app.softwork	postgres-native-sqldelight-driver-linuxarm64	0.0.11		N/A
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	3.4.0		5af6df29f4ade2e4b5b265d124bd5a96a2066c9b
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	3.4.1		cc9841f82d2cde6786255e1bf23a057dfdcba71d
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	3.4.2		c2c6c24317871cdb64b115f4870ef39c0737dcf1
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	3.5.0		488678887a130b13490046d208c8562ea670ff2b
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.0.0		9772606f07030c99a3fbfabc76131efcc71e142c
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.0.0-M1		54b4928ae71ef908d697314ff84a39c4120dec5e
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.0.0-RC1		9fbc4956672b6081ed56beae14fc78aa80d33d39
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.0.0-RC2		6a5483334fcb2a65826ab48da47910cb54264bcd
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.1.0		dc58b581880ccb255d7316a96927084fedae72b2
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.2.0		58f6327740d21a7cb1e2ace536a248dde201190d
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.2.1		04dba8446296d17d395e01a853adc5b3a6b6d84f
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.3.0		b6fde7cd9d57e38a272490a2a0fdf146d4f95dcb
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.3.1		86960b5351e508db99931adf30d7f24fe8cd380a
org.scalikejdbc	scalikejdbc-interpolation-macro_2.13	4.3.2		a31f59f63ae79e7b57b9a470a857820c58b85f5f
org.scommons.websql	scommons-websql-core_sjs0.6_2.13	0.5.0		7c947f6b5656738997859d49db9ca4b266fc4886
org.scommons.websql	scommons-websql-core_sjs0.6_2.13	0.6.0		5a4e98e568c65cfefe151ed2f17f8f2ac4e43d51
org.scommons.websql	scommons-websql-core_sjs0.6_2.13	0.7.0		821f735fcaeb4b470a519ea7ad6652e8177984c7
org.scommons.websql	scommons-websql-core_sjs0.6_2.13	0.7.1		98397d717dcd5b9131c7de1d7b12440964291d91
org.sisioh	scala-dddbase-lifecycle-repositories-memory_2.12	0.2.12		a8ce348305d361f6c8ad8478a345457db5412f02
org.spark-project.hive	hive-anttasks	0.12.0		415a50ff490efc8dba7d4413ffd230a95cae9d1c
org.spark-project.hive	hive-anttasks	0.12.0-protobuf		c7c5f2e31fcd69c48d494b28ebcdcd1349133483
org.spark-project.hive	hive-anttasks	0.12.0-protobuf-2.5		f1fa84d5be2d8df973a4e53ada35ca0433706ea9
org.springframework.cloud	spring-cloud-gcp-vision	1.1.0.RELEASE		27b308d4a68c0799fba3fc8ac6a7c40ecc0f9038
org.springframework.cloud	spring-cloud-gcp-vision	1.1.1.RELEASE		343b7a2691bf58298dbef16bf1045034299f293d
org.springframework.cloud	spring-cloud-gcp-vision	1.1.2.RELEASE		688fe12f2ff6533ec0dd06ca55b9d07d0b3d4af4
org.springframework.cloud	spring-cloud-gcp-vision	1.1.3.RELEASE		87211cefab30c537344006ed262e68116c79faef
org.springframework.cloud	spring-cloud-gcp-vision	1.1.4.RELEASE		a9fce86826530471adf1b7ef583ab68375c6b46e
org.springframework.cloud	spring-cloud-gcp-vision	1.1.5.RELEASE		9cfe57730d560ccfd3320f910ea0827272e2af62
org.springframework.cloud	spring-cloud-gcp-vision	1.2.0.RELEASE		e160db1442c233fce29a0ff2039549648d1ef563
org.springframework.cloud	spring-cloud-gcp-vision	1.2.1.RELEASE		1ff9f42ae77eeb818137febb73dbc54f8e476622
org.springframework.cloud	spring-cloud-gcp-vision	1.2.2.RELEASE		fc4b9640145aa6df9f75ad25c10ff4de159bd4b7
org.springframework.cloud	spring-cloud-gcp-vision	1.2.3.RELEASE		03bb7c5614f43a7650ce2eb3d5924c50b891a739
org.springframework.cloud	spring-cloud-gcp-vision	1.2.4.RELEASE		476f11d9f1ab10add7fac7378e17d8c7cc06a7e4
org.springframework.cloud	spring-cloud-gcp-vision	1.2.5.RELEASE		e23999745e4c4415b2711e165e2f4996eebd0132
org.springframework.cloud	spring-cloud-gcp-vision	1.2.6.RELEASE		4e78271e1c145a462eb13683d4502b94512dce4e
org.springframework.cloud	spring-cloud-gcp-vision	1.2.7.RELEASE		769640e68bc7433a97466d24abb63d1881e855c2
org.springframework.cloud	spring-cloud-gcp-vision	1.2.8.RELEASE		51c91397bc03f7e7bc416c1f8fbddf5cf900b308
org.uberfire	uberfire-nio2-fs	0.3.0.Final		026505ac2bf9f4a50faa2808328a2ee18767c544
org.uberfire	uberfire-nio2-fs	0.3.1.Final		ca54d219b318d73856725b45efffb5afd4d82d34
org.uberfire	uberfire-nio2-fs	0.4.0.Beta1		d4f93ba587f4bab12b0f89bc7ca130ebfdfce5cd
org.uberfire	uberfire-nio2-fs	0.4.0.Beta2		491a958e9d209e0232592653aadf3b9c338acee1
org.uberfire	uberfire-nio2-fs	0.4.0.Beta3		7d6784eb6df310169bedf6578bc34019d27359aa
org.uberfire	uberfire-nio2-fs	0.4.0.Beta4		685a7b947b3fd9d7aae34b84c963d07008a0ce57
org.uberfire	uberfire-nio2-fs	0.4.0.Beta5		15cdaa00b7176aa018adf5c860047ed3cdf3d7d0
org.uberfire	uberfire-nio2-fs	0.4.0.CR1		04cf03a34d3cefae768cc52e2a7dabaffe18b39d
org.uberfire	uberfire-nio2-fs	0.4.0.CR2		5f03d75075ed3689555775f610a3a8e1ccd23e27
org.uberfire	uberfire-nio2-fs	0.4.0.Final		70ddd17e306c12c47f7681e68eaeb7f1c350078a
org.uberfire	uberfire-nio2-fs	0.4.2.Beta1		2c4cbba8041e7d530533555ab063420575787d3f
org.uberfire	uberfire-nio2-fs	0.4.2.Beta2		7e5870c5b1e18ad581e91d213eb0667ac3d562be
org.uberfire	uberfire-nio2-fs	0.4.2.CR1		579399badd3f84f0020462a0a6f1ca85c7d377e6
org.uberfire	uberfire-nio2-fs	0.4.2.CR2		345b93720c9cb44dc9c8bbb4bca354893e92bf55
org.uberfire	uberfire-nio2-fs	0.5.0.20140419-M1		19a87fb968d3e6b79a19df1e5a0f6dee9c88634e
org.uberfire	uberfire-nio2-fs	0.5.0.CR1		2323ae04c243829d2e2b30d46ddfc6aa25663852
org.uberfire	uberfire-nio2-fs	0.5.0.CR10		d253d0b754aac4698e0f80e495cddee3452827d9
org.uberfire	uberfire-nio2-fs	0.5.0.CR11		dacdc2c7720ae638ec616e3a9ca99830df6b4cee
org.uberfire	uberfire-nio2-fs	0.5.0.CR12		ee7a8730e223a6cc57db93783c60c90b59783bda
org.uberfire	uberfire-nio2-fs	0.5.0.CR13		e1d4f2fc5f1060fa0c3a54cc95f81baa4dccf48e
org.uberfire	uberfire-nio2-fs	0.5.0.CR2		406c678c0fd91437c3510414c60990edccf4b6df
org.uberfire	uberfire-nio2-fs	0.5.0.CR3		a80d1d57820003bf7cb0c53048facd85e75d3ad1
org.uberfire	uberfire-nio2-fs	0.5.0.CR4		60346eab8bdaf755c060b0808be65edfc02b2539
org.uberfire	uberfire-nio2-fs	0.5.0.CR5		7b4674d480118ca98956afab404bc79e223ff324
org.uberfire	uberfire-nio2-fs	0.5.0.CR6		a8ad4eccb4e58978be09303b8d2a54d7ba3c527c
org.uberfire	uberfire-nio2-fs	0.5.0.CR7		3ba1f1227424477366f6843a3e9341cf6012ed12
org.uberfire	uberfire-nio2-fs	0.5.0.CR8		034accf54bb7a75d75298673e7c7283aa26cda99
org.uberfire	uberfire-nio2-fs	0.5.0.CR9		b3f559a02ce0ee4bfdc7694aec07ed5ce78c46e3
org.uberfire	uberfire-nio2-fs	0.5.0.Final		e7e4cf50917832c3a8ccd5b2614cab7858fcdd06
org.uberfire	uberfire-nio2-fs	0.5.1.Final		523535a57499e73986de43a31b5d255e25abf5f2
org.uberfire	uberfire-nio2-fs	0.5.2.Final		6c3f8abe5cfd873c79be470c09e3103491e7c59e
org.uberfire	uberfire-nio2-fs	0.5.3.Final		6552bd86b2f47699d7895c85185535d8b5a74f09
org.uberfire	uberfire-nio2-fs	0.5.4.Final		efd7d3a5ec653395106ffe4927d9056ee21b3cb1
org.uberfire	uberfire-nio2-fs	0.5.5.Final		958f2a799c4c461cf9b9d20eb2592eebba07850b
org.uberfire	uberfire-nio2-fs	0.5.6.Final		9f86640deda121bdbddb3939b1ec3f831bac2f54
org.uberfire	uberfire-nio2-fs	0.5.7.Final		fbf7c34afe547c33ecb74aee30af65e17a972e9d
org.uberfire	uberfire-nio2-fs	0.7.0.Beta1		ac8c67296f6ff2a236df5039afb175ce164c42ad
org.uberfire	uberfire-nio2-fs	0.7.0.Beta2		e7a4b0d94beb1f4dbb0119eb971838ddea8cffec
org.uberfire	uberfire-nio2-fs	0.7.0.Beta3		d66ed06668bad1b997ee57e3237d2cb825105f0c
org.uberfire	uberfire-nio2-fs	0.7.0.CR1		b8063d0767205aba716fec8bc654ba1da1ee06b5
org.uberfire	uberfire-nio2-fs	0.7.0.CR2		e0af2c2b6fd588a3f9b62b8feace501e25849463
org.uberfire	uberfire-nio2-fs	0.7.0.CR3		f8f887d8e6e1fbe6f0bf355787b6bb1d11f91332
org.uberfire	uberfire-nio2-fs	0.7.0.Final		204eecfd2809d52c74142246990bbabc7df27145
org.uberfire	uberfire-nio2-fs	0.7.1.Final		ad5384e1a1f0570c4313debddf740e16b7a9fc5e
org.uberfire	uberfire-nio2-fs	0.7.2.Final		9d8f0b80ecc617062a40756dd38adbf1d6f4d87f
org.uberfire	uberfire-nio2-fs	0.7.3.Final		01541128bda8e1c21377d32de9763b969e798771
org.uberfire	uberfire-nio2-fs	0.7.4.Final		8c13f368f74f8028dabe6d3f67773d1434a2e080
org.uberfire	uberfire-nio2-fs	0.8.0.Beta1		db6955bfa264716783dbfb04f4a6d59905b56900
org.uberfire	uberfire-nio2-fs	0.8.0.Beta2		0d42ae48faff36af53211ef763d9c85ac1f4b431
org.uberfire	uberfire-nio2-fs	0.8.0.CR1		f8cb816a1e700e0d2c148253110f39595ed5e6c1
org.uberfire	uberfire-nio2-fs	0.8.0.CR2		eb23c2163ab0bb5794dc8465b1fc4e7c2f840f30
org.uberfire	uberfire-nio2-fs	0.8.0.Final		1744523549fce208437b5ede3db5875465a4a157
org.uberfire	uberfire-nio2-fs	0.9.0.Beta1		7e2ceb584c33eb7d6d591ebb12207ef655cecc5b
org.uberfire	uberfire-nio2-fs	0.9.0.CR1		eab625eda9a23f27f35a7d6b4b8dc9bbf19cbce9
org.uberfire	uberfire-nio2-fs	0.9.0.CR2		227bd867e112301391a4a3a8f8851cd9f97b91c2
org.uberfire	uberfire-nio2-fs	0.9.0.Final		097b98cb69dea7a0cef48ddc5fc23b259a7a3adb
org.uberfire	uberfire-nio2-fs	1.0.0.Beta1		d35775c167f5cfab66eb792e593c8adf95ab8ae9
org.uberfire	uberfire-nio2-fs	1.0.0.Beta2		816a96633958d8bf17caa89f1db36a8dd96cf1bd
org.uberfire	uberfire-nio2-fs	1.0.0.Beta3		9de86c5e872fc34cd114372d95aa075761816d58
org.uberfire	uberfire-nio2-fs	1.0.0.Beta4		a1645e3500982eabb38f60bf4459c215c25f6036
org.uberfire	uberfire-nio2-fs	1.0.0.Beta5		a0e06f73fa2a872cc1db2eb5cb2b1161d90afd03
org.uberfire	uberfire-nio2-fs	1.0.0.Beta6		3aecb86fc97abcbfd5f2eef82a4180ec7ffba61e
org.uberfire	uberfire-nio2-fs	1.0.0.Beta7		9d5f81ecfa5b5996837d39c265df8fc86e9ac1f9
org.uberfire	uberfire-nio2-fs	1.0.0.Beta8		a56c82d5b3d4c1468c6119c1b20e853cbd73c1db
org.uberfire	uberfire-nio2-fs	1.0.0.CR1		4dff3042b9abdecafd5c3f316bb50b478a7554b1
org.uberfire	uberfire-nio2-fs	1.0.0.CR2		a2903f0918e8084bacdcacd6642b9087dbc71c41
org.uberfire	uberfire-nio2-fs	1.0.0.CR3		75012b3265f5fe7b5d691b538bcba8ae2b549460
org.uberfire	uberfire-nio2-fs	1.0.0.Final		d218f1176b1d5383a6c9deb251f1abb84986c673
org.uberfire	uberfire-nio2-fs	1.1.0.Beta1		2a724f535609893795e5ef7f6fd5acfd2072d346
org.uberfire	uberfire-nio2-fs	1.1.0.Beta2		b239a9a723b7852ebe80ad13eb3b37f58aaa4f1f
org.uberfire	uberfire-nio2-fs	1.1.0.Beta3		4c7394b997c55c74d16602f6325298df4804d138
org.uberfire	uberfire-nio2-fs	1.1.0.Final		66e1ece5fbae1b79683f68e1db531f16e487732f
org.uberfire	uberfire-nio2-fs	1.2.0.Final		c527d99827396518090670dfa5421085ce519828
org.uberfire	uberfire-nio2-fs	1.3.0.Final		6d62ef74bd21d8956d07b52332a2526143ffdfec
org.uberfire	uberfire-nio2-fs	1.4.0.Final		1625a33453fa0ad18e3f3d861b1ddec4ff3e90b5
org.uberfire	uberfire-nio2-fs	2.10.0.Final		ebf4a5d604b23ba95919b1ec4bf350cd954efa1c
org.uberfire	uberfire-nio2-fs	2.11.0.Final		c91756dbf4889032981c8016464aaa2b2edde4b3
org.uberfire	uberfire-nio2-fs	2.12.0.Final		9fdd16876fb63c1440d3edab6fd803fdd6f964fd
org.uberfire	uberfire-nio2-fs	2.13.0.Final		599c86b173d473197b8330ccaaf446be39a59db0
org.uberfire	uberfire-nio2-fs	2.14.0.Final		47b9ac85393cd7b874dfb142dc01d2d788072025
org.uberfire	uberfire-nio2-fs	2.15.0.Final		077b61b826a5e5a4f3ec66f4ba285dd17e824474
org.uberfire	uberfire-nio2-fs	2.16.0.Final		ff57696e28d5dd200e71e0548401645591d1776f
org.uberfire	uberfire-nio2-fs	2.17.0.Final		59f066c6c6d236cda5f5c6a0a322da9db64edd98
org.uberfire	uberfire-nio2-fs	2.18.0.Final		87acd44240c3e5334e04b9c2ead6683e01b29ac3
org.uberfire	uberfire-nio2-fs	2.19.0.Final		aca50f57678d73c64f18241ae7d47685f79d4c7c
org.uberfire	uberfire-nio2-fs	2.2.0.Final		bae63820b98f781d90519c6760ac690054d229d0
org.uberfire	uberfire-nio2-fs	2.20.0.Final		3e9ce5159e604c1baaad940f55868b0d98214229
org.uberfire	uberfire-nio2-fs	2.21.0.Final		0f9cfcaf92ac6d2814874f8821b04b4812c02db5
org.uberfire	uberfire-nio2-fs	2.22.0.Final		98c7da34da5968436a07747a92daf85d2c373dfc
org.uberfire	uberfire-nio2-fs	2.23.0.Final		9aebfc788d6c82423c69a9c6f6b1e1a0d9e6d4d1
org.uberfire	uberfire-nio2-fs	2.24.0.Final		2f8f4e67674f96e2fb40c75aa139d4b98ab61718
org.uberfire	uberfire-nio2-fs	2.3.0.Final		e25d318a97e3be8f80861ab13aadf1a7ab6eae9b
org.uberfire	uberfire-nio2-fs	2.4.0.Final		6ff116667aacd0c5387227a45e0b01f4000885fb
org.uberfire	uberfire-nio2-fs	2.5.0.Final		e5966b49faa368a3e70a4da467d9cfd291695d00
org.uberfire	uberfire-nio2-fs	2.6.0.Final		af6616bac8f3fb51a9c6b60e66c4173d0fecb9cd
org.uberfire	uberfire-nio2-fs	2.7.0.Final		111322b9c2d85101edc45d33cd634c115dd57361
org.uberfire	uberfire-nio2-fs	2.8.0.Final		fff93c4bfcdb22d2447f298f5cf2e0315f65514e
org.uberfire	uberfire-nio2-fs	2.9.0.Final		08934f0856913d4116308ea79b6b208ad8775e59
org.uberfire	uberfire-nio2-fs	7.28.0.Final		1dbf9c01dbf9ceaea208cbf28822f74da24a7c03
org.uberfire	uberfire-nio2-fs	7.29.0.Final		845163cf45f33334bbb776bf5d519107ed0cf687
org.uberfire	uberfire-nio2-fs	7.30.0.Final		c9c2df04a9c764c5d10c7de3fe2a3e4863a9bcef
org.uberfire	uberfire-nio2-fs	7.31.0.Final		c7afdf3b85879bda3cdf2fbc4f55d93aca68bcd0
org.uberfire	uberfire-nio2-fs	7.32.0.Final		7e511684ef08c8e1047cdf370422346c1e143363
org.uberfire	uberfire-nio2-fs	7.32.0.k20191223		8c0f84d2fc9ed11db8623f7dc2efae8180662e96
org.uberfire	uberfire-nio2-fs	7.33.0.Final		cfdd5c5d4c06c5c2d7734d87729ae2f917aa5254
org.uberfire	uberfire-nio2-fs	7.34.0.Final		b74ed792a8c1bee1e4e6eb1fe6b88ae3a207a4ee
org.uberfire	uberfire-nio2-fs	7.35.0.Final		1f6479b25558115f26caef2c085f9d272a3e6c6d
org.uberfire	uberfire-nio2-fs	7.36.0.20200330		895fdc1b6f874a619e99beff4e1216a75fc2170f
org.uberfire	uberfire-nio2-fs	7.36.0.20200331		bd41c7838ee5f865b62e485824f37d4d11998c07
org.uberfire	uberfire-nio2-fs	7.36.0.Final		9ca97ab9c3e8609740798589c9468a4d0146482e
org.uberfire	uberfire-nio2-fs	7.36.1.Final		ece0eea0f9101722d9dace6da3eab606cfe8b6c2
org.uberfire	uberfire-nio2-fs	7.37.0.Final		d85cd12554bf385c1c4e1b55b5cdf7ba4a04efc5
org.uberfire	uberfire-nio2-fs	7.38.0.Final		1e9b5f45d856c5de0227a0c0fc3c035864bb8a29
org.uberfire	uberfire-nio2-fs	7.39.0.CR1		ee381fe4cc0e5c5bbc4e5f18fa2b967929b2a320
org.uberfire	uberfire-nio2-fs	7.39.0.Final		431f4cb7c9f448cd2843b3ebec5675e8dd77603d
org.uberfire	uberfire-nio2-fs	7.40.0.20200703		f48bea3b23f83c0c5500f18a0030f0173f2e6b24
org.uberfire	uberfire-nio2-fs	7.40.0.Final		e37554570dbaa47aff4f0a32cab7517d6824d749
org.uberfire	uberfire-nio2-fs	7.41.0.Final		ed31ab6fbe9a6a17e6bdff7181f4fc61858d6b2b
org.uberfire	uberfire-nio2-fs	7.41.0.t20200723		866fb17330fca00a4f95035485e2e3723b792922
org.uberfire	uberfire-nio2-fs	7.42.0.Final		99a301a7b269656ecb34d1537a79a114da7ff4d2
org.uberfire	uberfire-nio2-fs	7.43.0.Final		eca402082d9435edb1a087dee589fc12b4716354
org.uberfire	uberfire-nio2-fs	7.43.0.t20200824		ef8fbb16126960dabba22b0026b6e2a2bf596a0d
org.uberfire	uberfire-nio2-fs	7.43.1.Final		d9dc66f5c72f5131f99f6097e7ccacab4b2ba8e3
org.uberfire	uberfire-nio2-fs	7.44.0.Final		32a19d1234b8dbf0ca42bd328c0d37e8e8678685
org.uberfire	uberfire-nio2-fs	7.45.0.Final		7c8945344cf5f2d9d8fea7d55bb1de386efd9ea2
org.uberfire	uberfire-nio2-fs	7.45.0.t20201009		f7d68b353af48a44218da8eba06a0f8a9755355f
org.uberfire	uberfire-nio2-fs	7.45.0.t20201014		8ed423c366f4e4c392c62d7443f2bec7fb8a78b1
org.uberfire	uberfire-nio2-fs	7.46.0.Final		d337b343c4b9716b3751eaa9b2b8fb860df63c39
org.uberfire	uberfire-nio2-fs	7.46.0.t20201030		ccb2019fccae05c0509dd4a1753a68f6aece858b
org.uberfire	uberfire-nio2-fs	7.47.0.Final		cf52fa439374fe08151b97372fe197389d70b6b0
org.uberfire	uberfire-nio2-fs	7.48.0.Final		fa0a3f306daec94ce8affeadd71cd05823e789ec
org.uberfire	uberfire-nio2-fs	7.49.0.Final		88898cbb73f397686024f297f59c72166504b4cc
org.uberfire	uberfire-nio2-fs	7.50.0.Final		d2ea3773d06cfc770112bb44be5aa0e7894ee794
org.uberfire	uberfire-nio2-fs	7.51.0.Final		2846d36b3cbfe578ff701cf7472364c6bf69c19a
org.uberfire	uberfire-nio2-fs	7.52.0.Final		3fd09a2def3b0f7f0dbd7ce5ceab383a1b2d25dc
org.uberfire	uberfire-nio2-fs	7.53.0.Final		bd043b1cccc18eb6b97592b6b76126e27a0342a2
org.uberfire	uberfire-nio2-fs	7.54.0.Final		7cbe0e6d7f72527aa7dde804dc967bdd4898fe61
org.uberfire	uberfire-nio2-fs	7.55.0.Final		5182ed137b1a8d9ccda1451049e21ca36a54844f
org.uberfire	uberfire-nio2-fs	7.56.0.Final		839721c3402d25bd94f5e38273e6360a0242321b
org.uberfire	uberfire-nio2-fs	7.57.0.Final		e989ff1093c662e89f1447e5f84b95adc593fd5c
org.uberfire	uberfire-nio2-fs	7.58.0.Final		f60297a8073c7476ab3a2ca9350f3ff61ccd98ca
org.uberfire	uberfire-nio2-fs	7.59.0.Final		6677a852ab0f2ad16dd01dc360dff27068c92f18
org.uberfire	uberfire-nio2-fs	7.60.0.Final		66b9b1bce2dda5e478fe5f796ac15b2ef6325414
org.uberfire	uberfire-nio2-fs	7.61.0.Final		f5ff4978bb56eb8d4157edfab316990dc3d7f718
org.uberfire	uberfire-nio2-fs	7.62.0.Final		cc50303b192cf0883103c9c2767f47cf17ae0761
org.uberfire	uberfire-nio2-fs	7.63.0.Final		e46fb65b06fd8b99ace95f2d197155c55baff55f
org.uberfire	uberfire-nio2-fs	7.64.0.Final		3805893823d8bedb8a0dd694dc2e506e45e466eb
org.uberfire	uberfire-nio2-fs	7.65.0.Final		9c01180bd9b88735432debcafc029dfcbd85f864
org.uberfire	uberfire-nio2-fs	7.66.0.Final		bd238258ae81d158dfc9886d8ca188366a6d2a33
org.uberfire	uberfire-nio2-fs	7.67.0.Final		fd54cb01ea99c26bbe751e8859a71c2ef177daaa
org.uberfire	uberfire-nio2-fs	7.68.0.Final		3321e78b4f613cab4a34946bdf69927e6d4e2bb8
org.uberfire	uberfire-nio2-fs	7.69.0.Final		53883ad1adfe38ded4ced2245561f9cb111cdadf
org.uberfire	uberfire-nio2-fs	7.70.0.Final		3a52ad82033458e8f4caa7a90af36ec90a726e7d
org.uberfire	uberfire-nio2-fs	7.71.0.Final		8256218bd1a6ff9452897a8d0c9f3a0357ec48f5
org.uberfire	uberfire-nio2-fs	7.72.0.Final		27dccd37617f1b3816496d6fc3fc2b798b325479
org.uberfire	uberfire-nio2-fs	7.73.0.Final		8c75f981ec5c5b23693da45f8d35df2faa902faf
org.uberfire	uberfire-nio2-fs	7.74.0.Final		dab387b056f015d0c043c24f25d905107bad0f89
org.uberfire	uberfire-nio2-fs	7.74.1.Final		fc19eb7dfd4574f276fc257264b8ff32318810b1
org.webjars.npm	guess-image-layout	0.1.0		58d9831620ebabcb32668b9f5506472adedcdd51
org.webjars.npm	remix-run__router	1.0.1		9696986dfe3a8a84224e9a001883f5f12e5b8d8a
org.webjars.npm	remix-run__router	1.14.1		76228f2c695696ea65225d43db67970a8e206f3e
org.webjars.npm	remix-run__router	1.20.0		7d60d7934147aaa1dd3bd897d7ce25bfefc17099
org.webjars.npm	remix-run__router	1.21.0		fdee7e23a8bdbc19fd16e2687e0d1812b1d6aad9
org.webjars.npm	remix-run__router	1.23.0		b3799c7e4b9f8832644c545c3fbb8397da3d9104
org.webjars.npm	remix-run__router	1.6.1		3377e6020c23928e3574f6be1562be4ea7a1d9c3
org.webjars.npm	remix-run__router	1.6.3		a93ac49e28a08760dffb70d37b051ba92560b147
org.webjars.npm	x-editable-4-bs4	2.2.0		baa7603cda47ce2f688f74a7afea3075fb8a21ba
org.wildfly.swarm	camel-reactive-streams	2012.12.0		ad2d310b1260c47d1da2d91c613a2646c5bb870e
org.wildfly.swarm	camel-reactive-streams	2017.10.0		b0458cc71e821746e087c382b2f26c7711edc844
org.wildfly.swarm	camel-reactive-streams	2017.10.1		e4e758a0e393f7847c1b0fb5cc4b00a71d69e162
org.wildfly.swarm	camel-reactive-streams	2017.10.2		180e344f3f2851986e3b2c4c2fb4039ecc4f2dae
org.wildfly.swarm	camel-reactive-streams	2017.11.0		e2146e585d3f98f1d162034e45d5f96696c04916
org.wildfly.swarm	camel-reactive-streams	2017.12.0		eacd1b8661b5ce84dcabddeaf0b813d8267bf37a
org.wildfly.swarm	camel-reactive-streams	2017.12.1		807e8af9de1ac87271c65ec293ba8542451a8dac
org.wildfly.swarm	camel-reactive-streams	2017.6.0		32621e9ab7241d59a66c0e7086594cf408fcf9dd
org.wildfly.swarm	camel-reactive-streams	2017.6.1		3ab423e062df9161bc30748abcd260495ae860e3
org.wildfly.swarm	camel-reactive-streams	2017.7.0		08810e8f6183bef800e90d5113e5f2cbc8fc4c2a
org.wildfly.swarm	camel-reactive-streams	2017.8.0		ccac4c7fdaaaa6974949b90ed8198534b15716fb
org.wildfly.swarm	camel-reactive-streams	2017.8.1		bb5f2c53682dd79fa2937c3f634d2ae912c61b47
org.wildfly.swarm	camel-reactive-streams	2017.9.4		c61df1b5df58af1b553720708119e67aa4459b78
org.wildfly.swarm	camel-reactive-streams	2017.9.5		638f98bf470e755dcff26fd6e9c66a65e8abf245
org.wildfly.swarm	camel-reactive-streams	2018.1.0		9a6a2d40ed147865d71a5a45b2931ccda513ec5a
org.wildfly.swarm	camel-reactive-streams	2018.2.0		a20b8bd30b9527b0dc12b943836dfe0b323d6401
org.wildfly.swarm	camel-reactive-streams	2018.2.0.Final		c0ebd61eab93dff71436e76f74a16e1086b996b4
org.wildfly.swarm	camel-reactive-streams	2018.3.0		14bc3d066b4c1632700f59bc2d393334201c6354
org.wildfly.swarm	camel-reactive-streams	2018.3.1		b6e913baf070443ba04aff27e3a4d1b9cc21251a
org.wildfly.swarm	camel-reactive-streams	2018.3.2		db4415b0ee967615f4729d46f016a4d3ea1a02fe
org.wildfly.swarm	camel-reactive-streams	2018.3.3		0d719b8a3a3500487542f16bfe935f58897266a6
org.wildfly.swarm	camel-reactive-streams	2018.4.0		264cc574f55ea505d260144308a8238510c7e563
org.wildfly.swarm	camel-reactive-streams	2018.4.1		f958cc1fb2e7dce178e1ecec931617443397666f
org.wildfly.swarm	camel-reactive-streams	2018.5.0		6aa39cce21651c7fcc0325e2c3f8dd4cb85f86a3
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.1		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.10		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.11		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.12		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.13		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.14		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.15		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.16		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.17		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.18		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.2		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.3		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.4		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.5		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.6		N/A
org.wso2.carbon.identity.feature.category	org.wso2.carbon.identity.outbound.provisioning.connectors.category.feature	1.0.7		N/A
