ai.yavar.mavencl	copper-ai-android-sdk	0.0.1		N/A
org.caiguoqing	uyuni-config	0.0.2		2e52ed20543ac6c30714d788216bd6d8c8eddd00
org.codehaus.httpcache4j	httpcache4j	1.0		N/A
org.codehaus.httpcache4j	httpcache4j	1.0-RC1		N/A
org.codehaus.httpcache4j	httpcache4j	1.0-RC2		N/A
org.codehaus.httpcache4j	httpcache4j	1.0-RC3		N/A
org.codehaus.httpcache4j	httpcache4j	1.0-RC4		N/A
org.codehaus.httpcache4j	httpcache4j	1.1		N/A
org.codehaus.httpcache4j	httpcache4j	1.1.1		N/A
org.codehaus.httpcache4j	httpcache4j	1.5		N/A
org.codehaus.httpcache4j	httpcache4j	1.5.1		N/A
org.codehaus.httpcache4j	httpcache4j	1.6		N/A
org.codehaus.httpcache4j	httpcache4j	1.7		N/A
org.codehaus.httpcache4j	httpcache4j	2.0		N/A
org.codehaus.httpcache4j	httpcache4j	2.1		N/A
org.codehaus.httpcache4j	httpcache4j	2.1.1		N/A
org.codehaus.httpcache4j	httpcache4j	2.2		N/A
org.codehaus.httpcache4j	httpcache4j	3.0		N/A
org.codehaus.httpcache4j	httpcache4j	3.1		N/A
org.codehaus.httpcache4j	httpcache4j	3.2		N/A
org.codehaus.httpcache4j	httpcache4j	3.3		N/A
org.codehaus.httpcache4j	httpcache4j	3.4		N/A
org.codehaus.httpcache4j	httpcache4j	4.0		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M1		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M2		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M3		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M4		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M5		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-M6		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-RC1		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-RC2		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-RC3		N/A
org.codehaus.httpcache4j	httpcache4j	4.0-RC4		N/A
org.codehaus.httpcache4j	httpcache4j	4.1		N/A
org.codehaus.httpcache4j	httpcache4j	4.2		N/A
org.codehaus.httpcache4j	httpcache4j	5.0.0		N/A
org.codehaus.httpcache4j	httpcache4j	5.0.0-M1		N/A
org.codehaus.httpcache4j	httpcache4j	5.0.0-M2		N/A
org.codehaus.httpcache4j	httpcache4j	5.0.0-M3		N/A
org.codehaus.httpcache4j	httpcache4j	5.0.1		N/A
org.codehaus.httpcache4j	httpcache4j	5.1.0		N/A
org.codehaus.httpcache4j	httpcache4j	5.1.1		N/A
org.danbrough.okio	okio-fakefilesystem-linuxx64	3.3.0-alpha01		N/A
org.dominokit	domino-aggregator	1.0.0		N/A
org.dominokit	domino-aggregator	1.0.1		N/A
org.dominokit	domino-aggregator	1.0.2		N/A
org.dominokit	domino-aggregator	1.0.3		N/A
org.eclipse.jgit	org.eclipse.jgit	1.2.0.201112221803-r		f3bbea50b64c2c8e20176f412d2f063bd132878f
org.eclipse.jgit	org.eclipse.jgit	1.3.0.201202151440-r		a00dc524b1d1db1abbf95407aa3e6009c3d2c157
org.eclipse.jgit	org.eclipse.jgit	2.0.0.201206130900-r		c8934e903ef26ec9aa1d0d3b604979c77eda4137
org.eclipse.jgit	org.eclipse.jgit	2.1.0.201209190230-r		5e7296d21645a479a1054fc96f3ec8469cede137
org.eclipse.jgit	org.eclipse.jgit	2.2.0.201212191850-r		97d0761b9dd618d1f9f6c16c35c3ddf045ba536c
org.eclipse.jgit	org.eclipse.jgit	2.3.1.201302201838-r		aff0c3438ba2628fe2a460fdbcd53f6efd22a0e9
org.eclipse.jgit	org.eclipse.jgit	3.0.0.201306101825-r		c79117e7b178df4483d3f5f0bbfe961bb436697b
org.eclipse.jgit	org.eclipse.jgit	3.1.0.201310021548-r		df1410e5d1deaacfb70a2441b4766b61f2795bc3
org.eclipse.jgit	org.eclipse.jgit	3.2.0.201312181205-r		4b99546e8c8a04597b7a4564003e3b554ec12b5c
org.eclipse.jgit	org.eclipse.jgit	3.3.0.201403021825-r		01aa346a5040bd541502dfb40e83edb1d1981c67
org.eclipse.jgit	org.eclipse.jgit	3.3.1.201403241930-r		4ad603313cc7e1040f18a5563bf539f7ee9d4ef8
org.eclipse.jgit	org.eclipse.jgit	3.3.2.201404171909-r		5349c19b9478009d631974794cb8f12b30b50f83
org.eclipse.jgit	org.eclipse.jgit	3.4.0.201405051725-m7		421e66466c7946b8f5e5a841297fe44d2071ab88
org.eclipse.jgit	org.eclipse.jgit	3.4.0.201405211411-rc1		b73a0b4ce7eab591cd45688b3111cfb667ded221
org.eclipse.jgit	org.eclipse.jgit	3.4.0.201405281120-rc2		b639f3b027007394e8dd8059f5352175cad7e01e
org.eclipse.jgit	org.eclipse.jgit	3.4.0.201406041058-rc3		ee86cadf3e27394ae330bd932b3e45c7ca6f4966
org.eclipse.jgit	org.eclipse.jgit	3.4.0.201406110918-r		60e74a29895be82ec7bd1fbb6304975e92b955a5
org.eclipse.jgit	org.eclipse.jgit	3.4.1.201406201815-r		7fe73a21f4a078abaaface4d2b03b5eb3d306f63
org.eclipse.jgit	org.eclipse.jgit	3.4.2.201412180340-r		cc501e3db3f5a00713382753d7260ecf2d1fe7fa
org.eclipse.jgit	org.eclipse.jgit	3.5.0.201409071800-rc1		e520f25877d6ec940ac98faa5ffa97a75d83b653
org.eclipse.jgit	org.eclipse.jgit	3.5.0.201409260305-r		2711e4e836e76c3ebc4fe2277c201c96339d4ebb
org.eclipse.jgit	org.eclipse.jgit	3.5.1.201410131835-r		23b8793639407fcbe2fee8557fb8238d18b2e409
org.eclipse.jgit	org.eclipse.jgit	3.5.2.201411120430-r		e134daf385a1688a84c645290956a51168920998
org.eclipse.jgit	org.eclipse.jgit	3.5.3.201412180710-r		9f3781c7163ee6fa380a4518564a5abb097d9e27
org.eclipse.jgit	org.eclipse.jgit	3.6.0.201411121045-m1		cb81ea60d50e063b7e217ccb77ba48335934b17a
org.eclipse.jgit	org.eclipse.jgit	3.6.0.201412230720-r		b005b69d9f5b4dba636a95403d5cb62bad5c486d
org.eclipse.jgit	org.eclipse.jgit	3.6.1.201501031845-r		bbdc94f97dbd91000e0bbaaab96b8b73c7726729
org.eclipse.jgit	org.eclipse.jgit	3.6.2.201501210735-r		47d59dffb5f02470ccfb6c1a5a31b6040a1636e5
org.eclipse.jgit	org.eclipse.jgit	3.7.0.201502260915-r		549589e179dfa51370b20ee9dc8afea3dabbf8f3
org.eclipse.jgit	org.eclipse.jgit	3.7.1.201504261725-r		28bae05826c1a34381826fb1d9ea5fd0ec47cc67
org.eclipse.jgit	org.eclipse.jgit	4.0.0.201505050340-m2		1cc3120d39ed2b55584e631634e65c5d2e6c1cf7
org.eclipse.jgit	org.eclipse.jgit	4.0.0.201505260635-rc2		6b5cd4d7420738eba4fb7a7c699fb6086a93b266
org.eclipse.jgit	org.eclipse.jgit	4.0.0.201506020755-rc3		fa426674e7bdd98a925fc9cce6eab95490999ab9
org.eclipse.jgit	org.eclipse.jgit	4.0.0.201506090130-r		859b5dbae0372bc0744503b9593119410c0474f2
org.eclipse.jgit	org.eclipse.jgit	4.0.1.201506240215-r		3bdf2d666df1a5373f7ad291c075ab1329560afd
org.eclipse.jgit	org.eclipse.jgit	4.0.2.201509141540-r		5323d8897adf24426ebeedc6766e4bd4c7f608f3
org.eclipse.jgit	org.eclipse.jgit	4.0.3.201509231615-r		0def24795730d53c35eb6a9be82f144481cded06
org.eclipse.jgit	org.eclipse.jgit	4.1.0.201509280440-r		6410f290b796184df95d321a18d4c3665ba542a8
org.eclipse.jgit	org.eclipse.jgit	4.1.1.201511131810-r		17cf7d0cb7da8bbcc16e43f0ab5dbfc43b5cb539
org.eclipse.jgit	org.eclipse.jgit	4.1.2.201602141800-r		123620d124bbea23b7ee2d8ec3eccbb59c7be921
org.eclipse.jgit	org.eclipse.jgit	4.10.0.201712302008-r		61bda423283956d35117a0c1f993e752d12f3132
org.eclipse.jgit	org.eclipse.jgit	4.11.0.201803080745-r		4ae44a6157e1bc4c5b373be0c274a8f1d9badd76
org.eclipse.jgit	org.eclipse.jgit	4.11.1.201807311124-r		58291405729dcce0264bf390887790884ec51cfb
org.eclipse.jgit	org.eclipse.jgit	4.11.2.201809100523-r		3242fffde8ab21a746fa15b0377e9f68aa95c930
org.eclipse.jgit	org.eclipse.jgit	4.11.3.201809181037-r		62c6ca408877b62be9c96c538ef2856e90e2c19e
org.eclipse.jgit	org.eclipse.jgit	4.11.4.201810060650-r		d90fb29dd94c287349b30c11e0bb3c6b0c2689f1
org.eclipse.jgit	org.eclipse.jgit	4.11.5.201810191925-r		fff2036dee8781113a236f2b715c0aa77f7b1d1e
org.eclipse.jgit	org.eclipse.jgit	4.11.6.201812241910-r		64882d4c0b0c785c77417f2f3b8f80b52ea40748
org.eclipse.jgit	org.eclipse.jgit	4.11.7.201903122105-r		9dcc2516b5eac5aa2d412d776b17ecfbdb411cc3
org.eclipse.jgit	org.eclipse.jgit	4.11.8.201904181247-r		d7bc31008c827e63d33b14c68eb149dd2087e41b
org.eclipse.jgit	org.eclipse.jgit	4.11.9.201909030838-r		3bc74ffed6186bf2fc37404216e5ef16f904d0b0
org.eclipse.jgit	org.eclipse.jgit	4.2.0.201601211800-r		a042910b86546a9d8f8aee745e5f8e80104e386d
org.eclipse.jgit	org.eclipse.jgit	4.3.0.201604071810-r		e3c57967fb8df5172d62bb4bbbd355554db4c65d
org.eclipse.jgit	org.eclipse.jgit	4.3.1.201605051710-r		1aac3274c4a30bd85a200a785273c71c6b0d331c
org.eclipse.jgit	org.eclipse.jgit	4.4.0.201605250940-rc1		921e816a896b638ad30b03646022e5dae70005ad
org.eclipse.jgit	org.eclipse.jgit	4.4.0.201606070830-r		f0292234d1f57542cca80d7b9a441d8ab26f6860
org.eclipse.jgit	org.eclipse.jgit	4.4.1.201607150455-r		63998ced66e425d9e8bcd0c59f710c98f0c021ff
org.eclipse.jgit	org.eclipse.jgit	4.5.0.201609210915-r		3e3d0b73dcf4ad649f37758ea8502d92f3d299de
org.eclipse.jgit	org.eclipse.jgit	4.5.1.201703201650-r		6ce6464c427ea86bff2f9787be72387eb8e33aa4
org.eclipse.jgit	org.eclipse.jgit	4.5.2.201704071617-r		01352ebdefb10aab661b97413f651bd6ca3766ce
org.eclipse.jgit	org.eclipse.jgit	4.5.3.201708160445-r		960844ae9eb7491ec65b5c735315490a80e37af0
org.eclipse.jgit	org.eclipse.jgit	4.5.4.201711221230-r		b30f322c7d441260f4fa454ce5de65cf7e961274
org.eclipse.jgit	org.eclipse.jgit	4.5.5.201812240535-r		1dac8dd7deb4ec72939fe30cd6fd57c22fd4a403
org.eclipse.jgit	org.eclipse.jgit	4.5.6.201903121547-r		684f7c9066c5b14e149387df7bff6250139b9a9b
org.eclipse.jgit	org.eclipse.jgit	4.5.7.201904151645-r		e84008db495a7f48d65fb09afe53279b0df68c80
org.eclipse.jgit	org.eclipse.jgit	4.6.0.201612231935-r		b705df6cb4c0f4413e6ad52c6cd12011cc6fba4c
org.eclipse.jgit	org.eclipse.jgit	4.6.1.201703071140-r		e7d5cb043f138ab47607b262670f62c2ef3b44b9
org.eclipse.jgit	org.eclipse.jgit	4.7.0.201704051617-r		99be65d1827276b97d4f51668b60f4a38f282bda
org.eclipse.jgit	org.eclipse.jgit	4.7.1.201706071930-r		0023aa574d6ea984e770af60da94da366a0109d2
org.eclipse.jgit	org.eclipse.jgit	4.7.2.201807261330-r		6c08ef848fa5f7d5d49776fa25ec24d738ee457d
org.eclipse.jgit	org.eclipse.jgit	4.7.3.201809090215-r		81b7a1a7484ce0519298e388cab97082e2d20c97
org.eclipse.jgit	org.eclipse.jgit	4.7.4.201809180905-r		969b065546911db86ec41a7726d12292f905b875
org.eclipse.jgit	org.eclipse.jgit	4.7.5.201810051826-r		60474c582755fb992c9167cd516851de7c0b8a1c
org.eclipse.jgit	org.eclipse.jgit	4.7.6.201810191618-r		e65c01d8f3a30a413b613f1fa5f770bfa8b62c81
org.eclipse.jgit	org.eclipse.jgit	4.7.7.201812240805-r		d2358e838084d2482d51b51b70fd34a356495925
org.eclipse.jgit	org.eclipse.jgit	4.7.8.201903121755-r		d168acb5ec4a84589d9de9c6e0050d11ea7d070c
org.eclipse.jgit	org.eclipse.jgit	4.7.9.201904161809-r		14fb9628876e69d1921776c84c7343ddabe7db31
org.eclipse.jgit	org.eclipse.jgit	4.8.0.201705170830-rc1		f1a2099e87cb57525233a5e882b4e35b5a2803dc
org.eclipse.jgit	org.eclipse.jgit	4.8.0.201706111038-r		f0978a9e868accf9a405d9387bec091a99d87633
org.eclipse.jgit	org.eclipse.jgit	4.9.0.201710071750-r		69d8510b335d4d33d551a133505a4141311f970a
org.eclipse.jgit	org.eclipse.jgit	4.9.1.201712030800-r		e8ab33771a89682e80596854a6739ab8889ecdeb
org.eclipse.jgit	org.eclipse.jgit	4.9.10.201904181027-r		ef0efa372dcbeceaad86fe7a9e97303971cfea85
org.eclipse.jgit	org.eclipse.jgit	4.9.2.201712150930-r		a3a2d1df793245ebfc7322db3c2b9828ee184850
org.eclipse.jgit	org.eclipse.jgit	4.9.3.201807311005-r		b063719602ce9aaa058421e5beafb26b4950532b
org.eclipse.jgit	org.eclipse.jgit	4.9.4.201809090327-r		a04cb44514344619bb9cef3db9323298cfda78fd
org.eclipse.jgit	org.eclipse.jgit	4.9.5.201809180939-r		e49fcc98e3c78fea8aeea075e061b6df1b0a9acb
org.eclipse.jgit	org.eclipse.jgit	4.9.6.201810051924-r		c322ac4e0bc11e512a30751890e6e2812617c17e
org.eclipse.jgit	org.eclipse.jgit	4.9.7.201810191756-r		fdb6c03608e701970338c0a659cffc6772642708
org.eclipse.jgit	org.eclipse.jgit	4.9.8.201812241815-r		dedb5d05a952551dc465611ebde3819d86bb22fc
org.eclipse.jgit	org.eclipse.jgit	4.9.9.201903122025-r		52193ccd43992cfa262d72db9da1b7512e0858da
org.eclipse.jgit	org.eclipse.jgit	5.0.0.201805151920-m7		15d31db4a78faa2552f9817b3de4b8ffd3be8543
org.eclipse.jgit	org.eclipse.jgit	5.0.0.201805221745-rc1		d2335aa7276aa9d7d5019e8c7f97ed9ad0be9d5f
org.eclipse.jgit	org.eclipse.jgit	5.0.0.201805301535-rc2		78e7127ce7b189161c93eb964296d47a8c52e0b2
org.eclipse.jgit	org.eclipse.jgit	5.0.0.201806131550-r		596edbf705924bd2defd9cfc83b29b1bceb56308
org.eclipse.jgit	org.eclipse.jgit	5.0.1.201806211838-r		dbba66a425d2153ccd749d0ba9c075b0ba424655
org.eclipse.jgit	org.eclipse.jgit	5.0.2.201807311906-r		a81d7c8d153a8a744b6be1d9c6d698270beec1c0
org.eclipse.jgit	org.eclipse.jgit	5.0.3.201809091024-r		0afec2df3ff8835bc4d5c279d14fad0daae6dd93
org.eclipse.jgit	org.eclipse.jgit	5.1.0.201809111528-r		1d9c7157f13be8b99536e80a1dbb9d000d75a669
org.eclipse.jgit	org.eclipse.jgit	5.1.1.201809181055-r		64dfe41b3c152bb9b7158b214e28467cb1217153
org.eclipse.jgit	org.eclipse.jgit	5.1.10.201908230655-r		f31edd6f2fb29f71e99e032371620e133182b279
org.eclipse.jgit	org.eclipse.jgit	5.1.11.201909031202-r		5aa0e29d7b4db4e6c17e3ddee9bdc8d578f02ef0
org.eclipse.jgit	org.eclipse.jgit	5.1.12.201910011832-r		62c60aa985aa8dcfa6ad7308d130c319a1d01073
org.eclipse.jgit	org.eclipse.jgit	5.1.13.202002110435-r		dc99e6ef37038090561bd5253c71b150791bea58
org.eclipse.jgit	org.eclipse.jgit	5.1.14.202011251942-r		f962f10e9aac2c476eac02e6d37cf8ee9a101958
org.eclipse.jgit	org.eclipse.jgit	5.1.15.202012011955-r		ca4a5fbd38cfad3ad386b46464b0e753eca3baea
org.eclipse.jgit	org.eclipse.jgit	5.1.16.202106041830-r		1b32273b9b8326a14355374702799b6cd4a94050
org.eclipse.jgit	org.eclipse.jgit	5.1.2.201810061102-r		467c951f20aef345c584e1d578be691ac7ae6fbc
org.eclipse.jgit	org.eclipse.jgit	5.1.3.201810200350-r		f270dbd1d792d5ad06074abe018a18644c90b60e
org.eclipse.jgit	org.eclipse.jgit	5.1.5.201812261915-r		e64c71932a2a8fdc2b86cf7d5d61c3399c64b8b1
org.eclipse.jgit	org.eclipse.jgit	5.1.6.201903130242-r		c33db190745a8a40524d3076f033ba2ee4616a64
org.eclipse.jgit	org.eclipse.jgit	5.1.7.201904200442-r		ef1f744a1117e3d8916f3770486502a56d241b16
org.eclipse.jgit	org.eclipse.jgit	5.1.8.201906050907-r		1dc9b3b973b00168fb46262254a4d03763436ec6
org.eclipse.jgit	org.eclipse.jgit	5.1.9.201908210455-r		fa8f6f5068fe5bce3efb7330958f2636091a7951
org.eclipse.jgit	org.eclipse.jgit	5.10.0.202012080955-r		2fd93a444fa75b0dc23ad9eef363cac325457907
org.eclipse.jgit	org.eclipse.jgit	5.11.0.202103091610-r		0cbb632e763cf8bf7491269618b472a64144ca36
org.eclipse.jgit	org.eclipse.jgit	5.11.1.202105131744-r		942a4dbb55e81445d6b34f11b4e20cccc7b5180f
org.eclipse.jgit	org.eclipse.jgit	5.12.0.202106070339-r		b7792da62103c956d3e58e29fb2e6e5c5f0e1317
org.eclipse.jgit	org.eclipse.jgit	5.13.0.202109080827-r		32badd5adebd660424509344259ad3e409699ba2
org.eclipse.jgit	org.eclipse.jgit	5.13.1.202206130422-r		841d1ae74e4bc77ac7d4b106f15d0468dc7ac7f2
org.eclipse.jgit	org.eclipse.jgit	5.13.2.202306221912-r		9821f341f01485ff1d542d7f45c289626059af1f
org.eclipse.jgit	org.eclipse.jgit	5.13.3.202401111512-r		7949cce60ba913f99259a0f421ab5ebf6c2524b4
org.eclipse.jgit	org.eclipse.jgit	5.2.0.201812061821-r		250269f30458084777a480895e390d2a42143da3
org.eclipse.jgit	org.eclipse.jgit	5.2.1.201812262042-r		34914e63e1463e40ba40e2e28b0392993ea3b938
org.eclipse.jgit	org.eclipse.jgit	5.2.2.201904231744-r		1c963725982d7f1481dd9a47f66176f5d1148278
org.eclipse.jgit	org.eclipse.jgit	5.3.0.201903130848-r		b569902efaaedb5a8b4f47580b3703b47c445267
org.eclipse.jgit	org.eclipse.jgit	5.3.1.201904271842-r		dba85014483315fa426259bc1b8ccda9373a624b
org.eclipse.jgit	org.eclipse.jgit	5.3.2.201906051522-r		ce23ed810cc030dc009dec5d17b9d8ac782f89f3
org.eclipse.jgit	org.eclipse.jgit	5.3.4.201908231101-r		9946eb0d678c964e3625f0e1a7e1b6570f8cd3b2
org.eclipse.jgit	org.eclipse.jgit	5.3.5.201909031855-r		f5e087859c805b7dc9c544714e9970f534791cf6
org.eclipse.jgit	org.eclipse.jgit	5.3.6.201910020505-r		0b9085bd16c630412bfa50bcc509dcedfbbe16d3
org.eclipse.jgit	org.eclipse.jgit	5.3.7.202002110540-r		b1714d4917750d6fad0d19d3b0e258b373db819a
org.eclipse.jgit	org.eclipse.jgit	5.3.8.202011260953-r		f34c7c9e0ffaf8ba9e5af00e299e51f70931a833
org.eclipse.jgit	org.eclipse.jgit	5.3.9.202012012026-r		b6d3af64d2538db1c25ee8cf9f2346fd8663321b
org.eclipse.jgit	org.eclipse.jgit	5.4.0.201906121030-r		bb89304715c2488cbf021dd4d434e86d785f7fe4
org.eclipse.jgit	org.eclipse.jgit	5.4.2.201908231537-r		8e9b9551d5432ad7478953b58cb00d665525f3e1
org.eclipse.jgit	org.eclipse.jgit	5.4.3.201909031940-r		10322c4e103485f8b4873cbbf982342f9c3d7989
org.eclipse.jgit	org.eclipse.jgit	5.5.0.201909110433-r		75c27f087134757a8ac335e637c117d68d41c773
org.eclipse.jgit	org.eclipse.jgit	5.5.1.201910021850-r		e0ba7a468e8c62da8521ca3a06a061d4dde95223
org.eclipse.jgit	org.eclipse.jgit	5.6.0.201912101111-r		32e467bef7f4535efbb9ef7d91eca1ffdfac24b0
org.eclipse.jgit	org.eclipse.jgit	5.6.1.202002131546-r		834c219c0dfbf90c8aeb6dc22e0b78d3a04e4afa
org.eclipse.jgit	org.eclipse.jgit	5.7.0.202003090808-r		cd967af41539fc5d8786631483abfb9588c0a2a6
org.eclipse.jgit	org.eclipse.jgit	5.7.0.202003110725-r		8dfe333ee6850df171a3d6b696aca3f93e23abc3
org.eclipse.jgit	org.eclipse.jgit	5.8.0.202006091008-r		1d8b1a904ae018e9973f6bd92f71065c629393e3
org.eclipse.jgit	org.eclipse.jgit	5.8.1.202007141445-r		3b200e97843918969d0375a6e2184990b8e731e9
org.eclipse.jgit	org.eclipse.jgit	5.9.0.202009080501-r		00a5f08c5bdc5227e69882324d1f117572105649
org.eclipse.jgit	org.eclipse.jgit	6.0.0.202111291000-r		a6184d0441ad4a912f73c2f9e14f2fe3826b9306
org.eclipse.jgit	org.eclipse.jgit	6.1.0.202203080745-r		7b4a7cc2ef31bea3d2b283c06864fe791ccb22be
org.eclipse.jgit	org.eclipse.jgit	6.10.0.202406032230-r		e1166b8b313939890f29a5c611614b67e396b07e
org.eclipse.jgit	org.eclipse.jgit	6.2.0.202206071550-r		d59e7ae8528fcc3854acbb307de8443b28a5c945
org.eclipse.jgit	org.eclipse.jgit	6.3.0.202209071007-r		44561a48cebf192b4d1d276947182b0384376ac6
org.eclipse.jgit	org.eclipse.jgit	6.4.0.202211300538-r		7c20a9bda8a767b1bab3a2ecab384cd416e3093e
org.eclipse.jgit	org.eclipse.jgit	6.5.0.202303070854-r		a846f632cf00da830745b721807d05ddf3e0790f
org.eclipse.jgit	org.eclipse.jgit	6.6.0.202305301015-r		4ce093aa2dcd0574a67332846d5d449f42b7827a
org.eclipse.jgit	org.eclipse.jgit	6.6.1.202309021850-r		04144dfe73e0ae5751f64972d84b6100a53c05ee
org.eclipse.jgit	org.eclipse.jgit	6.7.0.202309050840-r		30599f446abe09ab51cfe24d3433170f2599f9cc
org.eclipse.jgit	org.eclipse.jgit	6.8.0.202311291450-r		a665a8ad3a3fbeaee292d5927d204ffe8f6aa23d
org.eclipse.jgit	org.eclipse.jgit	6.9.0.202403050737-r		e4da064611794c35cbf80a720a3f813285d5ccba
org.eclipse.jgit	org.eclipse.jgit	7.0.0.202409031743-r		e11135ded2f1f78da9a028002ad7837cc970ee8e
org.eclipse.jgit	org.eclipse.jgit	7.1.0.202411261347-r		67609d333b8ba11d5b3a509aca72c1c8ef72e17e
org.eclipse.jgit	org.eclipse.jgit	7.2.0.202503040940-r		8d9379845e9d37b58b187abbab2f7a6b63b59f65
org.elasticsearch	elasticsearch-native	8.13.0		50adc151bc7a3d2d4628477ef285e6350ff25504
org.elasticsearch	elasticsearch-native	8.13.1		84e2c0d14ee14a2c8df88d87982dea406f904422
org.elasticsearch	elasticsearch-native	8.13.2		7299a0e6a0924d40255ec6d65dd71b0af3c5a60f
org.elasticsearch	elasticsearch-native	8.13.3		d7c8f2fec575e074fdc4b422d90cb6b4baa83626
org.elasticsearch	elasticsearch-native	8.13.4		1b9b0706cde0bb0522f2091f68e6f4976ab6e515
org.elasticsearch	elasticsearch-native	8.14.0		a99b9be98781d26c8252da4616b2e57c4d1fac46
org.elasticsearch	elasticsearch-native	8.14.1		9b46f9108d36f3518a5baa3cd73677916e6a90d4
org.elasticsearch	elasticsearch-native	8.14.2		a81da98d115b5a276a4cbdd8f30b5684681a0f35
org.elasticsearch	elasticsearch-native	8.14.3		eeb27a7c4fe009be995d042beb8b2d56c0aa2c16
org.elasticsearch	elasticsearch-native	8.15.0		683731a7d4f5c177f478370cdced80ea626fa850
org.elasticsearch	elasticsearch-native	8.15.1		c5b5fef237ba783610d2e695e1231bcd9079ad0e
org.elasticsearch	elasticsearch-native	8.15.2		59a7f82999326f91a27ef93df45d94cb871f85df
org.elasticsearch	elasticsearch-native	8.15.3		d5137481a0ed272ff9ee63dc954f4927ef96891e
org.elasticsearch	elasticsearch-native	8.15.4		d1b4343fe1cdf37de6116747ebd2dcd84ff77de9
org.elasticsearch	elasticsearch-native	8.15.5		3e0cb22a2c19017b37551be876bb4670576ebc58
org.elasticsearch	elasticsearch-native	8.16.0		b0b97692fcfdddd72f59c186f6bc45c4a1fb4052
org.elasticsearch	elasticsearch-native	8.16.1		dd35140682c3f8a188ca831f882f9f077889933f
org.elasticsearch	elasticsearch-native	8.16.2		e9483597529c72678362d254f22795ec5e937658
org.elasticsearch	elasticsearch-native	8.16.3		6d27346f368b7c981ea0abecf0f49057d5dd7186
org.elasticsearch	elasticsearch-native	8.16.4		9a0f59ff4d0b1dad62a16186895147ac114fb471
org.elasticsearch	elasticsearch-native	8.16.5		b513d2330be2a1651bcf153dd2df05aea20acf65
org.elasticsearch	elasticsearch-native	8.16.6		29bbe98338b82925d15517853807b815d500631f
org.elasticsearch	elasticsearch-native	8.17.0		bf9a3c4d2050a4770038863260c632509d6a66ae
org.elasticsearch	elasticsearch-native	8.17.1		4a37881dbeb6bb94996e4d8a9a31454844d74d63
org.elasticsearch	elasticsearch-native	8.17.2		dfa5d720fa48d663d3e71e973585badb59223c89
org.elasticsearch	elasticsearch-native	8.17.3		5d9f974175e82a1385d438765f14d8505e1ba600
org.elasticsearch	elasticsearch-native	8.17.4		1e1ce4eacbf7498bb6296232801f742df1ba52e8
org.elasticsearch	elasticsearch-native	8.17.5		bda7db14b667413e227d4ab3e2d64ec272d5245a
org.elasticsearch	elasticsearch-native	8.18.0		47a9fd137610392339566f012c85e7623ea01a49
org.elasticsearch	elasticsearch-native	9.0.0		19873183d0c051e5c3fbc88e1f36892e82d803fb
org.elasticsearch	elasticsearch-native	9.0.0-beta1		e22984941b176dedfc4c3f92011a92da92ad6256
org.elasticsearch	elasticsearch-native	9.0.0-rc1		d39e9c154d72644e64780d5f84d706675de94cbf
org.flowable	flowable-spring-boot-sample-jpa-all	6.4.1		68bd084ab5069ba3be7f05f8f18cbb384e8c5108
org.flowable	flowable-spring-boot-sample-jpa-all	6.4.2		f070ac0d257129a3efdf9b0adb55bc9a42afbd5a
org.flowable	flowable-spring-boot-sample-jpa-all	6.5.0		31e721f5044afb1fca0b9791f531d596ac9a8d9e
org.flowable	flowable-spring-boot-sample-jpa-all	6.6.0		d9767de0ab938e5ac7789ada09a2f8e1eafe0850
org.flowable	flowable-spring-boot-sample-jpa-all	6.7.0		36b013098693f471fa90693c2e987d720195a033
org.flowable	flowable-spring-boot-sample-jpa-all	6.7.1		1130f97097014dcb12f37efe5b441038f5863967
org.flowable	flowable-spring-boot-sample-jpa-all	6.7.2		feb28b0392213248e469e31a94213d8eace963c2
org.flowable	flowable-spring-boot-sample-jpa-all	6.8.0		711cfce37cfcd5c916bf5a7a2d974918f3485687
org.flowable	flowable-spring-boot-sample-jpa-all	6.8.1		08ddca8be63495375c7bee1069b86f24cccd9275
org.flowable	flowable-spring-boot-sample-jpa-all	7.0.0.M1		839cee052c9187f3255d7190dee09c12888c0f20
org.glassfish.admingui	console-ejb-lite-plugin	3.0		a3f160ca87e68042a39974a8e9ed6fdeae980352
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b52		a0fd865c37cf64d08117a83e28ca8abc0bdb1008
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b53		0321986cfd65e26bf2830f1fcbeb99eacf3e45ff
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b54		9ef1b5d4134c0452cb925b9cc7f6265155323f75
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b55		bed1a06db4c8765bc1d622da0b14afd540a19bde
org.glassfish.admingui	console-ejb-lite-plugin	3.0-b56		a56e3f22303b2591c8fb9bb37fa1e9f804f9e1dd
