com.adobe.cq.testing	cq-it-framework	2.0.130		7709f0ceafffb93b77c2f5bca7be34e5875b168d
nl.vpro.shared	vpro-shared-elasticsearch	2.28.1		1a90ef4108f6546bacc8c9daa9a101bc8f708676
nl.vpro.shared	vpro-shared-elasticsearch	2.28.2		c33b9f3e5df632a4b9c966156e8e213ff7d010bd
nl.vpro.shared	vpro-shared-elasticsearch	2.28.3		d96c1ba291d12b91f798308b3f86772c4a8ed032
nl.vpro.shared	vpro-shared-elasticsearch	2.28.4		07816e52e4a2b80966ba1b222b2155aa08fe8834
nl.vpro.shared	vpro-shared-elasticsearch	2.29.0		0e69812d6de82c38f91885c318316bec001aadfc
nl.vpro.shared	vpro-shared-elasticsearch	2.29.1		5502637e92aba7cbf86f41b25426ca2a1c041413
nl.vpro.shared	vpro-shared-elasticsearch	2.29.2		f46948706437bca5ab09fff789518bcfa2fd5594
nl.vpro.shared	vpro-shared-elasticsearch	2.29.3		f1740f226c49dc2ab0fe2caa3a192907b06f5c52
nl.vpro.shared	vpro-shared-elasticsearch	2.29.4		b65bf8018dd713d3bfa0c653c07c3f18b14e861e
nl.vpro.shared	vpro-shared-elasticsearch	2.29.5		56771d4ee3258ed4660e8b98a0a14ed9d1d131a8
nl.vpro.shared	vpro-shared-elasticsearch	2.3.0		ce97c0d00bb419c66943611c9f867e4c243e9804
nl.vpro.shared	vpro-shared-elasticsearch	2.3.1		f966a9bd647b3574d3c7af4eb433dc7df17c6f01
nl.vpro.shared	vpro-shared-elasticsearch	2.30.0		5da6967a52d70add7eb90b2068258e1f20f2a844
nl.vpro.shared	vpro-shared-elasticsearch	2.30.1		096b2883521dd872ff9bfdcc4bdb8668a43a6db5
nl.vpro.shared	vpro-shared-elasticsearch	2.30.2		be2bfc0e5e31daaff2a3cfcca1b32b469e61e7c3
nl.vpro.shared	vpro-shared-elasticsearch	2.31.0		d10fee71eb02cd1a29c63ed6ebe5f16a4be9121d
nl.vpro.shared	vpro-shared-elasticsearch	2.32.0		7187e23e0bb1ce8c9864ab6287acd6bf3d2d1f90
nl.vpro.shared	vpro-shared-elasticsearch	2.33.0		6dcd7c825bef4b49cebee73749b94847a41eaf21
nl.vpro.shared	vpro-shared-elasticsearch	2.33.1		5c12c70da940cd032d17485223e6b3d83b157613
nl.vpro.shared	vpro-shared-elasticsearch	2.34.0		83580fd6f4adfa8aef71f2a5c8e0ad1dc969f2b3
nl.vpro.shared	vpro-shared-elasticsearch	2.34.1		86fe1f689f04622fc4b1048fdd5d1d2f56610cf6
nl.vpro.shared	vpro-shared-elasticsearch	2.34.2		f10e08512984f614987149333fb53d61c88e63e1
nl.vpro.shared	vpro-shared-elasticsearch	2.4.2		4c15b722b27822ed319473af8f13898207acc55a
nl.vpro.shared	vpro-shared-elasticsearch	2.5.0		245d410d6e472e47d6841153dd1d1aa425c9e2b4
nl.vpro.shared	vpro-shared-elasticsearch	2.6.0		25e0a712f45a6c15c9ecdb73401c4569345a9868
nl.vpro.shared	vpro-shared-elasticsearch	2.6.2		becfb5e5794f89412b3b2cb9c04c5f72bd91514b
nl.vpro.shared	vpro-shared-elasticsearch	2.7.0		a80a04e29aee2490814d9402a9247bc530d1822e
nl.vpro.shared	vpro-shared-elasticsearch	2.8.0		5a4bfb717058c0b11229006dac2939a0e795d015
nl.vpro.shared	vpro-shared-elasticsearch	2.8.1		e4bc36edeee5a6efe651c9138217b9a862c6d4c2
nl.vpro.shared	vpro-shared-elasticsearch	2.9.0		da40023c1dfc04865f436449f34f135aa0a2916f
nl.vpro.shared	vpro-shared-elasticsearch	2.9.1		81b21eea0a9f84a966897a8abf32775fcad7c169
nl.vpro.shared	vpro-shared-elasticsearch	3.0.0		c90b9a7fc26690cbdf616c8a26a5fa93c478be0b
nl.vpro.shared	vpro-shared-elasticsearch	3.0.1		d9ec3ca01174edb0116c328d8fe0f1109a956c35
nl.vpro.shared	vpro-shared-elasticsearch	3.1.0		0daa68555b5a6f7c4886e0748c391d1b64eb78f0
nl.vpro.shared	vpro-shared-elasticsearch	3.2.0		4faed2fe5d69f6f613dfede167bfa37aa766f374
nl.vpro.shared	vpro-shared-elasticsearch	3.3.0		80c2ce1b54a7ae1c6a86a494356ca97b32117e1d
nl.vpro.shared	vpro-shared-elasticsearch	3.3.1		f0e379f0f6695a7e8d8210d6efd9852ef2ffa938
nl.vpro.shared	vpro-shared-elasticsearch	3.3.2		ac7b59ca2dbbdc8dca0bb40c9e25b161a0eb249c
nl.vpro.shared	vpro-shared-elasticsearch	3.4.0		557a877f9c0f648c07f1a7df131983a914ce5f2c
nl.vpro.shared	vpro-shared-elasticsearch	3.5.0		e529f91fbde9336a93498d7f82bb9414bdd6c470
nl.vpro.shared	vpro-shared-elasticsearch	3.5.1		83a31c712d771389a3064f3281758e57ed928cf9
nl.vpro.shared	vpro-shared-elasticsearch	3.5.2		54df9b654bd6d014359be0cea6f1011d3bdbe4c4
nl.vpro.shared	vpro-shared-elasticsearch	3.5.3		128c08f0fbeb7513beb73df94865320d54831b47
nl.vpro.shared	vpro-shared-elasticsearch	3.5.4		e232c8e9e1e3cee2890b8e45a2504d0c91e3d06d
nl.vpro.shared	vpro-shared-elasticsearch	4.0.0		856ef609437c6d74a98ea6e08c08a97a36acbfc2
nl.vpro.shared	vpro-shared-elasticsearch	4.1.0		4060ef85abadce21fdc6cb47208bac5a2851427b
nl.vpro.shared	vpro-shared-elasticsearch	4.1.1		757d9c2b7fca1b3206366deb2b09a65ea720f11a
nl.vpro.shared	vpro-shared-elasticsearch	4.1.2		722dc49c4065ca361516319a58879ed69acdb9b9
nl.vpro.shared	vpro-shared-elasticsearch	4.2.0		46c5f7456647b5761b43699f815c2143dba9c0e2
nl.vpro.shared	vpro-shared-elasticsearch	4.2.1		a42d1bea8fe931190d7592569f76137f5cb94cf1
nl.vpro.shared	vpro-shared-elasticsearch	4.2.2		d5fc3791635a79f8706b7175156430284454f67a
nl.vpro.shared	vpro-shared-elasticsearch	4.3.0		0bd3c11a614b6900a0ca9a1423a7219c1a2e4f70
nl.vpro.shared	vpro-shared-elasticsearch	4.3.1		0884ac59621e7c105f73fb7dd555f07f226ab7bd
nl.vpro.shared	vpro-shared-elasticsearch	4.3.2		ca507c00488809974c08668a76dc60d675299ce9
nl.vpro.shared	vpro-shared-elasticsearch	5.0.0		dc6d4a238d0ba2e98ad83be982f4716edd84d9c0
nl.vpro.shared	vpro-shared-elasticsearch	5.1.0		c804ed104188d1f6d9454a5a4feabd40f1c08048
nl.vpro.shared	vpro-shared-elasticsearch	5.2.0		06acde7f108cfed39057513f758f40381c541d45
nl.vpro.shared	vpro-shared-elasticsearch	5.3.0		bf7ddf6f90d8d5270224667a72529680f4bae2d1
nl.vpro.shared	vpro-shared-elasticsearch	5.3.1		27e59885f2fd715a9ac29207c5d8d3de9d0f65fb
nl.vpro.shared	vpro-shared-elasticsearch	5.3.2		b4d8b2a5d5e3801c9743ce5db8ece4f602e44274
nl.vpro.shared	vpro-shared-elasticsearch	5.3.3		d484b9e224323c544f8b0c54c8f82001eb8d6bed
nl.vpro.shared	vpro-shared-elasticsearch	5.3.4		22a54bdd853d430c23032a7e09166caf7a5cc3a8
nl.vpro.shared	vpro-shared-elasticsearch	5.4.0		2f5ef8c13c7e04e1f27511e9318c8371a535113f
nl.vpro.shared	vpro-shared-elasticsearch	5.4.1		6ffccf83cdd18ce6eba3a606b73dab71add1a704
nl.vpro.shared	vpro-shared-elasticsearch	5.4.2		1b6da2a9e3a20aa3e6655e7e20142710d4ac645b
nl.vpro.shared	vpro-shared-elasticsearch	5.4.3		31faaea0b1c9ad866584433dd113eaf5eb5b5abe
nl.vpro.shared	vpro-shared-elasticsearch	5.4.4		0e60b1647aa99927039962109fb6f2474891ceba
nl.vpro.shared	vpro-shared-elasticsearch	5.4.5		5a73aec3ccfb5688508854a65cf891aa01ae5237
nl.vpro.shared	vpro-shared-elasticsearch	5.4.6		5090e4bca040419b92eb8e807eefb90080563da0
nl.vpro.shared	vpro-shared-elasticsearch	5.5.0		14bfa438fd2a9d68e4c0fbf0474c8142465ab019
nl.vpro.shared	vpro-shared-elasticsearch	5.6.0		09c395ab7043860435dc352252a3d09ae3e254bc
nl.vpro.shared	vpro-shared-elasticsearch	5.6.1		743a781592cc69a8b258e9618e323fd2cb4830bb
nl.vpro.shared	vpro-shared-elasticsearch	5.7.0		cf8e9fdc68702dd334adeadb856fd831cd960c3c
nl.vpro.shared	vpro-shared-elasticsearch	5.7.1		f1fd844e8932594ed22d065b7fe6da0d8385b423
nl.vpro.shared	vpro-shared-elasticsearch	5.7.2		3a3b2c1dd36d603ca089c2cda9ac6e735bd11b70
nl.vpro.shared	vpro-shared-elasticsearch	5.7.3		8d3e84d9f553fd61ee8cf34c638404e2fa443da7
nl.vpro.shared	vpro-shared-elasticsearch	5.8.0		80de95bdaca07f6405bbec49e489c7a4947e23ca
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.0.0		e8a79522d228ee69d56cfb74d842f5b0de6193d5
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.0.0-CR2		8f401563b73cf51a346b06d022a1645d904c92a8
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.0.0-CR3		c3203918fe66fa43fe5d663d341c281c7be6b324
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.0.1		0aeb8f5dbd9ed109fb200d9c148ff613ed8a0413
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.1.0		4c16d1c51a86f69a5c56ba75a00ab085c600c019
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.2.0		7fe394f1ec87210ade08bcf4d770b5cc4a67cd4a
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.3.0		4b0da5e9a72de733a82e69d5461b6472e07b0891
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.4.0		877aa43ff7cbcc12e2caeb1d344cffdc505c0340
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.5.0		26d4bed9a34b6f621b318407d053b96e8cd284b7
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.6.0		6c55ea7bdaf9b856662df70836cd8e3422a4132c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.7.0		434cefde1f8205aa2a3f3c0c0685771a7c58cc0c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.8.0		c485f52a36800348d1db43320aa99fe9631a0685
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	1.8.1		110ae13d1a3c728835acfd2e39e4f4a71d577f48
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.0.0		64cf8caa367a6f9d5af44ec5850828590822690d
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.0.0-M1		fbd35fc6136ec19a7d7a12f2b78d731bda0b677c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.0.0-M2		39d2ff90af77be5c6e981074cd2afa79ef0111e0
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.1.0		ff438db44c0120187002324e203d9d06c5efff07
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.10.0		273686a86182019de305d125630a1637b24a1f2f
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.11.0		758f6bcfc6486cfaf9eca58ac8fbb96ffbd90452
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.12.0		6c0854bba650a1a08ef7a23b6000a4368f156332
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.13.0		834e2937e70e1d9aa89181253f758525bcb92d28
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.13.1		7f744d5b5e5545d5fdaa00f9d31ceefd1bfecddb
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.13.2		dad91901701e49daca16c5f46c81aa810562f76e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.13.3		283d7b283e651a78c194c2d4a5cf68e04377a24c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.14.0		91442128107fbf8cab15a9d27ffa5bc656eb27fe
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.15.0		9aa9de6d836d8ef1c4cf846ff97e06b461898427
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.16.0		a87e2f9bbe653bca71229d82e3cd3e4fec447dec
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.2.0		6f1038338a5b8dfb96ab8b818e4c799c25f7256b
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.2.1		b5a610f25d10607e778ae180e5431de460ff5c82
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.3.0		2fb483d8dafd9d6d514b5c44a17b020c8fce8298
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.4.0		2eaaad12e525f0f3488b96ab7071246fdfdcb802
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.5.0		ee7155b995c23ee0f1e0e530666279d032d36e20
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.6.0		a6846ade294180da45f1664036cb6a79e97e5991
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.7.0		3d4826192361edd0822ba97ff5e67eeed7b558d1
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.7.1		c15acb9a3bb53d4ea5e75258c272be276a4a27ea
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.7.2		76672001541734dede7662aa534ff9d97f8ad5e7
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.8.0		749e71c4cfeaa2d9c04865b52c1ce94c136e92bd
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.8.0-M1		c9155fcaa015560ef74d61a5b64dd259573a42f4
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	2.9.0		f254eeb5f1e9203c260a12237e1395131f7c5f9a
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.0.0-M1		4c9d1ed8caa06fc70147cbc16af8f3efccbe584b
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.0.0-M2		e586438d8f109a4b254278e07f408f74b2426e48
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.0.0-RC1		e44ef09b0d46c66d51eb6d0339a5086e502a5848
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.0.0-RC2		07deb76a7080a20e30b1caf0d2039ba0287310a0
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.10.0		6abc72e0f97b984887933e1a460a7ae081f89b3d
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.11.0		224901db5ca2f29eb92021369860492c41c5d73e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.12.0		7e672f217686d86094b865c8219bc0e54048ed40
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.13.0		69bbb0d48cffba57ed7a3f3629012a0a4d8afe15
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.14.0		691e01bb5ea4a64a77d32c170283d0a38d256dfb
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.15.0		7a11c0f00442f1f3b43115bf2a0858414c74edba
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.15.1		5f58e6d64869f27c001af0b9bfa48bfeb3cf40a1
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.15.2		77f312075ebb352b9a260b6a5d1b3515890a1649
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.15.3		f8cb7b0e4e62371e571e2b1a55890d129de35773
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.16.0		e9a3bca6e005655640d8465e15febeeb3d90e096
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.17.0		3176b9cba6c9281be5dd82e88b0086c1118de50e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.18.0		e7cfe5eba006c9966cd8c65ffc0e6ea5e56b5193
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.19.0		6a8f804dcca5d99aafde285ca9117ae2cef6554d
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.2.0		30ee049721a2b3a7fa699506dd5c39cedc492db2
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.2.1		1214ec57072ee4b2b4214373d3bfdcb725165506
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.2.2		6dc7785befc95a276dcfbf0d79fd1a7db6ab38ec
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.2.3		5570efeb1f69625fd1e4611e96582d0b18059533
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.20.0		005ad35c77e69890fe0bddb1a84d5321407f7c0e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.20.1		e83deb98e90c6bcf66ae4d3d70de761dbf62aa6e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.22.0		e6cb37e2d80e965f76b73d923f8e68717a61723e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.4.0		a92eb378ab8feac8d9de871acee3be237f9d77f2
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.5.0		8ee75f62413d90a3e104b513f6ea673b4a03dd3c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.6.0		fc7a1c3d5ad96e10faa4f65e563f3e37db48eb38
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.7.0		f8ce9f7ff36b03f66236a850d5c5525b069e3803
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.8.0		4282d1deb752869a899856964a69cd46a08eb09b
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.8.1		009648ebc26ae7f2edba925067d0d81944e5bd41
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.8.2		757be75fb59f640103b7b20cff31c6d9bfbba632
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.8.3		4c85c99760f066672350fc582b2b4205c546a690
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.8.4		e8717cf8acdbd0ad65df872af877cebf479586c2
org.apache.camel.quarkus	camel-quarkus-integration-test-main-xml-jaxb	3.9.0		f55fdb09dfd4d34ebeeba15c7f6e71726245cfcc
org.apache.shardingsphere	shardingsphere-scaling-distsql-parser	5.0.0		341f5fcf5159f9b81ffec59bec21bda420194930
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.4.0		c31ae267d394c1fe35463a5d2c5484af8badbb36
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.4.1		c930585a43270d59be3bc2d3f77d0a4a34b9cb5a
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.4.2		d883766d20f07cce474373db92ef81c17a26d8c9
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.4.3		2fc9041003134804628147515414847b7a4f13e4
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.5.0		8a20bf88c89107a323a32c15f3b20a7dabce5d6c
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.5.1		de4ac7caa201528610393c8f6871b97d1ac8aed5
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.6.0		afe4351f07882ac1e6a5ba18720dbcbcb306a7b9
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.6.1		f3cb2f3964e5c3cfedb96e7fbe26d3c4853c0b5e
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.7.0		beabd51a63d598e260a0da4b77264e56f2fa4647
org.apache.shenyu	shenyu-spring-boot-starter-plugin-sofa	2.7.0.1		d22e6ff052c27c8a75c170b40f7c2cb21e5d309d
org.bedework.caleng	bw-calendar-engine-core-rw-hibernate	4.1.5		3c29bd5babbf0a40d95062956e3fee008fcce26e
org.cert.netsa	mothra-tool-packer_spark-2_2.12	1.6.0		f8c17dd226161dfd75a21fc00e52955304a1cc7a
org.commonjava.cartographer	cartographer	0.11.0		2d3b70c0e9395b88c249116a0997595617f96405
org.commonjava.cartographer	cartographer	0.12.0		b61626f1a70253c95711865f1d8dfe4061b49546
org.commonjava.cartographer	cartographer	0.12.1		387e4553bf86526624e24be459b622cc4552122c
org.commonjava.cartographer	cartographer	0.12.2		7a3c53662946b8cfb08b6a280a1fbba33bac4690
org.edena	edena-store-ignite_2.12	0.9.5		5a0934715743428a2bf3a94110452702d05088af
org.edena	edena-store-ignite_2.12	0.9.6		47d343f6028a9b7bbfc1b950997b2d295ddb9fd8
org.edena	edena-store-ignite_2.12	0.9.7		272f982675e5a8b3b5ae46a565d18d0d160f7e6c
org.edena	edena-store-ignite_2.12	0.9.8		78927dcdd8c5e9e285c51d57321c106bb4b7c716
org.geomajas	geomajas-dojo-example-war	1.7.1		N/A
org.glassfish.grizzly	grizzly-http-webserver	2.0.0-M2		decaeb5b27e1a6a39847303436218e3dba156f29
org.gnieh	gnieh-pp_2.10	0.1		66bf7557a91be161a2c1b5f23e9332feadbf53d3
org.jfrog.buildinfo	build-info-extractor-go	2.25.4		8b4e9430129080e2e2f0404731202d15aefa22c8
org.jfrog.buildinfo	build-info-extractor-go	2.25.4	uber	1872feece3f1ec630dc04d4742e417f5a71a1a2d
org.jfrog.buildinfo	build-info-extractor-go	2.26.0		2a3e36c9a2444b6e3b6bcdb24696ddc26f414a5a
org.jfrog.buildinfo	build-info-extractor-go	2.26.0	uber	fd115cc072aff1f9cb5a52383d13ba35cf9d98b9
org.jfrog.buildinfo	build-info-extractor-go	2.26.1		c966f674386b6d44364bf85b953e0edb0085862a
org.jfrog.buildinfo	build-info-extractor-go	2.26.1	uber	de119e0efbe570603ff5513c5887c8b06c162337
org.jfrog.buildinfo	build-info-extractor-go	2.26.2		c13728d86d7bd725ac96adb5051d65886568e282
org.jfrog.buildinfo	build-info-extractor-go	2.26.2	uber	3e8e6a92a3a8e4d48a08e2c418bab2f00da81f73
org.jfrog.buildinfo	build-info-extractor-go	2.26.3		eb8c0884b5df17f23fbbf7082cf95eb9f685e1a1
org.jfrog.buildinfo	build-info-extractor-go	2.26.3	uber	6d1454c972d58e1c726a2ae0fe922932bb665931
org.jfrog.buildinfo	build-info-extractor-go	2.26.4		212b105a6dfddb41f38acf6c17cfeb4b825a81f0
org.jfrog.buildinfo	build-info-extractor-go	2.26.4	uber	41167320aff32d8c0193140d56e187c3c50310f5
org.jfrog.buildinfo	build-info-extractor-go	2.27.0		98831966ea183f3f342b89a8d2ff9f9c740269de
org.jfrog.buildinfo	build-info-extractor-go	2.27.0	uber	3c81f15f8b21c786caf5c92c54984c0c19ebe447
org.jfrog.buildinfo	build-info-extractor-go	2.28.2		ec5711f085dfd5c544c7825a94520d2c2c524daf
org.jfrog.buildinfo	build-info-extractor-go	2.28.2	uber	48106041a55a61f2f3f20519633564cc390a15cc
org.jfrog.buildinfo	build-info-extractor-go	2.28.3		1c6644666c7decdb1b99c64d79b05a4587683f9d
org.jfrog.buildinfo	build-info-extractor-go	2.28.3	uber	4dac8c73e82c9c172692a28aa6e95351ae6be2ae
org.jfrog.buildinfo	build-info-extractor-go	2.28.4		6f90203c2fbbfaa7204791add1a465b55783178d
org.jfrog.buildinfo	build-info-extractor-go	2.28.4	uber	6619d6871fc28391170edbd5ea4c46d1baeac7a3
org.jfrog.buildinfo	build-info-extractor-go	2.28.5		fca9568abb991d803ca65ce3f3221e139b6f40fc
org.jfrog.buildinfo	build-info-extractor-go	2.28.5	uber	8546dbb6df827317d1642bac0b848f7ac18c082d
org.jfrog.buildinfo	build-info-extractor-go	2.28.6		efc71aa31da6b51c0bba17bbb37ad47555900e3d
org.jfrog.buildinfo	build-info-extractor-go	2.28.6	uber	2da656002663928b4f5942394a313c01f94a8fc7
org.jfrog.buildinfo	build-info-extractor-go	2.28.8		50c834c946a0af4b1457afadfb70712878c53bdd
org.jfrog.buildinfo	build-info-extractor-go	2.28.8	uber	c6a3f4442a179b11c47b28dc625c7e8eaea36e78
org.jfrog.buildinfo	build-info-extractor-go	2.29.0		21847df311631004127a4f7be50aea6b9fd39474
org.jfrog.buildinfo	build-info-extractor-go	2.29.0	uber	be1b48608feb0881204d29fc973122add248525a
org.jfrog.buildinfo	build-info-extractor-go	2.30.0		9954456e0b16584cad3f862bd4c33b7bb14b16bd
org.jfrog.buildinfo	build-info-extractor-go	2.30.0	uber	9d8d18b189fb9ed31fe08496780155176b548c72
org.jfrog.buildinfo	build-info-extractor-go	2.30.2		7dbb78d248f476f904f81f39ff9c897b8a1097a4
org.jfrog.buildinfo	build-info-extractor-go	2.30.2	uber	743c5e074a1d5aa992b007596e375b786a625805
org.jfrog.buildinfo	build-info-extractor-go	2.31.0		7efb36d9a6406b3621b2e03587c148c652a0128b
org.jfrog.buildinfo	build-info-extractor-go	2.31.0	uber	02d53fdf1d37b6633c9ad918f816f12ebceded6f
org.jfrog.buildinfo	build-info-extractor-go	2.31.1		97ccf14d04cd44d02c5b26b71221540127f509ee
org.jfrog.buildinfo	build-info-extractor-go	2.31.1	uber	25dc475933a5f2d80b9ddda362390504deb901a7
org.jfrog.buildinfo	build-info-extractor-go	2.31.2		07aca9c2d6c0f1fc8f8ef312e25bea5b323f1640
org.jfrog.buildinfo	build-info-extractor-go	2.31.2	uber	2e91b369949561c74ffe67b87bc16aa153f41dcd
org.jfrog.buildinfo	build-info-extractor-go	2.31.3		16dc24af83de84b543b5fe355f44a8b37dffc5c4
org.jfrog.buildinfo	build-info-extractor-go	2.31.3	uber	09b014eb172a5c7e85c77eaf636d417fbf306776
org.jfrog.buildinfo	build-info-extractor-go	2.31.4		a8242a377d72798581f9b5c72469bc5ab09a6b75
org.jfrog.buildinfo	build-info-extractor-go	2.31.4	uber	752e07d860577e2a78c342d0a1b8221d9df0d14a
org.jfrog.buildinfo	build-info-extractor-go	2.32.0		78cd52a70fec6a3d9ef8ea05d8ec9fc3b59ed995
org.jfrog.buildinfo	build-info-extractor-go	2.32.0	uber	3f367072677301551bf78ad7de6b4ca8ffa1b55c
org.jfrog.buildinfo	build-info-extractor-go	2.32.1		8f71904580914034901b7906c04d8bd14b099db4
org.jfrog.buildinfo	build-info-extractor-go	2.32.1	uber	a066112e23b7902e0ba60c91d495656e65a21641
org.jfrog.buildinfo	build-info-extractor-go	2.32.2		0ab64bc3b8a8bd7bf21dce24124fc594d7e9e749
org.jfrog.buildinfo	build-info-extractor-go	2.32.2	uber	b0c3c13e0aecdbae627dc42527561104f5b08a43
org.jfrog.buildinfo	build-info-extractor-go	2.32.3		800d14d8406581768971520f4c7e7d3b8d815dab
org.jfrog.buildinfo	build-info-extractor-go	2.32.3	uber	13ab6b0d0d0d0243dc618cb4060bbf266189b068
org.jfrog.buildinfo	build-info-extractor-go	2.32.4		60609543e95487ed776f287a8305cc835429f95d
org.jfrog.buildinfo	build-info-extractor-go	2.32.4	uber	94657ffcb9d2ab11d8abf0b9700eeaca25615f54
org.jfrog.buildinfo	build-info-extractor-go	2.32.5		58aa8f31645ef8ac97ef223fc5e3e07615bf8d26
