ai.abra	abra-sdk	1.0.0		N/A
org.grails	grails-web-url-mappings	3.3.1		33b8754988e4266d6fd4098fdd999553d019e679
org.grails	grails-web-url-mappings	3.3.10		679873153c6b80af78c3fa3bb47c9d6b9a8b237e
org.grails	grails-web-url-mappings	3.3.13		749c6ce346bf574b4a58916d637edd34c51d9141
org.grails	grails-web-url-mappings	3.3.14		923324278e8846ff0b3eff74bca7fcf69f343e31
org.grails	grails-web-url-mappings	3.3.15		9c09f7fe2d3cda6b77b747714e4ad7a5ce3917c4
org.grails	grails-web-url-mappings	3.3.16		3e08264255f51d0e9e30d029c3ab6387ae4d559a
org.grails	grails-web-url-mappings	3.3.17		6518165fe809e557df8ee13091fcd28be7da6799
org.grails	grails-web-url-mappings	3.3.18		60b5980a10a728087f5da1723eed476acb181973
org.grails	grails-web-url-mappings	3.3.2		8aee2ce0bd4f42f6cac17b7477e625048087c1e5
org.grails	grails-web-url-mappings	3.3.3		126dfff77bffe35e4fcffad85363ee92ccf59c63
org.grails	grails-web-url-mappings	4.0.0		c8bf6dce90db8a6f3e56b96e7b7566de6aff08ae
org.grails	grails-web-url-mappings	4.0.0.RC1		49a69862ec790a453dc92b1fc6226af71168d169
org.grails	grails-web-url-mappings	4.0.0.RC2		78fbcff637473a8b5d0a760bb2b897d39cb563d1
org.grails	grails-web-url-mappings	4.0.1		e9d5eed1616b1783bda38872721224a987183322
org.grails	grails-web-url-mappings	4.0.10		99693750c2d1cd742ce8983304f212e63acf0dd9
org.grails	grails-web-url-mappings	4.0.11		ecf27469b790fa1f7e2ef9a37f42b7b5affadaa3
org.grails	grails-web-url-mappings	4.0.12		986ba4bbe58c87edce5eaa1835766bd847e48089
org.grails	grails-web-url-mappings	4.0.13		3cd51988a6017a668c57604a49991efe8fd14266
org.grails	grails-web-url-mappings	4.0.5		72a2f8eaf95ce57a1f390abdde5b1861b5fd0b21
org.grails	grails-web-url-mappings	4.0.6		a91478d70dd059769306710bf1335e36040ae670
org.grails	grails-web-url-mappings	4.0.7		63ee81909b7fe32cdbcc7badbedbca7dd7f400bc
org.grails	grails-web-url-mappings	4.0.8		92adcc3fd5709db7bd99f472839a9648877502b6
org.grails	grails-web-url-mappings	4.0.9		c3cf8d13e6ad772928810e80a35f4bcd62d164a7
org.grails	grails-web-url-mappings	4.1.0		ac34185dd1a9d806edb58fddcb680e67ba9b2b69
org.grails	grails-web-url-mappings	4.1.0.M3		c3e14797cfbec39c69cc5535eb43459595922bc8
org.grails	grails-web-url-mappings	4.1.0.M4		b3f8c76a5e1db78670d7b46a3f027923573f3ffc
org.grails	grails-web-url-mappings	4.1.1		710f6569236fe1a42a1bd3c49cf8a998a849fd23
org.grails	grails-web-url-mappings	4.1.2		14e3efac319dc63dcc6aae70244df34614e73bf4
org.grails	grails-web-url-mappings	4.1.3		d52b2c3daac5807b337f80758dfad197ac039b0d
org.grails	grails-web-url-mappings	4.1.4		06c3be7c1ee205801e6d9d7a4d0196712c00b8bc
org.grails	grails-web-url-mappings	5.0.0		37ff98e0762f7a3035dbbe7857bf9d9e6a4e0889
org.grails	grails-web-url-mappings	5.0.0-RC3		34d5dd7d772d9fb01ca39e0df506a7a2efea0b6d
org.grails	grails-web-url-mappings	5.0.0-RC4		ae189d4a9232c8e256df210388e035093cbce2e0
org.grails	grails-web-url-mappings	5.0.0.M1		4a1400d7fcef791042e54fb2edb3fba3d97321f0
org.grails	grails-web-url-mappings	5.0.0.M2		dad40a0ebbf86b289a1c973ca659e0ef1d968b82
org.grails	grails-web-url-mappings	5.0.0.RC1		ec206776e3f92f41ba336bc7b24018fdab14f591
org.grails	grails-web-url-mappings	5.0.0.RC2		a9cdd5aabe7c3f0c110df77f9a5a5d8695982bad
org.grails	grails-web-url-mappings	5.0.1		18564f9c30ab123b3f57c87c8442c7669eb87997
org.grails	grails-web-url-mappings	5.0.2		a6e83cad6e91b6a4738bddb2fc8881213639d261
org.grails	grails-web-url-mappings	5.0.3		d062bf0dd96e629b6e5edfee47ddacaf7a9aab18
org.grails	grails-web-url-mappings	5.1.0		36ea8f5bb8c16d2b51ad2eb5806a161b6dddc656
org.grails	grails-web-url-mappings	5.1.1		3c86714e7a2a1efc88b21a02ff497e27e4749a97
org.grails	grails-web-url-mappings	5.1.10		e3b35f5959f01d8dd32910c9607cf7207d018d6d
org.grails	grails-web-url-mappings	5.1.2		1fd8c4bfb1059e18f34af52a7f5be2b22657b305
org.grails	grails-web-url-mappings	5.1.3		747124fed6c169d2c6d9d39b655e7b8d67abceac
org.grails	grails-web-url-mappings	5.1.4		6cb42ec4f34640d7dbd3dd767515e7c407f80e1b
org.grails	grails-web-url-mappings	5.1.5		4b0a965c9ee5c91aba092404d1838af541746d5f
org.grails	grails-web-url-mappings	5.1.6		49c5b7b274fcfcb7bca6f7ee793379bfd54171a4
org.grails	grails-web-url-mappings	5.1.7		88d8b2397c2184f7ccc353a089a75610decb3b69
org.grails	grails-web-url-mappings	5.1.8		d40b3355cb7b468aaa85f6181cb196a8887069cc
org.grails	grails-web-url-mappings	5.1.9		10b0427099b9779b55475f3689d625eaf5dbe584
org.grails	grails-web-url-mappings	5.2.0		59e8b6b01f54c34d811b0aa5ab98507ccb74c40b
org.grails	grails-web-url-mappings	5.2.1		12849c006cc8be9cb83ca5a3dc39f020311fcdac
org.grails	grails-web-url-mappings	5.2.2		e8eea0a994b94c12e99e513130b7b86410d0f50f
org.grails	grails-web-url-mappings	5.2.3		a7a264574e1632ace932e0ec795354c8d596466a
org.grails	grails-web-url-mappings	5.2.4		6984d8e37f657026aa6625d7b68979ae56289bff
org.grails	grails-web-url-mappings	5.2.5		9b89b2b5e109a0bc29d40fa173647abc9d6c4900
org.grails	grails-web-url-mappings	5.2.6		4a826d2637a7d5e710fea427b311c70c2bdb7428
org.grails	grails-web-url-mappings	5.3.0		0dd749b7b859ea6aa3c4cfceea51fa1c16a20e72
org.grails	grails-web-url-mappings	5.3.1		2a8ff94aaf02b76e1fd9c9b6dc85848792ab9b12
org.grails	grails-web-url-mappings	5.3.2		b10dd900e8ba7215c80a60bee1334b0f0a2af270
org.grails	grails-web-url-mappings	5.3.3		842c655b43bc01748d37ffdadf2e68747dd332b8
org.grails	grails-web-url-mappings	5.3.4		cf64693fe7a6e74dda0a41fe8e1b2bafef63d7b2
org.grails	grails-web-url-mappings	5.3.5		1c5d5e46c1b659187609371b06e7dc14998732a9
org.grails	grails-web-url-mappings	5.3.6		0ba2e10d77efbf515d250f62b5ef0cab6b1efaf2
org.grails	grails-web-url-mappings	6.0.0		c33094cb1cf37d2bdd655e9595cc693bf64ae3a5
org.grails	grails-web-url-mappings	6.0.0-M1		64052b0828c3b1e0f3ecf09dd4a4b9461ef0ebd6
org.grails	grails-web-url-mappings	6.0.0-M2		66bcd3e951d2f114fa2a42a4d808fccca021b265
org.grails	grails-web-url-mappings	6.0.0-M3		868189d8ad701ec56dc1a44d796561b7635c0fd5
org.grails	grails-web-url-mappings	6.0.0-M4		b32c94a3f295fab6715d592ee78151d31376beed
org.grails	grails-web-url-mappings	6.0.0-RC1		481bdbf9087c97bd6364169b2c9cc4905875516d
org.grails	grails-web-url-mappings	6.1.0		33d3a28f8fe7d56f73e40772fc15f86ffe334269
org.grails	grails-web-url-mappings	6.1.1		596f5770e8582f3ed07fef95fedcf94c2a6ea661
org.grails	grails-web-url-mappings	6.1.2		b0b05117753b7bbbc5631ecd5995ef7340bb6d6b
org.grails	grails-web-url-mappings	6.2.0		f1a3f7b32a819a990561b4975975b040f4990a77
org.grails	grails-web-url-mappings	6.2.1		e1bf3f6971a45bb34052808f1d597675d22c6a8e
org.grails	grails-web-url-mappings	6.2.2		c183b138d0808db6f61ffc9b68ad6cd647a25e07
org.grails	grails-web-url-mappings	6.2.3		43adc3ece32f9adfd604f5104f63f6e149d7dfac
org.grails	grails-web-url-mappings	7.0.0-M1		4790872a3717fc205aed442b8030b8d7bed4af6c
org.grails	grails-web-url-mappings	7.0.0-M2		98ef815383174ae566776b48a32ce545684adc30
org.grails	grails-web-url-mappings	7.0.0-M3		677b71d3f57beeaaa6b25e08dac63c00e08d18ea
org.hammerlab.bdg-utils	cli_2.11	0.2.14		466ce353eb24150449c4780ebeefbdb8c8561ff2
org.hammerlab.bdg-utils	cli_2.11	0.2.15		a366ac095032d6e83b498d16e98f961197867c9d
org.hammerlab.bdg-utils	cli_2.11	0.3.0		e2277819e72d3f672028e58ab7b9c49fa34cf1bb
org.http4s	http4s-okhttp-client_3	0.22.0		8bc8baa94586a68766558af6479e1c3b62e3e273
org.http4s	http4s-okhttp-client_3	0.22.0-M8		2a91feefd516a4dc9f4937ca0c2e63eaa97db233
org.http4s	http4s-okhttp-client_3	0.22.0-RC1		c136474b35f6ac7ee9b4ba145f859e22b6b1c162
org.http4s	http4s-okhttp-client_3	0.22.1		f0118bc5580a91660e3fb33a0640f4104f37ae29
org.http4s	http4s-okhttp-client_3	0.22.10		4d9cfcb78aa134623db28a5db7ea298a5f4a2907
org.http4s	http4s-okhttp-client_3	0.22.11		1c7e5873426d0336bda5fe1f267e8226430b4183
org.http4s	http4s-okhttp-client_3	0.22.12		4137d72e7055bb7dd3a4fee296481fd2e9248f8e
org.http4s	http4s-okhttp-client_3	0.22.13		c264907b432abb3c8d9e00d8e96b66e0b7752b4f
org.http4s	http4s-okhttp-client_3	0.22.14		91c5150cebbb3f21080df8d614932510764fbe52
org.http4s	http4s-okhttp-client_3	0.22.15		803ca0e2f67e62f4eedd1a4104f248e998692c37
org.http4s	http4s-okhttp-client_3	0.22.2		221b5600b3479e5c0328ed02eda71bd7d0f5231c
org.http4s	http4s-okhttp-client_3	0.22.3		0b61346f3da7c7a24f5cf6a63f1b2e1a7363c206
org.http4s	http4s-okhttp-client_3	0.22.4		92abab274c5ad715a063817c53a126f77b128c8b
org.http4s	http4s-okhttp-client_3	0.22.5		0c83d03a36dc4228650041f1ecb5578841555dcb
org.http4s	http4s-okhttp-client_3	0.22.6		9e698ccf81faa811074c76378719cf9b87a480aa
org.http4s	http4s-okhttp-client_3	0.22.7		1938466fa730426ced6c74ed4938e68356499137
org.http4s	http4s-okhttp-client_3	0.22.8		8a5803a23743129bdff6c51894d8459b4b5aff27
org.http4s	http4s-okhttp-client_3	0.22.9		e2a15133b102e79d4cbe2bdbab4c0fe08d8a3e23
org.http4s	http4s-okhttp-client_3	0.23.0		81b7a1193380b0df2b8289e28d03c9dcec0c12ed
org.http4s	http4s-okhttp-client_3	0.23.0-M1		8d9ee91d6530e73f1f7a33e1a9f1159cee7295c9
org.http4s	http4s-okhttp-client_3	0.23.0-RC1		1c952cc03dfce1659fda27431b0b2e051617f80a
org.http4s	http4s-okhttp-client_3	0.23.1		44a7a98f49754a5d6f24f4b815738947f2d0e420
org.http4s	http4s-okhttp-client_3	0.23.10		e2d01d7ab7cf3484b641d0c6efecc5ac76214113
org.http4s	http4s-okhttp-client_3	0.23.11		f4f54a20138af76f6aff585a8dc7f9094473a39d
org.http4s	http4s-okhttp-client_3	0.23.2		f02db8863f987d8cf7d55beab1813ecac1f4dae7
org.http4s	http4s-okhttp-client_3	0.23.3		aae70585d56e12e93e82f4c34fba281c0e8e884c
org.http4s	http4s-okhttp-client_3	0.23.4		e9a7466f97fe20068496dcbbfac90e4c5c161108
org.http4s	http4s-okhttp-client_3	0.23.5		8e06e9878f59d450de02bb763b3b23442d2a078f
org.http4s	http4s-okhttp-client_3	0.23.6		f15c29b46452b5b75f73039524e4dcdd01a214e9
org.http4s	http4s-okhttp-client_3	0.23.7		ce1f326a698cd6193c211b636d60969989dc83e9
org.http4s	http4s-okhttp-client_3	0.23.8		e7581f6a0d044992e3ee7144632cbb8f6f484bde
org.http4s	http4s-okhttp-client_3	0.23.9		2a3f7dae08bed5d46353ed4f7b7a7e3d072cfcf2
org.http4s	http4s-okhttp-client_3	1.0.0-M22		feace96a117f2c2eac6e5e5e85c2a90934f2e78b
org.http4s	http4s-okhttp-client_3	1.0.0-M23		c80cae36f43475efb51ac967c530409bdd3b62bd
org.http4s	http4s-okhttp-client_3	1.0.0-M24		aa0da8da941d77a0e71df49e57ad8a3f436f3f6a
org.http4s	http4s-okhttp-client_3	1.0.0-M25		18150ee12a190ab02233acbebe445c5833db4106
org.http4s	http4s-okhttp-client_3	1.0.0-M27		8839b8c0021f37d1154da3d6faa34368f9516286
org.http4s	http4s-okhttp-client_3	1.0.0-M28		97878503ee8597371cc9485b16f3ba8f342cd0c2
org.http4s	http4s-okhttp-client_3	1.0.0-M29		21be3fdc9c75ec420a041dfb5342ad45acc204ce
org.http4s	http4s-okhttp-client_3	1.0.0-M30		791bad73a4be85479c5bda3a2130c87754ea6e2f
org.http4s	http4s-okhttp-client_3	1.0.0-M31		5c664390db79d742d18316db53f7c12eb0b08f87
org.http4s	http4s-okhttp-client_3	1.0.0-M32		79c471a71488c75aa700ae1e26212b37790a5990
org.keycloak	keycloak-appliance-dist-all	1.0-beta-1		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-beta-2		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-beta-3		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-beta-4		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-final		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-rc-1		N/A
org.keycloak	keycloak-appliance-dist-all	1.0-rc-2		N/A
org.keycloak	keycloak-appliance-dist-all	1.0.1.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.0.2.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.0.3.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.0.4.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.0.5.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.1.0.Beta1		N/A
org.keycloak	keycloak-appliance-dist-all	1.1.0.Beta2		N/A
org.keycloak	keycloak-appliance-dist-all	1.1.0.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.1.1.Final		N/A
org.keycloak	keycloak-appliance-dist-all	1.2.0.Beta1		N/A
org.kie	kie-dmn-core-jsr223-jq	10.0.0		cd10bc48ca9482f09ee7999054bd67ec6edd299e
org.kie	kie-dmn-core-jsr223-jq	7.69.0.Final		621a32b5a1d76dc075420d7bb463c7c479024d76
org.kie	kie-dmn-core-jsr223-jq	7.70.0.Final		e1433c538b7ae68b2b0fbf701a34a35723eda7b8
org.kie	kie-dmn-core-jsr223-jq	7.71.0.Final		dd4548ab66e24458251435bf9fa9b040df9b0a44
org.kie	kie-dmn-core-jsr223-jq	7.72.0.Final		828ec84427ebaca4b3c857feb456c2f06cf2b581
org.kie	kie-dmn-core-jsr223-jq	7.73.0.Final		5b325f4637f81b96f198da2b7feca57180015ca1
org.kie	kie-dmn-core-jsr223-jq	7.74.0.Final		33957714a81d1b115ae2ff23c434d0cdfba2bc80
org.kie	kie-dmn-core-jsr223-jq	7.74.1.Final		0ee8cd5f7dc293cdb357fcf00757fc10fcfefbf4
org.kie	kie-dmn-core-jsr223-jq	8.21.0.Beta		bd55b6df804c0309a778213541b675a36821ed8a
org.kie	kie-dmn-core-jsr223-jq	8.22.0.Beta		0cef5319a991537a4b2e91e1fa1d5f292a31e469
org.kie	kie-dmn-core-jsr223-jq	8.22.1.Beta		093fe09b9b44422ba40fe9b368e51b53a87045e5
org.kie	kie-dmn-core-jsr223-jq	8.23.0.Beta		8c1355f2dc3359c237d77db1eb4ea188e1ca464a
org.kie	kie-dmn-core-jsr223-jq	8.24.0.Beta		1ae446aaa0f174367f79adc28538ad8df4213699
org.kie	kie-dmn-core-jsr223-jq	8.24.1.Beta		7f38fa88d1545e01e9f693aa2c53aa8d94bbb112
org.kie	kie-dmn-core-jsr223-jq	8.25.0.Beta		feb425aae3ff070d62a9af966183111330bd84b9
org.kie	kie-dmn-core-jsr223-jq	8.26.0.Beta		d533f894336d0382d6226d6a80f524b0ad90bc0c
org.kie	kie-dmn-core-jsr223-jq	8.27.0.Beta		af4780a6057a123896f342667d19f1a07f9d94ff
org.kie	kie-dmn-core-jsr223-jq	8.28.0.Beta		c601df0e2e8ff1f084412be6fd048effa5030e6c
org.kie	kie-dmn-core-jsr223-jq	8.29.0.Final		062dbf32b21b2e64dc91f3c83a948848bee3f66b
org.kie	kie-dmn-core-jsr223-jq	8.30.0.Final		205a42b5935f4c67fe0bdf4d9c58f69f5200fef3
org.kie	kie-dmn-core-jsr223-jq	8.31.0.Final		d70b23f0fcb874f73267ead2122f04f7bf44bc1a
org.kie	kie-dmn-core-jsr223-jq	8.31.1.Final		225ba6cd0407ea3daa6f79ae2032ea9962cd80fe
org.kie	kie-dmn-core-jsr223-jq	8.32.0.Final		5aa5c452768f52402362bd112827c31e2633d119
org.kie	kie-dmn-core-jsr223-jq	8.33.0.Final		4dec373d58c2997567b207272e62bde1c183113f
org.kie	kie-dmn-core-jsr223-jq	8.34.0.Final		2cedbb44f2c529edbf900cc8537b5fb742e2f757
org.kie	kie-dmn-core-jsr223-jq	8.35.0.Final		9a0866d4f3ab1bb160e49738bd789b9ee7a207a6
org.kie	kie-dmn-core-jsr223-jq	8.36.0.Final		4eb19f5f95c465dd88aba11c2404f50648489d8d
org.kie	kie-dmn-core-jsr223-jq	8.37.0.Final		c94a37ad63d942feea89c2ce6d1488100f3baf6b
org.kie	kie-dmn-core-jsr223-jq	8.38.0.Final		a14f58f7b06b5021c508a9fd7166a4be513942ad
org.kie	kie-dmn-core-jsr223-jq	8.39.0.Final		db77119f88f552467519c29da4a5f36fd8ea3667
org.kie	kie-dmn-core-jsr223-jq	8.40.0.Final		cd54ed1b9432337fbc5e3f5ff2a8583cf16f5b6c
org.kie	kie-dmn-core-jsr223-jq	8.40.1.Final		4ad2d6a989bb5f3773c1cac73b1587aa4afc4c41
org.kie	kie-dmn-core-jsr223-jq	8.41.0.Final		32369c928ef5efd2c866504c665f6542e043c4f0
org.kie	kie-dmn-core-jsr223-jq	8.42.0.Final		6dff5e86c9e4893eb80377a2834dc4e45172d0e5
org.kie	kie-dmn-core-jsr223-jq	8.43.0.Final		b4f6301233805a1e8aedb25ae71d90ae77fc2ac4
org.kie	kie-dmn-core-jsr223-jq	8.44.0.Final		cf25c55a6d7b1454ce424930607e5e992ce5b8af
org.kie	kie-dmn-core-jsr223-jq	8.44.1.Final		f9e163f7b54811339b544c26cea81908f32f2692
org.kie	kie-dmn-core-jsr223-jq	8.44.2.Final		03018a51acce4257263805dcdf000baeaafa757f
org.kie	kie-dmn-core-jsr223-jq	9.42.0.Alpha		7ce2f411eb680be1d416f1c7a8f2dacc5f71f82c
org.kie	kie-dmn-core-jsr223-jq	9.43.0.Alpha		525d66e09b6a27f986d93dd68d2d3813faf9b4c0
org.kie	kie-dmn-core-jsr223-jq	9.44.0.Final		074b3faf612e08d3776d5d98048913b0990ca0b8
org.kie	kie-server-services	6.2.0.Beta1		N/A
org.kie	kie-server-services	6.2.0.Beta2		N/A
org.kie	kie-server-services	6.2.0.Beta3		N/A
org.kie	kie-server-services	6.2.0.CR1		N/A
org.kie	kie-server-services	6.2.0.CR2		2a1291c0930cd97ffe133552a9253eb22befb0ec
org.kie	kie-server-services	6.2.0.CR3		9ecf9c5d4f0f9f13b883777d104e6b9e0f273daa
org.kie	kie-server-services	6.2.0.CR4		6e928d7ee27d8374b32b99e1fbf1efa39d61394d
org.kie	kie-server-services	6.2.0.Final		8ea280a561794a25e0f49f337c64b366a8aaab01
org.kie.guvnor	guvnor-ng	6.0.0.Beta1		N/A
org.kie.guvnor	guvnor-ng	6.0.0.Beta2		N/A
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.19		45655139c47b9a1bfb00575917db3a3eaf4fd83b
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.20		6b934d5899c3de2602c6756afa1cf278df4cf901
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.21		c8ad038986b678715a6dce4f77a7e1669735cf33
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.22		cad4e9a0b624aa4a73ccf5814d8c3d8008d6ad93
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.23		7aaa816e46a3e76a2216f3eaae121d5a2f1a2c5d
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.24		477793753280d2a8bee93807088fd1a6d5bcdd89
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.25		dc1f40d5bcea12b49132602875121c859c0a8ad0
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.26		446f371998c768e816de6d6e55fa8ab028b396a4
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.27		b2a34df968f0ccab48076ab2d74b8f6b22dfcb93
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.28		99e91c508b0802d3126a9677753612e1faab3295
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.29		b2eb5f1c745c10d9488e540d5f84c9927c741c8f
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.30		cfc83079e048ca4fc6c51d2e9456c2ac92ed8d0e
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.31		298670d5f64ab6ff0c878eb9d541acb876ef0da3
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.32		f85df55f2347a590bbfff978615f5d6e760be0bc
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.35		a81444924e55a2bb3cec66abe1c88b7870a73e21
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.36		139e408201c92902d0b47dc13bf6598eb78f1bf5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.37		706938b63b2ada997ad392987a9fd45a2e429aa2
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.38		e948e0b7dedfd4af8bef5c1cf7fb5de7edcf5059
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.39		e63828dc0c22978706682bc55d7a20a229e654a5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.40		82616a4335625529a74cb1c65b8fc4f856bcc591
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.48		ede1f6a48d6cf37c711652ac65387ac092abe06f
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.49		97a2b565847bc66d141d9e6444fbc86f1c1eb3b1
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.50		2ab7e420e6cdd9351a2a1d6d19cc3acb2d9bbe5e
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.51		d04656f6146c6bad7c5ed4ac43d0976e10596590
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.54		8459da6dd737e47aa1b20b7fef5aa23f1726adb9
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.55		c0ec9e0cc85f296efd307e67e4349bc341c1e400
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.56		63f916e6609b078974623f73ab9748a6f4353b74
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.59		96369dbdd8f0f79c163d96a70791058712bc2b2d
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.60		d44f06862feac4fd1f12cb70852b6f14d65c30e5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.61		58db78ec63da7ab0cfd8d3653b7b0f9ce56ff723
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.62		495fe5bf6bb133a5f819a276e32d8aee130e005e
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.8.63		ba1af89bff6fab39bf47369eaba74338050e3688
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	2.9.64		277b516a93cff346b82b243c2a874285c57f19c5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.10		a24a0aae605d63d71b830cd5caf2e48a78bdd830
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.2		eefc08f3ca611bf0fce1dd4b7b401f9a0897c6d5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.6		8a77ac628872c7182a44e72855f015b87a10c7a5
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.7		bef9ba88564e57418e3752ef246d3815939a4ae6
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.8		cca2d5dcbca1bb2f814277c8123066c3961df600
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	3.0.9		644c4392aecd46343d216a1a6a0e9f2cb0738dbf
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.0.11		b9fbb1defadefd52b1903a3c43fec3f7dc359d62
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.0.13		8e148168b3ce9381373b23266209de747a10be71
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.14		fdd7a217ac376a93fa0ac69e32dc9d52fae4859d
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.15		93c35869f8be61df385540912b4dbeb9bfc23591
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.16		7c15edfc637938726aa1724674260bc46d2c8ca2
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.18		38fbe2c58eec77d27d41cf356041d8e4052c68c4
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.21		6aaa4ca6b13c2347dc192c9915802eacd749f9e3
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.22		4a3ba95eab91009e04a31b1382540d1b5e2a1b21
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.23		886e60e84105009541208e40b19292b878f93c4f
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.24		d3a44e387bd5376cb217a4852af7893b80adb4df
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.25		9effbe410cc10e7aab468dba06f425c7879075b6
org.mobicents.resources	restcomm-slee-ra-diameter-gx-events	7.1.26		a19bf3acf252efff702264e7a1f2b2ef5f791819
org.mvnpm	react-inspector	6.0.2		6d383bfbcd475cbb95418ab05637ee5062cc1ecb
org.opendaylight.controller.model	model-inventory	1.0		e32982b501ccd7c5fe3007ed6f900525e0964a29
org.opendaylight.controller.model	model-inventory	1.1-Helium		d5058dc8544b007a0019228969968e4821d90892
org.opendaylight.controller.model	model-inventory	1.1.1-Helium-SR1		46dea19b938dcfc55eeba27f2c3ec8610906d7c7
org.opendaylight.controller.model	model-inventory	1.1.1-Helium-SR1.1		39c0129813b9b0486f23b947c6011dadf37c0240
org.opendaylight.controller.model	model-inventory	1.1.2-Helium-SR2		f2e47674e4cb60a34e7224f4b0bcc38d942829f7
org.opendaylight.controller.model	model-inventory	1.1.3-Helium-SR3		333d12e882f2bc85329d73b140f49ae2b1853479
org.opendaylight.controller.model	model-inventory	1.1.4-Helium-SR4		1a93579ec8a972f80546f9bb3ae41033e7307fde
org.opendaylight.controller.model	model-inventory	1.10.0		aa5f256a26c9d502e1e087793438cab58cb5a78a
org.opendaylight.controller.model	model-inventory	1.10.1		e7a890b636fd4560a4b5d03c78b7393a248d33f2
org.opendaylight.controller.model	model-inventory	1.10.2		223612fb290a00be6c58f089e0115dd527ccdbd9
org.opendaylight.controller.model	model-inventory	1.10.3		112312d517f39895297c9a833d94ebb61e8c673d
org.opendaylight.controller.model	model-inventory	1.10.4		3c880e4346318536c5054cfc69a009848118d36e
org.opendaylight.controller.model	model-inventory	1.11.0		73f6c2435d55418e27dfe11c29c0a8ef24935de4
org.opendaylight.controller.model	model-inventory	1.11.1		b765b071f81fc99dbd915bc509982bbe6960b352
org.opendaylight.controller.model	model-inventory	1.11.2		69531a60a1f5bb2e9ed9fe879c6258a21423e745
