ch.epfl.lamp	scala-grading-plugin_2.11.1	0.3		38dc92e19da5351c014ba389eb5991e236cc314e
net.oschina.zcx7878	cicada.boot-mq.send	1.0.1.8		9d2a917dd7dc8896e4cd7f8ca52341a56c7b3f48
net.oschina.zcx7878	cicada.boot-mq.send	1.0.1.9		b1b6d40e2dbb2681356e4b9c532cb3bd1c335750
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.2		7b3467e28332ad4c631b9e91e998cb1d23f3b349
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.3		eb9513c135ec42d1763a50ce2ae0730f11b07633
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.5		787d757eada7d6b100952f185ed41b03b4a7cae8
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.6		cc27075904b5b6beed6301a783b5eb792768802b
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.7		2a3684ebe62a152136b4c815c5448508cc84262d
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.8		b18cb103df6850c3507023944c52021d4db24490
net.oschina.zcx7878	cicada.boot-mq.send	1.0.2.9		9488b640e14294e1de901256225945dd9dd590da
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.0		4d88fdb3de1d9f361716859eae80c254e43850ff
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.1		a2acbbe0a24db9607107690e01a479fa86c7c42b
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.2		e55b986febbb3508540587cef47d9c15f1bc3428
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.3		72f2b40360bf3795ca34799e77a2d5664149b70c
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.4		cd1df371add64c75fdb3695132c22f6978b6002e
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.5		e8aa0315c4d666d408ff8826da435e5794b500af
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.6		f55e8808dc0c203088540701b83b13dc0f8bb176
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.8		722026b0416d75999248492016ab712b2871c300
net.oschina.zcx7878	cicada.boot-mq.send	1.0.3.9		61cf0fd3ab50eaf0f7b07aaee63de8043da90fbe
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.1		4000d7bbaf1ac8616b1eaae29cf1d65decb0c3ea
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.2		8fb922253a901c828c6ecb9d813c90ad72890263
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.3		3fc73480bb7964d005ee51da3968db5269256f48
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.5		0584eaaa2f0be87f479781f9e05ddbf19f49a2e1
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.6		90cec41cfde71de7ee816363d4bb5a994379357d
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.7		a4147254ed01c6aca7da21a22b65cba293109044
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.8		18684e2c10005b599d38e855b335e8767fbff74a
net.oschina.zcx7878	cicada.boot-mq.send	1.0.5.9		4275b312535f9971509bd85bba1016d268b99b47
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.0		0a89be44b8d590b20d7893791ef2fd38421adfba
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.2		f834d34a6b25648b7ed77377d212b89c2f3cf4ca
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.3		a9b718b6f62bade8ffd8abd2037f886578e63c9c
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.4		24486e9955dc620283474cab2e342e40c8841694
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.5		f2f2a43646eef25d2fe4212bf800a080ea157d19
net.oschina.zcx7878	cicada.boot-mq.send	1.0.6.6		4a7dcd2ed6bda4dff613d29c2a7acc17bd40eebd
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-aws-bedrock-parent	3.22.0		N/A
org.apache.directory.studio	org.apache.commons.pool	1.5.6		b160ad55761a0669ba6ab6e948f04f3c1f704f87
org.apache.directory.studio	org.apache.commons.pool	1.6		6822e809d5e426f5f50489bc8b5224c4a8caf2a9
org.apache.drill.exec	drill-rpc	1.10.0		8151a802e68c6dad821c8ddb3e6702a0dacf0125
org.apache.drill.exec	drill-rpc	1.11.0		2bff263217237f355b96ebddb34b1dbb2419ac49
org.apache.drill.exec	drill-rpc	1.12.0		34e0fb982c0c41a6ec2260b2164c23ebe9ddb27c
org.apache.drill.exec	drill-rpc	1.13.0		949026c8ea6df73c88cd979cb96d591195b17848
org.apache.drill.exec	drill-rpc	1.14.0		fe29b3ced67dd2c3134b2b6c7a75cc246b77a0a5
org.apache.drill.exec	drill-rpc	1.15.0		fb4495342ee1e1e13c83e8403b1bce3a306994c7
org.apache.drill.exec	drill-rpc	1.16.0		9f7b0a68a8ec2a6577cc85c4439dc86a6018a460
org.apache.drill.exec	drill-rpc	1.17.0		4cd1027015b11dee47e39860e7005fb070792984
org.apache.drill.exec	drill-rpc	1.18.0		28567645d800d0d8dd93847b9ba361e53b50e6d3
org.apache.drill.exec	drill-rpc	1.19.0		2d9b6e1e2f81f2db196f17af87e4ccfb983ef2f2
org.apache.drill.exec	drill-rpc	1.20.0		b5754c7a0d45de59f08440670b70feb979ec0e44
org.apache.drill.exec	drill-rpc	1.20.0-hadoop2		dd84d3a2c5ae5c8cdde2540c0a96ad539625b8c0
org.apache.drill.exec	drill-rpc	1.20.2		5d801e01b4a69eaeb6c4055f2fd07900ec37aa38
org.apache.drill.exec	drill-rpc	1.21.0		db27469989edbd82d0f50cd6adf0e928a3085f19
org.apache.drill.exec	drill-rpc	1.21.1		eb1454d536c3b3c6044d9d6b00ec7a84f5d44ae3
org.apache.drill.exec	drill-rpc	1.21.2		6d8728dbe7422b060f9ae84a2c17500c76b5930a
org.apache.drill.exec	drill-rpc	1.4.0		f7667379d38ba9a6afd9d87cadd075c2e9b782f9
org.apache.drill.exec	drill-rpc	1.5.0		088ad6cffdc6323b312e35ec6a5627f6cc26b6fb
org.apache.drill.exec	drill-rpc	1.6.0		715b0eb7ac4d6bfc924246e31982031541f46d4d
org.apache.drill.exec	drill-rpc	1.7.0		7b3f492843d13359e17fae322693c372b6d5a72e
org.apache.drill.exec	drill-rpc	1.8.0		e5439a76725784d330bad12098380ee642e9c596
org.apache.drill.exec	drill-rpc	1.9.0		b9473666aa6609221d9be77b352a6d1941c92326
org.apache.eventmesh	eventmesh-runtime	1.10.0-release		aab8cecf4096ad87042f3ced0482646045a6a12a
org.apache.eventmesh	eventmesh-runtime	1.11.0-release		5ab2e50fbadfd38247d6816b8e7a8ed2cfef56e7
org.apache.eventmesh	eventmesh-runtime	1.2.0		dfbf2be13e085dd23b0dc1d35296be03689659e5
org.apache.eventmesh	eventmesh-runtime	1.2.0-release		551748cb5e021161cf7ecaeb00670296674c85c5
org.apache.eventmesh	eventmesh-runtime	1.3.0-release		6cea3983cc74447b6837ab5b3d4866abb6def2b3
org.apache.eventmesh	eventmesh-runtime	1.4.0		3af112e6a16b87d102a102c8710b030eb56006e8
org.apache.eventmesh	eventmesh-runtime	1.5.0-release		62114a4a7b9f643fe4e65c093ca8d61ffba096c8
org.apache.eventmesh	eventmesh-runtime	1.6.0-release		612c14beaf6f45af0a34d50684016245fa6efb94
org.apache.eventmesh	eventmesh-runtime	1.7.0-release		6424ad1234ed4dcdc68efd227a3869fd3d15b423
org.apache.eventmesh	eventmesh-runtime	1.8.0-release		6b0648f463ea780ed1b9c89e8e7b6811f667ea44
org.apache.eventmesh	eventmesh-runtime	1.9.0-release		4ec2f2b3c7eb5af797d2d081948c3b9933d0545c
org.apache.streampark	streampark-common_2.11	2.0.0		a6c32b53f5d2574b6b015c529463987045aec344
org.apache.streampark	streampark-common_2.11	2.1.0		ece5aaef77721ea4f0e4c684d0fdb57785a3aa5d
org.apache.streampark	streampark-common_2.11	2.1.5		3ea48c90ce09d7a0db1cc075602bba8baac9b763
org.gov4j.thirdparty.org.springframework	spring-core	5.3.39-gov4j-1		207a755b8f3b7729f98cfdd35ddd28495ac3b8fa
org.hyperscala	hyperscala-core_2.9.1	0.1		de8e9304504e120b4ff55e7b9e9c6d8c69177018
org.jolokia	jolokia-tools-test	2.0.0		6777b054b5eebcced182f7bbaf37049a49ba6b43
org.jolokia	jolokia-tools-test	2.0.0-M1		1003ea183449d482fadea22a39822368dca6380e
org.jolokia	jolokia-tools-test	2.0.0-M2		5021d81d2aa052e8dd18256b8dffd82f9abba0d9
org.jolokia	jolokia-tools-test	2.0.0-M3		1a55ed85620e120fd475c39f920068b33a3aa4f1
org.jolokia	jolokia-tools-test	2.0.0-M4		75b0cd05799ff88c2b6789ff734baabc71ceaa7a
org.jolokia	jolokia-tools-test	2.0.1		9931f35aba793955ecc5066298e182f563417a01
org.jolokia	jolokia-tools-test	2.0.2		b45ad249c8642e85befaf0a5efde1f002113050b
org.jolokia	jolokia-tools-test	2.0.3		2aa6c9ac01ed2fb4d706312f0c11deefd1a3fcb4
org.jolokia	jolokia-tools-test	2.1.0		cae839e55b7377a6e24d5d7e64d97e7d926dcc29
org.jolokia	jolokia-tools-test	2.1.1		43bcb779c4c887cf0f3b1067e7df36c80520bf67
org.jolokia	jolokia-tools-test	2.1.2		f560a1131949475e3a57de2b73b39d142d9ccc15
org.jolokia	jolokia-tools-test	2.2.0		25ccc6092588cc9250fc912aad3e3024c76a1af7
org.jolokia	jolokia-tools-test	2.2.1		69eacdf5d6dbce590128e5bddcd466a761028975
org.jolokia	jolokia-tools-test	2.2.2		c7f3f5ab4b24bef809113579861a11eda560ad77
org.jolokia	jolokia-tools-test	2.2.3		d69d018dbc45c33759c64c75807dedd9dc6d7372
org.jolokia	jolokia-tools-test	2.2.4		3ee909d5b09efbf49f65c7d57985fb865d7c8921
org.jolokia	jolokia-tools-test	2.2.5		8196833dfdbacc85232439ad53e64861a12becf3
org.jolokia	jolokia-tools-test	2.2.6		4704f8bc11e5c38170f6b72463fe073c3d86823b
org.jolokia	jolokia-tools-test	2.2.7		05bd2bad7fa6941ffc06e8b7dbafee66213f3811
org.jolokia	jolokia-tools-test	2.2.8		a426f4efcfd19858335622517cdad3a8f85ee38f
org.jolokia	jolokia-tools-test	2.2.9		59d0fc597e93d1768b27fa7bd858b14918273be3
org.jtools	jtools-parent	1.3		N/A
org.macrocore	kernel-nacos	1.1.0-RELEASE		b4e8b0552aa556ede52f5bee90c4c981b1c5f167
org.macrocore	kernel-nacos	1.1.10-RELEASE		6233f24dc2f0e57bb71e44f2008fd3105510fbc6
org.macrocore	kernel-nacos	1.1.11-RELEASE		ab6c4d84c5be73ee08a526c38dbcdb7a127e3619
org.macrocore	kernel-nacos	1.1.2-RELEASE		83d40c38469ad3ce57b64fb4c5f3e1d2d3145985
org.macrocore	kernel-nacos	1.1.3-RELEASE		00c5edfb35376c66966e0e496f65e19ac71b77a5
org.macrocore	kernel-nacos	1.1.4-RELEASE		69a824d273d10f8c73a3c7e4d02ce639b897364c
org.macrocore	kernel-nacos	1.1.5-RELEASE		1807f6536dea53f52f44afe5db85342ae531737e
org.macrocore	kernel-nacos	1.1.6-RELEASE		d1ffd686588cffc38d8cfb17520d79ad6df38783
org.macrocore	kernel-nacos	1.1.7-RELEASE		6d7846aa66eaebd00f5b9e84131e842dc97f6390
org.macrocore	kernel-nacos	1.1.9-RELEASE		eb1fce20dbd352b6d6ca6002fc6bf5fcb335c8aa
org.macrocore	kernel-nacos	2.0.1-RELEASE		7c7aeebe3e2089bb46ca84e11ca9a110ed02314f
org.openrewrite.recipe	rewrite-compiled-analysis	0.1.0		5a0c2c1f070a5d2b7b28900e9d014360a80d3090
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.0		ac1e0e17ea124e4ddd597a293698f6dc2423d347
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.1		56ff298a369078655d1e0ec9af98110a1c164665
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.2		6fa75aa147380b9e2dae2741f5dbbe923f5bcf6f
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.3		2e2e8ceadae0ec151c620386442d2ad1a6fc6423
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.4		aadb0fa3029cfb43d7ddfe689cdd88b7becaecc4
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.5		b5b6a0d29830b75f9e4564116fc3a1bb7b8f7ba1
org.openrewrite.recipe	rewrite-compiled-analysis	0.2.6		bf7d1168f576838d2a6ed95e76af269f2e4cae58
org.openrewrite.recipe	rewrite-compiled-analysis	0.3.0		e792abf90e9ef7de5e7919da3a7ed05273dd2c9d
org.openrewrite.recipe	rewrite-compiled-analysis	0.4.0		72b6c055786d4567ca37299ea5a6786e42650ad8
org.openrewrite.recipe	rewrite-compiled-analysis	0.4.1		cdf4ebe12c4e10ccf604d45eb4175b8b303051ca
org.openrewrite.recipe	rewrite-compiled-analysis	0.4.2		4db9a802d8d003f14d7ec31f6b7e7b83726f675e
org.ow2.petals	petals-se-jsr181	1.0		N/A
org.ow2.petals	petals-se-jsr181	1.0.1		N/A
org.ow2.petals	petals-se-jsr181	1.1		N/A
org.ow2.petals	petals-se-jsr181	1.1.1		N/A
org.ow2.petals	petals-se-jsr181	1.1.2		N/A
org.ow2.petals	petals-se-jsr181	1.4.0		6217d22f4af6b099cd5100d553487af4bd0a5d12
org.ow2.petals	petals-se-jsr181	1.4.1		7c5c3ca6b13ac63c96e6640edcfc85c5d8fa8c3d
org.ow2.petals	petals-se-jsr181	1.4.2		763948098e741ce9596f847c71665befb3eb3ea9
org.ow2.petals	petals-se-jsr181	1.4.3		3effe773843f84be05a8779b621bed52086037d6
org.ow2.petals	petals-se-jsr181	1.5.0		e042be100f67e836b03633fbd99f9beef17e8479
org.ow2.petals	petals-se-jsr181	1.5.1		17090e1aa98d7114e6fabbdaa548b14710f2d6a4
org.ow2.petals	petals-se-jsr181	1.5.2		e6ac2d8ad7f6aeb0f2a385cc98ca3d21356c875d
org.ow2.petals	petals-se-jsr181	1.5.3		58f5b337eb2208f796b4aa4e9308bed9c55ee16a
org.ow2.petals	petals-se-jsr181	1.5.4		f909ca1062860770a8e5c1806ebe32e4e803f22c
org.ow2.petals	petals-se-jsr181	1.6.0		84339257e102141b79bdbf55fb7d05ceb8261c6c
org.scalawag.bateman	bateman-json-circe_sjs1_2.12	0.2.1		0f319af42ed37cc76b8c7968da7510a938aece4d
org.ttgoss.js	loglevel_sjs1_3	1.0.0-RC1		4dd6ed2961f0a3248540d8bbe2ee9a0f4064034a
org.webjars.bowergithub.predixdesignsystem	px-typeahead	2.1.0		da1189a973eb3b476653fec63ee562f8d1dcb08a
ru.krindra	VkNorthTypes-macosarm64	0.7		N/A
ru.krindra	VkNorthTypes-macosarm64	0.7	metadata	c604870ebf069d4556b04b5809379b289690f1fb
ru.krindra	VkNorthTypes-macosarm64	0.7.1		N/A
ru.krindra	VkNorthTypes-macosarm64	0.7.1	metadata	4d24c6e754520d3d3cfeec0876fd63ac7819b72a
ru.krindra	VkNorthTypes-macosarm64	0.7.2-dev		N/A
ru.krindra	VkNorthTypes-macosarm64	0.7.2-dev	metadata	ee9397123f6c9c87917b7ad9154b8e58952613a5
ru.krindra	VkNorthTypes-macosarm64	0.7.3-dev		N/A
ru.krindra	VkNorthTypes-macosarm64	0.7.3-dev	metadata	bac9dfb941c87574c050310eb244d4a533752828
ru.krindra	VkNorthTypes-macosarm64	0.7.4-dev		N/A
ru.krindra	VkNorthTypes-macosarm64	0.7.4-dev	metadata	67d6bd635ef168a98556abd7d4e71877e582ae9a
ru.krindra	VkNorthTypes-macosarm64	0.8.0		N/A
ru.krindra	VkNorthTypes-macosarm64	0.8.0	metadata	258b0857787cb9922d1330d47c559e66da0beab8
ru.krindra	VkNorthTypes-macosarm64	0.8.1-dev		N/A
ru.krindra	VkNorthTypes-macosarm64	0.8.1-dev	metadata	9015ef62fb4ec2d8ac5ba27873b23636879225a2
ru.krindra	VkNorthTypes-macosarm64	0.8.5		N/A
ru.krindra	VkNorthTypes-macosarm64	0.8.5	metadata	1c0fe5227370660f88b8eb5322ac89a49bd4caa7
ru.krindra	VkNorthTypes-macosarm64	0.8.6		N/A
ru.krindra	VkNorthTypes-macosarm64	0.8.6	metadata	7bcda3b19c21ba31e1306f0e4472435a2cc0659c
ru.krindra	VkNorthTypes-macosarm64	0.8.7		N/A
ru.krindra	VkNorthTypes-macosarm64	0.8.7	metadata	fb6f27e79ad2d26ac85dc84e3fc4a3d6e4571110
ru.krindra	VkNorthTypes-macosarm64	0.9.2		N/A
ru.krindra	VkNorthTypes-macosarm64	0.9.2	metadata	eca7fa4e0915bf1a05865137b50d01845bacef59
ru.krindra	VkNorthTypes-macosarm64	0.9.3		N/A
ru.krindra	VkNorthTypes-macosarm64	0.9.3	metadata	caecbace8b848216f2e0fb6bbba870d6d3dd9faf
ru.krindra	VkNorthTypes-macosarm64	0.9.5		N/A
ru.krindra	VkNorthTypes-macosarm64	0.9.5	metadata	ccf379bd38efbaf665fb74a43777f9137ef957ae
ru.krindra	VkNorthTypes-macosarm64	0.9.6		N/A
ru.krindra	VkNorthTypes-macosarm64	0.9.6	metadata	6b237c011e0781617aec54e529f52c83317dc583
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-36-8856669f		155c9543692ca8d6cf1894951a6551d137392c3a
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-38-dd60a0b5		b0db617cba474b520c11edc4a9d9697987717065
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-39-72f519a6		ec53333ca7f663b32fa899dfb072b38a7e2bda52
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-40-d95c3b3d		8abd79df64ca4112e0811e1984f3b7ff9c4324a2
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-41-26a93d9c		c1dc3d30fb8e0782826d2349945ebece4e49a150
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-42-a9b51919		88719782aea4ca7b1420ad7f1d97cd95b13c78e2
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-44-1f535bd1		132736b9a11d534652f75d8d81aa936754445a10
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-45-9c598c7c		b91c4ca0fc1c385ff610fc78790ce0c037244fec
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-48-6c09dd71		5580069478f26d52eb0c1195f03445bce97a1858
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-49-82b3e605		fe47e0b0380c2f6344239ab4537a71a976bf3da7
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-50-9a35e1dd		b1d76d983a5c0d8168986dd84b78a731dd2bfb25
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-50-f03f2d82		dfa664d4931c3c61df36fa5328dc0740fdadec13
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-58-8d00463c		00a8a0f37856625b9be96cdd612e8fdcea616ddd
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-67-83057fea		6a48dfbb3e799a4c5ce4c46eb1eddfe2a1474488
sh.almond.tmp.ammonite	ammonite-sshd_2.13.6	3.0.0-M0-67-fcfedca6		e2245d016f76879ef61d79862ba877f02611ffc7
taglibs	datetime-examples	1.0.1		N/A
tech.iooo.boot	iooo-boot-test-bundle	1.1.1		d46bb08824f2d9e8fdd7e6ad80a1897494b9ce59
tech.iooo.boot	iooo-boot-test-bundle	1.1.2		bbc6eed97fc4edb3d505e1bb9d7da2c5136e12b5
tech.iooo.boot	iooo-boot-test-bundle	1.1.3		87abcaf17a70b68090cf80a9046406904781ca50
tech.iooo.boot	iooo-boot-test-bundle	1.1.4		e7a7d24c1655acd555881669c778c41c325acf02
tech.iooo.boot	iooo-boot-test-bundle	1.1.5		a876b30e025248397ba507d8193f14e062a73ae8
tech.iooo.boot	iooo-boot-test-bundle	1.1.6		ad8a7186fb9a2a5601e0414f8217f5d716106bf4
tech.iooo.boot	iooo-boot-test-bundle	1.1.7		4e3a049dea315bf4d2dc9e44e96dd5636b4cc23a
top.tanmw	efficient-common	0.0.1		f27a57616a309bf0f2111e43aaa0431f68c6adb2
top.tanmw	efficient-common	0.0.2		27fc3fc0524a998610cb6c520f4068232c70af3e
top.tanmw	efficient-common	0.1.0		1f30f77e883cbf24cc1493f9df4e84b476bb7c0e
top.tanmw	efficient-common	0.2.0		936616622bad2515e63345eec41ac30c0d7ccf2d
top.tanmw	efficient-common	0.2.1		98b89b3bf1230155b56d522bf0295a23be1c8e6b
top.tanmw	efficient-common	0.2.2		64d49d9dfca14b024b26680c8234d19058b865c9
