activemq	xsdlib	20050407		bafe37188ccc6b64e8fd7be6ac362f9fa6a13315
org.kie.kogito	jitexecutor-dmn	1.27.0.Final		cfcd1cfef3634ed791f1e8fe7248a2a18bcd421a
org.kie.kogito	jitexecutor-dmn	1.28.0.Final		db5ab6bb02e2c5772341e1f795920dff23abcf5a
org.kie.kogito	jitexecutor-dmn	1.29.0.Final		950f7af02fbf6d5a6ee72fb2710377cfac58a864
org.kie.kogito	jitexecutor-dmn	1.3.0.Final		486f42f71fec7845e8b0f37eb0363850ec55da34
org.kie.kogito	jitexecutor-dmn	1.30.0.Final		1680d7d135e47278021e77de6d59b7e7c84274a6
org.kie.kogito	jitexecutor-dmn	1.31.0.Final		1bb6bdfcf4fd12deaa6d85105d394109e504427a
org.kie.kogito	jitexecutor-dmn	1.31.1.Final		f1b838cb437eed24fc3077ddca42ffff8c4e3e80
org.kie.kogito	jitexecutor-dmn	1.32.0.Final		7fb156b17c9db2ce80b7817064f63e016854beba
org.kie.kogito	jitexecutor-dmn	1.33.0.Final		9b19921e949bc612e17c16c4c0d598ffe5f45d06
org.kie.kogito	jitexecutor-dmn	1.34.0.Final		0f8fc6622315ef6cb710ea2507f02e725bc98c87
org.kie.kogito	jitexecutor-dmn	1.35.0.Final		5a9c7490ea3c7103f5bd1b8af24a3af57355db84
org.kie.kogito	jitexecutor-dmn	1.36.0.Final		c15899683190078340171b4577b2b82d1dd93ab5
org.kie.kogito	jitexecutor-dmn	1.36.1.Final		a223173ba2cd823bce9f13847376a905e08971d0
org.kie.kogito	jitexecutor-dmn	1.37.0.Final		d4053aa3ee56443862217085afbdc84468f5ac3f
org.kie.kogito	jitexecutor-dmn	1.38.0.Final		24cf32874f7890166bfa0c15d70adb6e87b4758b
org.kie.kogito	jitexecutor-dmn	1.39.0.Final		8d49039f54f156460fbf0973390a25394ad1c32b
org.kie.kogito	jitexecutor-dmn	1.4.0.Final		6a55a111bed056adac0749ba34e705efd5fbcb84
org.kie.kogito	jitexecutor-dmn	1.4.1.Final		f3e2edce1db57f362e2961a7ff9dfa1c81df4eec
org.kie.kogito	jitexecutor-dmn	1.40.0.Final		82bd8ef1db3ece218e93285fd70e7bc354dcca4c
org.kie.kogito	jitexecutor-dmn	1.40.1.Final		257981ad498887f010acf104a000823e78df7edd
org.kie.kogito	jitexecutor-dmn	1.40.2.Final		615a107f24cde4aa4c6c0dba14023416f453cd66
org.kie.kogito	jitexecutor-dmn	1.41.0.Final		4cf95eb0c457c9655be5d0390153f2fb294463d4
org.kie.kogito	jitexecutor-dmn	1.42.0.Final		ce17a38e2ce3e7475275ddf03e6cad28660dbf2c
org.kie.kogito	jitexecutor-dmn	1.43.0.Final		5c6154e1ba0b36c18cff1df36d0aa787f1d791d6
org.kie.kogito	jitexecutor-dmn	1.44.0.Final		7169a671b65e4cf828ee5a775bbf3e8ea4ace84b
org.kie.kogito	jitexecutor-dmn	1.44.1.Final		d5748b1738c62c6205f3c8fb3e3a221d59875576
org.kie.kogito	jitexecutor-dmn	1.5.0.Final		0a16450eb904e68c7ca9ad957e6af1d184392855
org.kie.kogito	jitexecutor-dmn	1.6.0.Final		f372441fe3e47e6ce9088adb32846b23f13d7911
org.kie.kogito	jitexecutor-dmn	1.7.0.Final		06e5b80cc4e6475c800fad38902ea5ee6e7176b5
org.kie.kogito	jitexecutor-dmn	1.8.0.Final		325dbeb59aa5dd3f0e175ee032650cf6505acb49
org.kie.kogito	jitexecutor-dmn	1.9.0.Final		13348b1010d25ec26d25fe2be85dc84aba439e2e
org.kie.kogito	jitexecutor-dmn	1.9.1.Final		08df671fee6a0f56e99d513ff7ba935cb84fb91d
org.kie.kogito	jitexecutor-dmn	10.0.0		7fd3ce8515509f4cee49502f11499a15cc977c09
org.kie.kogito	jitexecutor-dmn	2.44.0.Alpha		21f68316dca7e929653c92b51aea1cedcf34dc58
org.n52.sensorweb-server.sos	sos-inspire	5.1.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.1		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.10		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.11		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.2		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.3		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.4		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.5		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.6		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.7		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.8		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.2.9		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.3.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.3.1		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.4.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.4.1		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.4.2		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.4.3		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.5.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.5.1		N/A
org.n52.sensorweb-server.sos	sos-inspire	5.5.2		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.1		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.10		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.11		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.12		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.13		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.14		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.15		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.17		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.18		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.19		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.2		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.20		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.21		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.22		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.3		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.4		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.5		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.6		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.0-PR.9		N/A
org.n52.sensorweb-server.sos	sos-inspire	6.0.1		N/A
org.onosproject	copycat-test-tools	0.4.0.onos		f005500fcf026a8bacf1e5a9720db3454d1a343c
org.onosproject	copycat-test-tools	0.4.1.onos		07dd28f0b8564d113c418a72220f555104a83da4
org.onosproject	copycat-test-tools	0.5.0.onos		f6ea74d3b4547b1ef886a1da1e1672c5eb614d25
org.onosproject	copycat-test-tools	0.5.1.onos		d62d538a86910114835d2d0c4ec7b4367cb7a342
org.opencds.cqf.fhir	docs	3.0.0		d3b5d8fdae6adcb453627485efabfc53797035ca
org.opencds.cqf.fhir	docs	3.0.0-PRE10		d47266e14d9535189dd5261102bc6f8759049dbf
org.opencds.cqf.fhir	docs	3.0.0-PRE11		5ad59e2d793b2fc086c819d3ddbcae98aa072dc1
org.opencds.cqf.fhir	docs	3.0.0-PRE12		9a87e55468d33274f60e5507c6578fc258332297
org.opencds.cqf.fhir	docs	3.0.0-PRE13		159d9ad451dd4dc1496fb8f9ab6e9f6b11372c56
org.opencds.cqf.fhir	docs	3.0.0-PRE14		09d7db98f670e16d697657fe5dd2f39eddaf3d6c
org.opencds.cqf.fhir	docs	3.0.0-PRE15		5ccf3a3d04c45823dccdaef526635112eef7d282
org.opencds.cqf.fhir	docs	3.0.0-PRE16		0624d4812443d010f4427abc921ec07c9105e1c9
org.opencds.cqf.fhir	docs	3.0.0-PRE17		0b6f353005e567772d3e764017396851c62c4a17
org.opencds.cqf.fhir	docs	3.0.0-PRE2		efb0f7228fb76ff4d5a2b986a2e488dd10cfb5ce
org.opencds.cqf.fhir	docs	3.0.0-PRE3		b84aa3fd9703e0d213dd216ea0dd8f1e9081a15e
org.opencds.cqf.fhir	docs	3.0.0-PRE4		10bcdae0da8c6bef69a255cc460ab43c04d62b08
org.opencds.cqf.fhir	docs	3.0.0-PRE5		7013b0b7848387ddf6a084641c7a99c979120075
org.opencds.cqf.fhir	docs	3.0.0-PRE6		577ebd93ade203b2bc4d159c64edf5562be94784
org.opencds.cqf.fhir	docs	3.0.0-PRE7		aa1342f833f601717a687a92e1b7cf5747761a25
org.opencds.cqf.fhir	docs	3.0.0-PRE8		d68a6ac311ceaf1e7bd04ecd3f9bc1f46074277b
org.opencds.cqf.fhir	docs	3.0.0-PRE9		2d82ec819c388e2d1b62830d80f4fc0fc14d841f
org.opencds.cqf.fhir	docs	3.0.0.PRE-1		1dcd1aaceed9e9f84752c041fe81ea6155297c89
org.opencds.cqf.fhir	docs	3.1.0		fede34f4e5695fbccf9a291ee3a096b2454433c4
org.opencds.cqf.fhir	docs	3.10.0		3fdeb7cd6332098ab1f688ab12271c99d0d2e29f
org.opencds.cqf.fhir	docs	3.11.0		b44caa032532ee72122db619fb5e815ae51c5dd4
org.opencds.cqf.fhir	docs	3.12.0		1acb5f77c6f647dba0c2ef27812ab205ec35b47e
org.opencds.cqf.fhir	docs	3.13.0		6b7e1bfae23bc307100e57a189df395bdac30a79
org.opencds.cqf.fhir	docs	3.13.1		998b7be8e3fe6c38777e67094e94074848591d30
org.opencds.cqf.fhir	docs	3.14.0		447777021a25381de1a065981668b3be80bb8a90
org.opencds.cqf.fhir	docs	3.15.0		53aee52c44b2fd4a496f9c1a19126a6f10ea303b
org.opencds.cqf.fhir	docs	3.16.0		3cef5e5692e54d788815594ea0638fc5d4b82919
org.opencds.cqf.fhir	docs	3.17.0		81dff867da9e392d7eedcfb4bc346310e062f481
org.opencds.cqf.fhir	docs	3.18.0		e9004483da9e6a3c02eb53d43c2b42a9971e575a
org.opencds.cqf.fhir	docs	3.19.0		7400014644713bb9176a7da373f55a329e7c55b8
org.opencds.cqf.fhir	docs	3.2.0		3b4f574b84c862d356194e71cd118bb8106a291f
org.opencds.cqf.fhir	docs	3.20.0		75c0125e376a19ef7d1ac5a730a0e669b55c9b82
org.opencds.cqf.fhir	docs	3.3.0		e9a3624dd1bb9d63d626ee1c5173cbfb262522db
org.opencds.cqf.fhir	docs	3.3.1		00d2c290d418afb0d864838a3c8421fa63aeba8f
org.opencds.cqf.fhir	docs	3.4.0		3a0ac3897b0ab62a76013d720f057d2e40572c22
org.opencds.cqf.fhir	docs	3.5.0		1fb23b23cc937c645461345618bdecf2089dc518
org.opencds.cqf.fhir	docs	3.6.0		2d0085bf0c8bc3806ba53ab2cc6ab2a89e881370
org.opencds.cqf.fhir	docs	3.7.0		c5587d27d0bffb05340876d61598d93f5f21eb71
org.opencds.cqf.fhir	docs	3.8.0		37a18dce15597c8cdc216767460276ab96698751
org.opencds.cqf.fhir	docs	3.9.0		b5cf5b092fbf99e6f4af2b8bd3c4625ca1b1bd24
org.openurp.edu.lesson	openurp-edu-lesson-model	0.0.5		bf4194ef7dd337101491aab8d61f82989ab28c9e
org.openurp.edu.lesson	openurp-edu-lesson-model	0.0.6		a4d321c7a04c66cbe7ff260854725adf3bee2853
org.ow2.chameleon.mail	mail-service	1.0.0		8d63b65080b5093d60409c6e4714ec377723a0f2
org.ow2.chameleon.mail	mail-service	1.1.0		ee69a9d76eb8b48c745f72f9c234685dd445ef68
org.ow2.petals.dsb	petals-generator-commons	1.0.0		a723b4b929e74e9e59eafc22c8e7ebad76d6caa3
org.polyvariant.treesitter4s	language-python_3	0.4.0		8db56832233817d6b01973c1406e633b4bd020c6
org.robolectric	shadowapi	3.4		4f3eb95947ccbc0756cdec4b0d4b926401a4e3f8
org.robolectric	shadowapi	3.4-rc3		91a95e34435d67ee9721f0067f79e5f7f84b8396
org.robolectric	shadowapi	3.4-rc4		da9da94c959b2168a9d146bd8c2817c361cbbe7a
org.robolectric	shadowapi	3.4-rc5		88c7db837c18f38161a9ead62962f5422a9af684
org.robolectric	shadowapi	3.4.1		e81ed70fa4e85af7e6a31c9aed06d9e8221edeb9
org.robolectric	shadowapi	3.4.2		c49993ea80f9df979d47f366248e6cfbcc732569
org.robolectric	shadowapi	3.5		54c9a8ebc70ed61dae563ca2613afccfb2a2d8b8
org.robolectric	shadowapi	3.5-rc1		791b92e1633f2ef2272fd36c653e91965ec990dd
org.robolectric	shadowapi	3.5.1		2f96f59961a888cbcd366fc10358e64161d71ac1
org.robolectric	shadowapi	3.6		b181ac47214af79f40e63b075f218e18883ca5e1
org.robolectric	shadowapi	3.6-alpha-1		ce3d28e0cce8da1abed45f3297608f26eea68a2d
org.robolectric	shadowapi	3.6.1		a1fcdb89cf593aa01fde2ad35f4f85cc2a9c1e15
org.robolectric	shadowapi	3.6.2		a980c40da3b83e98dfb91db049c30f2ff2f5ef4e
org.robolectric	shadowapi	3.7		d6682d13e76bbabdbd6260819be23e9aa9288dc0
org.robolectric	shadowapi	3.7.1		78a334049c990dd947a503c6cf4e3b29e2f5e324
org.robolectric	shadowapi	3.8		d638f001e81ef737bb35db2964312360cc996a94
org.robolectric	shadowapi	4.0		c917fd60b3b82353fbfdf36dc8008af489b8343e
org.robolectric	shadowapi	4.0-alpha-1		bc2b15f86ee833d066c71148b253a30a1ac2cf94
org.robolectric	shadowapi	4.0-alpha-2		f5f99da466c5349d2a9941f3c2ee508bcf7a0666
org.robolectric	shadowapi	4.0-alpha-3		9726386869d4807b2907d6f8fbc714a43d842eb3
org.robolectric	shadowapi	4.0-beta-1		bf2dbf7b603f3aef481832f97af8700ba10ccbe9
org.robolectric	shadowapi	4.0-beta-2		2d532787191636284c102fd685e36356abd9c4bc
org.robolectric	shadowapi	4.0-beta-3		4dc78420c2f0aab3947a418bb104efdf729d952b
org.robolectric	shadowapi	4.0.1		cbc93117c17bd18a060f4bd78b3c447cc3605cb3
org.robolectric	shadowapi	4.0.2		093ac412550c18147f765479adb01dc077bd78f2
org.robolectric	shadowapi	4.1		a7b040ce9f57b8f440fed6d889e57d203a7d2731
org.robolectric	shadowapi	4.1-alpha-1		1ffd1998ab41952e0c4cd6bd23b573a2ce087913
org.robolectric	shadowapi	4.1-beta-1		777a9e4037f79f83646e2f3c240f950f3d1f4860
org.robolectric	shadowapi	4.1-beta-2		5decd0f1c78c4ac0529922acdbc720df9cd2cffd
org.robolectric	shadowapi	4.10		67d26ceee2b7ba16f08aecc09cd080a5bb0635b6
org.robolectric	shadowapi	4.10-alpha-1		3256f501e460028b387cf994f225d10a8a317d85
org.robolectric	shadowapi	4.10.1		85014a48eaac9cdb51d2a90112017caeee06f21d
org.robolectric	shadowapi	4.10.2		c6e1b888206c178c51270539002ea6e086f125ee
org.robolectric	shadowapi	4.10.3		3fd0f79f83756e07ccbf93a1ec83c441ac3b4ef8
org.robolectric	shadowapi	4.11		d8b34eba02307c4706145e4c55476824659b927a
org.robolectric	shadowapi	4.11-beta-1		6dd72c2a90d6547cec932efaa154d8b18ca01d00
org.robolectric	shadowapi	4.11-beta-2		38159625414174292c5d489a07cb3abb250a1f9b
org.robolectric	shadowapi	4.11.1		3f4439f7954863828ff8615b38bdafacafb1d12d
org.robolectric	shadowapi	4.12		131b2699dde23a21810615ff2fca6ddb17aafcca
org.robolectric	shadowapi	4.12.1		9adce46e653d0fb1276aea78bdcf0c4699e7d813
org.robolectric	shadowapi	4.12.2		45fd774a723752abe971da95d5e4c21637d4265b
org.robolectric	shadowapi	4.13		b78efbf9d3d341c3371514ceb8288f26d68a2d3f
org.robolectric	shadowapi	4.14		37dff3a5df08476d8a6c3d13f54637c9bff24a41
org.robolectric	shadowapi	4.14-beta-1		eee964c4e68d4789caed4956edcd0d587bb46bfb
org.robolectric	shadowapi	4.14.1		f0caf6757e0232a2a7fd2e22eebeb2049e26383f
org.robolectric	shadowapi	4.2		629793c55d018c16b01ebf38b084476585f78908
org.robolectric	shadowapi	4.2-alpha-1		dbac587993a112409bcaf87270350964e351f00f
org.robolectric	shadowapi	4.2-alpha-2		e1134d63e6b88075683563475dc074ac8959d3cc
org.robolectric	shadowapi	4.2-beta-1		79c89ecb959bd4bfb124d7a2d45c43a3c5305b98
org.robolectric	shadowapi	4.2-rc1		4b0bf3b5b9ded10ec6c8d0bbef7563b79b7cca9f
org.robolectric	shadowapi	4.2.1		9374065b1d60157b3275733ba643aae76ae80df2
org.robolectric	shadowapi	4.3		81dfcf4a45b623b7744e46358d01c7ce054d0fff
org.robolectric	shadowapi	4.3-alpha-1		d33365970fb937c64f7d37fe6fd0442c72afd4a5
org.robolectric	shadowapi	4.3-alpha-2		3f95377a799e78c4a198b127883ba18e9c02bf00
org.robolectric	shadowapi	4.3-alpha-3		77c7ba1687dd1592a1f0736581bfa1391c4f0f3d
org.robolectric	shadowapi	4.3-beta-1		97e409bbb71bf756d5a83de9c0d87079337e890d
org.robolectric	shadowapi	4.3.1		a93e55b36c418aa3afc17c26eac82590a3bfb63e
org.robolectric	shadowapi	4.4		529649474b53cf8f6f4a483044ade43aebed8a4c
org.robolectric	shadowapi	4.4-alpha-1		616f22df994e7f554a8b05790d02d217d24512ef
org.robolectric	shadowapi	4.4-alpha-2		5972a3ee66e290e2f38c77948143b8fcd876ad45
org.robolectric	shadowapi	4.4-alpha-3		44764a2f3610205ce25f9993c7933bbf31b3f8d7
org.robolectric	shadowapi	4.4-alpha-4		92c44d8977f234505e80e38f18df88aa1c5b0839
org.robolectric	shadowapi	4.4-alpha-5		610fe6c6090a219d04967aae3bdc02468f457f0d
org.robolectric	shadowapi	4.4-beta-1		3ba522d05b7349fa73fc9e877e5f0be65c4d5c40
org.robolectric	shadowapi	4.4.1		98e94fe10be4a69a12191c5818a62643463a0f54
org.robolectric	shadowapi	4.5		2d4520bee31cb2a078d8d38586322def7c6d4f57
org.robolectric	shadowapi	4.5-alpha-1		cadc166079464506838dc7206f8cf9f8ed8e8dfa
org.robolectric	shadowapi	4.5-alpha-2		32d6491f810b860104ac95e0f0d4443b7ae1a370
org.robolectric	shadowapi	4.5-alpha-3		f4096b72605516ecb8bf2893f5118fc31a46748b
org.robolectric	shadowapi	4.5-beta-1		6a557185b015f92cf7f582dc331764289f7a556f
org.robolectric	shadowapi	4.5.1		13773b91299e5e80dd3825c3f6cf4e75283bb65c
org.robolectric	shadowapi	4.6		e01bfc1ac45c9ce1192fc2585c7e4fe3ba516722
org.robolectric	shadowapi	4.6-alpha-1		0562e8a8b31a79677145bed019ec5947971d4444
org.robolectric	shadowapi	4.6-alpha-2		e1cd570b30d3268ec24cbe9710b7255776dc181b
org.robolectric	shadowapi	4.6.1		2df9b53fac09615e6bc0c77ee36b8483a05ee825
org.robolectric	shadowapi	4.7		0296ae34974e09d71077b24abd669a97a786171f
org.robolectric	shadowapi	4.7-alpha-1		fb42d5072cad401c6282b48b4210f773371de70e
org.robolectric	shadowapi	4.7-alpha-2		6d566e1b2ac5b0a618f3242b92ce2b201fe75042
org.robolectric	shadowapi	4.7.1		384edebf6e74d91fed6d4ce1064d4d69c3d4cf64
org.robolectric	shadowapi	4.7.2		2a50ad5732796fe64a0fba6643be9a1be7488e07
org.robolectric	shadowapi	4.7.3		0f58b925a11605a82f32327db4c271f3f835008f
org.robolectric	shadowapi	4.8		064da559355618e49ade4d42346c2a477e87363e
org.robolectric	shadowapi	4.8-alpha-1		94d691bb769bf0feb0026a86d5200eb9b088e4b8
org.robolectric	shadowapi	4.8.1		2b903e33953ec040d6616c337c2ce9082d4c8700
org.robolectric	shadowapi	4.8.2		74f94e82fd26e3d4a551cadaab5119fa8e9cba2c
org.robolectric	shadowapi	4.9		1cc100f3bbff187c9b6e7055dc733f582cb4df64
org.robolectric	shadowapi	4.9-alpha-1		57e5262e660751870b261396dde0ce5e4d0fb10d
org.robolectric	shadowapi	4.9.1		e972dd55201ca663eba618ab676453cbf87d5cf8
org.robolectric	shadowapi	4.9.2		1b1dd13ff8f67e90e0d92cbac455bb9d10660df3
org.scalameta	langmeta-inputs_2.12	2.0.0-M2		5f73b48e790d6cf935bf9a7097ce4d9fae886518
org.tkit.onecx.quarkus	onecx-core	0.10.0		e853d83ed04f74b6e32b931018baaa27a2398750
org.tkit.onecx.quarkus	onecx-core	0.11.0		4aeb48f9a78768feb41d898ad89538a50cb85795
org.tkit.onecx.quarkus	onecx-core	0.12.0		bba2b53fa05dabf09647bfb398d2fcc7ee727a17
org.tkit.onecx.quarkus	onecx-core	0.13.0		d12c5e32ad6c1ee722f0641cf3b5b73fa618b330
org.tkit.onecx.quarkus	onecx-core	0.14.0		d696f63c1df14c6b9a8c93d5760799133264bb04
org.tkit.onecx.quarkus	onecx-core	0.15.0		1c9af37b30c76b32a39b84444769221eb6a2324e
org.tkit.onecx.quarkus	onecx-core	0.16.0		0a8effaa51a4641f71dd6badb509350a2ee98472
org.tkit.onecx.quarkus	onecx-core	0.17.0		f71cb9a63ee999fc623687e0d8ebbc5787493cc8
org.tkit.onecx.quarkus	onecx-core	0.18.0		3284efad2de597a21f27437391ead07aeeac3e1c
org.tkit.onecx.quarkus	onecx-core	0.19.0		4ac8fa7477a9cd153f6c0343987f7f8f2a5107cf
org.tkit.onecx.quarkus	onecx-core	0.20.0		06ece729413dd1e28f89498bf7ec29a917a82eb0
org.tkit.onecx.quarkus	onecx-core	0.21.0		20f2bc62e1f76f5e0c4a43049fe9bd62d8ab32aa
org.tkit.onecx.quarkus	onecx-core	0.22.0		e207f3c572436144f5eeae631bb7f58130b630fb
org.tkit.onecx.quarkus	onecx-core	0.23.0		fbbef014a1cdd148af374cd2f260f0d215b1d5f7
org.tkit.onecx.quarkus	onecx-core	0.24.0		884926f0e6531497dc60dc1e6ab79ec53ba46f85
org.tkit.onecx.quarkus	onecx-core	0.25.0		35c68db65eb2e4750a5c6bb8929f7cfb460b5d35
org.tkit.onecx.quarkus	onecx-core	0.26.0		462044dc408a1d44ede5ad67771f85a420677465
org.tkit.onecx.quarkus	onecx-core	0.28.0		0a2ab6a2f32fdccbfb538c8cca0c7b52223cc089
org.tkit.onecx.quarkus	onecx-core	0.29.0		3187caac796072cb59a4a6b02ceea0096dd61999
org.tkit.onecx.quarkus	onecx-core	0.30.0		9abdfd1ff8c6786ef5c17599ceef09d8bd799f29
org.tkit.onecx.quarkus	onecx-core	0.31.0		08a92756d3ee19c5992e5570b48910f4e8facd54
org.tkit.onecx.quarkus	onecx-core	0.32.0		b82fed4afd70b94c985f6fd8d4049f4eb90c2d5b
org.tkit.onecx.quarkus	onecx-core	0.33.0		688398ad650b076a041f1bdf7c48bfc7fb55bc60
org.tkit.onecx.quarkus	onecx-core	0.34.0		71f48fc2f4e10afb6884565c138b2b68d260cb95
org.tkit.onecx.quarkus	onecx-core	0.36.0		e84a4def168a6d7aa523952c195f2a47aff2f04a
org.tkit.onecx.quarkus	onecx-core	0.37.0		0f0591d22207ecd5d55cf9d53337abec18f5a001
org.tkit.onecx.quarkus	onecx-core	0.9.0		3de537129411afc383c0313de0bb7c286616292c
org.webjars.bowergithub.mmpcelements	mmpc-spironame	0.1.0		86d9762f5a1efeb1f32ac2f152536f3bbf3e8eda
org.webjars.bowergithub.mmpcelements	mmpc-spironame	0.2.0		cff82ecd8b08582c56080fc8d9ef29aa11eec8a0
org.webjars.npm	connect-logger	0.0.1		ff1b4a7444ea2e604451dd07e4b71a2dec2c3d01
org.webjars.npm	types__multimatch	4.0.0		4d267faf136e129ba33d31782bc11a0b096989ca
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.0.Beta1		af6665e3c42ba6d9a72b623f6aab6f29f3647a6f
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.0.Beta2		76c3fbdf5ed6fd0f5c39973cac674fd8af6bf288
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.0.CR1		e6de1085670e794fe9727c072f324b5ef7865672
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.0.Final		97b947e7e053e08ac407d12b76f27207ed3d180b
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.1.Final		c25d1f6b0eb32349eaf9729ccb008d7e6a8896fc
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.10.Final		460026f309478360a2af4583fab83817e48e5b74
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.11.Final		133df4d482c76223442fc39f6bfb7cfb01e1798c
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.12.Final		007bc1b96c172086e1b0cd94a33bc46614158cb6
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.13.Final		7df523fffb335606d0cd91134a884798f511b5ce
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.2.Final		c111366d2b7e4e14d53ce15a2a1bc27c60a335c1
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.3.Final		28d8e7327ccbf5a9489090f060d72a4f1c5d97cc
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.4.Final		f402cc7697e9f6fe3cd3b6dcfb5cbe3db29d5d7c
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.5.Final		ab8c08e5876d580da724195acfb9ee8b9096c36e
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.6.Final		066b8c00c37726bc5a98f4833b29fde11d7a9222
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.7.Final		18f9a5ba8b2e8e220aad1b704d772a6981e10dda
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.8.Final		c75aa3bc63ade57fd560c12a1b5f2587ba60b7a9
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.0.9.Final		452d043e3f030c574f852db1cae6768b4da83d4e
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.CR1		5b5e4b5d65fee3ac2466381fdeb3a7f54cfd2290
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.CR2		1ba6f2b7fe574cc70355619369d40e0c4d61e41e
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.CR3		b82c9626d957ea2ffe527413f262e4a1d8040155
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.CR4		ef2257316f8753e4292e39cc08b1a029935b56b3
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.CR5		0df7be57a146fc8c694c6fe7f1cce6bc879e7b3a
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.0.Final		50456f78c9a7998231634ad48ff7dda35d7b2236
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.1.Final		8f6563ce7740bb53795831e1543efab582c35113
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.2.Final		5d948e06b013e7f73a1f79d8938bdef8cc4c2b86
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	1.1.3.Final		3ab65c275f305c63c1b4fd109239537a9b3dbb18
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	2.0.0.Final		8f371b86f79d49f292bf88dccf43957a9b02ad4f
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	3.0.0.CR1		bc2bb114e64a6f59de4c34b0c06441f59e11cdd3
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	3.0.0.CR2		7fff21fa8bf48878cf287fc5dad03eef37cf5302
