ai.swim	swim-kernel	3.10.0		ebefad0d919f08e3462fa626dc88be0aebbd1738
org.apache.camel	camel-catalog-maven	4.4.5		f4a4381d1104f9bce93633ae2a1444dabbe60839
org.apache.camel	camel-catalog-maven	4.5.0		1ba43e60c7d857fae80bb0a8667a9d3b95d34d86
org.apache.camel	camel-catalog-maven	4.6.0		4bbe2b890777e0d21a2cf32ec2765f2d8d83cc15
org.apache.camel	camel-catalog-maven	4.7.0		ea5d19bded5bd32cfd5e02f843c889b6d5735664
org.apache.camel	camel-catalog-maven	4.8.0		57ec34b5da74d124facb5730a049e5e537d22514
org.apache.camel	camel-catalog-maven	4.8.1		426b8cb280ffb6fada76c7bdd0840592befd8ceb
org.apache.camel	camel-catalog-maven	4.8.2		409fa55103a9902b1987211a2d0390535cd0fbf6
org.apache.camel	camel-catalog-maven	4.8.3		3af9a100f181c2153aadbc83b390c395765cdb79
org.apache.camel	camel-catalog-maven	4.8.4		833c01eb1ec5182b081fa96009ab74fe943214bc
org.apache.camel	camel-catalog-maven	4.8.5		e651fe2b9a2975fd9d0d9ec7e66813d4c2168699
org.apache.camel	camel-catalog-maven	4.8.6		a1397f7f56bbc8e54f0e0d771ac68f089071eaa7
org.apache.camel	camel-catalog-maven	4.8.7		3bd8126d259213dcda381b061fe6c6c31e0b2605
org.apache.camel	camel-catalog-maven	4.9.0		3f507cbdc1c0e48cb5e396ccc106f26f3f3261b8
org.apache.jackrabbit	jackrabbit-spi2jcr	1.4		ff750de9de6ec8d4a360a6c131c2c329ca53f94e
org.apache.jackrabbit	jackrabbit-spi2jcr	1.5.0		836d130263c5b28c18f88bf5f7b4915b0277af70
org.apache.jackrabbit	jackrabbit-spi2jcr	1.6.0		f8fa86d0fb4b0eebe0e0de90b8bfa993ead24532
org.apache.jackrabbit	jackrabbit-spi2jcr	1.6.1		9763f75fb80eeb40b71ef3a74b981ec7f2bda2f9
org.apache.jackrabbit	jackrabbit-spi2jcr	1.6.2		8c1df9fde8ed12b3308ebf8501aac7e9e8c191f1
org.apache.jackrabbit	jackrabbit-spi2jcr	1.6.4		7dff537759a12e5f253826d3be8402cd5474493b
org.apache.jackrabbit	jackrabbit-spi2jcr	1.6.5		aaea44374e4b836a8d76db86416a23c678be4429
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0-beta1		9067e2607fbf225757f06a9b02dd184ec43c772d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0-beta3		6e318cdc8223d380e31694f82255dbce42e6d073
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0-beta4		5b0059135523f75380c277f473a8c8f1d50860a3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0-beta5		d19b2f54e10fd0194ce515f9220def204ef33dda
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0-beta6		1ec2d62d83e4ddbb1f7dbe505c2b1ace17e46ef8
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0.0		12714fcb54cabe3295d440911ca9928f53fe9b0a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0.3		131a7f32d9e0556529675da52022b61e5fc9b5d2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.0.5		fe4d8bf43575aaeeed2be93c8be99a84b7a401a5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.0		9de94d15615a409622d7d1c20249fd440665492a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.1		4528faf4ba39ad9aba4ca93bb15f77e3cf6d9b95
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.2		4fb357580905763f38fbc0a28a4927785e146dd3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.3		a31c1036018e7d492d4abdc64bae4302cf5bc6da
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.5		d94c28e51ba1c323a28f21d3c53af2a8a7199b2a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.1.6		ef8a8349c8ab69b1ccd3f6b571d710145bfcb8cc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.0		0a063d098bc8978402edab9122cc3a3e4c909c7b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.1		6d104009d04b73e5d8dd1983ced595ee3c1ed971
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.2		524d6f9c5387b1cd9f4b697994acc37207ff6842
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.3		599e904363bbc0ee0512bed6899a64aeba66fa1a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.4		a7fb1798bc93c91ad4a1d3c725c1763a6acb136f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.5		0cfb7c959f382b1730ea707a6b9e2dd71906c2e9
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.6		8d41f7e5987e2fca505adb05cf925fb069cfe6e9
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.7		726e7559114531d645cf69f8074d35cbc0353587
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.8		b2a656fa6e17d641d2174c8f9e2d6910d2114115
org.apache.jackrabbit	jackrabbit-spi2jcr	2.10.9		afa6409532a59499c4bb95c56602e1c07b98852d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.11.0		d1fe8d9979b992d4562ba0ab9d63ed6bb1c5df9b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.11.1		4519e155131a59c704c6ff3496b9ef084b6736a2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.11.2		bdd72842bdec0a275d7f7077471d58fc316cbf7c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.11.3		2208fe879af91de500d0583a5218649779040292
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.0		1e9508aa11ce6cfeaef27012a06b27704a33ee7f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.1		8a9e2423ea65c17b48469749a29616201bdac8e5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.10		ee3eb5353e08c081532170c29b5ff77e4f107bea
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.11		99921ff416675be39be2224700b1cd9f5c72eaf8
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.2		a01b91fdd704bac2a32da4d1cb880d76a6543a7e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.3		5a0dedac0775eec71e5be47939cf22645ea9c711
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.4		89b9f6b98341cc2f9ec9e4a697c5b9c23bf1363f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.5		26e450f4e8a58d1d9de3fbc34d018c4879dcf944
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.6		958fbd1722e424dc929cbdb90b725ff7b0d1cb80
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.7		d05e15b90991779529fdb0008887823c4e5c1bfd
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.8		02202edbaff7a6af311af6ac080ab017f6571e8e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.12.9		266e5654943196c583fc041a57fb0973a09e078e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.0		c4f3f2bcf90d6d8292a7d3710b43481010bfc6ae
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.1		b2fc3edfd7ec2225862fe404cb533516eae65085
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.2		b832b1e58659b73a745da8ac21deb62c432e2472
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.3		6dd17f4dfc07306f5fb101a886256f0110ad48de
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.4		7bc5780b32683fa993c279a4765ca396c7acf6eb
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.5		8ebe50a3a640f9a17cb851076471221af4e1058d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.6		c3513a5c1e19288e84dae0309564c0bf254ffb09
org.apache.jackrabbit	jackrabbit-spi2jcr	2.13.7		dfcd6839d906eb5e8dfd8f169403244ae2e6c7a0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.0		f0048dd0dc293153e40b1330429225d8042a51bc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.1		4f1071d4b5715fbf408a39aee7efde4243126e81
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.10		75af04535d5a55e4700a404f8b364f27a3e0e4a8
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.2		6938dc2cd9abb4519897d3828eb5437361b29dc9
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.3		6e5d20fe809f21db1e8fb53ee635937b43c292b4
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.4		fe6e493bc5cd4d8d7371345b780986c508fa657d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.5		28cda03f1007347d7c54e7818b2b856bd7b77283
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.6		7b04397b399f1c503a1f21688bfbfad5371662d7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.7		210831b2686dd8ed5eda07dbd46b53db15aed838
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.8		babff00842ccb954e758664a3449325ed25a5947
org.apache.jackrabbit	jackrabbit-spi2jcr	2.14.9		43a6eb38fdfafbb9c5d301faa99ae84cfc5a4212
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.0		1b34642adbe5de87e78170f28313018cec782e78
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.1		c09c16ccb08cfdf03e637bff5c9fd2ab46098029
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.2		96665621cff5811e62b582c429ba00774f2068a3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.3		a13a6f6e48ee6e7224b86b125d60653b946bbc20
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.4		754aff311774f34402267a1fe476ab7827ff38f0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.5		ac02a04d6cb39eb9095fcb368e06c9a78be45784
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.6		ceb2948f95e1a0505362aea108a780ac0f84070c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.7		2bf9800e02e9802ba7ed9cfc65c7fbaab657c498
org.apache.jackrabbit	jackrabbit-spi2jcr	2.15.8		ced10cb62224437b3e2e04be0f4dd5b1496182b7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.0		8a0a0143f6f9ba36b27b8ac6b1d0e27c186b72c5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.1		be6bcb618dfe0f2a995fcacd3b2c17e41b62a129
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.10		474a7e4b128518aaacb5306d2200c5b6f34496b2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.2		990914cbcf525f88ef20cfdf6ede11308f0ace3c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.3		47b030da3c2ce70e1aed6fc8763e381cc67893db
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.4		ccb833afa92af101b399b5c614af192df7796c16
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.5		76febae3b40c97bf2541f3568c0cc31f9515723d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.6		2b95d5fd8cd5e23a96c948e4ea6455230b84e7d7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.7		bcaecbac438a7e78b430b9cc11f59d0771df7f6b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.8		8f9765c0169704cd1ab8a0478a7941af4ef62dfc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.16.9		dee97b3230d3d62ff6ec10b55a81b38da4a0ffe5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.0		adbdc6dbf170e49837750f06ab1c45bfe990fa29
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.1		9baea113772e1aac93b7f7b9d8086f41ce24db5c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.2		e67ca81f8ca87fc7c2bde941ea613675f1185009
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.3		fa9031dab09558a29695c0b77e9481e7c44249a2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.4		fba92ef0d0887f43cc5c66c881075927016b6b6c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.5		75d9fc033955d4e5b125c44f73104708f93cfcf2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.6		19e72e214da29196bf58139af583db2a19ec3847
org.apache.jackrabbit	jackrabbit-spi2jcr	2.17.7		12f655d02b19a80741be08735fafdac15cb869b0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.0		d96057c3b9725c4cf6f4f78db73ffd8d6f767db9
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.1		a8869ec055a017ea06ed2b586b16ef6c7981879f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.2		fcb47177d4bd993c8ac7a621701d03cecc22f013
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.3		73c98cced06ae8c2e22c472f29f8dba44ac50f55
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.4		fd4ede999bbfadd1aa5d870c39262c8e1834ca8e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.5		243b1741fa329abe40c8d48cce5a4a140459f61b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.18.6		62a95c6908e0a2c29121c0d7d9228fce7f7ff5b7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.0		567ee1a967e541d88b262f015ad43ccec2e0a374
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.1		8ddbaf0b994a97be8ba635504decbb736ab6aed7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.2		527d986d9625022c322df79ff82f59633944c062
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.3		70b4bbc09e7a79edf1bb1fba270c427eece7eea3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.4		21612c67ddf06f8df490f68a8748642046d93e16
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.5		a29d1f434b42b618df81f56933e38a77c55197a5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.19.6		23d61ecc851abe114dc821fa4007b324ce83ab36
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.0		30f7b7af63e37cc7c5494a092ce22c49b557c552
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.1		2fe84b622ec5f4734dd27198a8b496c51a8d35bc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.10		20cdb13ef1c04ebddb971c0daad157afde38b06d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.11		0d32ef1c4c92dca18310aa787b2bef0c47b0f7c3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.12		b5429a34b0085f7270261f604d1c3461fc30e755
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.13		d68b943ed2fcca8d7c62af46a6d22984ee8615ac
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.2		ae257b600fe6b50c4ac159649aa1366e0f03289c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.4		b0fe85f3bdd57c64995c56b475aacbd4252a1154
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.5		99c1527a1b2e5b650cace0cc14e2a7e8bedc6521
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.7		d9469bcf80685fbdb9b4241479cff8398b8f1c18
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.8		43cf1ebaa1727426d1da25513a31ed72deb72be6
org.apache.jackrabbit	jackrabbit-spi2jcr	2.2.9		8f41cccb650a104ae3cc5e6084648e3fb1c1bb8c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.0		22ee4e48729469fe02552ce157261d4a82ea3514
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.1		fbf9d088109660078c1b99d84de10d6a67ec996c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.10		b0b9737a2bd75bed546dbbe7eb9e511f5eb195e3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.11		449d61c20c51f4969510e0f7187a75050f91570b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.12		781496bf4dd99843f1cc0294bcaf8e42b0de64c2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.13		4478dfa650ebedd107e047716594b045fc12ed47
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.14		59b7bce745db2621394cdce1d87d6d20f2ab5792
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.15		b414696ef3dc31382526b2c7fa2b2928f5ed09a1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.16		e20db6403d927e284f4723eac316ff53064d7513
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.2		e9e04d60b67451ec0247fbd3bb6eac651a63a7df
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.3		8558ecd0e32027b79479c1a22c245c7045c9ca12
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.4		0c649f27e3509f90d57dca602dc678fa4e7b5bf2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.5		0d3b978646bb1aab76ae69f4ab3e8ead7aced34e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.6		ebd93684afe3e9332ed8ad7c89915f9b19e033c8
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.7		4cb7960a4e7ddaae93c342dc1095392d54855455
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.8		af977979131226afacb439f2fbe6e027b35d6ab1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.20.9		6a77e01fb8ae75ca41f45c0912b0389080ce1b2c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.0		ee62a00c2263d061c3b516ec46cb557e141a4e72
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.1		d27d8c7d1810bc6331e6e255342744b760acd184
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.10		5c20a5fd2c00f1a45ce6fd14ca4dfd823de21b80
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.11		ae6c097d796a537e548f5e5b314ca0eea9a925f4
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.12		fe20c8657debfe971f3d92bc06cbba9ff5bcea1e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.13		ea0b5ff55391f1db0483a1a087098dbeef9f7592
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.14		df2fe26337463b0a2bf1a94c08525e0ba0cd5212
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.15		4016a2967ddf1d4b418767b8d508e89e4a700e74
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.16		06b00818d9398e8fd223b0e4bc4252ea1843c011
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.17		240c1147b18136a56147b613fc7c052f53251094
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.18		38d3802991b21345d1146b05f332933f0c6bc029
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.19		110ad3f1d93bd0c3786d53f475e795752d90d605
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.2		55c5050c24b20c7e3458e519575436bb46cf67d1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.20		143ac08eb77f5a2b04ae16779c9a514dce473004
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.21		22d8402807dfb5fa2ecf957d91ee61fa1a3bbbda
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.22		9ce6bfcd3876c170bd703fd1035b5e38e677df60
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.23		bd5b5abfcaf8058e0059ac33b7772bc7b17bd5a4
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.24		097eabe5e1404a46c31e58384141fc9dc77f6026
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.25		516d4d45df62417b191a65c2e5dfe3a936e2f828
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.26-beta		75fc17e7e5fcefd27138cb9b8f1930e26dc48023
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.27-beta		57490542355bf3f2d522ce6716385c9dd1dbb5cd
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.3		8d0572a8a88d9cc5517d48062bf87f10fe3add47
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.4		de731a752323666ddeed42bc67fa2671cef06fe6
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.5		1054f66d6ee8a8185e20d43e6fe078756cb8ca2c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.6		c463bfddc2c4d4664ec11937e07f5649a9ea2353
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.7		bcc5c72edc42580252da2174f114b4c251f89911
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.8		bb79ce485dcde288e091f40782a92cb1a53f94c2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.21.9		bf23771ea9bac0dc4f81d573ac1217851546ad46
org.apache.jackrabbit	jackrabbit-spi2jcr	2.22.0		1148e33ee95c5f3a76d090cf3482f880d9f0945a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.23.0-beta		4bfe865d121cd6fee2a8b1aab3c88237dff6f62d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.23.1-beta		52a4225ab73f12e7c0af03ba6dd47645325a5d7c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.0		aa31a57d41912ef1b1da7c25a9cea3953a799161
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.2		3b1487bfa88f2474ec7ddc18564ef8c08ad77f69
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.3		9e236897b85c75d608db7bd2ae582fc3530b238c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.4		35b4149a593d2fb06302b1509a16747ac5da5208
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.5		87b481936508d9ce96adb1b43a152f5c2f1a476c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.6		b3255d028cf6f59b160cf6d67d8775e9ce3891c4
org.apache.jackrabbit	jackrabbit-spi2jcr	2.3.7		52137e955c3401d1c32f9b518f8e7f8958eab1f1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.0		f8b14ca56b41de5970877e288ec02700a6e561c1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.1		ed106e3224d9305a66c9f8105d4054288b757044
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.2		c59ad5e3ed2a8f4e480540f15e23c4df10c255c7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.3		adaabaa1c1349a22ee0aa759e63cd625e67bf6e0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.4		9765866b3f2e8f887f824ffed0fa77e0974caefe
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.5		1fa85b413eb5f41d24e4c128e77989451bc4756d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.6		23e6ead69bf875f9bf7f215d861cf91e922691b3
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.7		0a859d29ce1fde23c44c5d5a746bf1f3eaa320dc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.4.8		799a976701229e554a5aba490243860fac03b7d5
org.apache.jackrabbit	jackrabbit-spi2jcr	2.5.0		23769244d630c7b29bd2c40f3130b3272ff9e740
org.apache.jackrabbit	jackrabbit-spi2jcr	2.5.1		ab46d88cff2ec464adcd544d8aaceb9c6a97a50f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.5.2		bdf69c03fc3e2d40fdc9ee379ffcf6050f71dd49
org.apache.jackrabbit	jackrabbit-spi2jcr	2.5.3		7df6bc76ce1a2f8605d8abbd05812ae59b28df7c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.0		6b8a4bd9f9ad7970e4755fb8c81a001fd0ba67c7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.1		dca0f772c32997ea6903bc24041d52ad105fc890
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.10		62ddea9e71e5ae2339da96acb10a7d0ebbaee97e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.2		a02846f2bf88e545db35dae887f71b50f497830c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.3		da4e1adb1fd3d3ed0e45e7a6b2cbb36d411f2d4d
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.4		44ea7113ad1456ee29a08a97adc9c5c1b6a16b5b
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.5		e437438a10a290cf587e0b13bf4224013c363708
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.6		dc9f46b24857fc1a6c3c6151ecb1ad2802b0a051
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.7		788954a1ccfd411886e84491cf11e2a57c6f25f0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.8		17a3db95474d9c066c79b5b91513fc84d64c7c90
org.apache.jackrabbit	jackrabbit-spi2jcr	2.6.9		73620eadf51289c44fadfe2fe2f54ea7117aa7cc
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.0		95def551fdaad945982c068df9b470567a79abbb
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.1		55419f3fe816566840abbf4bf9b2648cd013d76a
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.2		17bd8b6e0068cade08a4801911a3790a7d0eb18f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.3		a15fc5231311467c9152860e331d4f951f506413
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.4		963afaa10f955a17ffead792d7aef06d9f53ce7c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.7.5		1468e201b48ca4049d7e2730f0fdb2545419f49e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.0		b7e0c4cd96594b4600be4f7888ab3bf91e2159e2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.1		1c91a1cb8af595c8e70eeedc8021507b12c50472
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.10		8b47493420fdcd606c6105675b97c04d41a922c2
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.2		414b871ca8c8a36352fa2fa04c601bb5a53cd770
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.3		bc2c7a80084a1789f6bdf97da6eab644dfef5177
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.4		f885a14b5b4e05c38ed768bab870ee0399a038c7
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.5		001ee89398e73bb1919fd5271cb2fb3006da91c1
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.6		5a0d8e6d927c520f94587c89a22bf21129a53b3e
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.7		47d4a4475887b7d41eb571534a6993255f05a7e6
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.8		c1df4d18d23243e0f141f4118a734c3812799f8f
org.apache.jackrabbit	jackrabbit-spi2jcr	2.8.9		8270d21970dc0ef61163ffd972df8238429f3b5c
org.apache.jackrabbit	jackrabbit-spi2jcr	2.9.0		c0b35ca2ac208492d45a7f48f0eef859d59586e0
org.apache.jackrabbit	jackrabbit-spi2jcr	2.9.1		328e0027f889b12e7328439fa2597907812a7d7a
org.apache.openejb.patch	openjpa-lib	2.3.0-nonfinal-1540826		f654d15b93d25574e191da2f337e6ad04bb2871a
org.apache.openejb.patch	openjpa-lib	2.4.0-nonfinal-1591689		2756c7cf3411387dea87dee6ce2477f973b3c210
org.apache.openejb.patch	openjpa-lib	2.4.0-nonfinal-1598334		2e030d7ff99354f354c2be10aa253f672ff4a95a
org.apache.plc4x	plc4j-utils-driver-base-java	0.5.0		42d66ea9c97e5cd6524a10aa20afd2e6b2f54699
org.apache.plc4x	plc4j-utils-driver-base-java	0.6.0		82e584e9b847a9aae047c9f8bba526705c97eccd
