cc.xbyter.cloud	xbyter-dependencies	0.0.1		N/A
org.noear	luffy-solon-plugin	1.6.7-m1		e687424621d5e8bef75b4f93b5d7ff3bf2841fa5
org.noear	luffy-solon-plugin	1.6.8		64c6cf09bb81f8b5d3f9010d4c2fd0dc0bcb414e
org.noear	luffy-solon-plugin	1.6.8-m1		431d5724fdf6f1112d6df5639208e0882195a10f
org.noear	luffy-solon-plugin	1.6.8-m2		936fed9a94fc155796f320ba24068afaaefd1eb5
org.noear	luffy-solon-plugin	1.6.8-m3		03df57ac2968e7909333e9a2da818e048d460dad
org.noear	luffy-solon-plugin	1.6.9		8502b787e5853ea5ee6be8de3b449f106a61f6b9
org.noear	luffy-solon-plugin	1.6.9-m1		bd96a024db3ae5708cb37e9b915d565d0d13bd74
org.noear	luffy-solon-plugin	1.6.9-m2		f5a196499a0f3cce25632258bfb3dfe69332adce
org.noear	luffy-solon-plugin	1.6.9-m3		28b876072bebdaa1c4558cbfafd042de9bc78bf6
org.noear	luffy-solon-plugin	1.6.9-m4		b76c2561889dccd1b60bc6500915960258e25c16
org.noear	luffy-solon-plugin	1.6.9-m5		7fcdd452713073d685c0d056a7df6da83b0c6961
org.noear	luffy-solon-plugin	1.6.9-m6		77c8b88627465216f9f83664b87951e2f1790887
org.noear	luffy-solon-plugin	1.7.0		46942373cf45e5ae15f2dbf682dbf030fe12caa1
org.noear	luffy-solon-plugin	1.7.1		349d276aee662a5b2d83448a810606ad924d01b7
org.noear	luffy-solon-plugin	1.7.2		33cdb6bc532ee53196327c8e6d1b1ca4358f05bc
org.noear	luffy-solon-plugin	1.7.2-M1		a4b737b29d3f4e9299f7dfda67435d9770bbbb8e
org.noear	luffy-solon-plugin	1.7.2-M2		de06599db6b4258ca3bc7ba10e8cd5a13801d8e4
org.noear	luffy-solon-plugin	1.7.3		7e2cb29990676a01b06adde6d8182f289b8f5a03
org.noear	luffy-solon-plugin	1.7.3-M1		205cacd72b378bda67823e9e4779660734bc077f
org.noear	luffy-solon-plugin	1.7.3-M2		b6be70847184fe7d5996b082113d23cab614ada3
org.noear	luffy-solon-plugin	1.7.4		a3e80cb632be8e287b576a7bd2d6bb46ce6ff1c7
org.noear	luffy-solon-plugin	1.7.5		3310bb0aa12c9aa35cee5621d47399bfa3315d2a
org.noear	luffy-solon-plugin	1.7.5-M1		ac0d5b70451f61d272cc092a46ef066f7111e989
org.noear	luffy-solon-plugin	1.7.5-M2		8c4dcb67c95a7fe1e18aac9fcdd7f407108a2d87
org.noear	luffy-solon-plugin	1.7.5-M3		99965d8fec32973f195a3c8dcc8e8a254dfea943
org.noear	luffy-solon-plugin	1.7.6		207d0cc1c301235b8b7eeded337eb0a118d5adb7
org.noear	luffy-solon-plugin	1.7.6-M2		7e4ab28586b8d23a7ace38c8d43917e605b0e152
org.noear	luffy-solon-plugin	1.7.6-M3		f1662fe729f0402ee4787c7b9220801f83248417
org.noear	luffy-solon-plugin	1.7.7		c3a4869bb3e47a00e19f7501fad882879995c26c
org.noear	luffy-solon-plugin	1.7.7-M1		4f98bfaf2d790e3e6feb18efc8db67541a8417f5
org.noear	luffy-solon-plugin	1.7.7-M2		746ce48c3115798a6ca950a7ecc9ba205e0e35b9
org.noear	luffy-solon-plugin	1.7.8		dfa85635554d8fcedb904b2a73e4cc71fe88b9db
org.noear	luffy-solon-plugin	1.7.9-M1		4c58bf5d594131f6bd3603366340df63b835b50c
org.noear	luffy-solon-plugin	1.7.9-M2		6238924bd54e7c197cc5edc944819bb24c360b70
org.noear	luffy-solon-plugin	1.7.9-M3		47a7ed867c6e278f1eda7ae77217437a70c94218
org.noear	luffy-solon-plugin	1.7.9-M4		c4f4db00493fd0fa2f98541d37f904e25dac6468
org.noear	luffy-solon-plugin	1.8.0		a74a995e2f3befc68eb93a6a62709863690bfbab
org.noear	luffy-solon-plugin	1.8.0-M1		c438d5aa522b024ddf1d72497571c7e410d41dd2
org.noear	luffy-solon-plugin	1.8.0-M2		4b88cf34d1f53db657e44e23cfbeffea8ffec028
org.noear	luffy-solon-plugin	1.8.0-M3		c4afeb02e32f1d9cfbdab69a7ee5d663afee5de7
org.noear	luffy-solon-plugin	1.8.0-M4		e9403dfcdc1edec44030e6107c33f23ceb37a99d
org.noear	luffy-solon-plugin	1.8.0-M5		1e89eccf0a7927aff23a67f14f46151256667f20
org.noear	luffy-solon-plugin	1.8.0-M6		0de6a2cd471ae315931702ab9c89baef924a0afe
org.noear	luffy-solon-plugin	1.8.1		32e7abf489fef0a50320679e1f9f8e380ed091aa
org.noear	luffy-solon-plugin	1.8.1-M1		a03aca216ea602eb0e4c5050bd9aa41b439a1cab
org.noear	luffy-solon-plugin	1.8.1-M2		98aa522b54481765466531fbc402e43374810c49
org.noear	luffy-solon-plugin	1.8.2		49e24347ef3ce31914cdf3f9ab37975295946552
org.noear	luffy-solon-plugin	1.8.3		54e889febd340147e35d436539aaa4344411d003
org.noear	luffy-solon-plugin	1.8.3-M1		e8c1f524b52684716913e52274eac97440cb34b8
org.noear	luffy-solon-plugin	1.8.3-M2		92a92e078f00ae6486f531ed0983adc470508d4d
org.noear	luffy-solon-plugin	1.8.3-M3		0df3156ba1cab7f09194ee6d9531d29d6f0145fa
org.noear	luffy-solon-plugin	1.9.0		3404fe1132806c1f001a80f1b071fcb3f6d34269
org.noear	luffy-solon-plugin	1.9.0-M1		ad3c12a14171c481f75f82371ad35ce3b291d327
org.noear	luffy-solon-plugin	1.9.1		f2d5c32115469b541cadc1aaff3c484d8b1f1002
org.noear	luffy-solon-plugin	1.9.1-M1		fa450d19b0f5222edfe91d7001779123446b99ae
org.noear	luffy-solon-plugin	1.9.2		49e0950e8802029280a13639ea685685af15c6b4
org.noear	luffy-solon-plugin	1.9.2-M1		2921aa84e7657b55047b3c7738a488eb60a95cbd
org.noear	luffy-solon-plugin	1.9.2-M10		01046db1e173fc00e712e26a4477a81dc5f3ece0
org.noear	luffy-solon-plugin	1.9.2-M11		38ba31a5be3e329b62136267ef7c79acef953137
org.noear	luffy-solon-plugin	1.9.2-M12		5bd82654c3b16ade4ada81cb1646f0b0381431c1
org.noear	luffy-solon-plugin	1.9.2-M13		8ec34461f12e9e80ff22c760e70e46001241cc62
org.noear	luffy-solon-plugin	1.9.2-M14		d186dbdf5e2ff8afc44078460fc7aa18fd058f55
org.noear	luffy-solon-plugin	1.9.2-M2		1486e77bba9a37b9e3af14520d24e86b00742100
org.noear	luffy-solon-plugin	1.9.2-M3		f1d5cc5e8c1666239c7646b5b2d875d83f5c52db
org.noear	luffy-solon-plugin	1.9.2-M4		472380cac0a2f167cffbb20fcbe6228d8bf77f2f
org.noear	luffy-solon-plugin	1.9.2-M5		2cd1709f3939727a8275d0a4b7c12e8085f7c02d
org.noear	luffy-solon-plugin	1.9.2-M6		905269fa5ad51b3142f6149711447dc3c254b287
org.noear	luffy-solon-plugin	1.9.2-M7		fa7d935dbf5ebee05032a9b624186e97bb9918a7
org.noear	luffy-solon-plugin	1.9.2-M8		3485862b03bae5dcbbcde82e43d20ececff13d6c
org.noear	luffy-solon-plugin	1.9.2-M9		d4554cc89591a954a01efda873e8fd5a8653cc19
org.noear	luffy-solon-plugin	1.9.3		04b2ed7045a0c2347bc297a8d29ea0fe3805f92f
org.noear	luffy-solon-plugin	1.9.3-M1		b7c5e78660a4c0afcdfe77657e32cdf4fd51761f
org.noear	luffy-solon-plugin	1.9.3-M2		d9aed9d27323d335c0a0d252b9fec303b9e5630c
org.noear	luffy-solon-plugin	1.9.4		4e6c56d222c0d25f929cf62486a85ed4d0dcf416
org.noear	luffy-solon-plugin	1.9.4-M1		2a0d9d103ea77c73a0651192cd4b267102745f9f
org.noear	luffy-solon-plugin	1.9.4-M2		0f58e5afc639dde1d48acbe4a174f25d49f6c912
org.noear	luffy-solon-plugin	1.9.4-M3		2ac07e556a5d2243de1552af1f91a6421ff88577
org.noear	luffy-solon-plugin	2.0.0		82d889feb6857711a421ebd95dae2a3083cb880c
org.noear	luffy-solon-plugin	2.0.0-M1		13a7f3c78cb5c74fe55c26557c29f3200bc3bcc6
org.noear	luffy-solon-plugin	2.0.0-RC		d6bd8637170a85afbdf64e3d2ba2326f0b0a3554
org.noear	luffy-solon-plugin	2.0.1-M1		5ca7fd5eed183c5bb6465668243e0fe9afab9745
org.noear	luffy-solon-plugin	2.0.1-M2		8ae6b2728613b04937f567a7f0de5d5e4b27b117
org.noear	luffy-solon-plugin	2.1.0		e0b2f433b91eda48bacaca2e0317aed4e57db363
org.noear	luffy-solon-plugin	2.1.1		86ffe566ee72782411b25fe98964a0444c4ab876
org.noear	luffy-solon-plugin	2.1.1-M1		b71bf46d29f9ac3f9d2ef28da312486cd5a15d50
org.noear	luffy-solon-plugin	2.1.2		5d7eec7209020bb48a56eea12f40e20e73d47ca9
org.noear	luffy-solon-plugin	2.1.3		f36222be3e24a4ae60498054993d739178dd4a1d
org.noear	luffy-solon-plugin	2.1.3-M1		7a504ea4d228c8f00731df5bc4f259a723faa173
org.noear	luffy-solon-plugin	2.1.3-M2		c807591238c6d482df146069267a5f13389d5a64
org.noear	luffy-solon-plugin	2.1.3-M3		581ebfa6e8e4ad7252801b70afcd3e368e349d11
org.noear	luffy-solon-plugin	2.1.4		e77b41d8e4fd40e340d2322baf86070303e7739c
org.noear	luffy-solon-plugin	2.1.4-M1		d2f9eb67327a5a361e58042f6aa39d85f5a4dbc8
org.noear	luffy-solon-plugin	2.1.4-M2		897e9185c1f2bee383212086bc9c1c9ececff0b3
org.noear	luffy-solon-plugin	2.2.0		30ae92db5cfed78db467f2594dc2d1e9d4e8a294
org.noear	luffy-solon-plugin	2.2.0-M1		fcd393d17ddc72912d67c91849909eb292f62115
org.noear	luffy-solon-plugin	2.2.0-M2		3c0187ada0992113ce70c8e516fe6fb93aef6225
org.noear	luffy-solon-plugin	2.2.0-RC		af2331be25d9520657459085040242b88aac6389
org.noear	luffy-solon-plugin	2.2.1		b4393693009df07f4c8e254d7edc552162da1c73
org.noear	luffy-solon-plugin	2.2.10		ee2184fc6a686fb28e8470419c045035ce7ab5d0
org.noear	luffy-solon-plugin	2.2.11		7425b15ac1e185877a703cccaba3058812cb093a
org.noear	luffy-solon-plugin	2.2.11-M1		f95cc70eb8c1eebafcc46227b3b5e4f079d72ccb
org.noear	luffy-solon-plugin	2.2.12		b9011b9abe4b7f371ca35f4e3af1f646f8c08b8b
org.noear	luffy-solon-plugin	2.2.13		abeb523ee83b81aaebfb999db612f5f3f7c89a05
org.noear	luffy-solon-plugin	2.2.14		2bf6727961484ebdf66e6d1a23f770a16501c2b1
org.noear	luffy-solon-plugin	2.2.15		a0f0db19532a4069b1ac3c2db56f63e531114916
org.noear	luffy-solon-plugin	2.2.16		bc303d0e61b24ef3e6f2c755c6110f65c8ab1fa9
org.noear	luffy-solon-plugin	2.2.17		40b759994398333fb67b0221b60cf1ef6138cd64
org.noear	luffy-solon-plugin	2.2.18		c621058404d95a8798d5e747b71c5ea75fbdfe6a
org.noear	luffy-solon-plugin	2.2.19		feaf1a85fafcbb09c4b12678d62053796678ac05
org.noear	luffy-solon-plugin	2.2.2		747c4e209729cd0eff01c270d5aae26dbdc264ca
org.noear	luffy-solon-plugin	2.2.20		80e06be8e5c2b57211f5ca3704942f11bd784452
org.noear	luffy-solon-plugin	2.2.3		89b9abe633a2563f57cca5a4314109a3011b4e47
org.noear	luffy-solon-plugin	2.2.3-M1		5f406edc10260f14d845578e248e2d1a69ea7816
org.noear	luffy-solon-plugin	2.2.4		4c1c4e4c51dc5355c6f405a6d8b1b04585f776bd
org.noear	luffy-solon-plugin	2.2.4-M1		d41b08aae3ac1142b29e604f9471acd9bc632c79
org.noear	luffy-solon-plugin	2.2.5		7efd6521fad48061ebcf6e3b390d228a447df0c8
org.noear	luffy-solon-plugin	2.2.6		8f801f3eb5c43c7fac60e0ff7c0c12d0a5c8a5ed
org.noear	luffy-solon-plugin	2.2.7		81034caa5ed55fe6bee2227786d5abc58ce4e6f8
org.noear	luffy-solon-plugin	2.2.8		e0c907f5435c907b4ec1cf3f182098eb9d88dfcf
org.noear	luffy-solon-plugin	2.2.9		066a89181ac8aaba3a96e8968556c70902c8cc58
org.noear	luffy-solon-plugin	2.3.0		7bc9655e9821bf88eaec0174c01083e819799eea
org.noear	luffy-solon-plugin	2.3.0-M1		214885087f39f5fa68da068c8c3a3a6a9d4aeb2c
org.noear	luffy-solon-plugin	2.3.0-M2		9165fafe5a22096425629fa262421794793c0579
org.noear	luffy-solon-plugin	2.3.1		f768ba61d047b6412298d9139208bc7accd4c461
org.noear	luffy-solon-plugin	2.3.1-M1		2f103b9d877cd902fc37541ed561a077e95ca07b
org.noear	luffy-solon-plugin	2.3.1-M2		532633a242bd366c1ce5c600130921866a0ac9f8
org.noear	luffy-solon-plugin	2.3.2		d726f5e7af867a8f355776a8df8aea7f11718805
org.noear	luffy-solon-plugin	2.3.3		e956a78d4d9d2efd3175359d7e6b5c0938a6c51c
org.noear	luffy-solon-plugin	2.3.3-M1		123c72c9c1af197800ee0f757657abd6aa9e0cbd
org.noear	luffy-solon-plugin	2.3.3-M2		5ec431e4472e268c9eddcb0213a307ad5642791a
org.noear	luffy-solon-plugin	2.3.3-M3		346df71ab2c0c69fb504d84e933ff3ae0e99e0ba
org.noear	luffy-solon-plugin	2.3.4		60cf4ca558a16b322559b6c9204b39c45f1ec909
org.noear	luffy-solon-plugin	2.3.4-M1		9ca4f11e56f06710e61bf4a211267489e33b7bad
org.noear	luffy-solon-plugin	2.3.4-M2		e5a197676d50884ff32d1fd8c5aa5840ec524cf2
org.noear	luffy-solon-plugin	2.3.4-M3		6f784c2d43c4503062900945869da60a6faf8d04
org.noear	luffy-solon-plugin	2.3.5		b9244cac029e24c93daebb5a2bdf10ec0816347d
org.noear	luffy-solon-plugin	2.3.5-M1		2e57278aac640eedfc7eaaaac8b3256036207670
org.noear	luffy-solon-plugin	2.3.6		fe9a6efa295ece81a57c451868197e4dd08fd823
org.noear	luffy-solon-plugin	2.3.7		c325005068ed7bd936dcca4492041f745589a6eb
org.noear	luffy-solon-plugin	2.3.7-M1		fa42ef0120fe04ee3d12373529f4ba62d7ed0430
org.noear	luffy-solon-plugin	2.3.8		ae48b25a1415ae55fb2b66828b273ee55fa6b457
org.noear	luffy-solon-plugin	2.3.8-M1		10068b5c90e40a9662197dc1a5c1884b0bd4324f
org.noear	luffy-solon-plugin	2.3.8-M2		408adeaba9f63aa715c641b95248c6cbdd5f10a8
org.noear	luffy-solon-plugin	2.3.9-M1		6dedd17f5e2cac8452d8301382def525d7404bf3
org.noear	luffy-solon-plugin	2.4.0		3222bedd10e7917bffaa68ad5e983e1f58ba6d83
org.noear	luffy-solon-plugin	2.4.0-M1		f3e3219d9228be41ccc4c62eeb55380394eb76ee
org.noear	luffy-solon-plugin	2.4.0-RC		8cb270f7a42e6738bc0417e8dc8e209fc94b47b3
org.noear	luffy-solon-plugin	2.4.0-RC2		388cd726b0c543980c68c562eec40b23ebae9465
org.noear	luffy-solon-plugin	2.4.1		1fde93a7c9469551a20d0746ca1a4dc191c70b85
org.noear	luffy-solon-plugin	2.4.1-M1		2fee5061bffeacafa3ed4ac432b919409f5136bc
org.noear	luffy-solon-plugin	2.4.1-M2		7f08ba0afcdb8c40276a4110426baf2a9284d9f3
org.noear	luffy-solon-plugin	2.4.2		99fd0a7184a34c87c3c2cc91395685f03afc4c2d
org.noear	luffy-solon-plugin	2.4.2-M1		4a8ae3d95b1f16438453fc29879bd45040759d58
org.noear	luffy-solon-plugin	2.4.2-M2		e5a0b44ec728a29e907c3591a110f7ea1fc66d0b
org.noear	luffy-solon-plugin	2.4.2-M3		89c24b90c849d9809b3f8cf84a5d23aae891fd73
org.noear	luffy-solon-plugin	2.4.3		f2142b5e9995c10cdd254a673f14180ecb274bb2
org.noear	luffy-solon-plugin	2.4.3-M1		b2c291a39a19ce27022ea9360cc84f697495ccc1
org.noear	luffy-solon-plugin	2.4.3-M2		fb6f5a347d9986a6cc6965348086fc2c903c3022
org.noear	luffy-solon-plugin	2.4.3-M3		cce2ba9bfb627f0c63e254ebf3016c2f084d5a70
org.noear	luffy-solon-plugin	2.4.3-M4		4eb5d54a890de21b02ef056c21615496df4acb0b
org.noear	luffy-solon-plugin	2.4.4		66cf9ab651549ca8dfbe295c24ac792477510df0
org.noear	luffy-solon-plugin	2.4.4-M1		96c2f8e44378f25a59b9b5b8fda4c7c890f535d7
org.noear	luffy-solon-plugin	2.4.4-M2		6e13e75b36ba04c0bea1bb350223b9a868182a38
org.noear	luffy-solon-plugin	2.4.4-M3		6e8c39911509b26ec1193e856bc7f728ce015372
org.noear	luffy-solon-plugin	2.4.4-M4		2099eb739d80eab8dd183b69c7f87507131d4044
org.noear	luffy-solon-plugin	2.4.4-M5		c7bf2385131e7419be6787cfe4dff1e6daaa3006
org.noear	luffy-solon-plugin	2.4.4-beta1		1868e13283f36cdf0ab3a1be4c654e8682649af5
org.noear	luffy-solon-plugin	2.4.5		6e87ca0f45b4b9b888faded696b6f67e7916fb7b
org.noear	luffy-solon-plugin	2.4.6		754ada32f07699077f6be6f4a69fd06ecad8790d
org.noear	luffy-solon-plugin	2.4.6-M1		37bba368568479e5353322e35d59f35d825aa9f5
org.noear	luffy-solon-plugin	2.4.6-M2		95c51356849ede97a195bfffe079be990cf82d4b
org.noear	luffy-solon-plugin	2.4.6-M3		5332472137f6131a89b8febbf7d7a21c7feadd4d
org.noear	luffy-solon-plugin	2.4.6-M4		810fc5038a598fc8cfee5d626a3e5c3cda0dce8d
org.noear	luffy-solon-plugin	2.4.6-M5		a44b58f27c5bef1023c7356cd678ff13a06228df
org.noear	luffy-solon-plugin	2.4.6-M6		2a1fc197143b3816e97eb928b09ac7ba21abd610
org.noear	luffy-solon-plugin	2.4.6-M7		b01205c40e6b1d6a75dfa8514762dd59554ac416
org.noear	luffy-solon-plugin	2.4.6-M8		71534246a34cf51a8524d29aff05f9b703a8d5fa
org.noear	luffy-solon-plugin	2.5.0		b4d38d49c9e6fdf29576f0e64e2de9d3b117b668
org.noear	luffy-solon-plugin	2.5.0-M1		6ccc05b810ec0f0ab352c5ab05ad65358430cbed
org.noear	luffy-solon-plugin	2.5.1		c222db44582af144e334be1980f8d5fc8beeb0db
org.noear	luffy-solon-plugin	2.5.10		dc879a59fa262898ec038fa60e2fa2e67672ebb1
org.noear	luffy-solon-plugin	2.5.11		4b5f511728357391ba652dc5f6fea0e6e4e67145
org.noear	luffy-solon-plugin	2.5.11-M1		cdcd28eccc9906f3a148e20e0ee5eecbebf29cc1
org.noear	luffy-solon-plugin	2.5.11-M2		ad0e5f1892c398e5d9116e92c8cc5d5bf48a0664
org.noear	luffy-solon-plugin	2.5.11-M3		dcc26a80a8d1f20011706df51480e609b613e6a9
org.noear	luffy-solon-plugin	2.5.11-M4		e37faaf63d4f7255c827d2e026131bb7d115cfeb
org.noear	luffy-solon-plugin	2.5.12		74ea751990812eeba16b3121b5c9db12810436d7
org.noear	luffy-solon-plugin	2.5.12-M1		5b80e85ec5f755f3724cc2cef967c328e712e5c4
org.noear	luffy-solon-plugin	2.5.12-M2		aed07c7a4042b9882c5c928b13ee87691ce408d6
org.noear	luffy-solon-plugin	2.5.12-M3		f93223f7a6a402f9c3de65deca501eac79371a0b
org.noear	luffy-solon-plugin	2.5.2		cb885d0c9084a368b57f1c54373f8cd690c59c1c
org.noear	luffy-solon-plugin	2.5.3		38ef7f28ac0180e1e883d2a69dc803903431ba1c
org.noear	luffy-solon-plugin	2.5.4		725c3ed45fca44ac46f304cb4e9081c2d4d3df17
org.noear	luffy-solon-plugin	2.5.4-M1		c73a72a95eefcb791a8efc3d22202ffb8bf629b4
org.noear	luffy-solon-plugin	2.5.4-M2		71097094fb26b525ef492dbb4d1519691c526e1b
org.noear	luffy-solon-plugin	2.5.5		392ff610c37f857b330299b5f422442f3cb1f10b
org.noear	luffy-solon-plugin	2.5.5-M1		594e0fb65740565c9f5992872dc6e255c556acdb
org.noear	luffy-solon-plugin	2.5.5-M2		c8897af20c570a73992a6d65e186ddc49846d47a
org.noear	luffy-solon-plugin	2.5.5-M3		3bbd4b1c050be61b4aa0b77a82c961864846b20c
org.noear	luffy-solon-plugin	2.5.5-M4		feaa8977d63409449bd223251eb684410d1f7226
org.noear	luffy-solon-plugin	2.5.5-M5		e49c64bda0cb3bfef4d82f23e66f92972af6ae05
org.noear	luffy-solon-plugin	2.5.5-M6		7d6415c96fb6e848bff96a5c3bd3f363c9f468aa
org.noear	luffy-solon-plugin	2.5.6		61b954a0be4e547b66a1d6658ae65d2798e22097
org.noear	luffy-solon-plugin	2.5.6-M1		c3e778d3a7ca2379e3ade9e8088eacef9ea6d4c7
org.noear	luffy-solon-plugin	2.5.7		a0aec3d467a7897445d569fcbad33a0d6e374bc1
org.noear	luffy-solon-plugin	2.5.7-M1		56824370b00439d397764ced889f78ea2dfa436a
org.noear	luffy-solon-plugin	2.5.7-M2		e0859245114d54933313b6a9bbb8431c23c73bbf
org.noear	luffy-solon-plugin	2.5.7-M3		9fc71d52e386cc167c518af7a934c9a41f0469b6
org.noear	luffy-solon-plugin	2.5.7-M4		471e3d3201411cd73573760abd8f159b3eae9406
org.noear	luffy-solon-plugin	2.5.7-M5		f58e05c83d57c70bb4877e837ee0bbf401184ce5
org.noear	luffy-solon-plugin	2.5.7-R1		56004fb84a371051e6c880f31669a984f59aac33
org.noear	luffy-solon-plugin	2.5.8		08f280244888854d1f3041c01e41f46843adbe89
org.noear	luffy-solon-plugin	2.5.9		ba56b889d9e6d6847dac6b01bd6c2a4557cf42d3
org.noear	luffy-solon-plugin	2.5.9-M1		f20ef9e3dd24f5518da32e781fba66da085d7dc7
org.noear	luffy-solon-plugin	2.5.9-M2		3598f78e16ae97ed5d4ede47c0ced4f625147cb4
org.noear	luffy-solon-plugin	2.5.9-M3		9af8924e5d15f8e6e503dea67af9b7a53a2aaf6c
org.noear	luffy-solon-plugin	2.5.9-M4		6cf68ed25c744a5a07cbc980f003d38dbe5cc231
org.noear	luffy-solon-plugin	2.5.9-M5		be91ed117e92404c0e0a9fe40bdb4c389d088292
org.noear	luffy-solon-plugin	2.5.9-M6		aa468ba8249a43ae263447fd83028c67d442661f
org.noear	luffy-solon-plugin	2.5.9-M7		d60b07973b0af8cd31fc61aa03b168d9061075af
org.noear	luffy-solon-plugin	2.6.0		e6b148055c9083fa429030879d9f10e627d89e7a
org.noear	luffy-solon-plugin	2.6.0-M1		1fae5a1d4aa0dcabad5b1ca257b86b7c2586b19b
org.noear	luffy-solon-plugin	2.6.0-M2		9985c5a7652933b87ef9a62473478063f5ab013e
org.noear	luffy-solon-plugin	2.6.0-M3		d314eab5e89ef3b2ece863110ee3e1bd7a95db5e
org.noear	luffy-solon-plugin	2.6.1		93dd1bda2ba01114d21e92008dda974872d10f63
org.noear	luffy-solon-plugin	2.6.1-M1		c142c49d2845e6f7aa1ccb317bd1d6b247eda8ef
org.noear	luffy-solon-plugin	2.6.1-M2		04560e4e2d1c3480d8cd8bf0b13572d0a598af25
org.noear	luffy-solon-plugin	2.6.1-M3		8545cc9061bf84da53d580522e906fa56e4aeb37
org.noear	luffy-solon-plugin	2.6.2		03d30aef748ed800854ed8c396722efd7be99919
org.opensmarthouse.core.bundles	org.opensmarthouse.core.io.rest.auth	0.10.0		f75a25bf5fbe23659ecb0cc666cf2e1df3625ef9
org.opensmarthouse.core.bundles	org.opensmarthouse.core.io.rest.auth	0.10.1		148a2464d8a7517637ffa87d2d476c7eda7d8553
org.opensmarthouse.core.bundles	org.opensmarthouse.core.io.rest.auth	0.9.2		4404e92a94f8e9ce92f21eb2e0dc48f551881371
org.scala-native	util_native0.5.0-RC3_2.13	0.5.0-RC3		9830f34c2790469bea3256dbb0ea4d2c3c1255b0
org.superfine	superfine-sdk-notification-unity	0.0.15		N/A
org.superfine	superfine-sdk-notification-unity	0.0.16		N/A
org.superfine	superfine-sdk-notification-unity	0.0.16.1		N/A
org.webjars.bower	angular-touch	1.2.28		80019def2d51e47dc79831a5fb06964c264be4b8
org.webjars.bower	angular-touch	1.2.9		699fa2d85b24868ff4a7e741a3f48e3078d8afd2
org.webjars.bower	angular-touch	1.3.14		013773c27b4c119906d1e8228af5342b50d5f949
org.webjars.bower	angular-touch	1.3.15		385674eb7e4f031e40e02cb10699143159d7a1e3
org.webjars.bower	angular-touch	1.3.16		a1b53399eb301f0cca61ca943d07e52587d33850
org.webjars.bower	angular-touch	1.4.0		a3871d83127f9c81d48df3ad83d428e41f04f0c1
org.webjars.bower	angular-touch	1.4.10		9f45949e42fe91bde0e480846f614626a213fd26
org.webjars.bower	angular-touch	1.4.12		355baac7199ae55e8b3b244629ece5cb0b2a1d4b
org.webjars.bower	angular-touch	1.4.14		5e56a6bd9e6a0b0342ce5c304531926caf14835a
org.webjars.bower	angular-touch	1.4.2		b4e3ff39c3f01e7e7744772c085a0f08b2f1c8ca
org.webjars.bower	angular-touch	1.4.3		f2326ce72fad70c1c7abd191f39b749e430350fe
org.webjars.bower	angular-touch	1.4.4		e5667664bff88a0d8a66100fe8138c2a1b94c8df
org.webjars.bower	angular-touch	1.4.5		df44f34379cb92f1da6edf9835d3aa4895768ef0
org.webjars.bower	angular-touch	1.4.6		5da0dd1c2e028ff0555ae88604dd0447e2b4aae6
org.webjars.bower	angular-touch	1.4.7		70443e16ed4e21ad8d2c218e2ae7ffda9825d0ef
org.webjars.bower	angular-touch	1.4.8		27799939ff2aaa907fe1502f5511eab0eaf8aea5
org.webjars.bower	angular-touch	1.4.9		2b1cfb0b0190581dfbbe9ad2edf164be4e9743e5
org.webjars.bower	angular-touch	1.5.0		63647b34d60b1f17817623bbef9d51947af36c32
org.webjars.bower	angular-touch	1.5.1		98fe105ded180909c378387fe38695b3043c126a
org.webjars.bower	angular-touch	1.5.10		af85ecf9853e8bcf51724f0d4041a1322bd61a16
org.webjars.bower	angular-touch	1.5.11		7778f0dbe44a4b2132089c9d8bc47151c3ac15ec
org.webjars.bower	angular-touch	1.5.2		ae9cfc5b83083f404dbfa584591768c93e873da3
org.webjars.bower	angular-touch	1.5.3		7311f5a12bf1d5d038f454ea1c7a22d21a0b9db6
org.webjars.bower	angular-touch	1.5.5		f33f3ca75435ad930291c9de978f6d28e2667cac
org.webjars.bower	angular-touch	1.5.6		833658b605aa73c55328dc5ad3133f4e8d59054c
org.webjars.bower	angular-touch	1.5.7		283a1d7d7631cd908471e1673b84733b71e4ffc1
org.webjars.bower	angular-touch	1.5.8		f3b8dbe51f6caafc83aaf04b10866c4779574179
org.webjars.bower	angular-touch	1.5.9		c4b3549fb6644e9a91c6c1151febf595d96037b8
org.webjars.bower	angular-touch	1.6.0		d2930981a3b4213d71ed3adccd94d9d825b2a4f9
org.webjars.bower	angular-touch	1.6.1		9f5fb40636ad23a6fbfbd153e4fcc447af9b9066
org.webjars.bower	angular-touch	1.6.10		5754b3e47de4be491eeb40259120aa0ca799fe74
org.webjars.bower	angular-touch	1.6.2		b64a8d7ea508c31709283003559959393b1997c1
org.webjars.bower	angular-touch	1.6.3		861a1fba276774e64659ef35664689a83a8c89c4
org.webjars.bower	angular-touch	1.6.4		324d180ec4636ffc9e257a0cbe60de0faa8b42dc
org.webjars.bower	angular-touch	1.6.5		e12d0c8db1a336f0d81b384c8b0e4272e737543f
org.webjars.bower	angular-touch	1.6.6		c53bc5d02acc4fdef23a316dc3b3c49db847217a
org.webjars.bower	angular-touch	1.6.7		0e43bfdfdd8eb52d5eb2643fa252a91927880560
org.webjars.bower	angular-touch	1.6.8		41190dd63d1f48663feedc0d36ea0973fbfb7a20
org.webjars.bower	angular-touch	1.6.9		36a4b449eca262bfeda46f46ffc8b358214ae6ca
