ch.epfl.scala	case-app-util_sjs0.6_2.12	1.2.0-faster-compile-time		dd1fe2c5246b5bd3aae2e1f7607c3cf4e79c01e7
org.projectnessie	nessie-versioned-gc	0.9.1		5c7c43e60c0f8b8f554fff2ccd25dabce6b8da4f
org.projectnessie	nessie-versioned-gc	0.9.2		225632ae2c2d35ad47ad16108152cad775e74d8c
org.semanticweb.elk	elk-reasoner	0.3.1		b5335979fdf7a9508e76b752731a3d2d0c6f6d06
org.semanticweb.elk	elk-reasoner	0.3.2		b344f0f1e307c9fdfb689a43e08715f078a55352
org.semanticweb.elk	elk-reasoner	0.4.0		4f02cf3ec5d9f11a76f7b2a8c0b365186c1cec77
org.semanticweb.elk	elk-reasoner	0.4.1		d4733100edb118e62aa0fc59c14ac396a1607526
org.semanticweb.elk	elk-reasoner	0.4.2		3ed63198c8469d406b28f5c3012d121ce1755e6e
org.semanticweb.elk	elk-reasoner	0.4.3		bfc6b541b3facd0479a2f124c99f0f3d2c632753
org.sysfoundry	base-api	0.1.0		48574a9b208f47f977ae3100d47452828443e91e
org.webjars.bower	datatables.net-buttons-dt	1.0.3		467b0110f8cdfc6a5b00767acbb7403218597a31
org.webjars.bower	datatables.net-buttons-dt	1.1.0		fd9983a2e9063a2416b827d6b1ba86b0988ea8ad
org.webjars.bower	datatables.net-buttons-dt	1.1.1		ebc2b6495a170138e4fe71f029d1aef4c2324a75
org.webjars.bower	datatables.net-buttons-dt	1.1.2		e3380f8fd0c4ae728c81db85f2eab8b073edc9ae
org.webjars.bower	datatables.net-buttons-dt	1.2.4		c5d092f6ba3516cbfc0a33f209d9f9e8d6124b74
org.webjars.bower	datatables.net-buttons-dt	1.3.1		86757eaead3d44588a198104f6b21beb70fcbe51
org.webjars.bower	datatables.net-buttons-dt	2.2.3		086950cfd540361f167d7b74dbce1c72255572a4
org.webjars.npm	frappe-gantt	0.5.0		491cf806061ef5e98d6c8e730e1280eeb9b6b66b
org.webjars.npm	frappe-gantt	0.6.1		4ed3c4c0916f862768a905b268ed87d2d1486a46
org.webjars.npm	frappe-gantt	0.8.0		f186063b688f3fd3c5f49774a910e323ded6d84f
org.webjars.npm	material-design-lite	1.0.4-2		33680ba656f7879dd43637b46047aebb68f22137
org.webjars.npm	material-design-lite	1.0.5		dde5374369da6b58e617f401edc82fb9abae4609
org.webjars.npm	material-design-lite	1.1.0		8729b410a516fae50ef00019c1437f5ea20b7abb
org.webjars.npm	material-design-lite	1.1.1		8ceae31f2740aea19dc48f222f7eaba6887d6395
org.webjars.npm	material-design-lite	1.1.2		220c7d2b7ddbd28538e893c3ff1947010995bb51
org.webjars.npm	material-design-lite	1.1.3		f63afd27cd846ec22022aca68c7aafe4b849c55c
org.webjars.npm	material-design-lite	1.2.0		af5b9a00defbe2debd646dfb93b4a35d0273f45f
org.webjars.npm	material-design-lite	1.2.1		eb7a92e9222ef19e22abf20bf45e1e9100debf8a
org.webjars.npm	material-design-lite	1.3.0		823e60c5eea134fdda797f5f77e8f391e1fe6fec
org.webjars.npm	next-chunk	1.0.2		d45dc325ecc9229b0feb02376a365f4d45e71c64
org.webjars.npm	round10	1.0.3		73120d390e9ae52a079a17735fb5fd729a26a6ab
org.wildfly	wildfly-platform-mbean	8.0.0.Alpha1		e61a90128586a8078f8b7b9ebd7a641e15ad1f25
org.wildfly	wildfly-platform-mbean	8.0.0.Alpha2		9cfd462b4d44514031cb25caba25975162da79a4
org.wildfly	wildfly-platform-mbean	8.0.0.Alpha3		9b0682c107ff6e798be619a7e4577b5ea5606fb6
org.wildfly	wildfly-platform-mbean	8.0.0.Alpha4		482a34b46eefb2ceee326bf9150daa42d6bec652
org.wildfly	wildfly-platform-mbean	8.0.0.Beta1		6fb776df47297f78a65c8875beca64233815294e
org.wildfly	wildfly-platform-mbean	8.0.0.CR1		63407bf2ced4dbfb160399b582f043bdded6b5a2
org.wildfly	wildfly-platform-mbean	8.0.0.Final		6678776aa2730ff805d4ff28103130122ddd54a5
org.wildfly	wildfly-platform-mbean	8.1.0.CR1		82e2ddce9ccda1f39ad775a8dfa140dff62f51d6
org.wildfly	wildfly-platform-mbean	8.1.0.CR2		ce252912e1cb9e275a44700a6a410bbffd84b81a
org.wildfly	wildfly-platform-mbean	8.1.0.Final		c60abb6b3244860be9f97f79265387e311cb1b9e
org.wildfly	wildfly-platform-mbean	8.2.0.Final		49bc4500d85b704f7adffcb62fea0c9bab8eaeb7
org.wildfly	wildfly-platform-mbean	8.2.1.Final		3169fce89bd0a34144547feebee575712df6e757
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.0.1		5edd71489c3f63e7b1cc1adf4009eb09642d486d
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.0		7f2b5755aa01f019c46ab8b6c574dec98954bfed
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.1		f3d4ec41983360a26e719b84ab143a4eb01b5bba
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.2		56ea1c06b8327e92d739b4b4e11a53ee600461db
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.3		9402882ce44ec3ccb73a4db2035d0414a34fcddd
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.4		54f684bf95d517a49b51ed681bb81d0b6413b801
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.5		6296d244dff98bd7f0de88500acca82576f7b044
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.6		e3da196d7d9a765a16ee43d60c8b4e84683fe07e
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.1.7		a68337b96002b50069d5204e9bb18671f0df5385
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.0		ce5d1835cecbbe738b40ae3cc430ad0f8851b583
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.0-BETA		d4d8f7879717ab3edcac9621bfe680a233e34584
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.1		041602285ed24cf3241eb85bc710b2bc2e184193
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.10		fe7529ccc17ba0b3b9136fc95c297207d14d47de
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.11		7018305bca1f13743534faeba06ec23381d950b9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.12		cc5fb15e72ab409fe10343df0cfc6e4e57e4539e
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.13		011b16d33f9f800c337e03f4c70d361fc1e39dc9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.14		610aa8f292bb6612b523dac980b5ae14f13fb365
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.15		c26207e179bcda1409f1a0d63b6421f9623b80e9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.16		1e46ec214749a6078bce1ac7b6a97fe598e54c69
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.17		82994ac655a2acd7d355c480c6bab6aa806a9b59
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.18		19524f96034bc3600d96232e46c15996b014cbf4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.19		c4d7ecde6d37386521725049641419dab4f99c84
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.2		fe20fe1f5a5354fe43f00baa431a3c72f6432fd4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.20		3a67a936aaeeadb2f4d7c16fc020641b8e7156c6
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.21		2fdd23555518bd18726a2dd0ce4d2dee250e6412
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.22		89a59227c386408416de6999de8b8a9a21a9f8d4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.23		97586536b2b88c16bc10c3e5dd175f2aa2029133
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.24		54bf3d6bfe8270c60cdbcdc318476cf7df1f9f5c
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.25		e700cec3b008268880859e1ce1281916fc742c78
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.26		293620c7bc3a939555766318a6c6c90fed985ad1
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.27		5f598152c8222fb221277acd94a90887b8c0be3c
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.28		a769f8e60ee06e5b84a614a2b96de89f3596e4e2
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.29		3a770e04ba96b34801e1bd36c1cf8a222e1de517
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.3		bd0e16945319ca81d039b75359c752b423cf5f73
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.30		7ab296a1bc74e2f9c609df604e71553091f0ebf8
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.31		d30fc666369dc330cb14f21169d917ea7ba4add9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.32		3a011f757089818f392317d071c163dcf2231e08
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.33		4ffbe662696e206784134c08faa8b7d803374fe2
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.34		2d4ee495e550757bfde668f737fb22fcfd4b3501
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.35		fb132425d67da8663c2a78199d9af47c1854d607
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.36		d52147e52bd8e560b8bd13535a48110cb5e5de8a
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.37		594a5cadbf701aa471867531e312357048c80a70
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.38		ab7e1d79e73d55073810372ca345431717c51bd7
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.39		d35849fe064ada6bf1f2e0f0c4f6e0ac68c41d8f
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.4		7020d12c5213fbbe8bbb64b63495bd101361db64
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.40		aafd5ede5ade0acc1e934747589ec04907d4178c
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.41		52bacd4917cd949d93f776a4f0bec703f4f67075
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.42		d363e0d1fdf1d70ac017811fa892d4605489823d
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.43		9b5937a6e98dc3e1f8d31ac37d59c4f3e1f95ed9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.44		52e77f6802d7f28c851e3e4ae1f9ba0ee6b73079
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.45		4c42ffa503d8476f94dbda1be68e9776ff5f2328
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.46		85cf73d53e88658606bd20d24024ad26ae549672
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.47		56a99a6611c3c9cbdb759073e15da2bbbde93b0d
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.48		29339ca641812227d26ca4d09a1c98b92e9f63a1
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.49		06b17537680b8696f1d7ddee0d2b6ba272ad230b
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.5		5a9286b5d341e4688fdfeae82ca714e7cab16c6d
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.50		66aecd0f0130fb1775a5d0bb22bcf00fcce43758
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.51		b8255dcfccdf889ae56b3992cf98fc8e4706d163
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.52		f014edcf3ecbb8a2c74a4d9b1551f3e4408b0a97
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.53		0449078d5adcafb9cb3498f5603bc38505cb7ec8
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.54		26589350421474178ee7949f6b90d4ec983666fb
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.55		4e6019db84360702edccf82476ec914b23866ce6
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.56		20bf134974ea4427b8eb2789c19fc8deaa98b547
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.57		81f3586ca0cacbdecfa68e10fe806a45815bdad6
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.58		57625fb8342bf72f975069ed79678d21ddab19e5
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.59		5cd723adf1bbdc544b5383e11c7137e8d755b755
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.6		c397343e42796e825f19091632cbcbf2c13a137f
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.7		9e7b5131341fde46edf7b468a768968055a7a9ca
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.8		a33b9cffb147b3243dd0397cc76b9b754fd8f24c
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.2.9		260a94e578231105b90d2bb22ffea6d01b89b1e7
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.3.0		5053d03d6ddf93cf2b1d15638606cd088f72bc22
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.3.1		b428c3df7b47259d0e7b8370cea1dfaed8feb958
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.3.2		cd399f0c19c7cc73897f68b3d9a6f9610181588d
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.3.3		81c92c3a2f21b00d2d14a654b56fff382ee543c2
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.3.4		e2bfee7b23119a2c7417e165bf1e68e422f1daa4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.0		5116b0cca1dce46eb02d83832be31db49e9945d2
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.1		54db6342162e9ebc37d9e79456d0cf00f444e98b
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.10		2ab3591154c37d7b6907519f55f47ab9db5139d7
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.11		a00bc65574f037ffd66713171899e17c25542500
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.12		88683fc418570d316c9977dfda85f8560ed6c7c4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.13		dba78bb5fa60edb92f7e599b548c1bd8f5d27a6b
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.14		ee38dd348e89c7a0230646e58808772908790c09
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.15		b354a3a4558adc2b262c62e0f486f8cd246c3066
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.16		3c6898d93854ba8b3867b468aea37db71ce5dda5
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.17		4686222b423c28ef3a717aba66ae0eb0a87d14d4
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.18		49145fd0558acdd9959a146477ac19abb87d07fa
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.19		b2ef9dee014c6ea523ad7443c141eb5f4fe3a9a6
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.2		cbfd5ad8ae8bbbb85cf045e7a5e9b725193ca8ae
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.20		e6d2b80b3af87c855979ad71a24d2afa8865b4fd
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.21		1c45c014142d96867d2a7f182529659c1b681ae9
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.3		f2658392a1966eace469fc5448282dd7c7b9aaa5
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.4		3026f88d057c38d0e1716b2e8d816ea211b291e5
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.5		04e2a2e5847e7fd550e2fd4e424ea14b37721dba
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.6		a41b283ac937de77aec659ec024bffc66930b411
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.7		7fc029b042fb7a158eb2331cbbb30979e7a4fcf6
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.8		de698c1a6e015e438081cca7b315af953dfbc044
org.wso2.carbon.appmgt	org.wso2.carbon.appmgt.hostobjects	1.4.9		040b9b22e08d510bf50ab3c22132c37c2ccbe29d
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.10		02717b9f34473664fd736183206ac321a004a68c
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.11		02a71f8609caa73f94f6c0e977da5f279e24a269
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.6		d4edb971f664ceebff245ef5a38260f63ce15c8c
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.7		17a0ca74716e32ae80067ec4ff42588cd1924256
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.8		48e8875c553d1e16054310723a279cefa45cad2a
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.4.9		d0269889a0f678217c03a7d7618a72ea199c63ac
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.5.7		ec0040c8cfe1f477c0ce3f1db6f7d385ee9d5763
org.wso2.carbon.rules	org.wso2.carbon.rule.kernel	4.5.8		08dd0e6a4af8e137f1f4cd42ea7a233ccaf20d20
ru.bartwell.delightsqlviewer	sqldelight-adapter-android	2.0.0		N/A
ru.bartwell.delightsqlviewer	sqldelight-adapter-android	2.1.0		N/A
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.4.3		9c66fefaef8715bd01efa923f52c92c1720885e3
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.5.0		b609f07b8c5f8b1b99539189672819bfd15b5013
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.5.1		aae61cf260d247af460b6e1a9eabb7ca00af4c33
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.6.0		205b18f11070f4acf5cd08baad2fd176542c0f7e
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.7.0		190acea29101674ba9cd972ebfea3cc42b5f4728
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.7.1		4c55df3507605f9cae89a82eefb37bc0c691f1dd
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.8.0		2196b3d4c303ab1d3279884aac2ca2dd507ce6b4
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.8.1		dd04c072abe862d48f9d8087ab033a00d89fa53e
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	1.9.0		4a33fea96c9f175655c2f633f182854fb33d8f2e
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	2.0.0		e5bb666a24868e0c7403e82fd9a8ff7ff00005a8
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	2.1.0		d12b3206745d5d96a868e0da27552b0220a09416
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	2.2.0		6c5bf93de1a7d274b7d78accfb45e86fa01cc77f
se.jguru.nazgul.core.osgi.launcher.impl.felix	nazgul-core-osgi-launcher-impl-felix	3.0.0		68183a58935d2ac3ecabbcefbdc0a2102e78045d
software.tnb	system-x-prometheus-metrics	0.0.10		338aa56c4c8e16ebfb57b3faa9a42d703b50e108
software.tnb	system-x-prometheus-metrics	0.0.11		02c635b37f63f0e1776e5d36dd6630628acd7a63
software.tnb	system-x-prometheus-metrics	0.0.12		2933a8e862d3eb73908c97e77b1430cd1f04fe65
software.tnb	system-x-prometheus-metrics	0.0.13		56c3019e1c821653e200bc15ce746fc7f50e3a5b
software.tnb	system-x-prometheus-metrics	0.0.14		6818921af971c1bae9282b4ba70be57225fe5e8a
software.tnb	system-x-prometheus-metrics	0.0.3		fbd6febae7a2dd70fd21b93819a63517a12fde03
software.tnb	system-x-prometheus-metrics	0.0.4		747fdf2e79fb82eaff04ecee06e1692abacae151
software.tnb	system-x-prometheus-metrics	0.0.5		99f1dcf1531ffbe7369c292cc953af03d77e3f95
software.tnb	system-x-prometheus-metrics	0.0.6		ee242a3a4eb08d3d3cb8bb003604de859213e993
software.tnb	system-x-prometheus-metrics	0.0.7		bbc9d304f4822367ca5c98de374a97a5696e43d9
software.tnb	system-x-prometheus-metrics	0.0.8		1e79727e117d379bece180fc29e5b58417eb1dd0
software.tnb	system-x-prometheus-metrics	0.0.9		1a44ed54a83970f879399060aa0207ade3e4f58c
tz.co.asoft	cache-api-js	1.4.12		N/A
tz.co.asoft	cache-api-js	1.4.20		N/A
tz.co.asoft	cache-api-js	1.4.30		N/A
tz.co.asoft	cache-api-js	1.4.40		N/A
tz.co.asoft	cache-api-js	1.4.50		N/A
tz.co.asoft	cache-api-js	1.4.60		N/A
tz.co.asoft	cache-api-js	1.4.61		N/A
tz.co.asoft	cache-api-js	1.4.62		N/A
tz.co.asoft	cache-api-js	1.5.0		N/A
tz.co.asoft	cache-api-js	1.5.1		N/A
tz.co.asoft	cache-api-js	1.5.2		N/A
tz.co.asoft	cache-api-js	1.5.3		N/A
tz.co.asoft	cache-api-js	2.0.10		N/A
tz.co.asoft	cache-api-js	2.0.11		N/A
tz.co.asoft	cache-api-js	2.0.12		N/A
tz.co.asoft	cache-api-js	2.0.13		N/A
tz.co.asoft	cache-api-js	2.0.14		N/A
tz.co.asoft	cache-api-js	2.0.4		N/A
tz.co.asoft	cache-api-js	2.0.5		N/A
tz.co.asoft	cache-api-js	2.0.6		N/A
tz.co.asoft	cache-api-js	2.0.7		N/A
tz.co.asoft	cache-api-js	2.0.8		N/A
tz.co.asoft	cache-api-js	2.0.9		N/A
za.co.absa.fa-db	slick_2.12	0.1.0		1a38d8d44ec85181de1c3b35e623c06f35dc31aa
za.co.absa.fa-db	slick_2.12	0.2.0		736186fa11be87efdb3db69d8bfa3e39ad21fdbe
za.co.absa.fa-db	slick_2.12	0.3.0		3fd27800a078cabd16241392f5ad3b54e4632a0c
