at.released.wasm-sqlite-driver	sqlite-wasm-emscripten-aot-349-jvm	0.7		4247928b49288a749adfbd8753b409be2f6bcafe
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.52.2		d97244f388ebf4b7b440a0393304a4a7b7ebee41
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.53.0		9d0761095acdb5a79defd6ee46218f1660fbf38f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.54.0		b27f69df64636acf0c3bb1aa72130aeacf435612
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.54.1		3256b6d2b829edd286bc07e5812afce775180dbf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.55.0		69f8146a96b32cdf19f011a3680194e1105c5461
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.55.1		cf79117e100d2cd2678aa2eff28ef588ebc67eaa
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.55.2		791c1ba8a94f9a3f7b369ff1dfa64e4985712919
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.55.3		6265f1f7d6daebe0321e46a34ae24fb6181f24b0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	0.55.4		ea02f91bb64ef539de5f9e95acfd001919b01458
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	1.0.0		93b48928b91989bbc522f87438aadbbf194a2315
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	1.1.0		d0ea9d70011149d4d88281970d29662318a9b89d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	1.1.1		f2450651e49a2d268ab06be95f1481d38c779853
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	1.1.2		d7fe3faed4a760403500c6344be526c043ff830c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	1.2.0		788d3e695e93f56bc74a31933cd543c708a8930f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.0.0		deb9f2f34b0d41a188a34a7774bc27cc96b2bff7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.0.1		cec9d66c7de0a9b9758172e6db9368c3e635a34f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.0.2		7b17046f393909a0ff3847ca469fd471c7324258
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.0.3		427159ee5b7081d1a039e8633a49fae13a8ba152
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.0.4		1c1f18fa9c886662ea2d9e310e9de863f4caabcd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.0		28a598436c82534474e3c437e17ec640b89342e2
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.1		5bba5a03155c83d10f480df6aea3a39392761d73
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.10		c10446421aa4b57fcedf8030f6fbd0010ef1241e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.11		6a1db075f000980fcc4fab18ae834e98174c7864
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.12		757e4741219b14cbe91a8b6b067bb49161f71dec
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.13		9bb2de8700e2ce60a5c87bed33254214f8bff27d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.14		7f8bd40c76c3ec36dc5313a39484c93d76d77ccc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.15		309496e9cfc8a2a2b6cdc5555dcd76b51eaeca8d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.2		1762546a8100d27a34456e2923b0a2a658719326
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.3		0fe0319ef79208da94c86b109f753aaf4bb3fc68
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.4		cd403f8d3451ef6d6bb496dc70d46e5d5a9ac162
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.5		9b987d3deca03dbf14dbade0c1e3cfbcd47f1ed5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.6		e9ca6cd119afbb58673ba8573b91d40c29176931
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.7		4e35a37fd24f29675403828133ae0586635ce9eb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.8		17a56008da8bc8b12123975ee0539acd7bcf15e8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.1.9		440a071f25aaef68397be7ea144a965efd1c4f8b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.10.0		9d07991530fdd4a4faf42aaa83098517da8feb0e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.10.1		5753a637dc9e192f5eaa12d1b4ca81b140b72b35
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.10.2		75229a987446388d1273f7b00bb8d157b6472c5d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.10.3		e79432122f576ac5c1b16a7ef95182e63cbd85eb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.10.4		63ca9282b7fb34251a2fd9e9c994a30613731140
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.11.0		7b102fa64fbb501aa0271c706d1619ddfd75c180
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.11.1		b6e998a1b20c3b1db41d32e7c74fd5ff2921cb53
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.12.0		d418d7889c7f305618315f9042499e67de6c1eff
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.12.1		1ce9c3bbbb98eaf95c61cbbde3086a15a5eeade9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.12.2		ca70f7a4b0b6c9d2f31aa738eded130f0abe5d97
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.12.3		21aa04a0d6557530d13a5d7ba3778be816e02a91
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.12.4		ade103c382361636b8a4074fe92b41bd8a33e28e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.0		e18e6078c734047dc88af75a1bfa5a2e49617542
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.1		ab8ffce971e0f2a3a56d9d72f7d074a5071ffd79
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.10		633cf05aef7408401a75b24b84d449ec5202b18a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.11		710089fd203511abbdf1045a134727da33b0debc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.12		bdb8b1edad711edb890ad9829a9685a87a12d6d3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.13		cc91d678f4bc0d12aa7b3a233762c019c28e16ec
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.14		723d030f5b4733221c1b661f12915c8c008939e4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.15		15e0f6137033bac0b5a8dfe064cbdfb52edadd41
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.16		5f45e0a59c0246c83ea74c8215cbb10ee26e5ab1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.17		8e91e73caa772ebf4fdc03a06cc0563537978fe5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.18		7aaa9b77542d15fa4295a450dca2b405b6fcdcdb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.19		ce0992fae3fdadf9d03229627292d5831f38bee1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.2		b2ec9c14d2e5f67ec1ac19a89dd03e45c18b8b8a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.20		e5c68a385c9e0935c0fada098908c10192989934
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.21		6b6917780772a2d58e00d2c5c04ac0c2b0e0ed43
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.22		c2abd09bec5bd16d0dd44c79496651b31042cdcf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.23		47c1bb42201a9af018414e4180875b82e0a04685
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.24		e93112fed2e73f83bfa8a43a87c7116aff425460
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.25		d15ce3071ff0db2a23d338fa93ab8f54d7597e19
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.26		78d2360f83b8222ca4296c412162caebec9ebaf8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.27		fd9d6bf7a1a2a3d27649e79770c6f516ed55dc19
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.28		c3b39cb34ed94e08cae733cb8cc16ed676a7af0d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.29		2b2007b4336c0ac7d9e95f1ee64686e83ad4fad4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.3		1a63768c6003fdd100a270b15c3bb04cb5f55dc7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.3.1		c9e00bc7d726e59cf2e745e4246abc0700b7eb25
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.3.2		c73a9f486f439168a6c5c80de74b69991fcb440b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.30		78895d61a01447843f002246601c88933af3a062
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.31		54309e437468a232166452f322fda22f811b7a6c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.32		2812dd9ea99a94397471e59b2280d0deee3c0c26
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.33		91af98a72358550183cbe42992e12f23e041e62c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.34		167eeeb6e9ac3b8ac920b877770c45926a8f7ad3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.35		536a24e01f80db77bd2a168f1db3af3c162fe458
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.36		98494b3167023d6efb7996f8cf4895260de6cee6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.37		25b1aca0d83a1c88a15a5dd45fde32d9532d4697
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.38		8065fb55bfae86f227eb9e644a53470b17d45de4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.39		e859f281f33203505668881843de5fb3386c100b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.4		f61c45e39b137b26e7e4eb757bcef069515ae63a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.5		7081cd7ccf658a0296b4d925317f3ae09c62994f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.5.1		0e4d49f69aaee7db9b88225a04e858e208ce0707
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.5.2		24a5e0dbe36b3abd13d3a9af9877366822e0366a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.6		8b688fc044beac3c8b59b1fc24d310e595f5e2b3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.7		7cb538e19d3a5021faa53b4882057c74e98d6b69
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.8		609b3e7ed6a5daa479838a6683dbb62b37c37af6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.13.9		9ab9538ad4cab79da48632252ff95e50c59843df
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.14.0		2cf5dbc42b13df17785272b2aa0eb371de7d7027
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.14.1		e614669b0211f6e203a7f5c5cdb9de40a5ab9825
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.14.2		6c4d4f157fa6b303b4bcd6a5fdf409ef7f1e39bd
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.15.0		a866669a8f793ce159687feec343a6c54b64202e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.16.0		18fb2a878f600ba6f859f92d4055b3808b046f1b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.0		a28a02a01084eb020e9dd914c22740b043c916f1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.1		4f37b126723a549a23296e9251087b35e217488b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.2		7db59119a43c21550e459dc50a864cce80227a38
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.3		f7ede8a0ae987177f51024afe53fb46dff683e2d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.4		de12896bc1d7ac29cf205786b8228585848289ba
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.5		830fec36a28403702fd921e07c1e04c5d9681a76
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.6		f244e2921454a2bdd08066c2957caac0f9e8a211
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.7		e08da481b62ada0f7778caf8b37ad2c6d0ac9353
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.8		5566bef4bae2191f4e91fe0e2853f8c9048ce4ae
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.17.9		10dcb8e7821fcb89cada4c325c3f12c945605248
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.18.0		48c692c5926ed9a1912a41a8c949ff7d16d0b5f9
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.18.1		ec356573ee5a737efd5b679eb544f81b64fbcb64
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.19.0		f5ca6a32c60f2ca9134f2652feaa6865cf389643
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.19.1		b3ba4931f05b5a2e8e6e8084c9318ab232609b28
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.0		f76f7dcbd92886a24dc8bf9a59abb341cc54d6e0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.1		5afe6780c10dc5ed15681f20e830d918fabefbfb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.2		56b0eb265281bd28ccf01346bc171bef5252355e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.3		ba7e6a627adebf62423001108147c992c6bac6bc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.4		2fbac6ab1c7a309ff351ccac9405b86a46e15c96
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.5		c145dc96ea63a39f13b6a057aa88cba619c57cd5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.2.6		c0f21fe32cfc9a7fb0e433781ac3170d2d2578a5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.0		e1b5bbf87583236990ddaee1f3f63ddb3431d2ba
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.1		c07e244a656076f72199855b5e1ff12243c546a8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.2		e88b3606de472cd4812f02126debc61f25833b0a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.3		d7847f01ebfe29843ba40002c601c221b32ea280
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.4		42651c4be0f19822acaa4eaf4c1d4fe53db7ca77
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.5		00a36ac5b344f7860c98cff07cc1e4eae7445828
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.6		28d48ceb4ba912a8ae2dbe7cc34b60d4ceea688d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.20.7		8609781092263b12b3f2bbd3759aed485791b095
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.21.0		2732a15b647558b176c987f7f0a876b889eb53cf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.21.1		993f6985a3a5f16bd6a77e4b80e5b8f157d5b1a8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.21.2		51a731c58da84621a66bc915ac31020f73c6a4b1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.21.3		6340f749a92a04ddbd6b768da4d68314a0d5ad65
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.21.4		d7aedc4624988be10484ea74786ada441ffdb997
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.22.0		38edae26ea7ead4238141287c6ae6111490d6dbf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.22.1		c40fdcebb8c9f3b96dbd20d1f881ece2ce6d3845
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.22.2		1a48d88f311c12fbe3cecb49e6b2878a19435e68
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.0		adee1ad7b436574722e2bd34f0149c7b14a10e3d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.1		c6d230c004d49a2642a8a91df98b62c116e4e4b0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.2		4e1f0acc3b3b73c4673c1f2aa346311f2460724b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.3		9011fbd3ef6a9eeba9ba5b964a259a1642e75364
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.4		726079d73c673d6166f1cdb286d5503bb919d068
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.23.5		eadc8a9577e1ffd403c4c5d663651f359cc6ed94
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.24.0		dc9473a951b7382efe9a4d7a855411120a9c5e56
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.24.1		8d9bb1727bb7bd75816b89b3f05e152e3ae0d078
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.24.2		4202eda4621fb1bedf1d39c184a4c3e78e857784
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.24.3		6ddbdcde93bc3de1a9461caa7adcca9b793389e0
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.24.4		f55d5907867c3af789540035cb8fe1be9cd6fe02
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.25.0		b2fa15203a4a360a73be77e1f6e2690040763411
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.26.0		0ffa1eade15a04b57b613922cdc0c8dbf0aae464
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.26.1		c1e49214637c4eace8ff4a6b4447018fa176cf4b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.26.2		c8ac85f4d98cbc44c669b45a89bf3acafc142dc7
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.0		2a3aaa73700c8b7ab119013030ef2493f67c5355
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.1		e39615e262df59d6b993198b0be23238625e1f92
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.2		dca7afddc733e042f546981559565c434e300514
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.3		152ae480e8afb658af944bfd643602ada8164d22
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.4		e47170196e33b6a772fbe8c097e993384c98011c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.5		831e38a959d61b09b9817b8af794dbef8179031b
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.6		b072190022d25d2e76d8a5db2b714876a0c977ce
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.27.7		8128e71c906a833e43387346ddca10e7ad045cdc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.0		e3d48a3efa6e163f52e3649369bedb62a92e6488
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.1		ae5fa488556d1cdb08eb805560bf33c536013571
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.2		a2841ee8092fe3a689a427101f8ceaa341ef22cc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.3		e789e917450aeaf54176f1f568d2f27d930ffd37
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.4		eb2cf105c3478224e1dd9f2fdf5f7476836ed561
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.28.5		880b183747cec153fecf000636a0f328591c6feb
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.29.0		65a306375134098fb71dec56f63195c1275c14ed
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.3.0		7f8b0569596cd05b019ce5ff1c326c360ff2b680
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.0		6d787e7aaaacb2df3c3ef336f71eeb94a1a5b2ed
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.1		e4f938cbdc7e37912b6f8a46ed9b37b241f5a5ab
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.10		d74402f76d7227380a568c9c0a01f4738ab22b14
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.11		f905f694ab8aa4e219f9b6ba0d989276dc5a6f85
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.12		aadba928d84579da96831402b8a9da4062375f8c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.13		8bc6af5300b094393ac860c5ce111e6c79be84c4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.14		3315af8e8220829406c803b9dca7454b53dfb0a8
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.15		09c579d3c94989836917bf28bbea3bee00e5e450
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.2		4b653d0bbb82604c2d01e8a1ae8644848b242979
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.3		3884a264157872c7a2e54ea76f1f23561896b937
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.4		d994806ba36b738017dab5fe90dfffc7a664ba28
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.5		1e3677a9347765abf23550ede5119dfbf2024de4
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.6		d79d2f2a612243807f94d5069e9c97ff38212a72
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.7		efbececb2bc77eafa2be6754a1ecd544f7100bdf
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.8		98c180cce71fa1370eec5fb70611d912c41254b6
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.30.9		20127b2a16ba0f41682fc05d7163f7322c10478d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.31.0		38e0efd6d942ec255a22e6f5defe201b61762d61
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.31.1		84fd2163b5a0184990275629e60bb8b8d19079a5
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.31.2		14598a1a40ff31483fdccb40887e170e50228eed
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.31.3		903bfc578e31d5f8ee941b9076e1cd35f946dafc
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.32.0		780f6e1aafd8b398036539b39c7a7df34e419400
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.33.0		979be8bf12f51cc2e2990120d69f340760013cb3
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.33.1		30800c66692d149b620fc4a66fba198e4fa1ae96
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.33.2		1c1588d9f3131a0ac5367f191b60ad46a9f66da1
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.33.3		a0baa7610406f2547837aecbf761f37043f0fb2a
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.34.0		9be8a868568996e6b8d16894dd5b5d7e9fa1602e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.34.1		9a2ecaead73793cd4be3bdca50544f796cfbf89c
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.35.0		75081a793b47c911cb4045766d7ce03927ffec27
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.35.1		1f7f423246d7dcdee7378fd68907cd3490f5981f
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.35.2		892d761bf20d703e28cdc8c9301cd2c4d213b611
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.4.0		e7b050b85c822abc680eeafd8a3d2fae3d3cb30d
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.4.1		fb51655adb6f078e8e33b29f8642214f6c69d75e
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.4.2		6c22ec076f8b256bcb825f48075dc2d10fdc1992
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.4.3		d76643d9bf30230b9b274a5fd4844801b2b37575
com.github.plokhotnyuk.jsoniter-scala	jsoniter-scala-core_2.12	2.4.4		b1ac6ac04e65e49bb5dee9aa016f4916adf9da61
