ai.yda-framework	openai-assistant-generator	0.1.0		267dd6fa50cfd4d5bd4b9f92de38de62d5ad8fd3
org.openbase	jul.extension.rst.util	1.6.4		181d740ce085a8babb53abf04c50af36d8346653
org.openbase	jul.extension.rst.util	1.6.5		fbe5ab4f3d9df54af1a0df8af29e96436c1994b0
org.openbase	jul.extension.rst.util	1.6.6		2078d098a84a223c66e4005b8bb48cf421504b35
org.openbase	jul.extension.rst.util	1.6.7		2f21a1468f0b0c78bc23067e184c3e25414224c1
org.openbase	jul.extension.rst.util	1.6.8		86c71a23e95b82581bb1a2aa263fefb2e4f9d09a
org.openbase	jul.extension.rst.util	1.6.9		974a7b0f4d07e6c14f8b43569715f0d07992a596
org.opendaylight.dlux	dlux.loader.resources	0.0.1-Helium		9575ca165ebe6eee1ed36630a4d10042d9b8da16
org.opendaylight.dlux	dlux.loader.resources	0.0.2-Helium-SR1		e4c9e46e8c64a91bccedb976bb16c115f39ffc93
org.opendaylight.dlux	dlux.loader.resources	0.0.2-Helium-SR1.1		87bc4e9f0f0ac230f296b9918a8a57e76aeeb339
org.opendaylight.dlux	dlux.loader.resources	0.0.3-Helium-SR2		1ff375c4efeb677b05f64579cd8ffc652e0f3df6
org.opendaylight.dlux	dlux.loader.resources	0.0.4-Helium-SR3		36b464028b48b8f7da1428ec1704bd6c6f7d8f19
org.opendaylight.dlux	dlux.loader.resources	0.0.5-Helium-SR4		63a384850d42c4b7a2080d66d5a61ca4816296dd
org.opendaylight.dlux	dlux.loader.resources	0.1.0-Lithium		2c38ad604c5fb303696921319eec88c308916b4e
org.opendaylight.dlux	dlux.loader.resources	0.1.1-Lithium-SR1		9bde4b6bde0f1784a895765bc77b0f7909e90bb8
org.opendaylight.dlux	dlux.loader.resources	0.1.2-Lithium-SR2		e26a0c2b8cae818b7a3630e710227e25d109d00b
org.opendaylight.dlux	dlux.loader.resources	0.1.3-Lithium-SR3		ea795752c68f29921a3c18c1a6671ce90e00f141
org.opendaylight.dlux	dlux.loader.resources	0.1.4-Lithium-SR4		34663ed66e2296bb96456e5233b724626709e1c3
org.opendaylight.dlux	dlux.loader.resources	0.2.0-Beryllium		9c4fca87a13076835fa81b79c19135ee8e986fe5
org.opendaylight.dlux	dlux.loader.resources	0.2.1-Beryllium-SR1		9baf39e948d76e5f4d336c57b9d1d3acddf2b80e
org.opendaylight.dlux	dlux.loader.resources	0.2.2-Beryllium-SR2		4cb861b35d46eda14c561c4272cc76313bb7156f
org.opendaylight.dlux	dlux.loader.resources	0.2.3-Beryllium-SR3		f447d256c73263d1a54c96f95d63fdbe78b2adb8
org.opendaylight.dlux	dlux.loader.resources	0.2.4-Beryllium-SR4		da6182f139da0c68821ef16eb5dbcce318ca109e
org.opendaylight.dlux	dlux.loader.resources	0.4.0-Boron		e8bf7b51734c1a7cf2de431d688ee1151ef9022c
org.opendaylight.dlux	dlux.loader.resources	0.4.1-Boron-SR1		0b2ae9565dbd3e0096282878c6e360b33b5f2039
org.opendaylight.dlux	dlux.loader.resources	0.4.2-Boron-SR2		f34bab6db5617dcd62c6f7dc4d8b5532e6353ca0
org.opendaylight.dlux	dlux.loader.resources	0.4.3-Boron-SR3		0b04c8cb67df7976cd562165a8680dc0e2be2ea4
org.opendaylight.dlux	dlux.loader.resources	0.4.4-Boron-SR4		410778f83dabea1beed24c34c5bcd85ed835217c
org.opendaylight.dlux	dlux.loader.resources	0.5.0-Carbon		2e882b2efd4e0f491b3e92e888c4bdd081cd0a90
org.opendaylight.dlux	dlux.loader.resources	0.5.1-Carbon		c6b0429f9280e97db9ee97cdd38761bcbe9bd9bb
org.opendaylight.dlux	dlux.loader.resources	0.5.2-Carbon		79a5c33330620dd96b9a3f7b56a3ebbd0619ac81
org.opendaylight.dlux	dlux.loader.resources	0.5.3-Carbon		85588468d2496b3ddb450a7b5b15d33ce64456e8
org.opendaylight.dlux	dlux.loader.resources	0.5.4-Carbon		92815b32edd4365d8542a2f39133c9e427b81525
org.opendaylight.dlux	dlux.loader.resources	0.6.0		4fa9436448fcec8cdd213f92a0f1b52bade843ea
org.opendaylight.dlux	dlux.loader.resources	0.6.1		ba2e9fec7899fe650f312e193e051350ed6c7e30
org.opendaylight.dlux	dlux.loader.resources	0.6.2		376385b06f89c2b7db79c8f2f8d9359ef162d435
org.opendaylight.dlux	dlux.loader.resources	0.6.3		69a6a44b14db822a8c768a0e53dd83338f65f74c
org.opendaylight.dlux	dlux.loader.resources	0.7.0		0fafd8281e447f8db4a3e35127e7ae689cb78cfd
org.opendaylight.dlux	dlux.loader.resources	0.7.1		c2a6f4200c1e7f0de4d5424fa66adb43ca795b79
org.opendaylight.dlux	dlux.loader.resources	0.7.2		0f096cb85a999c1c0b404bff751f2c2a540c751c
org.opendaylight.dlux	dlux.loader.resources	0.7.3		20760b22c13b8d0292ee0fa7bed70634cab285af
org.opendaylight.dlux	dlux.loader.resources	0.7.4		18edc7efb7eeec6dad8fc52040ac393340aa412a
org.opendaylight.dlux	dlux.loader.resources	0.8.2		d1bd69cc3dced789a85b7aad9a7fadd6302c7b64
org.opendaylight.dlux	dlux.loader.resources	0.8.3		eee65fa8ca059547d22bbe96d1bcdcd72406eaf1
org.opendaylight.dlux	dlux.loader.resources	0.9.1		88d8b2063f596ca1d5830c2f3f1be9cd13a5193a
org.opendaylight.dlux	dlux.loader.resources	0.9.2		6c873d7fac5a2b36b59484c40ef45c266f82a560
org.opensingular	p-server-libs	1.5.4		N/A
org.opensingular	p-server-libs	1.5.5		N/A
org.opensingular	p-server-libs	1.5.6		N/A
org.ow2.jonas	jonas-report-extension-deployables	5.3.0		a58562c1c6d38d9e7090a2b687bb39bfc5864e6a
org.ow2.jonas	jonas-report-extension-deployables	5.3.0-M7		a21232ae8cfec73c5d17535c9feb03ebce677121
org.ow2.jonas	jonas-report-extension-deployables	5.3.0-RC1		7c35523e96a8e1b782b86f00d6af830a5d19c195
org.sonatype.nexus	nexus-thread	3.0.0-03		0cd37a602dc46ae805ff226f9710a0cb2f4a634d
org.sonatype.nexus	nexus-thread	3.0.0-b2015061001		0dc01d6ada6cd6f1caf9c6b9d9728f13a9c580c1
org.sonatype.nexus	nexus-thread	3.0.0-b2015091801		f955f195a899a8eff2cc031e7ed50a1e15723291
org.sonatype.nexus	nexus-thread	3.0.0-b2015110601		23173e0ceee1fb5046201590f81312cf262d47d8
org.sonatype.nexus	nexus-thread	3.0.0-b2016011501		6732e814eec7335fe6be7e9fb7acd779fbfacea1
org.sonatype.nexus	nexus-thread	3.0.1-01		2f19f7413b30fbf768f462817a66bdc8ce6671a0
org.sonatype.nexus	nexus-thread	3.0.2-02		9e209d318d5fcde537997d28ba08d1831885db82
org.sonatype.nexus	nexus-thread	3.1.0-04		360d751692d529ac722fb73edec535aa383431df
org.sonatype.nexus	nexus-thread	3.10.0-04		23edfe6154704b7bfa6f42bff92a4467f5c81847
org.sonatype.nexus	nexus-thread	3.11.0-01		5006d2da1d8d0f86a1a45632fa50219b0e197e3e
org.sonatype.nexus	nexus-thread	3.12.0-01		d7f1bb56eca7055622fd921998b64b91b2b036df
org.sonatype.nexus	nexus-thread	3.12.1-01		7a7f8949cd35cee581ea64c759b8d42c0df5fce2
org.sonatype.nexus	nexus-thread	3.13.0-01		7e6f9a1f26eb5b44c30bdb2592658cdb535c4617
org.sonatype.nexus	nexus-thread	3.14.0-04		bac44dbdf9f6d4f50d2d47ef0f7e62bf7f255492
org.sonatype.nexus	nexus-thread	3.15.0-01		1d6d1ba7ec3543238cba66a3f7238c4fe8146ace
org.sonatype.nexus	nexus-thread	3.15.1-01		9a16e0560b9efcb7c8c445307cf30147c37f454b
org.sonatype.nexus	nexus-thread	3.15.2-01		c349fa0281882622dba2b3117b8d2bb6fee775d4
org.sonatype.nexus	nexus-thread	3.15.3-01		48f70daf77705b8b55b335202ab6ca04614b1933
org.sonatype.nexus	nexus-thread	3.16.0-01		ea2cbd79f8ef759e3996b482b74f75c57e05bcbe
org.sonatype.nexus	nexus-thread	3.16.1-02		a01c29406fa6d679a6938119ebaf1db160253ea6
org.sonatype.nexus	nexus-thread	3.16.2-01		0e1f20ad806246ce6e8e3bbe5ba1b32de51ba66b
org.sonatype.nexus	nexus-thread	3.17.0-01		0e8c0fe715935cb94333e044de6eef30f871a23f
org.sonatype.nexus	nexus-thread	3.17.1-01		48328e7d643484412ca5e37c7aab4c35ddb2bdbf
org.sonatype.nexus	nexus-thread	3.17.2-03		0702125f1f69c432a7b8f57c5aa8bd6c3fc2f688
org.sonatype.nexus	nexus-thread	3.18.0-01		578d4eba2796fafc70641eb440260aae7b918e28
org.sonatype.nexus	nexus-thread	3.18.1-01		f6721b25ef5a8495b1944447a81266136aba8953
org.sonatype.nexus	nexus-thread	3.19.0-01		5e5e355ec2c33d2982a05d85bc346672c63f5251
org.sonatype.nexus	nexus-thread	3.19.1-01		a78d830249ac6d627ebeb8f273fa730a0a582ae0
org.sonatype.nexus	nexus-thread	3.2.0-01		ce3e4ae393551eb4a1c81b0ddbac543ff00ff898
org.sonatype.nexus	nexus-thread	3.2.1-01		8c1666fbf31eb4430491e371871fc9547281f80f
org.sonatype.nexus	nexus-thread	3.20.0-02		d0669f53b7b15d33096be290c8fe535bf0455ad3
org.sonatype.nexus	nexus-thread	3.20.0-04		23355ceefb446cd5c4062c36f3d26043cfe12ed4
org.sonatype.nexus	nexus-thread	3.20.1-01		7ca14fd2daf23c1443f92cf73d48de7a61927495
org.sonatype.nexus	nexus-thread	3.20.2-01		43f310e0e915d5c5e1503a2b1dd774e8bccf0741
org.sonatype.nexus	nexus-thread	3.20.3-01		1a6fb403ac4182df216f1c8d30d9391e12e688bd
org.sonatype.nexus	nexus-thread	3.21.0-01		5812eed9fa85a77ad8eaaf6fe1cc122d5d84fb88
org.sonatype.nexus	nexus-thread	3.21.0-02		c8b05c30cb3699e484464f8e88840a9f097a54cc
org.sonatype.nexus	nexus-thread	3.21.0-05		1dcafe164c4cc93d863c99f6e80103ab82ecf458
org.sonatype.nexus	nexus-thread	3.21.1-01		75752b1f0ea67263a9aecded510a894f83a3c619
org.sonatype.nexus	nexus-thread	3.21.2-03		8fef8fde524712a55a71273f4c5069c906565dec
org.sonatype.nexus	nexus-thread	3.22.0-01		78039c5ab5bd5f4b29cb96fa9a57a9938b0d70b3
org.sonatype.nexus	nexus-thread	3.22.0-02		4a0d5fb67996e6a4e4d750c4ad33396028b8d9c9
org.sonatype.nexus	nexus-thread	3.22.1-01		2f1c889a0e87b6b27dcf3226893f29cfba8f3bd7
org.sonatype.nexus	nexus-thread	3.22.1-02		d2df879bfa7838fe2c51267890af832e6be15665
org.sonatype.nexus	nexus-thread	3.23.0-01		933a96b6300ee71a562b7cfb3a8af21ae231c8d6
org.sonatype.nexus	nexus-thread	3.23.0-03		fd06826e20c2cbef2eef1c007969c0a4c93e8a24
org.sonatype.nexus	nexus-thread	3.24.0-01		407c8ed37a962ad45893a1c60254a4a407e6e587
org.sonatype.nexus	nexus-thread	3.24.0-02		2145d4397587ccb099f4700aeabf9bc0ad780ad4
org.sonatype.nexus	nexus-thread	3.25.0-02		82b4eea014de69e05501c40aa93088fdc19ab91f
org.sonatype.nexus	nexus-thread	3.25.0-03		e6cac5fdf69165524553e89573cb56745730cb9c
org.sonatype.nexus	nexus-thread	3.25.1-01		c14af713b55c60dd02923d5462cf1ff2cfa0cc44
org.sonatype.nexus	nexus-thread	3.25.1-02		2003c5646f89bc3752b98be9e141b0adf695d26e
org.sonatype.nexus	nexus-thread	3.25.1-03		5161226cbb5ed5c4f9772a15ab3bf5040e3c991b
org.sonatype.nexus	nexus-thread	3.25.1-04		fdef74f57bd4b993b0335e684631ead2d615502f
org.sonatype.nexus	nexus-thread	3.26.0-01		637c3f36acf5fd442377af9d3b83f2edd3f85236
org.sonatype.nexus	nexus-thread	3.26.0-02		fe7fb5e8b0eaebec39abf9e32ba4aa3a70f24f5b
org.sonatype.nexus	nexus-thread	3.26.0-03		780bdd0cbd25a35c2ac49b43c0325744d7144d77
org.sonatype.nexus	nexus-thread	3.26.0-04		13b31f1cb64167faece626478cb06757feb36edd
org.sonatype.nexus	nexus-thread	3.26.1-02		14af9b320df66519e27b9dfa84250a8385a6a3b1
org.sonatype.nexus	nexus-thread	3.27.0-02		144fcb2378716f1511c46cf203fbaa453afbd8d9
org.sonatype.nexus	nexus-thread	3.27.0-03		62cddc86b0bf171ff929a3159942350ffe8cdc5c
org.sonatype.nexus	nexus-thread	3.28.0-01		51d4f12af1a366f541c9eeb127543d67e557b447
org.sonatype.nexus	nexus-thread	3.28.1-01		8ebd274aaddeb5517324e3221ae046e5afc51030
org.sonatype.nexus	nexus-thread	3.29.0-02		02e77ad1cc9cdaf886ae4857836e2fb027e1fafc
org.sonatype.nexus	nexus-thread	3.29.1-01		00861adb21ea4a39b7dbda22d14ab56f8a135e95
org.sonatype.nexus	nexus-thread	3.29.2-02		4552da1232772f701927b90b65d2dce1d2437361
org.sonatype.nexus	nexus-thread	3.3.0-01		1da71488c6708ca8889885e029eb9b72c9fbe79a
org.sonatype.nexus	nexus-thread	3.3.1-01		32bccf7c1df452d86970eaada7243b22572190bd
org.sonatype.nexus	nexus-thread	3.3.2-02		5f1c467fc06aa10f88258fbded074d89fb568b18
org.sonatype.nexus	nexus-thread	3.30.0-01		c61a07c431967a1bfc88b0cd0f16e5e932631c5d
org.sonatype.nexus	nexus-thread	3.30.1-01		ac0391c0822f16b1c16d776575b14554f4fd8c71
org.sonatype.nexus	nexus-thread	3.31.0-01		9f752766d3771b74555116f7447b3604b964810c
org.sonatype.nexus	nexus-thread	3.31.1-01		5bc30316f3793d90e846007ac4fa4be8d5010346
org.sonatype.nexus	nexus-thread	3.32.0-03		ae350a4ac12bd9df101d7ccf7e58eb17efc384b2
org.sonatype.nexus	nexus-thread	3.32.1-01		44b5095eebf20aa6e8ebb22d0ddac52014fbcc10
org.sonatype.nexus	nexus-thread	3.33.0-01		a74e2f46b7a9c851d90d5bf2110269eb001fa03e
org.sonatype.nexus	nexus-thread	3.33.1-01		7906a9bd67d4b8e3a61f184d107608116c577e61
org.sonatype.nexus	nexus-thread	3.34.0-01		eb8ba768e9419c660d2b7043e616a32b7b522886
org.sonatype.nexus	nexus-thread	3.34.1-01		2f13cec0074f6b2370f4aab131657579cdcebfc0
org.sonatype.nexus	nexus-thread	3.35.0-02		72efdee14607bef4a00a84c394f2b134280ad2d7
org.sonatype.nexus	nexus-thread	3.36.0-01		31d1f67f4e143b30a131551787a48c70ba3ac47d
org.sonatype.nexus	nexus-thread	3.37.0-01		73738bc64e0379121e560bcce25a28c8ab7ff135
org.sonatype.nexus	nexus-thread	3.37.1-01		b295acca3ea2e9a9dc7a58e82f081a97169a0ab9
org.sonatype.nexus	nexus-thread	3.37.2-02		9d29c23bdaccc60976c1a516b82e9c47ad377421
org.sonatype.nexus	nexus-thread	3.37.3-02		6fc30e6492c598105cc9675c964e73e3259a2857
org.sonatype.nexus	nexus-thread	3.38.0-01		ac368d1a17d8b0ec99c05fc533adcdb3e244851d
org.sonatype.nexus	nexus-thread	3.38.1-01		05775b9c61332763075a69afe68adca80c1b20c9
org.sonatype.nexus	nexus-thread	3.39.0-01		bf8441e5b0631f848fdb0c100f6c6ea109fb6404
org.sonatype.nexus	nexus-thread	3.4.0-02		0f0731f022ea022e9f82aad4fadebf1334b8e3ae
org.sonatype.nexus	nexus-thread	3.40.0-03		1745f3cb3c03d9f42c0b50fab21f537d628bcf2c
org.sonatype.nexus	nexus-thread	3.40.1-01		24694a47b0cc1afb15d310f33b834884828b1e5e
org.sonatype.nexus	nexus-thread	3.41.0-01		e4af874718a1997158531d778eb213e47a5c5f42
org.sonatype.nexus	nexus-thread	3.41.1-01		4fa8003532a8eb7c53418dc13b2e85b5fb392908
org.sonatype.nexus	nexus-thread	3.42.0-01		6b8761916b23e9309824499a3b4746fc0ad1b0eb
org.sonatype.nexus	nexus-thread	3.43.0-01		cd82bfccb8353a23035b9b54948049f7896f6f61
org.sonatype.nexus	nexus-thread	3.44.0-01		65321bff34c539c73faf22359dc4b73dfb302fa7
org.sonatype.nexus	nexus-thread	3.45.0-01		fa4ef666c1f79afd977a4b504833f51fc65cb239
org.sonatype.nexus	nexus-thread	3.45.1-01		45b3183f0bb28f6e93bdc3d1ee6d40b4c5ac2195
org.sonatype.nexus	nexus-thread	3.46.0-01		0670e08d551ffe625cdc911c7aeb3e89ac4a6088
org.sonatype.nexus	nexus-thread	3.47.0-01		ea20d9768605e50f6959e1a788755b17f3d79ecc
org.sonatype.nexus	nexus-thread	3.47.1-01		c3d79f2938a8869977d3ccfd6275282565c8f1a7
org.sonatype.nexus	nexus-thread	3.48.0-01		1e8b9888505759abf3d05d749497c26fffd933cb
org.sonatype.nexus	nexus-thread	3.49.0-02		8b717b629b0cbbebf33df86b2c0eb69a81086e72
org.sonatype.nexus	nexus-thread	3.5.0-02		c2734ee28201f3ad7ae971753ebe55db5db0d855
org.sonatype.nexus	nexus-thread	3.5.1-02		8b5ca76fd20e6564b7f0d5f17e3a8c97348247bf
org.sonatype.nexus	nexus-thread	3.5.2-01		8f722a207412bddd00ee0fc99f6adde55455f98d
org.sonatype.nexus	nexus-thread	3.50.0-01		18ab6618a68c03688285b671a77027325cc19c1b
org.sonatype.nexus	nexus-thread	3.51.0-01		4bb80e68aa3f0081fc3dc9a2231a001ba5f568e7
org.sonatype.nexus	nexus-thread	3.52.0-01		6c45478515c230711ba9b2db126cac180e2ac8cb
org.sonatype.nexus	nexus-thread	3.53.0-01		9e46eb0a64cbfd7ad652e9646aeeb6d1f1a466c5
org.sonatype.nexus	nexus-thread	3.53.1-02		fc72a6c909cbdd140659ae2394950fff61085364
org.sonatype.nexus	nexus-thread	3.54.0-01		f0e462dca950b0c560709a299ac91924c475f6d3
org.sonatype.nexus	nexus-thread	3.54.1-01		27dd7206e44b883c0831a185dac769b81f8051f4
org.sonatype.nexus	nexus-thread	3.55.0-01		3f025990234bb2a0f9f00aee280986e6e68b09c1
org.sonatype.nexus	nexus-thread	3.56.0-01		af3637d54d708998d337dc559206caa1a1786fd2
org.sonatype.nexus	nexus-thread	3.57.0-01		18639cd9a9e2522cccd2c9ffc8c5fe1da134ec56
org.sonatype.nexus	nexus-thread	3.57.1-02		c804a02387dd26bd02a15410a39fb838cf1f7fcc
org.sonatype.nexus	nexus-thread	3.57.1-03		253eff3cfb0722ee6e0c06aab948a57d28ea7d08
org.sonatype.nexus	nexus-thread	3.58.0-01		e3878757fbe31e40404d54fd6375d7e62f124a94
org.sonatype.nexus	nexus-thread	3.58.1-01		669a5942d2ace1cef41306289125e0076871f31b
org.sonatype.nexus	nexus-thread	3.58.1-02		a24480731a8eed00026b1244add1ec1e162c01ea
org.sonatype.nexus	nexus-thread	3.59.0-01		5e00a1186378b95ef3f7998440d03e953861a226
org.sonatype.nexus	nexus-thread	3.6.0-02		97c701db31138f4e571b7d1058d449cb977adee7
org.sonatype.nexus	nexus-thread	3.6.1-02		6fd65e713a7dc547d6d5572812569e980b07551c
org.sonatype.nexus	nexus-thread	3.6.2-01		2841349237df17604df11bbf094c4c4e3f02650c
org.sonatype.nexus	nexus-thread	3.60.0-02		f183c36786dcc8ea04abe61acb14211aa9494c7e
org.sonatype.nexus	nexus-thread	3.61.0-01		723f5b2f9bb4f0d05c8ed2cac96dc53e022037ea
org.sonatype.nexus	nexus-thread	3.61.0-02		2639630139d5fc3c809506817766a75c588c1f5a
org.sonatype.nexus	nexus-thread	3.62.0-01		c871c2a49990f073d5b1bee929ecf2462472e544
org.sonatype.nexus	nexus-thread	3.63.0-01		e43e0705b2050e36f4e8ee78a5a525f9492062a0
org.sonatype.nexus	nexus-thread	3.64.0-01		074adb1e8f2007eaedfd81053564592acc5aabe3
org.sonatype.nexus	nexus-thread	3.64.0-03		a4ba7d443a1ba1d9ba9b8659357b98f7ca1dda4b
org.sonatype.nexus	nexus-thread	3.64.0-04		7cca8b04c9972573a5e245b734024710b3e3a477
org.sonatype.nexus	nexus-thread	3.65.0-02		1cd9c413ea440fcd091e64a86f678de314a2b62c
org.sonatype.nexus	nexus-thread	3.66.0-02		10ad4fec17e529cdc0ba756fe9537e4ef958b814
org.sonatype.nexus	nexus-thread	3.67.0-03		0ef5386e54051942953da8c2f3466c9f0df31d74
org.sonatype.nexus	nexus-thread	3.67.1-01		1a5f5e48385b3fcbef9dad1f04570349e6618244
org.sonatype.nexus	nexus-thread	3.68.0-04		52c04f5977ce0ccb6874157103e700e74f5a41fc
org.sonatype.nexus	nexus-thread	3.68.0-05		N/A
org.sonatype.nexus	nexus-thread	3.68.1-02		534d37c9d450de31ed79699dfc167ca02e38279f
org.sonatype.nexus	nexus-thread	3.69.0-02		2fea4fc8aeb1230473ebe94c941593b64b138cf3
org.sonatype.nexus	nexus-thread	3.7.0-04		56a448483912baf4a40c90a059b7d9b051ecdf9a
org.sonatype.nexus	nexus-thread	3.7.1-02		2e9cda0d9ae98b5e7a08caa282810f172a6ccd0d
org.sonatype.nexus	nexus-thread	3.70.0-03		3b32414324bb6d8abc363f641417db5f3da1d600
org.sonatype.nexus	nexus-thread	3.70.1-02		159865318b0109111d4b7a78ae9c84ee9e7d9bde
org.sonatype.nexus	nexus-thread	3.71.0-06		fcab2da50a8bc4d22d628eaa6d21d8b283fe1fe7
org.sonatype.nexus	nexus-thread	3.72.0-04		31a02c86f7060acd99afc17baeb45a74baf730b6
org.sonatype.nexus	nexus-thread	3.74.0-05		e26bb079d4d119dabe339a56b21c3da3efca538b
org.sonatype.nexus	nexus-thread	3.75.0-06		5b4b71af9c0675e009dd23928d50e9ea63e112a6
org.sonatype.nexus	nexus-thread	3.75.1-01		95f3683cee107d0e372617f4401a5a3d2df8d44a
org.sonatype.nexus	nexus-thread	3.76.0-03		5df27585461d4f93ebf791b1c096a8efabada564
org.sonatype.nexus	nexus-thread	3.76.1-01		bd5d7a4b07ae78e51740dcfa37f202d0f79bc7bd
org.sonatype.nexus	nexus-thread	3.77.0-08		03f69ad519b78475ed5bc1451961b9bfed61e3ff
org.sonatype.nexus	nexus-thread	3.77.1-01		fce6d6085b720d76b82d64574e8369105f4e72aa
org.sonatype.nexus	nexus-thread	3.77.2-02		c03ccefd037645e41c2a9ce0507eb8848baf838d
org.sonatype.nexus	nexus-thread	3.78.0-14		f350ce1b8ba55f6a45436d0f226dbea966d98e1b
org.sonatype.nexus	nexus-thread	3.78.1-02		8ce2c3e48b1008cf1ecb83255cf469354012358f
org.sonatype.nexus	nexus-thread	3.78.2-04		670d155f059913b493a1e0e95d3d79df2fc5b054
org.sonatype.nexus	nexus-thread	3.79.0-09		4d50b6f2bf3fc7f7e8637e709621846b13b4a6c5
org.sonatype.nexus	nexus-thread	3.79.1-04		1ce338f1c1a0a743083a579d0f0dd79b7c4a034e
org.sonatype.nexus	nexus-thread	3.8.0-02		9d4f2333b4cf2fc0893785baabb3dd45895d1781
org.sonatype.nexus	nexus-thread	3.9.0-01		19776ef1fa08930fc0652452322f57f676a7fb07
org.tuxdevelop	spring-batch-lightmin-core-configuration	1.0.0		2a736de9d616bc47577101a7a3cb90a6a0f514df
org.tuxdevelop	spring-batch-lightmin-core-configuration	1.0.1		af18c44f54513fd3db09e1b6012063cb4adf601a
org.tuxdevelop	spring-batch-lightmin-core-configuration	1.0.2		65597ee25cf1cbff430abe993fb0edffca0f4dae
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.0.0		a5e6fb0f92154d91de416bbcc498a33a1ec17373
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.0.1		722fec0147a69f3ef4a98675471e6414fe381eb1
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.0.2		93701ba17fcaaa301368bd9eb7982622b17ce799
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.0.3		d836900c178ce9a1cbb9fe320a727d58e71bd73d
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.1.0		283d4c13b87f999c5aebf41e2729aec19bad6656
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.1.1		c7d21a9940d53eb83fa9887c2daa73e95ff113c2
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.1.2		aed8a2116ec95be879f6ba3e945396ffe954c34d
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.2.0		cedfcd7f008f782c7e33d67b9bf4290069159a89
org.tuxdevelop	spring-batch-lightmin-core-configuration	2.2.1		ceabd5bf1c921f8cb4acd245f558f12cae0fdd21
org.typelevel	cats-mtl-laws_native0.4_2.13	1.3.0		3914c101ae1d556d5fda2391bb0c2fd57339237c
org.typelevel	cats-mtl-laws_native0.4_2.13	1.3.1		057befe7f378b2dbae9bc20b224f863604c9a965
org.typelevel	cats-mtl-laws_native0.4_2.13	1.4.0		ee052c7c05402e0ae7def96360cc4204c7b816b6
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.Beta1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.Beta2		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.Beta3		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.CR1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.CR2		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.CR3		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.0.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.1.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.2.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.3.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.7.4.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.8.0.Beta1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.8.0.Beta2		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.8.0.CR1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.8.0.CR2		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.8.0.Final		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.9.0.Beta1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.9.0.CR1		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.9.0.CR2		N/A
org.uberfire	showcase-distribution-wars-cdi1.0	0.9.0.Final		N/A
org.virtuslab	besom-vercel_3	0.15.3-core.0.1.0		e8b35d679d5ac4937796cd6efa564596c555f68f
org.virtuslab	besom-vercel_3	1.0.1-core.0.2		c7b77882dde958be90056fd0a24177c944bdebb1
org.virtuslab	besom-vercel_3	1.14.3-core.0.4		59642c026d86e5158b87625397efd8848ae16ffd
org.virtuslab	besom-vercel_3	1.3.0-core.0.3		81eb322a7fb6ecd8d152e2caac803a1c98a3c11b
org.webjars.bower	react-native	0.14.2		927c57d826044c7e1bd67936c7b2fc1e55ee0123
org.webjars.npm	react-faux-dom	2.5.0		c0d524e9c41e8f9d6d1c7793e88b18dfefe9f388
org.webjars.npm	vue-bootstrap-typeahead	0.2.6		00a1b4028fc366aebc0ae224ac503c18e8321839
org.webjars.npm	workbox-sw	3.3.1		1f4417ec56dd23649a8bfc2f42e0847952c5de59
org.webjars.npm	workbox-sw	4.2.0		273732dc8987788ffd9ac6e73c78781f4a83a785
org.webjars.npm	workbox-sw	5.1.1		40ff496ea8dc2dbe38379925090a258ec9c772bf
org.webjars.npm	workbox-sw	5.1.4		acc25a9425db6dd4e4f9cb887e85f36761b55318
org.webjars.npm	workbox-sw	7.3.0		3b6ed2f338cafc24be91ae4f554afadd0c10a954
org.webjars.npm	yn	2.0.0		8e01647281d5253cbc3d244d1c03e2656e26c46d
