africa.shuwari	version-codecs-zio_native0.4_3	0.4.0		caad64da066acbaff5b8a31e890cbc49fd132c9d
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.0.0-beta.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.1.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.1.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.10.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.11.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.11.0-alpha.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.12.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.13.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.14.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.14.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.2.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.3.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.3.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.4.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.4.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.5.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.5.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.6.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.7.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.7.1		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.8.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	4.9.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	5.0.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	5.1.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	5.2.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	5.3.0		N/A
io.sentry.android.gradle	io.sentry.android.gradle.gradle.plugin	5.4.0		N/A
io.smallrye	smallrye-build-parent	29		N/A
io.smallrye	smallrye-build-parent	30		N/A
io.smallrye	smallrye-build-parent	31		N/A
io.smallrye	smallrye-build-parent	32		N/A
io.smallrye	smallrye-build-parent	33		N/A
io.smallrye	smallrye-build-parent	34		N/A
io.smallrye	smallrye-build-parent	35		N/A
io.smallrye	smallrye-build-parent	36		N/A
io.smallrye	smallrye-build-parent	37		N/A
io.smallrye	smallrye-build-parent	38		N/A
io.smallrye	smallrye-build-parent	39		N/A
io.smallrye	smallrye-build-parent	40		N/A
io.smallrye	smallrye-build-parent	41		N/A
io.smallrye	smallrye-build-parent	42		N/A
io.smallrye	smallrye-build-parent	43		N/A
io.smallrye	smallrye-build-parent	44		N/A
io.smallrye	smallrye-build-parent	45		N/A
io.smallrye	smallrye-build-parent	46		N/A
io.smallrye	smallrye-build-parent	47		N/A
io.spinnaker.clouddriver	clouddriver-integration	2025.0-0		1d4bd28e4caa47668ff22a537763c19473be9b10
io.spinnaker.clouddriver	clouddriver-integration	2025.0-1		53115c31cd7166e161bb249989304c08d75a48b9
io.spinnaker.clouddriver	clouddriver-integration	2025.0-2		f92eef66d17d5a1ac668ac1a9b9fa57ffdd32e7e
io.spinnaker.clouddriver	clouddriver-integration	2025.0-3		98dbaac9388b48feb85083decdb6f57559161235
io.spinnaker.clouddriver	clouddriver-integration	2025.0-4		4d18fc62978491bda6b8ff1d8ed1030a551dd789
io.spinnaker.clouddriver	clouddriver-integration	2025.0.0		e01a57c7bd75c30d090dbf6ad61d1c1c4c722ba9
io.spinnaker.clouddriver	clouddriver-integration	2025.0.1		ec68a77233b916ec0f27a8a7c87d5e5810d8f591
io.spinnaker.clouddriver	clouddriver-integration	5.83.4		47a23311cbd2e9018203e94591a763ec0ce665d7
io.spinnaker.clouddriver	clouddriver-integration	5.85.3		d726dde4f52550f5099698aed16ef8dc80ab1443
io.spinnaker.clouddriver	clouddriver-integration	5.85.4		7da7965539086a573a542a3353e24bda66d65425
io.spinnaker.clouddriver	clouddriver-integration	5.85.5		4a297db76a220937e3c4bc6e62f990c6c3a61cdd
io.spinnaker.clouddriver	clouddriver-integration	5.86.0		5769f9a374d25480429a39d49b45f39c73193fd7
io.spinnaker.clouddriver	clouddriver-integration	5.86.1		65a12b8f93c2cd6d7b3123998bda3b7f4bf87331
io.spinnaker.clouddriver	clouddriver-integration	5.86.2		bc5b9b252d4a9a706dc69a6a328c29d1275aeaf2
io.spinnaker.clouddriver	clouddriver-integration	5.86.3		b2a6906d80f9ec4d334cc8311cf9156774722921
io.spinnaker.clouddriver	clouddriver-integration	5.86.4		a24828cad7dee7562fb15da6c8ffae32f94fdf82
io.spinnaker.clouddriver	clouddriver-integration	5.87.0		101b8a204a89235a6fa3c6baba51aeb05dc5991f
io.spinnaker.clouddriver	clouddriver-integration	5.88.0		5307191e8661f65114a565258d2f0cd5a0eee37e
io.spinnaker.clouddriver	clouddriver-integration	5.89.0		025ed86b90eb9aee250f44585c71d6d71398d14f
io.spinnaker.clouddriver	clouddriver-integration	5.90.0		19764c9f6e1ce2bdf1548a88862b8f71ae42556d
io.spinnaker.clouddriver	clouddriver-integration	5.90.1		ebecd553612b676c9877799a299b6d8d3bd79c9c
io.spinnaker.clouddriver	clouddriver-integration	5.91.0		463f9d842db3b274d06b2f30a6d9181ee56d0149
io.spinnaker.clouddriver	clouddriver-integration	5.91.1		ebc28b84490ad81fedddfdb7069229dd8d05e7c4
io.spinnaker.clouddriver	clouddriver-integration	5.91.2		ffa3b3d5433517e4748b77794918b94cc8c4adae
io.spinnaker.clouddriver	clouddriver-integration	5.91.3		5ee42d19f33fde74518f9660e8a0f25d063eeb62
io.spinnaker.clouddriver	clouddriver-integration	5.91.4		a093a3786678e29f8b065542a85f6854eb3e111a
io.spinnaker.clouddriver	clouddriver-integration	5.91.5		eaa5f468d83756f37aa208b3253bdd1537109613
io.spinnaker.clouddriver	clouddriver-integration	5.91.6		044cdd5f94ea1ba09d69d7637d38109dbd22715a
io.spinnaker.clouddriver	clouddriver-integration	5.91.7		f05b898c85350b28c26d5df64cc87c18bd9bafdb
io.spinnaker.clouddriver	clouddriver-integration	5.92.0		8f5d6747ce12a25047b0e5d644833de23a2f0a42
io.spinnaker.clouddriver	clouddriver-integration	5.93.0		8aca8237347a1c7deff5c8e4cfaef61d87d230d7
io.spinnaker.clouddriver	clouddriver-integration	5.94.0		974a527a27b4edcc6b7675aec151abe62e3fb0bb
io.spinnaker.clouddriver	clouddriver-integration	5.95.0		de8e4bb6a53d66a7bfe9fbb92047ca26f9186cbc
io.spinnaker.clouddriver	clouddriver-integration	main-10		c8b33df2534c9099c5b740d5e5c4e39105e64e55
io.spinnaker.clouddriver	clouddriver-integration	main-11		794e95e76ba2f1625553b8aab7bb15dc7f01bf83
io.spinnaker.clouddriver	clouddriver-integration	main-12		1dad3212d18125ca9f00e862e877170ccbc9a8e3
io.spinnaker.clouddriver	clouddriver-integration	main-5		81afcfb0c2ddb81546ff2af73e81f3e99ea5fff7
io.spinnaker.clouddriver	clouddriver-integration	main-6		d18b5ba33c814e685d55c70ff9cdcb7741af0daf
io.spinnaker.clouddriver	clouddriver-integration	main-7		caa720b6d4f2d012a369a80c82cf9d179ecd8662
io.spinnaker.clouddriver	clouddriver-integration	main-8		d0484625b02247276ca75db784152b2b7133356e
io.spinnaker.clouddriver	clouddriver-integration	main-9		082dbea695c1524c71eacbfef4c91ddae2848d3d
io.springboot.ai	spring-ai-azure-vector-store-spring-boot-starter	1.0.0		705051d09f80d1266e9f2180c7ad9fd4bbd2fded
io.springboot.ai	spring-ai-azure-vector-store-spring-boot-starter	1.0.2		cf5740d90544172557abdefa8063a00863f18300
io.springboot.ai	spring-ai-azure-vector-store-spring-boot-starter	1.0.3		fcbf7f3c75c27f578c79c57f2161133f6d14f7fc
io.springboot.ai	spring-ai-openai	1.0.0		ee3c32213490f301bc33c91b61a80895d4eab3ac
io.springboot.ai	spring-ai-openai	1.0.1		1fbb24f6426dd4074a1e2bf56b6e57f92826d6ba
io.springboot.ai	spring-ai-openai	1.0.2		4f6ad55f4bc2c2ad78fff4c831f57df1714e1ff0
io.springboot.ai	spring-ai-openai	1.0.3		ea6dc7d53e0ebf9c74762a94682253fc4da94bee
io.springlets	springlets-mail	1.0.0.RELEASE		4478f57c7c7379881b90b2a23105eacc7730d67a
io.springlets	springlets-mail	1.1.0.RELEASE		324fd2133ee6a3365f0982666d8e25e413eec939
io.springlets	springlets-mail	1.2.0.RC1		f7ecc4b9046c2f7f18570b6db4bffdd08f3ede52
io.springlets	springlets-mail	1.2.0.RC2		67309fe9752a4fffb4a42d63795d3f0172c8d725
io.springlets	springlets-mail	1.2.0.RC3		adc5adabee23bef1ec72fa641fd62d0798a34561
io.springlets	springlets-mail	1.2.0.RELEASE		6f325b21c85b1e3d55828f0d6438a9997f486b91
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.4.0		c70ecbd8dcef3d84d63b01e181d29a7e26231205
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.4.0.Beta1		c299a668de7bbf3b229e81a35a8bf8c5a03bc775
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.4.1		8f035a1d1188f2e4cacaf9e21ba7fcd51256bbca
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.4.2		24ae11cb2ef579b3eee5afbc78bf42c5e69f4aee
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.0		28f15239371a68ebee6ffc11ebc9b884dc7b5acd
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.0.Beta1		1d663169e068b9072f60b49d3b0671fea5c92827
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.1		487402c35cc84befd14351d50eed261cad326c5e
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.2		e90c197ee1e332b6f004b56ecb525296be4a983d
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.2.CR1		b1e5efaed5eac959f2fe9b62003fc37b74d088a9
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.2.CR2		59c66879711583d7c21ef1e69b915557753d302a
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.2.CR3		3c89eacd5b62e6a52b79b403d5327e93c2b40537
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.3		43150ac50a76f7a9500c27ae79c1b79c8fd81869
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.3.CR1		ce9e33548b69e5ceed50356ce812b053fb62e6cf
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.5.4		a0108c8cd6b95299ab2c29522420c57e5f7a96b6
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.0		5f44abb0480ea2ba3b016244654796187eb6142d
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.0.CR1		fc3b2b78c4d169744e8a91e40961060034a23b88
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.0.CR2		43ae133dfd275dd1bb1687baf5b2e6f94b582dbd
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.1		f57939ca839814d92a3b7ce8b9b9247d5caeceab
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.2		d4b8dd0b03ce17e4bfd27b5c46c135f769b12a8c
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.6.3		4f4f12d31c376d3e8cd1d790d8b00ceb8da3e78a
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.7.0		f2c89e0a9bfd81c6a96369ecead5146661ba8e6c
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.7.1		66515505fac380a95d6ec12d4a684015c35405c1
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.8.0		6bcf00992a0fdb777d3b0d9e83c5e306e337dcd1
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.8.5		bf820546d41b4d2c806bf1c529acd111cc79a650
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.9.0		09b87dca1c90b6e1bf98ccc2b0e32a670b1bc496
io.vertx	vertx-dropwizard-metrics-scala_2.12	3.9.1		7ac344a33844aa24564550976c3acc9347941b69
me.luzhuo.android	lib_common_ui	1.1.28		N/A
me.luzhuo.android	lib_common_ui	1.1.29		N/A
org.apache.portals.jetspeed-2	etc	2.1.3		N/A
org.apache.portals.jetspeed-2	etc	2.1.4		N/A
org.apache.wayang	wayang-api-python	0.6.0		23aabaf8a3413720514a4484662a29959dc88e6d
org.apache.wayang	wayang-api-python	0.7.0		3da09d2ea715ec953c3ebebd284693c0ee81ece7
org.apache.wayang	wayang-api-python	0.7.1		bed49194db53465dd8d42e099a39a78d1ea29f76
org.apache.wayang	wayang-api-python	1.0.0		b742163130e713ab6011813320faa9c871c73527
org.chorusbdd	chorus-spring	0.3.6		27742bbae4266aeb4ea157098b2ff7dd0b1e8ab3
org.chorusbdd	chorus-spring	0.3.7		34887257b668873c0a060d9457bf88c83b01cdad
org.chorusbdd	chorus-spring	1.3.8		8f1aa7b4be8feb8b33e61147340e655cad3693a2
org.chorusbdd	chorus-spring	1.3.9		a26478d019da6d557a13611251cf6930c27ed41b
org.chorusbdd	chorus-spring	1.4.10		cbd8cbdeeafba16c97449ad029532844a206a29b
org.chorusbdd	chorus-spring	1.4.11		46bf7fa2575ac552d8bd0e6785f28e7f23462805
org.chorusbdd	chorus-spring	1.4.12		4fd2cd05c8d72cf0aae05c4f9f1b27e42c13816d
org.chorusbdd	chorus-spring	1.4.14		eb8490cc11a8a0ff608016a7dec6172d5eee4835
org.chorusbdd	chorus-spring	1.4.15		5370b4ed81245f88e8f6419a6b1676480588cd61
org.chorusbdd	chorus-spring	1.4.16		fc7c15afd5017f28a4ee486371cbf0216ebdfd29
org.chorusbdd	chorus-spring	1.5.0		64d434c85f114f50ff5b0d3472fc3bbe19822dda
org.chorusbdd	chorus-spring	1.5.1		207797a5001fdbbd79ca6934698b81dcbf0e4e1a
org.chorusbdd	chorus-spring	1.5.2		305d9939a079f6fb388109c3dc553be1fde458cd
org.chorusbdd	chorus-spring	1.5.3		aa7f8cc781611cb2d7863c58b03588767008fa19
org.chorusbdd	chorus-spring	1.5.4		67730fc99433d79d4f9e039f16659c465fb35ba7
org.chorusbdd	chorus-spring	1.6.0		cb63d894a884a568b358785f4359477763b590e9
org.chorusbdd	chorus-spring	1.6.1		004de39fc8cdcf3767034636fdad5ec1e903121d
org.chorusbdd	chorus-spring	1.6.10		b8604019adc27d6f9b532afc9781b87b01246ee6
org.chorusbdd	chorus-spring	1.6.2		53e06b73dae603de425617a92248e8f446bbcd5a
org.chorusbdd	chorus-spring	1.6.3		47935fde84e63b4b341936af3805377e6444aec2
org.chorusbdd	chorus-spring	1.6.4		c108ccc02598da77bccbcb990f4c7cc9f1049bcb
org.chorusbdd	chorus-spring	1.6.5		98a93c9b4c800ff092f69b28b8f338db202911d7
org.chorusbdd	chorus-spring	1.6.6		95a1df4232690a86db2faa4e9e20721ccbb0bc83
org.chorusbdd	chorus-spring	1.6.7		90c9a35f16bdec57e1d25953490cdd5a11e45032
org.chorusbdd	chorus-spring	1.6.8		415d5a6784acfcf9dcb283f1cac0b0b3e2d01916
org.chorusbdd	chorus-spring	1.6.9		19c882971b84194eb4a4f84284880d20db81c63b
org.chorusbdd	chorus-spring	2.0.0		b5ac3c8d825718bf1a7dfbdd1f8ede3219167fa8
org.chorusbdd	chorus-spring	2.0.0.rc1		e65ca995f42da89731636675c6153146b15c0090
org.chorusbdd	chorus-spring	2.0.0.rc2		0d611cf26b8a4821db4962a96570fc7fd2c07338
org.chorusbdd	chorus-spring	2.0.0.rc3		9030cf9010a218e20d4016470ecf5cb3be06f56b
org.chorusbdd	chorus-spring	2.0.0.rc4		1489e00367d0e0aa37a3888ffe7b6553d5fb7aed
org.chorusbdd	chorus-spring	2.0.0.rc5		b1cc802f8a73871cf3c25b16923b39fa13726cdf
org.chorusbdd	chorus-spring	2.0.1		958961c86792483e48889a73df7815a1f71fe484
org.chorusbdd	chorus-spring	2.0.2		a7ce1bedf6fa5c5316c9f684c6230bba80d58ea7
org.chorusbdd	chorus-spring	3.0.0		7fcdb6501c6bfd0b9715813277ba937f8983b78f
org.chorusbdd	chorus-spring	3.0.0.RC1		0212ac52cfa85daef62c0af244d3b28434e77caf
org.chorusbdd	chorus-spring	3.0.0.RC2		3aa2373c36a27e8373786b2e60051e7bc51706af
org.chorusbdd	chorus-spring	3.1.0		fc83789cea30d653047a2ae6aec6a9ab65f57d1d
org.chorusbdd	chorus-spring	3.1.2		cee1495d55e4cc6dc066e550b32d415851d245b3
org.chorusbdd	chorus-spring	3.1.3		8e43cee3f64e2f34310480dbffa042333afc5a0f
org.chorusbdd	chorus-spring	4.0.0		0efdbe6f45c81756e23d3ee395fb02a2ae86050b
org.chorusbdd	chorus-spring	4.0.0-RC1		6f48c1c60431dd47b17ebc330266cd8cfdb3356f
org.chorusbdd	chorus-spring	4.0.0-RC2		76bca66589aca4cfe56b55398d41a8e70cadaeca
org.chorusbdd	chorus-spring	4.0.1		d7846cb7f207e308e9e1eb5e5806ad313dd9a869
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.3.2		N/A
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.3.2	metadata	11c3947f2cd893f88ca410a1c1336e6cf531619e
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0		N/A
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0	metadata	caeaebb814c157987ea85f27a370df4d239dfb1d
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0a		N/A
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0a	metadata	99e0a14fe34c1d6169b52f11c3dbe556b55a112f
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0c		N/A
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0c	metadata	14bf58e82a34f8e1e62c0e8c7c938887f3c68d6f
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0d		N/A
org.danbrough.kotlinx	kotlinx-datetime-iossimulatorarm64	0.4.0d	metadata	7603bca0f260033284a39e0998b8102e5e3cade5
org.gparallelizer	GParallelizer	0.8.3		a2f3ab9e2b6ee2244d26c7ec6deb81400bc1d33a
org.hswebframework.web	hsweb-system-schedule	3.0.0		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.1		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.10		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.11		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.2		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.3		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.4		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.5		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.6		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.7		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.8		N/A
org.hswebframework.web	hsweb-system-schedule	3.0.9		N/A
org.jclarion	clarion-compile	1.12		092d1812c52de11e7cf1740ec3b5417f714613b4
org.jclarion	clarion-compile	1.13		8a65f9a40b2e50e581b233f90092a351d5b98e13
org.jclarion	clarion-compile	1.14		49512c6918d9f97adafe980ccddb12d6e34c9626
org.jclarion	clarion-compile	1.15		daf4da358798968aa0a3a46abd5ef7c4a479cda6
org.jclarion	clarion-compile	1.16		496052163c4533577c15c471bccab093fc835506
org.jclarion	clarion-compile	1.17		673a7bcc7cbd01300387ab26e848958567948fe1
org.jclarion	clarion-compile	1.18		fbabba5746de3052ca2a1bf5d2395f7026ce5bcd
org.jclarion	clarion-compile	1.19		0c7fdb118e42a4483f6b3a59c161cada0fabb1eb
org.jclarion	clarion-compile	1.20		387054e758b4a9ad3479211bd409d0631850376f
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.0-5.62.12		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.1-5.62.12		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.10-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.11-5.65.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.2-5.63.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.3-5.64.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.4-5.64.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.5-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.6-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.7-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.8-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.1.9-5.64.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.0-5.65.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.1-5.66.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.10-5.66.9		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.11-5.66.9		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.12-5.66.9		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.2-5.66.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.3-5.66.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.4-5.66.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.5-5.66.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.6-5.66.7		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.7-5.66.7		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.8-5.66.8		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.2.9-5.66.9		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.0-5.66.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.1-5.66.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.10-5.67.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.11-5.67.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.12-5.67.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.13-5.67.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.14-5.67.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.15-5.67.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.16-5.68.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.17-5.69.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.18-5.69.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.19-5.69.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.2-5.66.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.20-5.69.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.21-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.22-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.23-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.24-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.25-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.26-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.3-5.66.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.4-5.66.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.5-5.67.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.6-5.67.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.7-5.67.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.8-5.67.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.3.9-5.67.2		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.0-5.70.0		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.1-5.71.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.10-5.72.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.11-5.74.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.12-5.74.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.13-5.74.4		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.14-5.74.4		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.15-5.74.4		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.16-5.74.4		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.17-5.74.7		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.18-5.74.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.2-5.71.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.3-5.71.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.4-5.71.3		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.5-5.71.10		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.6-5.71.10		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.7-5.72.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.8-5.72.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.4.9-5.72.1		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.5.0-5.74.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	2025.5.1-5.74.11		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	4.24.10-pre.502		a83a3e73181cf9b42401754ad4d8a20017287883
