cn.vertxup	aeon-vie	0.9.0		9f438b0454a17e2d2998dd0cf0007d624afafd0d
io.ktor	ktor-server-jetty-test-http2	2.0.3	all	959d0e9e2ce51112357c9d7702c90401f50e8e10
io.ktor	ktor-server-jetty-test-http2	2.1.0		5eadb0210e3f061cedf63b8e2cc0a0747347f870
io.ktor	ktor-server-jetty-test-http2	2.1.0	all	550c54023e042ee02d1d54eec0f185dc18cb93a4
io.ktor	ktor-server-jetty-test-http2	2.1.1		f974e5cdaf0ac4cc29d4e76e5c2059a8d90ee554
io.ktor	ktor-server-jetty-test-http2	2.1.1	all	9820fbf08c0e05d79e1c7c50f4687a4f8fd671b3
io.ktor	ktor-server-jetty-test-http2	2.1.2		c2601dc4613f8fa4d2c220a48adce765b16b6f8f
io.ktor	ktor-server-jetty-test-http2	2.1.2	all	560ba9fa1d6737fe31f2cecff543ed2af911b4c5
io.ktor	ktor-server-jetty-test-http2	2.1.3		1b8722ecebf40c7dab6e842838e899875583e207
io.ktor	ktor-server-jetty-test-http2	2.1.3	all	ba6468ba36d43d07b03f9877d71aa93171307698
io.ktor	ktor-server-jetty-test-http2	2.2.0		5945f5ee00ca0148c3d17b2094137d024eee6c2f
io.ktor	ktor-server-jetty-test-http2	2.2.0	all	8ba8483b43d5fbb75e4c59f3faa32ed226225c26
io.ktor	ktor-server-jetty-test-http2	2.2.1		84caa42b8b25c69495d4d04c5488b3b962954c39
io.ktor	ktor-server-jetty-test-http2	2.2.1	all	8ba8483b43d5fbb75e4c59f3faa32ed226225c26
io.ktor	ktor-server-jetty-test-http2	2.2.2		d8d144c4ca93bdca07ba5a01ecb07b05ad6b72e6
io.ktor	ktor-server-jetty-test-http2	2.2.2	all	8ba8483b43d5fbb75e4c59f3faa32ed226225c26
io.ktor	ktor-server-jetty-test-http2	2.2.3		4513fa4a6b5aa15c4978f88bab20c847dca098ce
io.ktor	ktor-server-jetty-test-http2	2.2.3	all	8ba8483b43d5fbb75e4c59f3faa32ed226225c26
io.ktor	ktor-server-jetty-test-http2	2.2.4		8fe772aba89ed22c39ac3d3caf44a68288a54cc1
io.ktor	ktor-server-jetty-test-http2	2.2.4	all	8ba8483b43d5fbb75e4c59f3faa32ed226225c26
io.ktor	ktor-server-jetty-test-http2	2.3.0		89b2616aa5707412d86b1392494380c4f0d7a12b
io.ktor	ktor-server-jetty-test-http2	2.3.0	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-test-http2	2.3.1		910c0d3a282ce66e60aa816c64a0bd382d995211
io.ktor	ktor-server-jetty-test-http2	2.3.1	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-test-http2	2.3.10		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.11		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.12		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.13		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.2		6be6f9597d9dee5f679f5ba235d79db5df87960e
io.ktor	ktor-server-jetty-test-http2	2.3.2	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-test-http2	2.3.3		a3026f33debd93d5f33e956e1a79a4f8c9cee804
io.ktor	ktor-server-jetty-test-http2	2.3.3	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-test-http2	2.3.4		842908325ead06cfc1073aef4b359bd0c2862128
io.ktor	ktor-server-jetty-test-http2	2.3.4	all	784489c4b0d8d6303817138153de95b2751752f0
io.ktor	ktor-server-jetty-test-http2	2.3.5		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.6		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.7		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.8		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	2.3.9		a780e883e5dd45c39b3b5482e14dbced38d83914
io.ktor	ktor-server-jetty-test-http2	3.0.0		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.0-beta-1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.0-beta-2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.0-rc-1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.0-rc-2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.2		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.0.3		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.1.0		82c9a593ab1120af6c51cefde7b4245965573b8b
io.ktor	ktor-server-jetty-test-http2	3.1.1		82c9a593ab1120af6c51cefde7b4245965573b8b
io.symphonia	lambda-packaging	1.0.0		fb242756ff7a6f651ee4cc42c6aa0aadd84a39d9
io.zrz.rtcore.sip	gateway-client	4.1.0		3d142c4dbdfd1d21449c03af54bef3dbd0fc8973
net.corda	corda-tools-shell-cli	4.5		N/A
net.corda	corda-tools-shell-cli	4.5	all	117a9110e82907d48f7298f86b90826711af1443
net.corda	corda-tools-shell-cli	4.6		N/A
net.corda	corda-tools-shell-cli	4.6	all	741c7f7b7329b5df72e913f12ac2e84ac0d77c60
net.corda	corda-tools-shell-cli	4.7		N/A
net.corda	corda-tools-shell-cli	4.7	all	049e9c4230daf37fbedaade602d37713ab3636ad
net.corda	corda-tools-shell-cli	4.8		N/A
net.corda	corda-tools-shell-cli	4.8	all	995b4996d13d1197f97a8e71579cb962d7c01e61
net.corda	corda-tools-shell-cli	4.8.12		N/A
net.corda	corda-tools-shell-cli	4.8.12	all	ed5e9797986e2e0baa19a406a016edc1fc6aa4d2
net.liftmodules	fobo-datatables_2.6_2.9.1-1	1.1		f97a78b1a878105cfce7c47c220462f47fc8bf93
net.liftmodules	fobo-datatables_2.6_2.9.1-1	1.2		82bf13f8a5ef808ad39f93f04e2b4a644a2a661a
net.liftmodules	fobo-datatables_2.6_2.9.1-1	1.3		45ddc2fafbac5deb7c205f07915e812796556806
net.raumzeitfalle.fx	scenic-view	11.0.2		323c3b84b5421051b1ed44fc14acd6af3bb80008
net.raumzeitfalle.fx	scenic-view	8.7.0		f870133b64d9d1f6221d9986f33be062ba4c8681
net.twisterrob.gradle	twister-compat-agp-8.1.x	0.16		882c2042f9392a6d33ad72ba4ddf00367a7548ad
net.twisterrob.gradle	twister-compat-agp-8.1.x	0.17		fbd88f2d67e456ac1a419363df4a2c11039521d6
net.twisterrob.gradle	twister-compat-agp-8.1.x	0.18		03ac6497c7ae7062a329fae683e35a7ab4b91779
nl.marc-apps	tts-macosarm64	3.0.0		N/A
nl.marc-apps	tts-macosarm64	3.0.0	metadata	f3cde2122352ca62a1fb4ed99eff8ab6c30b76b9
nl.marc-apps	tts-macosarm64	3.0.0-alpha.4		N/A
nl.marc-apps	tts-macosarm64	3.0.0-alpha.4	metadata	51706b39dc7352f687ac36b1822690b35c4464a4
nl.marc-apps	tts-macosarm64	3.0.0-alpha.5		N/A
nl.marc-apps	tts-macosarm64	3.0.0-alpha.5	metadata	31c0dbfd4584525deee9d528d59b749fb1d8cf0d
nl.marc-apps	tts-macosarm64	3.0.0-alpha.6		N/A
nl.marc-apps	tts-macosarm64	3.0.0-alpha.6	metadata	61d6313b0281561796d05aa0488baa5098d57a1c
nl.marc-apps	tts-macosarm64	3.0.0-beta.1		N/A
nl.marc-apps	tts-macosarm64	3.0.0-beta.1	metadata	84feca2e2453c87985640a34f514b60692d98316
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	1.0.0		f463e73f6cd89bef47c4a67b4abacdb1e10d3df0
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.18.1		d86cbba1a6cae57b7479afb2efcf576b0f254eea
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.18.2		350e2cd7fab6cc485636c45a0063088e2bd21d02
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.19.0		b29e189a1af5fea7dc5cf2122a7ab3cb40d74ff1
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.20.0		dfcf1be991f2dfa38ee72bd9431a419d9fac9854
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.20.3		30f6eea1d60e88e6a7a79ba06780b18a006c9215
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.20.6		e616109eb33c50e1ef5d48e251add58526a26f77
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	3.21.0		2b741a86f47c5629321fc4e38eed693f5d8742c4
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.0.0		ac12f703289d2d9ca985219042d828e6415b8067
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.0.3		a7e0693f9734cafb427358a48e1b2e9b46f3eb0d
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.10.2		712cf2693f31abbccb970efb1eb82c0aada6db60
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.10.3		1123938f67af1f2176e74fe7b28dbef0098d677b
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.11.0		94aa2c0fb2dda83a04e1ace479f0e495a6c364f3
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.4.2		988ea641f2723668a3429270277179068d690552
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.4.3		19ccd50e31f4f7219ae987a01e192e327a1bfd5f
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.8.0		a7eece20ec2e2e2c474effec5a6edb97eecac014
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.8.3		4fec238e3f517e723706b8b3e2c8d4bab0fd1d72
org.apache.camel.kafkaconnector	camel-aws-kinesis-firehose-sink-kafka-connector	4.8.5		499955f3da66ce6c8716a06528ebb6a46d252bcb
org.apache.streams	streams-persist-hdfs	0.1-incubating		97de232c0d9585af3092c078b3cd58a338b73a6a
org.apache.streams	streams-persist-hdfs	0.2-incubating		ef8f9c86d9e1632db6ebab0393235cd058dd26de
org.apache.streams	streams-persist-hdfs	0.3-incubating		3f88a8786aece642cb8fa04f37278f9faf85d01a
org.apache.streams	streams-persist-hdfs	0.4-incubating		eea1db95441343f9de9cd7f4439f8a4bcbdc75df
org.apache.streams	streams-persist-hdfs	0.4.1-incubating		6206178b60a24b30477367efb2ecdb6adfbeea23
org.apache.streams	streams-persist-hdfs	0.5-incubating		efb460a7910c5a359c4ade89344f5beabf984e55
org.apache.streams	streams-persist-hdfs	0.5.1		4b6f496103e8563b3e22c9509de46fdec0b75caf
org.apache.streams	streams-persist-hdfs	0.6.0		b4a1354c328334272fbdfdec9e410d807d27bd6a
org.apache.streams	streams-persist-hdfs	0.6.1		529b43018dc7bf9623d60882c07bf89328e668ff
org.apache.streams	streams-persist-hdfs	0.7.0		579a42171d56183160c7926b6b775064b1638200
org.apache.tuscany.sca	tuscany-xsd-xml	1.3		579a49197712e5a1e374b4c01fe7e13eac4403e8
org.apache.tuscany.sca	tuscany-xsd-xml	1.3.1		bb6381ffa762e09dbeed774898b3d9729338562c
org.apache.tuscany.sca	tuscany-xsd-xml	1.3.2		27452c69794f69e85e11ea082a693ce39baf7e0f
org.apache.tuscany.sca	tuscany-xsd-xml	1.4		418aae83d10209beb2e96116941a68d0748c417f
org.apache.tuscany.sca	tuscany-xsd-xml	1.5		77ef33760c722cc17cbd2986e06722ce66dd4ecc
org.apache.tuscany.sca	tuscany-xsd-xml	1.5.1		203e6896a6cbc47b51aac83f4fd6f9458258aab2
org.apache.tuscany.sca	tuscany-xsd-xml	1.6		fbc0cafc6b2905e6ecd352cfe302245c3f246924
org.apache.tuscany.sca	tuscany-xsd-xml	1.6.1		e7e43a0170b19460d3b39299ad0484e8f8476627
org.apache.tuscany.sca	tuscany-xsd-xml	1.6.2		fee0124e63f4de3b345ab18e3129fef639271fa9
org.apache.tuscany.sca	tuscany-xsd-xml	2.0-M1		aacedcd038349832f6e42b0145e5be1b733e2e18
org.apache.tuscany.sca	tuscany-xsd-xml	2.0-M2		f733f70ca5fc7deb58d8702387026e3c4573c1c8
org.codehaus.plexus.redback	redback-keys-cached	1.0		5dfecbf5b0049db9e9c49dfafc230e5aa6975fff
org.codehaus.plexus.redback	redback-keys-cached	1.0-alpha-1		e801b3db8dc3df80b248dde572102dcb22f59c66
org.codehaus.plexus.redback	redback-keys-cached	1.0-alpha-2		ab028392ca439999e1c5ce6a02a65fd455ea0cba
org.codehaus.plexus.redback	redback-keys-cached	1.0-alpha-3		c4d72ca41e2724a7dee367927af79c3a957a4216
org.codehaus.plexus.redback	redback-keys-cached	1.0-alpha-4		7be7a09275f2ebfaad0dc30cc2973dfb84679140
org.codehaus.plexus.redback	redback-keys-cached	1.0.1		5b66ef9a294b65ede0256d5ec466acfd3d793b59
org.codehaus.plexus.redback	redback-keys-cached	1.0.2		efd17320e053aee30751442e3d02da81f3e7e982
org.codehaus.plexus.redback	redback-keys-cached	1.0.3		0e41598b8072457596b6880a4f4e66bdba7b84ef
org.eclipse.dirigible	dirigible-components-ui-view-result	10.6.45		7a24887f0c841c94d96b51868000572cb5348d27
org.eclipse.dirigible	dirigible-components-ui-view-result	10.6.47		a3ec06068d4353985614cf984cc3f560a3f87ceb
org.eclipse.dirigible	dirigible-components-ui-view-result	10.6.48		6c90ac4adf52dda5f6cb07ffd1963910a9deec33
org.eclipse.dirigible	dirigible-components-ui-view-result	10.6.50		419096e686854f75b611480b8124c58d64ac53ec
org.eclipse.dirigible	dirigible-components-ui-view-result	11.1.0		05a4482828bbd3908779341f97278fe5d952e189
org.eclipse.dirigible	dirigible-components-ui-view-result	11.1.1		faa2e8009a7e6bd08d6dbd93027f000e7f3a0a92
org.ektorp	org.ektorp.spring	0.9.4		175ac4046035b6080a5196753d7f0a309d8d4407
org.ektorp	org.ektorp.spring	1.0.0		dc1cea3a097317e4afeb4288243b88164b8e2dbd
org.ektorp	org.ektorp.spring	1.0.1		1e29d25ec166e46fdbedb2480e85a55d4b01ec44
org.ektorp	org.ektorp.spring	1.0.2		a6234a43d1fcdb2ea2a94fbdad0f4a4b9662ec5a
org.ektorp	org.ektorp.spring	1.1.0		ec6ae007e64bed02464ac3411b1e90568ee5418e
org.ektorp	org.ektorp.spring	1.1.1		6bd25d09e7ff0df3fddb79dc9b6717e8aef883dc
org.ektorp	org.ektorp.spring	1.2.0		246e55f37351da1a343ca20e2971d4d0d0ec5ce7
org.ektorp	org.ektorp.spring	1.2.1		f5cce25468660095d610d463dea54b77af44e230
org.ektorp	org.ektorp.spring	1.2.2		827bd3e74c7bed82bb800cbbab13db9070913ebd
org.ektorp	org.ektorp.spring	1.3.0		2ea6008fe0fe595a2a9661e3b86b563d6189b903
org.ektorp	org.ektorp.spring	1.4.0		e2bdef933814d3b8de22491edb0beabe10ba0af3
org.ektorp	org.ektorp.spring	1.4.1		6bd03645d0ea266048fe6b27c4a974247b804f85
org.ektorp	org.ektorp.spring	1.4.2		bf259f2f2e70226b575edecabfc7b106fea09bdb
org.ektorp	org.ektorp.spring	1.4.4		2331c442ea8c029c0ea09b8708df60f872e5b8f4
org.ektorp	org.ektorp.spring	1.5.0		aee220a881138516282d7d7c4e988cb258bb60af
org.glassfish.packager	glassfish-web-gui	3.0-Preview		N/A
org.glassfish.packager	glassfish-web-gui	3.0-Preview-b47a		N/A
org.glassfish.packager	glassfish-web-gui	3.0-Preview-b47b		N/A
org.glassfish.packager	glassfish-web-gui	3.0-Preview-b47c		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b46		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b47		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b48		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b49		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b50		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b51		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b52		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b53		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b54		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b55		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b56		N/A
org.glassfish.packager	glassfish-web-gui	3.0-b57		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Alpha1		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Alpha2		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Alpha3		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Beta1		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Beta2		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Beta3		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Beta4		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.Beta5		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.CR1		N/A
org.infinispan	infinispan-feature-pack-server	10.0.0.CR2		N/A
org.infinispan	infinispan-feature-pack-server	9.3.0.CR1		N/A
org.infinispan	infinispan-feature-pack-server	9.3.0.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.1.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.2.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.3.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.4.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.5.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.6.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.8.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.3.9.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.Alpha1		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.Beta1		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.CR1		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.CR2		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.CR3		N/A
org.infinispan	infinispan-feature-pack-server	9.4.0.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.1.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.10.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.11.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.12.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.13.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.14.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.15.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.16.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.17.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.18.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.19.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.2.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.20.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.21.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.22.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.23.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.24.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.3.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.4.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.5.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.6.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.7.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.8.Final		N/A
org.infinispan	infinispan-feature-pack-server	9.4.9.Final		N/A
org.jaxxy	jaxxy-cache	0.0.1		a8a525ed70b8421aa818b8b4af33139b1b5ccc26
org.jaxxy	jaxxy-cache	0.0.2		5f378e16e977edd72e2ee8dba3785ac9556cca6f
org.jaxxy	jaxxy-cache	0.1.0		474c78faa551235d971e00fd7f17979f76327428
org.jaxxy	jaxxy-cache	0.2.0		c3de22ef1b1ea184bca45f35a92e9e609e776a18
org.jaxxy	jaxxy-cache	0.3.0		2e4c615aac9fcb5dfe3bb30a29bc5f535ece3387
org.jaxxy	jaxxy-cache	0.4.0		b0daf54c03f6226ba7cde4e67955d7abf824aad5
org.jaxxy	jaxxy-cache	0.4.3		388dd6468ae44ee097432371063bcadf80becb49
org.jaxxy	jaxxy-cache	1.0.0		4891afb98667a377a6d25500433ec20740708492
org.jaxxy	jaxxy-cache	1.1.0		4f07bcd8e125871092a3e4797655349574683b82
org.jvnet.hudson	ganymed-ssh-2	build260		12fa39061c85aa81122608155aee9cb58019b439
org.mvnpm	npmlog	4.1.2		9d81cdd5737b35d593afac6e8f0c3971961380c1
org.mvnpm	npmlog	5.0.1		2f535cb7a41877c3d709ee3d39cbc14d05cc950d
org.mvnpm	npmlog	6.0.2		f33eead8812547d53041b6941bc51dadfc08f5ad
org.mvnpm	npmlog	7.0.1		341d784434821ce7455a1f710315149b14842232
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE100		f1a6a21332d2bdc9db34b9bf7b5de9889261bf80
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE110		e82c78d7303353da85f08717e9cd8cb190c12793
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE111		b78cfdd7646ca0945c2a16409aaaca33166bcfcf
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE112		e4aefa2aa1a547ba5c119bef82d969014810d97d
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE113		114a89cd07553a2090cd28e8097c37d92b617d8d
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE120		d173d18e953b290147a7d8eef6509948097e221c
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE120-1		b7bb44833e349a230d6a14806cf3a049c8f44467
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE120-u1		049f1cd0b93561865842976afd14037c98f7b591
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE121		3091b75dd90cd8929bad684ae744d4ebe2139c77
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE122		8b08fd254663c989cf70a7147d11f4569d4fb0d9
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE123		c6b70703d719f02cdd3646f66e162e8ae143013e
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE124		7246adbb606fdea2f69a8fed8620dcb7e4a25474
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE125		a404b8092346936dfdbbcc4795ecd5c62544987a
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE126		e4358ccdf00c8260f78e1d5b2c580139d872b62a
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE130		1f60450a2efe4a3ea756a0b4f3a1f28bb5d573a2
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE140		cfa0d9316f9079289a02fb3718bfa1ee37a95af9
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE150		ba2556f0c685982c19db62b9fe7e7edce29a8528
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE160		ccbdd9f332a9d537a4e30be918a8de7e11d09b0b
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE170		5ceb859d54dd95103d84320f2623c99f75b77bc5
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE180		4acf1007ab9184e509b83357a7fff337f3dd4a23
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE190		c6f797814bf759565dd7b2816e453e375ade7c58
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE200		b0de34a967e31180879d14ab2773ab7af3d41d19
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE210		ee08fd529f02058d7d5a5ffa54ff3b7745b3852c
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE220		6af4588ce3a12c22635cfb26a19b5e912d1431bd
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE230		1faac2a41909316ba5f04faccbe146d874580d6c
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE240		412769be230ba9fce4fa8e2b2aecba01e9f025bd
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE250		d3e5995c54be0ee257095fe3ca4e6b03d623f969
org.netbeans.modules	org-netbeans-modules-web-browser-api	RELEASE90		b1afd0c94a035804d9ba2363fa5e275511021a2e
org.noear	nami.channel.socketd.rsocket	1.10.0		199bd287254a9c87a31bf2e4d4dd90613f83ca10
org.noear	nami.channel.socketd.rsocket	1.10.0-M1		64af3c5e9b3b124edca9c9641d8277c33e95c57b
org.noear	nami.channel.socketd.rsocket	1.10.0-M2		443b92fcc410ce06aaa6debf3b75ed6897332e1b
org.noear	nami.channel.socketd.rsocket	1.10.1		95dde36b5c046efcfac0ea33e73a3a841cdaebd6
org.noear	nami.channel.socketd.rsocket	1.10.1-M1		b00887da2265ec18fc6afd4e41e87e216990a693
org.noear	nami.channel.socketd.rsocket	1.10.1-M2		8ec42e7e817352f68e3ae67d12ba3185409f6df4
org.noear	nami.channel.socketd.rsocket	1.10.1-M3		5bebfff41803bde60918c1b6367520d8e56ef886
org.noear	nami.channel.socketd.rsocket	1.10.1-M4		4930af36d9776a733526cb1c6f4243dd8f62abc4
org.noear	nami.channel.socketd.rsocket	1.10.10		bd6f98cdbc4b2d26260b7fe28cadc169f7c8ec16
org.noear	nami.channel.socketd.rsocket	1.10.10-M1		b32d1ac6a3515902b7490c6750a605e5281cbad9
org.noear	nami.channel.socketd.rsocket	1.10.10-M2		1b4d209f6e1b19f2019ca472ddc12e2507634ea8
org.noear	nami.channel.socketd.rsocket	1.10.10-M3		6e8f923e8e2417386c78f70eec4ee816eb49bcb9
org.noear	nami.channel.socketd.rsocket	1.10.11		49134884ce20a08e3ca19fe52d102d033739b48d
org.noear	nami.channel.socketd.rsocket	1.10.11-M1		904ac2fd947716e68fa0f8c60bea8ec06bca3065
org.noear	nami.channel.socketd.rsocket	1.10.11-M2		6ec8080b5440401c6741ecd714149a0b18f65834
org.noear	nami.channel.socketd.rsocket	1.10.12		ef681ef01021ea2e2f00d33621f0926c9abe3e7a
org.noear	nami.channel.socketd.rsocket	1.10.13		c970979aa9b837888e78a46d3a925995c1009454
org.noear	nami.channel.socketd.rsocket	1.10.13-M1		2f4568923d49ff0a1a457cc06fa9b920c668b462
org.noear	nami.channel.socketd.rsocket	1.10.13-M2		947c0fddf7b5d02e684aeefc1967a15d8f4d3932
org.noear	nami.channel.socketd.rsocket	1.10.14-M1		57eb3f869dc86a4e0723ef05699d9fccde4a803c
org.noear	nami.channel.socketd.rsocket	1.10.14-M2		d29f43abd299222df9a3ae80652ad3dc03a08742
org.noear	nami.channel.socketd.rsocket	1.10.14-M3		a2978562c18149c649ef53a581439ded313257fd
org.noear	nami.channel.socketd.rsocket	1.10.2		e93f86122ef13a329f1517fed65d8020e4f5acc6
