at.asitplus.wallet	ehic-jvm	1.0.0		11df66ec0f3c715d6d6ed952fe50105b68bc6a4e
org.picketbox	jboss-security-spi	4.9.7.Final		2b5e91f5978dad49965997f97d5301098ed604b1
org.picketbox	jboss-security-spi	4.9.8.Final		91135fd203514d80b6cf970c8b8c22dadbc76144
org.picketbox	jboss-security-spi	5.0.0.Alpha1		0f77e807a681b3367ceb82208760f1c82c26b111
org.picketbox	jboss-security-spi	5.0.0.Alpha2		004739f97d940a9f25e55176ea084de784c34eed
org.picketbox	jboss-security-spi	5.0.0.Alpha3		bfe7e3a7e2e52cd465c8dbcfb570d8cfbd053a86
org.picketbox	jboss-security-spi	5.0.0.Beta1		20fe15c77011b11e9f70e3c31d7afdf1fc3d8b23
org.picketbox	jboss-security-spi	5.0.0.Final		6d92b09593f87f606ae9134d6b24babedecd2e14
org.picketbox	jboss-security-spi	5.0.1.Final		0ba44fb02abbf3ae8642b82bd24dc93f7f2cb14d
org.picketbox	jboss-security-spi	5.0.2.Final		545cae1a9a40490a2e4e43baded2903d0b03093e
org.picketbox	jboss-security-spi	5.0.3.Beta1		4d6ca683017fa8d1a847aa28774dc08dd35d3d18
org.picketbox	jboss-security-spi	5.0.3.Final		647092cc75b52ad21759622f2a1b1be58a26c335
org.picketbox	jboss-security-spi	5.1.0.Final		324d92b145866beea80155636839626d5b460617
org.teiid	thorntail-config-api	1.0.0		a030fbc105414a4eed5e0ed248eee4fee7ad92ea
org.teiid	thorntail-config-api	1.0.1		4aa02654b9e7fbf59c0d096e38a8a6f0eaf52793
org.teiid	thorntail-config-api	1.0.2		21b8ba21483c92cb9c6aac79a28ef796597b0180
org.teiid	thorntail-config-api	1.0.3		0eef0031fa16417cd05db8d2754ae5c498a04bfd
org.teiid	thorntail-config-api	2.0.0		f85500707d4711593250576cc6174a6b0d4d4393
org.teiid	thorntail-config-api	2.1.0		d55803fa16b46071837ad40d6ec40360a237666e
org.typelevel	alleycats-core_sjs1_3.0.0-M2	2.3.0		d2318952cf73d9d342b6b2a7a0f48414ee45d611
org.typelevel	alleycats-core_sjs1_3.0.0-M2	2.3.1		6ff09aa462eaf2341b58a810b240ad8878754922
org.typelevel	alleycats-core_sjs1_3.0.0-M2	2.4.0		5890d7f6391bb5cb5ab9c76396dd4687989abd5b
org.typelevel	alleycats-core_sjs1_3.0.0-M2	2.4.1		042a9fc82098f65f3642f5c308bf3a100cb77f44
org.webjars.npm	github-com-fians-Waves-	0.7.6		adcd3681d008ce30b04f1269b6c1e4dd88b05b8e
org.webjars.npm	long-press-event	2.2.1		575ef8ebc1209d9f6fda8e64a0a214c1202bd8bc
sh.almond	almond-spark_2.11	0.1.0		852ed4e324f9fe8fa04b7fae8db9267a28cdc0de
sh.almond	almond-spark_2.11	0.1.1		6f135a658330e61994fa6f7781e8ff4c2d43bd4b
sh.almond	almond-spark_2.11	0.1.10		b81c0859ecf4a8d62ad3b542192bb4386bf7924e
sh.almond	almond-spark_2.11	0.1.11		1d4fe946e5223d093d1be2f5f3c5410d72ba9032
sh.almond	almond-spark_2.11	0.1.12		6a0d11558a832ab06c45f88752803de1935f84b9
sh.almond	almond-spark_2.11	0.1.2		460976f47c676e66268a7cabcb8201384783bae0
sh.almond	almond-spark_2.11	0.1.3		4c8348df67cc1f6e3fde43faf8308eae2c4c9c31
sh.almond	almond-spark_2.11	0.1.4		f07d0478093df889b8905434b0f12bf0f35e2cd4
sh.almond	almond-spark_2.11	0.1.5		4827170425c970228674da6fa99fc50d7cd5ac45
sh.almond	almond-spark_2.11	0.1.6		3c3510d850f922a58cf663a8972b56feca99bdaa
sh.almond	almond-spark_2.11	0.1.7		15da5b96db3a4b46f58c6ca29d8ec491e44c7069
sh.almond	almond-spark_2.11	0.1.8		ed0f385fb320bee01c05d6df7d22e489673c25ad
sh.almond	almond-spark_2.11	0.1.9		61f3fc023d9972ed69374b58164fa0a8cd1ef2a1
sh.almond	almond-spark_2.11	0.2.0		7760a483eff29f47d17cad917c44f4663d39a6c1
sh.almond	almond-spark_2.11	0.2.1		8a8784990bfa7c6cec759c6b7071d49b5c0e1ae1
sh.almond	almond-spark_2.11	0.2.2		2982a460f818cc7b99241ed151149dc9380d3462
sh.almond	almond-spark_2.11	0.3.0		ef404f6819656a4e54a26767433af9c158348b67
sh.almond	almond-spark_2.11	0.3.1		3713384f3a56b179add7943cbc8baca330475139
sh.almond	almond-spark_2.11	0.4.0		8c52f25bbb62abe4c2dff0bf06cd0c2af41de877
sh.almond	almond-spark_2.11	0.5.0		13724ee834046b4e98ca3db42cb6849a727c35fe
sh.almond	almond-spark_2.11	0.6.0		dd744165425573e3383f5eb90088d3013b7972c5
software.amazon.awssdk	deadline	2.25.22		79cdbc47f65764e6368acf9cb78e2a50cd2a08e8
software.amazon.awssdk	deadline	2.25.23		4cbe3144f78fdf6c2daacf638d707dbd4e8f35cd
software.amazon.awssdk	deadline	2.25.24		c462f5c1fc1abc8aa9cf451c0914f3eb7995d044
software.amazon.awssdk	deadline	2.25.25		284fe10b58d38789762405f37bdefe94764d09d7
software.amazon.awssdk	deadline	2.25.26		ef6d00c37adc556db98e8000961486e9c9647999
software.amazon.awssdk	deadline	2.25.27		50fc79e2db1b2b0934ae48b20274f6c22a71c1d2
software.amazon.awssdk	deadline	2.25.28		18704db4befabe69251a06bce0babadc11c2e389
software.amazon.awssdk	deadline	2.25.29		c7edce37d7008239a171c30c12889de510df1ebb
software.amazon.awssdk	deadline	2.25.30		cbc7671fe9888d2d82b651d3448e1e77456ded4e
software.amazon.awssdk	deadline	2.25.31		c7ced0bbdd887f1fe31cfe95c9c6719f0d9ff77e
software.amazon.awssdk	deadline	2.25.32		5d4ec3bd98f38a8eb0281a0cd8bb30e391e071f8
software.amazon.awssdk	deadline	2.25.33		769c620587ad059b58df5a9cad26f0f4cdf0f8bc
software.amazon.awssdk	deadline	2.25.34		fad297e4b0dc8ce20eeeece996d50f84fe6d103a
software.amazon.awssdk	deadline	2.25.35		d14fa16090e5c8311be4c0e11c98855791d500e9
software.amazon.awssdk	deadline	2.25.36		ea1a7641d268a28fd6d0e4e2acef1b020b97796b
software.amazon.awssdk	deadline	2.25.37		002db39998771681d796661cf5fd69a5dc481bb1
software.amazon.awssdk	deadline	2.25.38		b4bea75fe8470511fcad98af4126fd5d44590ec4
software.amazon.awssdk	deadline	2.25.39		8854531c56eb70ef9895ead8cadca7a620beaf82
software.amazon.awssdk	deadline	2.25.40		b61a82e6e160c42bf565d4a66a4a4506fcb8b65e
software.amazon.awssdk	deadline	2.25.41		b64c03dbd6c8073804ca8407b6bcd538aaa2cca6
software.amazon.awssdk	deadline	2.25.42		a26d9a35a150951d044667c09badf2804a1e6a06
software.amazon.awssdk	deadline	2.25.43		e67d61be310cb9ce4f5919d6f6ac6add5f3274c8
software.amazon.awssdk	deadline	2.25.44		2e8d4dd816323e136d15ee80498698fa6c4d29ff
software.amazon.awssdk	deadline	2.25.45		722f848f194a796354e53278d5aa0fd72138b75b
software.amazon.awssdk	deadline	2.25.46		ddefcc0be31e6559ebd24d6455b863e1cf9d6779
software.amazon.awssdk	deadline	2.25.47		e29051156801453147531d591b0ee5c0377e4117
software.amazon.awssdk	deadline	2.25.48		ebecbaa73899a1061d110ca5e1c3b247e79f5fa2
software.amazon.awssdk	deadline	2.25.49		7a381258fef3b5b5cb22af566fed387bac300b9c
software.amazon.awssdk	deadline	2.25.50		0666c6caea52b77e929c359636f77b013ec1d44b
software.amazon.awssdk	deadline	2.25.51		41bd5a9f50a5d9a09ab8541b12c915d74c0bc07b
software.amazon.awssdk	deadline	2.25.52		8b6d2b9dca83cdf3cc485a68edce52778a5d28cd
software.amazon.awssdk	deadline	2.25.53		f890baa3a2ecb59d8b67de8649400f4996273213
software.amazon.awssdk	deadline	2.25.54		44c4783c78c20b9ca929153fc9a1ee2bc6001410
software.amazon.awssdk	deadline	2.25.55		83d056002f7bdaecfc1974c36fda216c4d358fff
software.amazon.awssdk	deadline	2.25.56		5cacbc5a1a13f3164b451a877dc95ea494cbd387
software.amazon.awssdk	deadline	2.25.57		e7937eedd94fd06657d2cb2258eeb9a76df9390c
software.amazon.awssdk	deadline	2.25.58		0048bf76583c1cb2aaf7ca74cb3bd25b3bbc3c7c
software.amazon.awssdk	deadline	2.25.59		a725137c2c34c988f13264d07848fc040eb72e56
software.amazon.awssdk	deadline	2.25.60		b19570538bb7121cbc8fa76b40ef2115e9f653be
software.amazon.awssdk	deadline	2.25.61		615c742f20e76a343e36ee5c024863e280e88b78
software.amazon.awssdk	deadline	2.25.62		6dd11e8563bd40ca933587a6a25bd4813a22236d
software.amazon.awssdk	deadline	2.25.63		0813aa8b5f5f87984f7c494e4f1fcf423cf34bf1
software.amazon.awssdk	deadline	2.25.64		41b51025aeca075219f51e676e01a749f7ee29c5
software.amazon.awssdk	deadline	2.25.65		9d59b5c829658ef1590a6e9134768519b3369556
software.amazon.awssdk	deadline	2.25.66		7e84eefdffb235d09a80c8ffa5d54ff378352827
software.amazon.awssdk	deadline	2.25.67		f1dbeef4e3a9a49cfee521ccc1a0fa2d63abe590
software.amazon.awssdk	deadline	2.25.68		bd1f5a90b18669cde4ea7cd57a8b3c12037b24aa
software.amazon.awssdk	deadline	2.25.69		3e8f3bb3b4fb72923cbdca1797481a4518c4a7cc
software.amazon.awssdk	deadline	2.25.70		1720c32e46423b8a105ff859760c50f502bc4d19
software.amazon.awssdk	deadline	2.26.0		1500d34dd1bedfc967006051889a2b34c4b92f3a
software.amazon.awssdk	deadline	2.26.1		20022b6c221aaa6660263cc3412e8add9ec632be
software.amazon.awssdk	deadline	2.26.10		653b9480bfbf60992d720fbddd532e7ed0dd85c9
software.amazon.awssdk	deadline	2.26.11		ac3adda2ad2cb5a7e4739598d31e23ea083406a7
software.amazon.awssdk	deadline	2.26.12		bf575cc44965466b8f24f3bd949e04bb6adc485f
software.amazon.awssdk	deadline	2.26.13		60a76b957a6387285a64d6376226b5b551ae83e8
software.amazon.awssdk	deadline	2.26.14		6d9344ec56c897a6300ac57671c7344849e3084b
software.amazon.awssdk	deadline	2.26.15		e7a5bac856bd9e37838e1705d3399b49e7d1154f
software.amazon.awssdk	deadline	2.26.16		33e94787e3dece637249b9602fd1ec4d251043b0
software.amazon.awssdk	deadline	2.26.17		0df22c4e1fd2eb7731c3b993e4dbd38f4c5a9875
software.amazon.awssdk	deadline	2.26.18		e0013e976622b42a50b41413b863fc448ba016f7
software.amazon.awssdk	deadline	2.26.19		9eb99a05b3044b720a8b14d2088b753927ff8081
software.amazon.awssdk	deadline	2.26.2		ec3dfcb211551f022667f803ca2c9041b1a16c63
software.amazon.awssdk	deadline	2.26.20		85e241d28cb10a0dca3711ba1959d134dfc8f4ba
software.amazon.awssdk	deadline	2.26.21		09f661d96a594019ffb0b52ee171f6a133ae14bd
software.amazon.awssdk	deadline	2.26.22		7d8f745d95aeba4030ddfcedf60e6a2b1a4493e6
software.amazon.awssdk	deadline	2.26.23		1f9d173398198151584178423c28c37ca6667e05
software.amazon.awssdk	deadline	2.26.24		b3ae742596fec835380a460408d3e00c031ebdc0
software.amazon.awssdk	deadline	2.26.25		90af4b4bed0b28129e4ddde28826a1c852c175d9
software.amazon.awssdk	deadline	2.26.26		95d1d8b30a522a2d196b1206e4181900f303b631
software.amazon.awssdk	deadline	2.26.27		303d7786a9d0b85dbd4990792ffa8f82a179f24f
software.amazon.awssdk	deadline	2.26.28		e38fc2f4514e2fad25043c142e2e49b7779be0b7
software.amazon.awssdk	deadline	2.26.29		eea15d4f9b634b21ce634d4e7bdec57ec0b44555
software.amazon.awssdk	deadline	2.26.3		2d4a0dc821d311216fb972af54666c960aa56d31
software.amazon.awssdk	deadline	2.26.30		bbbe287698a09564597cf16535c8d8babce0d078
software.amazon.awssdk	deadline	2.26.31		a9e94e9b6630112e94898c889c50a66124065792
software.amazon.awssdk	deadline	2.26.4		e0625495b752d7704e1f97d0be83c8e0de9b5db5
software.amazon.awssdk	deadline	2.26.5		1cf3db82a6f6760f84bd55e992768859c55420de
software.amazon.awssdk	deadline	2.26.6		44eece6c0b0fa02d2853d088085ed359b4d716a3
software.amazon.awssdk	deadline	2.26.7		dc810c7202edca952928390e6ac67563c97f8282
software.amazon.awssdk	deadline	2.26.8		1e0092429952e8de3f36892c2ae1b08c8605572a
software.amazon.awssdk	deadline	2.26.9		6ba6305427e17dc88fcf98461d5821872dde8d00
software.amazon.awssdk	deadline	2.27.0		6a668322837471e3748264f31cdb84476a703f6b
software.amazon.awssdk	deadline	2.27.1		5662722bbfeaca992e252f9f8706171bdeff38cd
software.amazon.awssdk	deadline	2.27.10		0b7d66d2f0a5d18cf0dab77363bcdc1f2fb438a3
software.amazon.awssdk	deadline	2.27.11		622d49e3d336353c936d5b3e38781cef320060a2
software.amazon.awssdk	deadline	2.27.12		fe8ca38f38fd38dfebc143d70d05ccbb6d24a21e
software.amazon.awssdk	deadline	2.27.13		9e9c4774266ef1a16279a73e2d2da73ee528b2e1
software.amazon.awssdk	deadline	2.27.14		15ed24f3940f0e75e21b3ae3be93c34f31063374
software.amazon.awssdk	deadline	2.27.15		c50f129b0cb1542e21333d4d774df6ceddbccb75
software.amazon.awssdk	deadline	2.27.16		32565e68fb7422f0763deb6e8950766826785ebd
software.amazon.awssdk	deadline	2.27.17		735f5410e6d67a0075b98503ec84dd427e3c2bbe
software.amazon.awssdk	deadline	2.27.18		f3fa958614f4cf310d472274c139d0240435c3f9
software.amazon.awssdk	deadline	2.27.19		8f20daf7af905163010bc5830b6544bab253bfa1
software.amazon.awssdk	deadline	2.27.2		57b5438f5bf3de0df7cf61916336bbb913e3c994
software.amazon.awssdk	deadline	2.27.20		9eacc142811981d96e69f3c7c429b7e2457eb5e3
software.amazon.awssdk	deadline	2.27.21		31173b3b9e84750272d0dea047a0d13dd736b660
software.amazon.awssdk	deadline	2.27.22		05980a799767cdc345a432b6c658fa280bb5af5c
software.amazon.awssdk	deadline	2.27.23		119d51fb2ad2c8bbac85980d8130ed446aec96aa
software.amazon.awssdk	deadline	2.27.24		0c4523e0e505b0270ea1e5a9599745f2221674e6
software.amazon.awssdk	deadline	2.27.3		57dd88a18d20aa548413607babdda4cc60a64d3c
software.amazon.awssdk	deadline	2.27.4		1581c9a4b9c11dc8707259fed89ae52a4090ae6e
software.amazon.awssdk	deadline	2.27.5		349195fa69da0a47fd4da015b9a9abc5e32748bc
software.amazon.awssdk	deadline	2.27.6		6f014dbdbbd2b5b97b5e82eb7e54c44467917e5c
software.amazon.awssdk	deadline	2.27.7		67baf64cf0fc92bf94b7ff907483e5493deb81be
software.amazon.awssdk	deadline	2.27.8		ad2497a76fdb51d2a80232dd94552b5f04445932
software.amazon.awssdk	deadline	2.27.9		61f40e702c72a81c599065f2d74f4b421c62744f
software.amazon.awssdk	deadline	2.28.0		413066c8980733dddc688434bc1a9be3d38eae9c
software.amazon.awssdk	deadline	2.28.1		71241d0314a50a3da7616d3fa5569d76a8abba61
software.amazon.awssdk	deadline	2.28.10		24e53801545b74717a011a32565d83514cd12aa8
software.amazon.awssdk	deadline	2.28.11		7a85b126772ee176a74070bb48e83eefd2e39b80
software.amazon.awssdk	deadline	2.28.12		d484a4ecef8967ec70780f8a3bffdd2b0cd2b612
software.amazon.awssdk	deadline	2.28.13		2b722055b9f0d57b5c903e46f1bd4bca271a487a
software.amazon.awssdk	deadline	2.28.14		d01264d17d7ba1d75524ef1199736cc089d52729
software.amazon.awssdk	deadline	2.28.15		050f3277e1ad8674b95302a6fc326ba96f081931
software.amazon.awssdk	deadline	2.28.16		5dd31ac7691ab5fafd6deccde0a8e1889c56ee0c
software.amazon.awssdk	deadline	2.28.17		16c77e72fbb4d8d5fc61ee695390f15b07718c4f
software.amazon.awssdk	deadline	2.28.18		bd06c65182c89bdfea1fc95037a94a652b892d4f
software.amazon.awssdk	deadline	2.28.19		80050adb93ea6fcdd2262780341e32f037a74651
software.amazon.awssdk	deadline	2.28.2		8768a3752c2323d0ba04fbcbd55abfb53c46bce2
software.amazon.awssdk	deadline	2.28.20		bba86353efef07442870b6911501eac8164a9fd6
software.amazon.awssdk	deadline	2.28.21		bcc1de884d7c99fc9e27d996b2aaef9f78787a20
software.amazon.awssdk	deadline	2.28.22		73361dc920419004c0e96f5b5a0c801ebfb1a07d
software.amazon.awssdk	deadline	2.28.23		b18489abff09ee2d8a1ada5fb3bac8aca802d811
software.amazon.awssdk	deadline	2.28.24		010f80e6f2ef0d4bd8be27164abfc4c227fde273
software.amazon.awssdk	deadline	2.28.25		40f089aac5caacf6143c4281ba2300ef36299749
software.amazon.awssdk	deadline	2.28.26		342649ed42bfcbbc7a6f1a34fca21c8a7f34fe39
software.amazon.awssdk	deadline	2.28.27		f1f1442051f997a5651b5a85dc73deaa6642870c
software.amazon.awssdk	deadline	2.28.28		991e276a442e0bc9ab3a8e6d5c636f6015363fa8
software.amazon.awssdk	deadline	2.28.29		43306a27df3c927cd4c648cb8121bedb85e06dcc
software.amazon.awssdk	deadline	2.28.3		6345066ef5ca7a705f15083239d7084bc4ed3cad
software.amazon.awssdk	deadline	2.28.4		ee56e2c03204342f5c4e4dd40bf6fa8e19305299
software.amazon.awssdk	deadline	2.28.5		ef69590131427b8a05def8fc47f596ac29e4b8ba
software.amazon.awssdk	deadline	2.28.6		01840972666a440a51adbaad424aed4bb4475c9c
software.amazon.awssdk	deadline	2.28.7		b4bd10264e90a848ce76837edc3d90d2696b86d0
software.amazon.awssdk	deadline	2.28.8		7cc6f34b029093dce313a7685268123ce3271497
software.amazon.awssdk	deadline	2.28.9		8bbae06c3aad3693fb7f283af8a224b68297073a
software.amazon.awssdk	deadline	2.29.0		452c78a1606f347961f0373f2b8e2f3e1eda0f19
software.amazon.awssdk	deadline	2.29.1		ac33880b8a55df20f769415a8d71e66d257c1f0b
software.amazon.awssdk	deadline	2.29.10		cb32f062664ed177792bfdda798ec445a807fca7
software.amazon.awssdk	deadline	2.29.11		7ff9c4bccc9c2e0792722063119ff36965f31f70
software.amazon.awssdk	deadline	2.29.12		9e4a78ee7d61d65c6f762edcbd0bb28535f5091d
software.amazon.awssdk	deadline	2.29.13		a75e5b7708c1b1beb5b80b8ec81dfdd805e3ecc5
software.amazon.awssdk	deadline	2.29.14		b70ffaff802ee457bcbdd6a7821f23088a96d522
software.amazon.awssdk	deadline	2.29.15		3a51fc92899123dd61e86575c58abb19a7679aa6
software.amazon.awssdk	deadline	2.29.16		87581b41d1b85dc1e0a0e93d1d78aaa7b0dfef04
software.amazon.awssdk	deadline	2.29.17		a7bc104a6f5e5fee2e01499abaa0cb05b69e85d3
software.amazon.awssdk	deadline	2.29.18		2b60070e9679c05f2656ceb8da1e96c8c13bdb50
software.amazon.awssdk	deadline	2.29.19		0c78e570636458cd63e0126769b4e5d80822a375
software.amazon.awssdk	deadline	2.29.2		487d05ed5a4d192729d99a9a5b24c7396d9f35a5
software.amazon.awssdk	deadline	2.29.20		abfe342a6fb3bb98ed2126ea9158b8aceb8c57ae
software.amazon.awssdk	deadline	2.29.21		9d053a7ac32f8edd87cc4c1418699ca13e492b3b
software.amazon.awssdk	deadline	2.29.22		553873d558941ea102b90d4d239ab08b1df68eac
software.amazon.awssdk	deadline	2.29.23		b81f017a7ddc015dac311b76b71c9701a3343250
software.amazon.awssdk	deadline	2.29.24		1385a93e616955b33ae52c1d7f5eba74a6d368b0
software.amazon.awssdk	deadline	2.29.25		2135fac28dbf18858a5c1985943d337c871dd8ce
software.amazon.awssdk	deadline	2.29.26		52498f04d0d23ad892916b1d1f6d6e9122ea9daa
software.amazon.awssdk	deadline	2.29.27		3d8deee98f2fa56710204609d050f2833597246c
software.amazon.awssdk	deadline	2.29.28		64fadbb4e1e17cdf669099cbe3991cccce13bc1c
software.amazon.awssdk	deadline	2.29.29		f2d5c3ab8edceb936cd6268f956a17c684d3ec01
software.amazon.awssdk	deadline	2.29.3		014e9bb8db58491951f79075784c15e9dbd848fa
software.amazon.awssdk	deadline	2.29.30		2d601c45248a034dee431a4ccdb3498df6f9ae4c
software.amazon.awssdk	deadline	2.29.31		83b920b7a3182db9afa37825b5da351c3de87d7a
software.amazon.awssdk	deadline	2.29.32		c1f4e405246855b35726fa51aebee822530ee1c8
software.amazon.awssdk	deadline	2.29.33		8632dd8d7886c7782bd8c0e7350d69e3a0609381
software.amazon.awssdk	deadline	2.29.34		1f8bd71f5c8ebe87f81c8ea8743635909054c488
software.amazon.awssdk	deadline	2.29.35		080fb7f64918642f1890cd12d8965a55e38c5685
software.amazon.awssdk	deadline	2.29.36		a26fd6b09481defdf96926aefcf4cc539516b37c
software.amazon.awssdk	deadline	2.29.37		0cac11c6ffca7c81df21418584a25be17bec8015
software.amazon.awssdk	deadline	2.29.38		760082451baa4565b522b2dc52241cfefd4c570b
software.amazon.awssdk	deadline	2.29.39		7e3446fc4c66903869665053fbdf3a5589cce31b
software.amazon.awssdk	deadline	2.29.4		194121ecd156b6992b668f74f1042df729937b51
software.amazon.awssdk	deadline	2.29.40		8de5972449b74cc31f808495b278d3946e0c9a96
software.amazon.awssdk	deadline	2.29.41		dbf25db2fa8516aa092cf2413bcec7e4f47653f0
software.amazon.awssdk	deadline	2.29.42		96d6875dd3f203b19fcfcea016f808b1ae25d9ed
software.amazon.awssdk	deadline	2.29.43		63aee7ae43c460e29054c3c1bbdd06f257882d8b
software.amazon.awssdk	deadline	2.29.44		1d26fdbf5045ba82ff98d705100101f7301c3be9
software.amazon.awssdk	deadline	2.29.45		c42d62ec27915713f7ec70f075bd42ee08c2477d
software.amazon.awssdk	deadline	2.29.46		cc4d431d246a452e0a70166746c02b5cb5c515ce
software.amazon.awssdk	deadline	2.29.47		c2317ec7507ebb33cccf1c1a30937dda64b2306c
software.amazon.awssdk	deadline	2.29.48		32b250611977ace53fc92e4c04a8a3266bf88a79
software.amazon.awssdk	deadline	2.29.49		6c501e0090c608fbb59abf68e9010e5d6746cf3e
software.amazon.awssdk	deadline	2.29.5		d025c48eb34320eb8f3d9488fc86590dc67e4aaa
software.amazon.awssdk	deadline	2.29.50		3b1af6c3eccb0e4d99041e5ee9e7c6cf57d7448d
software.amazon.awssdk	deadline	2.29.51		c018b2deef4afbaf30cb69cb50095da3f909f527
software.amazon.awssdk	deadline	2.29.52		465bd410fa158f93715fddd49bdf7ae8328cd158
software.amazon.awssdk	deadline	2.29.6		1aa752f60cb65adfa735c5a10272acaa42e5dcad
software.amazon.awssdk	deadline	2.29.7		bfdaaf94c74191bf856b27e44268bab2691033ce
software.amazon.awssdk	deadline	2.29.8		464d7dc683c4684c1d7e2770a75e2227939881b5
software.amazon.awssdk	deadline	2.29.9		7dfd8f74ffa8f6c8bbd1d3b020bc3f636ad22262
software.amazon.awssdk	deadline	2.30.0		2b24e735602ece067e28d3decd7f54365624c57d
software.amazon.awssdk	deadline	2.30.1		e109224d87272d2ad4d474afdbb335c17a766ca6
software.amazon.awssdk	deadline	2.30.10		8962bc3b3d79fda115cebc6bd6141af5250e9a2c
software.amazon.awssdk	deadline	2.30.11		5451e55e71dc1fdcc9c48149f9602db9a1eba60e
software.amazon.awssdk	deadline	2.30.12		7470dc7e791bb06c9cce7ca991d4a32dfcb6d42d
software.amazon.awssdk	deadline	2.30.13		32dcfb5bb2c29ff61d0ab15714578009c86a53fb
software.amazon.awssdk	deadline	2.30.14		e257fbbd2e5837db4bf2f7af53814d5747a7882e
software.amazon.awssdk	deadline	2.30.15		090c12e93967da747c3abb355754627c85044b88
software.amazon.awssdk	deadline	2.30.16		06831b0db0727d8c9232953c8ba9b703318efaf3
software.amazon.awssdk	deadline	2.30.17		69230dbbd813529668f0b5c54bccb69bf7622811
software.amazon.awssdk	deadline	2.30.18		597d957008697caa30e65d927f78c36defdff281
software.amazon.awssdk	deadline	2.30.19		a5c3312ce31f52a2f23caa7a418aa2e5facbb2a3
software.amazon.awssdk	deadline	2.30.2		e7d0881018b0a3d0ca2db9a3720f29f116f35edf
software.amazon.awssdk	deadline	2.30.20		1a96dc5b5d3f4c32634882010c6fbb19ff27e02a
software.amazon.awssdk	deadline	2.30.21		6662a8b2f5ba1930d481306b9807372778e07654
software.amazon.awssdk	deadline	2.30.22		618168e5ed0339fcfa16ebbfa910776f5dec38d0
software.amazon.awssdk	deadline	2.30.23		da38f89b418ff73c1f16d953b2261b31d743935a
software.amazon.awssdk	deadline	2.30.24		e6305dee78c05cd42bf9964ec86e7a108998cd36
software.amazon.awssdk	deadline	2.30.25		5db914972955ffd35c457434b2ad18976ae26a26
software.amazon.awssdk	deadline	2.30.26		284dff5d3385ca3e5516f001b0c801cac618380c
software.amazon.awssdk	deadline	2.30.27		fdd5020305ee1902f12483eb12812d94939a7d18
software.amazon.awssdk	deadline	2.30.28		29785d18c667e2bf8ed26e1485463f223a50d3d5
software.amazon.awssdk	deadline	2.30.29		752474ad2d1821ec69f63cc982cb9ef944764c88
software.amazon.awssdk	deadline	2.30.3		eee2c1aefce59609a50bf069774e6eb7891df8bd
software.amazon.awssdk	deadline	2.30.30		4fca4572b52bd4560d2f03053010690822f7da15
software.amazon.awssdk	deadline	2.30.31		ea6286c1ad21a754e72f0a52fccca94aef40131f
software.amazon.awssdk	deadline	2.30.32		2f45e35dc7658621f84a240d0302fd386cba7c30
software.amazon.awssdk	deadline	2.30.33		d110a69cc3eaa6cca7c731491435dcfe6e464bd1
software.amazon.awssdk	deadline	2.30.34		114ae55dc76e8a070e3531bbb5bbe2a2642d95eb
software.amazon.awssdk	deadline	2.30.35		58effc4f8ea5dec323fc57e4babeba1a109af1d2
software.amazon.awssdk	deadline	2.30.36		792d6f2547deb99111a7ae5b1fc65c0801335f52
software.amazon.awssdk	deadline	2.30.37		c3afa407fe44a357c8245dfc91cf78b625be926b
software.amazon.awssdk	deadline	2.30.38		81a200f0e72ef8066e99fd00a42ad47a47dd4d02
software.amazon.awssdk	deadline	2.30.4		c753c31f0ea8e650d20a5fef36dd4ea3da203092
software.amazon.awssdk	deadline	2.30.5		264c809a426cca6894d49c6b3badbb1714039080
software.amazon.awssdk	deadline	2.30.6		0341870769b891c28e05768c4f6047436fcb760f
software.amazon.awssdk	deadline	2.30.7		8f36a37114853078ff688c18489bcabd291b5763
software.amazon.awssdk	deadline	2.30.8		ba7ec6063481aa63e391d23142c6b7b4e69180b2
software.amazon.awssdk	deadline	2.30.9		cf5193829e7f91af6dc188670f80c155763191fa
software.amazon.awssdk	deadline	2.31.0		cf8d50f272af632a9d89f00a2baf2d81437ad072
software.amazon.awssdk	deadline	2.31.1		49bd92b71643536c31d6750cbd202f6eaff78a63
software.amazon.awssdk	deadline	2.31.10		0b1628a1f172698bd01367649a22ceacc335c034
software.amazon.awssdk	deadline	2.31.11		a40e20198f7cb82ba849a3d0eaa292fad5141845
software.amazon.awssdk	deadline	2.31.12		52f24e9382976ab37c61877ceea2f9cb09caef4a
software.amazon.awssdk	deadline	2.31.13		3237e481076d0db511c128bd7af0a6a09ca939b1
software.amazon.awssdk	deadline	2.31.14		03527cd3e8c395fc073a6e381bc8a3269faa8ef9
software.amazon.awssdk	deadline	2.31.15		c3581e0e4a7defc3574b0e0bc80dfc8bb8ca3808
software.amazon.awssdk	deadline	2.31.16		fc23103d54f5cf0c9b26629d16f90cc2eb11e1f9
software.amazon.awssdk	deadline	2.31.17		f376219cc55cbe9594e810a7247f361fb93671f5
software.amazon.awssdk	deadline	2.31.18		3703bf0d64dead27fd83b4a92dc80361d53f899e
software.amazon.awssdk	deadline	2.31.19		a268347cfca416b7dabf6ccd47f59dbe49a6afae
software.amazon.awssdk	deadline	2.31.2		7fdce52b0dda988a5f38b6db97547b4aa63d88a1
software.amazon.awssdk	deadline	2.31.20		f18249df0af13b25304120f23ec6158bba015497
