at.released.wasm-sqlite-driver	sqlite-binary-api-js	0.7		N/A
org.mobicents.resources	restcomm-slee-ra-isup-events	2.8.41		36f5647f4307211dad903fffda7b86e575b77d28
org.mobicents.resources	restcomm-slee-ra-isup-events	2.8.42		e136bbdec90a3806871e24578b98c993c201980b
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.43		62ebbba54fea2516df9b91314c7ff88fde4a337e
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.44		60557fce88b9a43ba498db0f0eefa847ec285261
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.45		c2f0c147c601f75131b4d165c33a742fe99a33f4
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.50		f891b3fd630c430231be95db220e8d3d59633e51
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.51		e185df1318bf78fe35d1ff106681c4e3921adaa3
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.52		4a1ff5dab100aa4f2bd2b9ff71feed184f35c339
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.53		11f393bea9697c88cd4c03f7985cbdf4bf0e4dd3
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.54		79f238f54e8c3ba29618cb7c8110036e49619fa2
org.mobicents.resources	restcomm-slee-ra-isup-events	7.0.55		df162c39905fb870e02994662d164b3b1ffceb81
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.1		573ee4bdea025ee2f683cef67fdc19e1e2987f18
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.13		45e649cc6bdfaed1a22b1f0ec0540d4dd582bce7
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.2		f29ea469562de526695bae0ca7ff10e6e2a287c7
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.57		ffd5a6960f6c39d0970f2e6e94ee7fb44935cba0
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.6		a8079e8b41d83843163709d65b8e10c6075a82b2
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.7		7688ce8e225821368444f2fbed62e1a465abdc05
org.mobicents.resources	restcomm-slee-ra-isup-events	7.1.8		9450f0321ec9beb8c91355cab430425ebae0dc07
org.mobicents.resources	restcomm-slee-ra-isup-events	7.2.59		3237a095405171bb68931444039201277688b57f
org.mobicents.resources	restcomm-slee-ra-isup-events	7.2.61		4d63b044011ef4f2a69cd578de7ab93578de45ec
org.mobicents.resources	restcomm-slee-ra-isup-events	7.2.62		c4ffeab07322c49fc307b6486c0150981d0f61fc
org.mobicents.resources	restcomm-slee-ra-isup-events	7.2.63		de281f593b6e868406813c842c9c184803fdccf2
org.mobicents.resources	restcomm-slee-ra-isup-events	7.2.64		f71ba6e8944e51ab3d3ebbdf888156a1fb4382c6
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.65		56b771adad416554c860532e65f8fee47d068dac
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.67		b871f8e21945c30a312bb1256258094e785c5095
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.68		611bb067c1787fc5cae8dbc861932479290ec4c7
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.70		7dad71331313b0336a51d0f03a6bbe3cd2c62128
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.71		6b8554e063a6a948034859696f96cccbb29739b2
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.72		a238fa1a8f90f0bb71429b14e945f239516bb38e
org.mobicents.resources	restcomm-slee-ra-isup-events	7.3.80		ef3883beec1220b6777b5f18799ce55b478f1d77
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-17		a0a0e9f1cfc6e58d7c86754a2d2c56e4438eb0c3
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-177		e903c1b5d7afe8c4e42c60feb1c1c39e41885b2d
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-55		ef8bfb0d53c481da37b8c89c4c6bd1b012b2346e
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-70		e67268b485f1c7fa413cb0273eea87c828dfa8fb
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-71		abd7570dda4809fa44fa4a95daefec3c98583d77
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-79		7e375c17867c6a20212d351046d7dcfbb68b2b3e
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-91		48607c7dff46f8116847ed0d8023ccc2b9e8acd7
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.0-97		6dd5c3fda2d7c0f3e52e00ec0df6310d3f0be92d
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.74		e47dde0c07cc1fd781856d0b0801517205eceb82
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.75		35256d042bf25ae0e101c3a8c14159953e9a2282
org.mobicents.resources	restcomm-slee-ra-isup-events	7.4.76		d4988ddfc203a1f76c8c18b1dc818be58b894f29
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.0-44		af7f91baf644c3584ac73f2cc810b215875be62e
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.0-56		78241e7c46d20930fff765973fc5d55dcf746c8f
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.14		5b78e708a3dd38ef31f23dbbe9db7eb443cbbb11
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.15		f7516f5df358739d4995a363e99c3d7b15eea1bc
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.16		44710a1cf0648f034d4d8d969df5fbcef47ea49f
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.17		c5e8151f5eb331a98b02f8b7c45f3900ed864162
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.18		e102041244b1a3a9090ac7a3229ec2a1a102340f
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.19		fa7a7e84f06821ddf91eaedd94e28af20c58f1aa
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.20		0b8fc3dafb5ac0d75327f5dcabb8be4a2c06c57b
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.21		34d200bfe7039b12ec778abe70d6ce889e72c375
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.22		52b0693bb0fcb2ada559fd092a36fc42295ae781
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.24		ea17ef1683aba0ec06adcd7c30ceb52b8f496cde
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.25		e45e1ee4113e41d50cd7a63d10ebf91c524c0d46
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.26		2096911729ef9750d66ec4098cb2271a9ce2393a
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.27		9fc7b674c52776b3bd678c7f2b322c62dfbd438a
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.28		a7bf7f040d45e3c79aa37ee2bd9448661f87931e
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.29		05d481d8fe0677ba30d1d61a621af9e0e00569d7
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.30		8f9307c355a967c2340a06a0ca83c1de1b9084d5
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.31		b74a0d596a6c15a4477e03557700fcaa6b91788f
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.35		0e44fffcbb54c049dd95819cf9bd10fb83eb24f8
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.37		cb4ca4a3c093fb42abca1a9c3c8e64bd55282792
org.mobicents.resources	restcomm-slee-ra-isup-events	8.0.39		f56476eb702783b627b4115838980920039af645
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.10		ee4b5828bcf7f79d18f18ea74b8ba625a9b95c8a
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.11		a1feadfc42d03a7de855a120e7e9851a58499797
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.13		34252049275705e931d1897fdf212db9ae49a5a8
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.2		11c829f2aff8615a7b36ab0d054b9751cd351985
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.7		8a278608db691397ee5dee3d0e3e6f93b39c13d4
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.8		37fa3a5b8d78a785aa582e1f7ce46da343228410
org.mobicents.resources	restcomm-slee-ra-isup-events	8.1.9		e0c7187521aa2e2c81a750335668707f8494b1c1
org.opendaylight.dluxapps	yangvisualizer-module	0.5.0-Carbon		9469c5c1751e039eb47575f2fc3be90bb8cdaa0b
org.opendaylight.dluxapps	yangvisualizer-module	0.5.1-Carbon		fd9692a43c8177173e9149a7cdcc7d90ce19032f
org.opendaylight.dluxapps	yangvisualizer-module	0.5.2-Carbon		6f232e244fad29d25b8069b72855938b5bbdf22d
org.opendaylight.dluxapps	yangvisualizer-module	0.5.3-Carbon		098c8b1fa61c8cc4eb993b182a262e6935335063
org.opendaylight.dluxapps	yangvisualizer-module	0.5.4-Carbon		90aa991a4e9c69ddd0a9a46f8ed137a74ee45a10
org.opendaylight.dluxapps	yangvisualizer-module	0.6.0		37f362ea92662af1a3678c14e11e6b9e1bffd489
org.opendaylight.dluxapps	yangvisualizer-module	0.6.1		ad6ab4097bd87fdf499d9bc64544db8423783360
org.opendaylight.dluxapps	yangvisualizer-module	0.6.2		4201f4ae4b97c94feb423115254b1b706d5fe96b
org.opendaylight.dluxapps	yangvisualizer-module	0.6.3		a68e0ff18848960f418b635b6a63d3315fb9e4b1
org.opendaylight.dluxapps	yangvisualizer-module	0.7.0		3d26190329b6a09c7ef2b12e3c1947f5f183717c
org.opendaylight.dluxapps	yangvisualizer-module	0.7.1		1b685ee836d2e30a19e3e17a8b970817d7781cdf
org.opendaylight.dluxapps	yangvisualizer-module	0.7.2		62a2a21177788a187211a36fe9f17432c9cc4409
org.opendaylight.dluxapps	yangvisualizer-module	0.7.3		b48418044681e5cafe7ab71f7b49ee0caa33cda0
org.opendaylight.dluxapps	yangvisualizer-module	0.7.4		637690cf69fe589a0c8e119361ca7caf7dc25a13
org.organicdesign.testUtils	TestUtils	0.0.11		b9ab200875f9793657748903bef00f41830e0161
org.organicdesign.testUtils	TestUtils	0.0.12		762261739b161048a37e399e189adeed5fe18718
org.organicdesign.testUtils	TestUtils	0.0.13		abcfd524d9ee388688f9aa72863d4880accad13d
org.organicdesign.testUtils	TestUtils	0.0.14		5d4f54d61504770cc5a3d48a682d68850a6019ee
org.organicdesign.testUtils	TestUtils	0.0.16		77d31343c028d7c76899e3ea5c298431b53c43c9
org.organicdesign.testUtils	TestUtils	0.0.4		7433591a8f3a7974a26dbad077e89f513a8b7de3
org.organicdesign.testUtils	TestUtils	0.0.5		52dcef2c1c589e03ae395af7af3ad177a77ed31f
org.organicdesign.testUtils	TestUtils	0.0.6		c7a8c515bf5485196f9997d9aa0ece91a46b6f15
org.organicdesign.testUtils	TestUtils	0.0.7		173d2c17b153a64b1b0271b7be1b38c4a0715d4b
org.organicdesign.testUtils	TestUtils	0.0.8		604b8002fe91ac2ea3889acf31787f93ae26eb8a
org.organicdesign.testUtils	TestUtils	0.0.9		61714898ba9faa371ab1a65dee1be674d83dfcf1
org.ow2.fractal.bf.connectors	fractal-bf-connectors-parent	0.10		N/A
org.ow2.petals	petals-se-quartz	1.0		N/A
org.ow2.petals	petals-se-quartz	1.1		N/A
org.ow2.petals	petals-se-quartz	1.1.1		N/A
org.ow2.petals	petals-se-quartz	1.1.2		N/A
org.ow2.petals	petals-se-quartz	1.4.0		445ce613269ba661479e7d0cadbba77892e2bc80
org.ow2.petals	petals-se-quartz	1.4.1		570ed51f0ff6e8f64947073443e0c3899a157a5a
org.ow2.petals	petals-se-quartz	1.4.2		6e897c79f7895324cde7de7701b9a945c503bd26
org.ow2.petals	petals-se-quartz	1.4.3		f8c7011bb62b4daf6fb38dfb2e210977e5cefd0f
org.ow2.petals	petals-se-quartz	1.5.0		3480bc9129780cfa0715be5b2606f5fcf6f37e7b
org.ow2.petals	petals-se-quartz	1.5.1		325200366d189b151bd6d5e173ece8e8a2bd37b2
org.scala-js	scalajs-java-time_sjs1.0.0-M7_2.13.0-M5	0.2.5		e7b47604ce2666c50f2dfcc32b230b29fd488e5f
org.scala-native	junit-plugin_3.4.3	0.4.17		ae6aca9c739d4925b16963b106d37da6317f7b1a
org.scala-native	junit-plugin_3.4.3	0.5.3		e44f2612b1eb420ac04c225593061f9e5395f86c
org.scala-native	junit-plugin_3.4.3	0.5.4		7f179714d3730f1c3e3c9b501fb3d40560eb23c0
org.scala-native	junit-plugin_3.4.3	0.5.5		d7cfa7bd0507858217cb94ad34a293ad0eb16192
org.scala-native	junit-plugin_3.4.3	0.5.6		fa0f213a25e933235302f745dcc91c3933939bf6
org.scala-native	junit-plugin_3.4.3	0.5.7		fd4c42d63ba7dc66857808d4d6f1fdac15ed6123
org.sonatype.nexus.maven	nexus-m2settings	1.4		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.1		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.2		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.3		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.4		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.5		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.6		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.7		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.4.8		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.5.1		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.1		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.10		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.11		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.12		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.13		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.14		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.2		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.3		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.4		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.5		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.6		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.7		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.8		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.6.9		N/A
org.sonatype.nexus.maven	nexus-m2settings	1.7.0		N/A
org.sonatype.tycho.p2	tycho-tpr-config	0.1.0		N/A
org.sonatype.tycho.p2	tycho-tpr-config	0.1.2		N/A
org.sonatype.tycho.p2	tycho-tpr-config	0.2.0		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.Alpha2		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.Beta1		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.Beta2		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.CR1		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.CR2		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.0.Final		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.1		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.2		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.3		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.4		N/A
org.teiid.connectors	feature-pack-accumulo	10.0.5		N/A
org.teiid.connectors	feature-pack-accumulo	10.1.0		N/A
org.teiid.connectors	feature-pack-accumulo	10.1.1		N/A
org.teiid.connectors	feature-pack-accumulo	10.1.2		N/A
org.teiid.connectors	feature-pack-accumulo	10.1.3		N/A
org.teiid.connectors	feature-pack-accumulo	10.1.4		N/A
org.teiid.connectors	feature-pack-accumulo	10.2.0		N/A
org.teiid.connectors	feature-pack-accumulo	10.2.1		N/A
org.teiid.connectors	feature-pack-accumulo	10.2.2		N/A
org.teiid.connectors	feature-pack-accumulo	10.2.3		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.0		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.1		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.2		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.3		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.4		N/A
org.teiid.connectors	feature-pack-accumulo	10.3.5		N/A
org.teiid.connectors	feature-pack-accumulo	11.0.0		N/A
org.teiid.connectors	feature-pack-accumulo	11.0.1		N/A
org.teiid.connectors	feature-pack-accumulo	11.0.2		N/A
org.teiid.connectors	feature-pack-accumulo	11.0.3		N/A
org.teiid.connectors	feature-pack-accumulo	11.1.0		N/A
org.teiid.connectors	feature-pack-accumulo	11.1.1		N/A
org.teiid.connectors	feature-pack-accumulo	11.1.2		N/A
org.teiid.connectors	feature-pack-accumulo	11.2.0		N/A
org.teiid.connectors	feature-pack-accumulo	11.2.1		N/A
org.teiid.connectors	feature-pack-accumulo	11.2.2		N/A
org.teiid.connectors	feature-pack-accumulo	11.2.3		N/A
org.testingisdocumenting.webtau	webtau-websocket	1.52		17484b900dcd6d199296ea78cdcbca3f61639682
org.testingisdocumenting.webtau	webtau-websocket	1.52.1		b8bab264a32989fb95a9aff151570c2901bc0ee9
org.testingisdocumenting.webtau	webtau-websocket	1.53		036acc3ed6c5136ed4b6c9e32f4e4fadc49c7b4a
org.testingisdocumenting.webtau	webtau-websocket	2.0		5b0b972a6ebf4d567ab1009e8df9fe5881dc215f
org.testingisdocumenting.webtau	webtau-websocket	2.1		329ba564d44ae39157a607fb525fd320a85bbfeb
org.testingisdocumenting.webtau	webtau-websocket	2.2		8a1961e71ccebbc33081239e387dbc93d4a5bdbb
org.testingisdocumenting.webtau	webtau-websocket	2.3		7f27dd9ded602abb51508b8c583c1e599f5c3710
org.testingisdocumenting.webtau	webtau-websocket	2.4		8ef7182196912d70da4276aff3589e3933e8d7e2
org.tkit.quarkus	tkit-quarkus-context	1.0.0		d2718f5b8dd2cb48fc3be32e9433b08e65500946
org.ton.kotlin	ton-kotlin-tl-tvosx64	0.4.0		N/A
org.ton.kotlin	ton-kotlin-tl-tvosx64	0.4.0	metadata	248f78de6d2506a1f5c17d6b56f4698c952ec9f1
org.webjars.bower	SHA-1	0.1.1		f9da91fad43c121181554d3e6eccb7083ecd1d44
org.webjars.bower	SHA-1	1.0.0		d725e3e147a35b10b346433543d139d092f83bdf
org.webjars.bower	angularjs-rails-resource	1.2.3		e1e784b18bf5ae2cde008fa74dd06577d0f38c49
org.webjars.npm	ampproject__remapping	2.1.0		c917e7f6b7391614499bf73463e8a59caaab9399
org.webjars.npm	ampproject__remapping	2.2.0		e5ac0bfdb48ee48125259142b8e40ad29835d42e
org.webjars.npm	ampproject__remapping	2.2.1		e15bc10c569404b599df4f82bcd03677271205a5
org.webjars.npm	ampproject__remapping	2.3.0		6ac1171d88e8272e0a392d0fd11c9f13708dab69
org.wildfly	wildfly-arquillian	8.0.0.Alpha1		N/A
org.wildfly	wildfly-arquillian	8.0.0.Alpha2		N/A
org.wildfly	wildfly-arquillian	8.0.0.Alpha3		N/A
org.wildfly	wildfly-arquillian	8.0.0.Alpha4		N/A
org.wildfly	wildfly-arquillian	8.0.0.Beta1		N/A
org.wildfly	wildfly-arquillian	8.0.0.CR1		N/A
org.wildfly	wildfly-arquillian	8.0.0.Final		N/A
org.wildfly	wildfly-arquillian	8.1.0.CR1		N/A
org.wildfly	wildfly-arquillian	8.1.0.CR2		N/A
org.wildfly	wildfly-arquillian	8.1.0.Final		N/A
org.wildfly	wildfly-arquillian	8.2.0.Final		N/A
org.wildfly	wildfly-arquillian	8.2.1.Final		N/A
software.amazon.awssdk	applicationsignals	2.25.70		4b1a18274881638386647e32b504aaae283ac1bc
software.amazon.awssdk	applicationsignals	2.26.0		b93c773b9b54ccb8a2604fc63dd0a70ef8ee6ea5
software.amazon.awssdk	applicationsignals	2.26.1		e198e7755909ed300f80531f4660eda20ba084f9
software.amazon.awssdk	applicationsignals	2.26.10		abcf9978c10516d475839fed9d11e75dd938dccd
software.amazon.awssdk	applicationsignals	2.26.11		9b472345fbb19a88aa5bcef3308946ecfe05972b
software.amazon.awssdk	applicationsignals	2.26.12		56cb17cc34722799bede5890c496fe7ac18fdaf3
software.amazon.awssdk	applicationsignals	2.26.13		bdfe57aa221832bfd4356e269b25b14652007566
software.amazon.awssdk	applicationsignals	2.26.14		1263db66333bc73fff71322feb538686b96af59b
software.amazon.awssdk	applicationsignals	2.26.15		e86e23d54aeea3ec5552aaa17049ee80c7d32154
software.amazon.awssdk	applicationsignals	2.26.16		763ae2d61edd486d72f62c69c9da52d34d157c3c
software.amazon.awssdk	applicationsignals	2.26.17		7dbd99cddb71b169451078fb9cd9cb95b63f67ce
software.amazon.awssdk	applicationsignals	2.26.18		d00fb6e67be9fd526c58c4ae2b0939c4a52c7eef
software.amazon.awssdk	applicationsignals	2.26.19		cf5c194c4120e785ad05c38ffabd97ee7dcc1725
software.amazon.awssdk	applicationsignals	2.26.2		7d2640c8994751436521467adb2e84cbff9b3731
software.amazon.awssdk	applicationsignals	2.26.20		7dffa6918a7b0d8da3be2f6fff1bc155cd7e11eb
software.amazon.awssdk	applicationsignals	2.26.21		27e3b7eb9ed0e8774edc3dd343d843183e16d511
software.amazon.awssdk	applicationsignals	2.26.22		d9448de7b3cd430cae3d841af82e16b83ce1baca
software.amazon.awssdk	applicationsignals	2.26.23		9046b62c04149d21d1d3a468fc4d6982758cd065
software.amazon.awssdk	applicationsignals	2.26.24		1635fd951433103365fdc89cfd02f3fdab0134b8
software.amazon.awssdk	applicationsignals	2.26.25		9f87382cb13618e0c9d97f213bafd28ec47c5b67
software.amazon.awssdk	applicationsignals	2.26.26		ae993ff92c2bb9de232ac9456265002e03ca4b26
software.amazon.awssdk	applicationsignals	2.26.27		b70e8b7dd0e86b131121e336781683efaeec534a
software.amazon.awssdk	applicationsignals	2.26.28		c79b4ce8e2f516bf0d2bfc0f3f809a2ce4206cea
software.amazon.awssdk	applicationsignals	2.26.29		8ef75e06486d3b0bd29afecaa737ac5655a54106
software.amazon.awssdk	applicationsignals	2.26.3		8d964b1670ea433f4cd40949af6725acdb490de5
software.amazon.awssdk	applicationsignals	2.26.30		a93563a4ed7dc16ac6d75473e8bd3c1461166d1a
software.amazon.awssdk	applicationsignals	2.26.31		ee4915775dfbdf4e1b3115f30d9cfa60b6d73a92
software.amazon.awssdk	applicationsignals	2.26.4		b9729d65b83bc4dd62d51016511e279a4d67e803
software.amazon.awssdk	applicationsignals	2.26.5		647409f732771e8c7252db7f5ecb97350c26decc
software.amazon.awssdk	applicationsignals	2.26.6		a1c90e2ceaebaebc43b1ebac53286376d059e34d
software.amazon.awssdk	applicationsignals	2.26.7		52bfd8d2e40a826fd7d8efc850b7e4dfeb70c8ca
software.amazon.awssdk	applicationsignals	2.26.8		d152acf2a4a9271170d4bd3ba0a7198d1256cda3
software.amazon.awssdk	applicationsignals	2.26.9		69debc55fa45f0c5754e4c7ace5b9c59e7e16c31
software.amazon.awssdk	applicationsignals	2.27.0		bcf357e522997844e3f53acb1fa87211a3c8d4fa
software.amazon.awssdk	applicationsignals	2.27.1		13fe126059676f45a08ebd9ed9f7e2bf2c57a926
software.amazon.awssdk	applicationsignals	2.27.10		40e6dc78e3738e121d7ef125dfb3974a7e4146b6
software.amazon.awssdk	applicationsignals	2.27.11		729b292afeb281859eabc9e00826736f9802779a
software.amazon.awssdk	applicationsignals	2.27.12		313c95ae99acf5bc757b75714e4d8c14e5a9d729
software.amazon.awssdk	applicationsignals	2.27.13		46f7bed951088032fd19f8e5d7eb07e6ea6f4a5e
software.amazon.awssdk	applicationsignals	2.27.14		9c5c2e64d4f5c31065533db93efc29ba251460f4
software.amazon.awssdk	applicationsignals	2.27.15		763dbf490c9223d451d68c9ba4781f415281f477
software.amazon.awssdk	applicationsignals	2.27.16		1b217ca66ce1375e6d1d62a9b8588cd0d49d6501
software.amazon.awssdk	applicationsignals	2.27.17		fd45b8a25cbcd33516a702bceeb40a129dcc1762
software.amazon.awssdk	applicationsignals	2.27.18		dd84f00535def4c5f68159750cdb22451b17e225
software.amazon.awssdk	applicationsignals	2.27.19		231bd8c5f45ee723b7315d6cd8cdb8a107a576b3
software.amazon.awssdk	applicationsignals	2.27.2		02b1bc61792c54697b60aa883f13fb6112bfa7c9
software.amazon.awssdk	applicationsignals	2.27.20		446700587a7da51c196d60f15deaf7802223e406
software.amazon.awssdk	applicationsignals	2.27.21		a1dde222fded8810e5b97e729b94dba1056c92e0
software.amazon.awssdk	applicationsignals	2.27.22		f009a2344fe42a2ecebbef6f5cea1b16a1789ca2
software.amazon.awssdk	applicationsignals	2.27.23		1536dd4e384fd0b22e0fc57f21aba87094be5f08
software.amazon.awssdk	applicationsignals	2.27.24		3b2f7f695dcc97fd7e99293c643a5fb7d1962ba4
software.amazon.awssdk	applicationsignals	2.27.3		34e02275e41f6ad24ca2710d0e62ab1a23a35214
software.amazon.awssdk	applicationsignals	2.27.4		39baf3675003f258813b34860538921193822423
software.amazon.awssdk	applicationsignals	2.27.5		3318dc741d62c2927995ee22ef7457bbbabfc01d
software.amazon.awssdk	applicationsignals	2.27.6		165bccdaf6f01635cced67b777326456ea8d0249
software.amazon.awssdk	applicationsignals	2.27.7		d909feabc08496e8fd9d125b4a4328198bc7b1a1
software.amazon.awssdk	applicationsignals	2.27.8		5c34540088009440569c4269dbbad87980327ba6
software.amazon.awssdk	applicationsignals	2.27.9		4a87a29d4a785c1a28c89d36f22b89c2c0da7a0f
software.amazon.awssdk	applicationsignals	2.28.0		d90beee2a3008976f2bfaa3caccb5bbc1334669c
software.amazon.awssdk	applicationsignals	2.28.1		c79e611ec4bf225888f52b0a1a1fcf262ae3997b
software.amazon.awssdk	applicationsignals	2.28.10		c134411f5cb87e19cdf79e37cd20eead4df00f7c
software.amazon.awssdk	applicationsignals	2.28.11		345c9f7b42b2479d505ec6e91ee3582da2eb6057
software.amazon.awssdk	applicationsignals	2.28.12		e4dd0b21658027b74035a3fd7942b9e316b03dc2
software.amazon.awssdk	applicationsignals	2.28.13		33aa9782a1d26393500da689da3eff5256ac8afc
software.amazon.awssdk	applicationsignals	2.28.14		24c92cf2b147674f5c3d0efa50744f22fc163a6f
software.amazon.awssdk	applicationsignals	2.28.15		38ea921931356b0ed32b8cddf6d56c9f4c942e45
software.amazon.awssdk	applicationsignals	2.28.16		2982f8026204d683266450725b702c2651ecaaac
