at.released.tempfolder	tempfolder-sync-androidnativex64	0.1		N/A
org.opendaylight.controller	netty-threadgroup-config	0.2.3		93f5ee422210d56072069c74d881804c1afc1f3f
org.opendaylight.controller	netty-threadgroup-config	0.2.5-Helium		944e315030ee70ad63b045d170c0dd0405e3422b
org.opendaylight.controller	netty-threadgroup-config	0.2.6-Helium-SR1		f3f6d2e92732172ae1c0b8e58f3ca802ae53713b
org.opendaylight.controller	netty-threadgroup-config	0.2.6-Helium-SR1.1		632d1958366a3add38843e315959074f70e4276e
org.opendaylight.controller	netty-threadgroup-config	0.2.7-Helium-SR2		9eaa8fbbebc3c806ccc7b54c4538e1e61b5f5d17
org.opendaylight.controller	netty-threadgroup-config	0.2.8-Helium-SR3		b2d0e16f9c69d82a1dbb5138a96b9061c140da03
org.opendaylight.controller	netty-threadgroup-config	0.2.9-Helium-SR4		29c826a7d2ec3d83af22a124d785240437868b6e
org.opendaylight.controller	netty-threadgroup-config	0.3.0-Lithium		f0dc8239aac62bc0629fcf33bd81de8d05698a4e
org.opendaylight.controller	netty-threadgroup-config	0.3.1-Lithium-SR1		036d49bdb50260ef03b07a9c81b5622dde877869
org.opendaylight.controller	netty-threadgroup-config	0.3.2-Lithium-SR2		fab68ce2387fed3e4e38f3466a231ac7829a06be
org.opendaylight.controller	netty-threadgroup-config	0.3.3-Lithium-SR3		087a0fef19591b2a4f6c330cd86683c09a292f89
org.opendaylight.controller	netty-threadgroup-config	0.3.4-Lithium-SR4		2d5aeccb1de7586ef382507fd30ef1070a10153c
org.opendaylight.controller	netty-threadgroup-config	0.4.0-Beryllium		a3babc3f05f8b49aecbc94eb0fd898de7632580b
org.opendaylight.controller	netty-threadgroup-config	0.4.1-Beryllium-SR1		5eca4119d5386646e2448de9880401208d894c78
org.opendaylight.controller	netty-threadgroup-config	0.4.2-Beryllium-SR2		ebbddcc4b0c395148d6234dbd0c5e32e816bd55b
org.opendaylight.controller	netty-threadgroup-config	0.4.3-Beryllium-SR3		73cb052eb9462df8e8e4ef435a7eac96fa9d95ee
org.opendaylight.controller	netty-threadgroup-config	0.4.4-Beryllium-SR4		17165225eadc0180eb5f843d3a1d8d0fa87bce9c
org.opendaylight.controller	netty-threadgroup-config	0.5.0-Boron		d3bd894680eed93f92f5091ca6b916e8438a5d97
org.opendaylight.controller	netty-threadgroup-config	0.5.1-Boron-SR1		f029a1af5be31db84f84e7a06ac7af8a7492ee1f
org.opendaylight.controller	netty-threadgroup-config	0.5.2-Boron-SR2		50859d6b9c7383d88010dc3be04978f998c16fd2
org.opendaylight.controller	netty-threadgroup-config	0.5.3-Boron-SR3		f62532db87779f3d71dc898456465f76ba87cef1
org.opendaylight.controller	netty-threadgroup-config	0.5.4-Boron-SR4		669a3702b94226ab8b195f2ceb50b4928043b6c8
org.opendaylight.controller	netty-threadgroup-config	0.6.0-Carbon		7130a24ec6faaf77b09b4f1978cfddce912fab91
org.opendaylight.controller	netty-threadgroup-config	0.6.1-Carbon		7ab32e1f497ba7446ede1b72ec65c83739071fa4
org.opendaylight.controller	netty-threadgroup-config	0.6.2-Carbon		06ffb58916038f9130921255fccad9138be9dc80
org.opendaylight.controller	netty-threadgroup-config	0.6.3-Carbon		3f4ccbe7faef97a6bcebe1e2025e73974157b152
org.opendaylight.controller	netty-threadgroup-config	0.6.4-Carbon		727c9df9f51129de6eb0e976a855a14923fc4c8c
org.opendaylight.controller	netty-threadgroup-config	0.7.0		a82b13ee559b8d1183fa2432759e96d17c91c3fd
org.opendaylight.controller	netty-threadgroup-config	0.7.1		f675f1be1a79e95a53646d0fc81a29079e00930c
org.opendaylight.controller	netty-threadgroup-config	0.7.2		128b707c445a86943aa27344808b87fa577c4843
org.opendaylight.controller	netty-threadgroup-config	0.7.3		526deeb30469a12f3e49955f556b0d4cb136e057
org.opendaylight.controller	netty-threadgroup-config	0.8.0		f4889110c30c91878b1d1c8c3bedb0d4002fc73b
org.opendaylight.controller	netty-threadgroup-config	0.8.1		88e3d1679f72e0e3a4d2c15234b9eb546fb0b04b
org.opendaylight.controller	netty-threadgroup-config	0.8.2		8c0120a4f08805d846611551cb4b414115e2a20f
org.opendaylight.controller	netty-threadgroup-config	0.8.3		2dae531c5802541b69fe06ccf12d87ff534f8abd
org.opendaylight.controller	netty-threadgroup-config	0.8.4		47824afd27e324177fa5e025fc037bc700b13e86
org.opendaylight.controller	netty-threadgroup-config	0.9.0		5ab466987932f668240cae590eb692315c62a200
org.opendaylight.controller	netty-threadgroup-config	0.9.1		56aa95aebac0fbfb27a8473f05d021ace2266529
org.opendaylight.controller	netty-threadgroup-config	0.9.2		dbf91acb3b0e5124571356b79e61e37ba03e2acd
org.opendaylight.controller	netty-threadgroup-config	0.9.3		caa33e1acec0d1f894e6950b7d99d581556ae737
org.openrndr.extra	orx-depth-camera-jvm	0.4.2		72398f551ddb23de18b9b5acb99584a1c22b4d38
org.openrndr.extra	orx-depth-camera-jvm	0.4.2-rc.1		72398f551ddb23de18b9b5acb99584a1c22b4d38
org.openrndr.extra	orx-depth-camera-jvm	0.4.2-rc.2		72398f551ddb23de18b9b5acb99584a1c22b4d38
org.openrndr.extra	orx-depth-camera-jvm	0.4.2-rc.3		72398f551ddb23de18b9b5acb99584a1c22b4d38
org.openrndr.extra	orx-depth-camera-jvm	0.4.3		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha1		f80e1c9e0580d91d763f0ee3623fd297b3a18401
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha2		f80e1c9e0580d91d763f0ee3623fd297b3a18401
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha3		f80e1c9e0580d91d763f0ee3623fd297b3a18401
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha4		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha5		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha6		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha7		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha8		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.3-alpha9		b46f3f09d16f01a1dd0d48f82558165c3bad0456
org.openrndr.extra	orx-depth-camera-jvm	0.4.4		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha1		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha2		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha3		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha4		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha5		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha6		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.4-alpha7		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha1		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha2		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha3		6a2e8ac46fd0d66de17af17223ba42828ee4a594
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha4		38c953f3c0c2781ba58f53b03911c69f626e4afd
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha5		38c953f3c0c2781ba58f53b03911c69f626e4afd
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha6		38c953f3c0c2781ba58f53b03911c69f626e4afd
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha7		5796523c503b423dab4ab7ad7f92f68d5fcd17b8
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha8		5796523c503b423dab4ab7ad7f92f68d5fcd17b8
org.openrndr.extra	orx-depth-camera-jvm	0.4.5-alpha9		5796523c503b423dab4ab7ad7f92f68d5fcd17b8
org.openwms	org.openwms.common.integration	0.1		0a45b477229284f1450380d895fbf51c028ce68a
org.openwms	org.openwms.common.integration	1.0		3d22f19bcb6f10bb9b2f8f0e1fa1a4fe0a1ecaec
org.picketlink.idm	picketlink-idm-ldap	1.0.0.CR1		6edc3183c5331c7d64bac3c7ca088ab86204a7ab
org.picketlink.idm	picketlink-idm-ldap	1.0.0.GA		11f458b7ae247cb4cbc117e1fad8c7d8c4296b78
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta1		2a61c4ab1e4dbf129031f85e169442789fd4fa82
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta10		04716c3ce7c935699a545456262b5d4401bcc021
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta2		ee61688dc881cb88356251b706b0d7e9437c4e3b
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta3		332b1ba6f7df88a5f62ce632b4aa07fb5d81ead0
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta4		4c1c812aa06d4ef5e4f36e24a55cc107bbf9fd36
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta5		d4a7ec540e6fe90c8de5abd1eb97a597db76741f
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta6		a6d0dc0aeee354f86260b02a54e3c3e5bfbaf15b
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta7		cd2dbc6a5495fd76e0eecaf8cafcdf947920f9de
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta8		5f8e5619e78a9e0797e813e5343297278fb65dc6
org.picketlink.idm	picketlink-idm-ldap	1.1.0.Beta9		4b04a94a43f66dcc10a61b2eb71745fca23091ab
org.picketlink.idm	picketlink-idm-ldap	1.1.0.GA		844a569c90c3342b234c6640b63b75777c763e05
org.picketlink.idm	picketlink-idm-ldap	1.1.1.GA		9b8ad5793086f88548fbcf7a254d005404be3348
org.picketlink.idm	picketlink-idm-ldap	1.1.2.CR01		2a8a52b27e277b3c54f4166babdf87c7079d4cfc
org.picketlink.idm	picketlink-idm-ldap	1.1.2.GA		c769eaaad763bde0b1803937e305fe94d5951d83
org.picketlink.idm	picketlink-idm-ldap	1.1.3.GA		cf8b1feda2b8a1004b16afb65ee0131602c46f57
org.picketlink.idm	picketlink-idm-ldap	1.1.4.GA		d16ad09acb26e143202496f9317391bf5cba37c6
org.picketlink.idm	picketlink-idm-ldap	1.1.5.CR01		f18fd37bb350c86f20870e74d20cdf8d1bbef1ef
org.picketlink.idm	picketlink-idm-ldap	1.1.5.CR02		d4682650ec769a1ed457bbf5700c59d702888f56
org.picketlink.idm	picketlink-idm-ldap	1.1.5.GA		81022ec0d9703ff24c026ffc5efc7df0525d4b34
org.picketlink.idm	picketlink-idm-ldap	1.1.6.CR01		8544200a5b044bc0b8d2c00e7bda5aee7896d729
org.picketlink.idm	picketlink-idm-ldap	1.1.6.GA		ee63daeeb7bafa209ee67fff522c5551bdf80f0c
org.picketlink.idm	picketlink-idm-ldap	1.1.7.CR01		5725ff5befb103357103b960c3b7b688e314b339
org.picketlink.idm	picketlink-idm-ldap	1.1.7.GA		df375d08ef48788831b73b54076fed946e7c414b
org.picketlink.idm	picketlink-idm-ldap	1.1.8.CR01		433ea048df0719151eeed2384c54803b0a48d0cd
org.picketlink.idm	picketlink-idm-ldap	1.1.8.GA		294954ccb8639021e21ee46bb984ba62af268a5d
org.picketlink.idm	picketlink-idm-ldap	1.1.9.CR01		60edaff812d317a5b0d07929ca7d020a0a7b1143
org.picketlink.idm	picketlink-idm-ldap	1.1.9.GA		a89a583a61f987c310a07a5a8fc73fc5ae58f283
org.picketlink.idm	picketlink-idm-ldap	1.2.0.CR01		5beb05cbaa4ee08346e0e3469dbe28e1962eb5ba
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha03		9949a84c974ebac2de43beb45edf9afefeaf723a
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha04		9aa933f5af0c1e8210c74d0ff372fb0be5c19050
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha06		895b6d8e34f674640170c54d7f45677f24b993de
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha07		cd9a161c00c9aa8d52997f01e4811cea9948bebb
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha08		b4803b70822b427984051704e590d8bbea87b3af
org.picketlink.idm	picketlink-idm-ldap	1.3.0.Alpha09		77cccc3a6cc4a0e5b662ecd2ce60ab9f58cb54c5
org.picketlink.idm	picketlink-idm-ldap	1.3.0.GA		d30ef37b57ec7fd696f24d18cc890fb79e36da16
org.picketlink.idm	picketlink-idm-ldap	1.3.1.CR01		0cedf060d3a62d8a0c4bb5ab2b04ad2132386108
org.picketlink.idm	picketlink-idm-ldap	1.3.1.GA		271302aa76ec11397947b9ef986db6e4638c8b91
org.picketlink.idm	picketlink-idm-ldap	1.3.2.CR01		a50f9fd238f82d0553c92eee5410563dc939c537
org.picketlink.idm	picketlink-idm-ldap	1.3.2.CR02		814c1eafb0297423e77c14a6aaf9f16109b671ea
org.picketlink.idm	picketlink-idm-ldap	1.3.2.GA		10661f67176c9e6d568fbdffab67da31587e68de
org.picketlink.idm	picketlink-idm-ldap	1.3.3.Final		e9b29b8af0d09fb8355b654526f4e5d851ce1b86
org.picketlink.idm	picketlink-idm-ldap	1.4.0.Final		6929a47ea8362474d68ecfd901540a737084b5ff
org.picketlink.idm	picketlink-idm-ldap	1.4.0.M01		951b63f28a2258eb163ff8e06abdbca97ef95064
org.picketlink.idm	picketlink-idm-ldap	1.4.0.M02		1ad309de6d6008d2ff45555cb72c9329ed34a1bb
org.picketlink.idm	picketlink-idm-ldap	1.4.0.M03		0f6f4b74f7b4c85f22cb42a716cb3954dc2e50e8
org.picketlink.idm	picketlink-idm-ldap	1.4.1.CR01		746210b75c38bb139611a3a3a139511f747c6d13
org.picketlink.idm	picketlink-idm-ldap	1.4.1.Final		b7442b6b9bb9c76f2ce677535c8b542f610e7f6a
org.picketlink.idm	picketlink-idm-ldap	1.4.2.CR01		6d898eedb45ae026d19154e7e1dea1e5a14b7b96
org.picketlink.idm	picketlink-idm-ldap	1.4.2.CR02		1c9d992233663fff49fbb4f5cff1b603e147e81e
org.picketlink.idm	picketlink-idm-ldap	1.4.2.Final		2b70adbf017c712af3d004a845adc0a35f277851
org.picketlink.idm	picketlink-idm-ldap	1.4.3.Final		34228ec330756a070ec032975e3f9569ab09fe17
org.picketlink.idm	picketlink-idm-ldap	1.4.4.Final		f68653112eb809da882cafda39c7137cad51f7a2
org.picketlink.idm	picketlink-idm-ldap	1.4.5.Final		b970c4bfa6d2f05cc787d5a1a72bcabbc863b9b1
org.picketlink.idm	picketlink-idm-ldap	1.4.6.Final		b52fefb76b4f2d047422f4ff5caff9c7a18001f3
org.picketlink.idm	picketlink-idm-ldap	1.5.0.Alpha01		5f664a4d519433ad23b392386f90be496d8d6020
org.picketlink.idm	picketlink-idm-ldap	1.5.0.Alpha02		79052f32eb87e70f598f1ca63131257260cbe6a7
org.specnaz	specnaz-junit-platform	1.5.3		a1927fb0dbbf5e2c629590a3ec81cc1445de250c
org.specnaz	specnaz-junit-platform	1.5.3.rc1		bf248ff7df00d087a403641e221b99c34d0acd3a
org.tomitribe	restclient-util	0.4		3628d25304c5a320b56491a90391b24dc1c103f8
org.tomitribe	restclient-util	0.5		d836a4b3e18bbefbb7cb44baba9fdb9d08e51df5
org.tomitribe	restclient-util	0.6		0bf25523a20dad1ad0dbf6d440c7a6f5244e89e0
org.webjars	npm	1.3.26		0976c13f9cfbc210b21529448ae0e928f4b52d24
org.webjars	npm	2.11.2		7034d1d8173d57f866f4853e97f5091236916555
org.webjars	npm	2.14.14		507af4e32f8d1011d330e7e31705c647cc5cba93
org.webjars	npm	3.10.9		e58c20697f8f582e5d372e4e9cbd4bca00724802
org.webjars	npm	3.9.3		31c9d8234c5dc185aeffcc0d234b38a5ce1c5d98
org.webjars	npm	4.0.2		a61d9b12b6dcaa935949f1162f9e713a0a99369a
org.webjars	npm	4.2.0		bfc67b98a8e9665347755505a5411530c4c02ba9
org.webjars	npm	4.4.4		f0b578ba8b619bf51e15ff00ac01df6d7603ba3c
org.webjars	npm	5.0.0		eb28828a2767f23e7ecc94cd551e471d5a58e616
org.webjars	npm	5.0.0-1		3e3a51a5a5eca260437ccf43d2b1f87e73075981
org.webjars	npm	5.0.0-2		22b7133778437a558c28979a19442a1122171cea
org.webjars.bowergithub.medikoo	es6-iterator	2.0.3		1dc80e992b46cc319904ae72fe9c2fdd9b673fc2
org.webjars.npm	pbkdf2-compat	2.0.1		2b85df12c2d5fd2988bffa337fbdaa6fe3541a0a
org.wildfly.swarm	management-test	1.0.0.Alpha6		fe7ed259692aaaa96eb53e82246164623ef228bd
org.wildfly.swarm	management-test	1.0.0.Alpha7		bf5a0aadd821e54da2db7275abe7bb31815cdc9e
org.wildfly.swarm	management-test	1.0.0.Alpha8		69a31eb136f1c0fd1416c13cae49c01fd056a61c
org.wildfly.swarm	management-test	1.0.0.Beta1		a8de2a774e0a5758f1da70982b761a07676e958a
org.wildfly.swarm	management-test	1.0.0.Beta2		884cb08b12d88287793b64f71592bd0c38c09477
org.wildfly.swarm	management-test	1.0.0.Beta3		38bb7197f49e03ed409660b9b9faa919524a327c
org.wildfly.swarm	management-test	1.0.0.Beta4		01cb838907b793bb32c7def326eb0f4c7c433f2f
org.wildfly.swarm	management-test	1.0.0.Beta5		94aedd8a0976b35f164b802e7dcbba20cd122d54
org.wildfly.swarm	management-test	1.0.0.Beta6		45e753975cd3902a42e430d10fbe40166472471f
org.wildfly.swarm	management-test	1.0.0.Beta7		3824939de4fc2e5c5bbf21aef1b28f2a156eec10
org.wildfly.swarm	management-test	1.0.0.CR1		ce16865a1b9586c02596f107d8ea7334f5d93b66
org.wildfly.swarm	management-test	1.0.0.CR2		626342807c30fe0c40a7025e0bd70b42366ab345
org.wildfly.swarm	management-test	1.0.0.CR3		7a2fad29cd1c8b0786544d84c55bebb702ce478b
org.wildfly.swarm	management-test	1.0.0.Final		31a1ade5fb4115152247a3b6901d475736292584
org.wildfly.swarm	management-test	1.0.1.Final		4e1fd33a2f32432f033cf15e6fe0cce2e0562420
org.wildfly.swarm	management-test	1.0.2.Final		1a4c20d450645a1631a256fecf70718be2afe3c3
org.wildfly.swarm.testsuite	testsuite-management	2012.12.0		f37897a8366fbbf36449b9363a044a884d2946ce
org.wildfly.swarm.testsuite	testsuite-management	2017.10.0		b5f09990bce44874d0d9118de1c817083d96b63f
org.wildfly.swarm.testsuite	testsuite-management	2017.10.1		d75b479647fc0fc6a39e6ee7bf21acc92ddf23c1
org.wildfly.swarm.testsuite	testsuite-management	2017.10.2		75bfe2e5fbb550a6d09c66064de2b0b7ca75e124
org.wildfly.swarm.testsuite	testsuite-management	2017.11.0		d92e072204313beff3a3c80ae0da6c4286e53877
org.wildfly.swarm.testsuite	testsuite-management	2017.12.0		2e0161ea0ee689bc517f9be87c74a9cc9eaad08a
org.wildfly.swarm.testsuite	testsuite-management	2017.12.1		0a5bbc3ada7be81c3d9884804ecaf4b70a92cb65
org.wildfly.swarm.testsuite	testsuite-management	2017.9.4		8845f0f02e994f26c56afb695723481bb13d6f16
org.wildfly.swarm.testsuite	testsuite-management	2017.9.5		c6fa68980a49dec4fcb219d8a48ffd3fbe80f7d0
org.wildfly.swarm.testsuite	testsuite-management	2018.1.0		594b0577186ec6ced423e89d56fcd9da40ad882a
org.wildfly.swarm.testsuite	testsuite-management	2018.2.0		54ebe8c2893013b39e02240487121e963aa0a7aa
org.wildfly.swarm.testsuite	testsuite-management	2018.2.0.Final		e812c7c5475162124e41daaf496833c12fa0b845
org.wildfly.swarm.testsuite	testsuite-management	2018.3.0		991411a5f5effed9ebf3f9db4ad6f61f09e7e9a4
org.wildfly.swarm.testsuite	testsuite-management	2018.3.1		892ce3ba6f4cbfc9b345c9d62b94338c677a5afc
org.wildfly.swarm.testsuite	testsuite-management	2018.3.2		e9f24995066edd75d568e4130d72874e17740f7e
org.wildfly.swarm.testsuite	testsuite-management	2018.3.3		cde0f47809b6c98e94afde04fce4e679e1fd85ec
org.wildfly.swarm.testsuite	testsuite-management	2018.4.0		a04defcd976c0b6aef6772922c3df001c90b1eec
org.wildfly.swarm.testsuite	testsuite-management	2018.4.1		03caddebc5662c053672bebe8fb07a2a91c31da9
org.wildfly.swarm.testsuite	testsuite-management	2018.5.0		2b075cbd174393e59547063593db2dec43aba1a3
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.39		43f7ecf2d4017b1d3fdf1bdc1d403723231bd514
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.40		8fddfc1e4892a0517de1a1e32bc6f16960cf3940
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.41		af48e70b8a38eb29effa4c7186ef0cea79619e2f
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.42		3247d2d2fc0b7b367470e738578cba3afb048047
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.43		0112a381aa466eb504a3c5ad3c327f86116d6a87
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.44		5b897d74160c11dcf0c97e45e7173d590f89e08c
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.45		497eb1b13e4ad2707213867baae6e0c38fb231f9
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.46		b5711f7b318b61c80247b3483125139f8e2c4b23
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.47		af1f83c6b96bc95b089073a748ae7473fa75fd89
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.48		6860f20a380e104d35c6416ca2f3face36844b27
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.49		90de4f79508d02e23688f88bd3abcfef2874e687
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.50		b6e9b98f7b0b23e05c1c07840784dccd0b6010c2
org.wvlet.airframe	airframe-scaladoc_2.13.0-M3	0.51		0999ea21dea55f3b2f61d22e507da49f1b08e10f
org.wvlet.airframe	airframe_2.13.0-RC2	19.5.1		cbaed09fb6d37454f38d1bf43d8bdb35eb1afaf1
pl.touk.nussknacker	nussknacker-kafka-util_2.12	1.1.0		93e556de0b3a67097a4f1de73f3b0b2fd8fc6bfa
pl.touk.nussknacker	nussknacker-kafka-util_2.12	1.1.1		d9c7f802584c323515b4bf3b66d2f0d2ca0e3114
pl.touk.nussknacker	nussknacker-kafka-util_2.12	1.2.0		af8fc1a6604209aea12656061aa806b36f45e9ed
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0		e07a0047a1df903fea2196f369cfd65ffaede79a
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-RC1		46353b3885db539844b86eb7f3424c114492d6b9
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-RC2		6250eb5c5117475530cad1b7cf9b2db07aee0abd
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta1		ca6b4637a1188513a627a83b8988c6909a05abec
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta11		61cbe34067293660a68807af5895f6a237bed07d
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta3		93cab44ed523775a1a9f446a2608943a00ea51de
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta4		7ef08cbfcb941d41ab4e3c3cd28f73d5582e5c01
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta5		a8941964ad40cff862b8950d624fa370ba0e9767
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta6		9fcb26a9e18e690156b4dbbddf477b45ddffc7af
ru.tinkoff	typed-schema-scalaz_2.12	0.11.0-beta9		1ae7ec38958a2dc0252414ac445c3e96776ab708
ru.tinkoff	typed-schema-scalaz_2.12	0.11.1		6419ff1a8ad5b9c0ab6396f97ae3b045966ff0ab
ru.tinkoff	typed-schema-scalaz_2.12	0.11.2		c8377a726092225b674ac35b1dbf1569eb0910a1
ru.tinkoff	typed-schema-scalaz_2.12	0.11.3		8d714cc1faca3e9c93df06ca500f5e7230916115
ru.tinkoff	typed-schema-scalaz_2.12	0.11.5		c2614c70280522d884e08e4032b31e678346494f
ru.tinkoff	typed-schema-scalaz_2.12	0.11.6		9a7e3405980af71be5e5c0ec70e6faa15be2eb89
ru.tinkoff	typed-schema-scalaz_2.12	0.11.7		c7fcaffb91d9bd5231e6cb49326b1dfc66e674e0
ru.tinkoff	typed-schema-scalaz_2.12	0.11.8		651facc5cc21730bffce79308b13e03fe86782c3
top.hendrixshen.magiclib	magiclib-better-dev-1.18.2-forge	0.3.27-beta		dc7fe740e14dafef6a8079820eaa34c423e426ae
top.hendrixshen.magiclib	magiclib-better-dev-1.18.2-forge	0.3.28-beta		2f0e48f7e0899feea4fbfc6fe08fb4a5251dc46a
top.hendrixshen.magiclib	magiclib-better-dev-1.18.2-forge	0.3.30-beta		55a15304657a94c775d14043c222caf2c229ded1
top.hendrixshen.magiclib	magiclib-better-dev-1.18.2-forge	0.3.32		7523a0fa0789003d85350c8dbf38a4f8bf66594c
top.hendrixshen.magiclib	magiclib-better-dev-1.18.2-forge	0.3.32-beta		2bf89b572392282e39289cb2806bb0268e0d8aab
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.48-beta		d7f291754328076cf0470b1b51a4cfddfae97f1e
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.50-beta		215d258c64d43e798fa8d1e3f5eedd6473bd0b1d
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.52-beta		9f255af2f23da2328c0ea66e6a7a132c3502ccd9
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.53-beta		35580641e942006f93176cc1869e81e1735e13cb
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.57-beta		f45e77b8c5162fc20c5aadf2813125735aca50a1
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.59		cdf06b1b4ae8fcec58862ee666e77425dd334271
top.hendrixshen.magiclib	magiclib-minecraft-api-1.17.1-fabric	0.6.59-beta		fbfc561f663570169a40000996de9fb5f9962386
top.plong	ms-base-rest-api	0.0.2		646c9aa956fcbfc58816cd8d45d19dcef506d073
top.plong	ms-base-rest-api	0.0.3		ac9def4e308ae808de312cd9f24af4b53d645066
top.plong	ms-base-rest-api	0.0.4		e6b3eac887f0dbd231e5e2c974793f4b4d2e8ae3
top.plong	ms-base-rest-api	0.0.5		f93e82096513f07f0277b51069fe76cf81248184
xyz.kotlinw	kotlinw-uuid-js	0.0.2		N/A
xyz.kotlinw	kotlinw-uuid-js	0.0.3		N/A
xyz.kotlinw	kotlinw-uuid-js	0.0.4		N/A
xyz.kotlinw	kotlinw-uuid-js	0.0.6		N/A
xyz.kotlinw	kotlinw-uuid-js	0.0.7		N/A
za.co.absa	enceladus-kafka	1.0.0		6142db4027e0c1db4dd51b5cba2f9fa2076651aa
za.co.absa	enceladus-kafka	1.0.0-RC0		d3a1e283a2ae59880fd4b0eb1adc35c8dd82dad6
