ai.nextbillion	nb-gestures-android	0.0.1		N/A
org.codelibs.fess	fess-ds-box	13.13.0		284d2312ff41dafbccc031c90658d6cb3a7fe21d
org.codelibs.fess	fess-ds-box	13.14.0		ebf782b280dbd2f361ad6b38d9bf546b956dab36
org.codelibs.fess	fess-ds-box	13.15.0		f2ec085c6506d0b5b08312fecfeb7b69b619b82d
org.codelibs.fess	fess-ds-box	13.16.0		f9a73181043292321c974d317665aa3e264e3af5
org.codelibs.fess	fess-ds-box	13.2.0		2dee01a78efa5dc9495650d37ce4633613e36077
org.codelibs.fess	fess-ds-box	13.3.0		eff2f6d74b342214d475ddd8fa2016dc48d2e35f
org.codelibs.fess	fess-ds-box	13.4.0		e237862b2c28c3b44426ebb02f6369748f245a04
org.codelibs.fess	fess-ds-box	13.5.0		e34f556aaffd09ab925e5be46ccc20379f381da1
org.codelibs.fess	fess-ds-box	13.6.0		40e4a28bd8501204a5a840d1a1b407d735d40130
org.codelibs.fess	fess-ds-box	13.7.0		bd4867881780a3dbce3c0734eac47ef53b10041c
org.codelibs.fess	fess-ds-box	13.8.0		a08460355246d2e3de5c62f35bf9a1a1132d0d7f
org.codelibs.fess	fess-ds-box	13.9.0		9eccf23cb98c0e4af393115968815128ff344d10
org.codelibs.fess	fess-ds-box	14.0.0		ca01a5eb2c50a775367c445b19bbb5172bbef5d3
org.codelibs.fess	fess-ds-box	14.1.0		bb186e64e4820bc7a961574170d9b237dbb898db
org.codelibs.fess	fess-ds-box	14.10.0		4e55d6a3f7ed427e8cc3cbfaea997d82dc525836
org.codelibs.fess	fess-ds-box	14.18.0		ee29b5db79f84b8066db9560ea19e4b7021cb6ca
org.codelibs.fess	fess-ds-box	14.19.0		ae0cad31c6e4e38f9dbf639c1eab096b626faa82
org.codelibs.fess	fess-ds-box	14.2.0		09dfb20f2e49edafb96707c64cb9fffd37681381
org.codelibs.fess	fess-ds-box	14.3.0		d42d4be3e6ba2346e785d9875d6bb17960e38a11
org.codelibs.fess	fess-ds-box	14.4.0		73c04c326cdf469b1c842f81a01ab61d19596f9a
org.codelibs.fess	fess-ds-box	14.5.0		8689b657e974385944fbeff3ca25368e267fcb47
org.codelibs.fess	fess-ds-box	14.6.0		ff1b5144740e3345843e2dc4ae00b92882485fb6
org.codelibs.fess	fess-ds-box	14.7.0		d1323abdb90d287e1a05536c7b05dbcfa0b76eb3
org.codelibs.fess	fess-ds-box	14.8.0		d09137e003d8101bf1f5e525e5170dea13a1ceac
org.codelibs.fess	fess-ds-box	14.9.0		9d4a00c9eb80c16962ade07bd9c665894149eb06
org.coderclan	edelweiss-parent	1.0.0		N/A
org.coderclan	edelweiss-parent	1.0.1		N/A
org.eclipse.vorto	eclipse-ditto	0.10.0.M4		N/A
org.eclipse.vorto	eclipse-ditto	0.10.0.M5		N/A
org.eclipse.vorto	eclipse-ditto	0.10.0.M6		N/A
org.eclipse.vorto	eclipse-ditto	0.10.0.M7		N/A
org.encalmo	graphs_native0.5_3	0.9.3		424331723797340468723ba20699171f425f28ce
org.ff4j	ff4j-store-commonsconfig	1.6.3		6211a3bc8288658871a5b1ff7ae906b32af795ce
org.ff4j	ff4j-store-commonsconfig	1.6.4		157d436e89436894f5751487957b8f65412cf214
org.ff4j	ff4j-store-commonsconfig	1.6.5		afd44c26437ca3e931e2c1bdc2ee8cdd2dd47601
org.ff4j	ff4j-store-commonsconfig	1.7		b69b5a63617ae9c94e067d2191ed9e8bb7252a25
org.ff4j	ff4j-store-commonsconfig	1.7.1		af4a44d584f437882c9fc3d53842aecf35e51d7d
org.ff4j	ff4j-store-commonsconfig	1.7.2		e65be6016cba59d09ad0a844b327ae77899f4ea8
org.ff4j	ff4j-store-commonsconfig	1.7.3		e7736417a73cbd9f0e9ce8f6535e23e3a0e9cd0b
org.ff4j	ff4j-store-commonsconfig	1.8		05728af75a3c21e70bb7355427266c875306bccd
org.ff4j	ff4j-store-commonsconfig	1.8.1		3e2a804eeef02b29f3ccea9c253c45482f82f5f2
org.ff4j	ff4j-store-commonsconfig	1.8.10		b45495ff23d70bd475f31d50acab75980952622f
org.ff4j	ff4j-store-commonsconfig	1.8.11		abe25ecef3783da5750de4bd8bd2c2468dbca0fd
org.ff4j	ff4j-store-commonsconfig	1.8.12		803b6b74d29453650d46d3ba23213d0091079316
org.ff4j	ff4j-store-commonsconfig	1.8.13		59bb6b1edbf12b84aa303019c597aaa324e15b8c
org.ff4j	ff4j-store-commonsconfig	1.8.2		58103224db07ea92ae0f4bd4878d35bb2112e34e
org.ff4j	ff4j-store-commonsconfig	1.8.3		ffb81ad5d8d4b08279ab569598a6060a8dc5323c
org.ff4j	ff4j-store-commonsconfig	1.8.4		5ad824cfbfcc8eb6c0bc7278cf0e4d7482832b42
org.ff4j	ff4j-store-commonsconfig	1.8.5		3ac163f94761616aaed6a148dc1be9cae54821ff
org.ff4j	ff4j-store-commonsconfig	1.8.6		90f08a4b17774c111a136eca5eb5e160241b21ae
org.ff4j	ff4j-store-commonsconfig	1.8.7		60edb0f2b89d8a21c7559b8233ccfb81a0c9ca16
org.ff4j	ff4j-store-commonsconfig	1.8.8		3b0b9e78ac37acad569463bfbb71157f8f8ad0af
org.ff4j	ff4j-store-commonsconfig	1.8.9		925546d59d38d5117818432f5674e4719408bf1c
org.ff4j	ff4j-store-commonsconfig	1.9		d40840348e64a4375449ad52438953c761216dfd
org.ff4j	ff4j-store-commonsconfig	2.0.0		bd59be0a05a6913a832276a46f8a4fb64e4f4042
org.ff4j	ff4j-store-commonsconfig	2.1		98c3bcbe87a8e6ee7f2445451f283df733fdbeed
org.fuin.esc	esc-spi	0.1.0		879ad5b052f99d0e1cb3aeb72507107308969b74
org.fuin.esc	esc-spi	0.2.0		eebc3b18a522856dd56b675172f9bacd79e4dc98
org.fuin.esc	esc-spi	0.3.0		959d64817816b5b019fc8b5e5855fdb5b3974ecd
org.fuin.esc	esc-spi	0.3.1		c79e225f1ff6bfa0c37f12f05af5e8039b0d73f4
org.fuin.esc	esc-spi	0.3.2		797e2ddc4ce0442159e49025f9aa11544a7194cc
org.fuin.esc	esc-spi	0.4.0		7d312b8c4db34a077c9b87f2c89b63e28e20f80d
org.fuin.esc	esc-spi	0.4.1		4a36e0b3ef922e32092607a5a03717007420d4b4
org.fuin.esc	esc-spi	0.4.2		d0216732997dddf9da7048b1d7147c4a09d6a457
org.fuin.esc	esc-spi	0.5.0		b05d2f31522c52c39ac5c7353e6402d5f894778a
org.fuin.esc	esc-spi	0.6.0		253754d9846a83cdd69c241ceaac63798ff5c160
org.fuin.esc	esc-spi	0.7.0		d6afa2362e765c9abae531e727793a4d05377ec7
org.fuin.esc	esc-spi	0.8.0		fe2b9e131c14f18b90abbda1f82add0a567a8e5c
org.fuin.esc	esc-spi	0.9.0		caa7e51dce11ce2a9933e1d6a6fd863eaead50b0
org.iplantc	boxy	0.1.2		43e573e45a548c0699a2a388188c6ecd82aedf7d
org.logicng	logicng-serialization	2.5.1		16f7b6477a3c1dce831a96238aeebbff18049d5f
org.logicng	logicng-serialization	2.6.0		6cdb4d231b936777c70da6ff18a5aaddcee4b8ea
org.piangles.backbone.services	BackboneServices	0.1		df43a9680e452465df08b7c85aa35bc40dce5085
org.piangles.backbone.services	BackboneServices	0.2		558d28cc4f29686aa77b02b30bcdf292745e68f7
org.piangles.backbone.services	BackboneServices	0.3		b43afecff1fe50cc473295678067634e0af83848
org.piangles.backbone.services	BackboneServices	0.4		1eace3c9383e71537d2c917e8b623e3d71774503
org.piangles.backbone.services	BackboneServices	0.5		ffd81b7611384b74dae195c42666b2883445dca2
org.piangles.backbone.services	BackboneServices	0.6		8ba1f11d359d97f86123ac309c8e0abbce09335c
org.piangles.backbone.services	BackboneServices	0.7		61805d3ca924fad38b3888ed22407827cd95be03
org.piangles.backbone.services	BackboneServices	0.8		7ed00bcca06cde4abc4a727449758b4ad375c804
org.piangles.backbone.services	BackboneServices	0.9		8a0d52450278cf38d92f1ddcd90077a0e2205fec
org.piangles.backbone.services	BackboneServices	1.0		0b157811104f02fba722c56ab45d29697fa80c2c
org.piangles.backbone.services	BackboneServices	1.1		782826c55ce8897a4d07ebfcfe334c320fa8ecee
org.piangles.backbone.services	BackboneServices	1.2		0c06de73e5ab44827a57ca148ae77e5d30ae4eb8
org.piangles.backbone.services	BackboneServices	1.3		feb80fa8c784f7e474f823e89986ef2485652dcb
org.piangles.backbone.services	BackboneServices	1.4		00950f8f93fb1897f1d99ee5868a85a79532df33
org.piangles.backbone.services	BackboneServices	1.5		53b46ba1ead6e5ab8c886fee9364945f29f1df66
org.piangles.backbone.services	BackboneServices	1.6		6d2e86d5174f53caf091f69395247580497ca1c1
org.piangles.backbone.services	BackboneServices	1.7		f43eb82830fcbf25398a994be38fd7f147ca65a2
org.piangles.backbone.services	BackboneServices	1.8		6df26a6ebfcf11da9a2167e8fa4c59c405461ac2
org.piangles.backbone.services	BackboneServices	1.9		797a3017dd34cadb185483faf9e6259f911c45ce
org.piangles.backbone.services	BackboneServices	2.0		8a74da44727ec07de2be5a4d4c0f1c60202a7df2
org.piangles.backbone.services	BackboneServices	2.1		fb50c783c7349400bda8452787988c5eda917153
org.piangles.backbone.services	BackboneServices	2.2		f8bc2287682ec45bf964d7c4690692dbc407dfbc
org.piangles.backbone.services	BackboneServices	2.3		bc3eacea57d97bf96807b6ab890e94bf7d27ef03
org.piangles.backbone.services	BackboneServices	2.4		9c835362e0ab75501fdd5f81b9aa8e8d95469be5
org.piangles.backbone.services	BackboneServices	2.5		7e1c10e84180fbcbf9747c589c42f398e806ea12
org.piangles.backbone.services	BackboneServices	2.6		08d4827ab113e98e1c7650a8d6c1e92073000003
org.piangles.backbone.services	BackboneServices	2.7		4e9d0d16b0b607155703e4465db7471abd43c23a
org.piangles.backbone.services	BackboneServices	2.8		28ccf834cdf2a072bb93c5b626da2ca14b931c3e
org.piangles.backbone.services	BackboneServices	2.9		db47e1e7c51acfeacf6ef7aa1ff49ee4d49f2ab5
org.piangles.backbone.services	BackboneServices	3.0		acb5aa07c7efb83763061bef2e6bb4488a2fa70e
org.piangles.backbone.services	BackboneServices	3.1		f1772ac15be98b1577b38ed8927bb6c169b3727c
org.piangles.backbone.services	BackboneServices	3.10		9c1b47ef000c812afb64342f672c789136e7644c
org.piangles.backbone.services	BackboneServices	3.11		15911f8715b143f8f14074dcdfc87d4c49472956
org.piangles.backbone.services	BackboneServices	3.12		6261b834bad68f3ea438f8f58cc0a95e8e25d7c6
org.piangles.backbone.services	BackboneServices	3.13		9b98a4b2cd6b9d419606ace376443c6e7643cd3f
org.piangles.backbone.services	BackboneServices	3.14		8efc6d0741e98e67e552bf6f97532442bf7c3b7a
org.piangles.backbone.services	BackboneServices	3.15		cf1524e1f818d38e7000e539bafb1d59d96423bc
org.piangles.backbone.services	BackboneServices	3.16		dc79ddaa6c858969e1d35f7a1699573d563cd714
org.piangles.backbone.services	BackboneServices	3.17		87e53ba7e181b2d071a130adb5fcaffbba678ed5
org.piangles.backbone.services	BackboneServices	3.18		c3e0fa9e8116c9c5bdf31bcfc2e8661f95a0e797
org.piangles.backbone.services	BackboneServices	3.2		195ba1149fdc8b7c14dab1250c31eddb6d5096dc
org.piangles.backbone.services	BackboneServices	3.3		de73793635c9a0d2a342978c7415f9362cfda120
org.piangles.backbone.services	BackboneServices	3.4		979d1b86b819e3a5bf0a319ebaa164630474bf59
org.piangles.backbone.services	BackboneServices	3.5		8f6c2550004df0026d252f9bfec3cbc9e005bd51
org.piangles.backbone.services	BackboneServices	3.6		f7743f0851576b4bf60ee8ac66cedc783709a811
org.piangles.backbone.services	BackboneServices	3.7		8ded19d730d49e057acd39f065505ca57801ec32
org.piangles.backbone.services	BackboneServices	3.8		a8ee3a17dab908997f1d149dd171a0ce7e3e3a8e
org.piangles.backbone.services	BackboneServices	3.9		07c4e967f5bb40bc5e7c8865c5b5d436b19ad2a8
org.playframework	play-jdbc_2.13	3.0.0		b4364606523b129e3a9287f4e749bd332c09b24b
org.playframework	play-jdbc_2.13	3.0.0-M1		4ad2b8367c5c13dc3648c014f126a80933739457
org.playframework	play-jdbc_2.13	3.0.0-M2		cdfc2f4df16ec3d8f2ce70c2cf260da71c9571db
org.playframework	play-jdbc_2.13	3.0.0-M3		36ba9cdf451b35282bf768ee6f63bc724a65604b
org.playframework	play-jdbc_2.13	3.0.1		21fa159aa1c6ab0bc63611be66d39336c1108196
org.playframework	play-jdbc_2.13	3.0.2		d7d59e09d49f489bd8ea0cf67d91c23b4bdfcb6c
org.playframework	play-jdbc_2.13	3.0.3		578c5290ce34836a6d9b8c399a2fef1d2bf1dd22
org.playframework	play-jdbc_2.13	3.0.4		8230a7b7c1991dec7b5691afe76e86c777cb9562
org.playframework	play-jdbc_2.13	3.0.4-M1		28a1f48f9105e3b1c1d10effbbd7ef3df13a5337
org.playframework	play-jdbc_2.13	3.0.5		7f264b5026f9fa8363f52b21d3bced86a47ec121
org.playframework	play-jdbc_2.13	3.0.6		38a3dfe2d2e875ffab66a4ea714b3bbfddc70bf4
org.playframework	play-jdbc_2.13	3.0.7		03c6fc5df0796076b7570aed1c2c819b1cda3d55
org.playframework	play-jdbc_2.13	3.1.0-M1		70890596760b8a4ff86a82b5b14abe0cae9ec2d9
org.seedstack.addons.w20	w20-bridge-web-material	2.1.0		0bfd58957f4942b347f899dcdaa4d24822ee3eee
org.seedstack.addons.w20	w20-bridge-web-material	2.1.1		8376d7b7cbe3cbceb86e353365013617fe701343
org.seedstack.addons.w20	w20-bridge-web-material	2.2.0		50a1fc4c026038847abfb520aadc6549aaa8fbcb
org.seedstack.addons.w20	w20-bridge-web-material	2.2.1		75f844f8f82d6f280a3baebb9d77b6b47bcb912f
org.seedstack.addons.w20	w20-bridge-web-material	2.2.2		3f0c6907535f67280b67717aa881e2104b5cd019
org.seedstack.addons.w20	w20-bridge-web-material	2.3.0		e0d7e5de5142daef405666d02f08a44f665288b3
org.seedstack.addons.w20	w20-bridge-web-material	2.3.1		b2fc757e24073335956168cab975d3aebe0fdba1
org.seedstack.addons.w20	w20-bridge-web-material	2.3.2		1850b71c8c3add75139d40e3272f67d035846fa0
org.seedstack.addons.w20	w20-bridge-web-material	2.3.3		1ff61d4f2ecc4c44d2198f48cb6597a12b9742f7
org.seedstack.addons.w20	w20-bridge-web-material	2.3.4		d2e99e216a52342a81307490aa6be975046de1ca
org.seedstack.addons.w20	w20-bridge-web-material	2.3.5		71745936b946f42e2781f80af8cc2710b4ceef49
org.seedstack.addons.w20	w20-bridge-web-material	3.0.0		3f2f32f38bc83b0456b40f1606a3d1474066bf42
org.seedstack.addons.w20	w20-bridge-web-material	3.0.1		7c92ba976f8ff900aa4be1c812fa24d13a349d0f
org.seedstack.addons.w20	w20-bridge-web-material	3.1.0		ca17e21f77a418dfe2b74e28354a61bec0cf84c3
org.seedstack.addons.w20	w20-bridge-web-material	3.2.0		d06f747ae834ec5b0bac6bb1c9f0f7d4733fe9c6
org.seedstack.addons.w20	w20-bridge-web-material	3.2.1		551411d930f306664c254322353353dc3533a017
org.seedstack.addons.w20	w20-bridge-web-material	3.2.2		922a2d39d21e219d3aa0db42e59776d7cf997df6
org.seedstack.addons.w20	w20-bridge-web-material	3.2.3		6ad37d290a0f4cbabc088c6c4e1074bcc344df8a
org.seedstack.addons.w20	w20-bridge-web-material	3.2.4		b70a4e71e11820d3b1c958669461034f21186a5d
org.seedstack.addons.w20	w20-bridge-web-material	3.2.5		49cefeaba02e28a23f8c23dcec2c398ffb1bd376
org.seedstack.addons.w20	w20-bridge-web-material	3.2.6		4d74c95f7eb501ceb58820c4616c542acb36a83e
org.seedstack.addons.w20	w20-bridge-web-material	3.2.7		e069fc5f539bbaebc1dabfb33350c7ce85778f8d
org.seedstack.addons.w20	w20-bridge-web-material	3.2.8		74950c9ab846c54e5da7e71cf5644196d4e298ad
org.specs2	specs2-analysis_2.12.0-M4	3.7.3		d7d01c20327d5a9ca2db44331d963df8c82e364e
org.specs2	specs2-analysis_2.12.0-M4	3.7.3.1		68aa56ab55bc8de42024cb9a63f74e1b45400c04
org.specs2	specs2-analysis_2.12.0-M4	3.8.1		10a9b0565264b5f4d8524e414008f34028b6c136
org.specs2	specs2-analysis_2.12.0-M4	3.8.1-scalaz-7.1		aa7a05dddfbf03272f999f785a4f1da7ae2bbcc4
org.specs2	specs2-analysis_2.12.0-M4	3.8.2		c2181f0534389a0d1351eba8e2fbe585720e0c69
org.specs2	specs2-analysis_2.12.0-M4	3.8.2-scalaz-7.1		d9341a3afdb9ed36fff1591f8f0e978928400a00
org.specs2	specs2-analysis_2.12.0-M4	3.8.3		7f78a345f968083226297a8f2532abc67f18b6bb
org.specs2	specs2-analysis_2.12.0-M4	3.8.3-20160524134053-8145e17		ae72ff8022d8b4faccc941f902a1fa9e5427b565
org.specs2	specs2-analysis_2.12.0-M4	3.8.3-scalaz-7.1		7c068cbac7c19b969296bf387d07aa3a56679e24
org.specs2	specs2-analysis_2.12.0-M4	3.8.4		7be88239f114aacee8a4daca9ce621a55fedf536
org.specs2	specs2-analysis_2.12.0-M4	3.8.4-scalacheck-1.12.5		11e1a81d909f9021e2c1fc71a4c54ee567f73b70
org.specs2	specs2-analysis_2.12.0-M4	3.8.4-scalacheck-2.12.5		40e190fc63f7cb439260f3924ed3df06fd114504
org.specs2	specs2-analysis_2.12.0-M4	3.8.4.1-scalaz-7.1		e0d3b0c263f0738c9b1ef999dc2ba2a44ae85fa6
org.springframework.ai	spring-ai-autoconfigure-model-bedrock-ai	1.0.0-M7		543e829db74017eac1ddd4bbfcdd22c27cb42e42
org.springframework.ai	spring-ai-autoconfigure-model-bedrock-ai	1.0.0-M8		6c9250b6bfe66adb818b981fcd1f65df146abdff
org.webjars	hyperagent	0.4.0		a3b974fbe461076917dc76575dd2232489e1dad9
org.webjars.bower	github-com-PolymerElements-app-layout	0.9.1		b868843f34eda577346136b2b93bedf965faaa33
org.webjars.bower	github-com-PolymerElements-app-layout	2.0.0		0bc799eb3b117e10000f1546b5c21ef0d9f389d0
org.webjars.bower	github-com-PolymerElements-app-layout	2.0.4		01424d0d8891efa37a20a806015e8f4e87e36af3
org.webjars.bower	github-com-PolymerElements-app-layout	2.0.5		bcdf75ff12379af97bbd9a473543b6d3f1a69d9a
org.webjars.bower	github-com-PolymerElements-app-layout	2.1.1		e7bef24907523be596b77a2c52830f05351443fe
org.webjars.npm	cucumber-expressions	3.0.0		0d06d373a45a51ce79b96bc23d5a9c84a8097170
org.webjars.npm	cucumber-expressions	4.0.3		d5da10555d1c3ca21600499bca05d1626902f393
org.whitesource	pecoff4j	0.0.2.1		a1ff9aa49167ae52e42dcc532f9e81728e057a45
pl.codewise.canaveral	canaveral	1.0.0		N/A
pl.codewise.canaveral	canaveral	1.0.1		N/A
pl.codewise.canaveral	canaveral	1.1.0		N/A
pl.codewise.canaveral	canaveral	1.2.0		N/A
pl.codewise.canaveral	canaveral	1.3.0		N/A
pl.codewise.canaveral	canaveral	1.3.1		N/A
pl.codewise.canaveral	canaveral	1.3.2		N/A
pl.codewise.canaveral	canaveral	1.3.3		N/A
pl.codewise.canaveral	canaveral	1.3.4		N/A
pl.codewise.canaveral	canaveral	1.4.0		N/A
pl.codewise.canaveral	canaveral	1.4.1		N/A
pl.codewise.canaveral	canaveral	1.4.2		N/A
pl.codewise.canaveral	canaveral	1.4.3		N/A
travel.wink	booking-engine-client-sdk-java	30.3.1		d6dd08f8a94012f25defd235a5f24812596158c1
travel.wink	booking-engine-client-sdk-java	30.4.1		8fb015304da6f91dc43a3ee16ce9ff37598c585c
travel.wink	booking-engine-client-sdk-java	30.5.10		f594e9552301fc4f340f8aff7a589b45fdd778e6
travel.wink	booking-engine-client-sdk-java	30.5.13		2e5ca508d01807fad048633c29f5a8faad1bd663
travel.wink	booking-engine-client-sdk-java	30.5.15		ff4d0fffb923887f97b7ac4ff0d73a9d6c720b82
travel.wink	booking-engine-client-sdk-java	30.5.17		e05148375cfdddc73373939120c747763dd9ef23
travel.wink	booking-engine-client-sdk-java	30.5.18		c442274bb72086bdb80c3d38240a396909bb7ada
travel.wink	booking-engine-client-sdk-java	30.5.19		cf5153d57c4902ea739e0df3c16e091c33c5e2c9
travel.wink	booking-engine-client-sdk-java	30.5.2		83f59f8947f56878f5c73b1aaa9884ab7778daef
travel.wink	booking-engine-client-sdk-java	30.5.20		b13282a3ffa7955fa0f94863ea1e3f9f8f4ce3c5
travel.wink	booking-engine-client-sdk-java	30.5.21		77e621226bbe88624e9e4ea18a608e586f122a56
travel.wink	booking-engine-client-sdk-java	30.5.22		d05f586f32cbe689686d26be0e35e531d1a41f9c
xyz.elemental.fork.org.exist-db	exist-security-iprange	6.4.0		2173e4752f34eca76619c995cae4cec754bc8732
xyz.elemental.fork.org.exist-db	exist-security-iprange	7.0.0		1552570340fda8576a43fc3ebfc76bf0cc213c7a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.10		be8d52e7619367015888a147c73978957ada5072
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.11		fef1009aeba4709d310691ab1ee5b087ab7fe6dd
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.12		6abba7d1080d800eb1d75d3d46a4013b64376bb0
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.13		eef3abd960609d53cd316fdfa8bbacfeafc55901
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.8		916d165d74624dcb61d2fcfd79acf6a411e0fbec
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	0.2.6.9		bd9f56da6b2b9b07a9896659a22ddc07d3e161a2
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.6.12.0		160464bd1eb0860fd269b72511c9cf29e2ae580c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.6.13.0		64ad340d7317d29a56814881bb72573e06a47c1c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.6.13.1		05bea9eb276b11fab9fa42476386dd08d8cb2c13
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.6.14.0		d154a973c90674318221bb628065fedfff6b5677
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.0.0		ce7ccd096856d34007a4e643da74991ee320bf37
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.1.0		e568baee44795118daf420de8a1596dbd2aea7e2
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.1.1		0724f46b9205711dc7cdc1bed9e3831aee3315a2
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.1.2		c1624bcd6171c84a291da0f71d4f8e360a35911a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.10.0		18e37c5f72823c2c81426e76c1bf53e259ca7f1c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.11.0		00bafa34e7739e9136c29af900d69c6ed88b3f24
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.12.0		622468bfda8d692add8f14f99288e9e2c3e5e6db
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.12.1		0a7011a03b714453cae71cd7da45cf113b15ebd4
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.13.0		41a64bc3289f7da5d4bca72cc523531ae57b3710
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.14.0		272ec1e022bffc77b5e18311aa6b81f98b406d65
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.15.0		9d49de834fafc042305f759a25c46ac6bd99a6ad
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.16.0		8b79cbaa1bf5ea8c3e37780142f62c2f93d967e9
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.17.0		106211ad1cbfe52114148ef43f5706f409e605dc
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.18.0		09de9ccf658178f7fd3a321e9ac0dd94aa48c46b
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.18.1		11cac04c442352e901e1495fc07bceafea911d91
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.18.2		bb1b8c3bf3cbda930ca3f114ff788445cf0116c9
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.18.3		e7dcf5a9d5c01408b4d8bb791974c105d78681ee
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.2.0		0ed4bf1ab4be396e8acfc87cf5f23168a9e9fa60
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.3.0		13d25879774c016db9ac5cc66149178134bfba99
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.3.1		e6a6dc1373748564ecb82a9a79a8771eaf7ce011
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.4.0		85eb8d4290f86b208d91b756592306ecea8a333b
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.5.0		5fb5052de6e92f04a42cfbcf386da47f8bed4dcb
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.5.1		59a200da53544c6f16cc88c7a16af34bb2295785
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.6.0		b43bf436690284dd14d29980478feb665d09e262
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.7.0		baae2d3b9bf5a7b6638d75daa3bb42dc663a038a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.8.0		5255e2880706f1890b9c87ef0028a7017b3dc45e
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.8.1		b87b74262f98d25c89236f71cb3e7531ede1add7
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	2.7.9.0		133ea64126a1b0a0eaa47249843159febf7880e4
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.0.0		6cbec418d3dc49fcc79ff145a87ac7a29b967828
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.1.0		fe8d6f42ec79ec26b7c4e007acfba2da231c518a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.10.0		681fd9f91871b78901ea877a07e388b69b0278ef
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.11.0		b2ef9b57e4de1e0c6ec934a45a23c93b1442ac87
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.12.0		bec7dcbe191603c3684c0c663cb54bef8908cf0f
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.13.0		92cf22f548056d1186a91cd6807b83cb2d582343
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.13.1		70c505eef4e6f41956a9a255a05107747d105156
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.13.2		1081f233efa53fa3b50c9620c9c8fc65dc2f9174
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.2.0		fce3873e555c1cb385adb88d1a352863826f6746
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.2.1		2d0a1fb523c5a40ece75b5f5f2f5ab6a2c98b669
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.3.0		16c833e1ab6f16e827a7e528b5cbb54ee963f29d
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.4.0		103330c0c957cea793302c6145d3eb81fbfd14e3
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.5.0		c277db0132398c8bcff3ba05339811410ab58ed7
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.6.0		107a53709f7edb4dc9b80857f5dd10aec0fbf0f2
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.7.0		d2508fd3af0e46dd6fb604504edaa3c59b44c71c
