club.skilldevs.utils	SkillPluginUtils	1.0		a4fca2d9747577db4b129d11b844dc87d025c60c
org.opendaylight.iotdm	iotdmbundleloader-artifacts	0.1.1-Carbon		N/A
org.opendaylight.iotdm	iotdmbundleloader-artifacts	0.1.2-Carbon		N/A
org.opendaylight.iotdm	iotdmbundleloader-artifacts	0.1.3-Carbon		N/A
org.opendaylight.iotdm	iotdmbundleloader-artifacts	0.1.4-Carbon		N/A
org.openidentityplatform.openam	openam-federation	14.5.2		N/A
org.openidentityplatform.openam	openam-federation	14.5.3		N/A
org.openidentityplatform.openam	openam-federation	14.5.4		N/A
org.openidentityplatform.openam	openam-federation	14.6.1		N/A
org.openidentityplatform.openam	openam-federation	14.6.2		N/A
org.openidentityplatform.openam	openam-federation	14.6.3		N/A
org.openidentityplatform.openam	openam-federation	14.6.4		N/A
org.openidentityplatform.openam	openam-federation	14.6.5		N/A
org.openidentityplatform.openam	openam-federation	14.6.6		N/A
org.openidentityplatform.openam	openam-federation	14.7.0		N/A
org.openidentityplatform.openam	openam-federation	14.7.1		N/A
org.openidentityplatform.openam	openam-federation	14.7.2		N/A
org.openidentityplatform.openam	openam-federation	14.7.3		N/A
org.openidentityplatform.openam	openam-federation	14.7.4		N/A
org.openidentityplatform.openam	openam-federation	14.8.1		N/A
org.openidentityplatform.openam	openam-federation	14.8.2		N/A
org.openidentityplatform.openam	openam-federation	14.8.3		N/A
org.openidentityplatform.openam	openam-federation	14.8.4		N/A
org.openidentityplatform.openam	openam-federation	15.0.0		N/A
org.openidentityplatform.openam	openam-federation	15.0.1		N/A
org.openidentityplatform.openam	openam-federation	15.0.2		N/A
org.openidentityplatform.openam	openam-federation	15.0.3		N/A
org.openidentityplatform.openam	openam-federation	15.0.4		N/A
org.openidentityplatform.openam	openam-federation	15.1.0		N/A
org.openidentityplatform.openam	openam-federation	15.1.1		N/A
org.openidentityplatform.openam	openam-federation	15.1.2		N/A
org.openidentityplatform.openam	openam-federation	15.1.3		N/A
org.openidentityplatform.openam	openam-federation	15.1.4		N/A
org.openidentityplatform.openam	openam-federation	15.1.5		N/A
org.openidentityplatform.openam	openam-federation	15.1.6		N/A
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1		962ad2ec0d8cc5075ba16ee2830f4e9a58980b57
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M1		b840ee383a99dfd7723ba501261072e40e00e160
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M10		3d95b7ecc2258a5d49342d0358b7f22966d2ec16
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M2		648467152150ff1c7d0c45cc1e1613689cc7c5d3
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M3		6956b649c6082a18cffadb18a526f2a028824be9
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M4		68ab62522a50e62f422dae44cfbea5f093f37338
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M5		faf7d1895bc513a0e826d5be5336137e04dc81bb
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M6		4718ecdbd4d99a98a61c64b1750a4d76cf9506b4
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M7		6c26184b59a9c6df89ff6e073c279f6cca34dd37
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M8		1e2d904853fbd36d4c23e056a55a048909659be7
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.1-M9		cec195c75c6c4232e7c6d65aee6555c062f16034
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.2		69c9ad63b2b3afcde57d2f973de0717f72faae91
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.2-M1		0d65247d7a61d7484ad5e5286a4bc0586a64a996
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.3		9da32d2a120763fa3f77ccbe3c25f3d3d1eecf2e
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.4		a835783d52ee471d752d9f03478c3fe2ca84263a
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.5		47df55757425e82d2bb7b79b6908981a548b4e64
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.6		b06077650cac6212c2d6a4648daa05fb6d79cec0
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.2.7		8810560a75e544bd9df79f65df71148c08adfbda
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.3.1		5a50a28a92a7ee378da5683507f7271023e20227
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.3.1-M1		bc1a139c12e8216b941611a0ded762d91ba39b98
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.3.2		15a14918d9583c9125825145571fe53c091fae1f
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.3.3		761700a45936d6f77165bbc7a861b3aaee449d9f
org.ow2.jasmine.monitoring	jasmine-eos-autonomous-server	1.3.4		eb38d6ca69d26a9385a7912c10ec6b5c54a4381f
org.roboquant	oanda-v20	3.1.0		4a020f96439ab5082e24e0ee827b7c526457ed88
org.ryoframework.support	ryox-storage	1.1.0		fabd07fb65c8196b7e8ae44c90019cf7594da72f
org.sakaiproject.samigo	samigo-hibernate	10.0		b87bfcbbdd920912de1e7830e01c4fee83c2925a
org.sakaiproject.samigo	samigo-hibernate	10.1		000357d1283095058c57cbc2d432f1d1ddeb7c5e
org.sakaiproject.samigo	samigo-hibernate	10.2		dabed277d9fb9102738e0296e8b4d7855ccce34d
org.sakaiproject.samigo	samigo-hibernate	10.3		db9edf699a30866309914353343fcb871c8a9d00
org.sakaiproject.samigo	samigo-hibernate	10.4		68dc0b11b8ec9a4b1348c9cd032c8218ebc2d008
org.sakaiproject.samigo	samigo-hibernate	10.6		495a2c62d89ce99aafa7f71cc50fad84b2fb5756
org.sakaiproject.samigo	samigo-hibernate	10.7		5122cd67303f833f991bcc2776d1f17c6612f310
org.sakaiproject.samigo	samigo-hibernate	11.0		b461e0ce447248edb945e056f851b87f28560bf0
org.sakaiproject.samigo	samigo-hibernate	11.1		cb28c4c31033a5e35547f3639993267b9951891b
org.sakaiproject.samigo	samigo-hibernate	11.2		992134f6cea3e86cdc9ab89b5a77562715b6e9a7
org.sakaiproject.samigo	samigo-hibernate	11.3		6a0e26040d02620135cd3dbdba9083d378bf3131
org.sakaiproject.samigo	samigo-hibernate	11.4		709e6e2536324e1c086ece45e417bcae29dd6d96
org.sakaiproject.samigo	samigo-hibernate	12.0		de0f28e3992bea4f10f1bbf6cb1f7b70ab0bb52d
org.sakaiproject.samigo	samigo-hibernate	12.1		3968dc809773afeabf5bf5c58cd20e83353c1941
org.sakaiproject.samigo	samigo-hibernate	12.2		9974229c20587b2420af7f2e1c8dc5ed551a75f7
org.sakaiproject.samigo	samigo-hibernate	12.3		ae7e38a6242f884756636fd2f92e2474ef787a2b
org.sakaiproject.samigo	samigo-hibernate	12.4		5ab29b417b3e2ae4648c83627f3a00b6f140f9b7
org.sakaiproject.samigo	samigo-hibernate	12.5		52d334f068d171cde919cde63379ed83ec444f58
org.sakaiproject.samigo	samigo-hibernate	12.6		efa174a5e4e73061a15d35657181e6a31e86d859
org.sakaiproject.samigo	samigo-hibernate	12.7		d568522d14b8f841e19163279170763121e381a9
org.sakaiproject.samigo	samigo-hibernate	19.0		a17228b88295661c0fef499dff2c3d83fab6cda0
org.sakaiproject.samigo	samigo-hibernate	19.1		060697417f5e7a623503a3969bed394917f6adcd
org.sakaiproject.samigo	samigo-hibernate	19.2		c680f1d3d93f4cef98fc597f9c04cf183bead7ff
org.sakaiproject.samigo	samigo-hibernate	19.3		5f0480e101531ae2e7327c4431e34971a0434578
org.sakaiproject.samigo	samigo-hibernate	19.4		cd4b517bf6ee6882856201d56843d1d5360cade4
org.sakaiproject.samigo	samigo-hibernate	19.5		7fa98fd0da64015f298c992dc78aae7179391f46
org.sakaiproject.samigo	samigo-hibernate	19.6		7845cbd4df1e6df8a82bc9cf627041a36555418a
org.sakaiproject.samigo	samigo-hibernate	2.9.0		a1c0266893138332ded632b7dd232e00fde56c43
org.sakaiproject.samigo	samigo-hibernate	2.9.0-b03		43a0780d64fb4b58df41a407e0b5a57997f748bf
org.sakaiproject.samigo	samigo-hibernate	2.9.0-b04		7c0ed58a6b1af5f0df6aa5d06f0bd39b1c7b87c5
org.sakaiproject.samigo	samigo-hibernate	2.9.0-b05		5981fce7760297a6b8a8db36a78e1fa83a666463
org.sakaiproject.samigo	samigo-hibernate	2.9.0-b06		40ec9a58b39ef42a0b8affc72bb11736a19230b2
org.sakaiproject.samigo	samigo-hibernate	2.9.0-b07		1564cea0dc8b947beefd162650908ee9d9a0e761
org.sakaiproject.samigo	samigo-hibernate	2.9.0-rc01		0b724350ea027c611b641876e9ef4223f974b16e
org.sakaiproject.samigo	samigo-hibernate	2.9.0-rc02		52b49877f98dda15c81356b704fc94be214ed96f
org.sakaiproject.samigo	samigo-hibernate	2.9.0-rc03		d3af769fcea0faffcc93eecaf3ceede320728beb
org.sakaiproject.samigo	samigo-hibernate	2.9.1		e2fdc6c9dd22a29fee1e69f0cf81bd6ed74901fe
org.sakaiproject.samigo	samigo-hibernate	2.9.2		06eebba829eb1081f4599d8e3ce4c700806e70d5
org.sakaiproject.samigo	samigo-hibernate	2.9.3		77930fd976d0a09a2e751dc07c4e75acdbbb8f90
org.sakaiproject.samigo	samigo-hibernate	2.9.4		e7550d72ae43caee4e40bf64acef1220ed0824a0
org.sakaiproject.samigo	samigo-hibernate	20.0		ba4ed86af5d0374b4145044fd2a9f68e078218d4
org.sakaiproject.samigo	samigo-hibernate	20.1		a727128de78451d7292f0992ef72149d215a8d89
org.sakaiproject.samigo	samigo-hibernate	20.2		4088572f0670fb5ca4a04cf08ba77daff9bdb9f9
org.sakaiproject.samigo	samigo-hibernate	20.3		9835ed75464a24484f5a66ea517b0c04ca344b55
org.sakaiproject.samigo	samigo-hibernate	20.4		088a305d8cabf9bd55b40928cd6aae994cea92c4
org.sakaiproject.samigo	samigo-hibernate	20.5		b6045cd6f80c25373f5894b2a5d1b9258ee3565a
org.sakaiproject.samigo	samigo-hibernate	20.6		26f6734017e05c1024ad3b67def1c0a09430c57a
org.sakaiproject.samigo	samigo-hibernate	21.0		4b9d7ffeefc4116eb8d57c4eeb5e480738c51b18
org.sakaiproject.samigo	samigo-hibernate	21.1		6ca28cb7f224ac101275cca3e706818cd65e921d
org.sakaiproject.samigo	samigo-hibernate	21.2		c07687a16a7e48a1b457b653dc0b46ad6831eae8
org.sakaiproject.samigo	samigo-hibernate	21.3		af5a0afb9ea34650637cb47caa37d8a7d8e6e5e7
org.sakaiproject.samigo	samigo-hibernate	21.4		986cb3f39a6fd0425ca471f1f3d4680a7ef537d8
org.sakaiproject.samigo	samigo-hibernate	21.5		132ab18f79791f2c0340778a99f9ca9c27bb9164
org.sakaiproject.samigo	samigo-hibernate	22.0		8e2caa4ed121f019015eaf948a89a712204615c4
org.sakaiproject.samigo	samigo-hibernate	22.1		ce97a1452bc0bde4613bec0d1559dc536c06b6f2
org.sakaiproject.samigo	samigo-hibernate	22.2		a043ddb60dd21cffa895e02a3ca8f17bb356e174
org.sakaiproject.samigo	samigo-hibernate	22.3		2225faacf6f98bc3e119d430b8cb76eaad8463bf
org.sakaiproject.samigo	samigo-hibernate	22.4		fa1b8d1c02b5ef586be636ecd931c97f5e31fbfe
org.sakaiproject.samigo	samigo-hibernate	22.5		9212877ff2c74f520cfa03ae4fd0e5564f6a4c3e
org.sakaiproject.samigo	samigo-hibernate	23.0		f67a9a8f50454a547b1c3f31fcfe4c7d4e8b3071
org.sakaiproject.samigo	samigo-hibernate	23.1		aa3921a3be529af77fb1ce6c79321d7812dde1ef
org.sakaiproject.samigo	samigo-hibernate	23.2		1e8dfb8a96ab2cfb279877a86ae5ef43f673c9b1
org.sakaiproject.samigo	samigo-hibernate	23.3		2398f3bbca66d67f36712b68ce1cb9c1ba0f499d
org.scalariform	cli_2.9.2	0.1.6		0f59375812640d7ac8437a04236014fceb75b219
org.scalariform	cli_2.9.2	0.1.6	assembly	a5d3d8eb94a686005d8f10bc37ccee5b061ba9d2
org.scalariform	cli_2.9.2	0.1.7		17c8a81fc5da5171c34ca43495ceaa6cd054456f
org.scalariform	cli_2.9.2	0.1.7	assembly	3041cdb4614ea9ba219bcd8eaa531e23017f3301
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M1		562ce2d8cf229bb03e73a82013761a24d381f509
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M2		eaee4c71b36a42234dd50f5d66ccf0399f13acd5
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M3		217284b5118c3948ce0b6fdc864f99eafb8ba13b
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M4		17d0293a2b82482da83e53d0e271ad9ad2c30532
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M5		c9cc901cb815406f3763b9fae6ddcd76bef13667
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M6		39d3bd5510936d81fb36633ea06524bf668df0a8
org.scalaz	scalaz-deriving-scalacheck_2.13	2.0.0-M7		68ddbec9efbbcc6f3da9833e369620c90ce97f57
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M1		01003096a47d3a6ab959f75a26fbbe4f2f51e705
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M2		103ad85f6660d8ee9f91a1a8648d9e8b332b0489
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M3		608b7f29a2d86f21a3ed193a617fd595644f3565
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M4		7bd31962af2db7f37c56cf6f30ef54fc2d3dc399
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M5		f860934741c89fae822ed8840673b53201755f42
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M6		57e9baae4e88f13b516371c42d2bde39e0656c6a
org.scalaz	scalaz-deriving-scalacheck_2.13	3.0.0-M7		29c938ee49709bfa6628a1536211861d9e92f330
org.teknux	jetty-bootstrap-parent	1.0.1		N/A
org.teknux	jetty-bootstrap-parent	1.0.10		N/A
org.teknux	jetty-bootstrap-parent	1.0.11		N/A
org.teknux	jetty-bootstrap-parent	1.0.12		N/A
org.teknux	jetty-bootstrap-parent	1.0.13		N/A
org.teknux	jetty-bootstrap-parent	1.0.14		N/A
org.teknux	jetty-bootstrap-parent	1.0.2		N/A
org.teknux	jetty-bootstrap-parent	1.0.3		N/A
org.teknux	jetty-bootstrap-parent	1.0.4		N/A
org.teknux	jetty-bootstrap-parent	1.0.5		N/A
org.teknux	jetty-bootstrap-parent	1.0.6		N/A
org.teknux	jetty-bootstrap-parent	1.0.7		N/A
org.teknux	jetty-bootstrap-parent	1.0.8		N/A
org.teknux	jetty-bootstrap-parent	1.0.9		N/A
org.tkit.quarkus.lib	tkit-quarkus-oidc-health	2.37.0		bb903840471f3da62272c412d21759f378481ab8
org.tkit.quarkus.lib	tkit-quarkus-oidc-health	2.38.0		375d78ede3836c8ef16a489b8481018a5ca3e776
org.tkit.quarkus.lib	tkit-quarkus-oidc-health	2.39.0		a9a766590b54de00721ca7aaaaea29d7854107c0
org.tkit.quarkus.lib	tkit-quarkus-oidc-health	2.40.0		cac755a9b3455be4b93300cc7c960208d3744c96
org.tkit.quarkus.lib	tkit-quarkus-oidc-health	2.41.0		efb8bb111bd335d4d4413db43814644ddcfabab2
org.typelevel	laika-preview_3	1.0.0		f277a7c606f96218523a0b91a013239e09dca12b
org.typelevel	laika-preview_3	1.0.0-M1		2cfc603d0fb22c5f15a3b55a273e88f2044b2020
org.typelevel	laika-preview_3	1.0.0-M2		6e384bdc09caf68a492b296110664a0fc9733fb5
org.typelevel	laika-preview_3	1.0.0-M3		baf04270154ebe72a7c90f21a9f3579726482d29
org.typelevel	laika-preview_3	1.0.0-M4		5f2794cd698fa56b123d432d2f8ebbe6d77448e9
org.typelevel	laika-preview_3	1.0.0-M5		455a816c5830ec404080ab041dbebb464c1880f5
org.typelevel	laika-preview_3	1.0.1		bd5547f5df415fb2758411f2458f8264a66a02cb
org.typelevel	laika-preview_3	1.1.0		d7628dd94720532849059b787afea704cb839979
org.typelevel	laika-preview_3	1.2.0		32d87c50e07cfefeb70b427d673b4ef573c0811b
org.typelevel	laika-preview_3	1.2.1		4da9afb7b7040a8e86885c00165719d8c5dd3142
org.typelevel	laika-preview_3	1.3.0		aeff4b5d2774eba3b62ae2067dc42ef8a36a645e
org.typelevel	laika-preview_3	1.3.1		343d2c146b4e0a104f588d95e155e9fe25139edd
org.typelevel	laika-preview_3	1.3.2		ef2b9e70fd667dfd2b622040d56450bff540a7e9
org.webjars.npm	unocss__astro	0.51.4		474b8e60e85b4924bf06f10b74a2ef20eb16ce6e
org.webjars.npm	unocss__astro	0.51.8		5f3f6d415d58512db885baa8f10ffdf5098507d5
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.10		02c4d3271041e0323619eaaacd2d870a59074481
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.11		c28fa5da9d63c682a8ef5e6b7102cd1b29e8a312
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.12		3c738df88ab5b4f3583c7e4f52d0193ecbf86dc2
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.13		46bb4cc2f2e802c6712d598c850fa008c5b80856
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.14		a092aef9f29c8719204544c4cc19254ee127ce5d
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.5		71828046975e504d3b61e701be69129cba55c48a
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.6		bb692203c90f476b3ecd414650fea6e03e2b5c3b
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.7		278eaad365f1f45c6282dcc89500c289f2480858
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.8		321e87ff9bba1027ecabd5fcdd4dec93804faf69
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.13.9		ef6a6e0017edd26333011ea10f6d560cf36616bf
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC1		977ebcb3db0a5d7f7fad203fe1396a21106221ce
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC10		774aa19ca94481886b644fc14769318df9d15e04
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC2		074b2e515a987a406d54467dff199919b7eaa80e
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC3		299c9df50df6b72315629bd30e3ff4226d9e94c5
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC4		d5141bc9f3d5144a7447d7a2c66aa280a4e96018
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC5		8f536d9bc021df59ee6bc0d5d988737747afba92
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC6		90fe162105742ad558846da084fd081ec951ed21
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC7		1bb2ee2ccf92685b83031a70d6dd9b9281490b8e
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC8		f1a386654647878b99c3c4a7bce9629e2b23a56c
sh.almond	scala-kernel-cross-3.2.2_2.13.10	0.14.0-RC9		d7e93fade25dd26d52a44528509885668b79a861
tech.corefinance	common-userprofile	0.0.18		1f4b2871c9f6437db61c65e99660e649db7a2c76
tech.corefinance	common-userprofile	0.0.19		57f760f2b35d20690de0892ecbf7aeb82432b732
tech.corefinance	common-userprofile	0.0.21		6cd5380645e1076c83b5d90f2ddcba97caa8db09
top.chwei	agile-starter-storage-oss	0.0.1		d57689ae2ff0dbb94035eba5223142ea9ae7cf0d
top.chwei	agile-starter-storage-oss	0.0.2		8b5467104a0a43bc797b33d855d40b72e80b2977
xdoclet-plugins	xdoclet-plugin-jdo	1.0		8a723ad67620fad5f09c71dc6b83eefa55611ed3
xdoclet-plugins	xdoclet-plugin-jdo	1.0.1		9614334af810912d24da131680bb7f82d50b2e02
xdoclet-plugins	xdoclet-plugin-jdo	1.0.2		4295f09b1f9e495e0712b52a5906651d2294ef93
xdoclet-plugins	xdoclet-plugin-jdo	1.0.3		cd811f10f4c233ddb27e24bb156ac1f21facc821
xyz.opcal.xena	opcal-xena-parent	1.27.3		N/A
xyz.opcal.xena	opcal-xena-parent	2.7.0		N/A
