biz.netcentric.cq.tools.aemmjml	aemmjml-components-package	0.1.0		N/A
org.http4k	http4k-testing-approval	5.35.1.0		6fb83cc5ba5eb814f12c61b357d958a2eddfff0d
org.http4k	http4k-testing-approval	5.35.2.0		06004f9365da2426f39ab3a00bc6b38e97557c44
org.http4k	http4k-testing-approval	5.35.3.0		fa42f585913268d41bd7a5133fc149173c3512f1
org.http4k	http4k-testing-approval	5.35.4.0		759f7d5efac7966f87959e8f75152a15e73c4ef7
org.http4k	http4k-testing-approval	5.35.5.0		ea333641324da4b2c6e8ed521c3a967ee5ab34c0
org.http4k	http4k-testing-approval	5.36.0.0		cd46bb0b7faf57ee5c0beb9cbf4eef66e07d5ee2
org.http4k	http4k-testing-approval	5.37.0.0		7bd1656fd6e12a89759e4426216428433ef7d6c5
org.http4k	http4k-testing-approval	5.37.1.0		df2cd89ce507e6e311ec493be474bf90b50e8146
org.http4k	http4k-testing-approval	5.37.1.1		bc7ec54037895f589e38f3b02ee91787b76bb250
org.http4k	http4k-testing-approval	5.38.0.0		349ddebe4d571c28611b8a85a4eb554b4e6cf431
org.http4k	http4k-testing-approval	5.39.0.0		7548b5fa3d8d3f0589a7cdfe31b05172af4dda6f
org.http4k	http4k-testing-approval	5.4.0.0		466bfd1f8041ed04adeafe2717331c2587ad409d
org.http4k	http4k-testing-approval	5.4.1.0		764b763988df4c3570d33785cd57e643e36f643a
org.http4k	http4k-testing-approval	5.40.0.0		a83b5862a55063fc7bd9ee877a606465d6df82dd
org.http4k	http4k-testing-approval	5.41.0.0		fdd9bd3e458402ca79d52ece593f664ccd7745c7
org.http4k	http4k-testing-approval	5.42.0.0		d4e30cac4bc67805c49ff9e8c663e636b01bee4d
org.http4k	http4k-testing-approval	5.43.0.0		0a1288b7e39f5f86b39b4604e25accd5649efdff
org.http4k	http4k-testing-approval	5.44.0.0		36a52a13df026ee8eb313416daa8775ec82d0606
org.http4k	http4k-testing-approval	5.44.1.0		1602d1dc1c19856d8917eb665b1e61319dededd5
org.http4k	http4k-testing-approval	5.44.2.0		c658788987b5c58dea636bc5496ab469b2acdfbe
org.http4k	http4k-testing-approval	5.44.3.0		2e3b661ae1ff644fc19ab20f219827c82f76cee0
org.http4k	http4k-testing-approval	5.45.0.0		ddbae4aec523d31135494d1e5bf13e90d99ed15a
org.http4k	http4k-testing-approval	5.45.1.0		746339ad8220fbd98e172d67c8c9d50142596d91
org.http4k	http4k-testing-approval	5.45.2.0		4e95b05bac33125c60a5c02046774aff0f891742
org.http4k	http4k-testing-approval	5.46.0.0		be0ea2d173d5ba98c8ccbbe9dc19163b1034ab01
org.http4k	http4k-testing-approval	5.47.0.0		f6428ae8ba07578b2abfae104bd7408b88f3d6e0
org.http4k	http4k-testing-approval	5.5.0.0		952e08bcf32dba9920f32887ed238c4c1da4b03b
org.http4k	http4k-testing-approval	5.6.0.0		0bd8ad7efccba326a9babc2cd3c7c06218a56ae0
org.http4k	http4k-testing-approval	5.6.1.0		18e13e72d348ef554951d34c210231d07a0bbdcc
org.http4k	http4k-testing-approval	5.6.2.0		fe0f33c87d70b93159c838397f2d0486251d2d9f
org.http4k	http4k-testing-approval	5.6.2.1		1d67aaa5a895a7a693647c6f40743cbee0e61f03
org.http4k	http4k-testing-approval	5.6.3.0		5e6015d63cefe79be02b60ca72b7bcc5cecf5862
org.http4k	http4k-testing-approval	5.6.4.0		fd54b1c62f9260a5e318ffa61a7ec1ccb7b55235
org.http4k	http4k-testing-approval	5.6.5.0		e603c0ad07348641253ee64a8eeca7d8f3d79816
org.http4k	http4k-testing-approval	5.7.1.0		50d58286be951e4fd6c4ff6ad04c0f142ed1cb60
org.http4k	http4k-testing-approval	5.7.2.0		0a53602c9af716545da7dcfa610cf6bc74e159e2
org.http4k	http4k-testing-approval	5.7.3.0		62eec6f863285896230fd0084cfad3072ccb3948
org.http4k	http4k-testing-approval	5.7.4.0		7b41860bd9dcd28a1bc65299b9313473cc99450a
org.http4k	http4k-testing-approval	5.7.5.0		779dc966eb8ed2ed917b99b59d32ca635cb99a1d
org.http4k	http4k-testing-approval	5.8.0.0		ed73558061719b1992f45bc6b87870fcf123a8bc
org.http4k	http4k-testing-approval	5.8.1.0		6d67328b738a0b9ec08b737bc4b36f68d67e6b53
org.http4k	http4k-testing-approval	5.8.2.0		8f085b7a31dcaf529336c7dbc1219eb83fe46dc0
org.http4k	http4k-testing-approval	5.8.3.0		7e85462b9e35d298d760298740e0f497bb2757f6
org.http4k	http4k-testing-approval	5.8.4.0		ad3bff27e416292347f0a0b19d645219c78462b5
org.http4k	http4k-testing-approval	5.8.5.0		1b31ab67ec73c9c1c134ebcfb7ef07ed70317026
org.http4k	http4k-testing-approval	5.8.5.1		a7cde6034ad4fcd1ccb86c73e3fec528405f19d0
org.http4k	http4k-testing-approval	5.8.6.0		8f26b78c8e7250535dfcc35d8abef37cba542752
org.http4k	http4k-testing-approval	5.9.0.0		a2bdd427545a1731abceef90a7065fb7761607e3
org.http4k	http4k-testing-approval	6.0.0.0		8e9ba9849b880885a76c90391c79e1e7aadeedb4
org.http4k	http4k-testing-approval	6.0.1.0		dc5e61896838b306009e797c53cb0e308590e23e
org.http4k	http4k-testing-approval	6.1.0.0		4af658648354af03193f1570e87d745d08f794d3
org.http4k	http4k-testing-approval	6.1.0.1		3c79b1fea875e17193477a20d3147395843729e4
org.http4k	http4k-testing-approval	6.2.0.0		620a0d9a5e4565360caf5a4300c086639380ab80
org.http4k	http4k-testing-approval	6.4.0.0		4cd18c216a65007bb9ac619668c86f90c5cc3cea
org.http4k	http4k-testing-approval	6.4.1.0		db3267cce94dd93a841af78b568723ead1905969
org.http4k	http4k-testing-approval	6.5.0.0		77d203b5ba56ef5fb52e6ee8fed66904448ef64c
org.http4k	http4k-testing-approval	6.5.1.0		56877e95ed162a0047c25bf1bca028dd24d20aad
org.http4k	http4k-testing-approval	6.5.2.0		56fd91a09781175a966e668ea53b2dd9490c4dac
org.http4k	http4k-testing-approval	6.5.3.0		829d29781fdefb8fff1b5d8657c9f2ad982f877d
org.http4k	http4k-testing-approval	6.5.4.0		e74ac97cae13cbf1d538204dd5acf4057de9813b
org.http4k	http4k-testing-approval	6.5.5.0		e04bd2ffc53f5cb366bb46bae39ef2449a3a8be7
org.http4k	http4k-testing-approval	6.5.5.1		26ed15fe8c81cb2dcf7eba2f0a7679e36cb9e0d1
org.http4k	http4k-testing-approval	6.5.6.0		d66ec7d17288a79980be9162117d9a9285717f01
org.http4k	http4k-testing-approval	6.5.6.1		f105e5aded8a5968aa2e9349e06f8a1faff81e55
org.http4k	http4k-testing-approval	6.6.0.0		a9cc986a4a04a2e6306d40ca4c42d9c7bb0fc3d2
org.http4k	http4k-testing-approval	6.6.0.1		2ddd4f7d968c52f2fa4f58afe885a45fe998bd13
org.http4k	http4k-testing-approval	6.6.1.0		0acbbb2550f28959984494766d223af1abe1a042
org.http4k	http4k-testing-approval	6.7.0.0		4bba1aeba2a305725db1695dfac725a240cded9d
org.http4k	http4k-testing-approval	6.8.0.0		45f342b3e9dbd85ba7e00fe52e31fde09509ba33
org.http4k	http4k-testing-approval	6.8.1.0		cf70e60f652a918104cb94dc451595fd459a22f5
org.http4k	http4k-testing-approval	6.9.0.0		6828dd095b04b79d1f84c2e9c25ca389ba31a0c5
org.http4k	http4k-testing-approval	v6.3.0.0		7146821582b0ac414404fca22c9ba2b979b179ca
org.http4k	http4k-testing-approval	v6.4.1.0		c3f35e6f4201a7724cc14962d0d140cf0569b5cf
org.http4s	http4s-ember-client_3.0.0-RC1	0.22.0-M4		b559876c2291481b38b07ba963d4575de56e3d54
org.http4s	http4s-ember-client_3.0.0-RC1	0.22.0-M5		02659689d02fea6d5279c9503efb75ca5a8d3d70
org.http4s	http4s-ember-client_3.0.0-RC1	0.22.0-M6		427e04ebf9988cd66432bb0e9ccae81f1f9f6ba1
org.http4s	http4s-ember-client_3.0.0-RC1	1.0.0-M17		6cfd71c784ad40cb4bb549f9aff967c451545d67
org.http4s	http4s-ember-client_3.0.0-RC1	1.0.0-M18		1bfccc6aa03020d9a8314e5edec2d669345e8ba1
org.http4s	http4s-ember-client_3.0.0-RC1	1.0.0-M19		4d81f71571ebb040a58053f9834a5bc6d5ed7c23
org.http4s	http4s-ember-client_3.0.0-RC1	1.0.0-M20		24d26f8439da94aa2b927c8a7ae878b841abf3d5
org.kie.kogito	kogito-service-calls-springboot	0.8.1		ea7c086330fd5713428fc118667f225e2aa58ce3
org.kie.kogito	kogito-service-calls-springboot	0.9.0		4cdfd106b55880ac2a478ca8ad4263277dd481f4
org.kie.kogito.examples	pmml-event-driven-springboot	1.12.0.Final		3f2bc468067c5a1c511db623961b4acab4dafada
org.kie.kogito.examples	pmml-event-driven-springboot	1.13.0.Final		dd31c31113b1e1c7eaf892e9ebce5c528dc6646c
org.kie.kogito.examples	pmml-event-driven-springboot	1.14.0.Final		4cd4470ec133805fe36078b1b8c762c79c5dfb2f
org.kie.kogito.examples	pmml-event-driven-springboot	1.14.1.Final		b6233c35240fb0f3db75369ae37726b909c69304
org.kie.kogito.examples	pmml-event-driven-springboot	1.15.0.Final		10c38c7a628898467aed255b0f71d7d34d24eca9
org.kie.kogito.examples	pmml-event-driven-springboot	1.16.0.Final		55da592166cd47998679957800f6a12085d4aca5
org.kie.kogito.examples	pmml-event-driven-springboot	1.16.1.Final		b1413ede693a93c84542e1a05957a12da81d599d
org.kie.kogito.examples	pmml-event-driven-springboot	1.17.0.Final		b6d52acda31fc10e90d903915d013f94d8240314
org.kie.kogito.examples	pmml-event-driven-springboot	1.18.0.Final		90fd8104f39f39a2f7d6e361d4628036802f7411
org.kie.kogito.examples	pmml-event-driven-springboot	1.19.0.Final		b9d3d649097b9192bf0244e313dfeb8de2ad3e46
org.kie.kogito.examples	pmml-event-driven-springboot	1.20.0.Final		641b1c0d6e4a975daf64b88799db5c11fcb588b4
org.kie.kogito.examples	pmml-event-driven-springboot	1.21.0.Final		20c3c1d82d0c10f6a365c621ef4ac65d06fa9770
org.kie.kogito.examples	pmml-event-driven-springboot	1.22.0.Final		c2f4b2a7f43dd950dd2a67bbcb9c1ff46dd6d9de
org.kie.kogito.examples	pmml-event-driven-springboot	1.22.1.Final		c621e687fe741adb201143cfde24263252633b0f
org.kie.kogito.examples	pmml-event-driven-springboot	1.23.0.Final		1b2a07ece8f63e6b28ca700e42c8cf04fff16963
org.kie.kogito.examples	pmml-event-driven-springboot	1.24.0.Final		bd1ad1384b5d98de9ab21d64911b97e7c6e75dc3
org.kie.kogito.examples	pmml-event-driven-springboot	1.24.1.Final		fe86eb8a013a1690a5ab15cea9c0eeaa7f3958e6
org.kie.kogito.examples	pmml-event-driven-springboot	1.25.0.Final		c7a00f9c950ac341e6ed0c1a38ce7dae536e206a
org.kodein.di	kodein-di-core-androidarm64	6.0.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.0.1		N/A
org.kodein.di	kodein-di-core-androidarm64	6.1.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.2.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.2.1		N/A
org.kodein.di	kodein-di-core-androidarm64	6.3.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.3.1		N/A
org.kodein.di	kodein-di-core-androidarm64	6.3.2		N/A
org.kodein.di	kodein-di-core-androidarm64	6.3.3		N/A
org.kodein.di	kodein-di-core-androidarm64	6.4.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.4.1		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.0		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.1		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.2		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.3		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.4		N/A
org.kodein.di	kodein-di-core-androidarm64	6.5.5		N/A
org.mobicents.examples	mobicents-slee-connectivity-example-event	2.8.4		6ad3f68a37e41bff19750ad80d7eec6a3407b49e
org.mobicents.examples	mobicents-slee-connectivity-example-event	2.8.5		6184813f013e8f0962342837e6f33538c692dd03
org.occurrent	eventstore-mongodb-spring	0.1.0		N/A
org.occurrent	eventstore-mongodb-spring	0.1.1		N/A
org.occurrent	eventstore-mongodb-spring	0.10.0		N/A
org.occurrent	eventstore-mongodb-spring	0.11.0		N/A
org.occurrent	eventstore-mongodb-spring	0.12.0		N/A
org.occurrent	eventstore-mongodb-spring	0.13.0		N/A
org.occurrent	eventstore-mongodb-spring	0.13.1		N/A
org.occurrent	eventstore-mongodb-spring	0.14.0		N/A
org.occurrent	eventstore-mongodb-spring	0.14.1		N/A
org.occurrent	eventstore-mongodb-spring	0.14.2		N/A
org.occurrent	eventstore-mongodb-spring	0.14.3		N/A
org.occurrent	eventstore-mongodb-spring	0.14.4		N/A
org.occurrent	eventstore-mongodb-spring	0.14.5		N/A
org.occurrent	eventstore-mongodb-spring	0.14.6		N/A
org.occurrent	eventstore-mongodb-spring	0.14.7		N/A
org.occurrent	eventstore-mongodb-spring	0.14.8		N/A
org.occurrent	eventstore-mongodb-spring	0.14.9		N/A
org.occurrent	eventstore-mongodb-spring	0.15.0		N/A
org.occurrent	eventstore-mongodb-spring	0.15.1		N/A
org.occurrent	eventstore-mongodb-spring	0.16.0		N/A
org.occurrent	eventstore-mongodb-spring	0.16.1		N/A
org.occurrent	eventstore-mongodb-spring	0.16.10		N/A
org.occurrent	eventstore-mongodb-spring	0.16.11		N/A
org.occurrent	eventstore-mongodb-spring	0.16.2		N/A
org.occurrent	eventstore-mongodb-spring	0.16.3		N/A
org.occurrent	eventstore-mongodb-spring	0.16.4		N/A
org.occurrent	eventstore-mongodb-spring	0.16.5		N/A
org.occurrent	eventstore-mongodb-spring	0.16.6		N/A
org.occurrent	eventstore-mongodb-spring	0.16.7		N/A
org.occurrent	eventstore-mongodb-spring	0.16.8		N/A
org.occurrent	eventstore-mongodb-spring	0.16.9		N/A
org.occurrent	eventstore-mongodb-spring	0.17.0		N/A
org.occurrent	eventstore-mongodb-spring	0.17.1		N/A
org.occurrent	eventstore-mongodb-spring	0.17.2		N/A
org.occurrent	eventstore-mongodb-spring	0.18.0		N/A
org.occurrent	eventstore-mongodb-spring	0.19.0		N/A
org.occurrent	eventstore-mongodb-spring	0.19.1		N/A
org.occurrent	eventstore-mongodb-spring	0.19.10		N/A
org.occurrent	eventstore-mongodb-spring	0.19.2		N/A
org.occurrent	eventstore-mongodb-spring	0.19.3		N/A
org.occurrent	eventstore-mongodb-spring	0.19.4		N/A
org.occurrent	eventstore-mongodb-spring	0.19.5		N/A
org.occurrent	eventstore-mongodb-spring	0.19.6		N/A
org.occurrent	eventstore-mongodb-spring	0.19.7		N/A
org.occurrent	eventstore-mongodb-spring	0.19.8		N/A
org.occurrent	eventstore-mongodb-spring	0.19.9		N/A
org.occurrent	eventstore-mongodb-spring	0.2.0		N/A
org.occurrent	eventstore-mongodb-spring	0.2.1		N/A
org.occurrent	eventstore-mongodb-spring	0.3.0		N/A
org.occurrent	eventstore-mongodb-spring	0.4.0		N/A
org.occurrent	eventstore-mongodb-spring	0.4.1		N/A
org.occurrent	eventstore-mongodb-spring	0.5.0		N/A
org.occurrent	eventstore-mongodb-spring	0.5.1		N/A
org.occurrent	eventstore-mongodb-spring	0.6.0		N/A
org.occurrent	eventstore-mongodb-spring	0.7.0		N/A
org.occurrent	eventstore-mongodb-spring	0.7.1		N/A
org.occurrent	eventstore-mongodb-spring	0.7.2		N/A
org.occurrent	eventstore-mongodb-spring	0.7.3		N/A
org.occurrent	eventstore-mongodb-spring	0.7.4		N/A
org.occurrent	eventstore-mongodb-spring	0.8.0		N/A
org.occurrent	eventstore-mongodb-spring	0.9.0		N/A
org.opencastproject	opencast-capture-admin-service-api	10.0		c6a160b3aa0366e72bc9621116a5fa3cd1bac1b7
org.opencastproject	opencast-capture-admin-service-api	10.1		79caca2966512fc595237bedc79a05d641aa15d6
org.opencastproject	opencast-capture-admin-service-api	10.10		116189bf1dca6b0053f9e092487d8ab1cea52868
org.opencastproject	opencast-capture-admin-service-api	10.11		b2d6e8ded22969e45ef8f299ea041b5f18aaecde
org.opencastproject	opencast-capture-admin-service-api	10.12		9a34545c01fd824ae2a105ed0577042be4bc68ca
org.opencastproject	opencast-capture-admin-service-api	10.2		5346a48e4d069bd2801f5dc97de94ccc6df8a66f
org.opencastproject	opencast-capture-admin-service-api	10.3		ed51b5a5af30015d17ee52e9ec9994dbfec0f235
org.opencastproject	opencast-capture-admin-service-api	10.4		a611ffa9cdf80ec95e95372e8006e27e6331fcfc
org.opencastproject	opencast-capture-admin-service-api	10.5		2a6e1b5e355eca5d25f3f27883ff461d0ffa74ec
org.opencastproject	opencast-capture-admin-service-api	10.6		44aa8e86be6c1a950191a0ef5698aac0056aac30
org.opencastproject	opencast-capture-admin-service-api	10.7		a46b7eef2041baf411341967b0db7776ef8752fb
org.opencastproject	opencast-capture-admin-service-api	10.8		556a2014e2f118c07c4a99e46a5b97fca3382b8e
org.opencastproject	opencast-capture-admin-service-api	10.9		abef7e836ac73b10ec2f3a5f1c1e894467b7f774
org.opencastproject	opencast-capture-admin-service-api	11.0		45db71c4f4e4699079fadfb46a8f2a825c8195b4
org.opencastproject	opencast-capture-admin-service-api	11.1		3d69379d6e4f2821538f5b92d1cba1a5b6f21f04
org.opencastproject	opencast-capture-admin-service-api	11.10		023379a16a90883b9d94dd5a0af31e78786e1fb0
org.opencastproject	opencast-capture-admin-service-api	11.11		5a145b942b94ffe5b3d82f64612ea79c9a7c35fc
org.opencastproject	opencast-capture-admin-service-api	11.2		bfdd0aa62d4b671d2311193837cb9408edc36a73
org.opencastproject	opencast-capture-admin-service-api	11.3		ce5f6659fe5824b213d3e7cd59450f5675189f77
org.opencastproject	opencast-capture-admin-service-api	11.4		877d8c4dea941bb5b91b3c77eec49ae92fb0fa0b
org.opencastproject	opencast-capture-admin-service-api	11.5		225d3a4e5617e2622ad19fe9ce97fad40d5fddde
org.opencastproject	opencast-capture-admin-service-api	11.6		e43e4929bda13ce035683e72590563bb600cd678
org.opencastproject	opencast-capture-admin-service-api	11.7		2186215d1d9b7e80488a2ea80c2a4eac7aeb898c
org.opencastproject	opencast-capture-admin-service-api	11.8		5860a876816f6ee07b6806dc3245297bca3b25a8
org.opencastproject	opencast-capture-admin-service-api	11.9		99386fff9b51de1431bc270ab69f41a484828733
org.opencastproject	opencast-capture-admin-service-api	12.0		5a32ac9ce1b0aa6cc7e02de9b3078378b26b4a77
org.opencastproject	opencast-capture-admin-service-api	12.1		39ee09549d7a0cfb807a812e8c821e45170b26f2
org.opencastproject	opencast-capture-admin-service-api	12.11		6519dcf5c330898a51a27a57751f940516472474
org.opencastproject	opencast-capture-admin-service-api	12.12		4933f9795fded294f14c229a8e1fb88ac971ca03
org.opencastproject	opencast-capture-admin-service-api	12.13		9d0cd0f53a0b9af73ae9f7804cb2cc53650859e6
org.opencastproject	opencast-capture-admin-service-api	12.2		01084a009ad6b0ee422e60a091bbf7f5d8f1d171
org.opencastproject	opencast-capture-admin-service-api	12.3		d8eb7487dc374661c5944e2d7ec2e906218e1a08
org.opencastproject	opencast-capture-admin-service-api	12.5		b3d0c6fc49d0ffeedbd981a840bdecbe97f66b24
org.opencastproject	opencast-capture-admin-service-api	12.6		3aa81b1d7444e0e7d83fae0f26c2fcb48d2fe361
org.opencastproject	opencast-capture-admin-service-api	12.7		af3974f9f82c20e2968b9885c3ebb8d883229b58
org.opencastproject	opencast-capture-admin-service-api	12.8		e7f0e7316dc41ea2c5d154632a1f35c4b8e2e3d3
org.opencastproject	opencast-capture-admin-service-api	12.9		b413724f8d8c4c460b1ace3d5d0f6e801be79ddd
org.opencastproject	opencast-capture-admin-service-api	13.0		3cb83489c8871c02c5ac3f23f0d979a0db2207e2
org.opencastproject	opencast-capture-admin-service-api	13.1		edf3327b6a83f7bc6e7665a00b370466ff33c5fb
org.opencastproject	opencast-capture-admin-service-api	13.10		177583b13aedb17ed2e6f3a88cc68ed6c23cbe07
org.opencastproject	opencast-capture-admin-service-api	13.11		7574ce7111bac2c4168a8a0e6e6e276aee176bcc
org.opencastproject	opencast-capture-admin-service-api	13.12		3f70c870e6c43f0894818b11d7f2f8826d3cab06
org.opencastproject	opencast-capture-admin-service-api	13.2		5a52ca03f9959b7c0a8a315da4b33791246603c1
org.opencastproject	opencast-capture-admin-service-api	13.4		21b467df4b6982f4006224ee4891c40e21ab26bc
org.opencastproject	opencast-capture-admin-service-api	13.6		3f4bd87ef755178bed202b39746c4314ce6e69c8
org.opencastproject	opencast-capture-admin-service-api	13.7		311d311f1ce1beb536014a9aa38f49920eedfde4
org.opencastproject	opencast-capture-admin-service-api	13.8		4e4c267bcc56e946d7c9c3669c4ff48130db2230
org.opencastproject	opencast-capture-admin-service-api	14.0		ee44cacad20085260bb96add75548f7ddcb691ed
org.opencastproject	opencast-capture-admin-service-api	14.1		13ed1afd5a01f4f9f233ef30fe673703fbc71a7d
org.opencastproject	opencast-capture-admin-service-api	14.10		079257e11c278e1d8c1a3183c764a8848343fb65
org.opencastproject	opencast-capture-admin-service-api	14.11		77b2fe97769b8b1860f47946cd8333a8cb700368
org.opencastproject	opencast-capture-admin-service-api	14.12		21e81fe40820adce45d50bf53dfe73ad75114350
org.opencastproject	opencast-capture-admin-service-api	14.13		6488bc4ec3197e7f7340012efdf7a4bbe84dec37
org.opencastproject	opencast-capture-admin-service-api	14.2		6e4d4c61324ded834d9b60a316d55beaa13ba89b
org.opencastproject	opencast-capture-admin-service-api	14.3		01d9a60dac082b0fecff69ba45225212e954ba99
org.opencastproject	opencast-capture-admin-service-api	14.5		801d3fe8736a3e08fef005142f870144b48596be
org.opencastproject	opencast-capture-admin-service-api	14.6		191acd3368fb816386b09f728508b600089ef65a
org.opencastproject	opencast-capture-admin-service-api	14.7		40ff224d008bac6c5c08ade559c06813536cc99a
org.opencastproject	opencast-capture-admin-service-api	14.8		e13d5b08604e72cb2ad4fcf48c681b999c61122d
org.opencastproject	opencast-capture-admin-service-api	14.9		d50a4cd0c5bec1f3c08d11bf7b24b81316da7f5b
org.opencastproject	opencast-capture-admin-service-api	15.0		786537dab86200ca7656d3224f6ad40c91531139
org.opencastproject	opencast-capture-admin-service-api	15.1		3d88ef1354e4ceb7cbe94d1fde01c6209dde11c0
org.opencastproject	opencast-capture-admin-service-api	15.10		566c46225a774529142a1996e5bf975593361c70
org.opencastproject	opencast-capture-admin-service-api	15.11		83308c52aed30008da0cddc70e948fd5dfbfd0fa
org.opencastproject	opencast-capture-admin-service-api	15.12		9abe7c1ba478fab0de64d53a7765fd5e8e7bd88f
org.opencastproject	opencast-capture-admin-service-api	15.13		ea93ed4552f6cf6f1245438827353bed5bec9305
org.opencastproject	opencast-capture-admin-service-api	15.2		e33471c3b2ecf479d0790a76e2372ca6e8fb252a
org.opencastproject	opencast-capture-admin-service-api	15.3		06dd7a2b08231dfa1a58d9116cfb051e16dcb2bc
org.opencastproject	opencast-capture-admin-service-api	15.4		4cbcfa994eed12ac2f9286473c437477dc0ef381
org.opencastproject	opencast-capture-admin-service-api	15.5		b46d88dc01813e2281a1ee1ab518b5a6b7f060e3
org.opencastproject	opencast-capture-admin-service-api	15.6		52b75e51704a7e3aa42d82b9c8a4e946b68baaaf
org.opencastproject	opencast-capture-admin-service-api	15.7		ddcbb6e4285f4ef6e0a442457b0c239f1c315dfa
org.opencastproject	opencast-capture-admin-service-api	15.8		e15c672ddec820ef51e6b0c287abea26e38b32f9
org.opencastproject	opencast-capture-admin-service-api	15.9		2f9a433e4b5a1f843a83cd30542ecbffae87de3b
org.opencastproject	opencast-capture-admin-service-api	16.0		31fc058d19f9b974731c3ea6c4299ebc941bb9f6
org.opencastproject	opencast-capture-admin-service-api	16.1		996af98359c12438de0808f52a55aa8b3c532c02
org.opencastproject	opencast-capture-admin-service-api	16.10		c6e52c5abab185e3190a1bdb6fc04f5936f71964
org.opencastproject	opencast-capture-admin-service-api	16.2		d015092bcdfc2207729680085393777cd80621e4
org.opencastproject	opencast-capture-admin-service-api	16.3		320afd92263f6a4ad21f8bab0d49e4a25b509a7a
org.opencastproject	opencast-capture-admin-service-api	16.4		956b390e2d442b0f754f58e118342adc4b50d207
org.opencastproject	opencast-capture-admin-service-api	16.5		f58f33c3df9fc0c1c45b9e4993f5680c42839407
org.opencastproject	opencast-capture-admin-service-api	16.6		a4a2eb5febbb0eb2b7e211732d300a0fb16b1e32
org.opencastproject	opencast-capture-admin-service-api	16.7		eb3d9a1232c7f1f971c973b6ddf5294a51c676fc
org.opencastproject	opencast-capture-admin-service-api	16.8		5c961bfec033bfdfcc187e1d4efa27966a891873
org.opencastproject	opencast-capture-admin-service-api	16.9		1679c2e5d71a67e1bab57a3814cd40689ddf5dcd
org.opencastproject	opencast-capture-admin-service-api	6.6		cdd83833b27e91e66730acbb389e2c7ffe831d47
org.opencastproject	opencast-capture-admin-service-api	7.2		3864647167ddd968f04519c74bb000509652d4de
org.opencastproject	opencast-capture-admin-service-api	7.3		101a62208ba657c3a0a5c55069a7decea131ffc1
org.opencastproject	opencast-capture-admin-service-api	7.4		f478e716b69a2008d277f80755630b28e4b9fdbd
org.opencastproject	opencast-capture-admin-service-api	7.5		b66891f01b1b19c174742ef6ec35c69e7f3eec63
org.opencastproject	opencast-capture-admin-service-api	7.6		10bdbf7032ef7b186d8315818180f7fb0dda3f24
org.opencastproject	opencast-capture-admin-service-api	7.7		e7eebe52ebb6a0fb54c584af22d4acae8fc03a5a
org.opencastproject	opencast-capture-admin-service-api	7.8		8b6598a5825d258fdc992db569ba98020064f1af
org.opencastproject	opencast-capture-admin-service-api	7.9		4732799dd0b5eef216b61199fcc2a8f324b536d1
org.opencastproject	opencast-capture-admin-service-api	8.0		2e663c47c56d92aec680af4d48b7c2d272c662f7
org.opencastproject	opencast-capture-admin-service-api	8.1		12fabd102c54e81532975e579b8a7dcebc77fc8f
org.opencastproject	opencast-capture-admin-service-api	8.10		2ae9205b0ffa27298ef9fb8b9c63944dac5ecd90
org.opencastproject	opencast-capture-admin-service-api	8.11		1dd63dd7c428109b74779ccc9153e15e1bc44727
org.opencastproject	opencast-capture-admin-service-api	8.3		70f044e19f30a7c2386222cbf8c7e914ecad90a3
org.opencastproject	opencast-capture-admin-service-api	8.4		ffef7222ac997684f8181abc936f4c78e81f31ef
org.opencastproject	opencast-capture-admin-service-api	8.5		45952f2081d6a517f0d5726a35433f594816184e
org.opencastproject	opencast-capture-admin-service-api	8.6		e3d76645c1e9a03a564446121505db59db86ca26
org.opencastproject	opencast-capture-admin-service-api	8.7		7594d88926a30d2534f08488049b909e24dddc31
org.opencastproject	opencast-capture-admin-service-api	8.8		c331b50a135b52a7e1844c5bf737d8cc77e90586
org.opencastproject	opencast-capture-admin-service-api	8.9		3935b9d5744c2d18e62f86fd010ee5f41fbb1dfe
org.opencastproject	opencast-capture-admin-service-api	9.0		20e7132b89e63706f9d0d3627f5f22a78a5aafdc
org.opencastproject	opencast-capture-admin-service-api	9.1		72c07fdc90a2e235a807242660787ba2a95e1c0e
org.opencastproject	opencast-capture-admin-service-api	9.10		88677437190522911cebda84ab7e8e0f8559f97f
org.opencastproject	opencast-capture-admin-service-api	9.11		f18fd3db3616d0a4f44a23544cb79b5fe3e84c05
org.opencastproject	opencast-capture-admin-service-api	9.12		ea312e7f10d17a40f0f2352b17cc17cdf550446d
org.opencastproject	opencast-capture-admin-service-api	9.2		24d91fa09ec228e256b3971d451ff506670f3177
org.opencastproject	opencast-capture-admin-service-api	9.3		f791ef99d819876fe43380759e45e2c5daea2f63
org.opencastproject	opencast-capture-admin-service-api	9.4		90c8bac57ba185d5e273d2dc87268abd1f1e6558
