br.eti.kinoshita	selenium2-base	0.1		0750458e1eb4e75690ff384d8b1379abc3141c8c
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.08-11.12-8f0e87a6bdb3		2b70bd32c2607cb98b13e9afc1bae548b5e7a612
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.08-12.37-fc5b8e97668d		26f9dc0582cd3a6d7a8414ad575759aa6294674b
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.09-11.55-84c21cab82d3		ab0990956bd8336d3268c7d899e3deeb047d4438
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.16-07.28-b15ecbd7e114		2d2c204875eda7aefcd386b4b3868388c76c3f48
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.16-10.26-afc54bed6f85		855890a2fa42cd1aaab0fc823903d4716a94ce55
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.16-13.18-afc54bed6f85		b5b8944d2d447aada38fa412d97d589a3737ebd6
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.01.16-21.19-afc54bed6f85		e0512b272c5d39e178cbcac1bd8ae201be5132ce
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.01-15.24-2552a2e49189		b13e85d2bd6d118bf3ec1a26efe8f8662efe9025
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.04-18.50-74f9bede5375		322f5241ae29d322c22b4eec5b12cd92be81f906
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.06-20.03-9acde4111245		2464158bf881970dd0062caebc8d06dd234f4e82
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.21-15.06-0d69fb1f3278		ebac943399e89d9016959da989a40ef031635ede
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.28-12.52-e0a79af1ccde		f0b9b752ca1689801b0946d7b5f4878c299f4bf9
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.02.28-20.22-e0a79af1ccde		ff4d411098446ecbf9e2d8e175982e731f899fea
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.03-19.34-397915678050		79cad7e7a61e778a477e38bf818b6a0db6141acf
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.04-09.22-880557851723		bd916de4010a94960c8b60c2e8d4d249815d64e3
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.04-09.26-1e4b0c19c0be		07cc70247a8a1e7d44ba34a9e75434cf0d01bae4
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.05-14.13-d95264192bc7		63d5d2f88e6dcb753511e4d9dc8fbe97e606e2ad
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.05-14.15-99dc7babdf21		b533cc0d898d8243b5d23c3633e3b785f89328a1
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.03.26-11.06-58bc24a56f8e		bfae999d1b5f750e4ab90ad983165f0ec5c7c8d0
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.04.01-14.11-bd945ca760ae		7dbc074c83d3ca4adec1adbd990fa7620b0ea102
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.04.03-23.09-56488320520a		f9353c27c60ceb14b8dca045229b6e48596c6fcc
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.04.04-09.14-c6cea90b8e95		dd4c0fd152349b9c90477d356243982f5648f41e
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.04.05-09.36-fbdf6a084578		8bc2f5e811f4f1353d96388d642074d01cba7642
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.05.23-08.28-c9a2c8477f7d		68a4522103741cfe332c2c6a0bb7a5d97bd2d999
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.05.31-14.28-6627afa127a2		527a3a2e7a9d0be86e34da5ed4349b9b0be2acb9
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.06.04-10.12-7ca179183512		a3bef6dd54180699ca019a25b6c192b4afec3766
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.06.04-12.36-7ca179183512		8336c02dc6a2a09d451efbbffac071b31a5340ab
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.06.11-13.36-786a4cec3151		859f8528c29a4fb72b9dc36a2d2e4203ecbfceca
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.07.10-10.57-b55f47790a9d		c75877d190af5cae93ef0a78ea79878f2f9393dc
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.07.10-12.21-b55f47790a9d		171ee22716619f915d3abc9e4aa3e11f2096e692
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.07.11-06.47-b55f47790a9d		0e08028b75e8143fd8946540c1ba137fae282553
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.08.12-12.12-4258f3dded02		f1a4e41e2598f18e68df476e6c0b674493cab68b
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.08.16-13.46-35cbdfd492d4		9ed9aae1b085d628aff006a14330a12a5a804309
no.nav.tjenestespesifikasjoner	behandledokumentforsendelse-v1-tjenestespesifikasjon	1.2019.09.25-00.21-49b69f0625e0		65b7a4e557007c53b659df19735407ff8e2b0016
no.nordicsemi.memfault	memfault	1.1.0		N/A
no.nordicsemi.memfault	memfault	1.1.0	html-docs	5ba0ee65eec56ef5319dcbfdb0ac301ccd3436b3
org.apache.hop	hop-action-mssqlbulkload	2.10.0		ac1c5384c3828ab6ee46cd44e8f81c43aa96e003
org.apache.hop	hop-action-mssqlbulkload	2.11.0		6be6da71ed593530ddb3b1389cfa891359c7eecf
org.apache.hop	hop-action-mssqlbulkload	2.12.0		f0917918755dc69607fe7f5bcb70bc5b3c0f4d95
org.apache.hop	hop-action-mssqlbulkload	2.13.0		fae23a4c2eab1b1318cb06d78f3f5018a1928ce1
org.apache.hop	hop-action-mssqlbulkload	2.2.0		6d45c62687141602ae0c536c26bb52e8ceeddbe6
org.apache.hop	hop-action-mssqlbulkload	2.3.0		a9ed1bdef219aa56f63f4ea42043662374702934
org.apache.hop	hop-action-mssqlbulkload	2.4.0		843d2bc6c32f3a8c269544ad66661c32665ad755
org.apache.hop	hop-action-mssqlbulkload	2.5.0		19b0ec739e38fa755ef443e57c9eb2bc42db1dae
org.apache.hop	hop-action-mssqlbulkload	2.6.0		b9013fe827a6b7b530840c66afcb9f58b23d2b30
org.apache.hop	hop-action-mssqlbulkload	2.7.0		6fbea4bff34897c4fe7dc0500c9a9fa2bb32751e
org.apache.hop	hop-action-mssqlbulkload	2.8.0		32ea7a558fd87693e80113ca406846402f3ebc44
org.apache.hop	hop-action-mssqlbulkload	2.9.0		9b59c69aef0f43492e06b232f5dae5031f4534de
org.apache.nifi	nifi-proxy-configuration-nar	1.10.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.11.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.11.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.11.2		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.11.3		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.11.4		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.12.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.12.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.13.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.13.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.13.2		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.14.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.15.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.15.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.15.2		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.15.3		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.16.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.16.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.16.2		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.16.3		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.17.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.18.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.19.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.19.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.20.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.21.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.22.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.23.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.23.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.23.2		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.7.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.7.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.8.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.9.0		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.9.1		N/A
org.apache.nifi	nifi-proxy-configuration-nar	1.9.2		N/A
org.apache.pulsar	pulsar-functions-metrics	2.0.0-rc1-incubating		8ce716fe93da93ba148ff3d3454eb18a7bdf056a
org.apache.pulsar	pulsar-functions-metrics	2.0.1-incubating		d2c39c6bf41f8841d696487debad87d35ce7d733
org.apache.pulsar	pulsar-functions-metrics	2.1.0-incubating		dfbd0f0f6e8641044a409f59c26e19d0b1d8aa70
org.apache.pulsar	pulsar-functions-metrics	2.1.1-incubating		55ddde4e80fcef859e31b6b32c52dad5c75ec7b0
org.apache.pulsar	pulsar-functions-metrics	2.2.0		8112d12a64e0ad6120ca4d3617d241bdb744359a
org.apache.pulsar	pulsar-functions-metrics	2.2.1		88feddef90afe3841eea0c2780cbf5590a713b1c
org.codehaus.gmaven	gmaven-mojo	1.1		901201e9089bc2d6089fd4eb0c830434b7c699c2
org.codehaus.gmaven	gmaven-mojo	1.2		ad8568069693350b189cc14c2f2c3c2929cd164b
org.codehaus.gmaven	gmaven-mojo	1.3		6ff2fae427cf68921d66b6b522185a387a30de50
org.codehaus.gmaven	gmaven-mojo	1.4		cb509864de4b3ecd8b1d67261df1e3adad54d945
org.codehaus.gmaven	gmaven-mojo	1.5		c28f775dea07bc257cbda5d07f76d6c71da7bff4
org.danbrough	stately-iso-collections-js	1.2.2		11850c3052abdf5cf2e89af77e3fb046d0c71b95
org.eclipse.digitaltwin.basyx	basyx.submodelregistry-feature-hierarchy	2.0.0-milestone-05		3340e47397f6f4ac56d3bb72000a66252749aab1
org.geojsf	geojsf-theme	0.1.1		7344873f4d77580fc9db4d10c8e67e0d468e82c2
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	3.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	3.8.0	metadata	d3acb73534d35e2dc37d04a9bc0632c9dc2578d7
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.0	metadata	29194283edf0c1ce13ff63997590e6f1be77664c
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.1		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.1	metadata	dae8052f2d63d61d4a2a1acff99369cd7ebdc281
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.2		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.2	metadata	ed4e1a6acf49a8b07769450a0540e2c1c6015391
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.3		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.0.3	metadata	a7ac428c4c64c9dc2260a4b90b6dfe967ffb807a
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.1.0	metadata	b0c565344b105d29e5edcfbe784fb98e9fcbab32
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.2.0	metadata	dfd8d25cb0f7181ec1889303f5b3e340158a868c
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.3.0	metadata	81bde5a7aad3e6e5237f0f9bdcec6961761fb430
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.4.0	metadata	5bc05b40e42ca76dd77b24f60cb5d26819e653e8
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	4.5.0	metadata	edd64554c6ca163e3183308c04b4d1e90c270ac9
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.0.0	metadata	e7ec26ac69b31cfc56abe30039b5e855ca24e5f1
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.1.0	metadata	6ae214581d60efbb281ee2da704a894bf3ec18f5
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.10.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.10.0	metadata	fd3344ac5779b8ddca3699ff87fccbf320c73d39
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.11.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.11.0	metadata	05d0cceb158357094382906afec7aceee7b1fa6d
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.12.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.12.0	metadata	a87e7b29a6c0c2694f2f274249bef8e77497a267
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.2.0	metadata	8e965eb67d355ed36e130d760773c29d15a87515
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.3.0	metadata	67f2bc3fb5808e98cf45d68262906d9dfc70bccd
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.4.0	metadata	080da911365d60d378f136d0f8a65327148c6007
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.5.0	metadata	849a3ea68baa5cb1fc90c5f4271a853763f6c0cc
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.6.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.6.0	metadata	d8b06792141e8dcb53a674ccda3e4cbcd15dbd0d
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.7.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.7.0	metadata	40de7a6534065ce6d81bf751e3f16d44882a0be0
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	5.8.0	metadata	c44f07b622ea2322a9d7b0e53b91e2449d47154f
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	6.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	6.0.0	metadata	7e8f8f05ef092324c8776bc207d7b50b26af6689
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.0.0	metadata	32301196345a64c5778a910ee351212aaee98a2e
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.1.0	metadata	437c3da5dd9703b93d7948cc17bfe9003477f438
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.2.0	metadata	383c15a935af0bbacb8d85a004955f8999e359ae
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	7.3.0	metadata	ee7fd9e627ff26c0429dc983675d9a77387bb7f6
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.0.0	metadata	d6703eab429a364abd76a4d37acbf012ca9d4d2e
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.1.0	metadata	8b71db580064b412704e73fc42a1e4d0def0e7b8
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	8.2.0	metadata	345d3de63b5a0fd2f4236a9162eac218053cc067
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.0.0	metadata	5b0d165a46d40376c654de2fd87c8c337bcc8bc6
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.1.0	metadata	5fdc6142a86592c1abbc671eece17f124f5d0dec
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.2.0	metadata	d01d9b9377c58a9bf3708220a63b83f65dc9002c
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-json-tvosx64	9.3.0	metadata	ad136005ef8c86f5359cf9ca83c56daef889a918
org.irenical.jindy	jindy-archaius-base	1.0.0		a4efa87e60744c0e7a1bd12d4e0c284579a46fb5
org.irenical.jindy	jindy-archaius-base	1.1.0		9246f5ac75c51bccbe8c63d59f398ceb40da5988
org.irenical.jindy	jindy-archaius-base	1.1.1		bfabd9c658e8f271be5b00efbf7ee8b5fe2449ed
org.irenical.jindy	jindy-archaius-base	1.1.2		b7233f889895d57f6ed8f86dcab425121c029d1e
org.irenical.jindy	jindy-archaius-base	1.1.3		ab719eca4f72ef63977c421c87aae96fc3d39059
org.irenical.jindy	jindy-archaius-base	1.1.4		e93bbe5a54a0ff92f641cf7744b4296990cff945
org.irenical.jindy	jindy-archaius-base	1.1.5		e0c8421031df38fe0d6cc1efa0f088d163482ca8
org.irenical.jindy	jindy-archaius-base	1.1.8		0076db5cb14e3d5d04c5a3c9d5fb1eab9c4f3682
org.irenical.jindy	jindy-archaius-base	1.1.9		1c078e32799fefc7732242dc3de0c31a15a86ff1
org.irenical.jindy	jindy-archaius-base	1.2.0		6fd994dc5ff31c961851d41015a92f77dd02923a
org.irenical.jindy	jindy-archaius-base	1.3.0		5722118da896c26b1f8400d011d451d613a9de43
org.irenical.jindy	jindy-archaius-base	1.3.1		e1f40ee56c5599df5381e011a6d0a88926f1e96b
org.irenical.jindy	jindy-archaius-base	1.4.0		2ceed1521c5b28ba7f7ab9a22f9e6d1218ccb779
org.irenical.jindy	jindy-archaius-base	1.4.1		ce6f98cb09b9b805d0e538703c349f617c540b1e
org.irenical.jindy	jindy-archaius-base	1.4.2		04312918213283567a2d3f44e9ea1fe5992ec004
org.irenical.jindy	jindy-archaius-base	1.5.0		8965d98ce069aae0e040fae2315ebdc7acf0d72a
org.irenical.jindy	jindy-archaius-base	2.0.0		91006bf3d16b3befecd97ccd875b57cc60b8565d
org.irenical.jindy	jindy-archaius-base	2.1.0		c96a60d9e5ed59466c1b0b9ad8d3d255d44a9389
org.irenical.jindy	jindy-archaius-base	2.1.1		e338615e216e7179da9966ced6303b2ef3b33ea7
org.irenical.jindy	jindy-archaius-base	3.0.0		0357796864a7f1148cdcd88ccfaaf67e2e16ac75
org.irenical.jindy	jindy-archaius-base	3.0.1		e258cba2473d9b69820d40e11039bacf6f25e913
org.irenical.jindy	jindy-archaius-base	3.0.2		31d369a42758ab6c768d8fa9655cc720cf310dd4
org.mvnpm	node-dir	0.1.17		1f6abb3da53d81e288b0a08b78d9297a1a32da0e
org.openl	org.openl.commons	5.10.0		3088d58258570eb6184b596430a0272b09e9e28b
org.openl	org.openl.commons	5.10.1		2795ec26f4d5596fbaf23b194de9b37cb9850341
org.openl	org.openl.commons	5.10.2		c69b17255d50002f810d3d318cf06434220e44ed
org.openl	org.openl.commons	5.10.3		ccd828cc21848b80902330366fe8b6858c6ca6fa
org.openl	org.openl.commons	5.10.4		7209c87f6486a0890265ee129f9214d6d70fde95
org.openl	org.openl.commons	5.11.0		e39459b194fc5a4a230d414ad9c6dd955b4f1513
org.openl	org.openl.commons	5.11.1		02a0b01cf903c754c2da1b352245b93de2547b3d
org.openl	org.openl.commons	5.11.2		60b57ce23fa53b01fd620fb9b06fbb7b5a50160e
org.openl	org.openl.commons	5.11.3		2267930c826d080ab15c067bd585ef9e48334f5d
org.openl	org.openl.commons	5.11.4		a3a8769c935d6d187151537c494843b655ee6fb2
org.openl	org.openl.commons	5.11.5		4b249b32725e59c7e1437709026a6456f7a9ecd2
org.openl	org.openl.commons	5.11.6		6bfc7ef8c1bab940caf1acde9a789b6905eda96a
org.openl	org.openl.commons	5.11.7		88be5c96fbadcafbef290d07026ec55b5a1bd728
org.openl	org.openl.commons	5.12.0		877fa0e8d499e63bb4976d4155f25ecb31bcbee1
org.openl	org.openl.commons	5.12.1		5b2db0018664823917d05107580230fa25667163
org.openl	org.openl.commons	5.12.1.1		f77ea5ceb1065b495e30e4a2b927a2b23c4638f6
org.openl	org.openl.commons	5.12.1.2		18cc005c1cd9f759d181276ea5dbbebc996a9f55
org.openl	org.openl.commons	5.12.2		1587678d04cda9162e64ff41cb3db7b25c175ace
org.openl	org.openl.commons	5.13.0		54ed4240ed36fd68e9ec073ef9d2945ba63d5ad1
org.openl	org.openl.commons	5.13.1		82a8972513e2203eb89594d223f502d662f9f8d6
org.openl	org.openl.commons	5.13.2		10a5ff8ea77c0ec017d4154d8bed163b79f1e38d
org.openl	org.openl.commons	5.14.0		9945e082e35b7d5a3b4618065eda0691657a6155
org.openl	org.openl.commons	5.15.0		05c58d482ee2db03b28cdde4737fddabd38615ef
org.openl	org.openl.commons	5.15.1		378946cd82514ba69535de93a2d8ab25b2c442c3
org.openl	org.openl.commons	5.15.2		fa338a2fd1de27ed4c2b815b1b5d6607a0012e6f
org.openl	org.openl.commons	5.15.3		7ea0193069805f576fdf20b9f63bdeebc0e5b410
org.openl	org.openl.commons	5.15.4		1bb07ddbb96eb4e0042fd335dbbf129ad69975aa
org.openl	org.openl.commons	5.16.0		c8825aef1505a6d6a255f40c35a843530708ecec
org.openl	org.openl.commons	5.16.1		a4b2a73ec89e864752d800838edc073808109589
org.openl	org.openl.commons	5.16.2		4d92da79c2a0e263c026babe93a7bbbc28a2c474
org.openl	org.openl.commons	5.16.3		8885ff34a196c4afd82524f6a22c233ac32a3799
org.openl	org.openl.commons	5.16.4		8fbafa97dfb9c731617665774e2f951cc10113bd
org.openl	org.openl.commons	5.16.5		2df97886d24c9df19350ff012e42de25085747f9
org.openl	org.openl.commons	5.17.0		8b6cea42b9ca027e217c0ae9ef19364f8221b15c
org.openl	org.openl.commons	5.17.1		de72b04bca5cfcab824ee799acfd4381f55f679a
org.openl	org.openl.commons	5.17.2		882354073d8aa931d19755379f1b3a6ecd77d5b8
org.openl	org.openl.commons	5.17.3		010c30205a003a3a219c50f8d2cde6acf2fd7e58
org.openl	org.openl.commons	5.17.4		789e9d5546b8ad49016f5512fe9fee129a2456d5
org.openl	org.openl.commons	5.18.0		b692c55803e0f4bbcc3f1be7a679c3a10b939835
org.openl	org.openl.commons	5.18.1		8e04f2cb3cff42685e7a93e36972e97ad5fd9a51
org.openl	org.openl.commons	5.18.2		3dac525a5b3da0681cb3a5d290595eff55fdda8f
org.openl	org.openl.commons	5.18.3		7add336d6235ffb63c562e7e1b953a0c9116c44e
org.openl	org.openl.commons	5.18.4		fd8f6f7182f514014df3c4bec47f1037b44c7063
org.openl	org.openl.commons	5.18.5		9ac9b3ca880368a0d9afb8589aa15aa4ef6c3123
org.openl	org.openl.commons	5.19.0		028d25192b2291a87098cee26fe0a34f5e6edd56
org.openl	org.openl.commons	5.19.1		3a67b12b23941793f2ec329e51f12e98042d247d
org.openl	org.openl.commons	5.19.1.1		e5a048637bf98b3260bce23f37dc3477e48cf4ba
org.openl	org.openl.commons	5.19.2		f43397cc837d5d292d3d8ea57a0f2016bbef50e9
org.openl	org.openl.commons	5.19.3		66f1ad15aeda32cd6af063fdafc68c6676bebeec
org.openl	org.openl.commons	5.19.4		a858659d0ff524868d33a2a2ee406ccecc762ea3
org.openl	org.openl.commons	5.19.5		d3689eca114ae20ef2ae17c8367f84335f7146cd
org.openl	org.openl.commons	5.19.5.1		1ca80e5d6f81165835df51c8b0e896f74ff7eddb
org.openl	org.openl.commons	5.19.6		336adb60191eaaf9de1376bbf710900437fe1920
org.openl	org.openl.commons	5.19.7		df571bc3549e95ed68ad63197e1add64ed805fde
org.openl	org.openl.commons	5.19.7.1		12506b5705eda056497d2714818de39ba64ee4f7
org.openl	org.openl.commons	5.19.8		ee3b5ac2c725e61e569bcda8eb82785e6db9e8e6
org.openl	org.openl.commons	5.19.9		2d43feecfc5a3073cb6a4a027194d984abdab157
org.openl	org.openl.commons	5.20.0		6d964c75f834d37a6fb72d3fdbcae7db655298b8
org.openl	org.openl.commons	5.20.1		361938e4280eb229edebbf1068fa77a98df1753f
org.openl	org.openl.commons	5.20.2		208ed6502e1927559a78032d4e22c62fb8b33dc8
org.openl	org.openl.commons	5.20.3		2d77f8a42a05181114f0f8046705d03340a1eb5f
