cc.zhaoac	faith-tool-common	1.1.0		a0bbc02e1610f6aa7a0fceb9f7b035a20d7734ba
org.dynamoframework	dynamo-functional-domain	2.8.5		0e14d5f4c35c3dd5631b1eb3d76dd1e1fd774516
org.dynamoframework	dynamo-functional-domain	2.8.6		16ab8c4dd9e48e261621df3e88bc138249ebe2ac
org.dynamoframework	dynamo-functional-domain	2.8.7		3dd040ea2ae65084aef4dc06e8002900620fa0a5
org.dynamoframework	dynamo-functional-domain	2.9.1		1764b138bd10d8ae25a757eda928a58b8f303943
org.dynamoframework	dynamo-functional-domain	2.9.2		a70834445eb7ed7b89c39da86942fdc7a8979a13
org.dynamoframework	dynamo-functional-domain	2.9.3		4b129ff78c8cfc845aa0e6b46d0db39236d35702
org.dynamoframework	dynamo-functional-domain	2.9.4		c7c63844eb4817ef9cc10695d042eea410ea5b4d
org.dynamoframework	dynamo-functional-domain	3.0.0		8904a067c73bd3facfb7e7f45386c0d1951006c4
org.dynamoframework	dynamo-functional-domain	3.0.1		8c27f0cf3b50babde3b79c0f382478a0370a2237
org.dynamoframework	dynamo-functional-domain	4.0.0-RC1		029a35290a498219689aa2ad54ee1271d8add861
org.dynamoframework	dynamo-functional-domain	4.0.0-RC2		ac5bbf84a2cacfc5d73a76d8df63d402ac87ea6b
org.dynamoframework	dynamo-functional-domain	4.0.0-RC4		3b767530185f353498dafb378e813ccdeb297aa0
org.franca	org.franca.connectors.idl	0.13.1		9e7b9389cd3f0249380f124bd1fd326e739db367
org.glassfish.main.grizzly	nucleus-grizzly-all	4.0		0cab103102ba49ab827180d91034b4e8dd649e95
org.glassfish.main.grizzly	nucleus-grizzly-all	4.0-b33		d044f8069949015a6796bc26472771478dcbffe2
org.glassfish.main.grizzly	nucleus-grizzly-all	4.0-b72		a4fe4f2ba30349381eba243c5736f88fca8ce1dd
org.glassfish.main.grizzly	nucleus-grizzly-all	4.0-b90		1342008684e3685da1699b882b7fc03300170cc1
org.glassfish.main.grizzly	nucleus-grizzly-all	4.1		bfb28631fedd3b649b5a28fe463f29b3e2eedc26
org.glassfish.main.grizzly	nucleus-grizzly-all	4.1.1		89d4021fb19b903f878d4f4011c50c7e0dc7d8c1
org.glassfish.main.grizzly	nucleus-grizzly-all	4.1.2		74bb0195b1b32a473e6e4970dfaa45518c924a1b
org.glassfish.main.grizzly	nucleus-grizzly-all	5.0		5b6c6c12254facf99dc764cab5ece4a6d7534e79
org.glassfish.main.grizzly	nucleus-grizzly-all	5.0.1		a60febc18e1cf26bd0fcd044bfb40617ee341690
org.glassfish.main.grizzly	nucleus-grizzly-all	5.1.0		f49a3156295c64178989324eb814410806847098
org.glassfish.main.grizzly	nucleus-grizzly-all	5.1.0-RC1		774f5e6572bc8a53ec98ad8c05d5fdb5b451221f
org.glassfish.main.grizzly	nucleus-grizzly-all	5.1.0-RC2		516c83146ba1307df2cc31885d46f07055baa966
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0		154e4916f77db5ea5b4cf9b9183d7ed7a5ee6899
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0-M1		9c8c21d30a73b3b5e3a33e14dd51f9ab4efc3760
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0-RC1		74e3f4b7b49ce40f0dff55e22dee966a96a36c85
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0-RC2		9039e9b51d9541cf152d591ded635021274c08a5
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0-RC3		d5a1bc4d6cb59ba9a3de2f266950e1b39fa7512f
org.glassfish.main.grizzly	nucleus-grizzly-all	6.0.0-RC4		67e7905a33da28b0bb49d34f32a7e976788a42b2
org.glassfish.main.grizzly	nucleus-grizzly-all	6.1.0		ee9c686a4212e33103b6a772c21e10719f4be447
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.0		7559d75e6df2892b4f25746bc28211e8570f1a63
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.1		de5d0e174a19a79e8d97516f37f9005e4186049d
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.2		1af4b0e900564179f248f7849f1175720c6dd806
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.3		d254aa75acbd65a749f6bba59cc717d47e9dd6cb
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.4		37dff9ca3578f5c3cf09c59d5b490cff2cc933c1
org.glassfish.main.grizzly	nucleus-grizzly-all	6.2.5		5af5bfeb3536f5a98fb6ebcbc72fd88eca1639a3
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0		8af0912002cafc2a0a4b7e920c465e7bdcaf83d9
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0-M1		c409742b0a954a8b799c22605d6d7b08e9a75b0a
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0-M10		09675b1505a91b8ca9af351aaccc7278625e64c6
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0-M2		2a844f03f3a8720c804be164267006f3b73b8879
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0-M3		b53a122877dd6591925df5315abb2a0196b95d6b
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.0-M4		5de0f40726e64dedef8b1d74fc0bed43929836a6
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.1		c135f52574222621b5bf7855fecb6b4eb3b45765
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.10		9ff96cf5494a0b96f8469bac2acdb606b98ef73d
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.11		1a0fbdb780a866f14f26437d102481ea14ac9844
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.12		d8a606c410459d7a88d26bd187b1065e0eaa74e6
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.13		0b5cc745b332490069d8b6827d17342e82eb817e
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.14		29dd295f3250b1e89ebc880266cab6d15dc38223
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.15		8831ca8181a6b634afffdf0bccd47b429c0b23a3
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.16		26f6bb55319ce2a90490d8a220209c84ee027cfd
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.17		54b1942cc8dae0974f3387e9d5bc8f7c5e1bb07d
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.18		1889bf0df94d03e63cb5372a704d763b5821ce09
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.19		9b2bc7258a38c40fcd23012ce701fd5d1dda4053
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.2		e80f5989f617c8e2058d9d3221350a0a79730b44
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.20		ba7ea7578aae1b12f3eb8ad7835f874548aa377b
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.21		f44081b39bd6fe7440ecb7063d1cd0e6b1195cab
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.22		f123198bbda0b0c25ebe89213e8b3c2a907d9ac2
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.23		6b8c2ed70cc7807f613aef6aaa85873d37a371af
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.24		58a403eb157ee23f33cd4ff974ab2195d13ee5cd
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.3		fd456ef9ea12bfad10e97c0581dc31e5962968e1
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.4		a7abe7a9710433c0843c5af292d165e16a5dba21
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.5		510f08eb158d755d866dc10ad72974901c75185a
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.6		2556efdf994476bebccc77ce2659727ebf27a561
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.7		042150aef40069d5ff950f938412a45c4e19b229
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.8		24254412aea03fbdb39a0d8d9a2c5c77ed31c636
org.glassfish.main.grizzly	nucleus-grizzly-all	7.0.9		4fb961c74d80359df307af80cfcea80de35cb4d0
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-JDK17-M10		8364246aa8a877ec889ad9ef04970fb112d6117a
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-JDK17-M5		fc1b481b19d5d97a7da4dd102899a72aa9e96b15
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-JDK17-M6		dd1da08bdf84d9f52c2d3944f7cb3d2661c7d9b4
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-JDK17-M7		5108d9999b6ea88abb8d37e86ca1e45de2a6e486
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-JDK17-M9		6313bc9db3045166997a534cb3b7757d1aeaa46f
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M1		cfbfd192958461b13bea1d7de3a971c1b731fc32
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M10		79ed8036b05034eda6cf6756712508c03108045e
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M11		acb0c804b9a809d6da0737634b3bccf8188d89e6
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M2		006a035e562d37eb6a0814f57c8989e33aa123e3
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M3		b38e0f0bc43ac38a040a21399ede4eb29ab049c4
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M5		a3dd55342e6400bc5b9abebb7e606d6d2e92406c
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M6		f68fcff55e12198335381794c286e37e44180e50
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M7		6ba7918b29760baad10cbccf4a3f05f8ba9bcc91
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M8		d213f72b0d9979b6936cf6ee113a3eb916ddc1f7
org.glassfish.main.grizzly	nucleus-grizzly-all	8.0.0-M9		ff5cf37c0edb79e735c6000da51f29506dc1aa23
org.hawkular.alerts	hawkular-alerts-actions-webhook-global-plugin	1.2.0.Final		1be90cdbeee9b2cb827acf00360e46343e0a013f
org.hawkular.alerts	hawkular-alerts-actions-webhook-global-plugin	1.2.1.Final		4daa52636d6fcfe2f8e29d63c916f5a9cd9db0f3
org.jbpm.contrib	google-tasks-workitem	7.10.0.Final		b653fe8d324c87e3ae76a6284117ee79bd7f36af
org.jbpm.contrib	google-tasks-workitem	7.11.0.Final		7667feeb3ae26833fe28d58b70c181c62c38be69
org.jbpm.contrib	google-tasks-workitem	7.12.0.Final		4a82c57cdc8d96ff11d28527a10ccd5bab114766
org.jbpm.contrib	google-tasks-workitem	7.13.0.Final		1a7f351d210903e041e985c0ad879d6904bf4f1b
org.jbpm.contrib	google-tasks-workitem	7.14.0.Final		52190a3cfab52791743d09adfbf9ea729026d7b5
org.jbpm.contrib	google-tasks-workitem	7.15.0.Final		90ef574264cfbf7b3d3ddba3a05039ecb59f06d2
org.jbpm.contrib	google-tasks-workitem	7.16.0.Final		79e30892cf6bbc4e5c051f60d736ac46b5f0f048
org.jbpm.contrib	google-tasks-workitem	7.17.0.Final		eceaa3b4fab7f96c27ee3fd193c2cd876a0f77be
org.jbpm.contrib	google-tasks-workitem	7.18.0.Final		2badd30c67992710a5b0e9eddbe48de2e909dd39
org.jbpm.contrib	google-tasks-workitem	7.19.0.Final		5da686a475faa5931febcb8f2b2e79e0299c69d5
org.jbpm.contrib	google-tasks-workitem	7.20.0.Final		ca23e6adf73e1453cfed1e2dbcd9e16f4ddc7de4
org.jbpm.contrib	google-tasks-workitem	7.21.0.Final		56a1c04876773847d5418e29963623c1437dd250
org.jbpm.contrib	google-tasks-workitem	7.22.0.Final		46bddb0252db9a3b1662dab6e72baf4bd87c514e
org.jbpm.contrib	google-tasks-workitem	7.23.0.Final		474f2f35d102b7df83764f6b3a6a69d310ffdd9c
org.jbpm.contrib	google-tasks-workitem	7.24.0.Final		91a580b37137b6b59e9aeea056446f7c9f1940e6
org.jbpm.contrib	google-tasks-workitem	7.25.0.Final		40e657d52938f3401bc31a855547090159fd5089
org.jbpm.contrib	google-tasks-workitem	7.26.0.Final		630c4da94d70536618c368cd8a2f17daaf17490e
org.jbpm.contrib	google-tasks-workitem	7.27.0.Final		6157de20cecf239626e23102b683948f34bdded2
org.jbpm.contrib	google-tasks-workitem	7.28.0.Final		5f69aa68fe4acde2d7ec7d2da25e8466d2a2a187
org.jbpm.contrib	google-tasks-workitem	7.29.0.Final		5515678e9d6339b3df4b2b505c82bea67ba6e2a7
org.jbpm.contrib	google-tasks-workitem	7.30.0.Final		f41db951ab59f481f1621bd04562f98659836be9
org.jbpm.contrib	google-tasks-workitem	7.31.0.Final		0aba8878f81ff0a52746c3196c2f54da84bc196d
org.jbpm.contrib	google-tasks-workitem	7.32.0.Final		8dff0bf0b4a91ab73f36aeb3da70b2e4def94c14
org.jbpm.contrib	google-tasks-workitem	7.33.0.Final		36f67be4d121542dc983e33414998dd419a38dcd
org.jbpm.contrib	google-tasks-workitem	7.34.0.Final		2716dcb2bf860849a79f4f6b6d413ed6e8095c91
org.jbpm.contrib	google-tasks-workitem	7.35.0.Final		6a42b3fadd25cd6a847ca789a3ce4e358ad601f5
org.jbpm.contrib	google-tasks-workitem	7.36.0.Final		940fed88ab85437c7f87709f5b12f96ef2e4b672
org.jbpm.contrib	google-tasks-workitem	7.36.1.Final		394a8527e03389c17845a78dbbf224965bfa0a8f
org.jbpm.contrib	google-tasks-workitem	7.37.0.Final		d96c13eb528dcb3a2f17d5cd4b12a4e1e7d9b32a
org.jbpm.contrib	google-tasks-workitem	7.38.0.Final		b572b6b41040e5c8404f5dd7e4afa62cebf1e69b
org.jbpm.contrib	google-tasks-workitem	7.39.0.Final		3580f7b7c634588061f81ceae3ee764a25626174
org.jbpm.contrib	google-tasks-workitem	7.40.0.20200703		9501f99b9dc47791020555dd29dc3670137bf6cf
org.jbpm.contrib	google-tasks-workitem	7.40.0.Final		1ec9ec05c64886b3c5bb0fe273a630677496aba6
org.jbpm.contrib	google-tasks-workitem	7.41.0.Final		0a1fd8cfa4243ff4ac8f2f899f79ee5a8b515973
org.jbpm.contrib	google-tasks-workitem	7.41.0.t20200723		a680f8d75043dcf6025e40182c8161220384528d
org.jbpm.contrib	google-tasks-workitem	7.42.0.Final		831a004da666c5c51343c854af645858e41b0f76
org.jbpm.contrib	google-tasks-workitem	7.43.0.Final		f8de2e1b66d6312361f1b0df844fc75e1267a39b
org.jbpm.contrib	google-tasks-workitem	7.43.1.Final		808b2e9e2b24387519ee05933daaa741b815fac2
org.jbpm.contrib	google-tasks-workitem	7.44.0.Final		e3ea03e24e8d7a4f7a4422ec53ac6778f6c5aaf6
org.jbpm.contrib	google-tasks-workitem	7.45.0.Final		612782b4e9f327123e6b4fcfee4d6dd702fd8d0c
org.jbpm.contrib	google-tasks-workitem	7.45.0.t20201009		0d61389521193d8546b81f26d3c109b922d72469
org.jbpm.contrib	google-tasks-workitem	7.46.0.Final		be59ddf76f760d0d8415fd354d5808bad0454aa4
org.jbpm.contrib	google-tasks-workitem	7.47.0.Final		b4f81bb12b05d766afd8d50b1d6f9cdaabda12ad
org.jbpm.contrib	google-tasks-workitem	7.48.0.Final		76574d1615cdcf8879e2ed5c9c6814e14b933c9c
org.jbpm.contrib	google-tasks-workitem	7.49.0.Final		cfc335f84fc08988746bf53ad3fb77780a119d9c
org.jbpm.contrib	google-tasks-workitem	7.5.0.Final		0612dea5454c13b7eb80e2134e62dccdc53219a8
org.jbpm.contrib	google-tasks-workitem	7.50.0.Final		6fc10fae65b84f96de2ac6295688f97641d19012
org.jbpm.contrib	google-tasks-workitem	7.51.0.Final		1cb2970afdd97d1e0806eb02c29829b78cc5e7fc
org.jbpm.contrib	google-tasks-workitem	7.52.0.Final		3bdd2eb6a5d733e7c6aad582e36615c9a435b808
org.jbpm.contrib	google-tasks-workitem	7.53.0.Final		6d4a426940a9783a07962d62ac0cd05e54583c9e
org.jbpm.contrib	google-tasks-workitem	7.54.0.Final		0e7bdccf38913fa85e8cd1e77f99ddaf40d77682
org.jbpm.contrib	google-tasks-workitem	7.55.0.Final		a87564b805343e0a33b794173d8f6c7751b36930
org.jbpm.contrib	google-tasks-workitem	7.56.0.Final		d18b6ffe0fa500c285bf26a77f11592110dcf337
org.jbpm.contrib	google-tasks-workitem	7.57.0.Final		aabe3b99d73f7706c86a2821a270caa476a12bda
org.jbpm.contrib	google-tasks-workitem	7.58.0.Final		48e084ca6a0d0b10fcc01cad57df21403b3ebfb9
org.jbpm.contrib	google-tasks-workitem	7.59.0.Final		4455b5b424a966f78fbf523d05b2432b707b6f50
org.jbpm.contrib	google-tasks-workitem	7.6.0.Final		1142bdbfc10d27ad9d27c3b2be2869308f7443c1
org.jbpm.contrib	google-tasks-workitem	7.60.0.Final		41d7c347a345c67e7183519bab42343334087aae
org.jbpm.contrib	google-tasks-workitem	7.61.0.Final		19bcc26e7e4a85018eab103f6623072b694d0994
org.jbpm.contrib	google-tasks-workitem	7.62.0.Final		521738e5232565b7449287727cb1fa24389747a4
org.jbpm.contrib	google-tasks-workitem	7.63.0.Final		a3e6a331636e49b7c24013f145d6f368b4e1eb8f
org.jbpm.contrib	google-tasks-workitem	7.64.0.Final		cf9dd638bf59f9160e1e6de023f5ad6a91d93581
org.jbpm.contrib	google-tasks-workitem	7.65.0.Final		e2e6efa09debe121b7194dec1b2024b4f8ac84b1
org.jbpm.contrib	google-tasks-workitem	7.66.0.Final		5d5911629fec6da9a2ae382a5f39286ef5853a0e
org.jbpm.contrib	google-tasks-workitem	7.67.0.Final		a03eb3d8a8254159395a54697abe2dedd725d936
org.jbpm.contrib	google-tasks-workitem	7.68.0.Final		5df0db1ea4de16c8e1223cc6e942d34c9d804b35
org.jbpm.contrib	google-tasks-workitem	7.69.0.Final		0285f20ac60935ffe4402c6afc1219b8e46d98bb
org.jbpm.contrib	google-tasks-workitem	7.7.0.Final		a577a7a715b85d3383e35a9e0d717302feb01bfc
org.jbpm.contrib	google-tasks-workitem	7.70.0.Final		34311c2d0c09c601dff9a7c33c3c0890b9b2d4d5
org.jbpm.contrib	google-tasks-workitem	7.71.0.Final		d343fbbfdc03691ec3a75a2bd4bbcec1f5b18891
org.jbpm.contrib	google-tasks-workitem	7.72.0.Final		61493217bd838571e89a52e8e0b3c09b7420b957
org.jbpm.contrib	google-tasks-workitem	7.73.0.Final		676f0702fc3d2ed7047c0a05b0af2ef4a20b7909
org.jbpm.contrib	google-tasks-workitem	7.74.0.Final		7d0818c23b118739295912d953ff137e25cf56a4
org.jbpm.contrib	google-tasks-workitem	7.74.1.Final		c3628744bac58358be7514abd99625c30c6ec88b
org.jbpm.contrib	google-tasks-workitem	7.8.0.Final		f8cb1cc9363297beb5466849dc879cd06e439b3d
org.jbpm.contrib	google-tasks-workitem	7.9.0.Final		2dbb01bddc60d2f30da6265a4ba09ca3a3c07181
org.jclouds.labs	abiquo	1.5.0		711d27b3a89601d76af1113487b6d5177fed6dd2
org.jclouds.labs	abiquo	1.5.1		3f3d3460d0f95eb11daa185960ea5f83819baf3a
org.jclouds.labs	abiquo	1.5.2		91deaf10337c4c7b58345a7a22d991a5294dbeda
org.jclouds.labs	abiquo	1.5.3		13f1f00c85e4b4a117f5d3f3f034f2078166ceda
org.jclouds.labs	abiquo	1.5.4		926cc7cf0689736797fb1bc9b8c2ef6291f6c256
org.jclouds.labs	abiquo	1.5.5		e207f824fd94bd2954862ddbdab6472120853f8a
org.jclouds.labs	abiquo	1.5.6		52e203508ca35a2eedc7f0e20acd80a286d6d3b4
org.jclouds.labs	abiquo	1.5.7		5e3ee521303848e19fdeaef848cf76362b3779ed
org.jclouds.labs	abiquo	1.5.8		2af6456e44d28fa7586b815c004d824638c71615
org.jclouds.labs	abiquo	1.6.0		f3070e913b810c75dd8c81e474ac106bdb926038
org.jclouds.labs	abiquo	1.6.0-alpha.1		7df1590363020ca9494d96c80aa54a47c205befa
org.jclouds.labs	abiquo	1.6.0-alpha.2		d07ea2389e302c9427afae3d2e73ad3abd22b0ef
org.jclouds.labs	abiquo	1.6.0-alpha.3		543eb1136ee3634bfb87ba4a977c598c5867651d
org.jclouds.labs	abiquo	1.6.0-rc.1		3c64e82166166537a6c352c8db17140b6581248f
org.jclouds.labs	abiquo	1.6.0-rc.3		d13154e1ef97239daef93035a9f21a7533116b7d
org.jclouds.labs	abiquo	1.6.0-rc.4		5c01a2ef5d3ab4cec4e890e2dbab12fed205a9e1
org.jclouds.labs	abiquo	1.6.0-rc.5		a1de89572845d7743da22e1f4e436ce1052f7db9
org.maxxq.maven	maxxq-maven	1.1.0		92bc771dd053e911e6236c166063f70d3a967721
org.maxxq.maven	maxxq-maven	1.1.1		b277207d65e651e7db2c20b17acacc5fd6927037
org.maxxq.maven	maxxq-maven	1.1.2		c69fec8b1d40e18b52c773031e6a140bb316b0bf
org.maxxq.maven	maxxq-maven	1.1.3		95b6ba311b26b0c5067939ab6ba4de38a8f1a2d3
org.maxxq.maven	maxxq-maven	1.1.4		0b608f030afc5a6942bbb6da7c34965106d4cd93
org.maxxq.maven	maxxq-maven	1.2.0		1d6ff087f05c756e42a0e97737125767b944ab21
org.maxxq.maven	maxxq-maven	1.3.0		1db19128711e7d07cfc9e30198521159657e1956
org.maxxq.maven	maxxq-maven	1.3.1		5cd5abead9aa2eedcf97af681a5acdf82822ca09
org.maxxq.maven	maxxq-maven	1.3.2		c8edfcc4236e42734cbd985aa9d16fb5d6dd0cb3
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.21		993783b09c83a088796c597983548e0967f35ada
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.22		7debc355c8c3235155b939bc6ba11ff545bf3a57
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.23		6e81bcc2a48a0cf6b2b3c6c18482f12fc459ee90
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.24		78e73df46eb60db9004319bd2c967633d2375f42
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.25		f5d5187e4027a7d935fd3fb289e378b827c69a3a
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.26		f3fe06718bdc4e298cdabbdf4587c2e777bdb8c5
org.mobicents.ussd.docs.installguide	restcomm-ussd-installguide-sources-restcomm	3.0.27		814355b9d5db5cafa56e238f2d76dda6e18a074c
org.mvnpm	rc-dropdown	4.2.0		48045bbd018c80363772cb6c79d56d2c4540d33f
org.noear	solonjt.executor.m.thymeleaf	1.0.3.2		0b5e8469601e3f501f4870aa1485d913dc0c28e0
org.noear	solonjt.executor.m.thymeleaf	1.0.3.4		8a958e946f5815af2d194c901494f1aa19250828
org.noear	solonjt.executor.m.thymeleaf	1.0.3.5		03a5edcfebf1882612de1beb0538f12ef09e2901
org.noear	solonjt.executor.m.thymeleaf	1.0.3.8		aa3d756e8ef2839d4a69f839783b6fa125d03a10
org.noear	solonjt.executor.m.thymeleaf	1.0.3.9		7b5d0d0c04d6f51f6a1d80a674d8c855ff05e8b9
org.noear	solonjt.executor.m.thymeleaf	1.0.4.3		6f7bb18a6a48d26b43ad88b78d407d0dcdc67815
org.noear	solonjt.executor.m.thymeleaf	1.0.4.4		557b626ecc9a9d94673b7a23e6b7cf2a3c1462e4
org.noear	solonjt.executor.m.thymeleaf	1.0.4.5		ee64a41430f4d3c86d8cd815878e6784da23432b
org.noear	solonjt.executor.m.thymeleaf	1.0.4.6		1254dcd4816eb3d7dd1665d0a71948f7baa9948a
org.noear	solonjt.executor.m.thymeleaf	1.0.4.7		7f89ddf04991d8362f7e706961552cbea49a3e06
org.noear	solonjt.executor.m.thymeleaf	1.0.5		cb02c2f5017cbd4723fb29d1b8f24734d6ac8fb1
org.noear	solonjt.executor.m.thymeleaf	1.0.6		7248f33925eb4311a6e31c4fb488a14ce5f71f08
org.rdfhdt	hdt-java-core	1.1		6a17e2f0715618e16b3376098dbbc98a434c4f8c
org.rdfhdt	hdt-java-core	2.1.2		7f57c0327f2b57fcb286d3e59657ae100863a074
org.rdfhdt	hdt-java-core	2.2		096af1089b11628a5946614c57dfa525dbb2e3a6
org.rdfhdt	hdt-java-core	2.2.1		35f899f64a0f2b97e24b16a57f5b13dff1e46339
org.rdfhdt	hdt-java-core	3.0.0		0b93a18de0e8e91755a2237e9c3e8df45e757eab
org.rdfhdt	hdt-java-core	3.0.1		1e0b9b746bd52567cfa2fbc4eb68643b35ee5eab
org.rdfhdt	hdt-java-core	3.0.10		16a93a77bf8d92342ad28700c28829764b651183
org.rdfhdt	hdt-java-core	3.0.2		952cb3cf79062ef7c63b0a0e4a6485b881cd2492
org.rdfhdt	hdt-java-core	3.0.3		398f1d030f1688b3545301fad320e5027fa1148d
org.rdfhdt	hdt-java-core	3.0.4		a45ef8a51809debb8bc7c8f631889db37dd296ca
org.rdfhdt	hdt-java-core	3.0.5		cf6e18ffbccdd7aea0324c5daae0bc1143e36ecc
org.rdfhdt	hdt-java-core	3.0.6		0fdbbf4f2f6a6cdcd858adabe7a3cee98b5d366e
org.rdfhdt	hdt-java-core	3.0.7		3a73660eb4bfd2845fac96a5bf457b61625c05bc
org.rdfhdt	hdt-java-core	3.0.8		c4d14df78b3c6d3cf5d53da59467b088a68bfd7d
org.rdfhdt	hdt-java-core	3.0.9		a91d8f25f66df849532356795a7a45960414e636
org.scalatestplus	selenium-4-1_2.10	3.2.10.0		7d1b8f542e172b95b5d3c1faaeee55fba5b6baff
org.scalatestplus	selenium-4-1_2.10	3.2.11.0		46be9d10a936faa7428430378698dab14d113209
org.scalatestplus	selenium-4-1_2.10	3.2.12.0		e5d45215281fe5cef98630ed6f321ff246319676
org.scalatestplus	selenium-4-1_2.10	3.2.12.0-RC1		0864d744af155890722c5a182c65bb4227f8ed29
org.scalatestplus	selenium-4-1_2.10	3.2.12.0-RC2		45d1f25a273f893110209182c1e68ad2908c0fc4
org.scalatestplus	selenium-4-1_2.10	3.2.12.1		544e86aaddbbef7eaa6fd8f06832664619b9fd57
org.scalatra.scalate.samples	scalate-sample-sitegen_2.10	1.7.0		N/A
org.scalatra.scalate.samples	scalate-sample-sitegen_2.10	1.7.1		N/A
org.vatplanner.commons	vatplanner-commons-crypto	1.0		97171be89e5ce60fce4ca43fccb7a1a493b759ed
org.webjars.npm	lodash.assign	3.0.0		ba66d7244183f34d1bf4f06b8be0ec39204f2e0d
org.webjars.npm	lodash.assign	3.2.0		c5bde96e25d91fc2fe520d5538cddcdbfd5fcd79
org.webjars.npm	lodash.assign	4.0.6		e541cbf3ff8427acb3624a0a585b56b062c6405a
org.webjars.npm	lodash.assign	4.0.9		c62deddbb80322f49bacb1824217322010a23b5a
org.webjars.npm	lodash.assign	4.2.0		362fd24b9e87b48747a7ede4096e6d50a1bb1189
org.wildfly.swarm	wildfly-swarm-logging	1.0.0.Alpha1		f45053cf4fd7d8941bce58d6256fc14f9b2e56c9
org.wildfly.swarm	wildfly-swarm-logging	1.0.0.Alpha2		4882447020791ba45f9a511c8bf2fbf3797f28f8
org.wildfly.swarm	wildfly-swarm-logging	1.0.0.Alpha3		36aad60d832c683b0e5d7c8fe98ebaca5fe7510e
org.wildfly.swarm	wildfly-swarm-logging	1.0.0.Alpha4		d829992debeeb51bdf32b55a9ea1b91d4def58b4
org.wildfly.swarm	wildfly-swarm-logging	1.0.0.Alpha5		2ac1ed376248c827d0916871915ddbc3fa303e1f
pro.zackpollard.telegrambot.api	jtelegram-botapi-core	1.6.0		eb54a909d6cfb9aab1abaca14c517e19e7e1e37a
