avalon	avalon-meta	1.0		0cd7b83c773a18073d56ec9a91af2ac682f7a479
org.eclipse.persistence	org.eclipse.persistence.sdo	2.5.1-RC3		c7284c9f730cb9860d1ff8829f3d5c3aab2b049a
org.eclipse.persistence	org.eclipse.persistence.sdo	2.5.2		ec358e2c5ad25fd68b9647f16fa4a8f52231af52
org.eclipse.persistence	org.eclipse.persistence.sdo	2.5.2-M1		d27f7f91859e5f1173b83f770eb6aa4e0fd2ff35
org.eclipse.persistence	org.eclipse.persistence.sdo	2.5.2-RC1		ec358e2c5ad25fd68b9647f16fa4a8f52231af52
org.eclipse.persistence	org.eclipse.persistence.sdo	2.5.3-RC1		f385361cb298560bf8bc27bab0ca990fd4cf2724
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.0		2522691f9c057341a848856a405b47b8eb54cb88
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.0-M3		eef899ce627d9772a4e5563e5326fb23c6b10e93
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.0-RC1		928bff2261286625d344d456e6a6a84f6c64737a
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.0-RC2		2522691f9c057341a848856a405b47b8eb54cb88
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.1		dde9afe24f23e004dba041c0fe9a843b2ac1ed04
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.1-RC1		a217d54ea121466a056f0728417a172275f6905b
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.1-RC2		dde9afe24f23e004dba041c0fe9a843b2ac1ed04
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.2		3514da15c4b0a130497602d277d5fb26e1076950
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.2-RC1		3514da15c4b0a130497602d277d5fb26e1076950
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.3		b9e46a615479ac9bb74949be006a77b8fc87770d
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.3-M1		9b9052cd1e70a910af0acf4d0046241950929447
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.3-RC1		b9e46a615479ac9bb74949be006a77b8fc87770d
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.4		137fe01ed2c07635426f7b362f02dde93f523913
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.4-RC1		137fe01ed2c07635426f7b362f02dde93f523913
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.5		2cdaa58aad37c41746efa4289dee71792bec1a8a
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.5-RC1		ada728529740c82a5380c2ac322006da5d78bf04
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.5-RC2		2cdaa58aad37c41746efa4289dee71792bec1a8a
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.6		807d079c208710c84143d6ed376d72ec390b66d5
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.6-RC1		ff97f3bc2784dc2c6923ee4d72fac01921b21164
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.6-RC2		807d079c208710c84143d6ed376d72ec390b66d5
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.7		546ded85df054ae0900fe31c8982aa2416d6e3b2
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.7-RC1		546ded85df054ae0900fe31c8982aa2416d6e3b2
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.8		b0dfe53b56754c631d51570b6fc272b09efc63a1
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.8-RC1		b0dfe53b56754c631d51570b6fc272b09efc63a1
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.9		e215f685fad2e3e1d9e1afb82602eb37369730a4
org.eclipse.persistence	org.eclipse.persistence.sdo	2.6.9-RC1		e215f685fad2e3e1d9e1afb82602eb37369730a4
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.0		0a53f51d684dc59af63bf401d4dd27227b3e0f63
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.0-RC1		7e94dc337bf0e5c01f94497f895ba8d330cac4b9
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.0-RC2		1d5d715f5a76c811d31d4720a15d929974364c5d
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.0-RC3		0a53f51d684dc59af63bf401d4dd27227b3e0f63
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.1		0283dc4bd98e63642f7f81e1a8305090bf95a124
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.1-RC1		0283dc4bd98e63642f7f81e1a8305090bf95a124
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.10		fc118666dbce129dd6e0a38cef2230550a9e0edf
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.10-RC1		aeea0a9b369675cb28aa69eabfad378eda3aa8fa
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.10-RC2		fc118666dbce129dd6e0a38cef2230550a9e0edf
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.11		244721723591fa6f1425e1c1cf6057bcd0fe6a22
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.11-RC1		244721723591fa6f1425e1c1cf6057bcd0fe6a22
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.12		630ece43a2cb97446aaca143e9b35f846a7bd60f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.12-RC1		630ece43a2cb97446aaca143e9b35f846a7bd60f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.13		cdf3c513f1316eb095ce1674c6249a60f98c8201
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.13-RC1		cdf3c513f1316eb095ce1674c6249a60f98c8201
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.14		62fccceda4ff079fecdab852a6e79eb07f342f7f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.14-RC1		62fccceda4ff079fecdab852a6e79eb07f342f7f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.15		c62ae3a6ba5373fa6ee924d340955cd79752a3bf
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.15-RC1		6b92db24f09ec2d20f33ecdb3d894a6d23eaba92
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.15-RC2		c62ae3a6ba5373fa6ee924d340955cd79752a3bf
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.2		8cb04b4819020f8cdcf1c4da22e2e6971ee7c844
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.2-RC1		a2b2625a40047c38ff45f0ad320b35e656a10a93
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.2-RC2		8cb04b4819020f8cdcf1c4da22e2e6971ee7c844
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.3		e2035108d9c0df2bbca025c9b2f2078074866c4f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.3-RC1		e2035108d9c0df2bbca025c9b2f2078074866c4f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.4		31b1fd600922c61a50dd1f9c2cfcaa6de92f5c86
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.4-RC1		e990fa7d604f6d88b5fe2b62b9ada98e787362d6
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.4-RC2		31b1fd600922c61a50dd1f9c2cfcaa6de92f5c86
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.5		6273efd89ca647b8b00f923036c4c99f1b372e2e
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.5-RC1		abd23db537e1303badc97fb4baf1b45ec089d8d8
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.5-RC2		7c963db60de77493f818f7f68a6e996e55bde839
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.5-RC3		a12a7b7ec4f0cda8872c4cb6af55d02c68db0ec2
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.6		381cc1321875e7880fa2408bc3dfea85d9f7cfd6
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.6-RC1		0468ded1dd695ed2fce52d7ab2ffa48d42468d8b
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.6-RC2		05a86bac57973bc3e5da4a7058c470f8346a8088
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.6-RC3		381cc1321875e7880fa2408bc3dfea85d9f7cfd6
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.7		ffb36dcf440437aadbf8d28b8038eb06aca5aebd
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.7-RC1		02809982fa715b6c32966aab2c0f0c9c0784342f
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.7-RC2		ffb36dcf440437aadbf8d28b8038eb06aca5aebd
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.8		b0bd745a04bd24b74f9c865b2f146eecd7a320b2
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.8-RC1		b0bd745a04bd24b74f9c865b2f146eecd7a320b2
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.9		bc8b5b7f73dc79c875c6d97309ebd4ceb16483d7
org.eclipse.persistence	org.eclipse.persistence.sdo	2.7.9-RC1		bc8b5b7f73dc79c875c6d97309ebd4ceb16483d7
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.0		707d83120f02b339f44a97e00c407b6fae5baecd
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.0-M1		4647e376240ed2a91452a9101710af98a9176b3a
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.0-M2		9ddb818c330fb954517d15f01253344f7fffebca
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.0-RC1		2952f676ed9343c745df9d689d12b258d2ff94d0
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.0-RC2		7aa9bc80198ea78f04998c45f37dc506bb376074
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.1		91a5c6f35d6c99412be8e57f4dd214efadf29e30
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.2		f096159bc75609d845acc965cd382c31991d9d93
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.2-RC1		334173d1077bf17f1869314934d7eef9a9ba240e
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.2-RC2		34968c55e75989460adb11988387d530928a0caf
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.3		06fd9b6abf555cae967557b640c0aff578d4f1b1
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.3-RC1		4a9138eecc28a484798bc9c8b2247d48b8b3dfcf
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.3-RC2		befb9a4afb70d3c2b6b1823c1ba5c7d6433dbd40
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.4		9a425900dabb36fbe0047e737d58b0a2a3ebd129
org.eclipse.persistence	org.eclipse.persistence.sdo	3.0.4-RC1		a603c359c2b2cffd98dde07419f778607a50dc8b
org.eclipse.persistence	org.eclipse.persistence.sdo	3.1.0-M1		0928e793cc84631fcd338894272fdcc61f3754d1
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0		c82a6c90b0ae8b3ec4e1d5012d3773003afdbae0
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0-M1		4b45b473cb347fa3621593ae7d0c61d8ff292d10
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0-M2		b3ee94fa375f051a09b6de22d8f76abdf654bb83
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0-M3		44c7fc59a3f0e1abfba5fcf337c25bea85073d74
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0-RC1		fceb5907b70af8f3b34470bfc74470ad26c50ec7
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.0-RC2		947c7829cfed173ffff5dd67b1a67a5f49b34c90
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.1		2efa57a95891cad735ebd6b20b9e11445dcd55ec
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.1-RC1		b2ee6955f5a427b2ff7625fa3d67259a009db808
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.1-RC2		30777f3c16ae8c5ef653369b4664abf2bad90c4b
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.2		f59826e29fb27abb33ec8ce1f7f6a1984af7cf6a
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.2-RC1		fe14135a95ebcaff6e2e639ae7aa58e918baf987
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.2-RC2		9bfc05c766cb85942c58421071a9da4ed6fd1f1f
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.3		37c79a9ce7e5c8a4e962d1723761bc87768eda38
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.3-RC1		1e162dbb3a577f24dffc0754cb924f691c69bc97
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.3-RC2		ba78380f3a9b18aad2ef856a49d47f9113f036c6
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.4		0ea5894c7114495e5917cea28004b91a8aac464b
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.4-RC1		60e7b6465055e10ee774b0bbfd5120dcba814d2a
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.5		33e93b0ccc0c8aef99933b8750be8bfe9ab87a82
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.5-RC1		990b4d75786c30c779a420936e0c38d4a9823e8e
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.5-RC2		a86ee9c52a66672c0cf2967cb1632494f85e9d1d
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.5-RC3		6f58688f6846617eef6fba507c52172d0a186cee
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.6		faa0bb13c8c9ce651dcc24039c92ec1dcda9e76d
org.eclipse.persistence	org.eclipse.persistence.sdo	4.0.6-RC1		a9ded165808e7be08a93ef736926833bc17a85b3
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B01		b7b417b4eece6d15b2928515be0e906f726fe7db
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B02		f95c0f8503b29e59374770f81fb9d2796ce743a9
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B03		d8760fa14c5c11be87927b214a6693af1536434d
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B04		98f75de6ad0ca2947b332c5668a4b24a869745a0
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B05		a8422458d685aa1aff0419d8d599dcac86de34cb
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B06		e79aa5e1317c19b716174864d648ddcd7fff0f6e
org.eclipse.persistence	org.eclipse.persistence.sdo	5.0.0-B07		559bf5edf6379218010622b31e06cb2c25928435
org.everit.osgi.dev.dist	eosgi-dist-equinox_3.9.1	v201402041426		N/A
org.exquery	exquery-serialization-annotations	0.1.31		2cb30ad1c69c871f6350482a80e3ec1bee93b9a1
org.exquery	exquery-serialization-annotations	0.1.32		a70b849fe955622f8fe18b9cb6635832c6ed64ea
org.exquery	exquery-serialization-annotations	0.1.33		673f493e19bb8a5684a6d00869615554aa02213d
org.exquery	exquery-serialization-annotations	0.1.34		972013dd78fbcab4112c52e7b4d2ed4cd852017e
org.exquery	exquery-serialization-annotations	0.1.35		203f8392b89296d071661312d2e67b80b7e8c693
org.exquery	exquery-serialization-annotations	0.2.0		a1a32b1f80f70d9011553c4d884ebe0d2a1ca421
org.exquery	exquery-serialization-annotations	0.2.1		f1e7e5942040b8d776bc05d7f2fb6a68cdd6bd24
org.getshaka	native-converter_3	0.7.0		a12ce4b4719c5cebf457837620bb1223a8060860
org.getshaka	native-converter_3	0.8.0		1ccb6de67b000047b030aa2a2370caab0d9eaa77
org.getshaka	native-converter_3	0.9.0		c8806950e26668a9f7024e8da4fdeb78e3febb44
org.jboss.arquillian	arquillian-testcontainers	1.0.0.Alpha1		b169943be3d9633fb849597332c3742109829a2e
org.jboss.arquillian	arquillian-testcontainers	1.0.0.Alpha2		1a7eb7a57e1d290fb50f982c7ef012c5f417973b
org.jboss.arquillian	arquillian-testcontainers	1.0.0.Alpha3		2638e5d74c5b4f9e712bf935ae9c8547833302d5
org.jbundle.base.db	org.jbundle.base.db.proxy	0.7.7		063c453b750770306debbc7887cf0448740b007e
org.jbundle.base.db	org.jbundle.base.db.proxy	0.7.8		62f899e21fb0bbd3a4d75176382e468c7ee606b4
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.1		51a685acc7e3b56356671bb38b1481d1e39dd832
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.10		df3180e808a7f1a450dd566b6bbdd15a5342933b
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.11		fa6f6b7c61a91eddb42be3d163d6c99c9e2ebc7c
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.2		27c1362682d71fb1c920631341947d2d9280499d
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.3		6aaa9dd186b3c41052386d5c1fa78d52100b6c91
org.jbundle.base.db	org.jbundle.base.db.proxy	1.0.9		3b67aa4b28b7034699d40e4797975f3cd9a1ac77
org.linuxforhealth.fhir	fhir-operation-bench	5.0.0		abafe9555118ecc6474dd90548925765111d9e33
org.linuxforhealth.fhir	fhir-operation-bench	5.0.0-RC1		d25f5ab441ee6924170478a5e338e8853532f001
org.linuxforhealth.fhir	fhir-operation-bench	5.0.0-RC2		18c4749a877732fc1f931206ad4d16c7c7be087b
org.linuxforhealth.fhir	fhir-operation-bench	5.1.0		632ab1c0fa0260daf4d38583887345bc3eff13ac
org.linuxforhealth.fhir	fhir-operation-bench	5.1.1		290bd549e5018c603ece9d1d4c768ec7e8e6f981
org.onosproject	onos-providers-lldpcommon	1.7.0		6dc0f3c7ef7904e947ba759b2cd638a0e2b5eb71
org.onosproject	onos-providers-lldpcommon	1.7.1		3afb11863058d66e6bba554c3790b3af8ff01aa7
org.onosproject	onos-providers-lldpcommon	1.8.0		4c5bbad3ccbc8f67095e778e015ab6b1af82f1d3
org.onosproject	onos-providers-lldpcommon	1.8.1		42b1cb99a4a9479089f8bcade608216fef78fea6
org.onosproject	onos-providers-lldpcommon	1.8.2		0320e87855937128fde48b31188631fef91ca91c
org.onosproject	onos-providers-lldpcommon	1.8.3		eb9ea29ebcedd928a894d6ed8587eb3b637d6e78
org.onosproject	onos-providers-lldpcommon	1.8.4		0565820f3a801c4be9c6874e09d0a802510cb8b9
org.onosproject	onos-providers-lldpcommon	1.8.5		6675874240a7a630f885e0ec7c57495069dafe56
org.onosproject	onos-providers-lldpcommon	1.8.5-rc2		f69420bdb768f6a69259f10a227d7ea49d298657
org.onosproject	onos-providers-lldpcommon	1.8.6		5c8280e4f5c9b2c5681a7670e911933ef7e6c97a
org.onosproject	onos-providers-lldpcommon	1.8.7		01a1d802eff4768edc971868f21e412c94f56a72
org.onosproject	onos-providers-lldpcommon	1.8.8		4b2dc563808864bcbe129840301210ba79af73c5
org.onosproject	onos-providers-lldpcommon	1.8.9		3f85a69540deae8124ba42e8475aa9048da38a52
org.operaton.bpm.model	operaton-dmn-model	1.0.0-beta-1		d9d3ea0852aa3497325c5575c5035733c3a7c8f5
org.operaton.bpm.model	operaton-dmn-model	1.0.0-beta-2		41196f97853e5a2f54a8c6bef2e9057ec5dcf711
org.operaton.bpm.model	operaton-dmn-model	1.0.0-beta-3		eedbffb2eae0572aed1fdece31eeece0c1004b22
org.ow2.sirocco.cloudmanager	sirocco-cloudmanager-connector-finder	0.5.5		e4fcd1d49d3bb560266d31d7704954e6a2927304
org.scalameta	interactive_2.12.7	4.0.0		dfbc75fb46a20bc9f0831dc1177f214254940354
org.scalameta	interactive_2.12.7	4.1.0		48e49d48e0ed81c05a9f914c7b905727fb4201f8
org.scalameta	interactive_2.12.7	4.1.2		4f0fe2b17aaf9197667fc80ed7cd0680418a20d3
org.scalameta	interactive_2.12.7	4.1.3		3055c41837a475a0316a7d99d536bd499bdc28e2
org.scalameta	interactive_2.12.7	4.1.4		e63a75b6f100b73a4ac2a2ff8b83d31a83215fee
org.scalatra	scalatra-docs_2.8.1	2.1.0.M1		397be24b0163f81141584fcaba006a53ccc4419e
org.springframework.cloud	spring-cloud-function-rsocket	3.1.0		b758abc082ed35c07686c3d814d3a127f04b8530
org.springframework.cloud	spring-cloud-function-rsocket	3.1.1		4c1aff789ac7cb1067d407a3b1c7889c26d97d3e
org.springframework.cloud	spring-cloud-function-rsocket	3.1.2		e4344c9b9e066d334f215ee98103b3f9291e0fa6
org.springframework.cloud	spring-cloud-function-rsocket	3.1.3		ecf70a1a6e832512a7d054d650c364481b8ed7cb
org.springframework.cloud	spring-cloud-function-rsocket	3.1.4		d53f8a4e829a5a270b2698421ae033f73e81d0cb
org.springframework.cloud	spring-cloud-function-rsocket	3.1.5		6be8645c4966d4a7d0f9f9acd44b0f694d0192ac
org.springframework.cloud	spring-cloud-function-rsocket	3.1.6		fb983438b76ab398ee224d616c2d0fe80972e20c
org.springframework.cloud	spring-cloud-function-rsocket	3.1.7		edcdb4f3cf5fd11d1fc986e7ec9238321e80ade8
org.springframework.cloud	spring-cloud-function-rsocket	3.2.0		40f0e52e4ee6586b1ab9329f0469ee8acde3ce2c
org.springframework.cloud	spring-cloud-function-rsocket	3.2.1		2ff4bfe8c48e0d492ee6ab555afcaef66533dc22
org.springframework.cloud	spring-cloud-function-rsocket	3.2.10		978f7391c08fb3af28db23605a911e61e1f3781f
org.springframework.cloud	spring-cloud-function-rsocket	3.2.11		8a210b589fac71c65103c69cbb26df67c260e868
org.springframework.cloud	spring-cloud-function-rsocket	3.2.12		a199eadba2b7f436f2b81adb1f4cf1588d6cd2ea
org.springframework.cloud	spring-cloud-function-rsocket	3.2.2		a0991f3dad8fc963ac30d0c19c862a0ecb5ce0cd
org.springframework.cloud	spring-cloud-function-rsocket	3.2.3		07631dc2062cebec65e86febaaa31a0c00001f45
org.springframework.cloud	spring-cloud-function-rsocket	3.2.4		67f01c4ddaf0243408986e9750aebea15e294522
org.springframework.cloud	spring-cloud-function-rsocket	3.2.5		ee3099d40a923cdd165da487746edf0e5b7f3554
org.springframework.cloud	spring-cloud-function-rsocket	3.2.6		e6e05598738d502c438d97c7c254f94ef69dea8d
org.springframework.cloud	spring-cloud-function-rsocket	3.2.7		2273c5bf6e2b0ba63261be75e96eda09796c5b39
org.springframework.cloud	spring-cloud-function-rsocket	3.2.8		611a5995aecc77131a0c41bbe0bc5d1e4072d6f8
org.springframework.cloud	spring-cloud-function-rsocket	3.2.9		643edc42f8039c04f47c6dc2df106a672e9377fc
org.springframework.cloud	spring-cloud-function-rsocket	4.0.0		40c314db02b607fed663fad32746491dd8aed900
org.springframework.cloud	spring-cloud-function-rsocket	4.0.1		df1e381a1e5697eca7f2092f9c96184e3caebc58
org.springframework.cloud	spring-cloud-function-rsocket	4.0.2		e07cda06ac8b12af35b37d54b9f0004b8de855cc
org.springframework.cloud	spring-cloud-function-rsocket	4.0.3		568bde6517844e52091a9ae136d95541c1c841fd
org.springframework.cloud	spring-cloud-function-rsocket	4.0.4		f6fa5529644c373e94a53de05665890b64b1b39f
org.springframework.cloud	spring-cloud-function-rsocket	4.0.5		6b65c6de3cfe38b75b3bc4e02a2d13979fc42746
org.springframework.cloud	spring-cloud-function-rsocket	4.0.6		118f375acf933a2923c6eb2db679830ad3dd03ce
org.springframework.cloud	spring-cloud-function-rsocket	4.1.0		9460bd007c505f77c957f8d15c3d94f98b1882e4
org.springframework.cloud	spring-cloud-function-rsocket	4.1.1		d6423277931f3a5034a57bfe28827706a490c440
org.springframework.cloud	spring-cloud-function-rsocket	4.1.2		37e03f44811ca58e9b67383e59483f2579276040
org.springframework.cloud	spring-cloud-function-rsocket	4.1.3		7ffdfeb178905498638d199507a07532b90d00c8
org.springframework.cloud	spring-cloud-function-rsocket	4.1.4		bbfcae9f9e88be64b84a6304bd08446b955f904d
org.springframework.cloud	spring-cloud-function-rsocket	4.1.5		6f89a4abf9002f24b507761b0dcabbf6843780f1
org.springframework.cloud	spring-cloud-function-rsocket	4.2.0		dbd7050d2c5234b600c381828c955432be5c944a
org.springframework.cloud	spring-cloud-function-rsocket	4.2.1		09e0e9087974d6e5d93e770c7f8accdb69d24562
org.springframework.cloud	spring-cloud-function-rsocket	4.2.2		4335bcf42f1777a34b94f86ccdee22a33289e1c1
org.terasoluna.gfw.blank	terasoluna-gfw-multi-web-blank-xmlconfig-jsp-mybatis3-archetype	5.10.0.RELEASE		3200945b2a06d5dea1d3d845e7e7a9df0dbf1a9d
