ai.realengine	realengine	1.0.0	-	5cd1eb44be6f9451608d51a5ab74f75cc99fa70d
br.com.objectos	way-code-mustache	1.24.0	-	fe3841bb97368e1d954ab785db9db5e462f2425c
br.com.objectos	way-code-mustache	1.24.1	-	de94ffcc10aab19d6c72f89dd2a4d51941130b2d
br.com.objectos	way-code-mustache	1.25.0	-	f72697b25983926a94ec0fd494503aa70524d3df
br.com.objectos	way-code-mustache	1.26.0	-	256246b9563fa254db60f357a00ca70bdb5bfad6
br.com.objectos	way-code-mustache	2.0.0	-	4b5963b737f0a77b8dd40cd6bd1ec2bddb8c6503
br.com.objectos	way-code-mustache	2.0.1	-	95e9165eb92ecd7bdf112cf5b5f4153e2876ed54
br.com.objectos	way-code-mustache	2.0.2	-	59693579046c70341197fd868f15809c82ac3c0b
br.com.objectos	way-code-mustache	2.1.0	-	ccc8fa0ec9e5eb647c9023e089d4faf4c17410d7
br.com.objectos	way-code-mustache	2.2.0	-	d36b3119df4d175d0925387be503029ee06269b9
ca.mcgill.sable	java_cup	0.9.2	-	f36b758580fb9d472bfd5965aa9ac807fa66d242
cd.connect.features	connect-feature-service-openapi	1.1	-	51288e606de34c8b8c5947020b272018c008677c
cd.connect.features	connect-feature-service-openapi	1.2	-	70e454aee26b9fe77b605109f45a49f163fde602
ch.awae	forcedInit	0.0.1	-	430c1424913bc1dc565940bcb6b0d11fe065fa48
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.0	-	922fbc704cd18ef1b4baba61ca7c2eb1b5054f1e
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.2	-	739459b6feb7e039efa08506b68b296f29124fdb
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.4	-	c582210bc4e113d72aea0e57de205c51531c9f5e
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.5	-	fb71a0d7c48835be3a8400431c16dd652dc4286e
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.6	-	ad54ebb7b4d675875c5f1722ca91effd665511af
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.7	-	b57fee30d7d7f915210dd14442a93f01f7c4870c
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.8	-	7ed241efa663bcc18df809da0d6645ee2811a0a1
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	1.9	-	1022cec6ca11c86b8f4799223ab2c1fa9b731590
ch.digitalfondue.liquibaseorausertable	liquibaseorausertable	2.0.0	-	bf7caa04005634572d92f8e13cc778d6ca711c46
ch.epfl.scala	scalafix-cli_2.12.15	0.10.0	-	580e112329ef256f498717b9917c1ed7aa93174d
ch.epfl.scala	scalafix-cli_2.12.15	0.10.0-RC1	-	764a1aa419b358bb543d9de30a1bb5f51353eaec
ch.epfl.scala	scalafix-cli_2.12.15	0.10.1	-	777e611b343243502245d080cbb7e7e672d048c4
ch.epfl.scala	scalafix-cli_2.12.15	0.9.31	-	816d9a645a4be2dc5f41cfca93b7f4f41f34f30e
ch.epfl.scala	scalafix-cli_2.12.15	0.9.32	-	d8a0134b97bf818dd14d1619f35991a63bcca94c
ch.epfl.scala	scalafix-cli_2.12.15	0.9.33	-	42bf2754e71387c1173821806e1a4eff0a6fa27b
ch.epfl.scala	scalafix-cli_2.12.15	0.9.34	-	b96a7faca50c1ded3b80cd72d70fe5e63b5839ee
ch.exense.commons	exense-core-testing	1.3.0	-	c8c950a6b63508b49f005c6bee4156158db247f0
ch.exense.commons	exense-core-testing	1.3.1	-	34ea3aa152d6ac962ba49597022625079e2a5f3d
ch.exense.commons	exense-core-testing	1.3.2	-	ce72922411c769469ac42e8ac90c02d056858c49
ch.exense.commons	exense-core-testing	1.3.3	-	6b34edc7a1ba7e58ddadcbe2030effc1b160de2f
ch.exense.commons	exense-core-testing	1.3.4	-	ab7e403748891ba3836753cc80c9e4bd531be04d
ch.exense.commons	exense-core-testing	1.3.5	-	77c4872a4bf8230b698e34d799640721ad51a993
ch.hortis.sonar	sonar-maven-plugin	0.2	-	acb2d1b3bfb9d623530e6e53e7be979f3c35cd9d
ch.hortis.sonar	sonar-maven-plugin	1.0	-	a7ba3239490863fa0d9ee056a5304b044dec1dc3
ch.hortis.sonar	sonar-maven-plugin	1.0-beta	-	52bb9a3c34cb7cbdc7981b9b65308712190b039f
ch.hortis.sonar	sonar-maven-plugin	1.0.1	-	43552b3f2e6c5961aec0a0d1c56910535c4cd255
ch.hortis.sonar	sonar-maven-plugin	1.0.2	-	4645a8a94e1c15121979958b7eba1245ce47d085
ch.rasc	wamp2spring-core	2.0.0	-	220ef3f6cd0dd6966b7ab0d998a243fae1b9dc06
ch.rasc	wamp2spring-core	2.0.1	-	e77b0b8af5257e1fdd8b680686667822640aea71
ch.rasc	wamp2spring-core	2.0.2	-	8a75f8716082c0e883fec92484851accdabce0c0
ch.rasc	wamp2spring-core	2.0.3	-	fc0af1297e495742b99fdd67af422a69153d880b
ch.rasc	wamp2spring-core	2.0.4	-	c7c2a2c6ab8a3b1f8858b079f4c1ae18fc1277dd
ch.rasc	wamp2spring-core	2.0.5	-	5c792e615335c1bd4ac10674d8e7b78ff79483b3
ch.rasc	wamp2spring-core	2.0.6	-	cb05c748ac93ef8d07ee22e41ffc0270c44b7560
city.smartb.cccev	cccev-certification-api	0.15.0	-	705bf494b13d94e2fb3f4dd8c26ee5b9ad8c7f19
city.smartb.cccev	cccev-certification-api	0.15.0-RC2	-	748e00ff6fb7ee3648fe27a837c7352388a088a7
cn.bitfactory	bitfactory-sdk	1.9.0	-	6d37db63ee7043ab039255a5f2734fc9562a2436
cn.bitfactory	bitfactory-sdk	1.9.1	-	41cd314f3c619b0f67bc75c3fa7b1bce95670002
cn.com.jeeweb	common-zxing	1.0.0	-	b0d92134aeb5b3d20fd5fb684edd839a556a3525
cn.com.jeeweb	common-zxing	1.0.1	-	83950437e1ed7d13b46b48af19d23c3e639c52a7
cn.com.jeeweb	common-zxing	3.0.2	-	1371afd72b081c896f237d073b1a6337701fb8c3
cn.com.jeeweb	common-zxing	3.0.6	-	dacff77c3e131e7a19f1a59678550de877f52ae9
cn.com.jeeweb	common-zxing	3.0.8	-	4796fabf27b9a7b92277b0be7c8ec0d8c8039543
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.0	-	fa17ee61e0ba1638b4a51e3763f230ae40b0f11f
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.1	-	b60a53bc685ef15ecbf6141db0cc47f18f5f95d6
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.2	-	a199bee56ce1d3584b6df3924d3b5da800edd1ae
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.3	-	ae7a1017e3a21b1c8cc738e3022b032743c578d4
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.4	-	9291faccf03d51c8af52abdb02d33132052da603
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.6	-	0deef545127213d166e6db782071f5c748cd8073
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.7	-	955399be77a4786071c20f8f55f3e55a23443b9b
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.8	-	79581aa073b5d92f762729a41c2919c1d2e59d88
cn.fox-tech	fox-edge-server-protocol-cetups	1.0.9	-	1101b01d159af82bf590da2ab8a44f96f0a9d2e2
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.0	-	cffcf0791b281a3fa25726f9868d532c5087957a
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.1	-	2aed6fe75a4713d9e9ca7e42021b2b437c25cdbb
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.2	-	6ae8e22dc71906cae8c9a03dabcb6f32e3ffca83
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.3	-	6105fabd76522f3b6a885ed0c134077202a0070b
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.4	-	600f9538f2f2621fa3c278006def3d6224762dd1
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.5	-	204bb25c3b51d112d1af42bb3d98dee727c11021
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.6	-	8155f270641a5900fe7aec1de588e3fbeea51054
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.7	-	93aaffc87162da07ded931682bbb9fdeff6ad2d3
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.8	-	ab3b6fc34a597fc57b3e9177898ba649962676bb
cn.fox-tech	fox-edge-server-protocol-cetups	1.1.9	-	4186df16e9665dfe668cdd600225c88b66e530ec
cn.fox-tech	fox-edge-server-protocol-cetups	1.2.0	-	ed81af1eab42000b522d6b682b7f10184bb93b0e
cn.fox-tech	fox-edge-server-protocol-cetups	1.2.1	-	bc134a5ddbf885908cbda57d6098fb021a5cea18
cn.fox-tech	fox-edge-server-protocol-cetups	1.2.3	-	d9d4bd2850ae892658e068560f4802628008e882
cn.imaq	autumn-rest	0.1	-	1e0386126c230b862cfc9f9c9113af5cf2e51138
cn.imaq	autumn-rest	0.2	-	72b2d42a69dbb00577f033ec9b83b30507a3c5d5
cn.imaq	autumn-rest	0.2.1	-	89e787cb4e36c152e9c4eb6fd8882d5ed94f1a05
cn.imaq	autumn-rest	2019.06	-	765761f729edf14678863adfb44dd0144a0fb9c7
cn.imaq	autumn-rest	2020.10	-	2c66f39ae65d0abeaa0aec1583f26d5ca947bf03
cn.isqing.icloud	icloud-common-freeswitch-esl-client	0.0.9	-	b3246e96c1483e7ed77035a8bb99218b28c43b3a
co.touchlab	kermit-koin-watchossimulatorarm64	1.1.0	1.1.0-metadata	56f29ff5a338ce66a2a1dcc157d024579d3e4796
co.touchlab	kermit-koin-watchossimulatorarm64	1.1.1	1.1.1-metadata	0638e158139e493251407bbb5d33d5e9d817abee
co.touchlab	kermit-koin-watchossimulatorarm64	1.1.2	1.1.2-metadata	12892b88f71ac9624638206bbd044e3df5716587
co.touchlab	kermit-koin-watchossimulatorarm64	1.1.3	1.1.3-metadata	f33bb06cd36307dac6485558ec0534c4361e1abb
co.touchlab	kermit-koin-watchossimulatorarm64	1.2.0-M2	1.2.0-M2-metadata	db1a1c4b0cf54ce113145e70dbfa544c32e7ccb6
co.touchlab	kermit-koin-watchossimulatorarm64	1.2.1-alpha	1.2.1-alpha-metadata	bf434cea729f945e54d3ecb55722ed6c74e644b7
co.touchlab	kermit-koin-watchossimulatorarm64	1.2.2	1.2.2-metadata	eb0f8a2676d54e086c95d76a3894ca6126846812
co.touchlab	kermit-koin-watchossimulatorarm64	1.2.3	1.2.3-metadata	9f8f8fab1111fa92c7ebff0a1bd447cd74fab743
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0	2.0.0-metadata	cc3239c2fe3131e4e9bf77b025f8ba3b03e774d3
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0-RC	2.0.0-RC-metadata	746d49fb6f93f3325e4dbb1a4813de44bfc478ca
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0-RC2	2.0.0-RC2-metadata	71d7f963e2554c849d6dfd310a5e34204715a866
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0-RC3	2.0.0-RC3-metadata	c81334d495ee3d0d3ebb4655ae9052c8abb23925
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0-RC4	2.0.0-RC4-metadata	7e4bc9216b83cb7f1d027ccda97011994819b499
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.0-RC5	2.0.0-RC5-metadata	5f2d6acf59e3f85a1e1c04029aba73ded20f153b
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.1	2.0.1-metadata	23e52b74d87f436f3c0be2eeae4e30819862c20c
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.2	2.0.2-metadata	02ec2e517155d029e402c44c7d516805dc1e6328
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.3	2.0.3-metadata	c883e7e89531b913a4fd427b2e768bc6c3d07033
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.4	2.0.4-metadata	78469db7850354e874fb8d3e8f175d561c62cab6
co.touchlab	kermit-koin-watchossimulatorarm64	2.0.5	2.0.5-metadata	4c21ff5df46aa17ac43ecd35bc02142557cc5f4b
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.10.0	0.10.0-metadata	f35d0871b6e97f1a6e8fc63387f6abc11c344a8c
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.10.1	0.10.1-metadata	89dcda012b110105205e06f35595f2fc5b4a06c5
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.10.2-preview.2.1.20	0.10.2-preview.2.1.20-metadata	f50c90a8deac14949050b90e66ce6ce1605d3cc5
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.0	0.9.0-metadata	79014d4179f4f1936dfb63e2dd57d0f3f8270a31
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.0-RC.1	0.9.0-RC.1-metadata	53c3732a03bec3fa6e2ad487932ebda87189106e
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.0-RC.3	0.9.0-RC.3-metadata	6bb5c71af39b7b5527ffffd439b3508352f425cc
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.0-RC.4	0.9.0-RC.4-metadata	39e96b856a29d7219913b48dfdbc044cc313d9ec
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.0-RC.5	0.9.0-RC.5-metadata	2ce6f6c43a295ad4950758446119fb5d3b728396
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.1	0.9.1-metadata	401d160f28c1ca8768d67734a35f2f2552423edd
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.2	0.9.2-metadata	73b14e6340d634516edf930f01af020d6b7ded09
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.3	0.9.3-metadata	ba30aed4cb883c4250d76fa01bbb9976d54a7fb1
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.4	0.9.4-metadata	1be03bdcbe7ea84319509559ba90a1f5eed7ccad
co.touchlab.skie	configuration-annotations-1.8.0-iosarm32	0.9.5	0.9.5-metadata	3b6df2498ba5cf7b09912f2531b92a107de170fe
co.touchlab.skie	configuration-annotations-1.9.20	0.10.0	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.10.1	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.10.2-preview.2.1.20	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.0	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.0-RC.1	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.0-RC.3	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.0-RC.4	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.0-RC.5	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.1	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.2	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.3	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.4	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
co.touchlab.skie	configuration-annotations-1.9.20	0.9.5	-	47d9990ae8e1fbea5544ef58ca739cfb097abbb0
com.alexdupre.shapeshift	shapeshift-dispatch0113_2.11	1.0	-	e2b405ed6f384e0153d7089d60a4979c08fed3cf
com.alexdupre.shapeshift	shapeshift-dispatch0113_2.11	1.1	-	3b9a5f280d116319fe53d33a8ffd6cb9bae4dffd
com.alibaba.csp	sentinel-demo-dubbo	0.1.0	-	5ba6161e2faf61458b88b6e39518e178010c9cf4
com.alibaba.csp	sentinel-demo-dubbo	0.1.1	-	b3c5bc92ff22984eab5aa25bd7787b736978289d
com.alibaba.csp	sentinel-demo-dubbo	0.1.2	-	3fccb9c9d7497fae345de9f8fa625ac32988e6b5
com.alibaba.csp	sentinel-demo-dubbo	0.2.0	-	5cd6356f3ca36d2415193d233bdacc7371d666df
com.alibaba.csp	sentinel-demo-dubbo	1.3.1	-	d583e21f8559d756827b0f3f0cfa3eb8893139a6
com.alibaba.edas.configcenter	configcenter-client	1.0.0	-	30d7319e5051ba45411898f6c4807e6773557fa6
com.alibaba.edas.configcenter	configcenter-client	1.0.1	-	5627ccadb2b0b121b3790e908ebc5f57351c9bd2
com.alibaba.edas.configcenter	configcenter-client	1.0.2	-	734c6be4c0562d8dade5bf2078eb3af269a9ff17
com.aliyun	alibabacloud-modelservice20220614	1.0.0	-	bdaceae36ae77820660f28cf9f31a8f58b18d8f1
com.aliyun	aliyun-java-sdk-umeng-finplus	1.0.0	-	a9aa1e143ba1b198f4bcf186b86a16238a055d7a
com.aliyun	outboundbot_inner20191226	1.0.0	-	b605feebc44c316c2ca99248c086468bc10f067c
com.aliyun	outboundbot_inner20191226	1.0.1	-	d4e15ea180ad745acf1c78d05447494a69e04b9e
com.aliyun	outboundbot_inner20191226	1.0.2	-	01db109c5dda6a53fd8cdd541c40ed5964e89afe
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.2	-	9944486d5ea855a930b7bafde7037d8b1c4d08b0
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.2.1	-	c69bb4da2298c065512dfa9d88f15a16becf468b
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.3	-	d2af0262533f89017dd3b5a1c4a30672ffa3a3c2
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.4.3	-	c0903c6099c2107af5bddf5dac9cec08cf978ff2
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.4.4	-	70a39c819bec241ed0629984eef0ca5b06ec1a52
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.4.7	-	e73dfd0bb765b94c0bb8dd11e1e2d5392936c41f
com.appnexus.pricecheck	pricecheck-sdk-mopub	2.4.8	-	4124be438e5dd3c4644384cf7d5f00f840c3f6e3
com.arkivanov.essenty	instance-keeper-watchosarm32	0.10.0	0.10.0-metadata	396ab98a822c92d782bcc7bfdb64b8860d248138
com.arkivanov.essenty	instance-keeper-watchosarm32	0.2.1	0.2.1-metadata	f551764416cb1552fe6b875630dc34ca0e309854
com.arkivanov.essenty	instance-keeper-watchosarm32	0.2.2	0.2.2-metadata	285ff3689b3e3bcee44ec638f71380cf461ef8ea
com.arkivanov.essenty	instance-keeper-watchosarm32	0.3.0	0.3.0-metadata	9873d478d94e376f42bac490151c636d4d83be0d
com.arkivanov.essenty	instance-keeper-watchosarm32	0.3.1	0.3.1-metadata	61ab3fae5c297aa341e24d61ac895d05cd2b7ff5
com.arkivanov.essenty	instance-keeper-watchosarm32	0.4.0	0.4.0-metadata	82b42ecf03348378a80662a802201535c531b298
com.arkivanov.essenty	instance-keeper-watchosarm32	0.4.1	0.4.1-metadata	25d53ca9ee125f62a25fcf8d535eba5d6491b6f7
com.arkivanov.essenty	instance-keeper-watchosarm32	0.4.2	0.4.2-metadata	6edebbf2c665ed85981c8286ddf6d59aed8e5ddb
com.arkivanov.essenty	instance-keeper-watchosarm32	0.5.0	0.5.0-metadata	0a246ee1e1b26858866db929ae1c10de2c449c70
com.arkivanov.essenty	instance-keeper-watchosarm32	0.5.1	0.5.1-metadata	db8b077eeb92c0fdbac240f22e5dabf8851aceb1
com.arkivanov.essenty	instance-keeper-watchosarm32	0.5.2	0.5.2-metadata	7e039351ed77f0ded7fa3537c294ff0d1a8305ea
com.arkivanov.essenty	instance-keeper-watchosarm32	0.6.0	0.6.0-metadata	4b2764568621355af2a54cd519c4d5753d7da58c
com.arkivanov.essenty	instance-keeper-watchosarm32	0.7.0	0.7.0-metadata	398c8d6f944686ce1d153566ba2ea24e0c9bc814
com.arkivanov.essenty	instance-keeper-watchosarm32	0.7.1	0.7.1-metadata	44ed6f1d35b5516da953dab19ed1c321a1c6e853
com.arkivanov.essenty	instance-keeper-watchosarm32	0.8.0	0.8.0-metadata	42a22ad813a4ba8356be82f9690a3f3a86c8f026
com.arkivanov.essenty	instance-keeper-watchosarm32	0.9.0	0.9.0-metadata	cb06de1d7f7f213ed4da4ac1783850caad81c7d5
com.arkivanov.essenty	instance-keeper-watchosarm32	1.0.0	1.0.0-metadata	13e3df7a0afb4ce78ff0523d014b0b2974513023
com.arkivanov.essenty	instance-keeper-watchosarm32	1.1.0	1.1.0-metadata	1adf65ac8b4bcefa3c1165a29b523ff05f881785
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0	1.2.0-metadata	5b48044649f2dc3b179726ae256df0e18e001110
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-01	1.2.0-alpha-01-metadata	86316bb420cf20fa71cb37efcfe23b1e0d977e89
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-02	1.2.0-alpha-02-metadata	264619f04715652d3d037aad9fa3a710222f41b5
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-03	1.2.0-alpha-03-metadata	532e012fa9c744aa8f744fdd8692f645dbd9fbee
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-04	1.2.0-alpha-04-metadata	6dcf4b692799956efb2025fbc01a8b917d1a9096
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-05	1.2.0-alpha-05-metadata	df61c5259d812c93261079320dd5913cb2ce20af
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-alpha-06	1.2.0-alpha-06-metadata	91df96b002f43a543c40396dbf934e62530957c0
com.arkivanov.essenty	instance-keeper-watchosarm32	1.2.0-beta-01	1.2.0-beta-01-metadata	1702fb4d8dcbc94d52ba53bfb20074048bda747d
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0	1.3.0-metadata	0b1124f3a4cf5f30334631736b994fe255c6f346
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-alpha01	1.3.0-alpha01-metadata	960775a367c2828d513f7207b24cb0ba7e6225e8
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-alpha02	1.3.0-alpha02-metadata	28e3e8e3e18c6feb198df62f8269bf0b19caa712
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-alpha03	1.3.0-alpha03-metadata	36c4839ede423231bb1273e29be67675eec40d08
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-alpha04	1.3.0-alpha04-metadata	be33402c28df9b400db84c8830aecf0bfb332e0b
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-beta01	1.3.0-beta01-metadata	84ef280293429d458d1ceaa695124a140119d276
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-dev01	1.3.0-dev01-metadata	40347379c6410814ece4188d39cf7e57f9742e64
com.arkivanov.essenty	instance-keeper-watchosarm32	1.3.0-dev02	1.3.0-dev02-metadata	f0ef025bd7039db4b1c66bfde2ddc532a7858afe
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0	2.0.0-metadata	6b32d5f2115da8f2eba905f370fe28a58244e5a6
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha01	2.0.0-alpha01-metadata	6f7c285383afdba2f4e95f7cb5b6b704c5e69565
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha02	2.0.0-alpha02-metadata	85bf58125badf4ab764e2410a698ca28930fc9a3
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha03	2.0.0-alpha03-metadata	7cf850101fe921c1f21a3c7dc23e121e3d4d76a5
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha04	2.0.0-alpha04-metadata	a4d640aa173cfe1fd66d1c59b7fadb005a66dae8
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha05	2.0.0-alpha05-metadata	2a8c9e0d0efd567cfe1212043ac71dfb966c53a2
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha06	2.0.0-alpha06-metadata	8342f445e76a6ee72c62265382e8a32d2575824c
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-alpha07	2.0.0-alpha07-metadata	b2f8bbfd4a092b142722b186bf26275910998d47
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-beta02	2.0.0-beta02-metadata	5be7ad3d4c5f1c4e8dde9a3980892b0d7e954755
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-dev01	2.0.0-dev01-metadata	82fd6c8c8458edc84e27a8984b82bb57d4270d02
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-dev02	2.0.0-dev02-metadata	93e6b20d05333b601634fc2ac36fe4f2a85be6db
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-dev03	2.0.0-dev03-metadata	fdc4a1e7579f62361a8b44e69884d370cb8cbdeb
com.arkivanov.essenty	instance-keeper-watchosarm32	2.0.0-dev04	2.0.0-dev04-metadata	447015b1618c5075bc2308285d0b1335a3ac1dec
com.arkivanov.essenty	instance-keeper-watchosarm32	2.1.0	2.1.0-metadata	595ad7b9429f6bf98f2c3e7f67ff0bffc038b5e8
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0	2.2.0-metadata	998aa638f202d1cc35e45e8f401a172c7c7cc7a1
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0-alpha01	2.2.0-alpha01-metadata	d1e09049610c5f82ff4ef976fbc686eee845e925
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0-alpha02	2.2.0-alpha02-metadata	4b5c7cd8a61196dcea4673419527df6bb20c1c2e
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0-alpha03	2.2.0-alpha03-metadata	5140f757721c52f12efb9d0f299a09b845a40128
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0-alpha04	2.2.0-alpha04-metadata	b512563257160a17a3c48a8d5362e6bea084d7e0
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.0-beta01	2.2.0-beta01-metadata	305302e5cb16811be4d5c982d0deec2fa2414d46
com.arkivanov.essenty	instance-keeper-watchosarm32	2.2.1	2.2.1-metadata	2f4bd285e3d13edee5d5cf7f17c29b9a746a0892
com.arkivanov.essenty	instance-keeper-watchosarm32	2.3.0	2.3.0-metadata	e07c14c363c421d8667405e75bfda8e93a77045c
com.arkivanov.essenty	instance-keeper-watchosarm32	2.4.0	2.4.0-metadata	980c640fde6d50db9d2ec030518e0ec845a56770
com.arkivanov.essenty	instance-keeper-watchosarm32	2.5.0	2.5.0-metadata	01f0a56be277b34d00da26f0efd06a0206a0ef05
com.arkivanov.essenty	instance-keeper-watchosarm32	2.5.0-alpha01	2.5.0-alpha01-metadata	9fe9d5f19830c2f82ab4d4c9a3031186a22a8561
com.arkivanov.essenty	instance-keeper-watchosarm32	2.5.0-beta01	2.5.0-beta01-metadata	1fa57d6a1e9fbce892924eab00ca40dcc38f9cf5
com.arost	spring-db-fileservice	0.0.1	-	df03f11edc594694dee0435325ecbd39d43b1a04
com.bbossgroups.security	bboss-ticket	5.0.2	-	e5c95f789846dfd5a92ffcad58fec58d8194d674
com.bbossgroups.security	bboss-ticket	5.0.2.1	-	5dee766e78d7359099b71732b59927e50dc150dc
com.bbossgroups.security	bboss-ticket	5.0.2.2	-	1fdfbee6243f0aa3a5695f219f7931063155bbd5
com.bbossgroups.security	bboss-ticket	5.0.2.3	-	04ca60533d4e8843231419a30f09e4f3aa1eac72
