apache-jaxme	jaxme-rt-incubation	0.2		97b9eaee0b2d9484e7fd6514f3ecf73b4ab92947
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.65.2		a374d345d9761803a8b86ef331398c9f146630b4
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.65.3		08dfc45a691cb3bf62c42164a9e7ba321421c930
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.66.0		c75cad3e26c2d65bc09c6778ff123b82c13c164f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.66.1		b0c995ccf557d2dea55db12c7c086be30f360f33
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.0		e95bad5be16ded5c787b989808900bdfe4b843db
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.1		e7a964d1f0b332cbe0349fee1a1433e96e2d626a
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.10		186c5c67ff6594d94d8e30fa008dca4079fb056f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.11		825ac7c878bb83351d146bc2612ae56fe0870d3f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.12		638ca39d928d15d27de68671fcbe8996230ab3ca
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.2		2dbd372a408ae80adedf5c55a6d81e255573375b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.3		30d901720a927c071497fde89035685a0e898889
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.4		3c06b0b0df980572f84ba6f110054e7870142e42
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.5		f49bcce3d1ed2361edc16995b1fc1a3937e65c00
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.7		7a856a67d8639589d215b60bb320a6b5776f6cb1
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.8		d05d81f8bcc58af1bdf599e71c4e4237e4d67947
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.67.9		f9cfecbfdb0ba6283fc49982173cfcfde109ce8f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.68.0		6b7f6ec42c70c94ef426e13d70175ddd301067b3
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.69.0		c420110035207899ac8c6949be9d887e55e20a62
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.69.1		0c2eee9e9c3cfb4f10c4ba5148eeae0e20cb8f61
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.69.2		d5b96cd1b1f5e4c27fe5aa5fbd3d263ab27290b0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.69.3		140585fe0d48f054cb4d97e0459ab1c795df570f
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.69.4		729305c1a9748a682a19527b79bbd2967029af2a
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.70.0		5c7427c05516a80e4e8d033664d52bb1045b5917
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.70.1		65e1085948a7e3a0abd009a9e47dc498a0d6e4f6
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.71.1		2933ce33820547f162149d53cfc402bbafbfac35
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.72.0		05e437e138762f7e859b0b55a5513e87db8e0f4e
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.73.0		0517531e246dbc0f22b9003389e38cb990ded631
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.73.1		9cb552c3059624f5f2c034b6d566752ec509f580
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.74.0		9f62c03c303dcfd217e5af51c2d6c18c3be54ac8
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.75.0		8d8feb40f287e60bbb3a7eae4da784398772c254
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.75.1		6549703f606f7a76f805bab40fc36d7cbab056ad
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.75.3		e8983e100fa13be558619b30b052612c24cbaefc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.76.0		28a09c4f3504b125fa0b53e8f1fdea48f4f08b8b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.77.0		eddd382c8703e5668847013649967206dc4689ea
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.77.1		96dbe5f087b2b6c464664371b4d0213502406ad6
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.78.0		cecf94810e4794f95f665a315d1523b5626e1a39
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.78.1		fef47d1f2e6b55b174821ca27959aff831be9635
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.78.2		c0d2f455d2e0e235698e530cac41cd6cf38ae0dc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.78.3		a3dc9ebd630c9db7afb23ee3701aab4c616734f7
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.78.6		bc5e2a94d72f70e192c1dedba48aeaa4b0b9baca
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.79.0		b578be334b23f797712d69307053bd8e46644a92
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.80.0		781a5e4d8ca74d5154868fa8451bb95f54286c1b
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.81.0		4a14c3f8a9ddaff00ad7d72df2c0669de5d467e0
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.82.0		393c79257750fe9892ba5fa3e188503a9bada70d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.83.0		35b87e2b4ae93521c7ead0939f67b2a53b01fadc
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.83.1		9fef9753572bd16891f02542b5ad30fef72c3df8
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.83.2		3d3518de0d150a4f67facf50e4f255c726a4c76d
org.finos.legend.engine	legend-engine-xt-sql-providers-service	4.83.3		3a3f97a63e0d33f79d718ba9fab3a4bedef510b3
org.http4k.pro	http4k-mcp-desktop	6.0.0.0		fb290d4b109f70422c83a031abc0d9624d5c5b9a
org.http4k.pro	http4k-mcp-desktop	6.0.1.0		afe1d48585083c76c01f30b96fbcaf6f8fe77fef
org.http4k.pro	http4k-mcp-desktop	6.1.0.0		02364bf708ff4a5712c0c8c5e81e68e78bc490ab
org.http4k.pro	http4k-mcp-desktop	6.1.0.1		7a74bd0ae6343e4103aa03d31a3d70d3eda21a35
org.ikasan	ikasan-connector-sftp-parent	0.8.0		N/A
org.ikasan	ikasan-connector-sftp-parent	0.8.1		N/A
org.ikasan	ikasan-connector-sftp-parent	0.8.3		N/A
org.ikasan	ikasan-connector-sftp-parent	0.8.4		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.0-rc5		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.1		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.2		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.3		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.4		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.5		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.6		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.7		N/A
org.ikasan	ikasan-connector-sftp-parent	1.0.8		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.1		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.2		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.3		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.4		N/A
org.ikasan	ikasan-connector-sftp-parent	1.1.5		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.1		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.2		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.3		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.4		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.5		N/A
org.ikasan	ikasan-connector-sftp-parent	1.2.6		N/A
org.ikasan	ikasan-connector-sftp-parent	1.3.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.3.1		N/A
org.ikasan	ikasan-connector-sftp-parent	1.4.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.4.1		N/A
org.ikasan	ikasan-connector-sftp-parent	1.4.2		N/A
org.ikasan	ikasan-connector-sftp-parent	1.4.3		N/A
org.ikasan	ikasan-connector-sftp-parent	1.5.0		N/A
org.ikasan	ikasan-connector-sftp-parent	1.5.1		N/A
org.json4s	json4s-scalap_2.13.0-M5	3.6.1		7b2a40acbe86957aa94629c7f77e2e9010dbd378
org.json4s	json4s-scalap_2.13.0-M5	3.6.2		7846bf0803e08accdd8696b4c70bd0ecdf1d9362
org.json4s	json4s-scalap_2.13.0-M5	3.6.3		9e1b4d784a418e3fcf0afd6891074fc3c701ba7c
org.json4s	json4s-scalap_2.13.0-M5	3.6.4		dbcff2bb7749ac7715ae89ee6306338a92b5c719
org.json4s	json4s-scalap_2.13.0-M5	3.6.5		884a416d6d2f64526f70b1342c69417b147fed8e
org.kie.modules	org-apache-commons-io-main	6.1.0.Beta1		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.Beta2		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.Beta3		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.Beta4		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.CR1		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.CR2		N/A
org.kie.modules	org-apache-commons-io-main	6.1.0.Final		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.Beta1		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.Beta2		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.Beta3		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.CR1		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.CR2		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.CR3		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.CR4		N/A
org.kie.modules	org-apache-commons-io-main	6.2.0.Final		N/A
org.kie.modules	org-apache-commons-io-main	6.3.0.CR1		N/A
org.kie.modules	org-apache-commons-io-main	6.3.0.CR2		N/A
org.kie.modules	org-apache-commons-io-main	6.3.0.Final		N/A
org.kie.modules	org-apache-commons-io-main	6.4.0.Beta1		N/A
org.kie.modules	org-apache-commons-io-main	6.4.0.Beta2		N/A
org.kie.modules	org-apache-commons-io-main	6.4.0.CR1		N/A
org.kie.modules	org-apache-commons-io-main	6.4.0.CR2		N/A
org.kie.modules	org-apache-commons-io-main	6.4.0.Final		N/A
org.kie.modules	org-apache-commons-io-main	6.5.0.Beta1		N/A
org.kie.modules	org-apache-commons-io-main	6.5.0.CR1		N/A
org.kie.modules	org-apache-commons-io-main	6.5.0.CR2		N/A
org.kie.modules	org-apache-commons-io-main	6.5.0.Final		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.2.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.2.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.2.2		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.2.3		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.3.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.4.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.4.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.5.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.5.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	3.5.2		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.2		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.3		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.4		N/A
org.locationtech.geomesa	geomesa-memory_2.12	4.0.5		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.0.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.0.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.1.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.2.0		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.2.1		N/A
org.locationtech.geomesa	geomesa-memory_2.12	5.2.2		N/A
org.mixer2	mixer2-cacheable	1.0.1		73c57358e50f4e31b04103cf756a634c87300b45
org.mixer2	mixer2-cacheable	1.0.4		7a3809c45354f7c69c3bce0f4882206d1430f272
org.mvnpm	acorn	1.2.2		ca872b1c60140a0389875cdb181d99d4233a0cec
org.mvnpm	acorn	2.7.0		fd0708597412b13e88eea6fd9f0dd3c263901908
org.mvnpm	acorn	3.0.4		e4a1799c0c466500be31758d5016949603466b55
org.mvnpm	acorn	4.0.13		9f7f4f9a0be4992e1f2573aa5ecb2b19a34d555a
org.mvnpm	acorn	5.0.3		1529489fdfbf60f378664d513ddc38f727e2446a
org.mvnpm	acorn	5.7.4		3f9f2024cd077a2e640444e7ca17ff8f585d6dc2
org.mvnpm	acorn	6.4.2		dd2613f64bf42fb226c9922fdd4e41c7db84585f
org.mvnpm	acorn	7.4.1		618638ace5d8c0c326e04e0a2ce42a501999e371
org.mvnpm	acorn	8.10.0		df59c7db1c521858a3987a2bebb752e9b0e2f770
org.mvnpm	acorn	8.11.2		89894a7675b7b858070b783d37f0fee440a77948
org.mvnpm	acorn	8.11.3		f0498eea0c264d0b3fd6286393bfedc94dcb5e7f
org.mvnpm	acorn	8.12.0		cc6770ec9fef35e1dfddd44753edccee506084e4
org.mvnpm	acorn	8.12.1		5346d5d5a22ca1297588513b92912bfc528fce97
org.mvnpm	acorn	8.13.0		f8c78ef4c23eb2047bc2d9ca951d586b0ffa5760
org.mvnpm	acorn	8.14.0		1e912493eae26e8684cbe1692925d1c8318bd66e
org.mvnpm	acorn	8.14.1		65ee48398bef8f60c2739a463e21c3f58c057a76
org.openmbee.mms	ldap	4.0.1		edf7a6eddd52a9314dd6ff6555e6815982792976
org.openmbee.mms	ldap	4.0.10		f6d975bb0330fc67b07995d5a7b39e3b70641bbe
org.openmbee.mms	ldap	4.0.11		b9a713b45a74a4185101b99e271c58b83a797722
org.openmbee.mms	ldap	4.0.12		4ff72a447be0dc6c5646aa1b98f78930fc48f9be
org.openmbee.mms	ldap	4.0.13		c225a0c4834b27506522984be41eca5312d52151
org.openmbee.mms	ldap	4.0.14		0a7eda462f80c3ee5855fcf69823c0ab0a52d697
org.openmbee.mms	ldap	4.0.15		35cb2bc33093221ed02aaf1b3b3b64ec5cce8ae7
org.openmbee.mms	ldap	4.0.16		5fe3f4f96fa1b149d01c20bd262e7eee9f21bdf7
org.openmbee.mms	ldap	4.0.17		6c40d0279c50f84d7c0ac4316724b3ad8941c846
org.openmbee.mms	ldap	4.0.18		3738c8fbbfc62e71d58167bb7e67711af9a2e8d1
org.openmbee.mms	ldap	4.0.19		7d42bfd6ed38179ac83c3b0b554caed38eb876e5
org.openmbee.mms	ldap	4.0.2		4dcf20faa71342a3617e43dc61676875622808a5
org.openmbee.mms	ldap	4.0.20		dbfd9d0debfb34a546c6fadee27291fad4d4aca3
org.openmbee.mms	ldap	4.0.3		def113426cda1bed5f2010ed2e73dc4b47e8aa11
org.openmbee.mms	ldap	4.0.4		211abaf453a70c19e47ec4a24d133b4749006193
org.openmbee.mms	ldap	4.0.5		12c88913cc490f845ba1eaf0c70c51bb07bcf531
org.openmbee.mms	ldap	4.0.6		10b9d047bc6725462d4745f01b930994aa1ccd65
org.openmbee.mms	ldap	4.0.7		4a9656b277cf12d2bf24499c7acd26adf1e78ad3
org.openmbee.mms	ldap	4.0.8		2c69f33879ae5ca350d0a1043518453997b5f2e8
org.openmbee.mms	ldap	4.0.9		c44622e6332e41f2a362b4d6bf380ab962bb4b6b
org.restcomm.media.core.codec	media-core-codec-ilbc	8.0.0-31		abdb708e9c2897b6c838a4742908f5b707f27998
org.scalameta	mtags_3.1.3-RC1-bin-20220314-fe7535f-NIGHTLY	0.11.8		773ed6a2922e9d5a8f39f5261909da27c366b6ec
org.scalatest	scalatest-app_sjs0.6_2.12.0-RC2	3.0.0		f34258ef962fad32ebb49b853b6b56c832d9de31
org.sklsft.generator	generator-tests	3.0.0		847eb5d44196071e88e128bc910210de377283c3
org.sklsft.generator	generator-tests	3.0.0-M5		b9666c406606b6e5a8784ee2bdf9392781363d68
org.sklsft.generator	generator-tests	3.0.0-M5-2		5c738aa4bcb8416d4b4329c9101a641d1176ddb7
org.sklsft.generator	generator-tests	3.0.0-M6		8d8049096074d3419cae2cb954db377d756335fb
org.sklsft.generator	generator-tests	3.0.1		47d9f2f9b5c30f7b0296f89d007179dd4b3a5a60
org.sklsft.generator	generator-tests	3.1.0		ecdc757b7a76824d97aef9f5e7d60a7ff0d6c55b
org.sklsft.generator	generator-tests	3.1.0-M1		27cb79707ac38f5cd522ee9629af63d06b3ee8d3
org.sklsft.generator	generator-tests	3.1.0-M1-1		41de45827fc46794fecb4cdc61e4d9debedf207b
org.sklsft.generator	generator-tests	3.1.1		f8a53ddf40701add55303514327b57aabec6c679
org.sklsft.generator	generator-tests	3.2.0		209599eab1a932e0ab638045bfe25e3ac6230421
org.sklsft.generator	generator-tests	3.3.0		55cda6ace82dfe53dde4bbc71db15c171526b2a8
org.sklsft.generator	generator-tests	3.4.0		76f30244781b2dae0df945d8be8d0e09bb53743f
org.sklsft.generator	generator-tests	3.5.0		aae4a3a00da53abc0a3a0d8dbab17089dbb3eb3e
org.sklsft.generator	generator-tests	3.5.1		fe51df53adbe4f3b34d10d0c219d784f3ce3ac0c
org.sklsft.generator	generator-tests	3.6.0-M1		e796d42028ec09d32ea32161418604fd0c347645
org.sklsft.generator	generator-tests	4.0.0		e3f0759bafdf1f6c7409e1463aa5d8adbccf141b
org.sklsft.generator	generator-tests	4.0.0-M1		e2f2d6380162b48991e1630e97e47cb5c8c84e9b
org.sklsft.generator	generator-tests	4.0.0-M1-1		ef34037201960c2faa34e02243ae4cc823709ed8
org.sklsft.generator	generator-tests	4.0.0-M2		104fcc60ca1182d02ff2347110ad8d4e2c540ea4
org.sklsft.generator	generator-tests	4.0.0-M3		2aa415f5941acb750efab49360c45dea74a2d4a1
org.sklsft.generator	generator-tests	4.0.0-M4		570f316a55eb93838ed0363d9a45ccdeafb2fcd1
org.sklsft.generator	generator-tests	4.0.1		664d55f11a2ef4892486524ad4d88225f83302c7
org.sklsft.generator	generator-tests	4.0.2		354c0c61c64a919ff261f3cbd910ba548d4441a4
org.sklsft.generator	generator-tests	4.1.0-M1		950655d7c30849fddb6e29b4ebf0cf81fa66023e
org.sklsft.generator	generator-tests	4.1.0-M2		e4b5faae0999b63423f0b4cc2a946d985c775bf7
org.sklsft.generator	generator-tests	5.0.0-M1		ff770e5e55d828ef5cfe988f6c35c45ba825f420
org.sklsft.generator	generator-tests	5.0.0-M2		8d5425dce8f2bb88462cdeafb7b587a7cd311c13
org.tomitribe	chatterbox-twitter-rar	0.1		N/A
org.tomitribe	chatterbox-twitter-rar	0.2		N/A
org.webjars	vivus	0.1.2		99a3b1dcada690774d5ba2ad87aa42aeafa5d0a8
org.webjars.npm	datatables.net-fixedcolumns-bs	4.0.2		8da3e21205a328e276fe3438c95315c043cf7518
org.webjars.npm	datatables.net-fixedcolumns-bs	5.0.2		d427aea5d4653d5552ab4bfaea196d15ba258934
org.webjars.npm	datatables.net-fixedcolumns-bs	5.0.3		158834efa6cfa5c99bc149cd74e522a276865e5b
org.webjars.npm	reduce-css-calc	1.3.0		da6cb264bb2d6c5870802652ed74ba4683d1feae
org.webjars.npm	reduce-css-calc	2.0.0		82af8d40fe4edc328cb03c147f9f8fa1fc8134bf
org.webjars.npm	reduce-css-calc	2.1.4		c7a37a4f796387fbff51801bfe11623582167bbd
org.webjars.npm	reduce-css-calc	2.1.6		f2b9a71ec31b8f10702b26630decef2c8946b174
org.webjars.npm	reduce-css-calc	2.1.7		ac7e08cdfe44b25f50ca760b9ab49c4847e172b6
org.webjars.npm	reduce-css-calc	2.1.8		0989d7dcc327afbaa2d8b160b591a0acc902a463
org.wso2.carbon.feature.repository	feature-repository	4.4.0		N/A
org.wso2.carbon.feature.repository	feature-repository	4.4.1		N/A
org.wso2.carbon.feature.repository	feature-repository	4.4.2		N/A
org.wso2.carbon.feature.repository	feature-repository	4.4.3		N/A
org.wso2.carbon.feature.repository	feature-repository	4.4.4		N/A
org.wso2.carbon.feature.repository	feature-repository	4.4.5		N/A
tz.co.asoft	raven-email-agent-core-tvosx64	3.0.14		N/A
tz.co.asoft	raven-email-agent-core-tvosx64	3.0.14	metadata	29fe985b749d77b16bf9a7a01aeee70accb9164e
tz.co.asoft	raven-email-agent-core-tvosx64	3.0.15		N/A
tz.co.asoft	raven-email-agent-core-tvosx64	3.0.15	metadata	7d4beddf5541690200a89c728a5fa2b58edd352f
