cc.fanlei	optima	0.0.1		N/A
io.github.vigoo	zio-aws-guardduty_2.12	3.17.65.1		cb57e71ecba370b85d77362f038c46782d528413
io.github.vigoo	zio-aws-guardduty_2.12	3.17.68.1		f747f0d7a5617fb96df66d6cfb5093a9c0ba8585
io.github.vigoo	zio-aws-guardduty_2.12	3.17.70.1		1f9e14de03db1f7433bd5b82b820c5491e7387f1
io.github.vigoo	zio-aws-guardduty_2.12	3.17.71.1		2119b6c05b70751d27f2508a740dc61235e471ba
io.github.vigoo	zio-aws-guardduty_2.12	3.17.71.2		4127fcaa8cdbbdc622b72c2c040d8854c8c1915d
io.github.vigoo	zio-aws-guardduty_2.12	3.17.71.3		d724b25f38686a8e125cbb54067cd52ac89c7be1
io.github.vigoo	zio-aws-guardduty_2.12	3.17.74.1		f47144ed1df6bd72846a6f0bac9fba214ee9f055
io.github.vigoo	zio-aws-guardduty_2.12	3.17.75.1		164dd39f03af8cad64a9be52ba98414be5d2126e
io.github.vigoo	zio-aws-guardduty_2.12	3.17.76.1		8b00211b5f79f5879d7d446266d91c43403f9167
io.github.vigoo	zio-aws-guardduty_2.12	3.17.77.1		66048b8c6db35a92fa8669559c7493ec56f1e1b2
io.github.vigoo	zio-aws-guardduty_2.12	3.17.78.1		ee0902ccebfe02cf68ed52e1d58141a9f03b8f12
io.github.vigoo	zio-aws-guardduty_2.12	3.17.79.1		de4d9200a65b7546a9503d6aaa5cd50bff0a8f03
io.github.vigoo	zio-aws-guardduty_2.12	3.17.8.1		b762e75595bd653d2e6cb2de071fe33caf99b6dc
io.github.vigoo	zio-aws-guardduty_2.12	3.17.8.2		a96db1d8c1d2aee3f4e2c1f931d44674ca3dfd2a
io.github.vigoo	zio-aws-guardduty_2.12	3.17.8.3		3b66465cdc6661f1061dd12a2af7a6bcf93e0525
io.github.vigoo	zio-aws-guardduty_2.12	3.17.8.4		d50f131df29adb84ba35d7c5f9618267772aa519
io.github.vigoo	zio-aws-guardduty_2.12	3.17.8.5		9548640cc59985eba0891b6b00ed37aec66e1936
io.github.vigoo	zio-aws-guardduty_2.12	3.17.80.1		a585abaac7b5765881464ab5030efd12e9bd9aa2
io.github.vigoo	zio-aws-guardduty_2.12	3.17.81.1		00f1ff7ba7ce7ac281397bdc72c54af8f7bdddb1
io.github.vigoo	zio-aws-guardduty_2.12	3.17.87.2		bbe6768c38e98896f23fb72737f6551721431abd
io.github.vigoo	zio-aws-guardduty_2.12	3.17.88.1		171a3ece39e5727930ac20a9dcf8c9f2c0d7ac62
io.github.vigoo	zio-aws-guardduty_2.12	3.17.9.1		c7be8c51cc9d4f88d9a00fbbc371910e71255646
io.github.vigoo	zio-aws-guardduty_2.12	3.17.90.1		a5c2505b4910720e460bf951430fbc7e05448614
io.github.vigoo	zio-aws-guardduty_2.12	3.17.94.1		001eca15442dd45d007571471a368863d8603180
io.github.vigoo	zio-aws-guardduty_2.12	3.17.94.2		812983882f3ee4c8d629db28c22b6228dbf2935f
io.github.vigoo	zio-aws-guardduty_2.12	3.17.97.1		a62999d0f515db14a6dcd1db3f6122636de55dbd
io.github.vigoo	zio-aws-guardduty_2.12	3.17.98.1		dc9df908f176ab6604d1cbc24049886eac69039b
io.github.vigoo	zio-aws-guardduty_2.12	3.17.99.1		bc33ca6982d146ffe42e6582dbe2823f7f34688b
io.github.vigoo	zio-aws-guardduty_2.12	4.0.2		156e698f44b44e2d447146f67d9c46a05a90d331
io.github.vigoo	zio-aws-guardduty_2.12	4.0.4		c9855e6a85fbf80a201b98ec9ee90c66a9f470cc
io.github.vigoo	zio-aws-guardduty_2.12	4.0.5		37d55e6fd6bd3618da2f7363923b4e4c77ef8aa1
io.github.vigoo	zio-aws-guardduty_2.12	4.17.104.1		f492554610fc35b4b2de79fc68a84bc0079663e0
io.github.vigoo	zio-aws-guardduty_2.12	4.17.104.2		ec499408fa77b54bf3bd7ffebf40dbf073004aa8
io.github.vigoo	zio-aws-guardduty_2.12	4.17.280.4		2bdf582255aeb224299f06e41c1ca2700692bd3d
io.gitlab.mateuszjaje	jira4s-core_3	2.2.0		b074d82b9ed96571b68e730a0214f294138d74de
io.gitlab.mateuszjaje	jira4s-core_3	2.3.0		773ae6bac375824e1193657885ec7ded1b8f73b2
io.gitlab.mateuszjaje	jira4s-core_3	2.3.1		f27136698633973f1e0084cfd743a20e7459ef92
io.gitlab.mateuszjaje	jira4s-core_3	2.3.2		05db26cc32731996db25f2722e03e42109df614b
io.gitlab.mateuszjaje	jira4s-core_3	2.3.3		e4fa8414919e48222302cee3652cbb851a6042ca
io.gitlab.mateuszjaje	jira4s-core_3	2.3.4		a7245e0888e7f428006d7b2d4da07e8bd08673d0
io.gitlab.mateuszjaje	jira4s-core_3	2.4.0		4f3429ea1cd8746d9e037832fc7e6915fe20852c
io.gitlab.mateuszjaje	jira4s-core_3	2.4.1		4c52816e2cea0ee878d008dece4bdc1a45b1274f
io.gitlab.mateuszjaje	jira4s-core_3	2.4.3		d9818d33ca6b392c1f877ae9de95e2e7bae012c6
io.gitlab.mateuszjaje	jira4s-core_3	2.5.0		3b90e9ae6e683453d5767539de9fa90bfc89e495
io.gitlab.mateuszjaje	jira4s-core_3	2.5.1		4ef4e61c203f716c0802aa9aac2d07db59580bbb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.0.0		cfba1a410e7c289243745b82b247888cce65d1bd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.0.1		7e8c5f45235997bf94fdbf17311f50dae2224e6f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.1.0		3c35286543ffd3945dcb69d6bbaba59e04b81b29
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.2.0		4bd78a06945f3fe3628576cb28fbe55f24ce43b0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.2.1		9fff05e7866163063ef97507d12db514df05034e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.3.0		d8664a2b45c8526ae347616feadef70c413a4395
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.3.1		2c23adbad76d63b50cf70b2caa8fedb09afd1305
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.4.0		e742f7e9840c2bee3fb9d9fab2e5947bf197b8a5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.4.1		a3a4dd89e724b11216861cf30289b157d5b40f31
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.4.2		f369e11e6a878890a98a91c68db8da9044bd08db
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.5.0		51e48b5db7c1b6dbdcf2e708292be2501ed9b71f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.5.1		00ead791ea0d99372db8af8346cca3e7e5c14793
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.5.2		cce9c3ceae6a52fbcfdd28c908e8e760e4c8afe1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.5.3		4ee5cc9c3fa483aad3b1128868637b0d3955babc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.6.0		23ec0d2d614f68d23b4faffaac74609d4f27c547
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.6.1		8b00ad961f28aef8e5dd5e8266ea7249bbf58249
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.6.2		0c93da9579794875041091912b248f46b6652ddd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.6.3		1711d6c5d4a719c5a84620eb356f813dacff9b6b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	1.6.4		0b1c0739449c68391218d8b5328b9ae5026aaa6d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.0		89a3feec317e17a348026cf3fb8c1b4a8a70ad7c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.1		85da85ae58e35b7f1acf977b81fee8ac048067ab
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.2		1c0e800f15bc253b2be944b6b1104eb2e86d4956
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.3		52258738b1a5e63576337f3ef5f764c007f810d8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.4		9e8fb511729865f8f475cec234d0c2da44c0f3e3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.0.5		24e2c630e23fe2f1e3b8b99914393cdbff2f09c6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.1.0		cc1d86bb132643720afadc926f92026da498b2ba
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.1.1		07abb1b5e5b2175b42e9cc33d9045d77b6849717
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.0		66fcc840d3307b0106e804cbb42887e41e41d8eb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.1		8ca381f118e620f0e040d0e2bfaece054ae3e926
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.10		82d8d592df0f9440d7c7f87c03358ed0b9e0c04f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.11		f07251a960bc7ba7c65df32d7cb5b6730fbe5676
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.12		c385188f8f78b5c7ddf43cb4d494ee04f908854f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.13		915edbd12477502eca985bf0b9ba20d3e16e8d77
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.14		1573dc5c3e78e2a94ff992c36956a6139e9cff49
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.15		9cac1e0ca9bc5b8a9dbcf5284be4a2925bcdb8fa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.16		4560eaf68418c4dba1b1d16479c5f360f518deb7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.17		124b12b6ff047df4701dc67ae88945699a62590d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.18		df8bfc44722d4129adffd8eeaffe5d1d52390100
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.19		f0dcb97e9e5a2aa26bb562295c422adfa1568a98
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.2		a0ecebd371c947bd36f6f35a27ee5e5ede510140
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.20		e6ebb699a785cfa4672285a7fc04ad7580ab3f5c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.21		1d68aef95498f81a20cfa4d01717d038c33cbb9c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.3		95e6bea7cd2be5aef09f48c15bc8f4c3405626f3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.4		13ea23eae666bfc831c7f336aea455991ae1da51
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.5		70d2d8a3d02c1f5e2cb33b0f812b8d8bc3b0c19e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.6		e93336c5d3d30491e3f3fbf86775cd9d8aca5a46
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.7		74f34c00b416136e88a2bf3c73d02e6746527c30
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.8		a4a7a5fb8d06c5c73a5ee983feaeea0c26cd4ac9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.10.9		c0a9e84b25837a15559b356ceeab51abe455ab09
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.2.0		d9c8d00e1a9418ab3fd46b6bae6b46706bec68cd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.3.0		637e7495353d5d69a33b1d89d52121fbdb6cc0bf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.4.0		258ae0affbe98fe220058aec27312c1799cccd2a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.5.0		a1f9d6c331744b1285ed53d16443d74bd030f642
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.6.0		6e9add18a706347507e62f5962e414de951e526b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.7.0		73f59c9f1132cebaa2560aa2e982fecf67d6f4ed
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.7.1		57cdc8620c091fbb90aaa9136b7eae640ff03a43
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.0		1b7bfc9100c204811d5c519e5b19b3a963258f01
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.1		07941150e7c57652bbb70ce4cc870d24c09e9a03
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.2		f0fdb537571bf6bca1f73f8e6ed3af4ad0f8e37e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.3		f5c6b1e88c97dc66ecbb46e164e3927a3a2bb30c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.4		25de44e3085ad903fad2dcd0ef9384d06355d0a9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.5		78c084f67593661011143c6107a31acf90edf107
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.8.6		cb522bee3109dd03a170ced8e5cdf0c456265b9c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.9.0		619404f3f2bfb6779768fc5fde2ae3b700300e27
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.9.1		5b1bb08c32d05f8d125664d98eb0b03ea15059e4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.9.2		618d494711403fd5c77795fda59f7274eb8e9f8e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	2.9.3		4aa0d7391e8f9b17a2a6df576562ba674797b1c2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.0		161cb7b9715ea496239ae2678170a61ca91f7070
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.1		d5535297dfb56a134496e58d4437790bd68f7832
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.10		2535d38dcceeb11e86c3ed1907a5570c2830c19b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.11		11c34e29c501ecbdda478ed07ac98b982826bcc7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.2		ccbfad53d8dbc00236a212e34c6fe62d4d7caffd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.3		b21ad812ec9ba316ec489129320ce896afb85246
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.4		9e787d43e6ed3bc5a9f25e2e729e8b6accde2f86
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.5		70d6aed5d8369e79e4a18575dd7f6fbdff3ed89b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.6		1179466ba41abd8b8d6c59e4c8ea993cc0d3a5fb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.7		a49f4371f45c0a20c74d568f5bab34945f1814a1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.8		9357edc74bdd1163fac9c70757d626e4ef79509f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.0.9		4f12e66caeace8baded1537cfd06ea346508f0d0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.1.0		694156e537b6149030876f4200c93d28e50b894f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.1.1		da86948c2e72d352eb2495da191e8f09459e9c42
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.1.2		83dc4d97e9bd1e2f14cf339cd3479b6459269553
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.1.3		2e086c1df2d1c991ae6f806898245e4740ab66b7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.0		fb6c60aa7fb96563f43048eb9b9496d58d330c8f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.1		bef828ca59505dfe9141d79f0338d9abf9435e8e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.10		fd71f1f8db4338886ca22cb476861cbd266bec4f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.11		366068cb17164f4b1a7d89f3de12246b77746f33
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.12		6d0c3dd5beb8c349489ce613070e44f2969a420a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.13		8a24cefd6506ff2e3a3f07e1a3078e989da58ed1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.14		fdeab5ac560638ecc0ae265834d0f4e7860c4da6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.15		22fbe98a98b30a100af5ba2152a27b4aadfc1c19
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.16		87e998b35f6caf9e8e63fc1015d973898b8450b3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.17		4e58e5d839ebf92ad43c53c15d86617c83fdc988
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.18		232a81e079d0074bc65c06776f5b785bcf05ee2a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.19		c50f917c3657964a70f91c6a3beb9799a1b20fb6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.2		c7ded401297df63353006615c1d4995396389ba2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.3		12f429752e99f4e3f573ec6faf087873db08452b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.4		569c599399ab61429adb476c196f69057d0cdf55
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.5		7524a237021f42b10694a61d06ec356529539397
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.6		1332c1879faeecd8ce1f23dd29c55e9656ebca10
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.7		4f115119b989ac79e358586932b880c5e718d702
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.8		877c6cc6e0f6fea02ec7938a6c0e6c5ecb8347cf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.10.9		9033d28cf5765c1e01a8b44c5bf91c314caab797
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.11.0		bf925ca18425b5eaa85aceb18b1311788691dc47
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.11.1		4aa68455c05d742952dfa2c58aa34274045d4699
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.11.2		f602e89815a97eb840c567e3ba515f193e3d7496
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.0		29058c3f8c0cf229cd605833858c9cfcd6b1ac4c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.1		5711b0a85ee64567ce018ab5c1aef9ae001ece51
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.2		e8b31d98c0813af8853c4c46b2780a7dba5e137f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.3		0646c1a24f392ef795395be8174aef380437613a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.4		a0494881ab70ef87d486ed1a5a6658a2f448ee28
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.5		67126746927bc6535a4785c7d6e2a32b515cce09
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.12.6		ddcc7b15c6e7dac19d8e31a877878e8d37e55532
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.13.0		9c930385f15e557f324b20750f25bbdad1b812cd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.13.1		4c2e937d68a219fcef4f8c0b0ae8470f558311af
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.13.2		e48477d979880ad9779dddefc28b99721a92d3cf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.13.3		9a4bb9e1379cf7951b0f96a6d378aa676927f689
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.13.4		be161df9541392fb8e4f62d0652d03e752d939ae
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.0		c477fb2a98fab604e81cf0421464770455b4af63
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.1		6883e25b2a8c472410b2a978c02fe20a787def72
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.2		1693baad7d5e7a7fc53c45bcaefb4cdc62cb00ce
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.3		bd0b0425b375e50f92207af861d1e9d4e8bdb848
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.4		7d36a6aeddf70049165dcb744b7bc845b7808c14
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.5		f6987eb6aec9dccd16f23b38e175da758ace86da
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.6		ee9a316171921a274c4d620030d1b8fce6dd710d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.14.7		0d66b5d098cb0940dba4202cf2c09f03f75ac246
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.0		852e818c4135f7fa7b64d1800d9fc7e52251967d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.1		c7f3d143c90a24d759d873fb126bb2bd0d8f878e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.10		23d3df3581e78436ae3adb24991c27db8f37f0df
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.11		8651ba61b37d04267048b55beab3db2d4ec59da0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.12		7187e2c4ede6c0b70a07557fd2a5fed508384d1a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.13		6b652f9777c2ef02b594bbf125122ef0727f99f3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.14		666c790d61789bcc24b4bc332f9da2c144e1420b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.15		fe72706cecc4940d738248a554077eb419248e73
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.16		52977f6d4e543caa7e98c1652cdcf9f6a07d23a5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.17		8580dfc939f4fb7f04c3a002fde2e9ff5f618832
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.2		f2269d8b0fbb294f606253efb69f69a6f0cfc599
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.3		877ade18fa66bcf5ddfa84f151fb8abd1407b5c2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.4		4c21b806c7ab30bca3af176e3d475fa7aaceb4bc
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.5		e9e10ff76c6f376de4f257fd65a76edb14553baf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.6		49cfd3b48ea7137afb8f58583009f04de3537b86
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.7		43720427e9d09d85e3b493702513929624cb034c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.8		8bf5e1ae329e8e2ffe3f9d48170a915c14d87681
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.15.9		a774a62f7acc41c6b7bd6318875d1c8e20d22484
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.16.0		1778e5ad884cb814d8741c51456311131b626007
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.16.1		1a03300b8bda90dc65f0a407db75437d3982e66e
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.16.2		7dc4ee6e62a1c79773ee3ffb7b63374fc015f4af
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.0		1901fe554ab846f4bc8ecd76c796210d5cd93548
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.1		bcb5b5a894523a685d997913d3535fab376dabca
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.2		08212a63a3700904f93f52627c82c2260b8ac3a9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.3		9ae3b2a8550c12fb97a6ce7cd77e81bf744c11ba
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.4		425ea95f7c26b577f528bbea52c605e92f284694
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.17.5		c64a25df9747026eee626e855adf94a1fb8363a0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.0		e2ae847221725cffb5aa3ae3958c9bcececa2113
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.0-RC1		df1d96e9c7dbbff0bfaf1d205fc3b353226e4f15
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.0-RC2		ae48401cf521c024fdea7c64260a0bb725870376
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.1		be2cc7a29951c3def74a894bf344e339032db232
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.10		f4c7728e4a6e03a8109481f3e4e2d4f6a274afce
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.11		26c813015e61b34639c02c723ccb78bf52f8a9ff
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.12		f57fd54a28e0a850c7ed1d7d852a2420a3422c93
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.13		13ba9d909498ebbc9883c5f07cf83a7054ebe1cd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.14		cce8d8459bec70f06d9340b14dd836ce3d1f9099
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.15		eedda074d109c9d9fe9062980a33712c4bbff0d8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.16		5f41b63fb4ae7b45e3f2ebeb5241a8faa07968f3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.17		b5c05d1d672034f194693b3f6e88cbca1e87f6ed
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.18		08b16cf2deffb1065a40099ec29a6d30ba82f996
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.19		08fc56426ce2ac5adb36e66c947a78918085e718
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.2		d1e274da1a480ba7d716ff5ba990b1f8697e8247
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.20		4027350768dc047707998174f9cddcd85e73a085
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.21		a4bdea4236e08520c2b00e8129fbae4bc3ae54fa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.3		707eaaee893a1ef24a332c85ed04307142a16f50
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.4		36b190b16653e9397c8891f29de513c582943ee4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-api	3.18.5		d2f690ae4e567e0a75b3f518eb82188a2957c4d7
