ai.latta	spring	1.0		57dfd0f63f7a4544d647e7cbf06a74f1344f7a78
com.amazonaws	aws-java-sdk-timestreamquery	1.12.679		f873048ed6e1342f0d32766b9a2e283e1b878c63
com.amazonaws	aws-java-sdk-timestreamquery	1.12.68		2b99efe6307ec72e51f46a8bbdeaf836ef2d2948
com.amazonaws	aws-java-sdk-timestreamquery	1.12.680		22013281f9ebb059a2f44766378e3bb02e310936
com.amazonaws	aws-java-sdk-timestreamquery	1.12.681		6db66c781b7d3996f19b4b5b5ea1bdc51d9093df
com.amazonaws	aws-java-sdk-timestreamquery	1.12.682		666b491a9b79620c5783cb382f35478f032417b0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.683		f1afa4d00d54af9f901b2f5851bca64cfd2a467c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.684		164e797c83ec92fe42ea9cbd67db5dd4d6642093
com.amazonaws	aws-java-sdk-timestreamquery	1.12.685		b370b1ef3543471c94797732f793424192fe5bda
com.amazonaws	aws-java-sdk-timestreamquery	1.12.686		f5db67b460e3ec37575fd81fe0e5175978c84285
com.amazonaws	aws-java-sdk-timestreamquery	1.12.687		dc500b161448d3a5375176a5f7e1cdfe52d45546
com.amazonaws	aws-java-sdk-timestreamquery	1.12.688		d94ae12e5728da01b74120b0d1306e89163729ce
com.amazonaws	aws-java-sdk-timestreamquery	1.12.689		9f67d2530c6b6defc2832cc0de1af1c0a6e0e43d
com.amazonaws	aws-java-sdk-timestreamquery	1.12.69		c4f6a24ef88b51185a04bd9d8d0484b72c5279f5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.690		4d9c36f879ecd2cd871e87cbd61372dd73adffdd
com.amazonaws	aws-java-sdk-timestreamquery	1.12.691		29e0c849b6966711e9b01c0383d1c3184d6b1805
com.amazonaws	aws-java-sdk-timestreamquery	1.12.692		7c2433908daf20af6bb8f3265b61adb117f6993c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.693		70948fc296fdcc07beb014bed8cf71844d08d3aa
com.amazonaws	aws-java-sdk-timestreamquery	1.12.694		69f4627fbbfbc3b144ac9bf326a7212a328c6243
com.amazonaws	aws-java-sdk-timestreamquery	1.12.695		b7bb9ec383befad86009d6d11b89a73d24d72c33
com.amazonaws	aws-java-sdk-timestreamquery	1.12.696		8e2a891ededc3d1de0365203fc60f5349ba37fc7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.697		0d0178b5449caf9900abd56aa3310960bedb0897
com.amazonaws	aws-java-sdk-timestreamquery	1.12.698		eaed4ddd0422b7e66cb06e6de455f5bd38fbffe5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.699		925f3b05ad747b4701065542c306a303de1c4188
com.amazonaws	aws-java-sdk-timestreamquery	1.12.7		2e5178df703c2e47229e904e61b8e9db42a61154
com.amazonaws	aws-java-sdk-timestreamquery	1.12.70		3bf30693f87557462a4a5607720b2a8391f57c47
com.amazonaws	aws-java-sdk-timestreamquery	1.12.700		7956b51ae969d31234f5cd437616b5b45797fc33
com.amazonaws	aws-java-sdk-timestreamquery	1.12.701		bec826362dd3f267a91a663e067050b0793e5c77
com.amazonaws	aws-java-sdk-timestreamquery	1.12.702		f69fca8196719f484a254cb0160b68e392c89617
com.amazonaws	aws-java-sdk-timestreamquery	1.12.703		01a3c10fb3405efdf3490ae4aa49fd5e7cb1746b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.704		42af2d90c7be9b27c1ee1736c4e6b922c1b361f4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.705		f1f36830efe08189df5e03e71a27d89ff1a3566c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.706		92510423fe0f3dae3952f61783b6fa4e55a08c99
com.amazonaws	aws-java-sdk-timestreamquery	1.12.707		102c879568402cbf1ce896757cb69d5701df92ff
com.amazonaws	aws-java-sdk-timestreamquery	1.12.708		517b5a906c1bb4b38ee41850af1d8d6d350eafb7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.709		b0694738952b0410129c205ca05e374fcecd5ea2
com.amazonaws	aws-java-sdk-timestreamquery	1.12.71		d54501352727fc65835c802bd5b8949926f5b27f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.710		70785dba6b79962a7bb68c56156b2b23b35ea977
com.amazonaws	aws-java-sdk-timestreamquery	1.12.711		68e064b0abacb93daf2ffb373425d106a593722c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.712		6fa3f0105023b86f11178b8c9cea65d843b975cf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.713		a7ebc7f679638fb5eeac5f8497b24199f7b760f7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.714		3abe5a5f681b8e79362244b26bc8012892d13c6c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.715		b945583619470d7ad40c7b53c1f6cd17355d6c58
com.amazonaws	aws-java-sdk-timestreamquery	1.12.716		d283fb48780b35b4c2fbd30b9da80454200aace9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.717		56887877300a67ab28b614764dab6adb2d2e9e52
com.amazonaws	aws-java-sdk-timestreamquery	1.12.718		eb049d81a70e8c0c0ffa82c268f95b6cf5aeea10
com.amazonaws	aws-java-sdk-timestreamquery	1.12.719		d07b146c1461b32739bed4ca594940f247250bfe
com.amazonaws	aws-java-sdk-timestreamquery	1.12.72		3b3b0200d63e4faae24dd3844ad37c02f84230c9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.720		c1f674068a69137a85e412a477c151f427c1968c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.721		f2de4bf50d87b08227f6529442056f99db5cbb33
com.amazonaws	aws-java-sdk-timestreamquery	1.12.722		03ff6d19ed30ef46af00fae78b938f4140a22d07
com.amazonaws	aws-java-sdk-timestreamquery	1.12.723		503bf45e1a2e9ac7133e6a6457ec491ede43980c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.724		b144144504c612bc5c65faa91ef98a3e26365709
com.amazonaws	aws-java-sdk-timestreamquery	1.12.725		2549602ffdf723756b4cfd0de0450770a6e97e22
com.amazonaws	aws-java-sdk-timestreamquery	1.12.726		02428c3389c53a204e667348045a7ada2f37f124
com.amazonaws	aws-java-sdk-timestreamquery	1.12.727		56015490aea28dc333cfbaecbf67b30face02c14
com.amazonaws	aws-java-sdk-timestreamquery	1.12.728		779efc1d1145776081bf2fdc1cb1a0d4ac33da19
com.amazonaws	aws-java-sdk-timestreamquery	1.12.729		d9d6518296f63cabcaf668022566f3d4b72d149b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.73		0151979e3b9d8e661cf55b48666d02cb4e48072b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.730		566b2e660440f3b43da0fd33ea7a497c05ab0451
com.amazonaws	aws-java-sdk-timestreamquery	1.12.731		58d08c3ab96be0becd4d8dfab2b8af051d28116b
com.amazonaws	aws-java-sdk-timestreamquery	1.12.732		ede02edfa05c36fd1cd1175215d93dc1a08d945c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.733		d7cf307bc38aed19269c51e65745ae05990f9d08
com.amazonaws	aws-java-sdk-timestreamquery	1.12.734		d6d3a2579a28ada8c4307d7fd57ac52ddbb085eb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.735		48f8ea528f35391e06ca06583ca21a460d1fc252
com.amazonaws	aws-java-sdk-timestreamquery	1.12.736		e344dbe13840c24a16ab41eb89dfb5840479d8a4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.737		c53c4e613fbdd67975a767b5012d7bd6e72599e4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.738		3d6601902c59f9ff8af33169ce09d1f9d2fe5e68
com.amazonaws	aws-java-sdk-timestreamquery	1.12.739		5ad8368ac5ed34971a4bbd8909bdcac22b3d520f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.74		7e7895605ee686b07b9e81be725cc09888749e94
com.amazonaws	aws-java-sdk-timestreamquery	1.12.740		554aa13a6a2b9cc8d16bceab51a127ea10581496
com.amazonaws	aws-java-sdk-timestreamquery	1.12.741		ad601dc1f9199d0361bbc7e6acae4a4708d0d3df
com.amazonaws	aws-java-sdk-timestreamquery	1.12.742		9917a9aaae5a6d9afbfff8741dee5e9bac73fee4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.743		6485533d37ee3c2e896fb253d4132371c9db561a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.744		23444accd36cd6f26cfe82425f4bd94867346f22
com.amazonaws	aws-java-sdk-timestreamquery	1.12.745		a271f644740cff84bd2061e7ce79203f27275a18
com.amazonaws	aws-java-sdk-timestreamquery	1.12.746		f15b9dd909a2e6d10a81bfffe8ff4501e25b9954
com.amazonaws	aws-java-sdk-timestreamquery	1.12.747		a5ab4084c925a4acaaf9370581697e31a5266544
com.amazonaws	aws-java-sdk-timestreamquery	1.12.748		abd04d6e53c0c66b1e37efa5dfbfb17ffccf1eb1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.749		8483da207198e8075c2cf5a75a2b7fb9aa17761c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.75		c6a802f865dc73857b90bf7ba0f5ce874f3efccf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.750		be063b95d9106c5f817d027282653f2700fc2900
com.amazonaws	aws-java-sdk-timestreamquery	1.12.751		528219e1d0cab6aa4836e44eb029eb70918355a1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.752		e512af504bf141877ed022240a90764df0d712e7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.753		bba6b1c044248568f47a2019d3b77d1fb4198fa7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.754		5d2df2bce4a0bf920fcdd5d4c535db90ebed28a3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.755		b3909bd812fab0498669d40d478cb93d30726d45
com.amazonaws	aws-java-sdk-timestreamquery	1.12.756		e7a1af94b7909d0d54ae4ad63b92299f6978d013
com.amazonaws	aws-java-sdk-timestreamquery	1.12.757		8c005819c6204ad1d3691097880594d1eee3d2b7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.758		c079f369190061d6864a2a2a85a574ef8038f214
com.amazonaws	aws-java-sdk-timestreamquery	1.12.759		65f5d94cb227672829619db90c477818f2eca0a4
com.amazonaws	aws-java-sdk-timestreamquery	1.12.76		7b62ce0fdd7715ad762a0e7d97b3d7eba9bd9a05
com.amazonaws	aws-java-sdk-timestreamquery	1.12.760		663ff6dae006bdcbf8c2ca05669d4b8f9a24c950
com.amazonaws	aws-java-sdk-timestreamquery	1.12.761		7376a35291ec13a62b793ef98729000069554926
com.amazonaws	aws-java-sdk-timestreamquery	1.12.762		641a57eee14d8972f5569a7122b817cda9af3dff
com.amazonaws	aws-java-sdk-timestreamquery	1.12.763		1a275e44d110aded6af1a9daf30f1531c28e1d93
com.amazonaws	aws-java-sdk-timestreamquery	1.12.764		f5cb037090543abfc3e1bf3a5994ebac53972fca
com.amazonaws	aws-java-sdk-timestreamquery	1.12.765		e3bbd7bf9d6bdd01ad836a4754017189d82eb592
com.amazonaws	aws-java-sdk-timestreamquery	1.12.766		89713ddbab9b1a065cdab003bf960060d1e4759a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.767		3eb4f7a4559a316ecd60264caecab2671e50cb94
com.amazonaws	aws-java-sdk-timestreamquery	1.12.768		92a3c87d9a3f42a71d0f28e0330c4b768121936a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.769		5f2ed75040686f412d05908af7447d8b0015e01e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.77		1a09c68f803a4d03c01e2cf3aad21e4f27c5d0d8
com.amazonaws	aws-java-sdk-timestreamquery	1.12.770		6b99dd206a7a4d83eedc52f1710a7622479fa953
com.amazonaws	aws-java-sdk-timestreamquery	1.12.771		03ee919121cf4d0c12a9676e36042969f697e86a
com.amazonaws	aws-java-sdk-timestreamquery	1.12.772		ee2d95b6b0ac804d133663b5a80b861fb856ebc9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.773		4a2b57e20b7d6359e6248da7146d3793e3be7efb
com.amazonaws	aws-java-sdk-timestreamquery	1.12.774		0078b6c52cbd3ebdd3e66309e7dcfa71f3580acf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.775		386500f18140c0faa7ef6f29c03adcc8d0c3a7b9
com.amazonaws	aws-java-sdk-timestreamquery	1.12.776		7da98e8e4629fd6836b4604bdec0edfb8da4e897
com.amazonaws	aws-java-sdk-timestreamquery	1.12.777		eee56157cd79a5bc0a37e81edd4ff06a78f9e2ae
com.amazonaws	aws-java-sdk-timestreamquery	1.12.778		248fa35265c41abe72564733f60d35cc4803f1b1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.779		bacf09cbf0d7f854c5e776582cc0eadb90e30cee
com.amazonaws	aws-java-sdk-timestreamquery	1.12.78		823f74615a2bb37d331080e5201f5e1e28f9c94c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.780		e198d3a7c3e0109de2f715d652c6a680d4561ae3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.781		29f1ed37a6b07e07ac71b2558f80511a0492161e
com.amazonaws	aws-java-sdk-timestreamquery	1.12.782		213667f46723214424c227d43e8d6006c5bf6719
com.amazonaws	aws-java-sdk-timestreamquery	1.12.783		746b8cefa216b5b36f6096b2f709d84fc8d91ddf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.79		7f3210a1b8e4c9b168dcf09b814961a6300d6e5f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.8		65d12048d2a272576869cd6c7c1abab4e4d093a0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.80		19442309e5025bf573ce29d71e36c232411bc3e0
com.amazonaws	aws-java-sdk-timestreamquery	1.12.81		4c31b37c147a391105f26ad1bc56bde5d705a02f
com.amazonaws	aws-java-sdk-timestreamquery	1.12.82		23a890ba004b816f14ecbe1b7d09a3cca7dc4c85
com.amazonaws	aws-java-sdk-timestreamquery	1.12.83		2c28a727ace26b0fe5ad084a06477931e2f89525
com.amazonaws	aws-java-sdk-timestreamquery	1.12.84		3794a254894c699961832aae7c6de9ef93fe23ef
com.amazonaws	aws-java-sdk-timestreamquery	1.12.85		16dec8987e8b9e55c3b56664301884ebfbba4c39
com.amazonaws	aws-java-sdk-timestreamquery	1.12.86		8e3e213f383a528e27e09c837213bdfa6db76066
com.amazonaws	aws-java-sdk-timestreamquery	1.12.87		3e2b017382c577b625f6ffe9e14450548a59bcdf
com.amazonaws	aws-java-sdk-timestreamquery	1.12.88		b59e2bdc3a5717573193f4bfdb1ed53e9f6104a1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.89		c686b7fed1149aa1596f8a49bdb9549c39afc5d7
com.amazonaws	aws-java-sdk-timestreamquery	1.12.9		9c8f3553b2494f3ee8aa33d508379a4c56cd49b5
com.amazonaws	aws-java-sdk-timestreamquery	1.12.90		0b83126b95a8e074040ccffc385af386df7405af
com.amazonaws	aws-java-sdk-timestreamquery	1.12.91		3de804846cd0b683ade69fb2d160686daa3aa471
com.amazonaws	aws-java-sdk-timestreamquery	1.12.92		b486d8165b98584b51a4573688b4a537dab1b1c3
com.amazonaws	aws-java-sdk-timestreamquery	1.12.93		1011b0ef29d719424a0e2e2273e568f41e3a3b97
com.amazonaws	aws-java-sdk-timestreamquery	1.12.94		881e05653705e3e064c13339a5df9098bfcc22e1
com.amazonaws	aws-java-sdk-timestreamquery	1.12.95		92985b056ccb8be581603cb7ea6fd3232e3fc15c
com.amazonaws	aws-java-sdk-timestreamquery	1.12.96		4e86ceb64c604a336f9b5f575cbb6fc2ef389432
com.amazonaws	aws-java-sdk-timestreamquery	1.12.97		8a50700d2d5499ab5fa216ae3667d8a9aefcd898
com.amazonaws	aws-java-sdk-timestreamquery	1.12.98		d0db145b0cab73b99ab448b1bcaf3895587c7383
com.amazonaws	aws-java-sdk-timestreamquery	1.12.99		f188857a13d11499a1d39d91f86061820e38eee6
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	0.0.1		45c16af7f9bb684b701319560cb767eb5f0e300b
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	0.2.0		17531b6fe9cc90acf6691456cc9713bfab141e57
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	0.2.3		912f12f2f09bb2e5f54947640264377fee06a54c
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	0.2.4		a0564ba004b82983b2c07b3005b7eaf85079a93b
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	0.3.0		2f700d5faf2f86eacd18957d89746fff30f60fc9
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	1.0.0		0ae22d56a58e2a21b5fb78912566ddedaddcae19
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	1.0.1		da1058288abd313d463cacac6bf9da2cc7d2c5d0
com.amdocs.zusammen	zusammen-adaptor-inbound-impl	1.0.2		727509ab941cc383f4736dfde904232985d8ea24
com.atomikos	transactions-jta	3.2.3		72adf34af810d8b941c0901fbb27235a145d4538
com.atomikos	transactions-jta	3.6.4		9f130ce25cdbeb1de2be977e141e8943b93117c1
com.atomikos	transactions-jta	3.7.0		5cbe2df4697d97d22e7966308ab2ebd7a9653cb6
com.atomikos	transactions-jta	3.7.1		69fcfe72bf39b97176632382c914c6a730a9601f
com.atomikos	transactions-jta	3.8.0		ff20627108916a312471890999bc30a3f94e7526
com.atomikos	transactions-jta	3.9.0		20edfcd41f08e8eb828d2c8641acde0b306aa8d6
com.atomikos	transactions-jta	3.9.0.M1		4790ce8c7bcf1f1e9109b13b225a9346ba4c122e
com.atomikos	transactions-jta	3.9.1		6cd5910804cffc802dc44c9815d22d852f896af9
com.atomikos	transactions-jta	3.9.2		00d371fc4ba743712c6bd26c4b990a55f99aa576
com.atomikos	transactions-jta	3.9.3		7a27fb5cb38e6bc9a3f5930b215628f5fd08190b
com.atomikos	transactions-jta	4.0.0		b3714e42ce51ce0726279f4f8d9b401c3800321c
com.atomikos	transactions-jta	4.0.0M4		cc87a999994477e77fd3e3c06429b0220595a1e4
com.atomikos	transactions-jta	4.0.0M5		cf3fa91380bb65127bf01a75f74aa95c119f910e
com.atomikos	transactions-jta	4.0.1		6537c78e1f1ef04b49c2b6fcbce4910234925429
com.atomikos	transactions-jta	4.0.2		8b1b72673b2a2d4eb7e1f9e1b11c18b41373a771
com.atomikos	transactions-jta	4.0.3		c356b845ed72f3eed9a26fe48766e91df491cee3
com.atomikos	transactions-jta	4.0.4		cd8b2495f526f671faebc1dcf42d05c5e415ec79
com.atomikos	transactions-jta	4.0.5		1f79a088ca350a2e1c787a3bd6905242968886a8
com.atomikos	transactions-jta	4.0.6		206c6eb3affbcc8065210885ce4060e7a9700549
com.atomikos	transactions-jta	5.0.0		799666e9962ec5353ec248ef207834ea23232880
com.atomikos	transactions-jta	5.0.1		37c56fc9bc8ce5ea13b3ce93863b563b99c9ee19
com.atomikos	transactions-jta	5.0.2		dbedbc1a9ba7a94e98b5e5fc5665edee48458a33
com.atomikos	transactions-jta	5.0.3		21b2006c96e2c50515d5b50973cee1e99ca64d9a
com.atomikos	transactions-jta	5.0.4		fe1d039e802d65e24d142af40042aea8f5ad5a47
com.atomikos	transactions-jta	5.0.5		a82cc9d2d1b39861d47d790874da301bc50705c9
com.atomikos	transactions-jta	5.0.6		ec4d060446a93f61256c2e031162ba8e382b0f58
com.atomikos	transactions-jta	5.0.7		a005f629e8269a7e7b8b4066a449c190b424f633
com.atomikos	transactions-jta	5.0.8		5dbefc1810db89dcab503868e9d6e2f2a51ef4dc
com.atomikos	transactions-jta	5.0.9		a4a82cb1ea0401b21dafde8c463e72177741ffe5
com.atomikos	transactions-jta	6.0.0		a6cec70d4a7eb32e28762da32881b48d86124ff2
com.atomikos	transactions-jta	6.0.0	jakarta	e94b469feeecbe41b7aeca0b940f0f065599114d
com.atomikos	transactions-jta	6.0.0M1		fbbeb2d18c85dc7b2cfe9ebe1635d8bb636da74d
com.atomikos	transactions-jta	6.0.0M1	jakarta	c5b11d80e3eadb72e5d566f8e089de4f1f45ba20
com.atomikos	transactions-jta	6.0.0M2		fcf719cb892ca69583f3c1b80128741593a7d071
com.atomikos	transactions-jta	6.0.0M2	jakarta	8bf02cc926203fa027fa5c597f003b9f4bee6c31
com.avides.springboot.springtainer	springtainer-rabbitmq	1.0.0		aac74c3f8d1729b3a44f9ada42658a57ab8c2190
com.avides.springboot.springtainer	springtainer-rabbitmq	1.1.0		94c509587541762a273bb5411a2bdd62215ba401
com.avides.springboot.springtainer	springtainer-rabbitmq	1.2.0		4a68fb7a9eaa16c7618a60f2bc1a87713d053ce8
com.avides.springboot.springtainer	springtainer-rabbitmq	1.3.0		1c9cf40801f1a3da7375610136f0f5a43c838ea4
com.avides.springboot.springtainer	springtainer-rabbitmq	1.4.0		9de5b251b2c6ecbfcc8372cf24e933ad7404955d
com.documaster.idp	documaster-ws-client-idp	1.0.0		8e5511b05350ecfbbdf76d1496d9dd92a84c82c6
com.documaster.idp	documaster-ws-client-idp	1.1.0		6c5f09cbb7e80cf726b32218aa89e68fbdb6df74
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.0		7a96ebbff00b7084a6a3bd6c599dbf0c77c0906e
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.1		3656fd96b6bb47d643fb9422be32913c93f7cfa2
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.10		58595bd4d7f40c40d281cf78f1c9f44c0a8aa7c2
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.11		65d2945637dd1e2152e6683777f83fd657f42c82
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.12		b4c2b0c3a06b947c887cf309c301707da1bef85f
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.13		ec345fbf3f895ff0c7719d4a19314ae460f1a8b6
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.14		574af28797f33ccfba22640f7ec3c3c11c5ecf1e
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.15		e8355d3a731e6793167f5a09fd7e96af99003703
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.16		59a1c6b25159bee6e9f95006f13d4f4cadd6215d
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.17		2a5df0474e886cadb50d9200f6cd7be0745903b6
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.18		2616a32e7478e5f1ad4c2f94b25aa64253bf0662
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.19		93ac4a9fb2344d8f50fd886a9cc61e6b9fc5565a
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.2		a787afbc8572e953d64f80fd04aefb721afa9cd3
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.20		d9c8ad981d0a93d79736fb2ed2f9d330d30ddfca
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.21		b2dae3666a340de784747dda1d71b31a3e030b3d
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.22		acee6c1db6ebfccf1f4d7b916e8fc9247e267a22
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.23		8c77bf978e4f87add25acafe536cb91aeb8bd54c
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.24		db74aff303031a84aa3e4d367d501bc238aa21a4
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.25		86ec7d755da53aad7e62a8d7da7d4e381eb15913
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.26		e10560c6ba46d63cd1075f591117572a81084a25
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.27		0a45ff81b9f28159e221132dd36fe19831bbc861
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.28		087c51c58afd5f8e48a6d73895c97b809981bafb
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.29		ecb10f1d412b2216d377c8ad9fc4f1f170a7a5fd
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.3		3d71ad24c56b3d9993cb9d188366476b6a0a086d
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.30		15c0db1be3e90fe21f03babb5bcd337182411b7d
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.31		609e0357cf8ad46a73acef2a832e7c9fa0c05df5
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.32		07d552291eefd387035682a6b72c74c99a16925a
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.33		f99d869b8cc6220eabfbacb8ab7f3836d9436a54
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.34		f1e8e10b9a88f09ffcfeec3fe1dac6715dc343f8
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.35		a708d0743a2ed0670957e224c6c193287ea41c96
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.36		8624d0f498e67b8082311e8b1df65fe9bd4b2164
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.37		c29aeeda1831cd8ab1f0343006aa72724a32aa42
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.38		2104277ebbf483eb6ca62ce1dc8f44635ae7b7b1
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.39		29905806dcfc1d080b571e6dd97307a15c7b273c
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.4		06bc049fbd56513c8ccae328d1a7b691213970c7
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.40		f1763165fb195b1db5a8321f576ddbc21c52b4c2
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.41		0588cde3dbbb3cc59c5e188c269c54efab4031b9
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.42		f22d7ea1fbb18b0d6118ced690c8997d643e6618
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.43		90e3a5b6b985133fc581557060c5caa14e76f853
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.44		9f5c2513d1c2f741bb640360dc5e46539626a6fb
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.45		e3ca1c021e6a340f1b18a85e87249931c709e77b
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.47		987dfa29cda0bf9be5b528af58614a36e25045be
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.48		32295cdfa0f1d460044832f3e8f6b47e9132fa4d
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.49		ef16423714da45477dd9a561b8971522ff83ec23
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.5		b002edb8ba4ead6a1363519ca12637212c2fa971
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.50		15df7914eb8a9cb7bef8ad98ff10a6649bbae6c3
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.51		a4450fc8339e0aaa8fa9d53f23020709e549ad10
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.52		69a31d366329445f5ca0775593c2f01c4e27967b
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.53		17a841d72474e33d046e4bcf43ed78c6a08f2cbe
com.flowcentraltech.flowcentral	flowcentral-studio	1.0.54		0212dfbd3e1f56d7beb57bd1eae04439d7a86163
