ai.tecton	http-client	1.0.0b1		N/A
io.github.luca992	ipfs-api-watchosx64	0.19.1	metadata	653b17b6f438aff52faebb36c023c92041268b11
io.github.luca992	ipfs-api-watchosx64	0.19.1-1.6.21		N/A
io.github.luca992	ipfs-api-watchosx64	0.19.1-1.6.21	metadata	c802fd96c2410ca3326775251af04de76f056465
io.github.luca992	ipfs-api-watchosx64	0.19.2		N/A
io.github.luca992	ipfs-api-watchosx64	0.19.2	metadata	d5c370ff4d2e94b101e40f072dd9503955504a09
io.github.luca992	ipfs-api-watchosx64	0.20.0		N/A
io.github.luca992	ipfs-api-watchosx64	0.20.0	metadata	5e1c7384adecd63ec9084691b69de65b3d9d87ac
io.github.luca992	ipfs-api-watchosx64	0.20.1		N/A
io.github.luca992	ipfs-api-watchosx64	0.20.1	metadata	150df095ddb4d69524046567abb91688a0df8800
io.github.luca992	ipfs-api-watchosx64	0.20.2		N/A
io.github.luca992	ipfs-api-watchosx64	0.20.2	metadata	0227cbecdd262fab2ff6c0932b2c1b141217a72b
io.github.luca992	ipfs-api-watchosx64	0.21.0		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.0	metadata	62ad7b985674c8fe9ae836ef34f5b484adce3af6
io.github.luca992	ipfs-api-watchosx64	0.21.1		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.1	metadata	caffb7a56d53242ce8b7cbe9631c64cea2103e0c
io.github.luca992	ipfs-api-watchosx64	0.21.2		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.2	metadata	e4970157c30c5f612c4b618939be519ac037b88b
io.github.luca992	ipfs-api-watchosx64	0.21.3		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.3	metadata	90304bd400b1f90e1f772f43ac14e962dab06886
io.github.luca992	ipfs-api-watchosx64	0.21.4		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.4	metadata	d1cb34df2a4700f3a118cf8667dd2ddbd843b729
io.github.luca992	ipfs-api-watchosx64	0.21.5		N/A
io.github.luca992	ipfs-api-watchosx64	0.21.5	metadata	2c0b10af402aa28f65e54a0aa57fce5c2cb752e5
io.github.luca992	ipfs-api-watchosx64	1.0.0-rc		N/A
io.github.luca992	ipfs-api-watchosx64	1.0.0-rc	metadata	e025f76baf2a884cb19a3e0dcded477f38aa1a4a
io.github.openfeign	feign-vertx5-test	13.6		a09ff125fc5d910e0c2f479b2c3208b68bd0ade5
io.github.rothschil	arda-zen	1.2.7.RELEASE		N/A
io.github.up2jakarta	up2-divers	1.1.0		N/A
io.github.up2jakarta	up2-divers	1.2.0		N/A
io.github.up2jakarta	up2-divers	1.2.1		N/A
io.github.up2jakarta	up2-divers	1.2.2		N/A
io.github.up2jakarta	up2-divers	1.2.3		N/A
io.github.up2jakarta	up2-divers	1.3.0		N/A
io.github.up2jakarta	up2-divers	1.3.1		N/A
io.github.up2jakarta	up2-divers	1.3.2		N/A
io.github.up2jakarta	up2-divers	1.3.3		N/A
io.github.up2jakarta	up2-divers	1.4.0		N/A
io.github.up2jakarta	up2-divers	1.4.1		N/A
io.github.up2jakarta	up2-divers	1.4.2		N/A
io.github.up2jakarta	up2-divers	1.4.3		N/A
io.github.up2jakarta	up2-divers	1.4.4		N/A
io.github.up2jakarta	up2-divers	1.4.5		N/A
io.github.up2jakarta	up2-divers	1.4.6		N/A
io.github.yusufsdiscordbot	annotations	1.0.0		9ce78f7978d85cd325e56743cefe918345c81a49
io.github.yusufsdiscordbot	annotations	1.0.0	all	6ee68acf4f9f380d40200222af1f0ee8651f10a0
io.github.yusufsdiscordbot	annotations	1.0.1		dc6fc0d21614a773765ddc3bbe54a4757b6364ab
io.github.yusufsdiscordbot	annotations	1.0.1	all	4635911ca992d89300f86840a9d0ace618e648ea
io.github.yusufsdiscordbot	annotations	1.0.2		b46ad211b70341c09fc67a8a5e4d9cc73a635af1
io.github.yusufsdiscordbot	annotations	1.0.2	all	e1a729d030048a5ed222e093ac2c9649120d02b2
io.github.yusufsdiscordbot	annotations	1.0.3		7584fcb98cad08392984acda3c44ec6f15c5dbd6
io.github.yusufsdiscordbot	annotations	1.0.3	all	b2fd3026fc178edf1d525b47af83e44318ece0f2
io.github.yusufsdiscordbot	annotations	1.0.4		950b332bf7877c99e213d21a29e047f4c113cffa
io.github.yusufsdiscordbot	annotations	1.0.4	all	37a0679e75e821af881ef5b566188ec505e3d202
io.github.yusufsdiscordbot	annotations	1.0.5		3f2af8fc593c849f36a132c0862604688852676a
io.github.yusufsdiscordbot	annotations	1.0.5	all	8366d818f1b7156fcbe1a7d29077709e5046bbd0
io.github.yusufsdiscordbot	annotations	1.0.6		a6ce01e1b6e087c91db2b30f8edb380f0b688e94
io.github.yusufsdiscordbot	annotations	1.0.6	all	e0c965bb02f3b87a4ff5a35e8e4e7af2e85d2adb
io.github.yusufsdiscordbot	annotations	1.0.7		11d11539c4b6fe5aecfeff9914c8bf93ce41b113
io.github.yusufsdiscordbot	annotations	1.0.7	all	96b84ee58a77b0684501a5b1f528bad54e663fe2
io.github.yusufsdiscordbot	annotations	1.0.8		03cf9380d5df87191457ba298d1eea297db5217d
io.github.yusufsdiscordbot	annotations	1.0.8	all	b841c4e798be98c1e54c676395c64070c588df73
io.github.yusufsdiscordbot	annotations	1.0.9		622f658fcece5f8ac9a3f0e12a736a04a26cb32b
io.github.yusufsdiscordbot	annotations	1.0.9	all	d6f5f9874c4bc122074b922f9c45e75785f20e76
io.idml	idml-circe_2.12	2.0.0		ab27a78e0a0759b810825de5b014e648b3a4d7a0
io.idml	idml-circe_2.12	2.0.0-RC1		44df9baf4ec2cb812c8532b168f9025761bce89b
io.idml	idml-circe_2.12	2.0.0-RC10		d0480d5c2a7b38e35265ece93585b75983b2ba30
io.idml	idml-circe_2.12	2.0.0-RC11		ca5bd6824a64db11449a3407e63326d3c425172c
io.idml	idml-circe_2.12	2.0.0-RC12		27c601fc93c0f873b19e8bcc1c3bb36605e5ce43
io.idml	idml-circe_2.12	2.0.0-RC2		d0eb00978c0d7fd0518c56d012dbc5a43c8c5aae
io.idml	idml-circe_2.12	2.0.0-RC3		4750e55ce2b87df5cd96095d75bd805c68df245d
io.idml	idml-circe_2.12	2.0.0-RC4		53b080898b34c25e57cc4c64bb7221cbbc240cc6
io.idml	idml-circe_2.12	2.0.0-RC5		4c2655b31ff688ab7bb65b7a2cabe7fe8da06d19
io.idml	idml-circe_2.12	2.0.0-RC6		b3bc4ea749c220fbedf7d3e1d1dd5b83857624c1
io.idml	idml-circe_2.12	2.0.0-RC8		5cd3151ac76ead7d168b4e2c332272a233ddc736
io.idml	idml-circe_2.12	2.0.1		afe676b20805f91ce1abbb56bf6800e60c8e7ced
io.idml	idml-circe_2.12	2.0.2		3274e117d626ac208cf1fa1be3f7ce83bf0ce0a1
io.idml	idml-circe_2.12	2.0.4		db2ce75ea1ff18807c4fba2acbdac85f9b77d6bd
io.idml	idml-circe_2.12	2.0.5		530236137fdb78d14274266d7e30e6a1a33a2a1c
io.idml	idml-circe_2.12	2.1.0		b10af9ae3714e6dc8aaea2e455d43e305463e6d1
io.idml	idml-circe_2.12	2.1.0-RC1		6fd5260ebf0626a46245916a3f0cc0dcf7c49c96
io.idml	idml-circe_2.12	2.1.0-RC10		0e31ea94c8cc4f0f31f0092aea0af5bb18f75e86
io.idml	idml-circe_2.12	2.1.0-RC11		a22b255d7efdfb0ac56933e3aafe19edccf13654
io.idml	idml-circe_2.12	2.1.0-RC12		b7b1573ea16d78b2aa10dff7729afccf84c0c409
io.idml	idml-circe_2.12	2.1.0-RC13		2b4a2cd85a0ac64a47b2aacba77f95f6954faab7
io.idml	idml-circe_2.12	2.1.0-RC6		51662218c6e77467865d151c325543ee6c428032
io.idml	idml-circe_2.12	2.1.0-RC8		ef44b17b05265ce530e6c95bc2ccc5979e6a60ea
io.idml	idml-circe_2.12	2.1.0-RC9		e82de93401bbb564fabc64f7f24d2c071ddcc239
io.idml	idml-circe_2.12	2.1.1		51f83f637769c768e965b137419c40975084359d
io.idml	idml-circe_2.12	63488a16f994d8c0416bab30ec9ef2b0304a03b5		ece09d670dd195d931e49686cb91035b8da4d0bd
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	10.0.0		a20e049c87dffc163f16e5ff8a72bb5092d3baac
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	6.1.0		0df2c4e784fc104874fc13d4718657b57867aa9e
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	6.2.0		591ecaf0f83d5dffdf196e55c5d9556f6b7f797a
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	6.2.1		eef58dce887c20dfc71d7dc73633bb364144a095
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	6.3.0		51827739d6f47a9faa4db07a83707d2745b13546
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	6.3.1		4aa9932512752becb706fce569a91e9481114cb3
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	7.0.0		67a2ab85da4bbae05a4a3a3f569feadfbb0606f5
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	7.0.1		67f6f01f46a616c71eda99b5bb4b7104142d32c0
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.0.0		afd60dcb53f39eb1fd254dcf28ec3d1270de49a2
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.0.1		d686dd35676cf6fc0cc87353971612ed4bf60f8d
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.0.2		9bad33f5f4fee48a60b88c89f4f32272c36016e2
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.1.0		676b74480018e86eec6cc95b97edd857d120634e
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.2.0		4f92b59af08175d6d8dece445884d105a8426729
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.2.1		07c4122e146fe82ce4a7392ab77d74ed543c85f7
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.3.0		7242048819072b3cb0df8d2b33a5f4fbe19e8bd6
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.3.1		2c3489b4be37e3ce51f765254c27dad1e8b6df8e
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.3.2		1b7c275562503e27bcffb674c59ba6b1fd6c4852
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.4.0		30cc8d93ca182c0ca67959eff0f9ae084b4a55e4
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.4.1		7cb3703fe4eec34d78bf2dd81663360cc84b67aa
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.7.0		db17373d26f19f6f80c40d962b5279fed0100c17
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.8.0		59f1d45b9604652fa109544b83405f42d0aa56ee
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.8.1		d0b6f5299b264c11068a3448c3ba464f050432eb
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.9.0		5ee076ed45a4f742ef6386be1ef65f47c3a19a2d
io.kaizen-solutions	trace4cats-zio-extras-virgil_2.13	9.9.1		e40c2449f0d7ccac244e75d42ad6533f26f3a807
io.laminext	validation-cats_sjs1_3.0.0-RC2	0.13.0-M1		c31104d539f9965805835a8bc40ee543578a0f9f
io.laminext	validation-cats_sjs1_3.0.0-RC2	0.13.0-M2		2a5833804ffa1ac05c537bc1623368e917ba8a6c
io.leopard	mock4j	0.0.1		95b45d38d65c25ad06e5f120ad8c7b81c074e500
io.openharmony.tpc.thirdlib	FancyToast-ohos	1.0.0		N/A
io.openharmony.tpc.thirdlib	FancyToast-ohos	1.0.1		N/A
io.openharmony.tpc.thirdlib	FancyToast-ohos	1.0.2		N/A
io.openharmony.tpc.thirdlib	FancyToast-ohos	1.0.3		N/A
io.openharmony.tpc.thirdlib	FancyToast-ohos	1.0.4		N/A
link.bek.tools	issue-keeper-base	2.0.0		560d2996a39820dfdcf177d12cb4fe4eba7dd8d0
link.bek.tools	issue-keeper-base	2.1.0		75b136175d40bc8d9c53e546e678ee92f80934c6
link.bek.tools	issue-keeper-base	2.2.0		be4132de25d8e26deb185fddfa75d475c56fb7ed
link.bek.tools	issue-keeper-base	2.3.0		1abe6418626c1da001182b9744f1dccb50a6c68e
link.bek.tools	issue-keeper-base	2.4.0		32c98926e864d60a4af8fcc4f7b456a519ccafbe
link.bek.tools	issue-keeper-base	2.5.0		b8ce16bd91869a5cef6b786a7da792300653f5a6
link.bek.tools	issue-keeper-base	2.6.0		5025f26015d92fc0da6031fd8bedadcec337e4bf
link.bek.tools	issue-keeper-base	2.7.0		ee90624cb23b9a6c42aecb59e7c2414732900b77
me.binwang.archmage	archmage_2.13	0.1.0		526cf2c9e83c130e721a4df22938d2ac4a235dd9
net.exoego	aws-sdk-scalajs-facade-sso_sjs1_2.12	0.29.0-v2.624.0		768b68beaf97c9aaa98803e7aad37f5c1cdfe8ea
net.exoego	aws-sdk-scalajs-facade-sso_sjs1_2.12	0.30.0-v2.715.0		09c5a7af942382159f7df0be24496da88f845a81
net.exoego	aws-sdk-scalajs-facade-sso_sjs1_2.12	0.31.0-v2.731.0		aee27c8d2ec44bdee8b6a4a022f7ba6ecda714ba
net.exoego	aws-sdk-scalajs-facade-sso_sjs1_2.12	0.32.0-v2.798.0		35d445c68be8d35a13b1c299af74bd301b7d1f19
net.exoego	aws-sdk-scalajs-facade-sso_sjs1_2.12	0.33.0-v2.892.0		beb8bd3ee228761ed21d49b295f4d4b1f92e8ec7
net.mready.json	fluidjson-iosarm64	1.0.0		N/A
net.mready.json	fluidjson-iosarm64	1.0.0	metadata	51da94ab75a7d32f28a0ada914cf0e4c95251e91
net.mready.json	fluidjson-iosarm64	1.0.0-beta10		N/A
net.mready.json	fluidjson-iosarm64	1.0.0-beta10	metadata	de32dae8f43f4dc055fbf0d3e28cab01bdefa7b4
net.mready.json	fluidjson-iosarm64	1.0.0-beta5		N/A
net.mready.json	fluidjson-iosarm64	1.0.0-beta6		N/A
net.mready.json	fluidjson-iosarm64	1.0.0-beta7		N/A
org.apache.activemq	apollo-stomp	1.0		2ff4cf1afaa5cedb752cc9f5d560503ae97df17f
org.apache.activemq	apollo-stomp	1.0	scaladoc	dc7669967bd0bfbc2d4756091461459187069cf7
org.apache.activemq	apollo-stomp	1.0-beta1		bbfb0221f73dfe5e9e2e4aceff5eca201dfdbb42
org.apache.activemq	apollo-stomp	1.0-beta2		8009f74f97e9d96637ab1c4da6f8369c3fd7e158
org.apache.activemq	apollo-stomp	1.0-beta3		5c85508bffe12f3a81da3e93d2fd9485912a1cee
org.apache.activemq	apollo-stomp	1.0-beta3	scaladoc	a5c8ce9d60b3fa1dd425d42a8f9c056ebb601ab5
org.apache.activemq	apollo-stomp	1.0-beta4		f373bc51cfee9e9b780a2455c35ed0a1c940ccbc
org.apache.activemq	apollo-stomp	1.0-beta4	scaladoc	645597e739834a32d1869e0f3c8a668f3137efc1
org.apache.activemq	apollo-stomp	1.0-beta5		17623c8f0c1b822897682bbfff0117f59c64efb5
org.apache.activemq	apollo-stomp	1.0-beta5	scaladoc	884f723b2b558eecb9967d77fa86896e582802e3
org.apache.activemq	apollo-stomp	1.0-beta6		8d4f9c2db1f869f169b2925fbdd04fe965e99ec0
org.apache.activemq	apollo-stomp	1.0-beta6	scaladoc	c30e1b55507abf5b259eb41614c6fa5894d73f52
org.apache.activemq	apollo-stomp	1.1		dbd25c6f80569cf205467064d5f0ab7ab74e459f
org.apache.activemq	apollo-stomp	1.1	scaladoc	b0450b2a6f4cb6363f4689ba92a1c695689152ff
org.apache.activemq	apollo-stomp	1.2		bc100378be5be14004a7e24cf7e50d562a60d692
org.apache.activemq	apollo-stomp	1.2	scaladoc	34d1bafb1afdba88aeda88b57419a6f12359ed6f
org.apache.activemq	apollo-stomp	1.3		d1a2ea2ecb8718669e9e0695eb6f12886d114d6f
org.apache.activemq	apollo-stomp	1.3	scaladoc	7ed577ef01a39e31e66087dd2d79b36b1af942f8
org.apache.activemq	apollo-stomp	1.4		ca50ea526e1b47add6111a7cc493b60a1b16b188
org.apache.activemq	apollo-stomp	1.4	scaladoc	dbb23f516718a12a73ad0fe73abdbe21299f6a8b
org.apache.activemq	apollo-stomp	1.5		270a24bfc276fe858e820bef022fad64581eb120
org.apache.activemq	apollo-stomp	1.5	scaladoc	8db53db9d9f813059bbd0e8eaa5ea1285c02855e
org.apache.activemq	apollo-stomp	1.6		fc8e9be1bda7aa4b1c011da5d54c181d4b970a26
org.apache.activemq	apollo-stomp	1.6	scaladoc	978810aea24f839ca9fc97bc54f7ba3d6577eb20
org.apache.activemq	apollo-stomp	1.7		fbf21eec8d1f69f15c64500f11a3a2043d416959
org.apache.activemq	apollo-stomp	1.7	scaladoc	db797f3a3a8427680d52692679e25ae5132f7686
org.apache.activemq	apollo-stomp	1.7.1		aec4042caebb94be39d23204004fc1767c2690fb
org.apache.activemq	apollo-stomp	1.7.1	scaladoc	9f104066f8782fa34a2d33e40efac9f52febec32
org.apache.camel.springboot	camel-swagger-java-starter	3.0.0		7ed684dea3172fe3e40b2f59610fa17d7786d82b
org.apache.camel.springboot	camel-swagger-java-starter	3.0.1		3382abe87a72aa0acf4c1a92204b3e343ff66cb7
org.apache.camel.springboot	camel-swagger-java-starter	3.1.0		7ac8a934d60822511e712ada3bf6356eaa73a45c
org.apache.camel.springboot	camel-swagger-java-starter	3.10.0		1643cf294d281908504c433bbf216c34a2131041
org.apache.camel.springboot	camel-swagger-java-starter	3.11.0		2c40f30ac9f10b83c725c2e183b9dee72fce7d24
org.apache.camel.springboot	camel-swagger-java-starter	3.11.1		afe94300acdc78439912b6ba0007a9f148ac035b
org.apache.camel.springboot	camel-swagger-java-starter	3.11.2		dd8ad41258e2082be3079ac0842e39b59847ea36
org.apache.camel.springboot	camel-swagger-java-starter	3.11.3		3a46b7d53a941f72175ff500a2d416a97b0ea374
org.apache.camel.springboot	camel-swagger-java-starter	3.11.4		530f88ceb87812c3cd58a2bf395d0710d35f0c5d
org.apache.camel.springboot	camel-swagger-java-starter	3.11.5		e9010c5e4d680ac56b3a8487b6d9407c40535aed
org.apache.camel.springboot	camel-swagger-java-starter	3.11.6		679816ce1227f61cb3e9b1124d447351861f4e78
org.apache.camel.springboot	camel-swagger-java-starter	3.11.7		16830dfdc74fab4adec4c85e74ee0fda9f1af15b
org.apache.camel.springboot	camel-swagger-java-starter	3.12.0		57b29b15a2a174a9e8c55c6d838b6c4d02ca7555
org.apache.camel.springboot	camel-swagger-java-starter	3.13.0		f0226a9d2262599f764423679be8db172ad9c3f4
org.apache.camel.springboot	camel-swagger-java-starter	3.14.0		20a85fa09bc327bace7b44dc8510304274f1ab68
org.apache.camel.springboot	camel-swagger-java-starter	3.14.1		4cd83525c569acf0db9a634cedc2bb4036415c80
org.apache.camel.springboot	camel-swagger-java-starter	3.14.10		f04cc10451c0dd7d766f225a46fa5f1bab0c3a8e
org.apache.camel.springboot	camel-swagger-java-starter	3.14.2		ebe83a631df8f89ff38912570706b3e6d5d34004
org.apache.camel.springboot	camel-swagger-java-starter	3.14.3		37bb7ee8545f600f7ce03e8ca179a6c0d637e935
org.apache.camel.springboot	camel-swagger-java-starter	3.14.4		8609c1ca8b464158f96d26d98faec427c92fc942
org.apache.camel.springboot	camel-swagger-java-starter	3.14.5		fb57f17c95dba5cff0dc8360196f819f64334350
org.apache.camel.springboot	camel-swagger-java-starter	3.14.6		cd6df4caba9d7c10709331884699cebec578436c
org.apache.camel.springboot	camel-swagger-java-starter	3.14.7		dfe64f2bbb8f7ef9b270d7c8dcf56a74075ccfe7
org.apache.camel.springboot	camel-swagger-java-starter	3.14.8		8518e9798d047eb1585e0cf5da63310a63465840
org.apache.camel.springboot	camel-swagger-java-starter	3.14.9		947c8494c5ccc8a79c01df52149e2e246d005473
org.apache.camel.springboot	camel-swagger-java-starter	3.15.0		471e4acaaae965feec435a9fef625a7863b364ec
org.apache.camel.springboot	camel-swagger-java-starter	3.16.0		bafe00526d9e23ad3ed7bfac0ac0b59ab0a60cca
org.apache.camel.springboot	camel-swagger-java-starter	3.17.0		39ace730e8654f9f4ccd89213d1c3d242492c687
org.apache.camel.springboot	camel-swagger-java-starter	3.18.0		ff35b86b59a0f519ad246f201c1407b3a36539c4
org.apache.camel.springboot	camel-swagger-java-starter	3.18.1		3ab13cdfd1e7aef5215daccb93737fe4d9111fed
org.apache.camel.springboot	camel-swagger-java-starter	3.18.2		97bc9832c0da3b3f0ae1b577a904680543f4a3d1
org.apache.camel.springboot	camel-swagger-java-starter	3.18.3		8e2e540fec66d855644137bfa83eff9539f67053
org.apache.camel.springboot	camel-swagger-java-starter	3.18.4		d95f733f13232cf353229224e2e0ccf6a356538d
org.apache.camel.springboot	camel-swagger-java-starter	3.18.5		92ecaf14691e29588128c17e1ffe0a4dc54cda89
org.apache.camel.springboot	camel-swagger-java-starter	3.18.6		b3c9778b6d6d03336b5f337eac4f6d352bcd02f2
org.apache.camel.springboot	camel-swagger-java-starter	3.18.7		71b60428dcd85849a1e5c04d4c98cac3c5de598c
org.apache.camel.springboot	camel-swagger-java-starter	3.18.8		08f8b384602a7b7482997c24b7af2b295f0695c9
org.apache.camel.springboot	camel-swagger-java-starter	3.19.0		f4fcfc720cb7780ee1c45c7cb77a70e3ec364665
org.apache.camel.springboot	camel-swagger-java-starter	3.2.0		b0930b42a22635c10a1c07aa056963d8ee8e29df
org.apache.camel.springboot	camel-swagger-java-starter	3.20.0		7af08a0fb6b27780d382788b9516a585f7ebedc4
org.apache.camel.springboot	camel-swagger-java-starter	3.20.1		266db85319cc7e4e34ab8ac86290584998801acb
org.apache.camel.springboot	camel-swagger-java-starter	3.20.2		9831b8f9f37f1f346fa4fe3624187ec8d1c15a19
org.apache.camel.springboot	camel-swagger-java-starter	3.20.3		d24719afe1a211edefe8de3f45fcf24158619924
org.apache.camel.springboot	camel-swagger-java-starter	3.20.4		68407be462e811924139513ce9cccccfb44a0d7b
org.apache.camel.springboot	camel-swagger-java-starter	3.20.5		0c9f7f373cb56078527638cfa27c107fbc48fbb6
org.apache.camel.springboot	camel-swagger-java-starter	3.20.6		cd1042cee7a2793ebf58996e8bec7d30a5abd4fe
org.apache.camel.springboot	camel-swagger-java-starter	3.20.7		18945447929eecfe11838128952d1ba3ca9934f8
org.apache.camel.springboot	camel-swagger-java-starter	3.20.8		1e98a4706d5e9109dae7124c9a99ae7bfbc9d592
org.apache.camel.springboot	camel-swagger-java-starter	3.20.9		af27085f98318c528a1dcad70e713051db003196
org.apache.camel.springboot	camel-swagger-java-starter	3.21.0		46bfdc5d1332c8be4fda18f6eb7aa42af30262c3
org.apache.camel.springboot	camel-swagger-java-starter	3.21.1		f9d3af75bde09b821f1b5fd0e213346fcd04f458
org.apache.camel.springboot	camel-swagger-java-starter	3.21.2		d6c6405b939cf56a91310d35f3f117735b516338
org.apache.camel.springboot	camel-swagger-java-starter	3.21.3		e5439b577eda0c242fcfbf33652d2c7f6cb51fae
org.apache.camel.springboot	camel-swagger-java-starter	3.21.4		d744b98ddbb0e5086f302c92be58b12941f1ccea
org.apache.camel.springboot	camel-swagger-java-starter	3.21.5		2a648a8c5608bdce333f06a8aa34915d0addff31
org.apache.camel.springboot	camel-swagger-java-starter	3.22.0		4a3c9217f644f4cd9cf6d8ec484daadec8f61ea3
org.apache.camel.springboot	camel-swagger-java-starter	3.22.1		58950c125cf210d53cd8f3188f90d38ea35943a3
org.apache.camel.springboot	camel-swagger-java-starter	3.22.2		805a13eabd25cbaf1bc40e5067db5fe64e63a64d
org.apache.camel.springboot	camel-swagger-java-starter	3.22.3		3a2bb59720f967adb3c429f3afd9dcf63fbcb7ed
org.apache.camel.springboot	camel-swagger-java-starter	3.22.4		7a6af6210d147944967f54774e1d2c1051b0f3de
org.apache.camel.springboot	camel-swagger-java-starter	3.3.0		fd1c03a287c3320547de0d8595c6513182643879
org.apache.camel.springboot	camel-swagger-java-starter	3.4.0		dac7823cf0244b66399a574dd55f4b9fc113753c
org.apache.camel.springboot	camel-swagger-java-starter	3.4.1		eb35f9695315c45cd4c4de5c8d587032a2bcb1c7
org.apache.camel.springboot	camel-swagger-java-starter	3.4.2		4ec77db1780a24ae0656fe552f96a2a28befbf32
org.apache.camel.springboot	camel-swagger-java-starter	3.4.3		fe8af54f2b37a59d6f84dbf3fbcdebd2853a6219
org.apache.camel.springboot	camel-swagger-java-starter	3.4.4		a160d2ff457afeaec2214a0d5f730888bef6e0bb
org.apache.camel.springboot	camel-swagger-java-starter	3.4.5		f79afffb77ebfb41d5c50f76eec4201db4ec3c10
org.apache.camel.springboot	camel-swagger-java-starter	3.4.6		a858d770d5c905269da88e45a079ba0c5e5b8abf
org.apache.camel.springboot	camel-swagger-java-starter	3.5.0		89e105c90a45bd7ceb9cf8792ec1c2f73fc962d4
org.apache.camel.springboot	camel-swagger-java-starter	3.6.0		7c9b430e2e83aca3bf0ea57c573aa65090e34093
org.apache.camel.springboot	camel-swagger-java-starter	3.7.0		0022da5b185f5ea8079273804943c3a6681df082
org.apache.camel.springboot	camel-swagger-java-starter	3.7.1		99084839bed6e404da8ca37d95efaacbd15d3e1b
org.apache.camel.springboot	camel-swagger-java-starter	3.7.2		9d49b0aff5ad698fcd69881b0434c15df54062bd
org.apache.camel.springboot	camel-swagger-java-starter	3.7.3		fd3aac3dc234f5064c43560a052dc03a9f8e82ef
org.apache.camel.springboot	camel-swagger-java-starter	3.7.4		dd81b717e3b37beb282a2caf3f79573c73b43078
org.apache.camel.springboot	camel-swagger-java-starter	3.7.5		dea600a4d309db82c39aaee19a6ee4447b0396d4
org.apache.camel.springboot	camel-swagger-java-starter	3.7.6		6145181e4cd00c72a6b0f0a07c41ef3ef7034401
org.apache.camel.springboot	camel-swagger-java-starter	3.7.7		39fd9f5fc6e385821567d399421d6fbb063a1631
org.apache.camel.springboot	camel-swagger-java-starter	3.8.0		3b38ef2741fb7bd8eb8d152cbc6b4fb2a810b557
org.apache.camel.springboot	camel-swagger-java-starter	3.9.0		0504e901f75641686883c9ef7964fe03d02ef118
org.apache.camel.springboot	camel-telemetry-dev-starter	4.11.0		4b39278fc9368a83169f332390459716c2a5b888
org.beamfoundry.bundles.spring-dm	org.beamfoundry.bundles.spring-dm-io	1.3.0		33fef09c45ca6724847ffd162a7ad2694efc0eab
org.beamfoundry.bundles.spring-dm	org.beamfoundry.bundles.spring-dm-io	1.3.1		d8884d6040a06de00f7ae13ca7e96d2ddc8540e5
org.drools	guvnor-repository-connector-jackrabbit	5.2.0.CR1		2f5f8d2e936a364e34ef295d3b1c2667e2793ca8
org.drools	guvnor-repository-connector-jackrabbit	5.2.0.Final		d56b35d44f31a484ace6edec0abb11a4051676d8
org.drools	guvnor-repository-connector-jackrabbit	5.2.0.M2		55d1ee9fc9ca0e9a690bc401aaaeef2699d9c513
org.drools	guvnor-repository-connector-jackrabbit	5.2.1.Final		d4007ddb65958d5c5ff332a38416f61e6352b780
org.drools	guvnor-repository-connector-jackrabbit	5.3.0.Beta1		caade8389b7a1189f57b2c4ea4a559f1fbf8e95b
org.drools	guvnor-repository-connector-jackrabbit	5.3.0.CR1		4ff2e6bfb4cbba6923bf19733e8779925f214f82
org.drools	guvnor-repository-connector-jackrabbit	5.3.0.Final		9954d94bcb901cdab26c33a39111b9c69172f84a
org.drools	guvnor-repository-connector-jackrabbit	5.3.1.Final		b3614cdf55c2c21be7f80fe6eb6eb22502e80f07
org.drools	guvnor-repository-connector-jackrabbit	5.3.2.Final		b5b40460d28170ab5028d8c0c8bc7fd27dff8be4
org.drools	guvnor-repository-connector-jackrabbit	5.3.3.Final		173a5eb7620d2ff7cf8d4ebaee16e169305eb422
