au.com.cyberavenue	s3-upload-maven-plugin	1.5.2		a352e295dbe5af307404f968eeb48a3e6bb6fa25
com.dorkbox	Network	5.5		aeec049981c4b9f9d3fb6d043f5bbc690203eb38
com.dorkbox	Network	5.6		395a62bb0fdd441c30f615a299d94c2333629504
com.dorkbox	Network	5.7		a1fa270dd5d9ca791eba40b69d1781959cddd405
com.dorkbox	Network	5.8		24388aeb33c2ac2b833ec82f097767529e5cd082
com.dorkbox	Network	5.9		c2b5ec85b286540311d53d6b2749315fbf29738e
com.dorkbox	Network	5.9.1		84d0628b0acbe167b268931bb52bb2957a01fc6b
com.dorkbox	Network	5.9.2		9e497a571e69e9a746c4f70890dfaed72f79bc46
com.dorkbox	Network	6.0		c78f1482a756e6afd9c1dfed14c885227f7756d3
com.dorkbox	Network	6.0	all	d1071e3a1e7b88629a9109840a35b6569424c668
com.dorkbox	Network	6.1		40006c4b88df5b1f3e791d566f1807b3b29e92ec
com.dorkbox	Network	6.1	all	bae49bf97f13451cdc748e8df81522916bacf9c7
com.dorkbox	Network	6.10		2dcd828825a29073b6c1edb909872931567f4a1a
com.dorkbox	Network	6.10	all	a6ba94b39de3b46dd33d6a0d51461336e0dfb2cb
com.dorkbox	Network	6.11		e87280281456c6156cbbb599f6424d5b88439b77
com.dorkbox	Network	6.11	all	3bbe242e4c1e1db603de95bb7235d7e606e8d884
com.dorkbox	Network	6.12		286a86eb9678ffb3bd50e4a4ab4e0ee5ff8cee06
com.dorkbox	Network	6.12	all	9e718ce732c98cd2184360f44e4dd4c31a379e11
com.dorkbox	Network	6.13		0ed8f6af307b51ec0a16568de7593cfa710f80ae
com.dorkbox	Network	6.13	all	6a8799910b647afb7fd98e8a1846162931403c62
com.dorkbox	Network	6.14		99101a9e3f143176899f5928312aef23e4da72ce
com.dorkbox	Network	6.14	all	4b603963e7f1c381ff8c078baa490b167486b4e6
com.dorkbox	Network	6.2		7cd25bba457dd51582ba567c7e7610f32c025b95
com.dorkbox	Network	6.2	all	e6f171d2a3ebe246f4c6b7bd7d6be5c995b84441
com.dorkbox	Network	6.3		4baffac047e07f1528bc140d1210986574e2c90d
com.dorkbox	Network	6.3	all	b8d7dc1989b3b806af5b1bda47c450f74e8a881b
com.dorkbox	Network	6.4		c3128a7e707223b5a6d2c5ce1b5d9efab2ea7144
com.dorkbox	Network	6.4	all	ab8792f7dc2763989d2cfd975df2a48ccf94acaf
com.dorkbox	Network	6.5		fe105e6c0511f5d058241b2df53dd5b84eef3474
com.dorkbox	Network	6.5	all	8e52ef1ad219e392ec526cc64a999e383a720561
com.dorkbox	Network	6.6		017f227db3d306ae271782d49f5ab4ceabe76560
com.dorkbox	Network	6.6	all	cb7cf0e00aa4613ec0a90142b39cbd23014f0b47
com.dorkbox	Network	6.7		0d08bc11bca3aec3b767393bcf0c7a20503127ac
com.dorkbox	Network	6.7	all	9b593573bc6efa93d5e2f52c7ab7b7254120bb6f
com.dorkbox	Network	6.8		d1ab131c6ec05ffef3b3139720d692a719eff708
com.dorkbox	Network	6.8	all	b2b6a143d5127e934ca25aa9a92478f4d34467e6
com.dorkbox	Network	6.9		52c0b181e61a7eb2b7af4db398ad5e855879b0fd
com.dorkbox	Network	6.9	all	c93bb2351e1a2141ef05bc6719332f8aac5882cc
com.dorkbox	Network	6.9.1		03d9ebed7d1ec266511d593a10ee1f6957df1ef3
com.dorkbox	Network	6.9.1	all	48118a0e4cfc65689b9fcda685012b589039f35e
com.ensody.kotlindefaultthrows	com.ensody.kotlindefaultthrows.gradle.plugin	0.1.0		N/A
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.1.RELEASE		6346464e9d6aaf4dff227b7e6f1316f0c474d58b
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.2.RELEASE		609c891d50046f6eb2fbdff1662b428b367b6722
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.3.RELEASE		c42a1206a4612fc950aea31309c7f9157aef4bd6
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.4.RELEASE		56b46ba7ad657e8c0844f2aebc2bd461b616ee02
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.5.RELEASE		1b034aa390c258cf177f9460679ea6b01d4b9c5d
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.6.RELEASE		64f90eca77f56f60e00df20e4b4dd462dca8d498
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.7.RELEASE		ee1c65b89f8fcce6322b4d63058092ba4b0bcd76
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.8.RELEASE		d13f245d06b049b168b883e6e1f8e4c192320489
com.github.Andy-Shao	GearEE-Neo4j-core	0.0.9.RELEASE		10e03b402b649bb6f814467d07b3e36429678f92
com.github.Andy-Shao	GearEE-Neo4j-core	2.0.0.RELEASE		066a4a5e15eb0b11ff5e4a9f404bed72cb6a284c
com.github.Andy-Shao	GearEE-Neo4j-core	2.0.1.RELEASE		d0c9062ea0622b94116da81349eb6b7f6f133541
com.github.Andy-Shao	GearEE-Neo4j-core	2.0.2.RELEASE		441994d808d92d6ba03754d71257c282eda6fe57
com.github.Andy-Shao	GearEE-Neo4j-core	2.0.3.RELEASE		9b0be5fde0c84d05717e07ca02e922b21ff03366
com.github.Andy-Shao	GearEE-Neo4j-core	3.0.0.RELEASE		69395b7ea45934ca341ae4c82cc5d9de10f75576
com.github.bzumhagen	sct_2.11	0.10.0		f9e65547c184594d92426926e8923e617237be8e
com.github.bzumhagen	sct_2.11	0.11.0		e141a5b03f6d8ebd6ac0f9a392a959d84e3a10fa
com.github.bzumhagen	sct_2.11	0.11.1		d5565ac97e6ad21f1b50d083a352184ae5213704
com.github.bzumhagen	sct_2.11	0.6.0		97b9596ef713e1233ce39028cb6790972aa18abd
com.github.bzumhagen	sct_2.11	0.7.0		9685cba236e721e3b30cc92d5d8f54974587c9e5
com.github.bzumhagen	sct_2.11	0.8.0		832337110cb2a2f672d07695a8dbf632c592acbb
com.github.bzumhagen	sct_2.11	0.8.1		8ba2405305335e3eda457b3765c7420a6c8148db
com.github.bzumhagen	sct_2.11	0.9.0		80c0d25d94c848a38e5295c7817c482e59500ec5
com.github.gmazzo.okhttp.mock	mock-client	2.0.0		0b8de8a26c8cc2431af15edfe1119fd411fb000f
com.github.gmazzo.okhttp.mock	mock-client	2.1.0		4f7d03d81dd5c07503254123ff81fe8dd27cafb6
com.github.jiconfont	jiconfont-font_awesome	4.5.0.0		28fbc5d1c249e1c932d7daa488629cea672218bb
com.github.jiconfont	jiconfont-font_awesome	4.5.0.1		c4963c2bcd850628970d51f0649810dd09eecc5b
com.github.jiconfont	jiconfont-font_awesome	4.5.0.3		a86dc22f336aebffbe7bcc01569fd8adde2451f7
com.github.jiconfont	jiconfont-font_awesome	4.7.0.0		98fed63e2282a906b66982b3e5481131a33c6245
com.github.jiconfont	jiconfont-font_awesome	4.7.0.1		121d019023f631af04a1357e637dd05a2cc91f7b
com.github.tianjing	tgtools-encrypt	1.0.0		20282b7ba6f64566c2e0c5853090615ca76c5f83
com.github.tianjing	tgtools-encrypt	1.0.1		9d52b44535bfa40180ac374f1f7fa9e57c1b1de3
com.github.tianjing	tgtools-encrypt	1.0.2		7e4c8f52a12c67ab6a2cc99e2a3bce37e098242a
com.hazelcast.stabilizer	stabilizer	0.3		3fb7676413a04f1a306af2c540d8e054f7f28c50
com.jardoapps.reactivefeign	feign-reactor-webclient-jetty	4.1.0		ad3a2806bff5ac4b0012e1b0d8c32f782d208a37
com.liferay	com.liferay.portal.upgrade.api	1.0.0		7d974e8c4106a1f98bf83a35264d67fb593a56ca
com.liferay	com.liferay.portal.upgrade.api	1.0.1		98e871a535a46ac0fe3889a4499d0f6676c9fd19
com.liferay	com.liferay.portal.upgrade.api	1.0.2		acc3d96e133c5e34d2c3fee47cbdbf3894a61311
com.liferay	com.liferay.portal.upgrade.api	1.0.3		53becda236366366e792d0621bbd8331f36a1d23
com.liferay	com.liferay.portal.upgrade.api	1.0.4		fe10a1311f26fa6fce47a7f4ad8bc55492f41fe3
com.liferay	com.liferay.portal.upgrade.api	1.0.5		722ec032b386c9f41c9944ccc9608b2946cd80d2
com.liferay	com.liferay.portal.upgrade.api	1.0.6		50b475fc94e596b2c2bccf7e4aff1262ac3ccb35
com.liferay	com.liferay.portal.upgrade.api	1.0.7		93853bfe60d813ea3f3fa47ddd196003756b7058
com.liferay	com.liferay.portal.upgrade.api	10.0.0		475ecf54287aec754aee518d7efc6ff9e92f8462
com.liferay	com.liferay.portal.upgrade.api	10.0.1		800cefae7a2838e8cfa0a6969b63cc12dff742a2
com.liferay	com.liferay.portal.upgrade.api	11.0.0		134e0a2e191fdab6ee000b85f5a23aacc8d34b80
com.liferay	com.liferay.portal.upgrade.api	12.0.0		66744f37bba8ee21e92961e091c32d828bb2229b
com.liferay	com.liferay.portal.upgrade.api	12.1.0		80dda3554474ad8aa5d88b09e925fcf07827306a
com.liferay	com.liferay.portal.upgrade.api	13.0.0		fe43410449a796ec387268cdb006d451dffb4a7a
com.liferay	com.liferay.portal.upgrade.api	13.0.1		de01acae410eb3e6c969236e9611e8a773dd5112
com.liferay	com.liferay.portal.upgrade.api	13.1.0		a0461138a16857d524515d379970ed273f621e91
com.liferay	com.liferay.portal.upgrade.api	13.1.1		9839784b9a2865c8102d2581707465efaee026f5
com.liferay	com.liferay.portal.upgrade.api	13.1.2		a3ac544345f663588e4719ad8e89f1bfd102a8e4
com.liferay	com.liferay.portal.upgrade.api	2.0.0		3395baab098400fca89ecd17a164bcd5cae91954
com.liferay	com.liferay.portal.upgrade.api	2.0.1		b26b400c3b2b2c4309dfa699b398c2d6999618c6
com.liferay	com.liferay.portal.upgrade.api	2.0.2		5b24601ad7634723a95b465060bb67252a2c0c1c
com.liferay	com.liferay.portal.upgrade.api	2.0.3		e034b392a3822115dbfb97bd5d52f7fb60719015
com.liferay	com.liferay.portal.upgrade.api	2.0.4		6adc98ddc81925f668368f058be91a5dc49d397d
com.liferay	com.liferay.portal.upgrade.api	2.0.5		66b637f7cca60e6caf30c175eeae50f56db08e61
com.liferay	com.liferay.portal.upgrade.api	2.0.6		ec816c1ad8bf16e2e93aaea607642c088e92aaa4
com.liferay	com.liferay.portal.upgrade.api	2.0.7		cbd8aa146170c7a34b310a32a20b80be842fb240
com.liferay	com.liferay.portal.upgrade.api	3.0.0		f9a6719751ad9daf31f958025afeb416ad5b7eb2
com.liferay	com.liferay.portal.upgrade.api	3.0.1		678c8f61b20fafce42f6de6151dc7e4a0724f676
com.liferay	com.liferay.portal.upgrade.api	3.1.0		d60e992a6ef26081ff5377341ccb18e90588e217
com.liferay	com.liferay.portal.upgrade.api	3.2.0		c0d55e2d21badec939faf8bb0d8702f87feb35c0
com.liferay	com.liferay.portal.upgrade.api	3.3.0		a960cffe96c1895cbfd840c720162743e83ac7ae
com.liferay	com.liferay.portal.upgrade.api	3.3.1		34adba39fb42af1d02cb5e0be3cb25a97584b16f
com.liferay	com.liferay.portal.upgrade.api	3.3.2		a7e68003326e6a605269f2001ade9acc6b2238ea
com.liferay	com.liferay.portal.upgrade.api	3.3.3		de0c41ad961d33f16a35c151b460eea1ed42719f
com.liferay	com.liferay.portal.upgrade.api	3.3.4		9b9f08b9f3b8ae6661054da489e68a427268eee0
com.liferay	com.liferay.portal.upgrade.api	3.3.5		e35d42702dbcc947aec11da20671dd50f63ade67
com.liferay	com.liferay.portal.upgrade.api	3.3.6		dc62f90058820d613c73ce731206444d5bc90799
com.liferay	com.liferay.portal.upgrade.api	3.3.7		5b7b9a95fe633449073a6b249b35fec7dc354958
com.liferay	com.liferay.portal.upgrade.api	3.3.8		b8e27ed6d94b3ce7319580c93b0fcd95a728212a
com.liferay	com.liferay.portal.upgrade.api	4.0.0		76daa2f905c1ff3f73d65ca902858c66dd20fa44
com.liferay	com.liferay.portal.upgrade.api	4.0.1		38522120230ed39bb5da29b232891c1a5eb44baf
com.liferay	com.liferay.portal.upgrade.api	4.0.2		e891e5ccd7a4212082b90d663cc8c4c5d420b61b
com.liferay	com.liferay.portal.upgrade.api	4.0.3		121c83b2bbcadd1be5bb1527e7ea3441f6702a46
com.liferay	com.liferay.portal.upgrade.api	4.0.4		2644add04b2b7c656318563be4501ca3fed887f5
com.liferay	com.liferay.portal.upgrade.api	4.0.5		58706a2389674042443cbd229fe1f5d2e6c8ef71
com.liferay	com.liferay.portal.upgrade.api	4.0.6		49546ac69b32cb80f05fbbb816a4967c77a6396c
com.liferay	com.liferay.portal.upgrade.api	4.0.7		55574f1bf8185b2b3625f2d96b39c35debc84245
com.liferay	com.liferay.portal.upgrade.api	4.0.8		6a102d7ed9b95ce3a4e3e90d53bfafc68d7169de
com.liferay	com.liferay.portal.upgrade.api	4.1.0		64879c45859115bc4114806e49255d1bb5598a41
com.liferay	com.liferay.portal.upgrade.api	4.1.1		b5cf417aceefc66d238cb7e439e92c2bd47b0943
com.liferay	com.liferay.portal.upgrade.api	4.1.2		03ad4811391b0052f2dd55434224f09aa4520c9d
com.liferay	com.liferay.portal.upgrade.api	5.0.0		cb829f053dc9c1936b5651a5e76ea8b28bb3bb7d
com.liferay	com.liferay.portal.upgrade.api	5.0.1		ff8ec24fbca68f5c9e37710370438fd1ecfde4c3
com.liferay	com.liferay.portal.upgrade.api	5.0.2		dcfe5d9800e373ce33483a1e0bb9aa4f475754ff
com.liferay	com.liferay.portal.upgrade.api	5.0.3		ea2d577caaab07e0e1ce31bb60ecad2faabc23fd
com.liferay	com.liferay.portal.upgrade.api	5.0.4		58431c2375475f3f3f6bb798ed74b982370b1aaa
com.liferay	com.liferay.portal.upgrade.api	5.0.5		0b125e8461d6757240f46db8cfd41e1f341bcbb5
com.liferay	com.liferay.portal.upgrade.api	5.0.6		992462f6110e2a8de936a607c911e07697cdedbd
com.liferay	com.liferay.portal.upgrade.api	5.0.7		76a6d073f43c9e5437ca1c56cd85a5ecc4bf9e73
com.liferay	com.liferay.portal.upgrade.api	5.1.0		3bc7cf5a51a3efecf587028a5869c742d05bd2bc
com.liferay	com.liferay.portal.upgrade.api	6.0.0		2be8de29fecace4b5ee48cd24f7ab0a9c54d05f7
com.liferay	com.liferay.portal.upgrade.api	6.1.0		bf46a9cb71c4c8ac9a2c94c171066c645e0d731a
com.liferay	com.liferay.portal.upgrade.api	7.0.0		64ac7feb1514d2507de1800e15984ad91b43754c
com.liferay	com.liferay.portal.upgrade.api	7.0.1		222b32139c45f015c6798f2b924f4903f9f695cd
com.liferay	com.liferay.portal.upgrade.api	8.0.0		e41492a8c9981a05bb251481a719175df0a98afc
com.liferay	com.liferay.portal.upgrade.api	9.0.0		0ebbc1a6fb33fa72d07ad3547a2e553baacd979c
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.1.10		8bb4bd02e30735fd580d0defae94745ce85deb8e
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.1.8		e4fc8f1768d941702d3d718166c1e45012506490
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.1.9		c90da41729f082b61045a3e6b054a4b7236da805
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.2.0		a3a005c449e710e40d201829d9906d9e672798cd
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.2.3		e47825d59ad6481a6ebad1ac935103329753189e
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.3.0		67f3aa3e241d31168d34843ab243134b5ce163cd
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.3.1		f93bec83c6df30969048afd4a68247056f51bc80
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.3.2		c7b1daacb6e1457b0519073af09f61aafc493d22
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.4.0		39b950bd5ab1f0a977361870370d1eb58729bb6a
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.5.0		426758ff625a1b60cfd6adf23e8f53b9d5346f66
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.5.1		6bd50e4d587f513c2f1ccb7b1d2fec152f70ea03
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.5.2		a2407b1e06b9eab96fc1b0ca559bddfca6c00a53
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.5.3		8cb0667ca458d596c1da342e7f8978ba763f8a3a
com.nrinaudo	kantan.xpath-nekohtml_2.12	0.6.0		666b7dac9eba14d6d84751e1373037eb64e33a37
com.radekkozak.gradle.convention.java-app	com.radekkozak.gradle.convention.java-app.gradle.plugin	0.1.0		N/A
com.raw-labs	raw-sources-snowflake_2.12	0.10.0		9b9f1a4f694c4713c4e9ca5f019d0f28c479e3d6
com.raw-labs	raw-sources-snowflake_2.12	0.11.0		f2a7d38cf1489b6355dd01b42b418e468a6bc39c
com.raw-labs	raw-sources-snowflake_2.12	0.11.1		eb73eb2bca5ba7d7c24ac3241a3d26c5a067453a
com.raw-labs	raw-sources-snowflake_2.12	0.12.0		55e40984a2186c785c2f1642076ebe3366fc4e57
com.raw-labs	raw-sources-snowflake_2.12	0.13.0		858159223aee77b2037f63710d0e58460c971512
com.raw-labs	raw-sources-snowflake_2.12	0.14.0		b54fd78ec350a1909c5ba4e66578b63b1c9e7fa7
com.raw-labs	raw-sources-snowflake_2.12	0.14.1		f385a80b4b7dd59e5608b65eb3ca00f74b39ee72
com.raw-labs	raw-sources-snowflake_2.12	0.14.2		a1c46de7c452ef36374a7f94c0734648b23230fb
com.raw-labs	raw-sources-snowflake_2.12	0.14.3		28e6d980bb010fbf8bf839e7404920ffa2204981
com.raw-labs	raw-sources-snowflake_2.12	0.15.0		058a2c44494ae94e9e4cbd26a1b04eb01caccb95
com.raw-labs	raw-sources-snowflake_2.12	0.16.0		17f0a6e1510671e48d44f936d7a647797bce2931
com.raw-labs	raw-sources-snowflake_2.12	0.16.1		f4566bdeb0a086d0ee8f2314cf18bb94d1081bfd
com.raw-labs	raw-sources-snowflake_2.12	0.17.0		f4346f13547341ac664e148742ef0f6a5d3fe201
com.raw-labs	raw-sources-snowflake_2.12	0.17.1		52654e744be4c963198449f7183d25bc8ff6476f
com.raw-labs	raw-sources-snowflake_2.12	0.18.0		c7d7e5c2ead0748fcf76f4ae9c59ce614d9c6864
com.raw-labs	raw-sources-snowflake_2.12	0.19.0		bdc6b2c4b58cfe4aced41fddbbd6860d88217060
com.raw-labs	raw-sources-snowflake_2.12	0.20.0		8a9194c1c797c04e8698d6ecf35518e8c65b9409
com.raw-labs	raw-sources-snowflake_2.12	0.21.0		f92721e8bf1d06b4c2190df50d855db61abdf4a1
com.raw-labs	raw-sources-snowflake_2.12	0.21.1		7e477eb3ef08743cb244460c5187d491a88aafb0
com.raw-labs	raw-sources-snowflake_2.12	0.22.0		9e5a553331156a0034850083f6d8b6a03b0d2418
com.raw-labs	raw-sources-snowflake_2.12	0.23.0		548e75e9b9fdbe23c2207c2278edce305525eab9
com.raw-labs	raw-sources-snowflake_2.12	0.23.1		e161396df0246df4a89a49f8c9f46fa02d1f9601
com.raw-labs	raw-sources-snowflake_2.12	0.24.0		5cc7db261ebf0c8e6968f07c0b6d2e7288a4f68f
com.raw-labs	raw-sources-snowflake_2.12	0.24.1		96134c58eb45f1ed9df14596fe96a2a9cd1cc99a
com.raw-labs	raw-sources-snowflake_2.12	0.24.10		b74ee093b5206e911bdc5ab6bd74bb4d09cacff2
com.raw-labs	raw-sources-snowflake_2.12	0.24.11		d8c023a85004a101461f996cd0f1598fa4a5d796
com.raw-labs	raw-sources-snowflake_2.12	0.24.12		7d75eafa4ea7eff61d14ce70ac83c4ddec34d9ad
com.raw-labs	raw-sources-snowflake_2.12	0.24.13		062c2b6de1787c97c8e7c44ab96df52e4a1275b6
com.raw-labs	raw-sources-snowflake_2.12	0.24.14		bc9ab9e9b10cc87d5a81dd7378e207f67d3c4685
com.raw-labs	raw-sources-snowflake_2.12	0.24.15		7a3058fcb4632dc3b46e1032d6f423dd0300a9da
com.raw-labs	raw-sources-snowflake_2.12	0.24.16		ef930481985e0189777cd932ac1e22d3ca81d9c9
com.raw-labs	raw-sources-snowflake_2.12	0.24.17		0385d190f8d8ed0ee8ca969a73c5b2f820a5a2fa
com.raw-labs	raw-sources-snowflake_2.12	0.24.18		75f4869268b599dc8e6a3a19402b01b90409e9ec
com.raw-labs	raw-sources-snowflake_2.12	0.24.19		b2770c985710781e3275f26c7f4f013eb27d28db
com.raw-labs	raw-sources-snowflake_2.12	0.24.2		c2bcf83fa3ca748070022090845d779a05eb3058
com.raw-labs	raw-sources-snowflake_2.12	0.24.20		ec7697699ae104e52bae562f2343d8fbfceb4e69
com.raw-labs	raw-sources-snowflake_2.12	0.24.21		9ef0be78003425891b477c058e5ee44b5c117ca9
com.raw-labs	raw-sources-snowflake_2.12	0.24.22		b26a366c8cc2c7902b32b638ad9f7abf3dd5600d
com.raw-labs	raw-sources-snowflake_2.12	0.24.23		92b8076ad39cb93127e3c16ba348909a63d07ea9
com.raw-labs	raw-sources-snowflake_2.12	0.24.24		5a756ccbef84364aba7d4b4eb5c7db5e74df1008
com.raw-labs	raw-sources-snowflake_2.12	0.24.25		fe1dce00d450aa72c86c13fd48ede5b3e841f803
com.raw-labs	raw-sources-snowflake_2.12	0.24.26		d6a72059d35d815faa498869b19b66e4a42ff081
com.raw-labs	raw-sources-snowflake_2.12	0.24.27		771c3bba043a74c1f59426775299f75c5f0c1433
com.raw-labs	raw-sources-snowflake_2.12	0.24.3		935cb4169644bf0afd3e99f0003a5d28551d7859
com.raw-labs	raw-sources-snowflake_2.12	0.24.4		d236c6634eebf1a7a7a7aa52c098fa653f70e4d7
com.raw-labs	raw-sources-snowflake_2.12	0.24.5		93370db03ffeb850bf8e46f5e58fb22ae9909472
com.raw-labs	raw-sources-snowflake_2.12	0.24.6		0074f088578759dd39d029e4036d9da4909b238e
com.raw-labs	raw-sources-snowflake_2.12	0.24.8		e6f0fab89626a9c6f36f837093a0b0648fbc4a17
com.raw-labs	raw-sources-snowflake_2.12	0.24.9		ecae79f73ff77c9c7a937a4401b91d346529bcb3
com.raw-labs	raw-sources-snowflake_2.12	0.9.0		e372efa7b5f9f516983bf6b261ead872295f26dc
com.raw-labs	raw-sources-snowflake_2.12	0.9.1		2223e345b3c38069b929fe8e51a9eeb5a19a6f32
com.raw-labs	raw-sources-snowflake_2.12	0.9.2		698371490a401bf68f714b4cfa323cfc6471098a
com.weicoder.extend	druid-extend	3.3.8		960be67e842e0fc88232616a4bf7c5c467afcb79
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.1		N/A
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.1	html-doc	647826c7c6acc393ca538b4d1f0587d0b051e8d0
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.2		N/A
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.2	html-doc	f67867be77c9ae826008a19bba4239e91b42d869
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.3		N/A
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.3	html-doc	6476695d32ea3b269ef3cc642af028bc5882be25
com.xemantic.ai	xemantic-ai-file-magic-androidnativex64	0.3.1		N/A
commons-jelly	commons-jelly-tags-define	1.0		9c41ac112aa52664939138a6e368019c60e69400
commons-jelly	commons-jelly-tags-define	20030211.142932		fbd22fdf3deeee7da2e12f49665d6dbcbd04d958
commons-jelly	commons-jelly-tags-define	20040902.072141		f785646c288ef06d63cfe647eb1991542d3999c9
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.10		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.10	metadata	c6458cc60f01875ffadd6b2769e1c862697fcdbb
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.11		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.11	metadata	e803b0ab5e54d79db7e13786f6c3ac1a171d1c00
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.12		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.12	metadata	eef5b1a8459bb975a2b3436c7df68fbacfb2aadd
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.13		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.13	metadata	1ee471cd288fdcb82cc9ba4552634acd3c25bd7f
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.14		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.14	metadata	f0985d4986d0ef29e21cf141a7b4ec128fc732da
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.15		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.15	metadata	2e9575579a2c0dca83ddc50568c37c951b488f26
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.17		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.17	metadata	104be2d1e6bb5fccf296a75d0b67edcbebaa9855
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.18		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.18	metadata	6a181cc5c214b6586f21629da262fe4fda0d90f0
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.19		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.19	metadata	ac29abe4211b18ab250df8659136e749edd866ba
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.2		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.2	metadata	9fdf3afa751d27b78f1f9228195c3721627d5e14
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.24		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.24	metadata	7ae0a29e26c922e5fb7c38156601ddbda41baf55
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.25		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.25	metadata	08d220ded98ddd36dd6462ca745d66a848c181bc
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.3		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.3	metadata	ee280e212cf456572c65e7636176734326e0d838
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.5		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.5	metadata	4e713db6b03b6acbc16b8fc724bdda9d79ac90c7
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.6		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.6	metadata	ab02fa3259c7e2cebb893f17f39aa0c6aefe1336
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.7		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.7	metadata	0e0cb11bccafd6191b262c7a3c39880c509aa4c1
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.8		N/A
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.8	metadata	4f58dd22da542915325de7307ba910e60d4da3bf
community.flock.kotlinx.openapi.bindings	kotlin-openapi-bindings-macosarm64	0.0.9		N/A
