at.released.wasm-sqlite-driver	sqlite-android-wasm-emscripten-icu-aot-349	0.7		bcd7a7e6804a5cacdea41f950d058cb0b8724518
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.11		7deccf3dab0eb68fd0f676ef8dc111078f855124
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.12		15fc1b817e5ef6d044039744420af3d52f6209f4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.13		726680ff7fa048ca1d98cf2042031fdf28e12de0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.16		c847081f00f8c550d690886791fda0d209bb5692
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.17		69e9a9b9c9bac89f0e4817b7f6b438b24d906dd7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.2		8c1a8b973880cfea7857e0b049c259105bca4ace
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.3		1a42225f6ddfdcb9c11a37c46b8f92e5e957d141
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.4		ad92ce055a10b62d761d11efd8e20ef0199347c7
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.5		e5ee379be5a124b1a274ca69fd109e6fa60c70ef
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.6		9a0448a6c417d3c72e708c58404f5c61d7360a71
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.7		c7341b02da1f04440e1b01083953c5e4448aab5a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.8		c5ef4340253ca4e1a2229832c9e9550cf5a75d91
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.19.9		4a4df75502f43e22cc7433d882be622e2d302960
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.2.0		a09e21ea40d76807fe89ab89b35c353c59f3f71a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.2.1		579866ed770f8bcd01199d799d87263cb0e54792
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.2.2		8c42bafab9c3bcc4e3072119fe4877c2f4636e25
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.2.3		4ce8941ea273cb9eb67f3672ecdf9efd022c0295
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.0		3200f1f73fa4b00252575ca533dd9eab4f1d8f3d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.0-alpha.1		48a42beeb0741e91b8a7df7d40dd89b313d9f59b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.0-alpha.2		d9449f2eaaa2521189f057cdc8fe584b17bded9c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.1		df138211e224f1c7e8f50f9f3d9f13169211fbdf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.10		0cdae2c5ccc3b04357cc2fc972a77eebfc1bb98f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.11		72914db26dc52af41d9d532a9887f7d8cb8d2ec9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.13		37e2548ff59610b11d15dc2a3edce45bb2fa83af
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.16		222f99c9229e06ea2d057840cd2e03b149a99582
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.18		a9e40f718ef5bfa1059d81c5a8746f78c8cfe362
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.19		fe02c79393b26642b02294be834c5036cb952a91
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.2		07f20d3ae8339d219f21c89c772975b6c4cda159
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.20		cfcb18f2dc8e3a5ce720ed61d4ec7c14204cb7b1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.21		33066e63d360b9f120b34980e72d7f9bc0a961ed
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.3		bda1ca67c4e69c659d88a72b323944f935b322d4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.4		9916b6dc19f3a3dadd4a72ab10d2ec0230b6b6bb
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.5		dcfed89ec9a90d300785e8848b433abbd774b4c8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.6		3c2eff8e446ea353753b3d2724ddfadf02c82c66
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.7		3e41078afe29eb18f864ac55670d81d4ef76a4a2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.20.8		ac2117688573d4eb8341a38631a113fc28670232
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0		7d75c496bbf1b09bda276dba0e5ce1371dd883e3
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0-alpha.1		e49400e39937796e9880b37d40bf1345d9b2a1df
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0-alpha.2		aa4324a562e169fe1a0d27f01d1d1af5ca9d90d4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0-alpha.3		261292438e8ba57b85bb160bac99e265c2580823
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0-alpha.4		d5605bbefc072a16c899e1d1e088ed5fa8318760
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.0-alpha.5		0c3a5c2594fdf117d22dc7fa56d46c1ec5ce1449
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.1		0c0839f430e206047a3b51904beb11e7f9b1b898
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.12		f23e7ef6105bcb1ee386117eaa1fb595c5685cf0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.15		1c487a190ad9b058157fd14231ea79dc5afd47b4
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.17		ae921d183dcc27edba9303f342d80d016f27fdf6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.18		74da8b6d70d67f328a7b854f9b5b0c788611cf28
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.19		22e2062ccc74dc514e236dd3d698af844adf896c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.2		8333fd6817e5f319caec867627dfd9306209aece
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.20		877bbb9c4f8a4fd18e37a89500ad2b5565049b15
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.21		e6e2aaa3983a52f54e0265a4ba7d2ca111634aaf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.22		6487ed51015b5284dbbdd4316d33641401bed6d5
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.23		334690c6cd48d23f14556b7751c27555363a540a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.24		ad333471e3980e1254962ae874a7dd2a04c07808
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.25		5662f180b58ec3da7b53373da54ca9bfb3b5fea1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.26		19adf3fd6a49a57e984073ca2bf3d0c5577ad596
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.27		919044c710720fd3b761aa1822186d975c52a552
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.28		34f9d4e12976d4e58c07fd9dce26ccb323461edf
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.4		cf44abe7ebf3a19ad07e5a74e3c3aa8c955feb12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.6		b4f0920dc00c3d979195db73add0b3db02dce402
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.8		fe19f6063c0e8a543aba6ff7f845486c813a668d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.21.9		e717862d93090dd597d5c6a158bbd69cca5360e9
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.3.0		d0ee0c26202af20fb90c5df8eb66fcf1664ba0f1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.3.1		6adc12e8e0bf607968d66876782ea6b600f778dd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.3.2		7a2bd8cccd21ecb402e76dbb1b26602c0fe542a8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.3.3		eff0e7b7d3dec98cae0e03bd7edd9c1cdae1bfdd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.0		1bb125a11d595d8ee2f82f459d9e9156b2c0c52d
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.1		ef6c931b90a9dd5d36135a78d76048441d58bdd6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.2		e441508c952504a2be008305f708a017b1e412de
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.3		2170c7b159ccc160bf008f5bca951f923806f91c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.4		cb01be3f19defa391618324104e87446d5c3f8e2
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.5		c1518e8c7ba184c034d87826e576fc3c28825313
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.4.6		620033ceb9d9220ed1e09f15cbcd31c8f3d63a9a
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.0		09263f6e0c19b1e6eff566ab4a8123e6a418d7fa
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.1		d3c0ee281549ca92ba4d00ed069666f48454cf9c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.10		cf9828b045929dfd7ec528e1c9e4b2c86e56cf6f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.11		859a16c4231f8a39ae805aa0e591db8a0b3cea7f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.12		ecfd2d8fda8c4c5f780202ff10bdcc4de1dc6d0b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.2		76ef7e20d7488214c3bba7639f898811c16a4895
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.3		d86f385a897db7ada3e7d3fef63187e31ab37f77
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.4		7d29f28bf005922063b5f62a752ad54f35ab3578
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.5		09269c38dac56ebd73ca2b9a8a34e687bdd8e211
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.6		50b2674523d1e913b911867075f3903a03f531f0
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.7		01e4c63ff3a4f6bb4ec4c84dce920825f8d0b2f6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.8		fe3abddcf0dbe8d0d67182dbd2b4e583eac5aaff
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.5.9		5c673ea1019d375b5556514373bdaa2b2623560b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.6.0		e4dcd637c3f7d33a90d33ef2af8fa399e2fb7025
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.6.1		3f4598f3fd209ce2a5826eba3b7ffb122e1a9b12
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.6.2		d98b060b7300b64378a2ceaa27430e2c76eda21c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.6.3		236925b0910067d969f68bef8e5d6d4765fab7fe
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.6.4		aec08755cc4653bde8bd5cf41e5019b1792b6b92
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.7.0		56176844e8398ca243c781dcdfc33bbe99063c18
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.7.1		5aa9889eea7210f33b1002e0f43a93f8e8da9394
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.7.2		eaf39a2dc8b1b030bb2815855e16708ea16e5b35
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.7.3		58834ca732a759787fbc578e92b883204d08dec8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.0		4a107ffeb37ecf5310e088a9988a8333b8a901f1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.1		32ef691adf5aa49a772dfae5a2b727d19d28739f
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.2		5258460072cebd1a5d118d27f7d591646c1b11f8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.3		7386017ebc4c936eece636f58c73a1e7da817f7b
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.4		efd950851c0c2bf1dfc87659e8f4a26122aab124
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.5		5c925ab64ec3f5f9658acfe74898f9604ac0dc44
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.6		d4962787f7e67fad4c3f9b3b385efdd7bd4a0dd6
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.8.7		34e02d71194a5b03d66249d1906c2262b784c74c
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.9.0		d55884f971f50df2c486ddf44493a600793e2fc1
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.9.1		982881ecbb4b82db06a5841d219c39831249e9fd
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.9.2		08a615c0ed6a38b2490fc756b4802471a515dcf8
io.gravitee.am.identityprovider	gravitee-am-identityprovider-ldap	3.9.3		b75fd491d86c4e85eb1212a5e40cd40c7feee1e7
io.jaegertracing	jaeger-thrift	0.27.0		803f1d73f5bea8ab5bafc5e5098397a4d5b19a6d
io.jaegertracing	jaeger-thrift	0.27.0	thrift92	402b4e48cbd9bcfc475916304dddb264bc3f1ee8
io.jaegertracing	jaeger-thrift	0.27.0-RC1		2979028a783b68eb5524c9bda8465ebe79835fae
io.jaegertracing	jaeger-thrift	0.27.0-RC1	thrift92	b7ff777200a654e5a4c639f9f52111d3e8fe4946
io.jaegertracing	jaeger-thrift	0.28.0		7d36337eb2aa2bb7ae0dd717afff2f5aeab84555
io.jaegertracing	jaeger-thrift	0.28.0	thrift92	d07f4b7f09994f5223ca025a9cd72ee1c0e1b31a
io.jaegertracing	jaeger-thrift	0.29.0		24c8bed5819c8a08280d84dea7d298361d94b512
io.jaegertracing	jaeger-thrift	0.29.0	thrift92	a5eec73a37c02be17b606bc875cfa6c2aa21b100
io.jaegertracing	jaeger-thrift	0.30.0		498af16da7f11da52d88c09a2f8ebbc43d3ac244
io.jaegertracing	jaeger-thrift	0.30.0	no-shadow	1fc764ae6ab5d9679a96c84bc8e2b224c3e59111
io.jaegertracing	jaeger-thrift	0.30.1		a53f86ba03d27cd49cb254db6cd08ec4f786b508
io.jaegertracing	jaeger-thrift	0.30.1	no-shadow	6214c6a3c3047998a9dbaf75c15acc6b890833a5
io.jaegertracing	jaeger-thrift	0.30.2		1274dd0595dfd19cc8f001d21eca0aa1a22457c4
io.jaegertracing	jaeger-thrift	0.30.2	no-shadow	0ed924ba7a93bd3be7654523a7e8c5a44c484062
io.jaegertracing	jaeger-thrift	0.30.3		2c21848230a3502d0b62c516d47dbf3eb68f11cc
io.jaegertracing	jaeger-thrift	0.30.3	no-shadow	7ffb9796a79694e76dae8465fbaf0c65a050a356
io.jaegertracing	jaeger-thrift	0.30.4		71616f437c49723c14711aa7f875ffb520e13dd4
io.jaegertracing	jaeger-thrift	0.30.4	no-shadow	c722e5a4dabf42403f1f0516dc2d4eb1c4ceb038
io.jaegertracing	jaeger-thrift	0.30.5		a9d496c5f91c16377aeac29e051fa2c61f6cc1d8
io.jaegertracing	jaeger-thrift	0.30.5	shadow	03b0d981beea071dad979a01f5380fd31b7209c7
io.jaegertracing	jaeger-thrift	0.30.6		2ad96123fd23804d4753e8c276283c636d7317de
io.jaegertracing	jaeger-thrift	0.30.6	shadow	c2669135e413f77df5aa82079a6ca3ec08d785fe
io.jaegertracing	jaeger-thrift	0.31.0		26f696acd5df742d2567aee1fbb2aa209e139bf5
io.jaegertracing	jaeger-thrift	0.31.0	shadow	a97ad0aa63ebe49d027a45638d2cb10d34eb1d0c
io.jaegertracing	jaeger-thrift	0.32.0		86581fc9bfc0d0d60e540c01cf392ce0cb5b8a62
io.jaegertracing	jaeger-thrift	0.32.0	shadow	b2b7a2f8c98ceb3adee858de78304e424100f2ab
io.jaegertracing	jaeger-thrift	0.33.0		2adb6d968374bc98550f5a297f3a5c85fc8e22cd
io.jaegertracing	jaeger-thrift	0.33.0	shadow	845b37ee6a170d12add0050dc33167b8dcbbb018
io.jaegertracing	jaeger-thrift	0.33.1		3538db3d068d40b8f45dcadf889ca0d75dbf636e
io.jaegertracing	jaeger-thrift	0.33.1	shadow	57b170b97ed8c08cc5c98d142d6851d83db53fdd
io.jaegertracing	jaeger-thrift	0.34.0		c49c1e5d478a1cf03c34b097ccb4d10db49e1d63
io.jaegertracing	jaeger-thrift	0.34.0	shadow	96f55bbb96286d03322429a59bb5853ba4b3dd69
io.jaegertracing	jaeger-thrift	0.34.1		b76b50f15f9c8072fe8069230742408b9d8ae1f5
io.jaegertracing	jaeger-thrift	0.34.2		78cc09c635ed0988ce171ca4329a658bed51482f
io.jaegertracing	jaeger-thrift	0.34.3		b3e181df2c20b0b38aaa6e850339cf452e416039
io.jaegertracing	jaeger-thrift	0.35.0		cc583437b9e73e9106ea91b9ab6d57ec3a72c62e
io.jaegertracing	jaeger-thrift	0.35.1		6cb4e58a76754d68564693a7a41c9e54b48c6d4f
io.jaegertracing	jaeger-thrift	0.35.2		2f528cb271ae4874af3d9d3e255de83cff7d9d27
io.jaegertracing	jaeger-thrift	0.35.3		81faa9cc2043a37236e7ce3515a826e762d77023
io.jaegertracing	jaeger-thrift	0.35.4		5bf18d853bb9041f6985a33f899ee14b4684d48e
io.jaegertracing	jaeger-thrift	0.35.5		dc4066e5b4532121b8e4d69124919376ab123940
io.jaegertracing	jaeger-thrift	1.0.0		507e740c8b0745bf8adab4d55e801d2175b24665
io.jaegertracing	jaeger-thrift	1.1.0		8ca3a1dfd69f9900d3541532fdc767ad24d6c88b
io.jaegertracing	jaeger-thrift	1.2.0		6c1974eee91b2d15833a37d0a549e9f735bb7b85
io.jaegertracing	jaeger-thrift	1.3.0		241833f7ea93026b57ca7edae70f9122111546c9
io.jaegertracing	jaeger-thrift	1.3.0	shadow	256204052f522a925f8eaee58023339b479539cd
io.jaegertracing	jaeger-thrift	1.3.1		1113b0188e2f4a7fb6fc54575e211638192e6350
io.jaegertracing	jaeger-thrift	1.3.1	shadow	8ddc8a1edda7d2994607647c9c00a8a233740107
io.jaegertracing	jaeger-thrift	1.3.2		f0e58e03d039ca6753f6720b8e6a289ee1d9c34d
io.jaegertracing	jaeger-thrift	1.3.2	shadow	ef4fb33ad4ecafe1f74614745ef792e9a60b314e
io.jaegertracing	jaeger-thrift	1.4.0		1f0dbec99d5978639ce1f72a4992d7f515c8e98d
io.jaegertracing	jaeger-thrift	1.4.0	shadow	f73d7aab7461915e65f0bbed11d1fb5640847996
io.jaegertracing	jaeger-thrift	1.5.0		8f5ef565b8457ef4ff15281a428a0721e70f589c
io.jaegertracing	jaeger-thrift	1.5.0	shadow	5bf1dfc90cbf71b98382ddaa9f9074288c1e5f10
io.jaegertracing	jaeger-thrift	1.6.0		2db813970bcc462fbf7c7fbd87a8adff0af54fe7
io.jaegertracing	jaeger-thrift	1.6.0	shadow	f5f977b42d6ef3f25ceab24ea1f806cedf9049f5
io.jaegertracing	jaeger-thrift	1.7.0		c89fc2501d22ba43f7ff02785c2b644ab6feabd1
io.jaegertracing	jaeger-thrift	1.7.0	shadow	ad082b7c7879c8119f3ae20bf4e98b2e75ef19d3
io.jaegertracing	jaeger-thrift	1.8.0		3734d720b8f71028d12081bb74b312b237b9f8b2
io.jaegertracing	jaeger-thrift	1.8.0	shadow	efde2eb992a4c0ea0ae35a95cbc9307e107a1429
io.jaegertracing	jaeger-thrift	1.8.1		e173aec5576da317aa61e9e3be795d6bd1758fca
io.jaegertracing	jaeger-thrift	1.8.1	shadow	5676183ac69ffbe32160f0d2c315d8bdd298657e
io.jooby	jooby-archetype	2.0.6		43048e953d2b8a4de6090f04e049fedb279b37ca
io.jooby	jooby-archetype	2.1.0		c473ef4885809d14f2d616259d0c81b48e5f54cc
io.jooby	jooby-archetype	2.10.0		5a596fbd3097618e0b3893f16f3680dfe4d31126
io.jooby	jooby-archetype	2.11.0		8f20c6cc07543e0f48dea7e02be8df263ba8f892
io.jooby	jooby-archetype	2.12.0		7e13d7c1771ec445039154fa6c05793e2c2d274b
io.jooby	jooby-archetype	2.13.0		2ce1fa9572cb3c42ebd0ac8741ba364f0032d189
io.jooby	jooby-archetype	2.14.0		5ebd19c752b931097940d35829e757620d33ad7a
io.jooby	jooby-archetype	2.14.1		a73cf2453826746ca96389ebfe0ea6f30559fc1e
io.jooby	jooby-archetype	2.14.2		34a5366b02a406e6eb2dc1947cb9eaf75ea9bb65
io.jooby	jooby-archetype	2.15.0		d4dad9e5537f9898694d19bd9e856ca7d3ab5f0c
io.jooby	jooby-archetype	2.15.1		8617c24cb0a66576d7337702efe9c3d383d485d0
io.jooby	jooby-archetype	2.16.0		ad8855fbe92db621e765b62a86dd3bab2963f3d8
io.jooby	jooby-archetype	2.16.1		9d45c987d9be2c7f8c30e34850bbd92050a8582d
io.jooby	jooby-archetype	2.16.2		6ae3e34995658312fe3437d56c4582a781abe25b
io.jooby	jooby-archetype	2.16.3		262b0929496b78d856b6d5a0d9e56da70fe4f91d
io.jooby	jooby-archetype	2.16.4		23423e921f6b4049b973e3ddf3e10278ae70ef55
io.jooby	jooby-archetype	2.17.0		72e3fc6610ca089c816046f028c0b5e2b27d20c1
io.jooby	jooby-archetype	2.2.0		b8657600ec5fbfe2f29bb3c939f1c5c6e18698d8
io.jooby	jooby-archetype	2.2.1		f848f1a16ea4b333e7ec2b844d97c0571365f2ef
io.jooby	jooby-archetype	2.3.0		f48b1655059dcea8b42693ffd7b73147e412c62c
io.jooby	jooby-archetype	2.3.1		8a00a6b9ae7a9bd98cbfcb41d4ad6272ed81c167
io.jooby	jooby-archetype	2.4.0		027fbd525acdc1df97a510756447ed0dd553b7ec
io.jooby	jooby-archetype	2.5.0		2557e042cc8680f0ee297b194f742bc4af76a2c8
io.jooby	jooby-archetype	2.5.1		ed0e943658d758a82af3e79234c069746c442329
io.jooby	jooby-archetype	2.6.0		c780ddee3ee94cd9dec356ca10d640f286332738
io.jooby	jooby-archetype	2.6.1		1582c8e01776eb3d711ad6db93c0f0d42bd38747
io.jooby	jooby-archetype	2.6.2		14924158c1fc06e0bb72038714ba92d714968f62
io.jooby	jooby-archetype	2.7.0		6b36e43962cdbe20b09f88b38559fba370a21e74
io.jooby	jooby-archetype	2.7.1		911c0436948c1d1efdbc0494e3cf2103523c8e00
io.jooby	jooby-archetype	2.7.2		60be76527ddd27a38db47c3b0a6992f088681b53
io.jooby	jooby-archetype	2.7.3		ed2edce5ff55ce693b6c7dd960f2b431f3dac37d
io.jooby	jooby-archetype	2.8.0		07b0f2f89347b72368390d813f5104092865260e
io.jooby	jooby-archetype	2.8.1		5d93f37d52e6ef942f521e144d59cf17e68b33db
io.jooby	jooby-archetype	2.8.10		439d8d037e903bdabe39d148326d6fcae1f3e549
io.jooby	jooby-archetype	2.8.2		2de45762bf837d7b2092eb37e42b2b074a462310
io.jooby	jooby-archetype	2.8.3		a283bf05b70f73d9dd9a8da2682bc394bf907fcb
io.jooby	jooby-archetype	2.8.4		9c1e454bd8069b8c94b358b1ccdb5e913153f8d9
io.jooby	jooby-archetype	2.8.5		ec531febbfa0e405c3f7e28a6aed53d2c97f050c
io.jooby	jooby-archetype	2.8.6		736fb7007296529e1a2e5c96b3701e946354a4bf
io.jooby	jooby-archetype	2.8.7		bc9143629cc3593d5dc0284d8523dddf759af7b6
io.jooby	jooby-archetype	2.8.8		113696d185871514f4f204a21bc1824ba30ecaa8
io.jooby	jooby-archetype	2.8.9		c895700a22fad16d9c63177ab3d565f4fca3477d
io.jooby	jooby-archetype	2.9.0		395981fdfab2885ef5bd27b270b393e142eff83a
io.jooby	jooby-archetype	2.9.1		df2b578b0c339feb512f37b647dc79159ec835bf
io.jooby	jooby-archetype	2.9.2		b4be8cdee17d7b6dbc8529438cd1b04f4186b452
io.jooby	jooby-archetype	2.9.3		6aaa7409827e256cc756983413b1197a6371aa60
io.jooby	jooby-archetype	2.9.4		2eb661f29172023eb5d15ebce9cae72a390c0764
io.jooby	jooby-archetype	2.9.5		e3922ac7b9998fa185eca6fedfc3b676a09ee82c
io.jooby	jooby-archetype	2.9.6		f568913d07ee73c1f490b3fcd32dd97cad1abc15
io.klogging	klogging-jvm	0.1.0		3a387ec704d27a1a4ddd782ed16762d731f18fcf
io.klogging	klogging-jvm	0.2.0		e87747b4e915fa8e4c8a92de182cc5efd01f5be2
io.klogging	klogging-jvm	0.2.1		3d805f2cc1bb4539892179ae18e7a09d539bc1cd
io.klogging	klogging-jvm	0.3.0		361fcb5bff6a9759512a5ddf100ae849c34c95f7
io.klogging	klogging-jvm	0.3.1		1f811a56a5bfc9d32cbdb3bf5b6338f455827308
io.klogging	klogging-jvm	0.4.0		b836ec9fd9fcf2beb16e651102497d6c81831b61
io.klogging	klogging-jvm	0.4.1		0f83d0503fc8d319a51c27deb86b5b6a6caae836
io.klogging	klogging-jvm	0.4.11		95b03625266983713d99dfea7719b3986cb15890
io.klogging	klogging-jvm	0.4.12		0f458ff1fe06836abc0932002c7aa98df9718863
io.klogging	klogging-jvm	0.4.13		f9a0febf3c4f88f1f10d86c3679ec0c0f13dcc08
io.klogging	klogging-jvm	0.4.14		fdd9a364d5ab124c80bb195f844aad84026f0c72
io.klogging	klogging-jvm	0.4.15		deb9fdbcb263a917232123a764049b194798d764
io.klogging	klogging-jvm	0.4.16		733fdaa72e7c210794a00190db7053f50d3fb019
io.klogging	klogging-jvm	0.4.18		5dbfb788286e6d2722e69911418a0e146126ca17
io.klogging	klogging-jvm	0.4.19		4430f41cf0f19cd685d1b0d35dacf57ab1e283db
io.klogging	klogging-jvm	0.4.20		e999d2a5d770050d097e8eed0e4e0085df3a8f12
io.klogging	klogging-jvm	0.4.21		482d83aafe28564dea5087782174909070d2bf7f
io.klogging	klogging-jvm	0.4.22		7c52f71781901128d2db808a27849cf892b0a10f
io.klogging	klogging-jvm	0.4.3		136ac0e2f274ffdf82c5e158a7b1a7b78eae66aa
io.klogging	klogging-jvm	0.4.4		6f0e80a1443f8c539402a084f96b70956e71754c
io.klogging	klogging-jvm	0.4.5		c0f4a4eca4389c1af5fa831eb0f79c1804ad0004
io.klogging	klogging-jvm	0.4.6		a4d67ce24270611c329325918107b3c939d2aa53
io.klogging	klogging-jvm	0.4.7		cf222c60825584888304ace33c98f88f326f45e7
io.klogging	klogging-jvm	0.4.8		296ab4c358f1bdd20981232406bfb3312ba31d1d
io.klogging	klogging-jvm	0.4.9		4c1073b673016fa9c23187b5bade8b2362e19100
io.klogging	klogging-jvm	0.5.0		e00404a8414e5449913f0ba107947ad8b40fc410
