aero.champ	cargojson	1.0		f37a0a83adfd408d8cf44059ac4b1a57e8dc7eee
io.quarkiverse.config	quarkus-config-jdbc-parent	1.0.2		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	1.1.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	1.2.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	1.2.1		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.0.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.0.1		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.1.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.2.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.2.1		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.2.2		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.3.0		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.3.1		N/A
io.quarkiverse.config	quarkus-config-jdbc-parent	2.4.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.1		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.2		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.3		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.4		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.5		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.6		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	0.0.7		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.0.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.0.1		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.1.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.2.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.3.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.4.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.4.1		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.5.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	1.6.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	2.0.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	2.0.0.CR1		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	2.1.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	2.2.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	2.3.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	3.0.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	3.0.0-RC		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	3.1.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	3.2.0		N/A
io.quarkiverse.openfga	quarkus-openfga-client-parent	3.3.0		N/A
io.squark.yggdrasil	yggdrasil-maven-provider-api	0.1.4		16b5cc32a7074808c872a9be75a552cbcb0d9cbf
io.squark.yggdrasil	yggdrasil-maven-provider-api	0.1.5		cde075af78ce8da107c397eb96618e6a80753893
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	0.14.1.RC1		831ff65fda947c1838e8c288e3643dcceb0a2424
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.0		5adbf58202de425bc62072862d4e537070bb0c35
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.1		44cd989c7665f689e245ebcb81941bd74b7e0b2f
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.10		8d31f79b21fa249cd7689ce48e18faecd78f9769
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.11		1fdc809aaeb6ab26baba9c532124197342ac52ad
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.12		d599011a775af9bdee32bcff76687a47012a866d
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.13		4c675e27732a6bddfe6fd6a064d591a51d47c254
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.14		9d9776998f6b5122bf3ea0ae4bf1007fc2b89388
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.15		86487029d393a331c4ec12be38d33ce4eaa6a9a0
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.16		ed8ba8ba265f0e38116912423b1ea0d0836c4a9d
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.2		1a728a876ef02517afaf6357b36dc47444bf5bd1
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.3		c7c6e8d71be31018d96e1cd5ff917607e9fff7af
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.4		6f39ca5f82f3b886fbc8b28323cca3ff8f27380a
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.5		dd0b8b18c46e2ff9daa0ba13e29b4826caf04c21
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.6		d46e20cc01df8ebf7167d4ee77b0234543fcfccb
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.7		0c83bf013064683a571ce301498f55d913aa8f61
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.8		089940107fd59784c8eac58ba9cff91fc72b9c36
it.tidalwave.bluebill	it-tidalwave-bluebill-factsheet	1.0.9		05cc8b716d7c3e9d4a165591d6441f3594b6bc98
lv.ctco.cukes	cukes-http	0.0.10		7dea0e004f3c8825db6db5a1c76f26acda6aeea6
lv.ctco.cukes	cukes-http	0.0.11		931cd5959eee3c61e3b91aa61fbf33f2fe2fcf35
lv.ctco.cukes	cukes-http	0.0.13		66ed99783798657f5b6e00e7dd99fd70fa6f2fd8
lv.ctco.cukes	cukes-http	0.0.14		8c0851ef568545f1a869b40a53f9f936086d56cc
lv.ctco.cukes	cukes-http	0.0.15		d9106b7f6606293b769bd1c29e8c566a8d5f8c2a
lv.ctco.cukes	cukes-http	0.0.16		d8f7caaaac4a9e12fa09ae2745705a35307b1b02
lv.ctco.cukes	cukes-http	0.0.17		cf384628c05be022c2ed5d73fed27ccb7f8f9d1f
lv.ctco.cukes	cukes-http	0.0.18		d1ce65f60549d3f2e728ce10f4db46db34a38931
lv.ctco.cukes	cukes-http	0.0.19		61cd3c581cdb83b9dd0afd23e0c57122ae05bebf
lv.ctco.cukes	cukes-http	0.0.20		3161f2e214320662e5161f563084142b504aa72b
lv.ctco.cukes	cukes-http	0.0.21		d8d26a11d899f0f459fdb455794040d1232ee102
lv.ctco.cukes	cukes-http	0.0.22		3f563d5c2b96b9aec07473697ce381c5dad238b1
lv.ctco.cukes	cukes-http	0.0.23		54e8e943dc1dc1ee591723f49cd5b31cb4152162
lv.ctco.cukes	cukes-http	0.0.24		8a869a79c4fe2007ff58c948fd4644a0a06d4bd8
lv.ctco.cukes	cukes-http	0.0.25		088df02853cd39e9847edbaa74ea217fd15a1a8d
lv.ctco.cukes	cukes-http	0.0.26		8195200278cd566f47f0c425d0bf823cf13b5d6e
lv.ctco.cukes	cukes-http	0.0.27		56470fc44a1ccbc144486bcb8b0a864aad682ff5
lv.ctco.cukes	cukes-http	0.0.28		389951da2bd0a592fdb6e4d45e5cfac0936870a8
lv.ctco.cukes	cukes-http	0.0.29		d56a4260e7673534913040b60fb9c66dc3010887
lv.ctco.cukes	cukes-http	0.0.30		b359fc9ee9a8b9a75973b0caef9fc6682d451043
lv.ctco.cukes	cukes-http	0.0.31		1c2db50e785a96435cd8539d6aac666ec046587d
lv.ctco.cukes	cukes-http	0.0.32		9e5ff57b0ae09e7b1f05977386a037e299c4f15f
lv.ctco.cukes	cukes-http	0.0.33		1bd858d6f04a1ac70a0022cdf5e58c46d2b6a258
lv.ctco.cukes	cukes-http	0.0.34		648aa0225ff319bd09b2aa4d245ae7d6f8503ca8
lv.ctco.cukes	cukes-http	0.0.35		7c46757fe76fa3e48ecaf2c83a86e329cc488cbb
lv.ctco.cukes	cukes-http	0.0.7		2c12c58e34ca686e9b97ba70ee9fd140efabd9e6
lv.ctco.cukes	cukes-http	0.0.8		ab1d333d614966e6d044ed3e6df6d72b9d19e0a1
lv.ctco.cukes	cukes-http	0.0.9		c305c8488e3911203d599c2860f8c713472d25a1
lv.ctco.cukes	cukes-http	1.0.1		4cddf3ff9bf0aef754a08961a042c4030ac4f86a
lv.ctco.cukes	cukes-http	1.0.10		3f1daaf16d84bb982952b30af7007e812ea4ac15
lv.ctco.cukes	cukes-http	1.0.2		ed4b4179bdc3d65741a4fbec3dd5fff95b77c28a
lv.ctco.cukes	cukes-http	1.0.3		f9f894525b62dc7e758946e4c28fa7f59cc3bed5
lv.ctco.cukes	cukes-http	1.0.4		17fc750c0177873cdc6ba70ebdc2cdc1f5c89ee1
lv.ctco.cukes	cukes-http	1.0.5		30bdc5dcb0d3ae7cf46431396c15be0742d7a999
lv.ctco.cukes	cukes-http	1.0.8		f41a01bc49caeca3fed05316fab1c6dec505650d
lv.ctco.cukes	cukes-http	1.0.9		84c109fe293d37ca98e8ee6abc736acbcc0c3ae1
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.2		9a2bb19f7c8bec5636d9ec9fb3f79876c311e6e8
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.3		150a480bdb38fc087feb3869740d94db3689b7c9
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.4		cd6802af27805c0498821492c07d31afc7b2260b
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.5		a0b68179caeba24b6622ffef47aef837853ad3f3
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.6		8989ea2cdce9a7b57d27c05423f5736430316123
net.servicegrid	jp.go.nict.langrid.servicecontainer.decorator.cache	1.0.7		ede9fedfbac0a76d9ad1a2a204418625483a0d37
net.sf.saxon	saxon-xpath	8.5.1		919256cf533566c90cf3d74c8045272c83156f90
net.sf.saxon	saxon-xpath	8.7		66ded7e97261b35528784db314118bb6ad2f9bfb
net.stickycode.plugins	sticky-bounds-plugin	1.10		5868bc93074e360c4f8598972141265131851cbe
net.stickycode.plugins	sticky-bounds-plugin	1.6		45c63c10074327338c8869b1462b94b7f2bf0db5
net.stickycode.plugins	sticky-bounds-plugin	1.8		1000dfef21d30c2cfd899f3a337761d0e6f071ca
net.stickycode.plugins	sticky-bounds-plugin	1.9		c15e98962cfffc8d127da7513271d4a06e595ded
net.twisterrob.gradle.plugin.android-library	net.twisterrob.gradle.plugin.android-library.gradle.plugin	0.15.1		N/A
net.twisterrob.gradle.plugin.android-library	net.twisterrob.gradle.plugin.android-library.gradle.plugin	0.16		N/A
net.twisterrob.gradle.plugin.android-library	net.twisterrob.gradle.plugin.android-library.gradle.plugin	0.17		N/A
net.twisterrob.gradle.plugin.android-library	net.twisterrob.gradle.plugin.android-library.gradle.plugin	0.18		N/A
org.apache.camel.k	camel-k-itests-kamelet	1.10.0		bc98ee27e75facc7ab759340e0e6f4d0cc0d3bdd
org.apache.camel.k	camel-k-itests-kamelet	1.11.0		b03720e17cf599255c368724a755af6a701e9985
org.apache.camel.k	camel-k-itests-kamelet	1.12.0		b917ba86f237407eb64b31341765caff36e89d35
org.apache.camel.k	camel-k-itests-kamelet	1.13.0		f42da771c0dc375c6b66477c4cf0342da9604bc0
org.apache.camel.k	camel-k-itests-kamelet	1.14.0		7a04c9fc8205d8b05e1b9ef70329114694816599
org.apache.camel.k	camel-k-itests-kamelet	1.15.0		23c1271df18caee03ecab98be2b5f867523bf0e7
org.apache.camel.k	camel-k-itests-kamelet	1.15.1		75455a4611da22ef8f409a06c9d884e9195a986f
org.apache.camel.k	camel-k-itests-kamelet	1.15.2		ea46e27278088a71adcb2cd1bbb2879211241cdc
org.apache.camel.k	camel-k-itests-kamelet	1.16.0		edef8a28c6b85321dc6d518e5e8dd2287d99fe73
org.apache.camel.k	camel-k-itests-kamelet	1.17.0		e7ecda7c689a296af7eafbb0d42652ecd7095786
org.apache.camel.k	camel-k-itests-kamelet	1.17.1		3495e119414a0e631c8f9569515c5618aa8d13e3
org.apache.camel.k	camel-k-itests-kamelet	1.6.0		dcdebd81c72a8ecf1136483d54c1ee56e0ac2ce8
org.apache.camel.k	camel-k-itests-kamelet	1.7.0		1306587bfb481c38ac174deb217ff2e9e2f376c7
org.apache.camel.k	camel-k-itests-kamelet	1.8.0		f2ba00b2b738716050f1aa4139605f4d31bd5d91
org.apache.camel.k	camel-k-itests-kamelet	1.9.0		5198d17120aa75146fd488e2b50512bba3a03e62
org.apache.camel.k	camel-k-itests-kamelet	1.9.1		a13afd484b4a9818ec6d892ff9c1091a7d44ff2f
org.apache.camel.k	camel-k-itests-kamelet	2.16.0		39c8ca147d92b10024c9f4bce29f008ffadf114f
org.apache.camel.k	camel-k-itests-kamelet	3.15.0		7d2d1d5f6d30f9e45b13b6709f164f592ab5e4cf
org.apache.camel.k	camel-k-itests-kamelet	3.15.2		c68cf76de59ef5ffa71380fafe19ee8fd1619275
org.apache.camel.k	camel-k-itests-kamelet	3.15.3		ed234580c5e5c6ce1d4257b3cc1d5d9643eb36ae
org.apache.camel.k	camel-k-itests-kamelet	3.2.0		a2d694d0e354036148809c756cb8ed6e548b5008
org.apache.camel.k	camel-k-itests-kamelet	3.2.3		ac564bfceab14fb9087b6c8de1a07872da139663
org.apache.camel.k	camel-k-itests-kamelet	3.6.0		37fb5c61b1f84d15bbb62919d243b2bc0ec92fa7
org.apache.camel.k	camel-k-itests-kamelet	3.8.1		5e5091226a813a5a4843bd106a537d647fdbeccc
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0		968dd7ecf469ab6356aeaec25cfacad6ed16081b
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0-CR2		f3b0305c88d464d1d43284c7bd996983058a63a0
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0-CR3		d509ef8ee2ff14efe6205841cf6c1d4d57f9428d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0-M5		5e48535c27f66cc44817069a0a6b58975063354c
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0-M6		db54292f8e349c81e82cf51d0b124ae5bd8ebf1e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.0-M7		ee61f1f5d6a4d451ba9fd1bff21263a08be7014d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.0.1		bcece2f12b734d42d93798c9b4e688c30ed9cd62
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.1.0		4f6caab9f128e194bfb6f40e7c173f98277c450c
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.2.0		9fd5983fe0cd1ecdf6f0d13929cc658d86251a4f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.3.0		ac230f4bdf8a9871ea45889cbab1745fcc59afe9
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.4.0		2589018476b79398711698202afa0d7cce0a5c0e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.5.0		4d328f0c0358ccb4d65927fcfab94298ad379eb2
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.6.0		99e6eaf3979f4bba887791e3fba361bbb981c72f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.7.0		8e4ef173a707c47fd799599271f95deaa55e8ae8
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.8.0		43eb0f0d84b8f0270f96ca1cfd06fdf23ed3f21a
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	1.8.1		3a1bfc4be11258063afd012988a6d9ef1f449f48
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.0.0		95a21c7c8343810c76649b2e67c376d8fe65f3f8
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.0.0-M1		6f5a43f17022b22d57e76503f6ef018da97959c2
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.0.0-M2		21739d9c16d83055be00949ff4898b3879251e40
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.1.0		abf00056022a0d6dfae57e1001b2ec0a2bf8a1ec
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.10.0		bfd607c711ec9a4968f88f18afaab3c7a04951e9
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.11.0		61f36a0506cde7c676d49dc40fb5fdf09f0ab4fd
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.12.0		631a2c58df6c0968c81b666edfd465fafa78eb93
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.13.0		62cd9d2b616fedd66e4131fd9e1e921a466e4b5f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.13.1		3e9e81fcdd05cea316f31fcbc34412ed27174969
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.13.2		f85537f924efa70f61f84a22ac5fc50f4be819d5
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.13.3		33b6f870428ab70b6145cb468b0aaedb1cef743d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.14.0		372a4dba0905a11f0f35f638e3c8101e21265fbc
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.15.0		0e3e5da8448ad624d3e09e2a5e6148d4a9ccf380
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.16.0		1bde8d12fb686aa77234b376b6c2c094143cd1ac
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.2.0		bada40f5e43835dc4cdc6d69c75ff141ac653f96
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.2.1		fdfb93569beab32dfea3fd209f68017531cbcf5a
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.3.0		b26b18f915eed70c9959ef0e42b7eeb78474a26e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.4.0		aaf7348a4e48c5440842de2abcae04c0b91df1bc
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.5.0		1638495191e218ae534c5f137e5b92bff39ba6bb
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.6.0		015e27a3da71eac2bff7780e65b2f033ea7a1bbf
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.7.0		ab1896da68a2cd50941d300909052e84388a0e8d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.7.1		1fe9ca4f7a997706b1271183843a7ddec19db7c2
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.7.2		293ffc3524c8ac5a370fe18ce46394c679d7d104
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.8.0		17c3ba17735d4761c530a69d0eaacccdd4bd4c43
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.8.0-M1		547dbe192c100e8b4f02ddb83e0ab527e2b1f3ad
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	2.9.0		0f1b7891c755ffac88848fdb02fa5e48112eefbf
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.0.0-M1		738cf115505ac6d27fb54b7b36d67c191bef6d2f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.0.0-M2		7387fc904423f77e418cd7d0189873de20aed53c
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.0.0-RC1		d88e974b3d23da275b8bdbf9c6c1a4eec0151b26
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.0.0-RC2		91c1dc107a097ca590162fe3f405804326cb510f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.10.0		aed0ad63338199a4437effdbaae62e4af71d78f0
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.11.0		0456ca1ce115028ce54c77e9356b160bbd9fe00f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.12.0		0704cb059d214b6034831131556086aa3e60e575
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.13.0		b2ae5634db3787e241744d905918d0eef510a00c
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.14.0		706e76a4909e7ce09884f327fcdaa57471025cf5
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.15.0		be6454d34cf88ea3f3d9a93b82f60511af72f4ce
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.15.1		54d0291b352e38395d59985db4c0e60c6084f370
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.15.2		a464269007091aed38894c5e22371272c9553e4c
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.15.3		164788f26ecf90a848f0469d7bda6fc9ffcf5c2a
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.16.0		0f1af1bad4306c19f61113feb4baf2caa8683208
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.17.0		b3fd2649aa2cea0ca260bdc1564fb640c7607f2b
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.18.0		a49dde42c5bfbe20ed2097aa9235a754c97ba690
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.19.0		64bcedc9b1741f9be39da23d4484c1e31d2ab4ea
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.2.0		0b17d5c5a55e42112c67d1c7ed7a016fd5e69d3f
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.2.1		4e035573a58c3e46b6466ffb3a3a1553326ba300
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.2.2		52052be6541b6f1e70de779ac78ed6a0e3441e36
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.2.3		730e27496ecf15820c40c7e9e5882242b3cae102
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.20.0		e9d41f2162bc7da91d43cfbb22e02bb504070d44
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.22.0		2354b8baa516601f226344d63b12d0ace8249674
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.4.0		e00273c913563ca9641c6a0cfbb7c249278273de
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.5.0		044c0420a55e4165f710a69e5cf6cb34c270bf5d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.6.0		40f733de324758f95c2e3553638e1830e2b6703d
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.7.0		af0b05f2718c927938b8e9ba94f139741bb1612e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.8.0		3355b8fd215469d7e10b6596e3a785bab4e99d7e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.8.1		06a1895e9e4c7d197f6067864b29ed6a2ee5667e
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.8.2		9e51c2009ba3c93e643684f19ed2f128d2d2c92b
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.8.3		6f1517e8241c1a5408daf3a029c2319a88b47734
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.8.4		86d7cb63235a0039f41e3e8040d208c0b74cbaf2
org.apache.camel.quarkus	camel-quarkus-file-watch-deployment	3.9.0		8476e2e94606270077e43044996d37d8affa57d0
org.apache.pekko	pekko-http-testkit-munit_3	1.1.0		f7e1ac4ddeceedeb9922fb479af483c76d797a48
org.apache.pekko	pekko-http-testkit-munit_3	1.1.0-M1		624c743f942f52f51ae1fbbe3a34139a7d1319a6
org.apache.pinot	pinot-jdbc-client	0.10.0		7e0a3eb9ab4d4251f1d0499384e6d84d58bd4f91
org.apache.pinot	pinot-jdbc-client	0.10.0	shaded	2d89aaafcea18f230a4227850f0e36a8726e613c
org.apache.pinot	pinot-jdbc-client	0.11.0		eadda65a05c052ae6c932f41772d100fc3025168
org.apache.pinot	pinot-jdbc-client	0.11.0	shaded	1194eb9eeba1112d2aa3c6989f425361f4738a32
org.apache.pinot	pinot-jdbc-client	0.12.0		f0534cf04497d18dfcc4e262e75f07dfe2248eec
org.apache.pinot	pinot-jdbc-client	0.12.0	shaded	f2ce45f552eb606f2eaaaa132bf033f9500223d2
org.apache.pinot	pinot-jdbc-client	0.12.1		530d326da58756d6b307c173d6ec3cd764a8b867
org.apache.pinot	pinot-jdbc-client	0.12.1	shaded	628a1125fed7b63de435d5996b5d6323646547b4
org.apache.pinot	pinot-jdbc-client	0.5.0		ad66322dfe22e88673756a09cdf5c8debe2ac81c
org.apache.pinot	pinot-jdbc-client	0.6.0		4f967de0a9e60a44652a4ab052a8df359f215acf
org.apache.pinot	pinot-jdbc-client	0.7.0		6459e2c3d0404f74a7221e82006cb282ba65dbae
org.apache.pinot	pinot-jdbc-client	0.7.1		11da57524368801b3e5f6945a89957bc05b0c534
org.apache.pinot	pinot-jdbc-client	0.8.0		17fb1042c7633c4b8c97131d17af6a6b265d1696
org.apache.pinot	pinot-jdbc-client	0.8.0	shaded	853960110939993289284242d03dc8aa08bd56ab
org.apache.pinot	pinot-jdbc-client	0.9.0		41d77d65e8994472011dcd8886e3a692ba8dcd94
org.apache.pinot	pinot-jdbc-client	0.9.0	shaded	7f121ff86ff71a3a1c9f4273fe4ca01d590e3be7
org.apache.pinot	pinot-jdbc-client	0.9.1		781aad3e29e1792dc8a5a35903a869c5a2b04190
org.apache.pinot	pinot-jdbc-client	0.9.1	shaded	b5d7749a8d2c900031f5114be4de1f38ff5c7fc7
org.apache.pinot	pinot-jdbc-client	0.9.2		4142b23a9b65fd22c4016637ecfc38d771572cce
org.apache.pinot	pinot-jdbc-client	0.9.2	shaded	4b1e75e087dc00cd72feb6803edcf149d7d3edf2
org.apache.pinot	pinot-jdbc-client	0.9.3		55308d14a29f3261499a85be2d9888d56e9b586b
org.apache.pinot	pinot-jdbc-client	0.9.3	shaded	789da09de763ae885c953d101d805be4c17817a8
org.apache.pinot	pinot-jdbc-client	1.0.0		ed2a5639d046cdd91c06a8321360e6ce53a0deff
org.apache.pinot	pinot-jdbc-client	1.0.0	shaded	99e4b98660b8f71c6afa93a878eac4676c7568f0
org.apache.pinot	pinot-jdbc-client	1.0.0-hotfix		423b81d10f30a7eb77b4467a3d8dc747838c3e7c
org.apache.pinot	pinot-jdbc-client	1.0.0-hotfix	shaded	dd0765bd9e22402d7cf386f5804fc0cb9addeb9b
org.apache.pinot	pinot-jdbc-client	1.1.0		a14f7263fe1aa92c12b644a3975f68d26c94300e
org.apache.pinot	pinot-jdbc-client	1.1.0	shaded	5594ddaf8617c2598909d6ed850f8c170dee753e
org.apache.pinot	pinot-jdbc-client	1.2.0		ec3eb758bb3671918f65e982a77b7cb0a3aea4e9
org.apache.pinot	pinot-jdbc-client	1.2.0	shaded	82379f100ccbf1999dd85f23a7533858381374d9
org.apache.pinot	pinot-jdbc-client	1.3.0		6e085d9c0a3f71ad41a859d2c0e11fc6e330ca1e
org.apache.pinot	pinot-jdbc-client	1.3.0	shaded	b2630ea041c84d8959601bafaebf5fa160009783
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-crypto	5.0.4.RELEASE_1		47f059a647c520dd385bd874a0d885d3d518e9a4
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-crypto	5.0.5.RELEASE_1		e2c022381279e7e964e199fff52eb7aba882ce84
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-crypto	5.0.6.RELEASE_1		5e577c5d1d710e8585da70da2c9b7a40cc13071f
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-crypto	5.0.7.RELEASE_1		4d9542e042a5c95a2c2f0f5e179a254bcbcd44af
org.apache.servicemix.bundles	org.apache.servicemix.bundles.spring-security-crypto	5.0.8.RELEASE_1		d1d5c2593f013c9304339025b5570f78afa5c157
