ae.teletronics.nlp	w2vec	1.0	-	121e8634cfe773a451289321e0b00a45cbc5727c
ai.h2o	sparkling-water-ml_2.11	3.28.1.1-1-2.3	-	6495a3ef0b65e86a4cefe04618ba04b475820430
ai.h2o	sparkling-water-ml_2.11	3.28.1.1-1-2.4	-	620fdd25c10c7faf16328789e66a8f03896b3cc2
ai.h2o	sparkling-water-ml_2.11	3.28.1.2-1-2.1	-	8c65a19332a0be9e61408a25df765f46a7895730
ai.h2o	sparkling-water-ml_2.11	3.28.1.2-1-2.2	-	5efb1fac9ed72b5c26b7a30c62cb5420db6cf995
ai.h2o	sparkling-water-ml_2.11	3.28.1.2-1-2.3	-	944a83d44376e6ddadca21fd2df8aaffea066190
ai.h2o	sparkling-water-ml_2.11	3.28.1.2-1-2.4	-	5fcc44137a591db4bbcacb00d148f13004edf3ef
ai.h2o	sparkling-water-ml_2.11	3.28.1.3-1-2.1	-	0aa7a5e0d991aef19d8b2b6aadaa99e83cf72c19
ai.h2o	sparkling-water-ml_2.11	3.28.1.3-1-2.2	-	f92ab0fa5276688c524e90f6a287c8952ac8413b
ai.h2o	sparkling-water-ml_2.11	3.28.1.3-1-2.3	-	a4dbf5eaa54a698192d7115bba8116276c6bbe8b
ai.h2o	sparkling-water-ml_2.11	3.28.1.3-1-2.4	-	d3c9b3d3a4d6daa891bf71b107eb185697e529f1
ai.h2o	sparkling-water-ml_2.11	3.30.0.1-1-2.1	-	8da2dd0f4c81dd75690ad23a1c1f077ec866f4d2
ai.h2o	sparkling-water-ml_2.11	3.30.0.1-1-2.2	-	3cc5c5bcd0dc7a3f0675c2c7fd208ac48fb15e5a
ai.h2o	sparkling-water-ml_2.11	3.30.0.1-1-2.3	-	8e6548bbb5e5c590029bcf8a0ba8747e0a460ddb
ai.h2o	sparkling-water-ml_2.11	3.30.0.1-1-2.4	-	08c6acb8b625d8a924dbae1ac1b6d40bd81a6e07
ai.h2o	sparkling-water-ml_2.11	3.30.0.2-1-2.1	-	e64147d6ac36c4184066dee5375e3dd6680a56c0
ai.h2o	sparkling-water-ml_2.11	3.30.0.2-1-2.2	-	e5ce11795bf966da0950445995d7e470718c617c
ai.h2o	sparkling-water-ml_2.11	3.30.0.2-1-2.3	-	d39183d5aece6819ff8fd07094538dad554f95b4
ai.h2o	sparkling-water-ml_2.11	3.30.0.2-1-2.4	-	ca251a46188e5e69e32391348792ce14e7d609c7
ai.h2o	sparkling-water-ml_2.11	3.30.0.3-1-2.1	-	33e493ea06b29b11c757a9b29a377cba0c461e12
ai.h2o	sparkling-water-ml_2.11	3.30.0.3-1-2.2	-	9b5abfff667a81362b4d2dcb50c80b64d90d852b
ai.h2o	sparkling-water-ml_2.11	3.30.0.3-1-2.3	-	79ca322976a81b76760b24a1028fbdc4f9b54fa6
ai.h2o	sparkling-water-ml_2.11	3.30.0.3-1-2.4	-	6ae344d2321a69d51ba5ddce600cdfbf8d186959
ai.h2o	sparkling-water-ml_2.11	3.30.0.4-1-2.1	-	5aa81937154245413808d3fbaeaeeccd9a795da2
ai.h2o	sparkling-water-ml_2.11	3.30.0.4-1-2.2	-	84dd96f4019930c9e69868654d78461a32294dbe
ai.h2o	sparkling-water-ml_2.11	3.30.0.4-1-2.3	-	3d5bf4ad4fbe8c05d9f7bec65da4babf10ec76f7
ai.h2o	sparkling-water-ml_2.11	3.30.0.4-1-2.4	-	47907d41b76f3f8cc3befce4345bb0fcaea164d1
ai.h2o	sparkling-water-ml_2.11	3.30.0.5-1-2.1	-	392a64172bf916e3669e0837bf16e888044907b3
ai.h2o	sparkling-water-ml_2.11	3.30.0.5-1-2.2	-	b25cb3cf12e3f8a72e16989520466a4a2fee4b21
ai.h2o	sparkling-water-ml_2.11	3.30.0.5-1-2.3	-	4a0c485726db559fc823b3f64cf585049e006d03
ai.h2o	sparkling-water-ml_2.11	3.30.0.5-1-2.4	-	1721b3b3c1df8971b0ed0e27cedb70da5decb388
ai.h2o	sparkling-water-ml_2.11	3.30.0.6-1-2.1	-	52c9f684e085a57f73d7e9db5c83dfa31e9db6d4
ai.h2o	sparkling-water-ml_2.11	3.30.0.6-1-2.2	-	71f8e5c1783c40955996d8d110b4ddbf653f59eb
ai.h2o	sparkling-water-ml_2.11	3.30.0.6-1-2.3	-	996120b0ebb6e7e44cb77ab3942e953205336ce2
ai.h2o	sparkling-water-ml_2.11	3.30.0.6-1-2.4	-	5b81b7e88c07cd6a147cc53c8404ebe50618c095
ai.h2o	sparkling-water-ml_2.11	3.30.0.7-1-2.1	-	7304ff4344e511edf7b5205a3692c955e8611ce5
ai.h2o	sparkling-water-ml_2.11	3.30.0.7-1-2.2	-	235cddf70bbb3896b54bdc12709fd56f78f511d3
ai.h2o	sparkling-water-ml_2.11	3.30.0.7-1-2.3	-	acb9c453159f30fdfbbd1d9d9a155ae594ac2706
ai.h2o	sparkling-water-ml_2.11	3.30.0.7-1-2.4	-	36f659d1eae7ca05108fd1b382359c4a8f661546
ai.h2o	sparkling-water-ml_2.11	3.30.1.1-1-2.1	-	247128cba2599da42f69a21d7a357273de989560
ai.h2o	sparkling-water-ml_2.11	3.30.1.1-1-2.2	-	dd343c39ce4523eacc90d4f987019c8ac0113bd1
ai.h2o	sparkling-water-ml_2.11	3.30.1.1-1-2.3	-	af64c9bbc84994c289c0a561337bbc97ed6fc56d
ai.h2o	sparkling-water-ml_2.11	3.30.1.1-1-2.4	-	04fc590d3dbc80b851445f635b6734141e7fa62a
ai.h2o	sparkling-water-ml_2.11	3.30.1.2-1-2.1	-	a0a83922795de7a01ee37e5761aedbd42b8100b4
ai.h2o	sparkling-water-ml_2.11	3.30.1.2-1-2.2	-	fc21030b3fe061b6fe732f69ecdfa68ad6501ad3
ai.h2o	sparkling-water-ml_2.11	3.30.1.2-1-2.3	-	528f6978b9db5340b2bdf905e26afc6b4aa3587a
ai.h2o	sparkling-water-ml_2.11	3.30.1.2-1-2.4	-	4e520ba384f8825190f2354f2f3f52cbaf1c9e35
ai.h2o	sparkling-water-ml_2.11	3.30.1.3-1-2.1	-	ea073282471a16faecb1f0c2a3512685364b90e4
ai.h2o	sparkling-water-ml_2.11	3.30.1.3-1-2.2	-	3a7ff924b5d460caf9e2f7a698bf58df42e5f91b
ai.h2o	sparkling-water-ml_2.11	3.30.1.3-1-2.3	-	933cec9bfd02b90d047530a1d2e1fb88deeeb733
ai.h2o	sparkling-water-ml_2.11	3.30.1.3-1-2.4	-	901f421889729c36732369fb725d43bb08c030fe
ai.h2o	sparkling-water-ml_2.11	3.32.0.1-2-2.1	-	66c3c34617aba8a5a06db104c825ea3ae8822cb6
ai.h2o	sparkling-water-ml_2.11	3.32.0.1-2-2.2	-	4263f75b78ecbf4b118735a78cbdcc1793c8265a
ai.h2o	sparkling-water-ml_2.11	3.32.0.1-2-2.3	-	ac830291370f91f0b2aed0746cab4310a9647427
ai.h2o	sparkling-water-ml_2.11	3.32.0.1-2-2.4	-	5bf8bd4e69bbca28d6534a48d9e12fde648f9c5d
ai.h2o	sparkling-water-ml_2.11	3.32.0.2-1-2.1	-	19d3037f8c50f4091a3cc0dafbf1771740f149a8
ai.h2o	sparkling-water-ml_2.11	3.32.0.2-1-2.2	-	d80499e58ed1ba5fbbd56b427a40f87e161d23f6
ai.h2o	sparkling-water-ml_2.11	3.32.0.2-1-2.3	-	4586ebb410f22cb47f0b4a0f4e61c5419de3b3af
ai.h2o	sparkling-water-ml_2.11	3.32.0.2-1-2.4	-	604cd8856fb2ee81be7527b92c18b89ff44a6ec2
ai.h2o	sparkling-water-ml_2.11	3.32.0.3-1-2.1	-	ce5821ec9454b9b7d1975c8abd2ee5c98e378245
ai.h2o	sparkling-water-ml_2.11	3.32.0.3-1-2.2	-	2c3e6915c72893bfdd107bc0a022d5c57d00b8b3
ai.h2o	sparkling-water-ml_2.11	3.32.0.3-1-2.3	-	1ef9370c80c9b0fe84f718bb0a34afccf33d665d
ai.h2o	sparkling-water-ml_2.11	3.32.0.3-1-2.4	-	2446f80a84245d5765bdcf0cf60f4b7a0e155935
ai.h2o	sparkling-water-ml_2.11	3.32.0.4-1-2.1	-	4a50c6f242ada5b7c7cea572326944dfdef39ffe
ai.h2o	sparkling-water-ml_2.11	3.32.0.4-1-2.2	-	5f96a9d81ebb74bd27f1e5e74d0b04acc1a3acbb
ai.h2o	sparkling-water-ml_2.11	3.32.0.4-1-2.3	-	4d376467a0ce14f4ff8de153dab08282423c0a25
ai.h2o	sparkling-water-ml_2.11	3.32.0.4-1-2.4	-	6d2579af0cb0eaf3e40067367fa3b503461a793b
ai.h2o	sparkling-water-ml_2.11	3.32.0.5-1-2.1	-	a091071874204afdbde35f5c20cdaceeb8fe832d
ai.h2o	sparkling-water-ml_2.11	3.32.0.5-1-2.2	-	022141e1c0b71c83ccd986ce47774dc724499cb2
ai.h2o	sparkling-water-ml_2.11	3.32.0.5-1-2.3	-	0aadb8c5f29944f893259bbcf064f5ba45a5a1bb
ai.h2o	sparkling-water-ml_2.11	3.32.0.5-1-2.4	-	1dedfbc98f373396d19c9a51d904de19be6bf673
ai.h2o	sparkling-water-ml_2.11	3.32.1.1-1-2.1	-	01bb98f71cf6d6830cdb2471e33c0bffdb751702
ai.h2o	sparkling-water-ml_2.11	3.32.1.1-1-2.2	-	61f81a5e7a526222f86fe27aa41d06490eba6d0a
ai.h2o	sparkling-water-ml_2.11	3.32.1.1-1-2.3	-	e5cdeefd86d1bf050a6dbc9584def4ce31078940
ai.h2o	sparkling-water-ml_2.11	3.32.1.1-1-2.4	-	96bf09ddbb9a41d65f34e7e72e8f5c6bde231450
ai.h2o	sparkling-water-ml_2.11	3.32.1.2-1-2.1	-	fc01696a076055d49b46d91845065e3b90a217dd
ai.h2o	sparkling-water-ml_2.11	3.32.1.2-1-2.2	-	0e9e7dba5ddd50fd7fbbe0c31f1b9dfa6f11e165
ai.h2o	sparkling-water-ml_2.11	3.32.1.2-1-2.3	-	5a4296efabedd9e176ce28496a6506aaf4949f6f
ai.h2o	sparkling-water-ml_2.11	3.32.1.2-1-2.4	-	b31def9cd28238c380a02c6b6b61f37cfdfece56
ai.h2o	sparkling-water-ml_2.11	3.32.1.3-1-2.1	-	71e550928b99be76341aa879c9a6e6dcac092b4c
ai.h2o	sparkling-water-ml_2.11	3.32.1.3-1-2.2	-	de4dddfd8a43b3971f4e9d4a1a5583fe2a4286c8
ai.h2o	sparkling-water-ml_2.11	3.32.1.3-1-2.3	-	f934f798a212665052adad2883f39a3d9d763839
ai.h2o	sparkling-water-ml_2.11	3.32.1.3-1-2.4	-	fdd49e9ed1067a11f528bdec9492cbd426a918be
ai.h2o	sparkling-water-ml_2.11	3.32.1.4-1-2.1	-	2369159589e30c87154b6387fbf847dcf8ce5d64
ai.h2o	sparkling-water-ml_2.11	3.32.1.4-1-2.2	-	2abdee38ece77799b02ba99752bf67ab65a8cae7
ai.h2o	sparkling-water-ml_2.11	3.32.1.4-1-2.3	-	56387451eb3af90aaf43f56df95572a762905f43
ai.h2o	sparkling-water-ml_2.11	3.32.1.4-1-2.4	-	227875911803a2a73092a643573ffe0fad1460c0
ai.h2o	sparkling-water-ml_2.11	3.32.1.5-1-2.1	-	c07cb3789af57f123d05fc58362eb9fcbd4b160f
ai.h2o	sparkling-water-ml_2.11	3.32.1.5-1-2.2	-	7e8fe3d5364b8ac986de96a84ff27e64f46bcfa4
ai.h2o	sparkling-water-ml_2.11	3.32.1.5-1-2.3	-	7d84567c463a8a42e525015ff9a47a552d3de321
ai.h2o	sparkling-water-ml_2.11	3.32.1.5-1-2.4	-	751735ce87479f03a598cf90d595a891db8355b0
ai.h2o	sparkling-water-ml_2.11	3.32.1.6-1-2.1	-	f49de7ffa79d51aef2814a1fad98e9c346244a3f
ai.h2o	sparkling-water-ml_2.11	3.32.1.6-1-2.2	-	ca24c59249a1a4740110271d999ca75f9969b436
ai.h2o	sparkling-water-ml_2.11	3.32.1.6-1-2.3	-	8f4e1b3a39ba767a4833b6e0ab9e6a4a70af3bca
ai.h2o	sparkling-water-ml_2.11	3.32.1.6-1-2.4	-	54b02645cc1ab630df0d7e7e543561781a834e43
ai.h2o	sparkling-water-ml_2.11	3.32.1.7-1-2.1	-	2fb1ad80ac3d706f14bd800d33c2e55ed87c86b6
ai.h2o	sparkling-water-ml_2.11	3.32.1.7-1-2.2	-	47e0fa47b5fd6a1c310c7fa2338db2b094795dd9
ai.h2o	sparkling-water-ml_2.11	3.32.1.7-1-2.3	-	775c265691a3015d22c44189e810240425b28d8a
ai.h2o	sparkling-water-ml_2.11	3.32.1.7-1-2.4	-	bb60a735773b3fd8a75083913f2a5ca9b3cca019
ai.h2o	sparkling-water-ml_2.11	3.34.0.1-1-2.2	-	438cc1150f4682bda65e7442bd5535dc53e0c3d9
ai.h2o	sparkling-water-ml_2.11	3.34.0.1-1-2.3	-	35315310edc796a0ba98a0eb8048384577a40310
ai.h2o	sparkling-water-ml_2.11	3.34.0.1-1-2.4	-	c93fff38f155ce3495ed7805fc624c04af8d8ada
ai.h2o	sparkling-water-ml_2.11	3.34.0.3-1-2.2	-	ffb5654b0e5eef096b2b6ccf9cf33c93df6c2525
ai.h2o	sparkling-water-ml_2.11	3.34.0.3-1-2.3	-	fa3a83fbf09908820043397b50f1173cd8ba731a
ai.h2o	sparkling-water-ml_2.11	3.34.0.3-1-2.4	-	a25ed5dfebac956697a938398f112c64203de05f
ai.h2o	sparkling-water-ml_2.11	3.34.0.4-1-2.2	-	0b43b5a76be32f11b3a961738cbf5ae95838c945
ai.h2o	sparkling-water-ml_2.11	3.34.0.4-1-2.3	-	4f214ee9c22c4e5d3068215fc42d51aa693325c8
ai.h2o	sparkling-water-ml_2.11	3.34.0.4-1-2.4	-	a05d30021a3cefbcdd99eae088fd5c65b6e5ab58
ai.h2o	sparkling-water-ml_2.11	3.34.0.6-1-2.2	-	d495d7d991dc2d3238d724001cea1e43c0e1db11
ai.h2o	sparkling-water-ml_2.11	3.34.0.6-1-2.3	-	7cdd71d7911ebfdba71bc1e24a876bb19b2fff9a
ai.h2o	sparkling-water-ml_2.11	3.34.0.6-1-2.4	-	57651c58addfd7d4f4f40b8b25a40fe60c7156f0
ai.h2o	sparkling-water-ml_2.11	3.34.0.7-1-2.2	-	8f25245f2e08da79655f164859f01bb10c982fc6
ai.h2o	sparkling-water-ml_2.11	3.34.0.7-1-2.3	-	4dcf7e767f68f82440ebf2647eb1db0075ecbad9
ai.h2o	sparkling-water-ml_2.11	3.34.0.7-1-2.4	-	50e23ec2d9b5e3d26de7b1eec335713f84895584
ai.h2o	sparkling-water-ml_2.11	3.34.0.8-1-2.2	-	0dee221dc441f0e7ae8bc4d3b0419293e8045610
ai.h2o	sparkling-water-ml_2.11	3.34.0.8-1-2.3	-	1bcf3a2d7979973ddf89a8f62c538777e3f22b1c
ai.h2o	sparkling-water-ml_2.11	3.34.0.8-1-2.4	-	8d9d1c7a4895ac8260fe689e491685d8c8e80760
ai.h2o	sparkling-water-ml_2.11	3.36.0.1-1-2.2	-	f12638b67e40c3fbc5f0b33e58b883fc2367a3d6
ai.h2o	sparkling-water-ml_2.11	3.36.0.1-1-2.3	-	eac38aea003fa56ce05baa5f7919170d0ea1126a
ai.h2o	sparkling-water-ml_2.11	3.36.0.1-1-2.4	-	86ca35a8fadda958901a3ec61703985af71a4a3f
ai.h2o	sparkling-water-ml_2.11	3.36.0.2-1-2.2	-	25973c7c0eef93cbdc44d5b8d789e68a78f3c7a4
ai.h2o	sparkling-water-ml_2.11	3.36.0.2-1-2.3	-	d7d980bc04baddb6e4967094bf53344c4bdfcd93
ai.h2o	sparkling-water-ml_2.11	3.36.0.2-1-2.4	-	9af5eac3ce3f6441af33b42b268be30fa972e34f
ai.h2o	sparkling-water-ml_2.11	3.36.0.3-1-2.2	-	24dbd4e3779b0c016e54d01f2a810c5e78724cd8
ai.h2o	sparkling-water-ml_2.11	3.36.0.3-1-2.3	-	504c77a7926dc97fcf57c683858abf0c8ae782f1
ai.h2o	sparkling-water-ml_2.11	3.36.0.3-1-2.4	-	180bfa75e7e05ac858c2a2f4ee3db8402355e3f5
ai.h2o	sparkling-water-ml_2.11	3.36.0.4-1-2.2	-	a80df7367ed3e0c8e948668bbe591bc1c161fbbd
ai.h2o	sparkling-water-ml_2.11	3.36.0.4-1-2.3	-	5b99790a954cdf377139305769a96c95866f83fe
ai.h2o	sparkling-water-ml_2.11	3.36.0.4-1-2.4	-	ccd7bffd3c99a2dc0177845e9d68227962c3c24e
ai.h2o	sparkling-water-ml_2.11	3.36.1.1-1-2.2	-	637b40ad4538a221e62a5e39497183c52f21e184
ai.h2o	sparkling-water-ml_2.11	3.36.1.1-1-2.3	-	31f39672bb2aa6ff9020afb212a8adf7ff45ccbb
ai.h2o	sparkling-water-ml_2.11	3.36.1.1-1-2.4	-	5373e8072cc0b836373923728fd266255cd907fb
ai.h2o	sparkling-water-ml_2.11	3.36.1.2-1-2.2	-	6f05333838d362d8a32a9d7d710345ac22c8e56f
ai.h2o	sparkling-water-ml_2.11	3.36.1.2-1-2.3	-	5e19cdfe483be4d7e7c75e63a329dbc54e0f1b86
ai.h2o	sparkling-water-ml_2.11	3.36.1.2-1-2.4	-	dac81f91ab21e721791f087a17905903a146491f
ai.h2o	sparkling-water-ml_2.11	3.36.1.3-1-2.2	-	dd10764814b1c80c0ee3746d3c0fced79bf35afb
ai.h2o	sparkling-water-ml_2.11	3.36.1.3-1-2.3	-	648b30be73ab66592bd9a8c52ddac3e024598b44
ai.h2o	sparkling-water-ml_2.11	3.36.1.3-1-2.4	-	be784e16042c30c5bdb71bd3c845e978611183f5
ai.h2o	sparkling-water-ml_2.11	3.36.1.4-1-2.2	-	11125a790e0d3c277259867af25615e4d099441c
ai.h2o	sparkling-water-ml_2.11	3.36.1.4-1-2.3	-	abca79449a2def84be8db62abe5ebd52747fed4a
ai.h2o	sparkling-water-ml_2.11	3.36.1.4-1-2.4	-	d5dbc997ea127cc572415d4e0c642f02a305e1ea
ai.h2o	sparkling-water-ml_2.11	3.36.1.5-1-2.2	-	bbc7d6b0051b366f893364b6640e5feaa240e6bd
ai.h2o	sparkling-water-ml_2.11	3.36.1.5-1-2.3	-	92ca31e4d7fc7fd5ef740bf77173c1213b7bbd61
ai.h2o	sparkling-water-ml_2.11	3.36.1.5-1-2.4	-	0beb5ca0bc9eab9e2b695aee09bf6b2fca860ef0
ai.h2o	sparkling-water-ml_2.11	3.38.0.1-1-2.3	-	ace5ca76a711b6545809d56b18324dfe32978ed9
ai.h2o	sparkling-water-ml_2.11	3.38.0.1-1-2.4	-	50739915e16c443b7844216efcfea68306c58737
ai.h2o	sparkling-water-ml_2.11	3.38.0.2-1-2.3	-	9e370d058ace9ca611d0cb411330e13c1c189d4e
ai.h2o	sparkling-water-ml_2.11	3.38.0.2-1-2.4	-	912527bf416fdc128ed00145a1a5d5263c0d226d
ai.h2o	sparkling-water-ml_2.11	3.38.0.3-1-2.3	-	780e2a140b175bda131aa8283d68cf4b3d82c408
ai.h2o	sparkling-water-ml_2.11	3.38.0.3-1-2.4	-	7cd6b39aaff343409ae75ea869e65348cad9ccf5
ai.h2o	sparkling-water-ml_2.11	3.38.0.4-1-2.3	-	192490f511f31dc880d837f2b583b983c7df54ac
ai.h2o	sparkling-water-ml_2.11	3.38.0.4-1-2.4	-	86a84f7a7c2a7697fa396209e12385b2469fc6f2
ai.h2o	sparkling-water-ml_2.11	3.40.0.1-1-2.3	-	b7c390a93e85b5552dad717daa75cad5407a2dab
ai.h2o	sparkling-water-ml_2.11	3.40.0.1-1-2.4	-	f50b2a02a91d38905962878f1605d70b914be25b
ai.h2o	sparkling-water-ml_2.11	3.40.0.2-1-2.3	-	d0ec6e3c4e967249406f84aeb1c954289d7bca1c
ai.h2o	sparkling-water-ml_2.11	3.40.0.2-1-2.4	-	808be72f52d599abab38ff81ccf8fbf12330939f
ai.h2o	sparkling-water-ml_2.11	3.40.0.3-1-2.3	-	fdb26eaec4d94bc905fb7ead906400df4a32ddfb
ai.h2o	sparkling-water-ml_2.11	3.40.0.3-1-2.4	-	a748e97980b6c84be58275ef1d2b7458b35620bd
ai.h2o	sparkling-water-ml_2.11	3.40.0.4-1-2.3	-	449e2b789139e31c934199352d056908ac5115e3
ai.h2o	sparkling-water-ml_2.11	3.40.0.4-1-2.4	-	e7978be579a1a001d6df3154caf5f36e291fa37e
ai.h2o	sparkling-water-ml_2.11	3.42.0.1-1-2.3	-	b068c43b163662d5ffeaca330d27b3531c8cabf8
ai.h2o	sparkling-water-ml_2.11	3.42.0.1-1-2.4	-	e3bd5ffa5e753c203cbb9129fbcfed8e94a17cf3
ai.h2o	sparkling-water-ml_2.11	3.42.0.2-1-2.3	-	290636d641dca403684ee37af79d20abaedf9a8f
ai.h2o	sparkling-water-ml_2.11	3.42.0.2-1-2.4	-	4dbd3446facd24da0f6930ab04f8d8cf4ffd05a4
ai.h2o	sparkling-water-ml_2.11	3.42.0.3-1-2.3	-	f70428c73934ea00b2873b36187e789f61f3b683
ai.h2o	sparkling-water-ml_2.11	3.42.0.3-1-2.4	-	36b9acc503c339109544c019cb34442a93f61eaf
ai.h2o	sparkling-water-ml_2.11	3.42.0.4-1-2.3	-	58590492cb98f2ac28e1118e1ea026beab9e7d7b
ai.h2o	sparkling-water-ml_2.11	3.42.0.4-1-2.4	-	7247a6e1c58b057f906ac20b0a60377929b523b6
ai.h2o	sparkling-water-ml_2.11	3.44.0.1-1-2.3	-	f6aa541dcd8de90ae0fe1762c59454f74cf3e87a
ai.h2o	sparkling-water-ml_2.11	3.44.0.1-1-2.4	-	2960c5b207e3e852b82f660ed11c216936f2e79c
ai.h2o	sparkling-water-ml_2.11	3.44.0.2-1-2.3	-	d589fe42a509190622bddd008e956a94945e7bce
ai.h2o	sparkling-water-ml_2.11	3.44.0.2-1-2.4	-	4f2f67397e344dde1ccccbd71cd4e186267f829e
ai.h2o	sparkling-water-ml_2.11	3.44.0.3-1-2.3	-	f55f08bf08c61737b61b3e40310767c6ff6c7b85
ai.h2o	sparkling-water-ml_2.11	3.44.0.3-1-2.4	-	de8dc8077cbbede41921f3f6316b11940de9ec54
ai.h2o	sparkling-water-ml_2.11	3.46.0.1-1-2.3	-	e6f8717a507cfe80c6b477cdb7da8c9f63a7965e
ai.h2o	sparkling-water-ml_2.11	3.46.0.1-1-2.4	-	aa58f71d481cb3fc678fc1eef1cf07a002228fb2
ai.h2o	sparkling-water-ml_2.11	3.46.0.2-1-2.3	-	ec9d022808b24da3cd0c88ec1ba65ed1c840e161
ai.h2o	sparkling-water-ml_2.11	3.46.0.2-1-2.4	-	0aed9e4948d4ea261bec2a5460095935178a0049
ai.h2o	sparkling-water-ml_2.11	3.46.0.3-1-2.3	-	a9b444feb5f5504fb34c11a54e1c6b53f76ee5fe
ai.h2o	sparkling-water-ml_2.11	3.46.0.3-1-2.4	-	4723d7e36eaa45d6f2ece60a59a6a6d004790117
ai.h2o	sparkling-water-ml_2.11	3.46.0.4-1-2.3	-	7e53b457724d5b4072bc2b396d2f4bd0969fe0ec
ai.h2o	sparkling-water-ml_2.11	3.46.0.4-1-2.4	-	fac70dea8b3ac833e3f60dfee93f27505357a224
ai.h2o	sparkling-water-ml_2.11	3.46.0.6-1-2.3	-	597298ae4e202f56f15e0d83613e3be1e5db2fc0
ai.h2o	sparkling-water-ml_2.11	3.46.0.6-1-2.4	-	c8dff93441740ed70e0e9e8d8f00cd62688968b5
app.cash.nostrino	nostr-sdk	0.0.3	-	8f88bf5a4881cc4aeefbfa335454776b4d8b6682
app.cash.nostrino	nostr-sdk	0.0.4	-	fface1080354d360d4cb1ec5a46633ec46e6448d
app.cash.nostrino	nostr-sdk	0.0.5	-	a6a81bd53d6d68976d04c0efcecb90a601bfced9
app.cash.nostrino	nostr-sdk	0.0.5-20230519.0630-a7654e6	-	9791c2ce3f3430c8a4e03183e6e60493129cea0b
app.cash.nostrino	nostr-sdk	0.0.6	-	104222f7d5a0fa3f0ff65c2d17bfbc7f5467fe4d
app.cash.sqldelight	runtime-js	2.0.0-alpha01	-	c55523ede5053794e07daa14163299bbacc73b08
app.cash.sqldelight	runtime-js	2.0.0-alpha02	-	52fd5bd2501eb03680a5db20134bf24bae64968c
app.cash.sqldelight	runtime-js	2.0.0-alpha03	-	74b92ae13fb1c654c9259f53dd807e86a6fbeefe
app.cash.sqldelight	runtime-js	2.0.0-alpha04	-	dda9fb87a49c7cf2bb621e474218e73a7245bac9
app.tulz	laminext-markdown_sjs1_2.13	0.1.0	-	83cf23ff20ad3406ca108b748f772afd2a9a6a83
biz.massive-dynamics	filoLoci	0.9.0.0	-	c672332b9fd4039af7137258e728ddcda6e160ea
br.com.objectos.metainf	metainf-annotations	0.20.0	-	1a8395ad31f85ea6a73f1c6027a96b4c5880d073
cafe.adriel.bonsai	bonsai-file-system	1.0.0	-	2f37d7f29d0e64579bb27a22a6352439957fa146
cafe.adriel.bonsai	bonsai-file-system	1.0.0	1.0.0-all	41bc11f55ecba5e55e1481a17fd810f5e1c71c38
cafe.adriel.bonsai	bonsai-file-system	1.1.0	-	15de0667e3240a938f2a042a99f854b5ad62637c
cafe.adriel.bonsai	bonsai-file-system	1.1.0	1.1.0-all	1c815473e00126c6713f7f26e3bb2c5a75c0a450
cafe.adriel.bonsai	bonsai-file-system	1.2.0	-	04c7ba7a7a2f57b199ae586130947647fed3d8e5
cafe.adriel.bonsai	bonsai-file-system	1.2.0	1.2.0-all	408125e273529d69b6dc62aa6597458ba7986cbe
ch.maxant	genericconnector-atomikos-impl	2.1.0	-	5750a52d21bd2b9baf32739d188b8e2ba6fd426d
ch.mfrey.maven.plugin	file-rename-maven-plugin	1.0.0	-	db4021a207215213a3f76e58ada6982936295551
cloud.piranha.webapp	piranha-webapp-annotationscan	20.10.0	-	593e71c473a99d52c07535da2c1c5ffd01e60d6e
cloud.piranha.webapp	piranha-webapp-annotationscan	20.11.0	-	1f00de06fa57243e7407a06069c19fa7fc59035c
cloud.piranha.webapp	piranha-webapp-annotationscan	20.12.0	-	e5e7daadfcb0e139797835363162a7a8e5f30de7
cloud.piranha.webapp	piranha-webapp-annotationscan	20.5.0	-	9cb74868adcea995d4ec59aa286498ef365a7db1
cloud.piranha.webapp	piranha-webapp-annotationscan	20.6.0	-	3a4516a1b557fa0c78301113e121f46d6a94830d
cloud.piranha.webapp	piranha-webapp-annotationscan	20.7.0	-	febf3c646edabb905dd690efd474a0317303f576
cloud.piranha.webapp	piranha-webapp-annotationscan	20.8.0	-	2b4606d3c228ca77de616766c1ca825716746c03
cloud.piranha.webapp	piranha-webapp-annotationscan	20.9.0	-	f685fa85a1aa6a0a0a392eff83c66c2c708ecfd6
cloud.piranha.webapp	piranha-webapp-annotationscan	21.1.0	-	0de0fea2a84a8461d94e38eed4948e3f7ba80c7d
cloud.piranha.webapp	piranha-webapp-annotationscan	21.2.0	-	1fb1e8546c47487d0ba2ab115ee899d351b30c37
cloud.piranha.webapp	piranha-webapp-annotationscan	21.3.0	-	c48ee5a9bbb28255efda05bf28f29975ac9293e3
cloud.piranha.webapp	piranha-webapp-annotationscan	21.4.0	-	143b7c36ec2fb71e5d834116e6fb253aad94123d
cloud.piranha.webapp	piranha-webapp-annotationscan	21.5.0	-	6231feaf2ca80c0e9c75afaa531b2a5f41ffbaeb
cn.benma666	sql-fetch	3.30.11-RELEASE	-	236fb16be2a9555555cfb875eaaf4b7ab4e5d3a2
cn.benma666	sql-fetch	3.30.7-RELEASE	-	81df8389207b4f367c13e329051f8bb49c1f33f4
cn.detachment	detachment-es-example	1.0.2-RELEASE	-	6f88bbaaf65a0ad3450498b52004180b8fe3242d
