africa.shuwari	version-codecs-zio_native0.4_3	0.4.0	-	caad64da066acbaff5b8a31e890cbc49fd132c9d
org.apache.maven.plugin-tools	maven-plugin-tools-javadoc	3.5.1	-	80ec8a38aa91478c6376cd1855a403ae2e538f8c
org.apache.maven.plugin-tools	maven-plugin-tools-javadoc	3.5.2	-	41e886108918128bb43202a2a9bfffae16995331
org.apache.maven.resolver	maven-resolver-connector-basic	1.0.3	-	d5c891389e40275b3fbdb98d69e64b55bdaf0ef8
org.apache.maven.resolver	maven-resolver-connector-basic	1.1.0	-	ff58ae877efa6ed83a37ed2841785db9e825d5b8
org.apache.maven.resolver	maven-resolver-connector-basic	1.1.1	-	720f5384cf85d9397a329019449bcc02a4f4ed94
org.apache.maven.resolver	maven-resolver-connector-basic	1.3.0	-	f6a28909ed1473c7e69d48101133f2104087ad15
org.apache.maven.resolver	maven-resolver-connector-basic	1.3.1	-	14d9e85289ff81eda7ccdbab4a34e0bde780c574
org.apache.maven.resolver	maven-resolver-connector-basic	1.3.2	-	8529d5f52cb9a4b6e3a1b41f80175e36b37bdbe7
org.apache.maven.resolver	maven-resolver-connector-basic	1.3.3	-	cdf513647ba75a4c36105ed8da590112d4386bb6
org.apache.maven.resolver	maven-resolver-connector-basic	1.4.0	-	d194db4bde73a5fc0711ef90229912b514b315b8
org.apache.maven.resolver	maven-resolver-connector-basic	1.4.1	-	c213352d609d576641aed35172157d46cd2003d4
org.apache.maven.resolver	maven-resolver-connector-basic	1.4.2	-	2b3ad2d5f820c04315a0ec0a3c52cad5022a9035
org.apache.maven.resolver	maven-resolver-connector-basic	1.6.1	-	a7e96e9da39953779c956406ec13c374f36c9ffd
org.apache.maven.resolver	maven-resolver-connector-basic	1.6.2	-	3129761908841f8fcc49a7d502141ccea138f0c0
org.apache.maven.resolver	maven-resolver-connector-basic	1.6.3	-	d1c8f8e30c2aae85330e21329d42d7e7f12a7cc3
org.apache.maven.resolver	maven-resolver-connector-basic	1.7.0	-	4b727215214309f7b555830d67ba9ee9bff8def8
org.apache.maven.resolver	maven-resolver-connector-basic	1.7.1	-	a0714a12c07469dbf5236dd7ed81e0b0407bec0c
org.apache.maven.resolver	maven-resolver-connector-basic	1.7.2	-	befe7f41bd069b14fd89ac739bc38b156c5207ea
org.apache.maven.resolver	maven-resolver-connector-basic	1.7.3	-	ace036615ca70d065cbf4966ea6eb1076565d902
org.apache.maven.resolver	maven-resolver-connector-basic	1.8.0	-	b4ee562cc407f849fab0a584e86d1d8f5a87f899
org.apache.maven.resolver	maven-resolver-connector-basic	1.8.1	-	2e92e14f09196a38b0721b892dafed0730c2522e
org.apache.maven.resolver	maven-resolver-connector-basic	1.8.2	-	013b77ee054cd269a7e14667419d202799db18a2
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.0	-	07a6b534d5f79543e9adc4344b5f499cf2d6d949
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.1	-	75617a75bb260e628ba1009fbfcd3b77f4129e47
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.10	-	6adca3a1ae84f7aa596e867ace5e372a85ce07ce
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.11	-	1454cb52018d11a20ada8c198dc6d8d4def9acc0
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.12	-	ad2f34be6eaa9ecfbd0bab84d1e6b3d1a4f279fc
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.13	-	09ab55b836913b98321101b23b4c61d8485a589d
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.14	-	ffeb368f5587513b29ef9771514ec36d246e65f5
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.15	-	178b957ddd7fba22f63a17f38c00d115072ac100
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.16	-	4f465c03600acabbcef4e2b591f52e5c11710c22
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.17	-	03f4e7e5df3134324e11a8ec499c5b552c147c36
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.18	-	baac1ca4eb5e5fbdd2df554262a1b97f84ae3cec
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.19	-	9f893367daf13636b13b89aa4ba40afac30bc88e
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.2	-	d555e07c296f9a9cf18ff277970272861577d610
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.20	-	1be01e2bc45f91f15cbb2b905616a73bd0959009
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.21	-	f16c406274049dce7ecd4af34d61509bbce40aa5
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.22	-	0574b1f6d76c2c1f7ff66ccc17ff2c94e0a53545
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.4	-	5419984c5d00822e55b08b32c7a3d3ba251b28c8
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.5	-	3e5f4a0a3575235cb448bf64a0cb531cd1815f85
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.6	-	3134f155df86c0ed5322fee550114ec7ea935559
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.7	-	3f1523254b400f89e290c3274c4458ba111e6d57
org.apache.maven.resolver	maven-resolver-connector-basic	1.9.8	-	440c5a11d548df7858e7cf7d88f170016c5d7803
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0	-	1ee908fdeb5e2e4edec4022aec5c55a85c36aaab
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-1	-	2ce5df86c485830f9099d98a9e8256deb4aeaa37
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-10	-	9fed9fedf506590141395952b279cdcb2b166183
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-11	-	dd4ef12179580e79f52983d8168c2e0ad5e00447
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-2	-	d0c36879cff18d6f6bba7d61dbc5ae9bcb786b44
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-3	-	7be0855884f1947dc300bfe3d72f2d883827df63
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-5	-	f0c3aef938d612296d4a0adafe4696545d794c03
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-6	-	75a5021678228c593c86ee413a28090e28b38bd8
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-7	-	08ad3ec5437b484dfa8861257e5e9b4722ba0891
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.0-alpha-8	-	af0ead632901c485515ac48a04f28eef85c34cd8
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.1	-	ac0a006966a15553e157af59b160b370ce1cf9be
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.2	-	872b5d08793e4089013a693bf5531b043bd4a9d7
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.3	-	15c4973417020a371ba06664434bc4806a6b9368
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.4	-	6d0fd61da7704643b26a46b6712d130170a1952a
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.5	-	376b9c2cccae4cbb02f39389806482d945b4ca81
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.6	-	ec5dbd26877c9a913b4524edc4e6ef83f62ce942
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.7	-	f41365bab2457aac5e3afd51b6ff280d3c81d22e
org.apache.maven.resolver	maven-resolver-connector-basic	2.0.8	-	bb5008a7410a5639f1ebcd43fb5da0681aaa0557
org.apache.maven.shared	maven-dependency-tree	1.0	-	222072dfdf96aa29d2d680f88fb5a71e8b4d4b23
org.apache.maven.shared	maven-dependency-tree	1.0-alpha-2	-	2382cd61d0c35530dfc4cefb58c08839f1e1ee7b
org.apache.maven.shared	maven-dependency-tree	1.1	-	7f5e81e8b8a5482bedb2b8b8295f69b5a0577428
org.apache.maven.shared	maven-dependency-tree	1.2	-	653a6ad1ef786bc577fc20f56e5f2b1d30423805
org.apache.maven.shared	maven-dependency-tree	2.0	-	bf206c4aa93c74a739fbaf1f1c78e3ad5f167245
org.apache.maven.shared	maven-dependency-tree	2.1	-	29c4d6aeae519809b9af0607156bbdd174efb0bb
org.apache.maven.shared	maven-dependency-tree	2.2	-	5d9ce6add7b714b8095f0e3e396c5e9f8c5dcfef
org.apache.maven.shared	maven-dependency-tree	3.0	-	9f47f3033ba0f65298aaa54f81fac9e8aab785f4
org.apache.maven.shared	maven-dependency-tree	3.0.1	-	e9ae9966f1d3a238004c8b15ca4fd0e03d405424
org.apache.maven.shared	maven-dependency-tree	3.1.0	-	91164b932f3ea0bb7779f6f9c62078adf1b031ae
org.apache.maven.shared	maven-dependency-tree	3.1.1	-	7113c9022b3bf660ffc6462f9450081d83bb48a0
org.apache.maven.shared	maven-dependency-tree	3.2.0	-	dc1dcdfbfbcca93ab165880538badd3d748bf59d
org.apache.maven.shared	maven-dependency-tree	3.2.1	-	864b4c49c862b95946fafe9338bbbbcde6e4b692
org.apache.maven.shared	maven-dependency-tree	3.3.0	-	d9bca2c7d845fbc10b3a94082c489a33b520dfc9
org.apache.seatunnel	connector-assert-e2e	2.3.0	-	482adfb7ce525f0bbf21cc7206af2e37a0599ea7
org.apache.seatunnel	connector-assert-e2e	2.3.1	-	f3f8191735a936c097bc5e50cc622375cf86cf20
org.apache.seatunnel	connector-assert-e2e	2.3.10	-	931d67a733a3b5c169789146d4e08d823be151e5
org.apache.seatunnel	connector-assert-e2e	2.3.2	-	baf71656fe7ac8a36ce1fc4a22037689f63d1865
org.apache.seatunnel	connector-assert-e2e	2.3.3	-	231d6e48bd1f169f4937ca830264121c22fa76e1
org.apache.seatunnel	connector-assert-e2e	2.3.4	-	db5c77ef0c399ebb7388ff7a2c026d8e6094ee06
org.apache.seatunnel	connector-assert-e2e	2.3.5	-	0411aa36fdee8767e436a5569392fe6bf66836ff
org.apache.seatunnel	connector-assert-e2e	2.3.6	-	1e1b8887e1d77be7281f06e062e3fece08f80fb0
org.apache.seatunnel	connector-assert-e2e	2.3.7	-	eb05d1be3b2805be9dc05f029f315f8a62559ce4
org.apache.seatunnel	connector-assert-e2e	2.3.8	-	ba03e7604b3e828367a99cead32dd43ecbd4a822
org.apache.seatunnel	connector-assert-e2e	2.3.9	-	5b7bb3e34ffa8afbfbb5f916fde3c971ba3cd237
org.apache.servicecomb	swagger-invocation-validator	1.0.0	-	b663c6c86a6c1b55c8399c65f2e8098a652f5397
org.apache.servicecomb	swagger-invocation-validator	1.0.0-m2	-	3e28ba21d66d9fd1b5523fce61acd36e8a04cb2a
org.apache.servicecomb	swagger-invocation-validator	1.1.0	-	a102aac1b0eef0ef1fbc77ec0091c61865f49775
org.apache.servicecomb	swagger-invocation-validator	1.2.0	-	90853cea62206932a0a41d52e3a6886e7b2469ed
org.apache.servicecomb	swagger-invocation-validator	1.2.1	-	23c58369b5fb20592312d3d69985888d5dc8c62a
org.apache.servicecomb	swagger-invocation-validator	1.3.0	-	937958fe6c4215210f1c993574a5cdccd2a325f2
org.apache.servicecomb	swagger-invocation-validator	1.3.1	-	1f76fefd7c68368dd8b008ebff3778e45159fac2
org.apache.servicecomb	swagger-invocation-validator	1.3.10	-	31e8c7dff18d429c7e8a3111f960902219482230
org.apache.servicecomb	swagger-invocation-validator	1.3.11	-	71f0d613467bd26f46ed8ada210ba1b17db84a2d
org.apache.servicecomb	swagger-invocation-validator	1.3.2	-	6300540d33e15304c9720a6bde8060f3ff5ff78a
org.apache.servicecomb	swagger-invocation-validator	1.3.3	-	595323304994b5b0df5d5b3ac72486542d05a89c
org.apache.servicecomb	swagger-invocation-validator	1.3.5	-	879d194577bd5918ceecc5c2e423ca852a4701fd
org.apache.servicecomb	swagger-invocation-validator	1.3.6	-	06ca9985f7de44254bf5adacb889c83a7dc8f61c
org.apache.servicecomb	swagger-invocation-validator	1.3.7	-	4a85bb6d04d1cd71ac0f3fe954d5c1de614d9add
org.apache.servicecomb	swagger-invocation-validator	1.3.8	-	21e8561743e926f3f5799fd0e38a69653b66069c
org.apache.servicecomb	swagger-invocation-validator	1.3.9	-	c8444acd2f07888b47ceb36bb60e6173009b571b
org.apache.servicecomb	swagger-invocation-validator	2.0.0	-	fd5d5f3aa5d096317ea18039985b088bc2db2a8f
org.apache.servicecomb	swagger-invocation-validator	2.0.1	-	27575efa9fec914103fdba65bf198cb6a65d700f
org.apache.servicecomb	swagger-invocation-validator	2.0.2	-	c8f71593041533f23867643565d6b1e8e416224d
org.apache.servicecomb	swagger-invocation-validator	2.1.0	-	4c384ebc8f60d9bf26e545f27257ded5f056c24d
org.apache.servicecomb	swagger-invocation-validator	2.1.1	-	74627ad882bf4bf920b131ed24d03a747c0bb160
org.apache.servicecomb	swagger-invocation-validator	2.1.2	-	135cc1d43c082c21764e1f7c3610ea18ef57c3b2
org.apache.servicecomb	swagger-invocation-validator	2.1.3	-	a829aebc1be22bb158cd85f41689d9b9cc50a225
org.apache.servicecomb	swagger-invocation-validator	2.1.5	-	4383bdf92c8149dfb34d45f80b600c0d023c4694
org.apache.servicecomb	swagger-invocation-validator	2.1.6	-	f2e43304c520990f9b189351839d28995697202d
org.apache.servicecomb	swagger-invocation-validator	2.2.0	-	dbabf7347d8f3587e4daeb7382fa782b3d7da1b8
org.apache.servicecomb	swagger-invocation-validator	2.2.1	-	4f8272dc4902426f159fa0c32e08826e5d66e375
org.apache.servicecomb	swagger-invocation-validator	2.2.2	-	ea194fdc612ccab66dbf8e9eb6f3f74717ba4dfc
org.apache.servicecomb	swagger-invocation-validator	2.2.3	-	d511290d780445df98392b5e14568b3e446ca5ba
org.apache.servicecomb	swagger-invocation-validator	2.2.4	-	f56f873daf954f431ae6ca46ec3f52e0d6c38c2b
org.apache.servicecomb	swagger-invocation-validator	2.3.0	-	378cc20679e779d81a13763407b6794c91a59cb4
org.apache.servicecomb	swagger-invocation-validator	2.3.1	-	06016cbac24aaf81d1a4f8af01f22effa7601c16
org.apache.servicecomb	swagger-invocation-validator	2.3.2	-	0099c85e835848a26a8312e4cc28e380d4463936
org.apache.servicecomb	swagger-invocation-validator	2.3.3	-	c9edc9768515e2cede3ff9860e7823a7addd9a9b
org.apache.servicecomb	swagger-invocation-validator	2.3.5	-	8c65b3f8e2679ff91f6355cc39347d7ba6eb3e9d
org.apache.servicecomb	swagger-invocation-validator	2.3.6	-	b9e4fd95cde2698b9259445d9860a7628aa95314
org.apache.servicecomb	swagger-invocation-validator	2.5.0	-	ff9910f07fcb7e5ad95065c94ab4042d2cb4b5fe
org.apache.servicecomb	swagger-invocation-validator	2.5.1	-	2536517117ba0f53defe97ef55189f9922842a1b
org.apache.servicecomb	swagger-invocation-validator	2.5.2	-	c7dfa345398e818f37c357412ecfd322b94c33b6
org.apache.servicecomb	swagger-invocation-validator	2.5.3	-	dce6ffa593f30fa46451276a17d2a6a9c890980c
org.apache.servicecomb	swagger-invocation-validator	2.6.0	-	a2460ff43da4cf11256c60f982325147e67a51b9
org.apache.servicecomb	swagger-invocation-validator	2.6.1	-	19981fbeec729f304f56fd18d03aaba787d25946
org.apache.servicecomb	swagger-invocation-validator	2.6.2	-	4a71929898a7c65fb47149631d1c3e855048319a
org.apache.servicecomb	swagger-invocation-validator	2.6.3	-	159897034d9ab21354b20699a2d3da9196ffa5ba
org.apache.servicecomb	swagger-invocation-validator	2.7.0	-	9de8320c7aed28ff89895012d430cb5ab6413f63
org.apache.servicecomb	swagger-invocation-validator	2.7.1	-	3d42c2cacda7d61d72122ef300b4c088d4ea0a82
org.apache.servicecomb	swagger-invocation-validator	2.7.10	-	7dd16fd943e6572a97ec53c1f0bb480fc4fb6767
org.apache.servicecomb	swagger-invocation-validator	2.7.2	-	6dd4dc0a0ffc64874786eb1e377d1e32fb647193
org.apache.servicecomb	swagger-invocation-validator	2.7.3	-	ed8f28266a81730c5ea349ee9ccfc543efc72099
org.apache.servicecomb	swagger-invocation-validator	2.7.4	-	11e65e57101b793a35ea8fd041ef5ea79f891a53
org.apache.servicecomb	swagger-invocation-validator	2.7.4.1	-	daf9638bf1c0621708e53a4b4e07959ac3021851
org.apache.servicecomb	swagger-invocation-validator	2.7.4.2	-	b67fb4dc53caec0068b3f4c9f41223118180eaf4
org.apache.servicecomb	swagger-invocation-validator	2.7.5	-	55f4d209f67180b40cc1201027b550ad8bf1755a
org.apache.servicecomb	swagger-invocation-validator	2.7.6	-	8506827ccd3c9a0dceccf57a0715ca2addc87932
org.apache.servicecomb	swagger-invocation-validator	2.7.7	-	4d8fedb3cba221757a65425f24a8943683199e80
org.apache.servicecomb	swagger-invocation-validator	2.7.8	-	fee63ec1a0a1a3f39c376942ad90e3c1bb63fdcb
org.apache.servicecomb	swagger-invocation-validator	2.7.9	-	01d376ff2d36da0b5e40fccdcbd61412473ff501
org.apache.servicecomb	swagger-invocation-validator	2.8.0	-	ba612ebb747634fb94247ae0417d1fd8995221bf
org.apache.servicecomb	swagger-invocation-validator	2.8.1	-	ff3200616264bb654783fc97010a9b4be404f663
org.apache.servicecomb	swagger-invocation-validator	2.8.10	-	5d9eeaa1087e640fc1280f05cc60ae1023ba3eae
org.apache.servicecomb	swagger-invocation-validator	2.8.11	-	68b3b82aad94f7186d5d8fe83b11bfb593d6bf56
org.apache.servicecomb	swagger-invocation-validator	2.8.12	-	354fc2c993027611d7b1bcf1d67f264bacc984fc
org.apache.servicecomb	swagger-invocation-validator	2.8.13	-	59f09594928db25949de4f41e1abf875ea985241
org.apache.servicecomb	swagger-invocation-validator	2.8.14	-	ca9451821e1bba61b69f88139302a6b09f789d3d
org.apache.servicecomb	swagger-invocation-validator	2.8.15	-	46c91ed2ea83419d326422a29d728fdd3c140e5b
org.apache.servicecomb	swagger-invocation-validator	2.8.16	-	b38572b5573552752425d3a2c4c4f74d745a42ee
org.apache.servicecomb	swagger-invocation-validator	2.8.17	-	dbf9f4241f5b01e7f8dd7dffaa39e4e4c366243b
org.apache.servicecomb	swagger-invocation-validator	2.8.18	-	31d1f6bad4607659cc4585d659a644a66f63c147
org.apache.servicecomb	swagger-invocation-validator	2.8.19	-	987bb59757c50b8acd94b82d1b635ba56c6c59ab
org.apache.servicecomb	swagger-invocation-validator	2.8.2	-	25f472c52499bb55dbdeefccbbeb694158a61c27
org.apache.servicecomb	swagger-invocation-validator	2.8.20	-	c1dbb3fc4fad65a1d2214060584e1fb286a2153a
org.apache.servicecomb	swagger-invocation-validator	2.8.21	-	d6885da611df776c73d46ade1bb3bcbd048f4efc
org.apache.servicecomb	swagger-invocation-validator	2.8.22	-	0b18f2c00370df230bafec32c51a2e0f76ada9d4
org.apache.servicecomb	swagger-invocation-validator	2.8.23	-	7165270979520b80757e93e9b3f6dca5b1116ae6
org.apache.servicecomb	swagger-invocation-validator	2.8.24	-	ce7839af949c44dfa605259e4c648d3eb24a63e8
org.apache.servicecomb	swagger-invocation-validator	2.8.3	-	9e6bf078e9f8aaed02f9da5a53ebc855c153e506
org.apache.servicecomb	swagger-invocation-validator	2.8.4	-	f76b11186d1f5e276e47ae1def1a1bf6ce00221c
org.apache.servicecomb	swagger-invocation-validator	2.8.5	-	28a5fe46973b9842b440ff724a8f6449953cb6aa
org.apache.servicecomb	swagger-invocation-validator	2.8.6	-	94880319aa21be8205dba5320c5a490a1cefa49a
org.apache.servicecomb	swagger-invocation-validator	2.8.7	-	6b02c5879151c5e35d7eaf726d7408de0a3ce529
org.apache.servicecomb	swagger-invocation-validator	2.8.8	-	df24f55d0e448b2aef286d9563a6a1bf5d3571c7
org.apache.servicecomb	swagger-invocation-validator	2.8.9	-	aa7dfdf64bedfc747dc7fe13d65fa24eea046b2b
org.apache.servicecomb	swagger-invocation-validator	3.0.0	-	263dc721a9b42c91fc33755c3f41c63f1d10072d
org.apache.servicecomb	swagger-invocation-validator	3.0.1	-	42b01a20ec06052a700778f4d919e4728863ce6d
org.apache.servicecomb	swagger-invocation-validator	3.0.2	-	96803768bf6ca8bdf16ce2dd958ed4cbf7b6ff13
org.apache.servicecomb	swagger-invocation-validator	3.1.0	-	e49b2a4d9135862ab305546cb85d0eebd58ea928
org.apache.servicecomb	swagger-invocation-validator	3.1.1	-	4279b9e5e1af7f1159b4c554ba978c8e6a90c5cf
org.apache.servicecomb	swagger-invocation-validator	3.1.2	-	a931342ea1c6e5c11bf50f6f0de2b4a9a8d1d5d8
org.apache.servicecomb	swagger-invocation-validator	3.2.0	-	9fc83346fa3a1df0cb734b93ffaf2eb2db7a0ece
org.apache.servicecomb	swagger-invocation-validator	3.2.1	-	bc9813b65e9b35186bd3f930a0f5648f8c31dfe6
org.apache.servicecomb	swagger-invocation-validator	3.2.2	-	ea4d1c40554d216d24a91483c5bf44393d0f7198
org.apache.servicecomb	swagger-invocation-validator	3.2.3	-	4be477e856399e61fd9a0c592245852f0210f33b
org.apache.servicecomb	swagger-invocation-validator	3.2.4	-	50190717d41ebc05819c35ed0108ead9322aa74a
org.apache.servicecomb	swagger-invocation-validator	3.2.5	-	b5ca7382fb48054fff452a8f87e4b0f7e98d7626
org.apache.servicecomb.saga.transports	transport-resttemplate	0.3.0	-	19b7906938082e0dbc795fb72a132be0aa123617
org.apache.servicemix.tooling	servicemix-http-provider-service-unit	3.1.2	-	460d80860b1419aa925bca72861351b85e174738
org.apache.servicemix.tooling	servicemix-http-provider-service-unit	3.2	-	21972efac6b696623db4d5cc6149acd820fbd1f4
org.apache.servicemix.tooling	servicemix-http-provider-service-unit	3.2.1	-	35d57c223ed3ab6877817031fa4481ebbca2a5a5
org.apache.servicemix.tooling	servicemix-http-provider-service-unit	3.2.2	-	8a977cdf0304391a76906ea2a859aa552b99e84c
org.apache.servicemix.tooling	servicemix-http-provider-service-unit	3.2.3	-	530466a736511ac650908ef36becdfdb4b0a3670
org.apache.shenyu	shenyu-admin-listener-nacos	2.6.1	-	0898ddc76edbb4dd5d7df2e50f8be0c00296ae03
org.apache.shenyu	shenyu-admin-listener-nacos	2.7.0	-	b6b2f9026a9b55c4e8d40948765effdd38e12836
org.apache.spark	spark-network-shuffle_2.13	3.2.0	-	e5d6fc10f5f6b3862e3f356fdf9b1f690c91f1f2
org.apache.spark	spark-network-shuffle_2.13	3.2.1	-	3e0d8466949f21abb6381fe3a514f97ee7853c3a
org.apache.spark	spark-network-shuffle_2.13	3.2.2	-	f93442261433d675e844961a861c9646802bcd3a
org.apache.spark	spark-network-shuffle_2.13	3.2.3	-	8f8f1783f828024f0f991d90df2641026812c463
org.apache.spark	spark-network-shuffle_2.13	3.2.4	-	aaf8ba86e48f26718dae4aa56af80b8efadf1f7f
org.apache.spark	spark-network-shuffle_2.13	3.3.0	-	e6b6bb65d4516a9fc79469c170efed717e99c224
org.apache.spark	spark-network-shuffle_2.13	3.3.1	-	450332583083101098dcd435cb0d0e743d006278
org.apache.spark	spark-network-shuffle_2.13	3.3.2	-	d9ce355d226497a61b71d6a605ba989f79dd9854
org.apache.spark	spark-network-shuffle_2.13	3.3.3	-	184a1cb159b885258bf1f2224a26b6a2fb4cc423
org.apache.spark	spark-network-shuffle_2.13	3.3.4	-	999204413cecf82b246eadb0e3c003b106d1a007
org.apache.spark	spark-network-shuffle_2.13	3.4.0	-	3b5083dab02926843a833ab14f6b0f282a189c0d
org.apache.spark	spark-network-shuffle_2.13	3.4.1	-	ce464e82c574e55598709a53956593c773f1a483
org.apache.spark	spark-network-shuffle_2.13	3.4.2	-	098b407902729afe3398d534a521c208a9aa2657
org.apache.spark	spark-network-shuffle_2.13	3.4.3	-	6ee5864810b6c35b38f42f2fa59becd532121c5c
org.apache.spark	spark-network-shuffle_2.13	3.4.4	-	190485614deffdd4f88ec15a404c8a0e790475fa
org.apache.spark	spark-network-shuffle_2.13	3.5.0	-	7c5d8396bf01ed6eaad7c392f44d1b11905634ed
org.apache.spark	spark-network-shuffle_2.13	3.5.1	-	24cbbca582c09db6a22c6cf5ddfd49ef77c6a027
org.apache.spark	spark-network-shuffle_2.13	3.5.2	-	6a909eb3aa8913d12e17e3ec1ae98b7ef2b82e46
org.apache.spark	spark-network-shuffle_2.13	3.5.3	-	0b15a4ff98c3aae8c7cbfd67b06c7128fafeb59d
org.apache.spark	spark-network-shuffle_2.13	3.5.4	-	3daeecffebcd71f15ad8a318e7f72ca4434c0ab9
org.apache.spark	spark-network-shuffle_2.13	3.5.5	-	8322d1e2cfe76f27933024c3659a80da75202dbd
org.apache.spark	spark-network-shuffle_2.13	4.0.0-preview1	-	525bafb996ef16aad443ad9da672deb8833b418f
org.apache.spark	spark-network-shuffle_2.13	4.0.0-preview2	-	4f0436f7a7cb5803cf2bbada2e99e6dfb22112f7
org.apache.streams	streams-schema-jsonschemaorg	0.6.1	-	a3fe545f94a3c48e7963fb3dbf410e0bcd68b634
org.apache.streams	streams-schema-jsonschemaorg	0.7.0	-	a610494f4ac9eb3db2383c4f1b269997bc384a17
org.apache.wayang	wayang-api-python	0.6.0	-	23aabaf8a3413720514a4484662a29959dc88e6d
org.apache.wayang	wayang-api-python	0.7.0	-	3da09d2ea715ec953c3ebebd284693c0ee81ece7
org.apache.wayang	wayang-api-python	0.7.1	-	bed49194db53465dd8d42e099a39a78d1ea29f76
org.apache.wayang	wayang-api-python	1.0.0	-	b742163130e713ab6011813320faa9c871c73527
org.apifocal.activemix.tools	activemix-token	1.0.0.rc1	-	3af822ea32c6068ef6204294a095737b15329ae2
org.appdapter	ext.bundle.felix.shell	1.0.3	-	2f4e42d365b23ed2f2455a4bdbc1211ba96bc4bf
org.appdapter	ext.bundle.felix.shell	1.0.4	-	e091cbbaf1390b4d6d4469bac9091825dfd08cf2
org.appdapter	ext.bundle.felix.shell	1.0.5	-	897d0507c2c5bc18a5a122e24e5213f876b0aa7d
org.appdapter	ext.bundle.felix.shell	1.0.6	-	d5513369c9f9b4725aeed2db932a999fe098c6c4
org.appdapter	ext.bundle.felix.shell	1.0.7	-	333fad29468e8822446b4fe042cf41834536e490
org.appdapter	ext.bundle.felix.shell	1.0.8	-	fcd40707b39b668d033962aa03febfe0b18643ee
org.appdapter	ext.bundle.felix.shell	1.0.9	-	28bcf6a6dd95b22f1e20c7c3e498d01bcb0a1b40
org.appdapter	ext.bundle.felix.shell	1.1.0	-	3ebaa710a66613433065f786f56114110ec4b1fd
org.appdapter	ext.bundle.felix.shell	1.1.1	-	7d4f556ace61f81edcef4723f776c073a144772f
org.appdapter	ext.bundle.felix.shell	1.1.2	-	87a59a0b115e5987975235f4724af7f8412a5e15
org.appdapter	ext.bundle.felix.shell	1.1.3	-	f3af960c4b7f6cd48fba2c8b0b777cef340a6052
org.appdapter	ext.bundle.felix.shell	1.1.4	-	efe0c8109b3b75c94475f68af074c8864944e3a1
org.appdapter	ext.bundle.felix.shell	1.1.5	-	8425ec5f51a7f4bdf25776ae20e76378d247bca6
org.appdapter	ext.bundle.felix.shell	1.1.6	-	c2050e24ac0b18b46081b67f3b1a1d47c202766f
org.appdapter	ext.bundle.felix.shell	1.1.7	-	9660110ca7440ea3f6291271a73d6eee2afc9195
org.appdapter	ext.bundle.felix.shell	1.2.0	-	07a0ed3676970089b3bc2ce9c6c714cb8a114efd
org.appdapter	ext.bundle.felix.shell	1.2.2	-	f696008633be9b63aa7e8b355ab0a501c56cd6a9
org.appdapter	ext.bundle.felix.shell	1.2.3	-	dabcc4b4fef0124da53b10a178d8528d3c027216
org.appdapter	ext.bundle.felix.shell	1.2.4	-	84923b36e826ac92911afcd9923b96ff9a211068
org.arquillian.container	arquillian-droidium-container-impl	1.0.0.Alpha1	-	117572c675da6f84e0ef3dd22baf8bffe451dc36
org.automorph	automorph-undertow_2.13	0.0.0	-	dce22ca23ee92a2613917d1b0458ecbcfe2baca5
org.automorph	automorph-undertow_2.13	0.1.0	-	60d189407ab3686bbdfa71ad8ec0dcf4e9409360
