cloud.mburger.mb_android_kt	mb_android_kt	0.8.0		N/A
software.amazon.awssdk	forecastquery	2.20.108		f17bc63a8919cb957f8cdce2b679e949e9879d48
software.amazon.awssdk	forecastquery	2.20.109		a28f5f27aa280d5ac1b1c42b58c939c6fd7aa894
software.amazon.awssdk	forecastquery	2.20.11		67017b181151132e64007a608078b3c8b9247131
software.amazon.awssdk	forecastquery	2.20.110		fce61e8058611b7626f9a325d7e2c31195dd2172
software.amazon.awssdk	forecastquery	2.20.111		0a5516edce878eb12dc2ce5e3a2b6541b8cd7a69
software.amazon.awssdk	forecastquery	2.20.112		20544f78029b9f93a72269cdc05fdf61d5791638
software.amazon.awssdk	forecastquery	2.20.113		36efae65c96ca2bdf2814fc834866a99dbd24eb2
software.amazon.awssdk	forecastquery	2.20.114		41a8cbd04c2c5f3cd3cbf27c121b2e393b55eeba
software.amazon.awssdk	forecastquery	2.20.115		d2c0cd0da7f2cba8f3a9aa78a47a31eeff1cc095
software.amazon.awssdk	forecastquery	2.20.116		d9bba0f7610df28416226d51e0c9d1fb9c0649ee
software.amazon.awssdk	forecastquery	2.20.117		0942c4cd5d6aac931b1a652041a1a34dbc84d9a7
software.amazon.awssdk	forecastquery	2.20.118		fceac31fc821305c47b4ba345d7744b7a18e04e9
software.amazon.awssdk	forecastquery	2.20.119		cd11f77b0301e672096f41a3fd28e1b5839ef7a9
software.amazon.awssdk	forecastquery	2.20.12		9065be00765b7eedd7082262dc246d6804aa755f
software.amazon.awssdk	forecastquery	2.20.120		de90b1030c1191d6e0e965f88e8d286070c9d72c
software.amazon.awssdk	forecastquery	2.20.121		c43db1f10c1b3bc1abb0447d30ffe8bda4834ef3
software.amazon.awssdk	forecastquery	2.20.122		0b16f5b4cef67ce696f840e93d4cae453cfe70cb
software.amazon.awssdk	forecastquery	2.20.123		65c67fccd40fd4cf423e4f00f2a2e930f73f200e
software.amazon.awssdk	forecastquery	2.20.124		676bbbaea5742e9980cb903df2c0b3fba83e1cbf
software.amazon.awssdk	forecastquery	2.20.125		35ff1f2176d855be46543f7de2eb5045a9d1715f
software.amazon.awssdk	forecastquery	2.20.126		e50dc8110f915305c41aa64ae16348b48e9ce5f9
software.amazon.awssdk	forecastquery	2.20.127		ae0130ccda4e205909e9d3531631501cc1e14f84
software.amazon.awssdk	forecastquery	2.20.128		1e5bfd403834efba6cbcf7123ff13012eed42a2d
software.amazon.awssdk	forecastquery	2.20.129		c8f324e310bb408488987dae127bc33c7a2eeefd
software.amazon.awssdk	forecastquery	2.20.13		07b15325109e4ddb50b812d5fa3ecc2f0bbb336a
software.amazon.awssdk	forecastquery	2.20.130		d264e0da58652e66a170c3097eb09df211b1233a
software.amazon.awssdk	forecastquery	2.20.131		1cbf19d39dd5ff317aa3b6df3db16140e44a31b9
software.amazon.awssdk	forecastquery	2.20.132		7de39518dfdeb9c8155869d1fe51a89e27d08dd2
software.amazon.awssdk	forecastquery	2.20.133		1e464e88ab4de6e417200251422d2d53c346922a
software.amazon.awssdk	forecastquery	2.20.134		5618871a0623663664229e50e8e5dda730f32197
software.amazon.awssdk	forecastquery	2.20.135		21476e444a29fa66a4cd4116ab687481538755e1
software.amazon.awssdk	forecastquery	2.20.136		4dfc2a1b6f2252e0c683fa96983c841ff1bb40a5
software.amazon.awssdk	forecastquery	2.20.137		5200d4e1bf011fdf30f05c76454acd98bb60c1bf
software.amazon.awssdk	forecastquery	2.20.138		747cb12ae5dc7032a778db639dcc85ba083d51d1
software.amazon.awssdk	forecastquery	2.20.139		fde76538ceca2352ea65e80ab71a377cb9bf12bc
software.amazon.awssdk	forecastquery	2.20.14		c5fdf2bc171dea1e703d7cb695a0680efea68f07
software.amazon.awssdk	forecastquery	2.20.140		6993cc00b2c202b66a810a54d575c6b7d4bf36f8
software.amazon.awssdk	forecastquery	2.20.141		8618925232ee0187a752961aa60ca5dbc76d225d
software.amazon.awssdk	forecastquery	2.20.142		14a56a25993e220d92323d96bdf01de3e52be053
software.amazon.awssdk	forecastquery	2.20.143		69cf2af1ad7da47db870968aee5376121784240a
software.amazon.awssdk	forecastquery	2.20.144		e6186b24621aea675dc3d82cb9898a847899cb3c
software.amazon.awssdk	forecastquery	2.20.145		f43b52e37a487883173d0a36677fc91faae1450c
software.amazon.awssdk	forecastquery	2.20.146		e9dbbf54865a946f107f5a40fa6141ce5ae06060
software.amazon.awssdk	forecastquery	2.20.147		456535fe8e51bc3e3c635d505680244401a4c8a0
software.amazon.awssdk	forecastquery	2.20.148		7198a2cdc745007e96390850d3d4e746005df8df
software.amazon.awssdk	forecastquery	2.20.149		ce6f849e1a1174170979659b94e649114cc10909
software.amazon.awssdk	forecastquery	2.20.15		c6dc879086f7927bbeed8aa90e73ed008b288228
software.amazon.awssdk	forecastquery	2.20.150		75a0217ebe54ad45544069f1028888033962ad15
software.amazon.awssdk	forecastquery	2.20.151		00fb345da992c5d1f7923328a28cfd750dbb6431
software.amazon.awssdk	forecastquery	2.20.152		b558deda6e91e60cd14dd0b29861ed0e25aa3a8b
software.amazon.awssdk	forecastquery	2.20.153		91d79f1a92154c2d799483f472b45a930e482a68
software.amazon.awssdk	forecastquery	2.20.154		83f1a6634abbc732c1b5d4ee89786f0db4cc4a7b
software.amazon.awssdk	forecastquery	2.20.155		62a04a2f7fe701e9fdfc067e16ed82be497bd43e
software.amazon.awssdk	forecastquery	2.20.156		af826e0ce4766b5f43217c37a6f6683b95eaea5f
software.amazon.awssdk	forecastquery	2.20.157		b61efed1ae1d31f4b61e50360ebac9209fc4ef64
software.amazon.awssdk	forecastquery	2.20.158		d9e7d298c54fc999c1007aaf0c45835b954ed84e
software.amazon.awssdk	forecastquery	2.20.159		dad8974402fa06173dbc0a98c1f0fce18bb5f1af
software.amazon.awssdk	forecastquery	2.20.16		35209bd33571b292cf4c19d8625718344ee56ecf
software.amazon.awssdk	forecastquery	2.20.160		50e56c428c6db10665c926cd7695181c1ce52022
software.amazon.awssdk	forecastquery	2.20.161		f8bd38a644e577bc64649a9f2aa3d19bb35f40c8
software.amazon.awssdk	forecastquery	2.20.162		32fb6c929fa7fde02419b106c85ecd2da2c5e708
software.amazon.awssdk	forecastquery	2.20.17		26e81a8eaddc76a57407d4d74175481728c9b8a7
software.amazon.awssdk	forecastquery	2.20.18		6fb0efb7ac4864f585a246a3e18280d14dc4ea55
software.amazon.awssdk	forecastquery	2.20.19		446100808e842b2af63482b8815e165a95b0e848
software.amazon.awssdk	forecastquery	2.20.2		93df045cf11524b98222feb68fc6eeb0a8963aa8
software.amazon.awssdk	forecastquery	2.20.20		bbf8dffa17dfbd635b630a0d004b55469a50fb53
software.amazon.awssdk	forecastquery	2.20.21		93ac5f8b910abaa375711dd50abf4915c978467f
software.amazon.awssdk	forecastquery	2.20.22		1ae5d91c4b756c92d87e7c1bdd0bb7c6f4487d0c
software.amazon.awssdk	forecastquery	2.20.23		bab2d247a6fff34522c621257e3d95618f2be5be
software.amazon.awssdk	forecastquery	2.20.24		e58beeb0334345554718880acbef2f24eab6498b
software.amazon.awssdk	forecastquery	2.20.25		3c1a40d95f8554c4a4ecfae4ae9adb79724376e3
software.amazon.awssdk	forecastquery	2.20.26		d0d1459a455a1607e5f9f8efd55f14c5b6331c76
software.amazon.awssdk	forecastquery	2.20.27		46f67648db71b7549eace72933c5eaf1e5f94379
software.amazon.awssdk	forecastquery	2.20.28		4eef7365622b86278fc221906867ba6043780278
software.amazon.awssdk	forecastquery	2.20.29		7225b737e979fbe87db4c86f36bf6c093dd874c2
software.amazon.awssdk	forecastquery	2.20.3		4312e136ce8c79b0ee64c3f4676c4c0e678c6296
software.amazon.awssdk	forecastquery	2.20.30		71aa4350a071f5ae87a64835b3c884655f8e9a25
software.amazon.awssdk	forecastquery	2.20.31		271440a8de29294a561f8a8fba7dc0e5e41c06c1
software.amazon.awssdk	forecastquery	2.20.32		2a7c8840692393ff5ae159e2fcdc35d3b7d109a4
software.amazon.awssdk	forecastquery	2.20.33		9fdce34e1481f43c97223baa82a782f55672cb2f
software.amazon.awssdk	forecastquery	2.20.34		0432c660d181554dfdb5089b92b50bdddcfbc24a
software.amazon.awssdk	forecastquery	2.20.35		3aaefea020dc61139bebfb3266fb7da87feeb964
software.amazon.awssdk	forecastquery	2.20.36		48a5ac1801b29dd4953436596eb741868409976f
software.amazon.awssdk	forecastquery	2.20.37		7cafd78e39d5a1933943fd6f9b2814de75cf7b8d
software.amazon.awssdk	forecastquery	2.20.38		6faca989e4511974f02df2ffb8d1f69b577fb852
software.amazon.awssdk	forecastquery	2.20.39		813e9be380c759e4c0ac7d794c355d7641cf37eb
software.amazon.awssdk	forecastquery	2.20.4		31a5e4282e41dabc7ff7c29522e9d1efcc303d8d
software.amazon.awssdk	forecastquery	2.20.40		4782862cd602411e8bf69beecfff4d5207c4f83d
software.amazon.awssdk	forecastquery	2.20.41		893eaf8739ed7af8fa9f893bf358ea936f9394da
software.amazon.awssdk	forecastquery	2.20.42		1f13d1dee6cbeab010ad6c894667db9480e7735b
software.amazon.awssdk	forecastquery	2.20.43		2a8dda55e83ad6ed41eb51e956af7008b60603bb
software.amazon.awssdk	forecastquery	2.20.44		e8cc61c1e499512665e053efb4478a8170d415ac
software.amazon.awssdk	forecastquery	2.20.45		440e1e7e314cc9bc44d2de36774cfe42e5a91aae
software.amazon.awssdk	forecastquery	2.20.46		91c7e782c1f66735e2a59ab1e158fa4999031cd4
software.amazon.awssdk	forecastquery	2.20.47		ae3096d5f9c7aec53c58543f91813e2a27ddc80c
software.amazon.awssdk	forecastquery	2.20.48		3b44ee45334cfddfed4e00ec6b532dfd196196ad
software.amazon.awssdk	forecastquery	2.20.49		cec8c8dda2e7948b747f7e252dd7de430cd8cdea
software.amazon.awssdk	forecastquery	2.20.5		9062c9d6c80e2964e0f066945f7d8688eb2c3fa4
software.amazon.awssdk	forecastquery	2.20.50		97912047cb3beaf4391368500b8d263c72369d79
software.amazon.awssdk	forecastquery	2.20.51		1a527df866bfbb7001a850e74e094e10420a0bd3
software.amazon.awssdk	forecastquery	2.20.52		79a9ae5ab9d9015b1b37897eb2e9f800a61a6ec8
software.amazon.awssdk	forecastquery	2.20.53		ca7fdad3d41af18336d467f4c582ee0f059f6392
software.amazon.awssdk	forecastquery	2.20.54		642c2aeed0169d9331c739233837cf1e786d2dc3
software.amazon.awssdk	forecastquery	2.20.55		c64705f0037daebcddc3bed734fa4b713d0a3e4e
software.amazon.awssdk	forecastquery	2.20.56		27e7e2982bffb7506b7271ad502c3ae50308efcd
software.amazon.awssdk	forecastquery	2.20.57		50fa77176e43de3a372927fb6145bbae7d9fa159
software.amazon.awssdk	forecastquery	2.20.58		4e2341f3e0327557dc4c90d437e13755e0e1f054
software.amazon.awssdk	forecastquery	2.20.59		45afe9c669041a5f09e585a0d940817cb8015461
software.amazon.awssdk	forecastquery	2.20.6		48505de93da8a0ff43ab069f329ce1bc83e2a5ef
software.amazon.awssdk	forecastquery	2.20.60		5fb99de61dbe0d714bfdb21ec4b07ef0e80ddb2e
software.amazon.awssdk	forecastquery	2.20.61		f50c398856bdd2391da2a75546a826d72bb6640e
software.amazon.awssdk	forecastquery	2.20.62		4389d3083098f5b3696a54831428b314d40b9fea
software.amazon.awssdk	forecastquery	2.20.63		e6204a4b26104e2ea2b5807ecf3141e87392674c
software.amazon.awssdk	forecastquery	2.20.64		d274a9fef0243897551733ed7ecc2cab447f3f09
software.amazon.awssdk	forecastquery	2.20.65		7863f192d749592cd6c613582a924bf48f3432fa
software.amazon.awssdk	forecastquery	2.20.66		934d0642ef27351abdaafe0f270fdf394633a794
software.amazon.awssdk	forecastquery	2.20.67		bd90bddcc667f4b51f047d69d2b582d5a65d388c
software.amazon.awssdk	forecastquery	2.20.68		69cdc0145e954a3d98518e219c86271ec4b2ab23
software.amazon.awssdk	forecastquery	2.20.69		ec211d0cb53e67442accbe8bd78a2024b17e87e8
software.amazon.awssdk	forecastquery	2.20.7		ba15e40b215537d00fa92ae72037a3caad9bf4a5
software.amazon.awssdk	forecastquery	2.20.70		b7c9203495c0ae325709a0f164d56bb7bdbabdaf
software.amazon.awssdk	forecastquery	2.20.71		2381391191f8f21384c22b48c90d6764bf91ba98
software.amazon.awssdk	forecastquery	2.20.72		1472f82964381b8403d0d5ac9c047fad17ddbbfd
software.amazon.awssdk	forecastquery	2.20.73		51360a49435dc65cee0090cfaa9bb56dabb27a71
software.amazon.awssdk	forecastquery	2.20.74		55620ba1d5609e33ffdb86f040a266c57df516a1
software.amazon.awssdk	forecastquery	2.20.75		9a0ccac3692ce007565329bb2dcf04c37dcf6e96
software.amazon.awssdk	forecastquery	2.20.76		ec09b5f1f6eee0a95d0a3fad4fb54cb90d139e63
software.amazon.awssdk	forecastquery	2.20.77		697ff1b49a22915ae8fc2ca3c532947ec4e59bc0
software.amazon.awssdk	forecastquery	2.20.78		1df1a87e07e9e7214299a0e667d75c474cc2d30b
software.amazon.awssdk	forecastquery	2.20.79		ddeeaeaf48472d8357d3c8c1eefccbd10542608e
software.amazon.awssdk	forecastquery	2.20.8		d4619bd04e95c71f7214e5fd05ed90eccd989a8b
software.amazon.awssdk	forecastquery	2.20.80		e584b3444ca98ca6caca34a2d5322b62c3fdc5dd
software.amazon.awssdk	forecastquery	2.20.81		6f5c1b03f2396345ccb7f05055e01417e7eb6957
software.amazon.awssdk	forecastquery	2.20.82		dc39cfe9eb269c102e059d1ba25a7a916ee14660
software.amazon.awssdk	forecastquery	2.20.83		5a225dd5f289f540cb7a46e9be085955960f52cb
software.amazon.awssdk	forecastquery	2.20.84		8aedaa1cd4444fa73cfc6115b976a9e80465347e
software.amazon.awssdk	forecastquery	2.20.85		6431051ffa222787061e6ab870dbdbe391b54de2
software.amazon.awssdk	forecastquery	2.20.86		5a17aca9548a5234e91c66e176c1d4f4d229c34f
software.amazon.awssdk	forecastquery	2.20.87		1e26bcf855fd373fad40fd66ab2cdb37815f8e28
software.amazon.awssdk	forecastquery	2.20.88		c5d9c773f0a3a16b77167091ac55e94eefc01f0a
software.amazon.awssdk	forecastquery	2.20.89		2c7dc63594dd609fffab52232dba28660e6b267c
software.amazon.awssdk	forecastquery	2.20.9		ff897b294b9f1ce4303757c3f7607298596f332e
software.amazon.awssdk	forecastquery	2.20.90		795c316e22069eb8ed108ecf18125983c006f00f
software.amazon.awssdk	forecastquery	2.20.91		fd751ff4bc22490d207afa5e4505aaf1f5f92282
software.amazon.awssdk	forecastquery	2.20.92		498517159c04a6a643aa4e632afddd79f9f551cf
software.amazon.awssdk	forecastquery	2.20.93		a4cfa22e5f2101b2293c280283411b1b0f31e70b
software.amazon.awssdk	forecastquery	2.20.94		6e4542c2fcec9cbb34db52397f3c3415298494ec
software.amazon.awssdk	forecastquery	2.20.95		888abdf269d545bad1817f42580ad3bf6dc1c78a
software.amazon.awssdk	forecastquery	2.20.96		f84f775f34c7248fb611b4ab19171ea172686511
software.amazon.awssdk	forecastquery	2.20.97		89f013cc09a2dad88689dd5eaddfaa3a54c37d04
software.amazon.awssdk	forecastquery	2.20.98		90bb059ccfdf91d1f9221883102498d6f0dfdb6c
software.amazon.awssdk	forecastquery	2.20.99		46e4053a4a8e12da19aa1a8466455cc9b7fdf47e
software.amazon.awssdk	forecastquery	2.21.0		4f05628092d90ed8a50a8fe31e10dc25522480aa
software.amazon.awssdk	forecastquery	2.21.1		b4384806c2af6abb5c22b5a798b60428e6a21b70
software.amazon.awssdk	forecastquery	2.21.10		4482435ee3b86b0cc2c1c89de286772960460600
software.amazon.awssdk	forecastquery	2.21.11		b7362b6f626c7e90b04716b4c2a3813cbc56e6e0
software.amazon.awssdk	forecastquery	2.21.12		d47cfcb63557926575307441e89e13a2afea705c
software.amazon.awssdk	forecastquery	2.21.13		6e99dd9a6b521f99a1769dfec4f4816077e2801b
software.amazon.awssdk	forecastquery	2.21.14		942f1c77e7c10538e635735fd955fb761825b06d
software.amazon.awssdk	forecastquery	2.21.15		ebe3e2b3a05ddec5dd33be46717651ad8aaad629
software.amazon.awssdk	forecastquery	2.21.16		affa9700755573edf9690f9c20a2d0cd477dab53
software.amazon.awssdk	forecastquery	2.21.17		8de0e5747219c6db7442a93bd35c490f4f3a4621
software.amazon.awssdk	forecastquery	2.21.18		eaa53ea9842992f34d70d8298c89bd704004c3bf
software.amazon.awssdk	forecastquery	2.21.19		0105e02e6ccf187a60722911ea68a98984513eb1
software.amazon.awssdk	forecastquery	2.21.2		f481206ac0eda091ea110e1b727e08a77586f817
software.amazon.awssdk	forecastquery	2.21.20		42d713227aebdc127b5bf19d05c0732179c24ccd
software.amazon.awssdk	forecastquery	2.21.21		d94b4052bc07755ca2b94ad339df2094a9c18f7e
software.amazon.awssdk	forecastquery	2.21.22		dc4b3792b4bdb711d4bcfae60b16c3bf4e17505a
software.amazon.awssdk	forecastquery	2.21.23		849ab02cc25ad1fad2bbe1391b9101e468c08d25
software.amazon.awssdk	forecastquery	2.21.24		cf79a3c72111cdc104185c9f32a6f483e4b309a4
software.amazon.awssdk	forecastquery	2.21.25		0bd06812767cc3d1676c4ebbc74643060add24cc
software.amazon.awssdk	forecastquery	2.21.26		cfafca51ecfde840fc4c9f2140b7db5d8ccf67f1
software.amazon.awssdk	forecastquery	2.21.27		4e421abb8189928ca9a3bf778d45aa26540c71d0
software.amazon.awssdk	forecastquery	2.21.28		19f6e9e2c002d335bef15cf20ef6c9bf9f43bdd2
software.amazon.awssdk	forecastquery	2.21.29		124d2168a25b5bdda1aa479c8af9267b71927c8f
software.amazon.awssdk	forecastquery	2.21.3		12f01575fe55d67af174e46e51f30b7ac4d281b7
software.amazon.awssdk	forecastquery	2.21.30		e715df1b705b2d1fafde2e93a5bf8b645b53f329
software.amazon.awssdk	forecastquery	2.21.31		e930672d8760c638645a63c70ef7eafd26ab19dd
software.amazon.awssdk	forecastquery	2.21.32		382e596ee2c12c56f8d94db1a8f8de5c1de83559
software.amazon.awssdk	forecastquery	2.21.33		fab0acf12b7f71e75385736c67ddab55fba43cc2
software.amazon.awssdk	forecastquery	2.21.34		ec50dfb05ea39ed8c6a9491a0b1e34cc5779497a
software.amazon.awssdk	forecastquery	2.21.35		5cb4e3fecab7efa516668ef2b7f4766d05434e40
software.amazon.awssdk	forecastquery	2.21.36		cc7d847632c138eab9e70fce27e213631648304f
software.amazon.awssdk	forecastquery	2.21.37		5036253f3bd0e5cd9c98d146ed8c77a60bb15474
software.amazon.awssdk	forecastquery	2.21.38		781416ad2d519644ab8fa5545782d3e8d53ff23e
software.amazon.awssdk	forecastquery	2.21.39		b7436d2e9af68106f4a7c66d8671db2b412dc5fc
software.amazon.awssdk	forecastquery	2.21.4		50c35268d70de72b0dbd1dc59031edbf3955e030
software.amazon.awssdk	forecastquery	2.21.40		2068876781f384f865c3db3e725986b6291cff43
software.amazon.awssdk	forecastquery	2.21.41		a5e6b244bb3144164f5892896bf93b2b2fd33583
software.amazon.awssdk	forecastquery	2.21.42		d2e2453e5600cecc609bdb8f50e36a1fc9b15728
software.amazon.awssdk	forecastquery	2.21.43		1fee4f0679063e90a31b088f2fe44d422e316442
software.amazon.awssdk	forecastquery	2.21.44		5eb4bec45634159e588a7ebed9f8c0c45c90b1cb
software.amazon.awssdk	forecastquery	2.21.45		41c275d813e206db58bccfef9eff40a947e6ffe4
software.amazon.awssdk	forecastquery	2.21.46		811bbf4b0d1ac0313d5e3e69f99157cf3cdb517d
software.amazon.awssdk	forecastquery	2.21.5		add97e8fded4a19b31231a12246261a8b5ab6f59
software.amazon.awssdk	forecastquery	2.21.6		b062ab24e99e032da6c287acb1b389731e7c24f0
software.amazon.awssdk	forecastquery	2.21.7		317c3fe772d8610d2d84c889ccb506f8afea0439
software.amazon.awssdk	forecastquery	2.21.8		59d99f40676978d1821c3dc88f0605f5637dcce7
software.amazon.awssdk	forecastquery	2.21.9		753f3d49e0c829d1298f5437919aa84cfe2b5a4d
software.amazon.awssdk	forecastquery	2.22.0		83a81b87c69403b3de91fa7316d19346fa9a51eb
software.amazon.awssdk	forecastquery	2.22.1		a7c17142f1728f88690319a093883e8b1ed3bbd7
software.amazon.awssdk	forecastquery	2.22.10		b9a4715884cbc6921dfcea0c0f9886e0bdf91a0b
software.amazon.awssdk	forecastquery	2.22.11		f04892c71fabe12df46cb08da19923e1c8ed5c57
software.amazon.awssdk	forecastquery	2.22.12		2a4fd848d8608e5a09f2bc65fdbc5eae8c9661cc
software.amazon.awssdk	forecastquery	2.22.13		75504ba084f5e404bd3f6f32defd94ed96e7ac0e
software.amazon.awssdk	forecastquery	2.22.2		c56c553b230c79bb8498f17239a1fdb543dc6f33
software.amazon.awssdk	forecastquery	2.22.3		29cdc8f577e7f139f5a9498ef3b86568b015b1d3
software.amazon.awssdk	forecastquery	2.22.4		326ee6dcf4d499f4506b5dddb5c3247eeca7fcbe
software.amazon.awssdk	forecastquery	2.22.5		76576902fa2d9361b99077f7a73af44045bcf266
software.amazon.awssdk	forecastquery	2.22.6		79f71a504aeaf9dbecc86dd4d49551327fdc5399
software.amazon.awssdk	forecastquery	2.22.7		7c2be83b3b692ffec5b50dd8f0a7776fc6eca7f3
software.amazon.awssdk	forecastquery	2.22.8		85e096dee5e6a70fbf2799d880fce0fd46ca377e
software.amazon.awssdk	forecastquery	2.22.9		d0fd608b0a736a3e7b3d8e05285e2ee5b64a085c
software.amazon.awssdk	forecastquery	2.23.0		c74c94cf8855c17caca2fc166664a29009b0ce55
software.amazon.awssdk	forecastquery	2.23.1		a3818b1905e1daefcce68677ab908aa7d81f9a6a
software.amazon.awssdk	forecastquery	2.23.10		8d331137b15ff1827a93ec45bb497ec5da9a5dce
software.amazon.awssdk	forecastquery	2.23.11		1148c7ac11efc27ee4f8ce1f5e9a01a0940830cb
software.amazon.awssdk	forecastquery	2.23.12		6b64986434679212031e61fec5b1b144e2089953
software.amazon.awssdk	forecastquery	2.23.13		d95f25c57e37cb4afe6b43e4af3fd94f681bb624
software.amazon.awssdk	forecastquery	2.23.14		d401f3e0a9abd7b6d26c434dab0ab3ff5cece534
software.amazon.awssdk	forecastquery	2.23.15		44fd5b992179010fc6bdcafe9b653cfb5b7f98e2
software.amazon.awssdk	forecastquery	2.23.16		85a07d3ba824f816fc880cce573ad3d767882ad0
software.amazon.awssdk	forecastquery	2.23.17		101150bb5642c210eb27c8d86d19f728ad9399ca
software.amazon.awssdk	forecastquery	2.23.18		2796f96b01aabb3169d8a717f6137483741aad2a
software.amazon.awssdk	forecastquery	2.23.19		6ceea4c240c8d4099933babb7aee1c74826688e9
software.amazon.awssdk	forecastquery	2.23.2		13ad2a2e1c8fff611177cec0c215f4c38616bae6
software.amazon.awssdk	forecastquery	2.23.20		b3ebb0ddac60ee855e9c1fa703310bb3161cec61
software.amazon.awssdk	forecastquery	2.23.21		2084823d6a8a33a612abd5cbc80d3cf06e013928
software.amazon.awssdk	forecastquery	2.23.3		b50261e6329c177509944c747b4adda858930fe3
software.amazon.awssdk	forecastquery	2.23.4		bce316a6325a8800a95c99049dd5bf5c48428816
software.amazon.awssdk	forecastquery	2.23.5		9509f29b5f85616f57928bcc5b43087c0dd8b14a
software.amazon.awssdk	forecastquery	2.23.6		6dd1eee12fa90a5cf32d455d8d84702edf39eec6
software.amazon.awssdk	forecastquery	2.23.7		13514e73637ea1e80831cd43a6ceb07338347277
software.amazon.awssdk	forecastquery	2.23.8		bea4cdd68f03281f332faf7b12955747c4bd8806
software.amazon.awssdk	forecastquery	2.23.9		294c50da1ac74824c8d8562ab7d15a83243917eb
software.amazon.awssdk	forecastquery	2.24.0		adc6d2515a388fa0557ff52cde9c253c67d814ca
software.amazon.awssdk	forecastquery	2.24.1		186220f2ce7b3547da0b3f0cc8c6c93b2d6b48f1
software.amazon.awssdk	forecastquery	2.24.10		e3a11f0475871ebe81a3ed21706a0eb033707abe
software.amazon.awssdk	forecastquery	2.24.11		6e76e1b66c145d8b937b5cd3d5dc84a4df57369d
software.amazon.awssdk	forecastquery	2.24.12		e2723a41c50ec2891585571c69eccd98b1586c07
software.amazon.awssdk	forecastquery	2.24.13		35cb08c87085030a3d0b3a488ec7f8443d6f8d41
software.amazon.awssdk	forecastquery	2.24.2		28e21a5560797690dd5215e294ff869b66369a6f
software.amazon.awssdk	forecastquery	2.24.3		44abaa09b8cc8a9683f80b530fe6e9fbd7629249
software.amazon.awssdk	forecastquery	2.24.4		982f63439e661a3d52e180b17697755a2c2e2ffe
software.amazon.awssdk	forecastquery	2.24.5		3316d2691410d8ed9fa574e16c71ff54856135b3
software.amazon.awssdk	forecastquery	2.24.6		ec7ddac65ac9453fa893f11a87df4b263e06f31e
software.amazon.awssdk	forecastquery	2.24.7		6e87bdbb10a8f7f8e5fc1a0290595d360c0a1bf8
software.amazon.awssdk	forecastquery	2.24.8		b5b175d373a33ff00872e7673457a8eb5c1cae2d
software.amazon.awssdk	forecastquery	2.24.9		df136fb152f8524d3843cc2b89a022c7ed97fe0c
software.amazon.awssdk	forecastquery	2.25.0		d73fe68b86ef0786a416dfe7f085052274bcc49a
software.amazon.awssdk	forecastquery	2.25.1		fecc5b06eb3a591a1fa9469a00d4243f99a8c0c2
software.amazon.awssdk	forecastquery	2.25.10		b1500fd0ccb342f6f8f39caa9f9e8807c69c9031
software.amazon.awssdk	forecastquery	2.25.11		62cefd793ac58d4ec4d13a216360707c033e5eb1
software.amazon.awssdk	forecastquery	2.25.12		357015eadfb769422436bb5aa0280aaa1756b9fe
software.amazon.awssdk	forecastquery	2.25.13		aac6cdb5565b2eac1594e58b4c63148faf1ddfaa
software.amazon.awssdk	forecastquery	2.25.14		e3429fa461ea673f9c9b028cd2275ca1f102f725
software.amazon.awssdk	forecastquery	2.25.15		62bd06cd50208aa7dd54f76ef31b9eef953dd17e
software.amazon.awssdk	forecastquery	2.25.16		f83b770a8ee59eeddae435c52375381d91e07417
software.amazon.awssdk	forecastquery	2.25.17		e45feffb4a824b69f468956f598784908c4f4a36
software.amazon.awssdk	forecastquery	2.25.18		def17771d438c50d7d93db372ae7de4e47837361
software.amazon.awssdk	forecastquery	2.25.19		08d4d9dfded9acaf58b4cf22ef3d873e87a74a63
software.amazon.awssdk	forecastquery	2.25.2		b4c81d4b8a1c01dd362f831041347ebdf3377bd2
software.amazon.awssdk	forecastquery	2.25.20		0a98879e3362f2b09598b191a6957ee7fd8d21b7
software.amazon.awssdk	forecastquery	2.25.21		1f46cb57c8e2e462dd77550b7ba6c19609695fc4
software.amazon.awssdk	forecastquery	2.25.22		c5a6ada64d15280a7d9e3410d6d539cf4084bf59
software.amazon.awssdk	forecastquery	2.25.23		9adb6657b701e1c6ae9300dd740972c8f39c9eaf
software.amazon.awssdk	forecastquery	2.25.24		ca5f1ff7ac682a12de40f0decb4a1c644c565d47
software.amazon.awssdk	forecastquery	2.25.25		659b6fd86b804050b73e4225298b5ce88f94aa2b
software.amazon.awssdk	forecastquery	2.25.26		b267db4fe4144fe211cec4dc0ce3c11f12df55bd
software.amazon.awssdk	forecastquery	2.25.27		ad1ae2bf842407611e31f161e24ca5d2f5fc59e9
software.amazon.awssdk	forecastquery	2.25.28		688a184880587529f197ae7c81edf1f9c2f5247b
software.amazon.awssdk	forecastquery	2.25.29		ef0a8a8e3eb8e3819ded867b412db6b32924ef5f
software.amazon.awssdk	forecastquery	2.25.3		d0d51ec0e3ce351dec64d869d186844dc9dab8d7
software.amazon.awssdk	forecastquery	2.25.30		860649d1d728910c600ca7d768ecefa1bbdafafc
software.amazon.awssdk	forecastquery	2.25.31		107a68b621d3df7c78aa1ea9c579ca2446e9e822
software.amazon.awssdk	forecastquery	2.25.32		9cae153658ed96cb90b8e08782d4f78e5c33505b
software.amazon.awssdk	forecastquery	2.25.33		5214a5b2dcb1df1adc6d38eef86b60688f3bab85
