be.cylab	snakeyaml	1.25.1		63d5ac1afd6618663d17bf7301a42bf748121d43
org.glassfish.jersey.examples	entity-filtering	2.3		eea07e383507cb4dc72edf956e086a6e9b4eda0c
org.glassfish.jersey.examples	entity-filtering	2.3.1		242b5dd3c905ee3e019021675d36ba0c019cd364
org.glassfish.jersey.examples	entity-filtering	2.30		1008f094217dd8ac029cea8f2ceb4f6652171082
org.glassfish.jersey.examples	entity-filtering	2.30.1		0b51fa2ded02b21d35fab934cdfc9b231562bdc9
org.glassfish.jersey.examples	entity-filtering	2.31		da3ee8781c82f1531714a8bb21651719a54b8bef
org.glassfish.jersey.examples	entity-filtering	2.32		53635c2fcb9fedd71a67b4d8dfac9b52ee0d65b8
org.glassfish.jersey.examples	entity-filtering	2.33		fbb9fd663d1d07a9bb14f21166518d0107e16740
org.glassfish.jersey.examples	entity-filtering	2.34		1061afbb44d69e254d5a546089ba517e8da8e190
org.glassfish.jersey.examples	entity-filtering	2.35		3d4ca1eb74c8c430a3629dc31fc36b7606879eec
org.glassfish.jersey.examples	entity-filtering	2.36		d1276e0b95f104cee83f294d934a1c02a4390857
org.glassfish.jersey.examples	entity-filtering	2.37		00b03d824952844703af838468786d1c38d5b315
org.glassfish.jersey.examples	entity-filtering	2.38		a2eb1569642642e8d43e6c8f06800e999ad34a5c
org.glassfish.jersey.examples	entity-filtering	2.39		5ac591aedcbd42f0aa0b693ead0ab1b474c17263
org.glassfish.jersey.examples	entity-filtering	2.39.1		5be33bcf9df1e56cca12369f9b542593f15221cc
org.glassfish.jersey.examples	entity-filtering	2.4		9a40f9518c25272f85ec1e06b26b94bc4599a1a7
org.glassfish.jersey.examples	entity-filtering	2.4.1		c767abd9e24a1850f908657c9b642c9323183374
org.glassfish.jersey.examples	entity-filtering	2.40		659cdb0e36c4754b43fb68cd206a530c2ae5403e
org.glassfish.jersey.examples	entity-filtering	2.41		3eede5d56f93eaef85a1846232da77cdb3ef7758
org.glassfish.jersey.examples	entity-filtering	2.42		c830c209ab19d39124bbf5a0b5d9e79d64aa28f7
org.glassfish.jersey.examples	entity-filtering	2.43		ab9c0574f6e55d5929922575b881767c4e939c29
org.glassfish.jersey.examples	entity-filtering	2.44		491c0f768630adb134fff2ace1f54c69dca6e49b
org.glassfish.jersey.examples	entity-filtering	2.45		4a4f6083e95048478bbbacb17c2365c70c4b84db
org.glassfish.jersey.examples	entity-filtering	2.46		31a5b6cfe0cdb4c8429b36a6fac7a98d08394f8b
org.glassfish.jersey.examples	entity-filtering	2.5		b85b8ba4beab5e1b79c16f36390ac894e92f0d85
org.glassfish.jersey.examples	entity-filtering	2.5.1		cd7890deb6704c90ce5c8eaa4c3d127e5a48f222
org.glassfish.jersey.examples	entity-filtering	2.5.2		5a16f251483152cbe4e6efd41a3360607602b5e8
org.glassfish.jersey.examples	entity-filtering	2.6		4979ef78ff35f0a738b7922cbd8e0efbe5943d54
org.glassfish.jersey.examples	entity-filtering	2.7		a495361b0194cb4204f9cdc1990e1215983ed496
org.glassfish.jersey.examples	entity-filtering	2.8		686b8112caac92d34c1e025b01c33c174ebec49e
org.glassfish.jersey.examples	entity-filtering	2.9		edc7c1aee77816174c1f90ffd1ec7b80bd3a502e
org.glassfish.jersey.examples	entity-filtering	2.9.1		2be926fb869e261ddb641f4c2348138c37624113
org.glassfish.jersey.examples	entity-filtering	3.0.0		d9b3696bc8ff0f0355de730fc4673b351e66f809
org.glassfish.jersey.examples	entity-filtering	3.0.0-M6		d4caee66f60314ec1d8b04883dd5d7aac531d3ee
org.glassfish.jersey.examples	entity-filtering	3.0.0-RC2		015cd6036ea692b3209b429eed5e586b1ec977d5
org.glassfish.jersey.examples	entity-filtering	3.0.1		04318fa32e28faadeebda23ddc6bdceb27f23065
org.glassfish.jersey.examples	entity-filtering	3.0.10		a6d0802606f1604ae9ec242c64e8a29222e8d14d
org.glassfish.jersey.examples	entity-filtering	3.0.11		4c05a90cd909a5b8c2adcae70c39637f03f50e7c
org.glassfish.jersey.examples	entity-filtering	3.0.12		254937dba4a0c5e95ab5571f093c3cf0b3008aa8
org.glassfish.jersey.examples	entity-filtering	3.0.13		2757575ddfef657c1fb4e295a4410a0971d2d243
org.glassfish.jersey.examples	entity-filtering	3.0.14		ac016af54e7ce3b71d72f8c998e83f4d13aa71e1
org.glassfish.jersey.examples	entity-filtering	3.0.15		904da5a66ae06a4cdc3e516d4094b3802a4b1fac
org.glassfish.jersey.examples	entity-filtering	3.0.16		ccc594f2c12e9daa2902b7c9387b4ebd3d0c6f59
org.glassfish.jersey.examples	entity-filtering	3.0.17		8bd3cb2b7788cec1d76cb458efd9b3c3e9e82a27
org.glassfish.jersey.examples	entity-filtering	3.0.2		becd1a0ba092027b7c60c1ea2febeb19969e81fc
org.glassfish.jersey.examples	entity-filtering	3.0.3		3dcd665564e7021268ba8500b782267503eff610
org.glassfish.jersey.examples	entity-filtering	3.0.4		7e7718cb71df858977ea882c8ae5bdd6a89e9081
org.glassfish.jersey.examples	entity-filtering	3.0.5		c289351da3a8d1da05c65a4d82d97348cd85a69f
org.glassfish.jersey.examples	entity-filtering	3.0.6		fdda04675b0570c2b09802483a86b341e8726d5a
org.glassfish.jersey.examples	entity-filtering	3.0.7		88c151f52195a6d2d3acac67368c9da4f5d9ea11
org.glassfish.jersey.examples	entity-filtering	3.0.8		973fc90f17c58e2e8ebc37908dbf7660af0f0f3a
org.glassfish.jersey.examples	entity-filtering	3.0.9		ca5b1f725a54f20e1d35cac13dd9951d184c1213
org.glassfish.jersey.examples	entity-filtering	3.1.0		1a45460a4f80c7794b6c4bcc929356ccd9cbaff2
org.glassfish.jersey.examples	entity-filtering	3.1.0-M1		67429dc90322707aa09e163b397e28e86ea73611
org.glassfish.jersey.examples	entity-filtering	3.1.0-M2		7507fee08b62398eabac5df427d9a6c7d1262dd7
org.glassfish.jersey.examples	entity-filtering	3.1.0-M3		1c97404f32b9793d599a86bf712134aa2087845f
org.glassfish.jersey.examples	entity-filtering	3.1.0-M7		5c2168440a551cbc8606f2baac2340e48865559e
org.glassfish.jersey.examples	entity-filtering	3.1.0-M8		cd0131f29a2d49ff7d7fade4b84d423e06ad27f5
org.glassfish.jersey.examples	entity-filtering	3.1.1		791e71ad55a42366cc5ca35d07bd8d8755e6a64d
org.glassfish.jersey.examples	entity-filtering	3.1.10		4809e9f54db332157388cd72409f7f8668b3168f
org.glassfish.jersey.examples	entity-filtering	3.1.2		7e96cc7e071f5288be0d25c1f23c421cf274e800
org.glassfish.jersey.examples	entity-filtering	3.1.3		8d8d2bc64c9266c623fd8ba1306a28191269a5ca
org.glassfish.jersey.examples	entity-filtering	3.1.4		887de4c7fe443a5e8e3a5221d0bb90063de7b13c
org.glassfish.jersey.examples	entity-filtering	3.1.5		a85eac3d631fa156c190a7a6f1a132b443782fea
org.glassfish.jersey.examples	entity-filtering	3.1.6		c3ab71054b564fbc915facddb3150a32cc73e52c
org.glassfish.jersey.examples	entity-filtering	3.1.7		6daa9fd34f5e09873e260a13856b4642eee97c1e
org.glassfish.jersey.examples	entity-filtering	3.1.8		313db4fdebe817cab040725389866988def2cfe4
org.glassfish.jersey.examples	entity-filtering	3.1.9		4a15b4a89334709249379af585d3ae1eab6ba024
org.glassfish.jersey.examples	entity-filtering	4.0.0-M1		bef5d1cff3ed2587250d0e0a2d9e569260727288
org.glassfish.jersey.examples	entity-filtering	4.0.0-M2		07f83636cda4b92886c3745525db277dd9b5717c
org.glassfish.main.appclient	appclient	3.1.2		N/A
org.glassfish.main.appclient	appclient	3.1.2.2		N/A
org.jooq	jooq-meta-extensions-liquibase	3.14.0		2a2652c5815c6295af4446d1646f733a94e7a8a7
org.jooq	jooq-meta-extensions-liquibase	3.14.1		a72ad7c812e173c2ddeae3f571caa37be05c9859
org.jooq	jooq-meta-extensions-liquibase	3.14.10		22c8462b6e8def679b0fd0dac08f19d725cd0f67
org.jooq	jooq-meta-extensions-liquibase	3.14.11		9f968ce8476afd07dd6e799e895820baba3ac873
org.jooq	jooq-meta-extensions-liquibase	3.14.12		a1a49226b76bd4bb5d110df87132c847c6ade33c
org.jooq	jooq-meta-extensions-liquibase	3.14.13		5ef635de4a62e87410a30e8011652c4b0f22769a
org.jooq	jooq-meta-extensions-liquibase	3.14.14		2b7f690a5bfae5c7c5beaf0fafa8e1ecc74ba917
org.jooq	jooq-meta-extensions-liquibase	3.14.15		e4ded3d4e60c6805062d0586b83e7d8463067c4c
org.jooq	jooq-meta-extensions-liquibase	3.14.16		10eb93ec89d9259fbf1eebe0d2dcb7d2206dae2d
org.jooq	jooq-meta-extensions-liquibase	3.14.2		5eeede36f4216670ffb0df44179ff166b1d3260c
org.jooq	jooq-meta-extensions-liquibase	3.14.3		6017b661b790ba4de63c99592695be398a6c6cf0
org.jooq	jooq-meta-extensions-liquibase	3.14.4		0f5d91a0285b441335f06b0180dbdbf5f3be1f4f
org.jooq	jooq-meta-extensions-liquibase	3.14.6		422f6734b398054a2d3713f48a42d6ac5e11c98f
org.jooq	jooq-meta-extensions-liquibase	3.14.7		399958621c7ac521a9caff4456db49468157280f
org.jooq	jooq-meta-extensions-liquibase	3.14.8		6b4cd4a26a938ef5e28dfdae6b7715e96ec0896e
org.jooq	jooq-meta-extensions-liquibase	3.14.9		1ebad5e91fd8226ce2ac617507624f74c9c16c75
org.jooq	jooq-meta-extensions-liquibase	3.15.0		5e9a44dc7840f0f240afdd2692f25a9bb8a8568e
org.jooq	jooq-meta-extensions-liquibase	3.15.1		3ca3b0dcc365c9d5c021e0d36c92add7fc37f201
org.jooq	jooq-meta-extensions-liquibase	3.15.10		6dfdcf5efb9b9b07009efe2ead0f1da979b511b2
org.jooq	jooq-meta-extensions-liquibase	3.15.11		999a6b3b2a49f4e2db5991146d992e7b87e5df87
org.jooq	jooq-meta-extensions-liquibase	3.15.12		4d61a58af92ec4f6794244a1ede4d51267910739
org.jooq	jooq-meta-extensions-liquibase	3.15.2		9edd333746a980527a989f4980e291d032e024a5
org.jooq	jooq-meta-extensions-liquibase	3.15.3		bd61b98162763e2d71534ebccc3ae61a185ece08
org.jooq	jooq-meta-extensions-liquibase	3.15.4		bd3790659900caf41839930e7fca8b04863c8128
org.jooq	jooq-meta-extensions-liquibase	3.15.5		6f9b013e6ba706552348b5761fed73c34a60c5c1
org.jooq	jooq-meta-extensions-liquibase	3.15.6		4d6362947baa54c1017b01959f55e39067849399
org.jooq	jooq-meta-extensions-liquibase	3.15.7		853672325f99d94f562dd8c6fec9a99bd10d8061
org.jooq	jooq-meta-extensions-liquibase	3.15.8		c49298016d29696929279ab032aab0579e53532f
org.jooq	jooq-meta-extensions-liquibase	3.15.9		7f00597576303ea5c79079f570738f2b1bd1e636
org.jooq	jooq-meta-extensions-liquibase	3.16.0		0756b0f5e4251a7157572bde0929477c83681f14
org.jooq	jooq-meta-extensions-liquibase	3.16.1		b8b216095881589ce0e129160577212c2e9a5132
org.jooq	jooq-meta-extensions-liquibase	3.16.10		b19e25f05d40fd2ccb71606764c56000a85aa09a
org.jooq	jooq-meta-extensions-liquibase	3.16.11		abf4e28a95e862558713d8d17c3c0775cefd6497
org.jooq	jooq-meta-extensions-liquibase	3.16.12		591b48ab3382276112cc414dc687408643767488
org.jooq	jooq-meta-extensions-liquibase	3.16.13		bf15daecec6e50c44ab6376c9599cf4a07e9bc49
org.jooq	jooq-meta-extensions-liquibase	3.16.14		eb2a89257254fddddedfb4410c15de963cbdea18
org.jooq	jooq-meta-extensions-liquibase	3.16.15		9dfbe262911f07ae1ee4978c0b1508330a7175e2
org.jooq	jooq-meta-extensions-liquibase	3.16.16		f13ecf8a6e45496fbc01ca71d9a02d6998902612
org.jooq	jooq-meta-extensions-liquibase	3.16.17		ef66a8b448e8196a4e49cb954bd325dd6e9686c4
org.jooq	jooq-meta-extensions-liquibase	3.16.18		386fd4f468f9f8494a697392ca78d5edb737ddf7
org.jooq	jooq-meta-extensions-liquibase	3.16.19		209206e48ffb75a2370fe8007ab0ffcb34802f49
org.jooq	jooq-meta-extensions-liquibase	3.16.2		4c05cec5e3b128c9d19ef88176ec1541a8759fe0
org.jooq	jooq-meta-extensions-liquibase	3.16.20		8b28f4a61d7821fe020606dfad78e157b9c0645d
org.jooq	jooq-meta-extensions-liquibase	3.16.21		12fbb1b56c1d3ecec3abbcd009ffd42e52675471
org.jooq	jooq-meta-extensions-liquibase	3.16.22		c9a2e71457feba53d09bd5cc95f923ba6c8293a0
org.jooq	jooq-meta-extensions-liquibase	3.16.23		dc2048d623923e911601d773c0690ee17b8fce24
org.jooq	jooq-meta-extensions-liquibase	3.16.3		7a419543c9835593e535bf55d856cf7c6272360a
org.jooq	jooq-meta-extensions-liquibase	3.16.4		a80487014591fec1d84faff6a597c606fe243187
org.jooq	jooq-meta-extensions-liquibase	3.16.5		346f2e4ce2adc862a96613a7bd061e1caf49ff7f
org.jooq	jooq-meta-extensions-liquibase	3.16.6		0d3766c66554466c9760e4123c83db2b5457cea4
org.jooq	jooq-meta-extensions-liquibase	3.16.7		5e169446f3aef288e8df0aa7a46ed6acb4ccb2cf
org.jooq	jooq-meta-extensions-liquibase	3.16.8		7d006f25330c3f634ae41fa83f419f3e558e89a6
org.jooq	jooq-meta-extensions-liquibase	3.16.9		357d322386eb35b3163385e862852c3f11534d76
org.jooq	jooq-meta-extensions-liquibase	3.17.0		756b20f0395e1e335fffff54a32d4e84ec24216f
org.jooq	jooq-meta-extensions-liquibase	3.17.1		d720c317930064f94fd0ff078c46df2a4d4f5341
org.jooq	jooq-meta-extensions-liquibase	3.17.10		bb4b1ac3542c09339780980ed4e50a24498f7dfe
org.jooq	jooq-meta-extensions-liquibase	3.17.11		81656613a1c2b82967880a90d259fef1edfff084
org.jooq	jooq-meta-extensions-liquibase	3.17.12		049a110a4782b9f9aed5bc8d90289bc14b3b6c97
org.jooq	jooq-meta-extensions-liquibase	3.17.13		79cba11fed91659f469542759ef401d3a39218d6
org.jooq	jooq-meta-extensions-liquibase	3.17.14		e990f417587313bd6e8ad7d1347efa73d728d47e
org.jooq	jooq-meta-extensions-liquibase	3.17.15		b8878b80361892ae54678e1ea025e80f1ca89d2a
org.jooq	jooq-meta-extensions-liquibase	3.17.16		a1d1984dc4458193b81146cf88b714a6bff4f5a9
org.jooq	jooq-meta-extensions-liquibase	3.17.17		efdbd052f88402498301d7b5b9d4d3be65f0f9aa
org.jooq	jooq-meta-extensions-liquibase	3.17.18		c4a29566b868663bb7456c9b6dc8bcf4ef28a964
org.jooq	jooq-meta-extensions-liquibase	3.17.19		fa0230902c31496171535e6159a497c7d4e2ee1c
org.jooq	jooq-meta-extensions-liquibase	3.17.2		dd8131eb0a5f98463bfe58610f9dde179c9c7746
org.jooq	jooq-meta-extensions-liquibase	3.17.20		5ac566ecdbd6f9a8974e542b28fe7596ac28bfbc
org.jooq	jooq-meta-extensions-liquibase	3.17.21		c43d7363718bc10afada4f15d3a61abafe7e561a
org.jooq	jooq-meta-extensions-liquibase	3.17.22		d08c8ee5586c6e8828a8a5b36d42b936e5f1d944
org.jooq	jooq-meta-extensions-liquibase	3.17.23		9790d6e26531fa5d0435e8972c2773efb8548a32
org.jooq	jooq-meta-extensions-liquibase	3.17.24		fb3a34a27fcfe9a7de0ac112b2a686f0ddf44129
org.jooq	jooq-meta-extensions-liquibase	3.17.25		b5e42a53a95b2260a811335ec2565fbea2f31622
org.jooq	jooq-meta-extensions-liquibase	3.17.26		7cce5c0764f51c48952229561fd5b0e392c3f91b
org.jooq	jooq-meta-extensions-liquibase	3.17.27		eac5fbcca5d6022223e83dfe996777611ed200c2
org.jooq	jooq-meta-extensions-liquibase	3.17.28		8c51fee95625f903d2ec928f394f145bc6569609
org.jooq	jooq-meta-extensions-liquibase	3.17.29		7f6f89b8117c9a3d2614e39f7d5e8afb337ac11d
org.jooq	jooq-meta-extensions-liquibase	3.17.3		fcad6721959f552a4968d2f09a8843a882e3315b
org.jooq	jooq-meta-extensions-liquibase	3.17.30		046ec27b75e23d6de24046f7d37625e4f4faa1b6
org.jooq	jooq-meta-extensions-liquibase	3.17.31		bd0da62e03721b038be8b82b79b85168f30acbdc
org.jooq	jooq-meta-extensions-liquibase	3.17.32		47144f36cc47fd3fbc2e4c5b6e18b05200bb23f5
org.jooq	jooq-meta-extensions-liquibase	3.17.33		8c738613e41f8e52fea32077dcc7ea3ce354105e
org.jooq	jooq-meta-extensions-liquibase	3.17.34		9d676abe21fab0121c0a9202784fd4dc5628fe8f
org.jooq	jooq-meta-extensions-liquibase	3.17.35		176261d932c435cc12e1f5c5252a56f16d70b7c9
org.jooq	jooq-meta-extensions-liquibase	3.17.4		99fa2b7dea58d40a230add4c82f052872b05c592
org.jooq	jooq-meta-extensions-liquibase	3.17.5		c674ee5658d359d2601a5884907743c964f501ef
org.jooq	jooq-meta-extensions-liquibase	3.17.6		fe39c90b5aa3bf74f5870ef792b468c498b1e4ab
org.jooq	jooq-meta-extensions-liquibase	3.17.7		cd77437214ccbbecc702f7ee5a6489bfd0fa287a
org.jooq	jooq-meta-extensions-liquibase	3.17.8		b2ffb473abc8a4494b697da7c0a71686bc9f5e6b
org.jooq	jooq-meta-extensions-liquibase	3.17.9		9c694b1232abe0141ecc0413402bb4774833626f
org.jooq	jooq-meta-extensions-liquibase	3.18.0		faeae817699441851cdcfc6a2f85c83b3432ae46
org.jooq	jooq-meta-extensions-liquibase	3.18.1		627a205d64e794c23a937f0e4618e2dfcd5b766e
org.jooq	jooq-meta-extensions-liquibase	3.18.10		b80a9e1ee5a784962eba54b5d1bb3887a9d8e2a2
org.jooq	jooq-meta-extensions-liquibase	3.18.11		645a03ba2c36c48fe1dadb8bfaaf002db2be7637
org.jooq	jooq-meta-extensions-liquibase	3.18.12		0fe8c68634c6271f7e3e32771f649f88f39d5b96
org.jooq	jooq-meta-extensions-liquibase	3.18.13		2e8c7eb5bd63161af8c5a23be820a763a81e4ac5
org.jooq	jooq-meta-extensions-liquibase	3.18.14		670cd8706d196fa249ff9c9be33c2df8cb937f9a
org.jooq	jooq-meta-extensions-liquibase	3.18.15		289a7eb935fca9cbcb76ada2af1705499f59c44f
org.jooq	jooq-meta-extensions-liquibase	3.18.16		844877a3b36886318cc2cd8d8ac94273ec5d01d6
org.jooq	jooq-meta-extensions-liquibase	3.18.17		4d17a96083a50dff976bb101e420dfd079e49c3f
org.jooq	jooq-meta-extensions-liquibase	3.18.18		0a27fea8480584f0943150ed975bdbd77bf9094c
org.jooq	jooq-meta-extensions-liquibase	3.18.19		516a1e9d7a905f386098643c7f3b00fb551296b2
org.jooq	jooq-meta-extensions-liquibase	3.18.2		52e32642066ad43642268085cb75da3a40ca4d08
org.jooq	jooq-meta-extensions-liquibase	3.18.20		014353c21bf8aa9f38a9e9e267331535979eddbb
org.jooq	jooq-meta-extensions-liquibase	3.18.21		423c2fa61c4103a83be1b40f51b68b1de04da819
org.jooq	jooq-meta-extensions-liquibase	3.18.22		0f96063345a477cc4134e85da31169c3357c8a76
org.jooq	jooq-meta-extensions-liquibase	3.18.23		b7b47e634ffff26e8a12f18dfc2024c32ef8c2de
org.jooq	jooq-meta-extensions-liquibase	3.18.24		98107f64a35cadc7b82511502e6ff54868d07a8d
org.jooq	jooq-meta-extensions-liquibase	3.18.25		5c0f2df823b182a1b4edf4ddf24c5f2b40c9db9a
org.jooq	jooq-meta-extensions-liquibase	3.18.26		5e66bce95c6331ed75a57ed273076cda60afa65c
org.jooq	jooq-meta-extensions-liquibase	3.18.27		666598c59bc5bebe4b2db4ecea2e23c8ea14abfe
org.jooq	jooq-meta-extensions-liquibase	3.18.28		b5faf076f230b4cb175f8b275e501c1e929524cb
org.jooq	jooq-meta-extensions-liquibase	3.18.29		10d32f60b1517793a44a91c9cd4643cc14a83e3b
org.jooq	jooq-meta-extensions-liquibase	3.18.3		ea82b88d979edc58f97d59be20cd416371c438a1
org.jooq	jooq-meta-extensions-liquibase	3.18.4		c981e70c812ead14b500b7a60830f35a21459c41
org.jooq	jooq-meta-extensions-liquibase	3.18.5		984c2f86e73237bfd12150111eb2bb89c3014534
org.jooq	jooq-meta-extensions-liquibase	3.18.6		1a853053e182371f8b3183280c39e66efe594747
org.jooq	jooq-meta-extensions-liquibase	3.18.7		e66427b148e0b278e78b7590bb62d2939f14b98d
org.jooq	jooq-meta-extensions-liquibase	3.18.8		e485009af6e74ca8acd3c5847ce09abc23466e61
org.jooq	jooq-meta-extensions-liquibase	3.18.9		14d2fb6b9108fda32b6498ace3dc987d45fe444a
org.jooq	jooq-meta-extensions-liquibase	3.19.0		93f0fc35b0b36dd080338c5b96b876f792af98ee
org.jooq	jooq-meta-extensions-liquibase	3.19.1		e4e724e5e83a2df1ca08b33db3b3b8ca261963dc
org.jooq	jooq-meta-extensions-liquibase	3.19.10		df1d54be09d6afa9e7bf54a61460d2c66f4083c9
org.jooq	jooq-meta-extensions-liquibase	3.19.11		2a902e6d20b787373cc67a40040180b4c608d64e
org.jooq	jooq-meta-extensions-liquibase	3.19.12		592beeb00500081f2970bca8ab746b33eacc3cea
org.jooq	jooq-meta-extensions-liquibase	3.19.13		b80cc7448f4d926d9477b9cc65837cea2b501b95
org.jooq	jooq-meta-extensions-liquibase	3.19.14		78bbaeb97985c7e99d68d129c87435c7e8b8b8c7
org.jooq	jooq-meta-extensions-liquibase	3.19.15		418694756cc2fd4beee4c4b3a9bfe57b3d4318ca
org.jooq	jooq-meta-extensions-liquibase	3.19.16		f6eca92a3549783e9c82aee3ee4bab563566df25
org.jooq	jooq-meta-extensions-liquibase	3.19.17		f745ed47d515de1a8c0ce2445948d0a1fb08232a
org.jooq	jooq-meta-extensions-liquibase	3.19.18		5ea96db450d47a43a773b882011ff888978f84df
org.jooq	jooq-meta-extensions-liquibase	3.19.19		ad5e3eaa1a74a2afd5f92c5e6ef5eb888654647d
org.jooq	jooq-meta-extensions-liquibase	3.19.2		2c9b0ca8e5752037f7540dd8fd75b0fd6c314caf
org.jooq	jooq-meta-extensions-liquibase	3.19.20		4149d3aa2d465e6533b97ca2b14a9674fecf988d
org.jooq	jooq-meta-extensions-liquibase	3.19.21		eb8913e9bf6fcef558ace1f94a235fd8636d8e7a
org.jooq	jooq-meta-extensions-liquibase	3.19.22		a087aaeab86c52ac28500d5cfaf5a60f41ec312a
org.jooq	jooq-meta-extensions-liquibase	3.19.3		2933f3ea05287e4426b0cad8fa8773739b8736f4
org.jooq	jooq-meta-extensions-liquibase	3.19.4		21a87b8ece87c5ca574da1fe1788a14dbf0cc323
org.jooq	jooq-meta-extensions-liquibase	3.19.5		0878a78f9873e9477052bd1b6fcc90f134bc38aa
org.jooq	jooq-meta-extensions-liquibase	3.19.6		7308f0c8885c0efcc47d6e0dfeea7e2770157853
org.jooq	jooq-meta-extensions-liquibase	3.19.7		36a45ca759fc0efc5e88b92d7a617a79c9d1754d
org.jooq	jooq-meta-extensions-liquibase	3.19.8		d1e7b012a851ece5d37bc35540df20f2148f98da
org.jooq	jooq-meta-extensions-liquibase	3.19.9		98aaba7bad4bfef26d0bf4e411d3500ebed654dd
org.jooq	jooq-meta-extensions-liquibase	3.20.0		1febe9d5d4f85a7879219c6b80f041f43fd63d35
org.jooq	jooq-meta-extensions-liquibase	3.20.1		3d1b7df104f5bb456caa320dde444f77744e33ea
org.jooq	jooq-meta-extensions-liquibase	3.20.2		336ed5bfff0a141baf9aee65c041b0c161b08e5f
org.jooq	jooq-meta-extensions-liquibase	3.20.3		862ea3d0c5dc68cc3222fed37071b98181a76999
org.json4s	json4s-jackson_3.0.0-RC3	3.7.0-M16		81cc8715c1c035d673eb5722e4daf5172c4223d0
org.julienrf	endpoints-scalaj-client-circe_2.12	0.3.0		a3fdcb07c810a55088b4fc467f0f6418b0f5179d
org.julienrf	endpoints-scalaj-client-circe_2.12	0.4.0		b47481a8dbeac247bb6ab685a8de75029694983e
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.19		f7c821f58f3fb735a05d0c333a043f364b433dee
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.20		54d13f8a6d494d6bf3207ffa84e4d629738fda92
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.21		bb11336bd7f4a152fc83a1cb41f105ba06ff59b7
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.22		3b945d0885857dac130a143ccb861c246cca62a2
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.23		6ff5d1985eea0281e976b23786de0cf8b529f19b
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.24		1a75ec0f0997cfd76d9905818911d2d6375de88a
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.25		cc40a255438f27f4ba49b7cbd4aaca00edc0bb5c
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.26		560c873399b17627ae7cc45db1b400d4a1b9f336
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.27		68bd6b95ec9d5b5582bc7ec7168373c802f2a36d
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.28		f7a48f1573db6c84bb5558d425ff1288a5e17636
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.29		545e698ed64ccfe1bcfcc62a66023c44361167a8
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.30		4443f39d536867cc4db3b3671ff965f3580b8e82
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.31		a733cf82341fc474ad2746cf183cca45557abaeb
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.32		c124bae352d324a1e487204c2bdd36ae2463e959
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.35		d85364732d3e384ea71d39d1b9c49741aa53b7b9
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.36		f64e4a068357b89a4d52874a87b99932bb31dab9
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.37		5544b39027a3522359df31c8e3c10dd7523000e8
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.38		900e1245a71980ec7ba343c626ff6769a7a6eca9
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.39		407fdde4248e1b098f970718c3265462d04100af
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.40		c500893bdd541e1e43628168e9f158b1baa9e957
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.48		d2bbadd700cf8625188b3a79471e8a88b5522103
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.49		40348523772a61bc41c97da58584e8d375257c05
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.50		e74359d48db47e58f1d32bfafe60aa6ef3ad0295
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.51		2b5742fa61e2b0e29b4937159e9828c9cfb658ce
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.54		aefd7cc45fb99f6082794bf191f362ca484b0a01
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.55		67240182f8a948623a307bb67356a8aa990a6c19
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.56		62ae882f6ed61e7fcee5a6f4445abfcbe7a8b5e5
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.59		b9b7985e47537dec5ec7cb6da60d02fba48ddb1c
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.60		ed82ff63bfcca12704af4c88b304d3a6889d2861
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.61		1b20b83250a4b87517102ee098cf13466b04c236
