ca.stellardrift.guice-backport	guice-bom	5.0.1		N/A
com.jwebmp	jwebmp-block-ui	0.66.0.1		a56f0f347b5016ae55b2802aa09cedcc2981b856
com.liferay	com.liferay.layout.item.selector.api	1.0.0		909b47fc59dbb2abf2ef4d08bbdd8ebbe7ef0bbe
com.liferay	com.liferay.layout.item.selector.api	1.0.1		da392c2d14a2bd581c8c36b49c800c3809073e9a
com.liferay	com.liferay.layout.item.selector.api	1.0.10		aec0392a3b1e84357423568ef8ac619255fffc77
com.liferay	com.liferay.layout.item.selector.api	1.0.11		2f88ba03706acbad6ea471737164b26392f9a456
com.liferay	com.liferay.layout.item.selector.api	1.0.2		0fea6d279f2a474b2b804d4d9f9c06c8f65e70df
com.liferay	com.liferay.layout.item.selector.api	1.0.3		943d64c4e4d9242e4b4345f92855e9fa421dca09
com.liferay	com.liferay.layout.item.selector.api	1.0.4		69b9ab61eef148beaadaf9e4415c6b15a23d98e9
com.liferay	com.liferay.layout.item.selector.api	1.0.5		d751d0073c2e4553006ba67a5e95c3f7a444a0ef
com.liferay	com.liferay.layout.item.selector.api	1.0.6		2f5e2546ccd8cdf3d61bf8402fa33af1e7b66f5f
com.liferay	com.liferay.layout.item.selector.api	1.0.7		e448d7ea38b4bf78ec5f642e8c8db8989c6e6a3c
com.liferay	com.liferay.layout.item.selector.api	1.0.8		2ef9b38e16dea42722c1e9bffbc07b57713a0df6
com.liferay	com.liferay.layout.item.selector.api	1.0.9		cd78870710dbd005700f85f1fdf69d4a7625ce6e
com.liferay	com.liferay.layout.item.selector.api	2.0.0		909954a74cb58894ec5070deab864b9a175cd68c
com.liferay	com.liferay.layout.item.selector.api	2.1.0		008bcfa809c9d273353413f0e843e20e137e0d92
com.liferay	com.liferay.layout.item.selector.api	2.1.1		b7653c9c6398cf3c0f896ddbfe6157d6fdff27a5
com.liferay	com.liferay.layout.item.selector.api	2.1.2		5a16650d5ae1ad3e6b165265348bfc7d12129ba9
com.liferay	com.liferay.layout.item.selector.api	2.1.3		594dcae3cb23552baecd93d3a286a2e588b0cc20
com.liferay	com.liferay.layout.item.selector.api	2.1.4		e3ea5ff7cebf4fa91b603e7ee530309f22d49177
com.liferay	com.liferay.layout.item.selector.api	2.1.5		d8140753bdbbee695277d3777b0648aae9b7ee64
com.liferay	com.liferay.layout.item.selector.api	2.1.6		3eedf5d1fffafe0ab386f786fa39d5097ee0077e
com.liferay	com.liferay.layout.item.selector.api	3.0.0		a78f73a3e3f709661a8f9a09838c38852267a06f
com.liferay	com.liferay.layout.item.selector.api	3.0.1		74806e34d51f3af5222491a34841ecd2dc9b3eae
com.liferay	com.liferay.layout.item.selector.api	3.0.2		20c039f9cc626dc141cdae48488bedf203c35497
com.liferay	com.liferay.layout.item.selector.api	3.0.3		396c5f00868cb2348731bcbff761c55ff29a1750
com.liferay	com.liferay.layout.item.selector.api	3.0.4		7d703c30fe5344a461080d9bd3fbc26eaacdbd7a
com.liferay	com.liferay.layout.item.selector.api	3.0.5		8a1241e858904613cf882cdcd97f306d6958c73d
com.liferay	com.liferay.layout.item.selector.api	4.0.0		9f680001c9fd11c0b297854bec28338de5a4b329
com.liferay	com.liferay.layout.item.selector.api	4.0.1		34e04fbebf6653388cf744ef963e45630cac3c3f
com.liferay	com.liferay.layout.item.selector.api	4.0.10		a19ff7eb5f3d82cd278aac335a0757e62d05f209
com.liferay	com.liferay.layout.item.selector.api	4.0.11		8b9069c51068b5625e6ea0b2f2b4c9cf935b4b52
com.liferay	com.liferay.layout.item.selector.api	4.0.2		f89e8ef7af5fe26b041f21d0a65677f94ffe6ef0
com.liferay	com.liferay.layout.item.selector.api	4.0.3		7c23d360cd3c45b3c1e9d1a099ea4ed215b98c04
com.liferay	com.liferay.layout.item.selector.api	4.0.4		109be5df7131fa59b0c5861c802bd428b7e00688
com.liferay	com.liferay.layout.item.selector.api	4.0.5		16286015f5220574af7cb43ce5b4162a2204bdfe
com.liferay	com.liferay.layout.item.selector.api	4.0.6		5a0a23520d19fb587d491af321b97e4e6b95c2c4
com.liferay	com.liferay.layout.item.selector.api	4.0.7		80e4c84dc37a9301c0225d4251fbb7bf12b26080
com.liferay	com.liferay.layout.item.selector.api	4.0.8		befa94a2ef8bcac1eb4932e63092b424bbb301b7
com.liferay	com.liferay.layout.item.selector.api	4.0.9		57d746cc7ed905f9164caf15dd33e61907e953c6
com.liferay	com.liferay.layout.item.selector.api	5.0.0		603fca4153e5739377767b66a58db41b72d8ca51
com.liferay	com.liferay.layout.item.selector.api	5.1.0		5faa2586043379b0444d1bc6cdf977dc6cf0b6dc
com.liferay	com.liferay.layout.item.selector.api	5.1.1		74d6ea770e9d9bbddaca020afbdc9b99d714adc8
com.liferay	com.liferay.layout.item.selector.api	5.1.2		b64c53fe422cf0912e77f1c9dcf72a8d758a4b81
com.liferay	com.liferay.layout.item.selector.api	5.1.3		ea27fb2b6947c3c1ced17a1833e3ec69e6395b70
com.liferay	com.liferay.layout.item.selector.api	5.1.4		e9c7ee65c350e58fb13f730f5f268707462d7322
com.liferay	com.liferay.layout.item.selector.api	5.2.0		8f4691a1596d638d0f599c48993a2e4bf563b571
com.liferay	com.liferay.layout.item.selector.api	5.2.1		a0720adec2b5ac228b88c673ca49f85b95927588
com.liferay	com.liferay.layout.item.selector.api	5.2.2		9252b0eebec2c4be072209d8a496b2e3ab5bd8a1
com.liferay	com.liferay.layout.item.selector.api	5.2.3		9d5e9e8fc9d3f3a263651bad6926e4b1c7ed252b
com.liferay	com.liferay.layout.item.selector.api	5.2.4		fd0045799418c655ebe5c20494925757d043fd5d
com.liferay	com.liferay.layout.item.selector.api	6.0.0		d4c01a55fab846707cd311dffaeff9b7efa0131a
com.liferay	com.liferay.portal.html.parser.impl	1.0.0		531b6293a572dd1afa0c0df7c7836c62576ce32a
com.liferay	com.liferay.portal.html.parser.impl	1.0.1		8e3d9223e48cbb0c7d115802d6f73e924e0cf80f
com.liferay	com.liferay.portal.html.parser.impl	1.0.2		a9b9909a626612e4dd5635d73e15cd1daa1015ed
com.liferay	com.liferay.portal.html.parser.impl	1.0.3		47be5719be33572ea9237ff6cb405727f8c95152
com.liferay	com.liferay.portal.html.parser.impl	1.0.4		4044ee651e26866832717ad6776446ba965b3296
com.liferay	com.liferay.portal.html.parser.impl	1.0.5		dcd5ee8bbe584e1d7fec9f2dbb91f387f92bcec4
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.1.1		432a9b5f98999f7ee180c855581581ce418f08f0
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.1.2		9183728d94b5d750b9bf0cbadd35e7365b21c7a0
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.1.20		740ec76581ccb60e3c5480f40bfbfc32027f85c6
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.1.30		6a3623d3e09aff65e2f65c0e121432877d02bfe7
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.1.30.1		7ce5251d658908e01085d80a1634d0cb8a3948d1
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-B1		c43642fded8098a488ff5772965b4c6d2f1a7c72
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-B2		22ddc472c8f6190534e5958fb6e1a3706c35205b
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-B3		ddf28973655b5f5fb7376084ec3c91796d0e36f6
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-M5		8684e8669c09eb8290da91a5d11f7b1f673f65b9
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-M6		c07c0c7cea258f643f649d9b4823a2c7de81d386
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-RC1		1ff611f24c529fe01c335c7254517c34b4a17dbf
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-RC2		9e2123af788ac4a1421b30722a5933c020af7b11
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-RC3		504593b4c90931d6168d1499aa71451e8ef5f034
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-RC4		716ca5c66b6838a57650d9b1822ac3d1f573b498
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-RC5		e1eabe4ec8d5e303734422b846098d04a9060fc9
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.0-ga1		9903c430442dd9e1bc7e8ad539c41f5442f9174b
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.1		ea517ca1b7c116093933c34e04541dd5656025a1
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.10		3422585b51d784fd884d9aa1c0b979bce2074d33
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.11		d6f4a7c890802dbfa7fcb6fa242afeaced384ebc
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.12		70076e0d73427dcf99bb5263443a39aedb4b9952
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.13		d8caed4f0ee564e7c751f1594b6394602523bda7
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.14		4664beb5501f513ef13f809133d8910bb0fccc63
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.15		36fe1915ec8b40f3a38bcf1a141c8ecae62d7c97
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.16		cdfaf7d0f41b6331e16735c5bf4e9ae240a28364
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.4		381ab29a835347a0b303508751c477db701aa754
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.5		37210aba97c5ce5389f2c3fdd81123d5764de684
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.6		ec82331b3c644b8a483b0f8fbec4cc2625a16b9c
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.7		eed79a2c8f72ebd5a0bd6249ddc8050e810348bc
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.8		5e3331b7618e354f3c9355da99673949a95d7643
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.10.9		85d1accf4ce3bf78c097ad148418c2c2ca0b1103
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.2		b9fd9eb038ffe24c7b2124723bd7a521db7199f4
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.4		e3b14c87ab6d15b0f9fb95e78968d0926b467a1f
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	6.2.5		20a193f286e1757cdf34475a368fd9ed939a56af
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	7.0.0-m1		b3531415b58deabe3a8936708ba6a1571f8cbfc0
com.liferay.maven.archetypes	liferay-portlet-richfaces-archetype	7.0.0-m2		3d8f9bfa27135d83d565f0c3932bfe909bb08239
com.lihaoyi	pythonparse_sjs1.0-RC2_2.13	2.2.3		14ec67f3166a84b808c7fc276daf1d3bc8e2b454
com.robypomper.josp	jcpAll	2.2.0		302eb95a2de954e2c70877afa93416c59da61a45
com.robypomper.josp	jcpAll	2.2.0	deps	8516cf54c635d7b70495de687c2daef34da30332
com.robypomper.josp	jcpAll	2.2.0-alpha		05cdd431b69642e9d277a8473f23c16a9398ec37
com.robypomper.josp	jcpAll	2.2.0-alpha	deps	7441cf2eda017ea808a3f2064307cfdcfa6bd6ae
com.robypomper.josp	jcpAll	2.2.1		33f60c54e62fb9b37ce3e278d262ba17a2ae72d6
com.robypomper.josp	jcpAll	2.2.1	deps	072e40b5c6d06211a94dded94f3298f38ba59918
com.robypomper.josp	jcpAll	2.2.2		ddea6acfbda12d523eee9051f46ffc17c341f636
com.robypomper.josp	jcpAll	2.2.2	deps	b1d5fe334625f982bc233155bca1ef9cc258b8bb
com.robypomper.josp	jcpAll	2.2.3		4dd7678429f9f27be8dec8bb08794ac912115fbe
com.robypomper.josp	jcpAll	2.2.3	deps	6a0ed1df22fae19dfdd53447392a0e3242606a05
com.thizzer.jtouchbar	jtouchbar-javafx	1.0.0		c669c3ed282d3569141f4e43e145b3b5a1fdb17f
com.webauthn4j	webauthn4j-appattest	0.28.0.RELEASE		0dae2fbbd8c08a7771a7a899ccd99b89d694e9e4
com.webauthn4j	webauthn4j-appattest	0.28.1.RELEASE		e2d6936a2e3f365cd929b6290a2b3dbd386d3b6d
com.webauthn4j	webauthn4j-appattest	0.28.2.RELEASE		d1cd604fdf6cc4ecf120f2a770242bef7a88b533
com.webauthn4j	webauthn4j-appattest	0.28.3.RELEASE		263464fc92cef1fa0cb65196e10f00fdc5165e96
com.webauthn4j	webauthn4j-appattest	0.28.4.RELEASE		3188f35736cd9c7f92a2e58ce2e29aad2d8a4da9
com.webauthn4j	webauthn4j-appattest	0.28.5.RELEASE		794ac01f2b21fe6ff311611bac862d50ed8cb3d6
com.webauthn4j	webauthn4j-appattest	0.28.6.RELEASE		4d64cbe93a90aca06659edd95a4ff79c95a2b85c
com.webauthn4j	webauthn4j-appattest	0.29.0.RELEASE		093df09040dec0669fcd3d1e8de23080485e0aab
com.webauthn4j	webauthn4j-appattest	0.29.1.RELEASE		e4a4be0668756c739559d3c6c3812d6e5234e079
com.weedow	spring-data-search-report	0.0.1		N/A
com.xeonyu	location-tencent	1.0.0		N/A
com.xeonyu	location-tencent	1.0.1		N/A
com.xeonyu	location-tencent	1.0.2		N/A
dev.soundness	contextual-core	0.1.0		09c3eff7edb3dc5085851d455d96b861e4fbdcc2
dev.soundness	contextual-core	0.11.0		aec212a671afc84a683b9dafac4c25876863b6ba
dev.soundness	contextual-core	0.12.0		aec212a671afc84a683b9dafac4c25876863b6ba
dev.soundness	contextual-core	0.13.0		51641dccbe9bc84200d380e3dd7a48b767516d8d
dev.soundness	contextual-core	0.14.0		51641dccbe9bc84200d380e3dd7a48b767516d8d
dev.soundness	contextual-core	0.15.0		51641dccbe9bc84200d380e3dd7a48b767516d8d
dev.soundness	contextual-core	0.16.0		ce7860c7c700067637264b995ca4595875adbaa2
dev.soundness	contextual-core	0.17.0		1f71aefc293907a52151bec537d8ee0c6bd35965
dev.soundness	contextual-core	0.18.0		6b67b25662ed75cfc9c4725bc3a6805c3ea79d50
dev.soundness	contextual-core	0.19.0		f02e06e6411c6c60db327ce3bc827ec6294cafa7
dev.soundness	contextual-core	0.2.0		9e0b8d618697c38b57a0f04ab08b97ab2402af93
dev.soundness	contextual-core	0.20.0		f02e06e6411c6c60db327ce3bc827ec6294cafa7
dev.soundness	contextual-core	0.21.0		f02e06e6411c6c60db327ce3bc827ec6294cafa7
dev.soundness	contextual-core	0.22.0		f02e06e6411c6c60db327ce3bc827ec6294cafa7
dev.soundness	contextual-core	0.23.0		7de528f1198aea9c0e8875d56aed857abd85c0df
dev.soundness	contextual-core	0.24.0		e5c83a5e92b05a34eba638cbc4bb2c9f8073a81d
dev.soundness	contextual-core	0.25.0		0aeda9c03e6dfeff9b0dfdb6c057d914aa7ae367
dev.soundness	contextual-core	0.26.0		0aeda9c03e6dfeff9b0dfdb6c057d914aa7ae367
dev.soundness	contextual-core	0.3.0		d90e38c0d2b79911b6c6059605b654b9ec1ca251
dev.soundness	contextual-core	0.4.0		4eb9940d7a53e7621b8c2e0d6191e09db3494215
dev.soundness	contextual-core	0.5.0		e3a5c4604bc12da601d7c3059838fbf5d8e0a9ff
dev.soundness	contextual-core	0.6.0		eb3073b81c11f845791869cea22af32de38a4bed
dev.soundness	contextual-core	0.7.0		eb3073b81c11f845791869cea22af32de38a4bed
dev.soundness	contextual-core	0.8.0		aec212a671afc84a683b9dafac4c25876863b6ba
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.10		314d6234c388bdc5ba6d6045ee906a9d561aa6a7
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.11		46ed2fe401df7a53f367d0a6e89854fe6f069458
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.12		0c4dd5cf64dab520093dfb16cb44435966b98cd4
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.13		d87577ae9546321feeed3562b9325014802f4d4c
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.14		29770259636208c0cc32d385a9af50f3cbfa945f
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.15		2d9a88e53a7f3220a1013f983689879812932414
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.16		17d30a1aa19d8e2a1cb1f501cfbf816b5661e57d
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.17		8469c1671a7deb1383f892187138ec7aec2d6490
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.18		a44687d471beb3ac4d4473dcbe8049bfd81e0473
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.19		83c3af572f5300ae66d5f15f0a5132ce85f8c4f2
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.20		89b048cf9932586ebc4ef337c3b38fc725b88b24
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.21		5d33ab96f2a28ee693f4593fce17b5abb59797bc
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.22		37655313657bcc4d65b325692410f9a7aa6c02c2
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.23		6187331d3a1b92472f812f643f95eb36d02166d0
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.24		ca83b4090ad6bb1d4d2ed17daf9844d2f81da43f
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.25		1660190654777e038b26f31ca0774ca49164ed22
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.26		e4957a3f825add43763f2a50098e78d42c82c5ae
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.27		fdeee515300efa7eeab57dcf7e84312e3ab7a69e
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.28		344df7d66cd1a458c35d4261e458eba6718a9776
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.29		140ada223c119d24351a11cb9030ff5aae4e21a6
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.3		cb56efbecd4052ed71367a2dfd1162a08d9b3231
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.30		cbbccf281ed7ebb1ad2a5c35783d1f208958c273
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.31		7a2e6bb6f74758d6e7c5dec64f5e31221bb51077
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.33		4083e1055402525c2430088404bd5467489ed851
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.4		0b586405645912a754420e0c8e8c60e2f844ea9c
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.5		8878d0d1273cc977dfa5290f1d442f9cf72f8bbf
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.6		3952f80d49e46acc1f7ee73cb8327d9957127e61
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.7		ca751786e0ce7aff41acfd52b466a7c465560a8b
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.8		e5986284fa57bb9267f6d5d77b32525483377ece
fi.otavanopisto.kunta-api	kunta-api-spec	0.0.9		12bf22dd2399beddd8362b599ab8c1e9c0f0e1a9
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.0		1471ecfa5cf29772224c720786a0dd6e805a323e
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.1		2a3ff9ae662e2d3d754f83f33b3d17394df7a662
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.10		3121bd1c6d579c589a9ad0b951b1bb115b9d22ab
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.11		296eb453bc790a9ec81a9f582430607ac7991c11
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.12		0226dba92a005250f446d9d85792a18d6e4dfa78
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.13		f69389852f085ed5a20f2517eedd7f3cecbc25a0
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.14		0a5320e15e6ad455794f9af74b197180984af78f
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.15		8d3ca37d3e2f481388250fdbdd16f3806306b83a
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.16		476700e06ffda1c0c586234cdfe0cfc20289a8bf
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.17		a97c33b76c8eaf5d29ced39416122f8baac95668
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.2		689097ee5bce0c9af3464f6f63515c994cde8734
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.3		aa00785765b6df6665a724cd5546a67cb23a7541
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.4		bec7a83ffd12b0000b02af96e62fb79be0f6fc15
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.5		efc57171881e73cf13d9de578cb8321151e39d18
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.6		d1299722396d554e7a8d575e66c368fe9b17a59f
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.7		9bb22f37c40dfa5ef58d686e322da7893cd778eb
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.8		b1a69688f0f303f38d08aca5871c2b9db670c304
fi.otavanopisto.kunta-api	kunta-api-spec	0.1.9		4940a9fb858f464846cae54da77849cd2b733f79
global.deveng.networking	networking-kmp-wasm-js	1.0.0		N/A
in.mayurshah	excel_parser	1.0.0		6f701899114974a1595ce21d0351ad5da0fa8d8e
io.dropwizard.metrics5	metrics-servlets	5.0.0		ccb8907c960a7dbf121d857088316922291c6102
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc1		d4771934c722d88fd717427d82217477c602859e
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc10		4d1b9ed6cc737b960cbbf480b1b498c18fea9548
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc11		0d9c3d39df7731292095d7ad48b59da01b9d35aa
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc12		361e3bc80df50025c24eca892ebf6f23afd996be
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc13		6f334aa7198f74cf3a66691c8529a05575d74707
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc14		3912014a7d5c44f9ece05e3735184f0ae3acf61e
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc15		9125e1a402c62b8883538b5dafcb3a027ca3a550
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc16		a2c3ef230c383fe7a13f4ee33f58a49435f5028b
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc17		16d57f6c7a74d9d6eb1c66839cbb14595de47279
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc18		7633c478ffbd76800cddb681092188d386cde789
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc19		de0246694f8f9de179127c47f82334808f153053
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc2		2fcf17c55ff163e0da7ee981f8a2d9f78c5d2b0c
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc20		7696101eb63836f66e63cb659ca69241fd08415a
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc21		426e0b793bb0a9475981cdaf6b5f7d5ee65c14e6
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc22		6cce3945f6ad3094adf26878b6ced203b1379087
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc23		1f31b1dc6d43ecf2cf266f939caba7b280ac0725
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc24		de4bb39d805b99b1478a4e17b4f4588edf704728
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc25		e158876996bd585ada8fe3001d5b29b07e5c0505
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc3		9769f2b44acdfd1ff95ad91d16ff529ca932ad36
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc4		f9a52251066bbece684ad3f3bd48dafa6a26633a
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc5		6dc699c4f14874ae7cc348e779895956a1de3dbc
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc6		341e60eb57e60643b1a48c7549a66f0fc67ca123
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc7		3cc7daa2bd9c895610a4225fab829f5601c53b24
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc8		f036cf98fe103b653146f0c804586432a37bd241
io.dropwizard.metrics5	metrics-servlets	5.0.0-rc9		0e0adaa3fbb3cd28dec625e659bb4accec76fdd8
io.fabric8	camel-k-mock	5.10.0		9a677d71019faaa03b1b55e8ec3b2102cafc1ef4
io.fabric8	camel-k-mock	5.10.1		7abe48fcf5264a5948382a28443925eaa95ec446
io.fabric8	camel-k-mock	5.10.2		e1dc230dd019297b1b05e0c211133217510a3228
io.fabric8	camel-k-mock	5.11.0		aab95c6e19bd78fad73744a0498d0151866bec12
io.fabric8	camel-k-mock	5.11.1		e145fc03891e2581624a850ccde3212b1453eb74
io.fabric8	camel-k-mock	5.11.2		91cff6b933495303597a42ce198659e41b7fcb23
io.fabric8	camel-k-mock	5.12.0		eacb9cc7afeb2079e328db5362e53f9891f0ae2d
io.fabric8	camel-k-mock	5.12.1		88e2fd34cf2438a8d3cb0551c98d79677811a193
io.fabric8	camel-k-mock	5.12.2		df0b6c2000e16cb2932fe42549577994c8180270
io.fabric8	camel-k-mock	5.12.3		8b1348146d5cde5dcac7c256051f2bcc33c47dae
io.fabric8	camel-k-mock	5.12.4		75a4ed475d764d4401dd83d95a70971f9afe8431
