cc.drx	poi_2.13	ee		704dd3f98031dfcf71be1867a4ea486914031881
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.1.0		3ee7887a2660ff9a022e01d035eba35710a736d0
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.1.1		2a27cea0d811134d5c5162cd64259468660e4725
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.2.0		6619f42ffdf56ed7a77122a5aedd000815987444
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.2.1		4f1d3c40c0efdf59e2170b59249b853f7d7de6fd
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.2.2		79e62bdd7e635e572d423c7712d64250baf63753
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.2.3		44c3b688cb959993cfb121ee9f7e7184ba2a2946
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.2.4		7921791c4f3994f00a1eb93041a38cc76e0c7b9e
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.3.0		caf77a4589bb83cb2b71ed7c20a5dee228c7edbc
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.4.0		b407b6546cd3e304d37ddf097883af8921135434
eu.europa.ec.joinup.sat	jdplus-tramoseats-base-workspace	3.5.0		7278887c880a18b5af3cacaafb5a4a845dcaf472
io.arrow-kt	arrow-resilience-ktor-client-macosarm64	2.1.0		N/A
io.arrow-kt	arrow-resilience-ktor-client-macosarm64	2.1.0	metadata	daf10add47bb109ef1781553acfd5f4cff42be82
io.arrow-kt	arrow-resilience-ktor-client-macosarm64	2.1.1		N/A
io.arrow-kt	arrow-resilience-ktor-client-macosarm64	2.1.1	metadata	fab7da225f7675305cce215af5bcfd672e67fd83
io.crashbox	redicl_3	0.1.0		2bfe390885050f5fbe093f0277aff198f7d63ff4
io.crashbox	redicl_3	0.1.1		ef8cfc29e7846940592f51daf149e334af4fb02c
io.crashbox	redicl_3	0.1.2		d3fc343f34c8d27119e62612cbb5097ec26b62e6
io.crashbox	redicl_3	0.2.0		6ee4d560bf2b1f1c454ebb5970bf5c7ece75da1b
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc20		be3397fc59c0bb18a43cbb51d88acc7f10b76fcb
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc21		cef5c950dbc09cf071e6a469ee9332374827626d
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc22		56aa2667c161ea738e17f3962a3176730a9c5989
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc23		9557e6cb64431f800e5b68c091eba2b83572ab92
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc24		1355adb97057283606630a9917c440f2b41925fa
io.dropwizard.metrics5	metrics-jetty12-ee10	5.0.0-rc25		b42d797aece9040dfc907c93d829d20f34761bdb
io.fabric8.online.packages	fabric8-online-team-test	1.0.165		0890c9f656442e4dc2ff42219fa75c3074615925
io.fabric8.online.packages	fabric8-online-team-test	1.0.166		d5a8100919304e4eaf48a6492a608e18f9e28734
io.fabric8.online.packages	fabric8-online-team-test	1.0.167		764c5ce261e7e2605a57de06edb5656bec5409ad
io.fabric8.online.packages	fabric8-online-team-test	1.0.169		21ba752d1a3b11bdde58af9337344c2f39a5231b
io.fabric8.online.packages	fabric8-online-team-test	1.0.170		d07927ed1fe22997f6511df2aad35faa3fc11e77
io.fabric8.online.packages	fabric8-online-team-test	1.0.171		2e3f031b3fbb525c8ccb670093d6cd8ee0ce4ec3
io.fabric8.online.packages	fabric8-online-team-test	1.0.172		460123483156a941651ac058c52626564771ca82
io.fabric8.online.packages	fabric8-online-team-test	1.0.173		113970d96856e07f0b4bfcb6229deb030fc39054
io.fabric8.online.packages	fabric8-online-team-test	1.0.174		6563c753032420aa7d15ade54ca85bbd5afff7cc
io.fabric8.online.packages	fabric8-online-team-test	1.0.175		3c9c781500530da37eaf54778b47a503a36cdc14
io.fabric8.online.packages	fabric8-online-team-test	1.0.176		22485bec64e7a4847c813258d9ea7fada92e38d4
io.fabric8.online.packages	fabric8-online-team-test	1.0.177		57f219567581e1e3563b55a6dbffdc08a8733ac8
io.fabric8.online.packages	fabric8-online-team-test	1.0.178		4b7fd857d6f3296bfee0458570375c99a206b2be
io.fabric8.online.packages	fabric8-online-team-test	1.0.179		b2bfe1c73a5d96355554c790c7131ee57d641c9d
io.fabric8.online.packages	fabric8-online-team-test	1.0.180		d719fc22d49dec4ba3eea94d328bf96b89d7e236
io.fabric8.online.packages	fabric8-online-team-test	1.0.181		7364f9f6aa278c61919fa26c22afcc31c68ca2ee
io.fabric8.online.packages	fabric8-online-team-test	1.0.182		a44be30a69c52cebea6035f8ecd8cc8cc47ea5ce
io.fabric8.online.packages	fabric8-online-team-test	1.0.183		59b42560b6a936f75cb4fcd6e8ca20617bbab122
io.fabric8.online.packages	fabric8-online-team-test	1.0.184		e1555e9267c60931600c99f1a83fa0568fe68159
io.fabric8.online.packages	fabric8-online-team-test	1.0.185		51e16aa915619a04bf74cea7ed390c675d0a3c9d
io.fabric8.online.packages	fabric8-online-team-test	1.0.186		9fd8a86ad7664c3fe806f563460ffa048bded0ad
io.fabric8.online.packages	fabric8-online-team-test	1.0.187		c58c08ba0a62dc1140a448dd4be1a49ff735b492
io.fabric8.online.packages	fabric8-online-team-test	1.0.188		b0ef339a1247837b627ebd688a1ec68216f39e38
io.fabric8.online.packages	fabric8-online-team-test	1.0.189		8cd7ebb192874e4643e9acbe07d82e7db6ff9efe
io.fabric8.online.packages	fabric8-online-team-test	1.0.190		d3a19f6b5284fddf55ae3f85c770721361600c39
io.fabric8.online.packages	fabric8-online-team-test	1.0.191		5a8063ee8a9e14b5b8e4039971b51eae58f7b710
io.fabric8.online.packages	fabric8-online-team-test	1.0.192		ac1b12ac2200d386177d0ee1dce156736f09d8d6
io.fabric8.online.packages	fabric8-online-team-test	1.0.193		e4abeff4659b0f2a8eb602552c3e1dc4c0a4dfb5
io.fabric8.online.packages	fabric8-online-team-test	1.0.194		73b9ad98a1658b6960df6c6ca3923073d2547300
io.fabric8.online.packages	fabric8-online-team-test	1.0.195		1a3cc7a74822c0bc13319cf56a60ab00ecef478c
io.fabric8.online.packages	fabric8-online-team-test	1.0.196		92d09972a8d6049289e00a43ba771c3db64dd7e9
io.fabric8.online.packages	fabric8-online-team-test	1.0.197		c7e2bc2c0627dad186cc510eda13b5aac11dbfa2
io.fabric8.online.packages	fabric8-online-team-test	1.0.198		34bb52bbed2a7adb2c4ecfbacc0704dfd77301c5
io.fabric8.online.packages	fabric8-online-team-test	1.0.199		64766c039ec65a19787d3320687da9d0363d354c
io.fabric8.online.packages	fabric8-online-team-test	1.0.200		45d4a541665991aa9c8bd1bcb29773b3d327e450
io.fabric8.online.packages	fabric8-online-team-test	1.0.201		753dd4e8fd8ec1a5e7afe6a3da0817750224e2cd
io.fabric8.online.packages	fabric8-online-team-test	1.0.202		8611be44fb6255cb515ee24b92dac90566400060
io.fabric8.online.packages	fabric8-online-team-test	1.0.203		f39c53895dab650331a19f7750076c47e905ff84
io.fabric8.online.packages	fabric8-online-team-test	1.0.204		df203942e88bf19e7b4f81f2b88be9165ea5f223
io.fabric8.online.packages	fabric8-online-team-test	1.0.205		998efadc6b2922f7f4089c2209adadf4e781799a
io.fabric8.online.packages	fabric8-online-team-test	1.0.206		6ed052c84b3dc39c1df281168f75a738af920041
io.fabric8.online.packages	fabric8-online-team-test	1.0.207		52bf054a07d45edd5fb931eeaae735a7d1bbc673
io.fabric8.online.packages	fabric8-online-team-test	1.0.208		3edfb5ab2a139265a3f7b6ebb37d6d63dc48acb8
io.fabric8.online.packages	fabric8-online-team-test	1.0.209		6d64db6af47ab22f3ff63caee9ecfa9acf282c27
io.fabric8.online.packages	fabric8-online-team-test	1.0.210		3967e268815f903ce9bce361af3b71186f69a995
io.fabric8.online.packages	fabric8-online-team-test	1.0.211		75fd5d5cde755eb30e83fedc657cea045caabe0a
io.fabric8.online.packages	fabric8-online-team-test	1.0.212		6aa17d585ea97d3df809b0e957e5f04f40a5720f
io.fabric8.online.packages	fabric8-online-team-test	1.0.213		ef26ce650a3abba28ae44d2be7678f14adf1f743
io.fabric8.online.packages	fabric8-online-team-test	1.0.214		7e321bb033be21122ed05e82c53935e0bc61c675
io.fabric8.online.packages	fabric8-online-team-test	1.0.215		1a01f5d8f4fd4d0e652aae93128d565cc6a25433
io.fabric8.online.packages	fabric8-online-team-test	1.0.216		7975816b3c75313e892291790a3978cf27069b8b
io.fabric8.online.packages	fabric8-online-team-test	1.0.217		f0a3eaa10e7bc0d1ac791cabf2bd0b545601a97e
io.fabric8.online.packages	fabric8-online-team-test	1.0.218		5d2648ecc74012eed5d95cc650ac7b5100fdc5b1
io.fabric8.online.packages	fabric8-online-team-test	1.0.219		258a35f70721236d8c3e2a9e532ba96eb690418b
io.fabric8.online.packages	fabric8-online-team-test	1.0.220		845dc55447fddf1998a12264af278a2cc3a377ab
io.fabric8.online.packages	fabric8-online-team-test	1.0.221		98690aa9d2db0173202d0bcb4a86a09b2f839edb
io.fabric8.online.packages	fabric8-online-team-test	1.0.222		fe04ce139e665cb13b3fd4123fb03663200a7fc3
io.fabric8.online.packages	fabric8-online-team-test	1.0.223		1dc3459cc68b36a7da9d983cff09f670716dda22
io.fabric8.online.packages	fabric8-online-team-test	1.0.224		f2e6c9808c13d7aaf4f6c489c3c9c936f146d616
io.fabric8.online.packages	fabric8-online-team-test	1.0.225		8486eea0247a7a75891ec449fec2529a1ac33e0d
io.fabric8.online.packages	fabric8-online-team-test	1.0.226		f44b1dd55d1131b406d5cdcb05c4f76faa93c4ce
io.fabric8.online.packages	fabric8-online-team-test	1.0.227		b43517335db48388ba7c3f7df5827c9c1e9ad02d
io.fabric8.online.packages	fabric8-online-team-test	1.0.228		a881f6980dffd5ef36cf362d3204d31174c67d79
io.fabric8.online.packages	fabric8-online-team-test	1.0.229		d91b7fa4a67f077101ace3a71e3d647a15daf957
io.fabric8.online.packages	fabric8-online-team-test	1.0.230		375e78f74b4a8248ad0434119c0d925f76e8ee2b
io.fabric8.online.packages	fabric8-online-team-test	1.0.231		7ac6f317e2c75ecdaa2e5bc18f7bbd8610916be1
io.fabric8.online.packages	fabric8-online-team-test	1.0.232		1dfc1bb035714f7ba0461462c5ad0d001199cdd6
io.fabric8.online.packages	fabric8-online-team-test	1.0.233		63edd79b3de2cd1cdd3e1c289723b5cae87d4ff7
io.fabric8.online.packages	fabric8-online-team-test	1.0.234		b6071296effd13031a6f35d238479e6b16f7c088
io.fabric8.online.packages	fabric8-online-team-test	1.0.235		5d5680840ccced1025354df5693e523e9f3965e1
io.fabric8.online.packages	fabric8-online-team-test	1.0.236		761908e9308b21a13945b5f7290e075274523d79
io.fabric8.online.packages	fabric8-online-team-test	1.0.237		d1f9f8bf379760407a74d9b5ed4a01b97ab5b798
io.fabric8.online.packages	fabric8-online-team-test	1.0.238		8862e404d1dd203c9a11aa1588916d837620e509
io.fabric8.online.packages	fabric8-online-team-test	1.0.239		570a028147eeac9e223e0f9156d0a828794fd39e
io.fabric8.online.packages	fabric8-online-team-test	1.0.240		157feec8e044640521872596ee2f87e9812f2010
io.fabric8.online.packages	fabric8-online-team-test	1.0.241		f519a1f49c359145ff7f916222d4982fac2d49a4
io.fabric8.online.packages	fabric8-online-team-test	1.0.242		700a1d2538d4fd49123360e71797ee25e9659125
io.fabric8.online.packages	fabric8-online-team-test	1.0.243		e1bacbe7ed36de7643eca1907bf087be2eec10cf
io.fabric8.online.packages	fabric8-online-team-test	1.0.244		be3716fb455f803e6eaac513cda158e6f64ebec3
io.fabric8.online.packages	fabric8-online-team-test	1.0.245		fa5a7aa6f8000d22aed0b85e770a288ea5fbafed
io.fabric8.online.packages	fabric8-online-team-test	1.0.246		b871876ec55d8b7b33496bd5ba331884f665ce09
io.fabric8.online.packages	fabric8-online-team-test	1.0.247		4701f3fd49e27f6c489ccde59ecb334cd068cf3a
io.fabric8.online.packages	fabric8-online-team-test	1.0.248		1a09a44d5c349a997c5506254dbd865e1919f2d9
io.fabric8.online.packages	fabric8-online-team-test	1.0.249		deac2a0b4c1176f29acade71fb9590ce0497c700
io.fabric8.online.packages	fabric8-online-team-test	1.0.250		ff9b579964b21570232223cc72980745a32096e5
io.fabric8.online.packages	fabric8-online-team-test	1.0.251		c755c19249caffdfeb54d2e3059020c1ae459e62
io.fabric8.online.packages	fabric8-online-team-test	1.0.252		06e557c741e07efcdb18f87435a0ade83b779a8f
io.fabric8.online.packages	fabric8-online-team-test	1.0.253		2f6845600b01bf82c14b46d8ae5da1d16c967f13
io.fabric8.online.packages	fabric8-online-team-test	1.0.254		3e8ce5f1f365af7421e58531956224eb98ba35d6
io.fabric8.online.packages	fabric8-online-team-test	1.0.255		754a9495339933287aefd284c0f74be516790718
io.fabric8.online.packages	fabric8-online-team-test	1.0.256		6189995da3dbdc86f4f2d98e57b92652e9085653
io.fabric8.online.packages	fabric8-online-team-test	1.0.257		0069f3f92ab32cf6dc46fc275a51b5f3e65e1ae4
io.fabric8.online.packages	fabric8-online-team-test	1.0.258		95eed9c20e054eff0732b64c4dbbf4a9914164af
io.fabric8.online.packages	fabric8-online-team-test	1.0.259		0f2a2cb03fa6d14fc8919988c8dfa4510629fff2
io.fabric8.online.packages	fabric8-online-team-test	1.0.260		1913e52187aa3e06dc6a212b13f2c5feb75ce8eb
io.fabric8.online.packages	fabric8-online-team-test	1.0.261		22d905b085e9546b5701213e35edf618cea76ffe
io.fabric8.online.packages	fabric8-online-team-test	1.0.262		532c293735e325434127366c068bb4378d1258eb
io.fabric8.online.packages	fabric8-online-team-test	1.0.263		4d7213db7b689eac52a549b3679ca597c50241cf
io.fabric8.online.packages	fabric8-online-team-test	1.0.264		a6be8edc8c0e230ab0e365b064ce147ad417ed12
io.fabric8.online.packages	fabric8-online-team-test	1.0.265		404b87619c39bfba0725014beddc3c57e19a63c2
io.fabric8.online.packages	fabric8-online-team-test	1.0.267		db7722ba4d54441bc4e60a0b6602b6cab33d7f42
io.fabric8.online.packages	fabric8-online-team-test	1.0.268		b80c70d8b2782c02155d0b6ef62d12fc42849037
io.fabric8.online.packages	fabric8-online-team-test	1.0.269		ebd5b95f58ff2bd052ce1c80dc2c2c110294f06f
io.fabric8.online.packages	fabric8-online-team-test	1.0.270		69f136dfe0d6def3f4cf2f6010134f9510182c06
io.fabric8.online.packages	fabric8-online-team-test	1.0.271		87ec4940ebe3ce56fb0c8761bb60320857418dea
io.fabric8.online.packages	fabric8-online-team-test	1.0.272		65c1e1fbc0c8ed275bfe64b582e1537ca1ade159
io.fabric8.online.packages	fabric8-online-team-test	1.0.273		00856a5ffcc23de387250dc9eec3c266fca6f948
io.fabric8.online.packages	fabric8-online-team-test	1.0.274		f015d477fbc912dc35d6fdae4b357ad1a6d1c040
io.fabric8.online.packages	fabric8-online-team-test	1.0.275		482ef1145744d64e82a00d8b7e8e3d9fd3a591fd
io.fabric8.online.packages	fabric8-online-team-test	1.0.276		efa62aee8dee22c714a2d798c5595f819c78bd91
io.fabric8.online.packages	fabric8-online-team-test	1.0.277		e1e4720437528436c3bd814ef4a5fd44ffca3b33
io.fabric8.online.packages	fabric8-online-team-test	1.0.278		3b1113f77a81910b0adf83c5fa917dc109b6e95c
io.fabric8.online.packages	fabric8-online-team-test	1.0.279		7da8bf1d7561403dac4dcc4c7360a5725d4a17fa
io.fabric8.online.packages	fabric8-online-team-test	1.0.280		d59e03d45c1a316a49f525be02edbc0799b9ea9e
io.fabric8.online.packages	fabric8-online-team-test	1.0.281		b1dab029adc394fe38123c6d794c1dd2694483d1
io.fabric8.online.packages	fabric8-online-team-test	1.0.282		9e5daa0a6ea6e20f8eb00ac9bbb122b6c9690f77
io.fabric8.online.packages	fabric8-online-team-test	1.0.283		1b8261a4539c3586775fcb85b243cac52fb57868
io.fabric8.online.packages	fabric8-online-team-test	1.0.284		33a4dcc693a6badf3a793cadf61b8eca393367ed
io.fabric8.online.packages	fabric8-online-team-test	1.0.285		9dc65c75acdd2e93d02faaa6499e193c166a4d2d
io.fabric8.online.packages	fabric8-online-team-test	1.0.286		3a065095df7fb962fd0e9483e5747105ec96d495
io.fabric8.online.packages	fabric8-online-team-test	1.0.287		38b9923438f7a5730b75a29dbaf4bd06afe809c2
io.fabric8.online.packages	fabric8-online-team-test	1.0.288		2f9eac93833d519f80dd6ea658f02708221d9759
io.fabric8.online.packages	fabric8-online-team-test	1.0.289		84d89693f92b02eccdf6191444fb37d520b41978
io.fabric8.online.packages	fabric8-online-team-test	1.0.290		ee55befccea14107335092957992741954765894
io.fabric8.online.packages	fabric8-online-team-test	1.0.291		30b1409bf5c4aba36736095969600fd48ceac4ac
io.fabric8.online.packages	fabric8-online-team-test	1.0.292		5724a1c7ae18ab6a5758472e086b42764c364942
io.fabric8.online.packages	fabric8-online-team-test	1.0.293		ce81119f3a6635e6022364520a45948023240f9a
io.fabric8.online.packages	fabric8-online-team-test	1.0.294		6609f682b50f99a045af0841c9b2deaddd66d486
io.fabric8.online.packages	fabric8-online-team-test	1.0.295		70355438b2892563d5a8c73de6e98a8ea3852af1
io.fabric8.online.packages	fabric8-online-team-test	1.0.296		6b3c7894e0dd43886a0edf9bf4ef72500f605484
io.fabric8.online.packages	fabric8-online-team-test	1.0.297		e82f380b8200e19d7edd6803431637f9aab7c3c4
io.fabric8.online.packages	fabric8-online-team-test	1.0.298		a1a9f4573f7d60210a0a55cb4c3c723e1b283034
io.fabric8.online.packages	fabric8-online-team-test	1.0.300		4f192be77807fbbe9fb68f68023354f98e574781
io.github.aecsocket	cpu-features-java-headers	2.0.1		dce487197785fbc0fe22a539dfb2f97f61d0c773
io.github.algorixco	adapter-max	3.5.2		N/A
io.github.algorixco	adapter-max	3.6.0		N/A
io.github.algorixco	adapter-max	3.7.0		N/A
io.github.algorixco	adapter-max	3.8.0		N/A
io.github.algorixco	adapter-max	3.8.5		N/A
io.github.algorixco	adapter-max	3.8.5.1		N/A
io.github.algorixco	adapter-max	3.8.6		N/A
io.github.algorixco	adapter-max	3.9.0		N/A
io.github.ifeng113	jdk8-debug4j-daemon	0.0.1		8f1d6855ed9a920bd1a4b71424aef71fde6600f7
io.github.pandulapeter.kubriko	plugin-audio-playback-android	0.0.1		N/A
io.github.pandulapeter.kubriko	plugin-audio-playback-android	0.0.2		N/A
io.github.pandulapeter.kubriko	plugin-audio-playback-android	unspecified		N/A
io.github.panpf.tools4a	tools4a-display-ktx	1.0.0		N/A
io.github.panpf.tools4a	tools4a-display-ktx	1.0.0-rc03		N/A
io.github.peterattardo.assertainty	junit-plugin	0.1.0		a0246c93d18c72c57182be4dec0609ddf0adf907
io.github.peterattardo.assertainty	junit-plugin	0.2.0		782703585b09f0e388d4e82764825801997c7799
io.github.photowey	redisson-delay-queue-tests	1.0.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.1.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.11.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.12.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.14.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.15.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.16.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.17.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.18.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.19.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.2.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.20.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.21.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.22.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.23.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.3.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.3.1		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.3.2		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.30.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.31.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.32.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.33.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.34.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.35.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.4.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.4.1		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.4.2		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.40.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.41.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.42.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.43.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.44.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.46.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.47.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.50.0		N/A
io.github.smyrgeorge	sqlx4k-linuxarm64	0.51.0		N/A
io.github.wnleao	brava-core	0.0.3		4cd1da43841f3496dfb8d2f0942a8fdf23546bc0
io.github.wnleao	brava-core	0.0.4		956524ad603c68fc4dc306e18db123ad80dd3609
io.github.wnleao	brava-core	0.0.5		31633dd03653a557b1ccf2b10a8c0483a6f0a624
io.github.wnleao	brava-core	0.1.0		da3782dfbc8b31fa2cdc1816e3926325a81c0464
io.github.wnleao	brava-core	0.2.0		c46a9b5642af1160bce0a186cc73b8b975fd97dd
io.github.xjinyao	xcloud-common-plugins	1.10.0		464253f0f375363604843385466daea75347b7d5
io.kotest	kotest-assertions-api-macosx64	4.2.0		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.0	metadata	96ca97f57c5c18fa367a097a52f73fa8c0b5dc1b
io.kotest	kotest-assertions-api-macosx64	4.2.0.RC3		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.0.RC3	metadata	e3b04d334fb35757e3c50b54d1055503aea9c5c9
io.kotest	kotest-assertions-api-macosx64	4.2.1		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.1	metadata	208d766cc2bff748d7d4fd7c2a80d89c9fc46a7d
io.kotest	kotest-assertions-api-macosx64	4.2.2		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.2	metadata	f7e50a1880263e872bde173006a238c41a554b15
io.kotest	kotest-assertions-api-macosx64	4.2.3		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.3	metadata	5dc7ee04a7ea0e326e76e92c35482ed9d5432484
io.kotest	kotest-assertions-api-macosx64	4.2.4		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.4	metadata	99a6b6614a9f4c12e51b7d5eb1c3051c996bc34c
io.kotest	kotest-assertions-api-macosx64	4.2.5		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.5	metadata	5c406e51ab3cc12fb7cb44972fdf75ba76ce5eec
io.kotest	kotest-assertions-api-macosx64	4.2.6		N/A
io.kotest	kotest-assertions-api-macosx64	4.2.6	metadata	9b945c6a15f22b376f78040fc64f0352f0246064
io.kotest	kotest-assertions-api-macosx64	4.3.0		N/A
io.kotest	kotest-assertions-api-macosx64	4.3.0	metadata	b03b6316eeb4e5225e82d39727b8b3426947bd70
io.kotest	kotest-assertions-api-macosx64	4.3.1		N/A
io.kotest	kotest-assertions-api-macosx64	4.3.1	metadata	f7c5cb734a566641400f18aa7ab4dee3ab7bb7a1
io.kotest	kotest-assertions-api-macosx64	4.3.2		N/A
io.kotest	kotest-assertions-api-macosx64	4.3.2	metadata	8b4bdb039c8188c8c05003fc9681e13d85760db2
io.kotest	kotest-assertions-api-macosx64	4.4.0		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.0	metadata	a7525381b8805959a5f5bf024a9e149f956fa90e
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC1		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC1	metadata	9fec354652ea4c6a83243de0280ffa305fe181d2
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC2		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC2	metadata	30d9c0fe4d373ac51b8fc9772258cb93ead2c461
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC3		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.0.RC3	metadata	7eaeb4427ccac099c335b00c16bb064800248fea
io.kotest	kotest-assertions-api-macosx64	4.4.1		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.1	metadata	684eafddc13c85345d4627e290e1e1562b289486
io.kotest	kotest-assertions-api-macosx64	4.4.2		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.2	metadata	feea076e7a298eac26c8b76ff445aa429a1f7400
io.kotest	kotest-assertions-api-macosx64	4.4.3		N/A
io.kotest	kotest-assertions-api-macosx64	4.4.3	metadata	a66c6e0ce0bda57cef8eb2845b71274c44d51775
io.kotest	kotest-assertions-api-macosx64	4.5.0		N/A
io.kotest	kotest-assertions-api-macosx64	4.5.0	metadata	6ccab08cf2e8ddffab248fcb841b96650a9e40ce
io.kotest	kotest-assertions-api-macosx64	4.5.0.RC1		N/A
io.kotest	kotest-assertions-api-macosx64	4.5.0.RC1	metadata	e2c0096f52f3c906f8a7586cd4986bceda0bcb6e
io.kotest	kotest-assertions-api-macosx64	4.6.0		N/A
io.kotest	kotest-assertions-api-macosx64	4.6.0	metadata	f65b66980ab6456c3a53d73c99c5d3fa14544c67
io.kotest	kotest-assertions-api-macosx64	4.6.1		N/A
io.kotest	kotest-assertions-api-macosx64	4.6.1	metadata	d65707ccc6e678d3ab258c46bcd6efc006bd2c7b
io.kotest	kotest-assertions-api-macosx64	4.6.2		N/A
