cn.herodotus.oss	aliyun-core	1.1.3		8b0f0147e10dfcb84382d7c55ca0391d31cf5d26
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.0		ea1da3eb62a1ad776105311b86896eff9991be09
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.1		18f3f5dfff67e0b4e24aaf5992153df90d0f5b5c
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.10		391668fe40775bf72c38f9b96c773e9369ecc4c1
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.11		414327faf4213c6b6fdacb58e46eb9daf4732620
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.12		2f97de186274b610ef6f58288d99660eb521a32c
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.13		7a9ea72540675e2fb2bc06127dc88f1026a9bf3c
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.14		1cb796dc98920ac409f88df5e67a6a51c8aaf8d0
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.15		dad463f85d4b5658d45e1e88ba209a9be3adfbb9
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.3		2344cb68ac354b655a031fddff54da432d77e679
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.4		7ef8524c816e0b76f2f0b0e312b607a28287cd33
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.5		a707a19f87cb69842da905ec5df687af3e340b1d
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.6		556b24de10feaad499a8f72cbce64145585bee86
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.7		1ffae725fe29917b99a1632f394f36d24bd45b1e
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.8		e3ca9c5a80860211f749656a7833c4c90c24bf5a
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.1.9		d7e0ca2d06e26ff44a8cb4b91afa22c8fac789a4
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.0		3e87cfa2ae4747019dff2126a22e2d78f26144e5
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.1		290c4ee09660c505c8ebb7f456e29eaf2489d08e
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.10		7b6eadc446d31786286d74bcbfd2ce4ea3f92546
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.2		a2f805e78dcac29295143aed7f14604c96d64fe4
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.3		d1c88db43e7ba3b7f0d273e8dd127cd4a0430b22
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.4		49792a28bfcc8be29c3ed2269357a17b3164fe72
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.5		36dda1f71cd26731c833ab252840be7dca22984d
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.8		133e2702b1e65f1de7820a9b9cd40ed4ec54cb8c
org.tiogasolutions.notify	tioga-notify-server-grizzly	1.2.9		2b9686e727f68f5aac7ff5aa7f4c09c07b65d074
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.2.0		3cfaa554ea7e25276e3bece22cc1bd18de5e36cf
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.2.1		399378da549aca4d40636513054a2554dd095e1b
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.2.2		3c6b78ad75755762e9f21031d9f2e866f6639fcb
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.3.0		a3a12ff3be61dfa5e58fc8a58b5e359f778106e0
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.3.1		189ddf308622f3e57a1fded68476f4db2e271973
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.4.0		965b8152194a6f22087591cb109792c35b0f1e05
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.4.1		aef0167907ab9e8e2e4c3306a2372515ba1ff97e
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.4.3		71451db1c198d60242c291d0330f408d01f7d8eb
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.4.4		34b00471cdd1e1fac0be407390cecf9291ca8f52
org.tiogasolutions.notify	tioga-notify-server-grizzly	4.4.5		ed0b7f346083444f915607cd34bcf7a029854746
org.tranql	tranql-connector-postgresql-common	1.0		2d67fe37c76d64fb5618450a85cc84b3c4fcc975
org.tranql	tranql-connector-postgresql-common	1.1		11ef1577350a64ef5420d7a5fa4828ebffa9073e
org.tranql	tranql-connector-postgresql-common	1.2		4843709bab989352369078753027bec682210e48
org.tranql	tranql-connector-postgresql-common	1.3		c0c69dd5e47bc4811f77c6a57410af1548d21279
org.tranql	tranql-connector-postgresql-common	1.4		94465e928b7bff635c463ec30ebc13789c0d89f8
org.tranql	tranql-connector-postgresql-common	1.5		0e52823f94dd4d7aa2d4c9a4b9fbdadd5a7a5359
org.typelevel	spire-data_sjs0.6_2.13.0-RC1	0.16.2		622155f59ac69be23054df02c65ec37d6f74a3f6
org.webjars	nvd3	1.1.15-beta		eac6923f7f98ae6cc1f950f18ed54352989ada62
org.webjars	nvd3	1.1.15-beta-1		c499ac1c80bd3b142f56895720ce1417f198ab92
org.webjars	nvd3	1.1.15-beta-2		84c44bddaa515a5ff14fdbc172050e662a8e07e7
org.webjars	nvd3	1.7.1		374ef376b1758eaa4952bef0853e7651bafcd9a0
org.webjars	nvd3	1.8.1		530c3dd5b4d4c73c94e745e6f66e977e10dbb8fd
org.webjars	nvd3	1.8.2		bde325c6e6d645313ccebf2fc4566d679ad1b9d5
org.webjars	nvd3	1.8.5		cd467aa869cbe083f93878ed7fb6664bc569925a
org.webjars	nvd3	8415ee55d3		28cf14e342a9063f12725593f5fd5f6560a8ca7a
org.webjars	nvd3	8415ee55d3-1		5b9120391ea3c11521fe03a69f51680e6c4b8d96
org.webjars.bower	angular-flash-alert	1.1.1		7561b8419c87ee19fae65e5be1eb3be1d235ade8
org.webjars.bower	angular-flash-alert	2.4.0		176cc19261e9f9888b5551e4c5101edcc0f4f654
org.webjars.bower	github-com-eclipsesource-jsonforms	0.0.1		df9e30fbc54ef2cb01184f1799590564be6b09ce
org.webjars.npm	es5-sham-ie8	1.0.1		29c78014de176f11042c87ca004c159175b593df
org.webjars.npm	express-oracle-session	0.1.3		1918d4eecb9435dff60a7d1f003aa1b102cb0025
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	1.0.0		6d1a3c1fb44e4b8ac7675d575cfa1b8c7758cf4a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	2.0.0-alpha		f5ecfe9544ebc393b1183a36d0fbeb63ba76f15a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.0		541ed01e026df145a407ba85f61876001549a76c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.1		391cef6d9b499795a5b456906fc1ae5ee5a683fb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.10		bfb7f57b824a8141f1b783bb1352a7ab5c10f1ed
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.11		12f390afde8973025733bd2b7fc2532f421fd3bf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.12-alpha		8c589128ece3aba4dcd6da5c392265d5c94bdc59
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.12-alpha2		838de651e7accd579f6029deeaffef622ed1a556
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.12-beta		c0ff2b5528434114b7323ac2084cd6be63d80909
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.12-beta2		9ead23787c9f4ec30e6db1bf6905eec8e2767bd9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.2		881ac7dc9215bf3d897d4f78a85073188f5a4fe5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.3		2e2e95c9c1f9d6049eaba5ed09d814436294b472
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.4		3e3e360d29e92e6adae320e9088b192720899ad6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.5		c8e917df35a6ef22782d0b51ba62128fbb95d45b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.6		a346a1281b9c148f8df0bf7dab18096622549ed8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.7		9cb67f4c19afe8d2b762ae3ca8c8bccdb14b7791
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.8		e58c9ee9d97973d2132a36df5f6ff7261ce27ba6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.0.9		e30d780e8cc113e42f309c6e5e1a0f747aa33820
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.0		de5214fc59a6614ecd9920af7c8b90a03aad06b8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.0-alpha		fc3916c51b2b0e482d5c759d0ff3772e626df373
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.0-beta		606e8fdd0b31ade02e37cf188740a800b405c1ed
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.1		ac325fa85d1f8eeb5a322ab611bb93144264f7ee
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.11		11cc2a310c09c4ac24e67cec623ae0263c7931fb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.12		d2e3be7468d5cd6287e9906004b4796ad86a11b8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.13		bf76f16786492b96b35f188dc4f4a1d5e25fe805
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.14		11e7e7510a08f907a7c1e55fc14c853ed06099be
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.15		25e6429eaddda120a091d47594651537297fb32c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.16		40b27a362a39c6d9a27623b0e543ed9684af4dba
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.17		4c58170381481476f9b9f2fcc5509103a738dc96
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.18		af41fcc545eb3f084f3d606cd4000db283a0364e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.19		193696a5ad8a403d616d370b79c9ba0ecec764e9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.2		081003c92a93f12fd8bce36db49a28e35c4d700c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.2-alpha		c005668965a494815624d53668c0bd33c5b5db3b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.20		d4db40f4b9474858a69f993bc2f6793ea18e671a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.21		2ea7f33ac0ac92fb998250498ac45146f5b2ff0d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.22		6c17b847ef8b38efd08f0ff1406f491a2b1e7f44
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.23		dc2d38ac9ce2ad7dc72ea0a160ee84838520d7a2
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.24		998cff70ef4d3e4fc804577c6dd56ee6d7cffd09
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.25		3b60795e4c7ab1c48cef75f4811153f71621dd8d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.26		4e5fa63e1273e5d7a708cc5697902d9b701325a8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.27		4700fc4b367a2ef2c80aa536693a42cc30b41cc8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.28		afb799c7ab5b5e5128018a4ff93c9dcbc7d1b291
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.29		5b3b63ee799925398d2ae4fc4675f710401f6208
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.3		fdd596b1fdcda8e908b62eb8ba27b6d42f2f8c74
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.30		d31c4fa1b7e78693b0357773de4cb04b4d0a64c5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.31		9110457208458946a3d5dad27e262e5e3e4562a9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.32		ce396689440f930026153e18eaa2b4a03ac3bcb8
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.33		4d9a88271f5334c29e591f323ddd522e4334bcae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.34		234ac401a112bf8bf5377c7a9331982fe0dc8870
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.35		bbe6bb15d74dd0a8254c2d5b7eb7eeb8612148b5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.36		71c22dd9e11d917eb8e996e57fb7b9383dc61f24
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.37		0af3bf93f7a415a25da1cda99287fa936597051b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.38		071fd0afadfec1df9bf7a6dc7cf583aff69111c0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.39		38450907adde168dba9624c2fbcff231fa5b1f1e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.4		ad97d14cc4d7cddd480cf2af74b0ef5af1d03c5b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.40		c7a788a18cdf7900ab3f5955693c40a9b18283ab
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.41		da29321064197b7dd88dd245e3459de7a0bb566e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.42		33a0bfc13875ecf626766ed412ac02c1ad9c65f0
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.43		18ff90255ed60d62e62ef016e2dfbcebdeaf5ae7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.44		ccb0c9555bf4fb2495d609b0f6e56618dbe0c6e3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.45		fcfd50330211fe9ba64c27fd562033e2f1bc1fff
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.46		11a3e90ef43bb7b69e7c828e760435fd8cb9b88f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.47		62f2b09d211d8162760782864dfe7fd182b85047
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.48		f15b6fbf6833129c6408f435225be954db0ef95b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.49		a630d92d1b4366880e2526521274826e4fecf239
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.5		ef8320d0fa08d5f35c3c22abf144787711121708
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.50		38d065f0a335470a64bf0f639a3159e3a899605a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.51		fe48d84d0a0aa923403916ad3ef20733c5d11e7b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.52		c27a6852e108be9c5ca27918b095f57c19323173
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.53		ed67bd898a2e887d0b46d65b01fa04a3c27445e7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.54		589e9ad681ded04c847cecc21c2cd7a907bf3d36
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.55		f200f624e04cf6042d46a24eb32549716efafe9e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.56		34d293c7b16c17eb504cd3bd9b80e718645eb4bf
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.57		bba086e6790ed2e07877668d782eb92607a48316
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.59		03f5bd21ef6d65c211013c8d62431d211e1d5722
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.6		684f88b66c9e0ba660e40e8de9c66493cf9241c6
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.61		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.62		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.63		N/A
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.7		ccedd9c334f54b7ecde4f6a2c69c7c0cf7ee98e4
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.8		f326f2873a40ce0de6ac7428f506fd7de683d2a5
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.1.9		bf225746d54806484e78dfb3d6f2f87ef6995c46
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.11		2cce366af3fa8902b6cd6750458c889aa1fbd359
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.12		11454ea24db409e7e563577c010b118123d8d763
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.13		b7e8ec8200bc9430fd2a0e786243078f86c1aa9f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.19		9f1b37bb9a3b91f81168a4dc70646f10dc8698fc
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.23		a47f830dacee70ff85377016575c6f08e71e731c
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.24		27118d1ef420ec15d74fd8152bf0239de0dc6bed
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.25		f99e214e97faf6185cab75ec93f5a7b0b13e445f
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.26		a163a9d1001099c7d100c2bb4fcf116978a857c3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.27		b9dbfe25b3579f66636bc04fde7d34e9815253ae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.28		b8e8ec55fdf6cc2c82d3de95cb938623511f06ba
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.29		1adc01b7a26e6363ba2820bec13bebf75bd47557
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.30		c3e522966bad4a20eda4a637d9d31302d7f88eeb
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.31		8c58537a818a4f9554e93466951203ef09d2c51d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.32		51ec637546c3d4d7951d08599bc2f7e0d6f3c5f9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.33		9a19f0864e7822b2eda0888a4c02210d93582297
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.34		b074b9a819237218f87077abc55c2b74a80c9999
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.35		ca3eb4f0ce7abcb6fbc4d9fdd47e3d0e1c5ea186
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.36		b44814035efbcffff40fef1496121955b877c283
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.37		e360688d0d5d85467203b5e8f3fef0de6d8a2097
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.38		d6e4b863ca2ba5068f2de2067f2e82b9ad85190b
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.44		7522f17dcf7e80cb2480bf33d3d7cc53d31839ed
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.45		d1c9a8b5d37f6083ef514c40bad702c91f66d9b9
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.46		c212c55c722f36d16b7fc5b2be26213c0517b063
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.47		88a9b05c53d0daae1a8fc9e7b810a52338ce0f4e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.48		bf6061d0d199962433a90ca951d4b7f7f139630e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.49		7ca32552636b0a6b4a0ae6541e3928336c07a9a3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.51		8b9b401c6607e8b818742a5cd2e427b959bccf08
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.2.52		0f8f44adc3e9072602d62896a645bb063db41825
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.0		862cc21039dc8fca17a9c3fb733b4c1a15dda7c3
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.1		20023e79858221c2723aa47abf0d31bd7d18918d
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.10		549995c7bb72b24abe9c703c57c022a80e900edc
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.11		005f4d9bfb28dd09443c8eb27cc75d047087b20a
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.12		a350730793f4072c7e14caeb20f3625e5f1da0a7
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.13		a0f128a421632a562cbbc767b0bf07a4e8f97057
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.16		ae6b5727b074f65e3405258e599d070f3e22aa23
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.3		0702eb34fdb514bfd0ed4d1cebaacb3c88a9732e
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.4		b7bf6491c3c3447017e54271795856efb72ae278
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.5		30c6c2f65df1456e89383e9bf5c4e8cae47f2bae
org.wso2.carbon.analytics-common	org.wso2.carbon.event.receiver.stub	5.3.8		3cb080b9e89aa011780f39d6909d7e1ce50cae82
org.wso2.carbon.identity.userstore.cassandra	org.wso2.carbon.user.cassandra	5.1.3		9f8cc2aabdfe4ab36698a31eb7759f4b02a18972
org.wso2.carbon.identity.userstore.cassandra	org.wso2.carbon.user.cassandra	5.1.4		N/A
org.wso2.carbon.identity.userstore.cassandra	org.wso2.carbon.user.cassandra	5.1.5		85c612371918d6e650950f7d00a6caf91cd8ca6a
ru.tinkoff.kora	database-annotation-processor	0.10.0		bb56d80f279e73475964c5a9f86615cf6e8ba88e
ru.tinkoff.kora	database-annotation-processor	0.10.1		db598573f0e6a1036d994050d10edcfeab0d6aee
ru.tinkoff.kora	database-annotation-processor	0.10.2		ea225bec020521188971480365a751b0234b66c6
ru.tinkoff.kora	database-annotation-processor	0.11.0		e40671ce475caa56353bf578647e6a539ca7d285
ru.tinkoff.kora	database-annotation-processor	0.11.1		775a9faaf24a23f6003504a5d6f3a7b4d2239348
ru.tinkoff.kora	database-annotation-processor	0.11.10		229f227c0155e710169924685bdd2bdbc86067cd
ru.tinkoff.kora	database-annotation-processor	0.11.2		61bea3a28e4b9ec6bc5f82f6f4c8d34a7d158cf6
ru.tinkoff.kora	database-annotation-processor	0.11.3		a3cf372a4470036a65e9b459a9c7f5f2370c97e6
ru.tinkoff.kora	database-annotation-processor	0.11.4		4af5420efcffcc6222bb7e02ba8137c9d5130fef
ru.tinkoff.kora	database-annotation-processor	0.11.5		1db8b3d097e02681f3b3f658a879827d86e7b81f
ru.tinkoff.kora	database-annotation-processor	0.11.6		17af5d025a2f64409f73fe7fb09d1b2e5095c140
ru.tinkoff.kora	database-annotation-processor	0.11.7		6fa9c4b9b4d57180beffbc290241f15ce457dc15
ru.tinkoff.kora	database-annotation-processor	0.11.8		c9656be20c9f1060d5df7e0f2220cc41dc833cfe
ru.tinkoff.kora	database-annotation-processor	0.11.9		272282da351aa675a31b5497bbed2e9e0992a755
ru.tinkoff.kora	database-annotation-processor	0.12.0		9bc166fd9996829f8804874466f3d932d9656a4f
ru.tinkoff.kora	database-annotation-processor	0.13.0		f92ef0a3c93ce434f7b656ccfae838fdc0e461ba
ru.tinkoff.kora	database-annotation-processor	0.13.1		978835360eb224ef096dabf44564a81cd80be182
ru.tinkoff.kora	database-annotation-processor	0.13.2		fd68ed7144cb57d1cdeb9cfc1ac8dae28f17b460
ru.tinkoff.kora	database-annotation-processor	0.13.3		2092a9cee5e3293ba706456db14aa91662ef1c5d
ru.tinkoff.kora	database-annotation-processor	0.13.4		72e3d7115aa21e1783602c421b7b7aae8be8e222
ru.tinkoff.kora	database-annotation-processor	0.13.5		9988de12bc49406b5270c99bef2e4b5254e890a1
ru.tinkoff.kora	database-annotation-processor	0.13.6		cffea738913d8f537c5a25f48f92580d734e5819
ru.tinkoff.kora	database-annotation-processor	0.13.7		c9d81caea267873b277673d6e779f44af740e2e9
ru.tinkoff.kora	database-annotation-processor	0.14.0		0aa50ca4c65cda5b128775889d7037a2d3d62c27
ru.tinkoff.kora	database-annotation-processor	0.14.1		cb5a9a25bc61a258697b10929b704388610b5010
ru.tinkoff.kora	database-annotation-processor	0.14.10		ced02b964dab53c78974554ab149c64e16ae10c1
ru.tinkoff.kora	database-annotation-processor	0.14.11		add75caf1182d5149bda1c288c197318e692013e
ru.tinkoff.kora	database-annotation-processor	0.14.12		182bda2e1dc957b7e3c0ed695e76341827616caf
ru.tinkoff.kora	database-annotation-processor	0.14.13		981f1816805047268d86bb1d18fd7fba62f0cab8
ru.tinkoff.kora	database-annotation-processor	0.14.14		271c41eba1fc56173583ceb7d8a31644e8ce0bed
ru.tinkoff.kora	database-annotation-processor	0.14.3		0a402b0b41daaef13669edb6bce39be8fa9d1fd1
ru.tinkoff.kora	database-annotation-processor	0.14.4		a0f21419ea81dad624068bcd5e11dcaab10797a3
ru.tinkoff.kora	database-annotation-processor	0.14.5		2866005042d5408d3f68143294218024ebfb0f7f
ru.tinkoff.kora	database-annotation-processor	0.14.6		d4f9d523584ed07b44d0352679d68dca5af73b59
ru.tinkoff.kora	database-annotation-processor	0.14.7		838d34f749876980dfeb7bfc26561de165947b9f
ru.tinkoff.kora	database-annotation-processor	0.14.8		2d068f032325c7dde9b02d1440755d4985eb4265
ru.tinkoff.kora	database-annotation-processor	0.14.9		030244fa432926fc1584be579feb55f22084768c
ru.tinkoff.kora	database-annotation-processor	1.0.0		debe5e5fb833e2c483880fa6749c1483a5746e34
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC1		42ab2e5a9dbd80d498e6c08ddcf195f5a7e4f65e
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC10		0bda8fc9c4083c3d67045f6b7899514897a677ba
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC11		29bb18059436476e5e07ca3471718a0cffb51249
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC12		fbbacca0b9a7d350e1c4e76af415ac80072fbdbc
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC13		a799b27f3982aad0ae1bf6e61f5a29773e38571a
ru.tinkoff.kora	database-annotation-processor	1.0.0.RC2		ba8450377f31931f00b525f31dca579dce295fd7
