at.iem	sysson_2.10	1.12.0		0cf0b2b40acd4a8b5742b0ab08f9838f475ea92b
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.21.4		b9b7e00a6c1a9b29a91d8b961be4c05cf8c9ef73
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.21.5		b3f56c6e05de731b7da71682350b33000fb13cab
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.22.0		ae6bce92f2cdce0695a18667956a658ce0251ead
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.22.1		4c1dc64517f3ab6a9d92e66648465c5d19f4c7ce
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.22.2		32e2fb8ef055db7490119aaaeaf153786baac5a2
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.22.3		17c03648e8e35a749604d4e27be69019dccaed08
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.22.4		d5ef0701b5678149336c8390922362bb3dcaeeb3
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.3.0		d2904b946ab51bf0b73aefc301b3f2ff1e876660
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.0		8ec199676466aaaa9d6e13a4c7151567620725ea
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.1		28e868cca953962ef2fad63b0affe6d23a0ff567
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.2		51051ed1d9042234e9e32df7d17862149f705596
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.3		fb62de010edffbf90146193d77f01adb852b393b
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.4		352cf6d2cc31d2488384579e48eaf29a5536f6a6
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.5		6e85d240671c16556fb46e73a4294749b8a4a988
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.4.6		8b3cd534195b8319fe04196c132ac0b56131ef61
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.5.0		8c9b4b6a2feaef02c12baecab86a80f6f582e770
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.6.0		b605b7feac8a617aa520c71e70c747e9a753350b
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.0		3b8bb9af5947074164552e39978de9ee3fc7e5dc
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.1		6861bf98109e60d033d3b503d992aaf882dcf655
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.2		74cc729d0bbd761b34e13254202fa8f46eee0a0b
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.3		5d22884cd25c65d433091ee20fdf1c9d50557d28
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.4		86e078f0f75d82c995c8ce19aec725b1e669fabf
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.5		df7973c33b9dd2af9f664a673f490538c84c6344
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.6		80aa1e23265cc24d62e85865f32b6261870c4027
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.7.7		7eed8ed8bfa5143eacfab252e278bc6f7152f485
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.8.0		b031485a5b2591167bdf02c4f9e6aa3e522b4b82
org.apache.camel.springboot	camel-undertow-spring-security-starter	3.9.0		35283e8dbbb7a1e19c23c042c8409448c86f1bc9
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.0		3662c3ee30c86ed822795b879fc1413109b82590
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.0-M2		ef57d224b52562160dee1c49d01d816f052de239
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.0-M3		a50f03c91db3a90d85898528d7166bda338ac9a2
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.0-RC1		3dcedbefef585936e54a92054efd23fda192dae1
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.0-RC2		4415bc131da7f2cb17c805b539f0fc695ca15a76
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.1		a51fcde425a54ca51b0b3b6fb44ca0e820526c63
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.2		f45b7888837ab26a50bbf38e7e9d452cd775c3bb
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.3		5596b1edb50464d4dd74b3fcefaa9e5141751b17
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.4		46fe3dadb60db3d9d24d148dd492334d7ba8aa40
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.5		ba11537f4f8e1bf4e4213b039bde5a8cbb806fc2
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.0.6		d4de2cc3a239d1a9ae0531692f6bde7cc405ec90
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.1.0		432c782b640d1fa2d9a2b643aac5cb66c8c8d7a0
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.10.0		1e7d89694af87391a6d4fc3e589091ec494186a3
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.10.1		97af392a536cb1cf6fbf1f320f6bcb042cfefae0
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.10.2		c0948c9fc24e23bfdbfc78455b23f9bbb7f1b2e2
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.10.3		c5a6b5170555fae8470038dad83db395261a6b94
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.10.4		976cd668337a37b02f7613442a9db4575f7aa13f
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.11.0		5ffa8d2b1dc2eb5074c17d41a4c98dc2f6ecc976
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.2.0		58707adf7e0e6a679d047053fdc9a0f41a71e17b
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.3.0		6cf96b590f44bf68c39fbb687ae9ef557b70cf6f
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.0		03f9e1f29aafb14c68b2765adc1faf717625613f
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.1		8674ac1c33a87f54008f0fab14850e527625b207
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.2		2f4aada8e8218625a026a9a084f5905aa165c926
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.3		0cdbaab9084b1f1f5d4dc4a3d258f1053854d467
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.4		16566a3352609c9e3f0550bed3dd8c5933dfa15a
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.4.5		debb058c7fd8df6a80797543f5a4fe31c459802e
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.5.0		9e7e1df4780dede87cd22bd41f020627e6628bbd
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.6.0		05d359248855415896fd5b95971e73f4eb82af97
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.7.0		649e3c4ee8dd23625204aeaaa457e32ce56a63fc
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.0		4eaeca27defc3e27e7ce73b23cb524ff26e5dd27
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.1		ad8930222858f73ad547449e9368459b0f17c7a1
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.2		353bc213efcc7c321eae259aaa455eb397654c77
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.3		9f0a0cd3c3050cee240c043412f49cd7d7e0ce22
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.4		004b4d830fd20d17364f58ece3aae22a8b2ffbe4
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.5		e5f6e821025769d7f94cd7602f6fcad572a549c7
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.6		05947b6bd4157e594e40eca8340f22979cc9216a
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.8.7		c383022844081e2dbd38883833729110fbfa493c
org.apache.camel.springboot	camel-undertow-spring-security-starter	4.9.0		6cee7ee9d305ebfb930761e36cc7460ea042d316
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0		d5f74900a820e14d7f1e6386602ebe2d84e05dab
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.1		b5803582cd5ac03faa27bc9840fea3c5bc3c0dc7
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.2		78df57ca222adbb9f06ccf682a84de2e263de0f9
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.3		d993086d2bd1a631ffc4f8d324d8a9196f7ec5de
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.B1		c7d3a256b44e023a1c946b4fe663e8752a237a06
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.B2		da20077974776045a5dc1a953d964922b28a9291
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.M2		3acf812d7ed7eae48bbd1a61c339929b148c53c5
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.M3		629feadf1837eb2f53d716198f3eec04aaf49778
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.M4		8a9b1a5c65cf20fb4bc1a7c2e37caff2dbef75a3
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.M5		a39d20a82f5a298f9f6c66e02cef687a92731d7a
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.0.RC1		141dec797f60594bd336772ce04821a228bf9c8f
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1		4f48c88134c48db20cd99fb8b6e4a3b96d7725c0
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.1		733d95758c1b564350f0536d387e2cf5d3856a30
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.B1		2d2b8bc2e2b3798a38710b9edf996edf6f2696a2
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.B2		0c668d98602fd4a0fb3c4ac3b1b12d14db838579
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.M1		c10143efa5bee9144b9898ed83b95e89644b580f
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.M2		f57c2990bb4e2cca7087d83ea94418742bb56775
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.RC1		ed003719932a30f996aa33ae5f79f9ef2e2603e9
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.1.RC2		a291f7d23442fdc4ea6f5386c46a044f487d3449
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2		b7472b1e00dcfa7e29852b1e91acfb051c524739
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.1		e644a61ae0a82c274e2042f1675453fcb3d45858
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.2		4479cba406cc7ebbeb69dc79cdda45c16c401383
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.B1		d4713d0d02b3631197fbacf6c0f7bf06f790af10
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.M1		fb16f34e01fae1ca809e7b11826a0844b5ef0b6b
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.M2		25c111b7f29aae25d12572929b34fb776fec28e5
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.M3		730a341397cd2a4ce0f172d643a554b2875635e2
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.RC1		d302f559b5e8e5909261ea70ddcd34c9ebb46479
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	4.2.RC2		30d03e3499b5bfe5d71b1072346211cc57799e28
org.apache.cayenne.modeler	cayenne-modeler-mac-ext	5.0-M1		d06f38be8da6952107261cf15f14cd0fad9da864
org.apache.isis.testing	isis-testing	2.0.0-M3		N/A
org.apache.isis.testing	isis-testing	2.0.0-M4		N/A
org.apache.isis.testing	isis-testing	2.0.0-M5		N/A
org.apache.isis.testing	isis-testing	2.0.0-M6		N/A
org.apache.isis.testing	isis-testing	2.0.0-M7		N/A
org.apache.isis.testing	isis-testing	2.0.0-M8		N/A
org.apache.isis.testing	isis-testing	2.0.0-M9		N/A
org.apache.samoa	samoa-flink	0.3.0-incubating		d260ad3c7c168a90f38d240ff0bc09cf887778dc
org.apache.samoa	samoa-flink	0.4.0-incubating		a26db2d91a3794764a596e704b84e9e580ba78d4
org.apache.samoa	samoa-flink	0.5.0-incubating		c72e91fc54498b625b6a3f91c0fd52ccdf22b1aa
org.bitbucket.memoryi	root	2.0.0		N/A
org.codehaus.griffon.plugins	griffon-lookandfeel-plugin	2.0.0		N/A
org.danbrough	stately-collections-tvosx64	1.2.2		N/A
org.danbrough	stately-collections-tvosx64	1.2.2	metadata	d953fc0ea86f2a3cadd7f1f619984cac9bc1d0e6
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220310		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220314		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220315		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220323		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220413		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220421		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220601		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220602		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220728		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220803		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220916		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220919		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20220920		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.I20230217		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.RC01		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.RC02		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.RC03		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.RC04		N/A
org.eclipse.emfcloud.modelserver	org.eclipse.emfcloud.modelserver.features.parent	0.8.0.RC05		N/A
org.fabric3	fabric3-plugins	2.5.0		N/A
org.fabric3	fabric3-plugins	2.5.1		N/A
org.fabric3	fabric3-plugins	2.5.2		N/A
org.fabric3	fabric3-plugins	2.5.3		N/A
org.fabric3	fabric3-plugins	3.0.0		N/A
org.glavo.kala	kala-platform	0.10.0		610514941f8e13acff6a31d63f7db60ece2502ce
org.glavo.kala	kala-platform	0.6.0		78e99186cdd7ea06f80658e290244a5115d12b73
org.glavo.kala	kala-platform	0.7.0		c8fc0f8a7349284aa2ced43324b1a184cf1648cb
org.glavo.kala	kala-platform	0.8.0		fbac852f8a2fc255df79d2e17e3df85bf2c9aaae
org.glavo.kala	kala-platform	0.9.0		fcb03e487c36d5bd27c8475c9ede9999dab5d2a6
org.jclouds	jclouds-karaf-pom	1.1.1		N/A
org.jclouds	jclouds-karaf-pom	1.2.1		N/A
org.jclouds	jclouds-karaf-pom	1.2.1_1		N/A
org.jclouds	jclouds-karaf-pom	1.2.1_2		N/A
org.jclouds	jclouds-karaf-pom	1.2.1_3		N/A
org.jclouds	jclouds-karaf-pom	1.2.2		N/A
org.jclouds	jclouds-karaf-pom	1.3.1		N/A
org.jclouds	jclouds-karaf-pom	1.3.2_1		N/A
org.jclouds	jclouds-karaf-pom	1.3.2_2		N/A
org.jclouds	jclouds-karaf-pom	1.3.2_3		N/A
org.jclouds	jclouds-karaf-pom	1.4.0		N/A
org.jclouds	jclouds-karaf-pom	1.4.0-rc.1		N/A
org.jclouds	jclouds-karaf-pom	1.4.0-rc.2		N/A
org.jclouds	jclouds-karaf-pom	1.4.0-rc.3		N/A
org.jclouds	jclouds-karaf-pom	1.4.0-rc.3_1		N/A
org.jclouds	jclouds-karaf-pom	1.5.0		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-alpha.1		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-alpha.2		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-alpha.6		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.1		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.10		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.10_1		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.11		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.3		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.4		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.5		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.6		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.7		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.8		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-beta.9		N/A
org.jclouds	jclouds-karaf-pom	1.5.0-rc.1		N/A
org.jclouds	jclouds-karaf-pom	1.5.1		N/A
org.jclouds	jclouds-karaf-pom	1.5.2		N/A
org.jclouds	jclouds-karaf-pom	1.5.3		N/A
org.jclouds	jclouds-karaf-pom	1.5.3_1		N/A
org.jclouds	jclouds-karaf-pom	1.5.4		N/A
org.jclouds	jclouds-karaf-pom	1.5.5		N/A
org.jclouds	jclouds-karaf-pom	1.5.7		N/A
org.jclouds	jclouds-karaf-pom	1.5.7_1		N/A
org.jclouds	jclouds-karaf-pom	1.5.8		N/A
org.jclouds	jclouds-karaf-pom	1.6.0		N/A
org.jvnet.ogc	samplingSpatial	2.2.0		N/A
org.jvnet.ogc	samplingSpatial	2.4.0		N/A
org.jvnet.ogc	samplingSpatial	2.5.0		N/A
org.jvnet.ogc	samplingSpatial	2.5.1		N/A
org.jvnet.ogc	samplingSpatial	2.5.2		N/A
org.jvnet.ogc	samplingSpatial	2.5.3		N/A
org.jvnet.ogc	samplingSpatial	2.5.4		N/A
org.jvnet.ogc	samplingSpatial	2.6.0		N/A
org.jvnet.ogc	samplingSpatial	2.6.1		N/A
org.kiwitcms.java	kiwitcms-junit-plugin	1.0.1		a2e55f0ac474b01515c81b54207e21361cd8856a
org.kiwitcms.java	kiwitcms-junit-plugin	1.0.3		8e6c884aedb16cb52a4000bef8a77dd80c2a3f0d
org.kiwitcms.java	kiwitcms-junit-plugin	10.0		111223f4ecce4e4a667dd023a354be39082aa5d5
org.kiwitcms.java	kiwitcms-junit-plugin	11.0		52770b645b9d66b7b8fdce25dc0add142580513b
org.kiwitcms.java	kiwitcms-junit-plugin	11.1		923436f275b44d941d24be95cc22e24a99850db2
org.kiwitcms.java	kiwitcms-junit-plugin	12.5		9477b56a8aa82f999a00bfd3acec79986b4cfabd
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.0		763fc3a24c8ba740c3a818d4822f3c308802ee84
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.1		1116916d5b983edb1f3124367dafa37aea5f46b2
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.2		169b852a79632e13743bc6d7caabdb5a67106ebf
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.3		3dd45f4972a3d2a7bb1b944f53556be0f43d0fa5
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.4		87fb85f14a57effbae4c361a8842f1b8588816b4
org.kiwitcms.java	kiwitcms-junit-plugin	6.7.5		18929ac151874e10e17bbb141d4425a9a6b52c56
org.kiwitcms.java	kiwitcms-junit-plugin	8.0		b4192fa12c42590c7fc5b12f36c2ceb18d689c0a
org.kiwitcms.java	kiwitcms-junit-plugin	9.0		fefba851f00ac45e04d9e6cc1496ead954ccc02e
org.kotlincrypto	error-wasm-js	0.2.0		N/A
org.kotlincrypto	error-wasm-js	0.3.0		N/A
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.0		427e0b658a5e811c769fac36ca34ac65f46617d0
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.1		5de56a466faf8bb74dfed3ccc1e2aa0b1682db09
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.2		d9f60af04af27c262c3c1e7dde09825a033168c0
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.3		6d078bd8f75857dde441d88707a1cb29594ea9f2
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.4		65c345f75cd4e7a98247e76d1ddf398f860eb6ce
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.5		54dc562128d86d882709f45262ed1aa03214de54
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.6		382bd386736f85e80875ce98776e273923801217
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.7		9bef36880c44e8feb86538e0f129aed7a4f39200
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.8		49d710022f3a6f6684cab9d65772cfed4e65d29d
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.4.9		bad37091291689657fc4cb5e5447c037b6d4aac9
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.0		b97690be8415b9ff93315a98147d18c3cc52963c
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.1		ce126dad5bd19bfb396e1097a2bbfcbdc56b2b6e
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.2		7fe0f580fa7210c0889b09376fcb2bb74e60b9fe
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.3		ef9d51936bfd0e4852ca86ae57ba6f82136693fa
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.4		d19ff23d6ab2998220927e097a5de9e058884f0e
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.5.5		2e9c1719cf00d7d91738a702c31ff970f2daa8a3
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.6.0		0543ac2f5cd264edbc2e3f70fef18d4741e89d60
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.6.1		75ca273c8fddf4700959a43d93b2a351acc1c591
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.6.2		2e6a274ca6f4f147d81bc4f5475df9a848df80c3
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.6.3		1c72eecfc398c5725767ca8757c3523765839f6e
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.6.4		bf8a46893d8e30b7de3ceacdca0b2f3c4601c8d3
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.7.0		3495a8918e3e4573eedbcc689471152ac28f56da
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.7.1		ed237c89eb3c2f22556030f1468a5620e959520d
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.7.2		6bb24395b6078a848d3474bdbc10c23fbf62aad9
org.linkki-framework.archetypes	linkki-archetype-spring-application-vaadin-flow	2.7.3		6b20b72e6ebe9ec305e0863fab5cb9a758a11bd2
org.minijax	minijax-example-todo-backend	0.5.10		51e06e35e0e2d6ce43b0964227564dd08675d626
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0.pre4		58d6ec2ddec57f683e69605b2403991982544d1c
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0.pre5		80d42c5adaf7e0e2bb5d2079712900f115399d85
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0pre0		7c7d63ec394834282f50593243029cec52a5e97c
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0pre1		d56485be905fa653eb2018ca70ad3feaa179929d
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0pre2		919ee2560dab4b19dd44d617b39a6150592434fb
org.mortbay.jetty	jetty-wadi-session-manager	7.0.0pre3		825160885e836c6c18e838915e535346227e5aba
org.ojalgo	ojalgo-rocksdb	1.0.0		e2961239e1895a9a8eca980ba8830a1c882897c8
org.ojalgo	ojalgo-rocksdb	1.1.0		d70ceb73f0a14d3897ed4b987e217e7ff6c1d39f
org.opencadc	cadc-web-token	1.1.0		d9efcc3c9f3b32fff91099ef4cd4bb9ae1639367
org.opencadc	cadc-web-token	1.1.1		5a10373543d293b0aa8fb423ae7acb13d714d22c
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.0		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.1		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.10		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.11		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.2		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.3		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.4		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.5		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.6		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.7		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.8		N/A
org.opendaylight.odlparent	odl-akka-scala-2.13	7.0.9		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.4.12		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.4.13		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.4.14		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.4.15		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.0		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.1		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.2		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.3		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.4		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.5		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.6		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.7		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.8		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.5.9		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.6.1		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.6.2		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.6.3		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.6.4		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.6.5		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.7.0		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.8.0		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.8.1		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.8.2		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.9.0		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.9.1		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.9.2		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.9.3		N/A
org.openidentityplatform.opendj	opendj-deb-standard	4.9.4		N/A
org.slf4s	slf4s-api_2.9.2	1.7.10		0069f1f3bb614b028b5630614091b89110294231
org.slf4s	slf4s-api_2.9.2	1.7.12		665a83aa1e280714f81ddf7aba8f2f7c5bc9ad99
