at.molindo	molindo-webtools	1.0.0		N/A
org.apereo.cas	cas-server-support-saml-idp-web	6.0.4		a2d29adaf8beaff152bd830117723ffdd0c2eb42
org.apereo.cas	cas-server-support-saml-idp-web	6.0.4	resources	84f82c47670450ec41ad986d68e1876f9c4c6aea
org.apereo.cas	cas-server-support-saml-idp-web	6.0.5		065a0157f4cba24c35a452f4c4d709c25390552e
org.apereo.cas	cas-server-support-saml-idp-web	6.0.5	resources	402f794d5b451ee94ca458712051332604b0d8d4
org.apereo.cas	cas-server-support-saml-idp-web	6.0.5.1		fad3b624c6a6dfd2f2e98f1ba827ffb89daf75d2
org.apereo.cas	cas-server-support-saml-idp-web	6.0.5.1	resources	838e82709bfddc4675d0a40a1d3f7874308fccd5
org.apereo.cas	cas-server-support-saml-idp-web	6.0.6		40b85eefaa614a06475024d41afe0ed5bc61bce1
org.apereo.cas	cas-server-support-saml-idp-web	6.0.6	resources	d293eefd00a22ff2e2c7cdbc0d9aad3dcd4959cd
org.apereo.cas	cas-server-support-saml-idp-web	6.0.7		69c1385724c0376a2bd4ad48eaeadda9cc2c10c8
org.apereo.cas	cas-server-support-saml-idp-web	6.0.7	resources	d18d19555125745be934c6076337443bccc39608
org.apereo.cas	cas-server-support-saml-idp-web	6.0.8		0dc1d5e097fb53b56ca6542035651c17f5760954
org.apereo.cas	cas-server-support-saml-idp-web	6.0.8	resources	4b78cafde9981c376881e60e7ffec23b5b135a0a
org.apereo.cas	cas-server-support-saml-idp-web	6.0.8.1		ba711ee5858451ca52b535106c042f1beac87ada
org.apereo.cas	cas-server-support-saml-idp-web	6.0.8.1	resources	0a5c9b34cb5e0c0167cf0c5b6ded6f020ad2315d
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0		6c4e1306f0ee4b201210d82e52b96ee002cbac7e
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0	resources	26d076ee6e77227dabeb06405ecec6aad98ae3cf
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC1		19727b087f0708b231f66c724a3fd5f623585f3b
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC1	resources	7dafc1b477fa058719583c01cacbb4194779ba0b
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC2		0fad2dab0b751098392acffcb487dbc87bbb1f67
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC2	resources	8bbb8c5ce53e94929c04641ca094297f0e0ef8b9
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC3		f325d68814d58e13da00775915c232d3a6c0320f
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC3	resources	03e2bb40c2edc6d023318e2e91545b07897d5b3d
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC4		cf8942bac62da178acc300888106da767a8adf4a
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC4	resources	ea33ccca171f737dcf6029141e0b9c138a91eaf5
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC5		9eb97db1aae043e3de331603a6b30a2be37613f8
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC5	resources	daba9f4cee8d9a9de88159930dd74b5e2faca2bd
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC6		11cf343fa58982b7b9ee86eaea554e0dc3d43a7d
org.apereo.cas	cas-server-support-saml-idp-web	6.1.0-RC6	resources	63d7d500f766ec5aac01b8501fb456ce471b0558
org.apereo.cas	cas-server-support-saml-idp-web	6.1.1		b9eb76a0f550c891824cb4df6acca883d599a5d5
org.apereo.cas	cas-server-support-saml-idp-web	6.1.1	resources	83a025b4468fe633ca438f2825f1435e373fff92
org.apereo.cas	cas-server-support-saml-idp-web	6.1.2		9bad5f025de5464126f0a88f1f503c8ee92bf27b
org.apereo.cas	cas-server-support-saml-idp-web	6.1.2	resources	5bc204cb70772292d80d0255a1c20880ab04c2e2
org.apereo.cas	cas-server-support-saml-idp-web	6.1.3		366fcad946e93d1e5d38b9b43edd66f7097a159e
org.apereo.cas	cas-server-support-saml-idp-web	6.1.3	resources	39ea53ac57b9811f8939a964a360d5825c356181
org.apereo.cas	cas-server-support-saml-idp-web	6.1.4		19bbdd92cd08996cf9f34b34271c6a8f539b22ab
org.apereo.cas	cas-server-support-saml-idp-web	6.1.4	resources	c2b9b1afb5859fbf467850aa6991356ff14e1f38
org.apereo.cas	cas-server-support-saml-idp-web	6.1.5		e4675b21ad3bebb4cc0a6112d372498648d05665
org.apereo.cas	cas-server-support-saml-idp-web	6.1.5	resources	2a7c5634a6ef28ea063986e5d8090c4eb34c9b25
org.apereo.cas	cas-server-support-saml-idp-web	6.1.6		f1f5e12dee20f3cbfd6737ed05e781bfca22a19a
org.apereo.cas	cas-server-support-saml-idp-web	6.1.6	resources	00b80550a7fe2600c63550222beec088583b6217
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7		217e5de970573a0a2c7eab3dd0467ebc744196a3
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7	resources	f7ca3e37edfcdd27768fcf21767a166ba3720518
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7.1		57ef07bbd5d4c71c542cfd91aaf43f116fb47b5d
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7.1	resources	9613af7e41bce386b258f5d3bd8c629246c2e46d
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7.2		975122458a6988a614d92b032d4842e4122b45c7
org.apereo.cas	cas-server-support-saml-idp-web	6.1.7.2	resources	7c8af01ba764dbb19d23dbf5e784a0497a503082
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0		1ac52c798a63d6293911d925bbdddcbde0dc1247
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0	resources	df6e2b7e6d7621aa0b4c810c72f63b1c21484323
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC1		66aa792955daaf085dc082468c9ec5a4a4c6f50c
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC1	resources	ab9c3e6af382303359cbd9bda793ff0a5603b451
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC2		25627cbb0b12387f9797db95d1066b8b6fe6442a
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC2	resources	9292da54ce269d1dca8b368e31f49ca940b8606e
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC3		16cfc09d83c5c663e65800150b52dac57d3bca19
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC3	resources	63a20041116d754cedaaeb68cc00bd18c30d4ffa
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC4		403bb37fac12ee58a0927f736eaba96498b056de
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC4	resources	f04cd0c2873438b6285792ef38dacc704eb5d445
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC5		68bb554eae8be9c28875a2b40091dd75af4f7651
org.apereo.cas	cas-server-support-saml-idp-web	6.2.0-RC5	resources	827f224ce57b2ae3d249c1ea831a3311cea4c6ea
org.apereo.cas	cas-server-support-saml-idp-web	6.2.1		b09a9a5f9e20b1677dadb491e83a6fe6221152ee
org.apereo.cas	cas-server-support-saml-idp-web	6.2.1	resources	feedce355a45cd19dafdae1942d66b65d5881a50
org.apereo.cas	cas-server-support-saml-idp-web	6.2.2		454c4f7e3ff8ed036638bbe10c5de2ab65cb5a73
org.apereo.cas	cas-server-support-saml-idp-web	6.2.2	resources	1a8f72cb69707cc30fafbe4fa686d4b52f42869d
org.apereo.cas	cas-server-support-saml-idp-web	6.2.3		40fa3fa4d97c639574ab89f7a56caead6e5a7fc5
org.apereo.cas	cas-server-support-saml-idp-web	6.2.3	resources	fd659a652dd0955409a021a224c60f1a72977023
org.apereo.cas	cas-server-support-saml-idp-web	6.2.4		cf5c597a4cc1a20ce376845f48e634e81f7eb0c0
org.apereo.cas	cas-server-support-saml-idp-web	6.2.4	resources	a744b038eb346fb6daffc94f25750f09944dee29
org.apereo.cas	cas-server-support-saml-idp-web	6.2.5		5b56e7b5cc3aaa2c8299ff73b62acbfa736806b7
org.apereo.cas	cas-server-support-saml-idp-web	6.2.5	resources	47914de2689a696f75611397d2a3269478d96cf2
org.apereo.cas	cas-server-support-saml-idp-web	6.2.6		765cd14b5f88aee7b758882b086d3967b4a6a9aa
org.apereo.cas	cas-server-support-saml-idp-web	6.2.6	resources	f5348eda516e066d6289211126a875be0b4f7a03
org.apereo.cas	cas-server-support-saml-idp-web	6.2.7		0616f405942880bc745781408b9ec135c2a1c054
org.apereo.cas	cas-server-support-saml-idp-web	6.2.7	resources	8624dc4183b4260b5c81ba4edee2776d338ff2c9
org.apereo.cas	cas-server-support-saml-idp-web	6.2.8		61f0e44509c6f0279733e2e86f6b6f58cd824d60
org.apereo.cas	cas-server-support-saml-idp-web	6.2.8	resources	8f6b1e2dec0de8851096c42290e1b91388bab808
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0		b453b17f0699774611ca373459eed6f3266cb71c
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0	resources	bdf6a1a9b644e1676172408f6db61a2677a9fd1f
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC1		d73621e5b3ae026c1026417edc90f502b58daf4f
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC1	resources	616f409bb78f76f45baf0e50e3431b008dda9807
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC2		c9b289da87177c250f4bd963398858da721516bd
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC2	resources	9208750dd76471f4ba12cb64cadb01d80284859a
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC3		9900afda474575097219d4d1708d7f548b4b72ec
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC3	resources	ef000cb98e04e63828cd0b6329ee47d4d74be503
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC4		89e9e4e929d030149fa9793944ec4573cb304a66
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC4	resources	161c847d2e8c273391bdbc561892de91e466dca6
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC5		995c9f3e142293a4d7633fd681e351b78de38124
org.apereo.cas	cas-server-support-saml-idp-web	6.3.0-RC5	resources	aa528d5730dd279b076619b10922f5aebc28c3fa
org.apereo.cas	cas-server-support-saml-idp-web	6.3.1		e941d3b6b8dcd4cfea7a78f958f31259ad8fc143
org.apereo.cas	cas-server-support-saml-idp-web	6.3.1	resources	3bd33846deb59de5f2aa8c78dfff07cf2460ba21
org.apereo.cas	cas-server-support-saml-idp-web	6.3.2		6dccec7bb7a8f92670f197d96dada5c12a3a04ef
org.apereo.cas	cas-server-support-saml-idp-web	6.3.2	resources	a654025d34a6ff5f6519808b3139756063a87ef6
org.apereo.cas	cas-server-support-saml-idp-web	6.3.3		7923efe461c3668b14fddfce2bd1c760b71edfbc
org.apereo.cas	cas-server-support-saml-idp-web	6.3.3	resources	33497bdfa8460c6672cb0ee4edfaf5a19c457260
org.apereo.cas	cas-server-support-saml-idp-web	6.3.4		af531bf722445060f949685384c04889cc1edb25
org.apereo.cas	cas-server-support-saml-idp-web	6.3.4	resources	744d4797ae990e1c538a7702d591666a2554188a
org.apereo.cas	cas-server-support-saml-idp-web	6.3.5		0f290e9025179196275233f14895f5cabb1ef7f4
org.apereo.cas	cas-server-support-saml-idp-web	6.3.5	resources	1ca440924949e8aa3e662e335fccc5291c59674a
org.apereo.cas	cas-server-support-saml-idp-web	6.3.6		54bba7831eefe735a858e037a83fdcb0618201e7
org.apereo.cas	cas-server-support-saml-idp-web	6.3.6	resources	28bc8553b9576775ca21e9cdc8becec93c209d29
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7		37f07f7bd3b00d46c38ac3333e32459111054cba
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7	resources	ea638eddca03edc297b4df56a5e8ddd7e74667eb
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.1		8bd58e62369548a9f3538dbedaafe382aaca531e
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.1	resources	9c0cfd179ea194616ffce3d9d8c25b71609d2511
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.2		7c3d7f0b1d7ba3cb62a812be6ebfcfa557c14437
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.2	resources	75f293c89cd9667128d7644c751b52fe81e53dc6
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.3		5612414187f5c7bf641370e68d6b77782f13618f
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.3	resources	7b1b38709f926eb69d27ba93629b78e2ad783411
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.4		c966611fd9ed3522cd74f3b794b1edfbfa13cf62
org.apereo.cas	cas-server-support-saml-idp-web	6.3.7.4	resources	2ad025ecd020d6b67fcd035687dddf68531295ce
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0		20a18d0a06de2ee6e83155ece173757432ea031b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0	resources	3c75606b529afd1dcf119c67d7cb9574285f8324
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC1		b23e83881047305fefb24d62b049790de946be56
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC1	resources	e03921c7f359b83f7810c663f1a5b9567f71089d
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC2		e6bcd135ab98045c8c5bbec92344aaa6299b9ab1
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC2	resources	c1694a04e61d02d5f2800510ee4056b8229007ba
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC3		0551d7411472984082ea7df39629847c3af90ee2
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC3	resources	ca185bea7e4a3d1e98d0287b317bd947bd39b719
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC4		b3b2a1e176f6791de2e6ad2c8f2dcc404ace374b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC4	resources	49b1da756d78a14df70f0c653b3992cbbd49c1c6
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC5		03b7a33fdb34a723b8ade16ef4f8ed3e26c7793b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC5	resources	a83374acae25608558111290ab4319bd68f1e2f1
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC6		1ad5a61389dfa14da2e6a8f85ba8d8290f730f4c
org.apereo.cas	cas-server-support-saml-idp-web	6.4.0-RC6	resources	01b98b6e6984148d8e608fccba4759751cfc023a
org.apereo.cas	cas-server-support-saml-idp-web	6.4.1		b5b28c9ef1121076da3f88ae7c4182d0ceb50892
org.apereo.cas	cas-server-support-saml-idp-web	6.4.1	resources	c91c53166f116897798b1cd41bb8f6a5693846b8
org.apereo.cas	cas-server-support-saml-idp-web	6.4.2		89556168a9a4ec390fc2dfa9224a9fefa0f414ac
org.apereo.cas	cas-server-support-saml-idp-web	6.4.2	resources	a074f97471398365a2d59183c318af17809b2b81
org.apereo.cas	cas-server-support-saml-idp-web	6.4.3		49e7200cea7304d32151a5e4c4e781b26a7b9c7b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.3	resources	75604cb7aec650b57f61b07a3d946b339a34959d
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4		1a68ca0d56d389230f71e7b88fea06cdee651dc2
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4	resources	d3924f289694ef45772d82d8437d866ba3b02c26
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4.1		c1633da4e1b28649f590999b1aa08193b831631f
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4.1	resources	d59b52fc39de3712ce1978466ad4109db32d7b10
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4.2		b14bbbbf7d5651b994824ccbe0a315a1acfdb582
org.apereo.cas	cas-server-support-saml-idp-web	6.4.4.2	resources	e65224ce0593eaf38c49b42560c513f9301bc161
org.apereo.cas	cas-server-support-saml-idp-web	6.4.5		b0e3bd7afd73ee4f812d90b83e0a862b373d048c
org.apereo.cas	cas-server-support-saml-idp-web	6.4.5	resources	1bff70066cca5105d56e31586959db7bce9f2a20
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6		8bd337887a2bfb648ed1f8da8dd2a2e18df32f01
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6	resources	08a5c3e070d52f1fd58d47746996b6679f579fa8
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.1		1ef92d54c551e02cc6ee7c14060e9fa548f2f121
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.1	resources	308183bccbc7f8371c91cca00555d355aa851460
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.2		521d68c05984b2f6c2005f632069a613f4a1e50d
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.2	resources	01894cc041666820e7a239c6853819be7eeb0901
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.3		290f18ad4fda6cb67688a9016cc3dd8e8b63bf2b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.3	resources	cf0aa3ceb03d69c5b91b6e71007c68c3f33b2779
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.4		dc6d041c6931c4d61a74f84d3098faab723e2fa7
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.4	resources	42703df3f2fbab3ba449cb2a434f1831f6315606
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.5		628d5638cf0076cfe7a321357d12886d43d55972
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.5	resources	637eb4b5cad9fa37f02c99b90107e8b00537a93b
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.6		99d0bb7e17d8c51622f13b204bc35a34e0d505d4
org.apereo.cas	cas-server-support-saml-idp-web	6.4.6.6	resources	73ae854a2c4556d3fbe08770869b006ef3209867
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0		5b9bc95e7447419f6bf6b5fd5718a312db470c12
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0	resources	2452d62701c6f4c2e92a8b113e69254e3df3b88f
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC1		9fac77b15e2771d1ba184c6cab81dc16aaa9632f
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC1	resources	dc8ee7f546112c103e52c5ab55f55ed9a5dc6621
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC2		7df7d00dff840f6a0b3805b859020d593ceea153
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC2	resources	c78b1b352f282a085c82ea1cbd7a161e2ddd2d8c
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC3		b90fbac7557a39c3d60b3d2b0ebf46c0dfa92c50
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC3	resources	def889030801f6df439f87d8ca0e2adf1f6a6cb1
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC4		6a0e0a3d878f841423906f2641a65fa9364d9607
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC4	resources	5e399fd5b7ff5876e6927daf72c394dc12a6f8e3
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC5		c8646f47aec05a261c235e6ca4eeb71a65f766e7
org.apereo.cas	cas-server-support-saml-idp-web	6.5.0-RC5	resources	0a05b9345d45b1ceab0d50c5efaabc1d61c9ba50
org.apereo.cas	cas-server-support-saml-idp-web	6.5.1		4cbfdfbb6313e9ac1a69a4a1ca6d71741c12e75e
org.apereo.cas	cas-server-support-saml-idp-web	6.5.1	resources	ced7b20170f2c7d6bee502b3ecd5f0ac8ab77ccd
org.apereo.cas	cas-server-support-saml-idp-web	6.5.2		7ef948249b9f2fc53128b823d06a21b50ff753e5
org.apereo.cas	cas-server-support-saml-idp-web	6.5.2	resources	b58cf5d10758a04a8e2feba9c0c04c705d983c9e
org.apereo.cas	cas-server-support-saml-idp-web	6.5.3		b8d24de42acf856d0a2164713007b2c12ed6aced
org.apereo.cas	cas-server-support-saml-idp-web	6.5.3	resources	d2c374d79eba92949dd58254ee05f756381c19c2
org.apereo.cas	cas-server-support-saml-idp-web	6.5.4		0e1989462313545ae92c2361fa4ef8163f48f4eb
org.apereo.cas	cas-server-support-saml-idp-web	6.5.4	resources	526d41d94ce2da7b9df74b7d25ba5fda762cfbb6
org.apereo.cas	cas-server-support-saml-idp-web	6.5.5		1475fd038626aaa3d72b12a102d1ff7e19cedf00
org.apereo.cas	cas-server-support-saml-idp-web	6.5.5	resources	ee6d1fc35e048a8c774d46274b57d6d8ac868030
org.apereo.cas	cas-server-support-saml-idp-web	6.5.6		837688d8c438d979767941dd5c037b5802e813e8
org.apereo.cas	cas-server-support-saml-idp-web	6.5.6	resources	6695e84d10356348a4c25a48fe3bdc4a8243d5d5
org.apereo.cas	cas-server-support-saml-idp-web	6.5.7		52baf3bc8cb4b16d6a7aadb425872f3fbbf939d9
org.apereo.cas	cas-server-support-saml-idp-web	6.5.7	resources	e32c473e3f66f662a8249c5e2da01ce697d043fa
org.apereo.cas	cas-server-support-saml-idp-web	6.5.8		130e74d4bf9ed05e5acb73404913f8545cbe1e05
org.apereo.cas	cas-server-support-saml-idp-web	6.5.8	resources	30ffb8755b2a478d125dd799edc1cfbc996a1ef4
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9		538eb6e2f2065f3412d62ea0eb63a8247846b883
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9	resources	d10ff87ef8c6c854526fd09062ec8801bec4dd8f
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.1		a074832e9ad88cc9edd92cf7c251d83d41bc18e8
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.1	resources	32ac595516a4aa44eece475b139b2ebe83af8d19
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.2		6bbca09edda733d8bf6c44dd698a93f8007a9890
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.2	resources	cd7227dcebb800e8088827110786e86444c44620
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.3		8b511879e710f28c9514c7dc909be2927c048f02
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.3	resources	7ca1ac3959b3e3085246fc009c6048dacd987fbb
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.4		24514b7872778aa28eb8f016ac0c82aa869aab03
org.apereo.cas	cas-server-support-saml-idp-web	6.5.9.4	resources	8a82e3720f9048b94f4f2f26fd4c9e4d17987663
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0		970777f150123a0cddde5421ede4d959823de08b
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0	resources	81f367548ecb95d4180396af6e9eabf8dcc13836
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC1		2012d6b3c3eab85148bdbd55853e0bdf92a0301e
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC1	resources	625ac2239606ad8c35fb332c72e6f25b141d8ad0
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC2		604aa3473b3335b937d5d7f0e0618953c3d1c291
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC2	resources	706096330577ce5a73c7a305b9e9948b6827b813
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC3		32a148413fabcf129f2eff93039f256aabcc3693
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC3	resources	7872cbd6599e589713bd623a43faa7f1c11d833e
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC4		3ea7ab2b1fd095ae2a0ebf6082157948318042d1
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC4	resources	2bdef336d8856ae9c5cf498d892c1be38aaacb03
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC5		f5783bfd2a05aa5194aed8465df422359b7262ad
org.apereo.cas	cas-server-support-saml-idp-web	6.6.0-RC5	resources	89fe8e25dac7c8ac99969b2c0d14e7a74cf8a92e
org.apereo.cas	cas-server-support-saml-idp-web	6.6.1		f8c5765a9d0b5455acb407294717e6b84a45dd81
org.apereo.cas	cas-server-support-saml-idp-web	6.6.1	resources	1a2b7fe4dd3a622d96c13e08efa1dce0398adfae
org.apereo.cas	cas-server-support-saml-idp-web	6.6.10		153260ea232f0ec4c406f6396d92cc1d8d120b43
org.apereo.cas	cas-server-support-saml-idp-web	6.6.10	resources	43cef2c623e407a4e64da22b54c443c12e3bc544
org.apereo.cas	cas-server-support-saml-idp-web	6.6.11		44ea9042db2f49001bb981dc1cf7bdb69c682215
org.apereo.cas	cas-server-support-saml-idp-web	6.6.11	resources	1878031dd3f0df83bc25afb72b51676af473e269
org.apereo.cas	cas-server-support-saml-idp-web	6.6.12		28afc4f15f3f2bc19f2fcc689968113678fcd3ad
org.apereo.cas	cas-server-support-saml-idp-web	6.6.12	resources	dbd26e5248f43457601c814d44043613782c9c4d
org.apereo.cas	cas-server-support-saml-idp-web	6.6.13		f45e211419270f17b8749d926e429bc4c75c583a
org.apereo.cas	cas-server-support-saml-idp-web	6.6.13	resources	24a477fc34356e6471ced37e959da2aa4909ca87
org.apereo.cas	cas-server-support-saml-idp-web	6.6.14		aa69769278447838f88dda18c39bd23fc7149379
org.apereo.cas	cas-server-support-saml-idp-web	6.6.14	resources	aadcee7a4317ba903f5ef6ff948994fd142aee34
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15		7e413f3f3d7274653b1866458202f76a2276d8ac
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15	resources	f7b9f0853cb43998a0b6039a2b0c31851dab61c1
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15.1		3a7e0ab91c000f8ff14b13a21cd1d4dfa8c8f2b3
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15.1	resources	2d901d44e9b0b91d1702e38a1b04cdc12d068f56
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15.2		1ee4244615338aefb278ec6c30f00548a3c36744
org.apereo.cas	cas-server-support-saml-idp-web	6.6.15.2	resources	c72545aa3607eac8c0a9969bd9bbfa614fe209ff
org.apereo.cas	cas-server-support-saml-idp-web	6.6.2		2e3861d2406178d5840474316cbf1979a3cfdf0f
org.apereo.cas	cas-server-support-saml-idp-web	6.6.2	resources	f82f86593520dcba899202bcab04064c4afa308c
org.apereo.cas	cas-server-support-saml-idp-web	6.6.3		cef0a3b5fa8e29ca0506661bf092bbfec8b6fb12
org.apereo.cas	cas-server-support-saml-idp-web	6.6.3	resources	61ee3ba217077be2d4086d0aa3adc0839db59748
org.apereo.cas	cas-server-support-saml-idp-web	6.6.4		88f526afd935cfa09b3ec9f39d4e5b2380076c66
org.apereo.cas	cas-server-support-saml-idp-web	6.6.4	resources	aab88c912602e1a709b9c3ccd8b176d53b09dabb
org.apereo.cas	cas-server-support-saml-idp-web	6.6.5		925ff397af4f2fa5770637ba873405bba1f7f4de
org.apereo.cas	cas-server-support-saml-idp-web	6.6.5	resources	0b8fa3d6f9f94287e3f59d3961e017ea7c031b32
org.apereo.cas	cas-server-support-saml-idp-web	6.6.6		7bdf8f1553775ef0b18151656f898b576582cad0
org.apereo.cas	cas-server-support-saml-idp-web	6.6.6	resources	a509fb469a77436f6e5446934cbc20d33e61f74c
org.apereo.cas	cas-server-support-saml-idp-web	6.6.7		ed6264bbdea784fe8b18d16a77eafe64453335ce
org.apereo.cas	cas-server-support-saml-idp-web	6.6.7	resources	032cfd126e88cdd7432cc33dbdcaae376fffc6b7
org.apereo.cas	cas-server-support-saml-idp-web	6.6.8		d103109730b58486146c06876f11f14dbd2e73a4
org.apereo.cas	cas-server-support-saml-idp-web	6.6.8	resources	0b31403d9f5a7a0bb6b76f0126f57eb484d338ca
org.apereo.cas	cas-server-support-saml-idp-web	6.6.9		ba81947974261f4fe0a3398fb227a3e30543a666
