ca.radiant3	jsonrpc-java	0.0.1		2aa511a6cbc763b085cecad562b6ee68fe810aa3
org.openbase	jul.processing.xml	3.0.2		48df5e2b02929ede6603fe50b049a7b2fb7a353c
org.openbase	jul.processing.xml	3.0.3		cf6dffe318377dbb0f8270a1cf8a139a76b8e3d8
org.openbase	jul.processing.xml	3.1.0		68459c6be662695c4b9687d0a95fe35c2a39fe89
org.openbase	jul.processing.xml	3.2.0		fef9bc554deac03999676f26a0dfa5241ed8f2fa
org.openbase	jul.processing.xml	3.3.0		1acec25e7d160cb26f726dd1d004c12b6cf64611
org.openbase	jul.processing.xml	3.3.1		d4593300e7ad1dee02aa3623c2e9f7c1f5caf32e
org.openbase	jul.processing.xml	3.4.0		2a24fa21495545faecd0971f143c3bbe8038ea8b
org.openbase	jul.processing.xml	3.5.0		deaa8f68d145b85786bc8a8384d26f8c95f09203
org.openbase	jul.processing.xml	3.6.0		9ef5736359c0d59684075bcbb54ee2704d17144d
org.opencms	org.opencms.locale.cs	11.0.0		9123ea5f02b9f53326106cbf2a5ff35beae39047
org.opencms	org.opencms.locale.cs	11.0.1		5673eba826d3712cea7abbbe441564ac0a40ee06
org.opencms	org.opencms.locale.cs	11.0.2		b0c8fad2fa72c43f39ba903712299a05ad952033
org.opencms	org.opencms.locale.cs	12.0		500d10a8f5a9c3e8acb20eeaf0b169719829c3a4
org.opencms	org.opencms.locale.cs	13.0		71094e91c867dde59aa6d82535002bfe2550f68c
org.opencms	org.opencms.locale.cs	14.0		fec5812874731915b454d57c3387498b6774a214
org.opencms	org.opencms.locale.cs	15.0		9609213655a4a0fb2054bec97338c0e89e6f1f9c
org.opencms	org.opencms.locale.cs	16.0		5a2811f791dd192e74469e3a9307f3b705f019da
org.openimaj.hardware	serial-driver	1.3		eaec1cf6e708c4749970de1b204137c6400ee257
org.openimaj.hardware	serial-driver	1.3.1		01711f88eb11476614b317e4ee227c6b232949ec
org.openimaj.hardware	serial-driver	1.3.10		2bacea9c1cc283333dbf9965075fc3b2828882fa
org.openimaj.hardware	serial-driver	1.3.5		83ba5dfe0afe44a7b95bdddb6f9682c93d3d0203
org.openimaj.hardware	serial-driver	1.3.6		a0bb981a5f517b61dfe227222f4e32629990c83e
org.openimaj.hardware	serial-driver	1.3.7		2beb7c123f9e3ed8774e5483034491d1dbbb79a7
org.openimaj.hardware	serial-driver	1.3.8		7b09dfdbf627aae7e04fc42a1630d279cdb37701
org.openimaj.hardware	serial-driver	1.3.9		a17dd4cbd71cfe7d44ddb445c6d9874d84f482dc
org.pingel	axle-games_2.11	0.1-M12		2e5ba1b5ee6d276057869fb716844e4f16c778c4
org.pingel	axle-games_2.11	0.1.14		31c7a8c2fbce177a5a77473e9866a1df25b1b896
org.pingel	axle-games_2.11	0.1.15		a7a5f3a6021c637ff8efc97df0fb2435dcfce347
org.pingel	axle-games_2.11	0.1.16		9f35460caafdfaa7ec59d1c92b1a95b10d710677
org.webjars.npm	dom-scroll-into-view	1.2.1		cedf77ef63aca5dad650746edeabd5b6350b26a1
org.webjars.npm	dom-scroll-into-view	2.0.1		a0c3ce9e886231d3dcf81f92fdfaec8a85dda58d
se.swedenconnect.bankid	bankid-rp-api	1.0.0		216b4bd55d14a31007555b04b2926d536aeca86a
se.swedenconnect.bankid	bankid-rp-api	1.0.2		bcb8f45d2b2087534f639cd250597cf4cfc67399
se.swedenconnect.bankid	bankid-rp-api	1.1.0		a008ec6833c85b650e595faca9f410d132688e82
se.swedenconnect.bankid	bankid-rp-api	1.1.1		ee59e88157d7383773ae7cfabc2034c14c736b50
se.swedenconnect.bankid	bankid-rp-api	1.1.2		1a346d380be557bc504593821a96cf5d4a9f04d7
se.swedenconnect.bankid	bankid-rp-api	1.1.3		b2f50a531f2797a06466e2b4c3ac6f93e261b8d4
se.swedenconnect.bankid	bankid-rp-api	1.2.0		3d444ba8bda0c98e9a1bae775c2f78b23ca0a8d3
se.swedenconnect.bankid	bankid-rp-api	1.2.1		1071df8502201078f2f207653f6a0fa5ac9f44c6
se.swedenconnect.bankid	bankid-rp-api	1.2.2		0defe42ac2e55d69ab0cc16cc7c05475a31abdf8
se.swedenconnect.bankid	bankid-rp-api	1.2.3		a065afdcf8708f4bdbe5474a50e10d703037de35
tech.dev-scion	typist-cmp-iossimulatorarm64	1.0.0		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.0.0	metadata	dd6ddf0567e19199996eb17d7248a87c20ccbd33
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.0		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.0	metadata	de96ff6850aa6124547b387efbdabf01b627ca5c
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.1		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.1	metadata	de96ff6850aa6124547b387efbdabf01b627ca5c
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.2		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.2	metadata	de96ff6850aa6124547b387efbdabf01b627ca5c
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.3		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.3	metadata	a77c05cc6f8e112d64d125eb575a01107475dc23
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.5		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.5	metadata	a77c05cc6f8e112d64d125eb575a01107475dc23
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.6		N/A
tech.dev-scion	typist-cmp-iossimulatorarm64	1.1.6	metadata	a77c05cc6f8e112d64d125eb575a01107475dc23
tw.teddysoft.ezddd-gateway	ez-eventbroker	0.0.2		2eff98e85885e3748d41eaedfa3dbab23bdb4434
uk.co.automatictester	jmeter-lightning-maven-plugin	0.1.0		20f2768e5759a29564f2f07fbe12b9ce934fd7bb
uk.co.automatictester	jmeter-lightning-maven-plugin	0.1.1		03642bc3a85304d2d7db6b8e2326270093da914a
uk.co.automatictester	jmeter-lightning-maven-plugin	1.0.0		dbd2b0db4b28202eaa0911336c7d1dfd5effc0f9
uk.co.automatictester	jmeter-lightning-maven-plugin	1.1.0		07f189a0419c21c6aba4069a0ffc6fcf73fa2d7a
uk.co.automatictester	jmeter-lightning-maven-plugin	1.2.0		2b99e511013d7296043f3d2204ab552bb3ed4cdb
uk.co.automatictester	jmeter-lightning-maven-plugin	1.5.0		09d08ac171a03819bba11cc3423e01c164a70216
uk.co.automatictester	jmeter-lightning-maven-plugin	2.0.0		2f819b261c83a28810d39f8ffcaa5db41d0cc82d
uk.co.automatictester	jmeter-lightning-maven-plugin	2.1.0		60ad89da05fe0fb094129b7fdda6c6707a8c7e27
uk.co.automatictester	jmeter-lightning-maven-plugin	2.2.0		4003881d427fe9d75f32430950afb58918b1f0d9
uk.co.automatictester	jmeter-lightning-maven-plugin	2.2.1		7a98a4a43954dd4092af5fdede51459fb525fd62
uk.co.automatictester	jmeter-lightning-maven-plugin	2.3.0		8d97d64789bbafa50321bf4ba106035619b284bc
uk.co.automatictester	jmeter-lightning-maven-plugin	2.4.0		efcf4807f767fe6c87584237747d7482b876b5f6
