app.tulz	tuplez-parse_sjs1_3	0.4.0		ea62a13cff503d9a79a81ef1ad02acb9559d9733
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.0		54d97a219da8dbf2d2031b53e1cc056c5ca83cc1
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.1		6dfe6319f5d3a46bfaeed88045f7ec3263689b65
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.2		76eb8074599e699f4fe2f6b1495860414fd85f80
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.3		21c7e39795e173dbd7a5baf7b04e69e09dec7990
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.4		0e95dfa3cc8c04c17536e3b1a7bbc3a47f0404e4
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.5		357927bcf6f15d00e32d158dadb6951fe26feda3
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.5-for-springboot3		fd5e1e56edccc7957c8dcc2e365c69028799da55
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.6		e0943451e71b150c1f98c870f804df48a0df76fd
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.7		0f1a266795d8b587ad7ca68d529db2d53f3977bf
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.8		bf683ad634a2257a4218f750de3c6e6cffd590c8
icu.easyj.boot	easyj-spring-boot-starter-login	0.7.9		46ad52be7efd8d744cbe5ef596e1213e214868b7
icu.lowcoder.spring.commons	ali-spring-boot-starter	3.2.0		fd763faeb22255a181ec04928e419b50c09f9268
io.github.bedwarsrel.com	BedwarsRel-v1_10_r1	1.3.5		8f7409b81990e70e480209cebadf3e89fd5f7e7c
io.github.bedwarsrel.com	BedwarsRel-v1_10_r1	1.3.6		6e5ada666f48083bac2f3dc685bf8ac5a733d106
io.github.c0d33ngr	mill-contrib-sonatypecentral_3	5.5.5		56790f144ac2983f84c20986609aea4ea5a1f299
io.github.jeremyrsmith	patchless_2.11	1.0.1		2060bab42304c024ff0b47c54fa21c9eedf25426
io.github.jeremyrsmith	patchless_2.11	1.0.2		fa17d6abb43f2d7eb770c0e1c2ce73e78dcde9d1
io.github.jeremyrsmith	patchless_2.11	1.0.3		9b1ccc2de31088f2a98f5b9634a15d7d705656ec
io.github.jeremyrsmith	patchless_2.11	1.0.4		d83cd49b7f0e7571079cfcf09311ffd05be97874
io.github.oliviercailloux.y2018	j-voting	0.0.1		ae4df746972d4645559246dee65ac646cf6cbffe
io.github.open-accelerators	internal-bank-account	1.0.2		N/A
io.github.qsy7.java.infrastructure.datastore.modules.jdbc-run.modules	cli	0.1.0		N/A
io.github.qsy7.java.infrastructure.datastore.modules.jdbc-run.modules	cli	0.1.2		N/A
io.github.qsy7.java.infrastructure.datastore.modules.jdbc-run.modules	cli	0.3.2		N/A
io.github.qsy7.java.infrastructure.datastore.modules.jdbc-run.modules	cli	0.3.3		N/A
io.github.s-sathish	redlock-java	1.0		8811c4968eec7e493020bf2eb7f84d555863a768
io.github.s-sathish	redlock-java	1.0.1		5df7c6b5d5ea72dc9568ca75c174a5e69b6da199
io.github.s-sathish	redlock-java	1.0.2		5fafd6c50d7eea27f4dbf5d57ebd5dc5186bf06c
io.github.s-sathish	redlock-java	1.0.3		5f8480fed08a7dd8165534a0398a2c07060046ff
io.github.s-sathish	redlock-java	1.0.4		2ef829ad952b99e376a25b6ac6f974ab5fae267c
io.github.zainulhassan815	formz-android	1.0.0		N/A
io.kevinlee	just-fp-core_2.10	1.4.0		dc04042d37b33b2d7a94054201877bbde3e853dc
io.kevinlee	just-fp-core_2.10	1.5.0		7ec9c803b37b1fbdb512f9bb90116dc1c12d8bd4
io.ktor	ktor-io-wasm-js	3.0.0		N/A
io.ktor	ktor-io-wasm-js	3.0.0-beta-2		N/A
io.ktor	ktor-io-wasm-js	3.0.0-rc-1		N/A
io.ktor	ktor-io-wasm-js	3.0.0-rc-2		N/A
io.ktor	ktor-io-wasm-js	3.0.1		N/A
io.ktor	ktor-io-wasm-js	3.0.2		N/A
io.ktor	ktor-io-wasm-js	3.0.3		N/A
io.ktor	ktor-io-wasm-js	3.1.0		N/A
io.ktor	ktor-io-wasm-js	3.1.1		N/A
io.ktor	ktor-io-wasm-js	3.1.2		N/A
io.ktor	ktor-utils-iosx64	1.1.1		cc5bcedcaa62b182c2508f3bdd67958efee4f5b0
io.ktor	ktor-utils-iosx64	1.1.2		ec1a6f52857eee1fe10365855dfcdd2596253d25
io.ktor	ktor-utils-iosx64	1.1.3		742ed21fa6672aa3a10ace51c7a3c158a892cc24
io.ktor	ktor-utils-iosx64	1.1.4		5e234c53a2b741236c4759760f6ec730fd41952f
io.ktor	ktor-utils-iosx64	1.2.0		769d043fbd77283cdafadcb18808ab9d6bf5c01c
io.ktor	ktor-utils-iosx64	1.2.0-rc		342626316fb198c61e1a2f2ca938368f24629e8a
io.ktor	ktor-utils-iosx64	1.2.0-rc2		c0cd6b6f0d76c12b25934a8e63d97f60b1b74fab
io.ktor	ktor-utils-iosx64	1.2.1		a09828f17ed4a9ded326e2bdc29ce6f8675a84f8
io.ktor	ktor-utils-iosx64	1.2.2		395da3c3fa17b35e501918d8e56b5605252bb63c
io.ktor	ktor-utils-iosx64	1.2.3		efc6ad5c7f7caa153c2df2d23023907001eefa8b
io.ktor	ktor-utils-iosx64	1.2.3-rc		5955800809dd3be9e18099aa9da4dc2f8ed4435f
io.ktor	ktor-utils-iosx64	1.2.4		9f50cdeb3f9d23b5cf49ad2349b8dc227e8b8e2b
io.ktor	ktor-utils-iosx64	1.2.5		5c0014e36b20641df806900989e3f146ab39638f
io.ktor	ktor-utils-iosx64	1.2.6		629ab607fb162902b9685701505bd4249b21301d
io.ktor	ktor-utils-iosx64	1.3.0		760b4e1778118c6bae4d421153d4ea0f799796e5
io.ktor	ktor-utils-iosx64	1.3.0-rc		64ea1023750a3eef3c07411f9b5ba5c9abafa727
io.ktor	ktor-utils-iosx64	1.3.0-rc2		656057235cce394cae8ce1e944daf09f9011d416
io.ktor	ktor-utils-iosx64	1.3.1		ad19749733040c2396eded26ca84c0fa076af42d
io.ktor	ktor-utils-iosx64	1.3.2-1.4.0-rc		60a95d9e2bb2a38f1a27ec7295ca1f92a8d45bd0
io.ktor	ktor-utils-iosx64	1.3.2-1.4.0-rc	metadata	dd0443870716e703b8d47fbeb9dfe28caf052a52
io.ktor	ktor-utils-iosx64	1.4.0		898d8d377e932cb1edf36c9643956dd72314776a
io.ktor	ktor-utils-iosx64	1.4.0	metadata	ec89d87ea618c5031902978fc90c2f0685a89f0b
io.ktor	ktor-utils-iosx64	1.4.1		1fa7f3b84af44a8a10a835acbad56d1149ec7f58
io.ktor	ktor-utils-iosx64	1.4.1	metadata	924acfab3e85020fdcee77ea2b52526c4a08b1b8
io.ktor	ktor-utils-iosx64	1.4.2		2fc39a7a8987ed06c637b7bbca63f78c4a8137d2
io.ktor	ktor-utils-iosx64	1.4.2	metadata	839e849282042db3ddb1f2a0ec1d4f9e74c035b1
io.ktor	ktor-utils-iosx64	1.4.3		9a5cd1aeef398c2a75965cf4c78c42c9bb430f47
io.ktor	ktor-utils-iosx64	1.4.3	metadata	c228d41e4cf7a44d52d9f9cf50366bd1615a8a72
io.ktor	ktor-utils-iosx64	1.5.0		097f3cc219ab7e1404ccb595b79d512d7ac87f7c
io.ktor	ktor-utils-iosx64	1.5.0	metadata	9897db663bb89fbdba37050238e769fcd1e7cdc3
io.ktor	ktor-utils-iosx64	1.5.1		a8e313b7fb5bcf3ac74884966e37659e17a64bfe
io.ktor	ktor-utils-iosx64	1.5.1	metadata	0cd9694bba97271d62378dd47f4d4ff648b67aaf
io.ktor	ktor-utils-iosx64	1.5.2		a154eb6016443c74882f09ef4166cd0170f32d2a
io.ktor	ktor-utils-iosx64	1.5.2	metadata	245e73e594fc298921f36734f69c6e0cd1693c6a
io.ktor	ktor-utils-iosx64	1.5.3		21ad9db75e893446a3b159cb5c1e17913a908e7b
io.ktor	ktor-utils-iosx64	1.5.3	metadata	27f7cff979968b761ab8330530ce7cf0586ce1b4
io.ktor	ktor-utils-iosx64	1.5.4		a9db264cb7260fa508eb610df438a1c652b8d134
io.ktor	ktor-utils-iosx64	1.5.4	metadata	fa6c2433b7f297a5c4ea148e3cbcf4d877603cb6
io.ktor	ktor-utils-iosx64	1.6.0		59ce3e0300a0eaa6b57fdd0935399ff46bdc3ec3
io.ktor	ktor-utils-iosx64	1.6.0	metadata	e1d9535790bf20202f2204c271a3962a757801d5
io.ktor	ktor-utils-iosx64	1.6.1		81d667edcbb353039b536dd4ec4052eefecbc571
io.ktor	ktor-utils-iosx64	1.6.1	metadata	65d364ae550f0c5eca827aeda21e26fc3802ee3b
io.ktor	ktor-utils-iosx64	1.6.2		7fea66bc5fc835b5766155d6e160240abcf8b29d
io.ktor	ktor-utils-iosx64	1.6.2	metadata	39a161baaedaf04891b56ff644cccb997a14564c
io.ktor	ktor-utils-iosx64	1.6.3		60292e2cbf9ad6a5ecda8434bb5ded1209295bf5
io.ktor	ktor-utils-iosx64	1.6.3	metadata	ed3f95fe2f6cceb8b0e84d2f02597e04910accf5
io.ktor	ktor-utils-iosx64	1.6.4		28bdfd8ce737639288123d7bed16e079e350bc91
io.ktor	ktor-utils-iosx64	1.6.4	metadata	170711fd9fe181a6850b03a42f165b9530ada1bc
io.ktor	ktor-utils-iosx64	1.6.5		638653adf42db4304d775c883705b67627edc965
io.ktor	ktor-utils-iosx64	1.6.5	metadata	e6a0cb394b693cc61ec3fa125e8444072f12ae34
io.ktor	ktor-utils-iosx64	1.6.6		de5b6072ab78e3e05fb817e00b013a76fd6ae486
io.ktor	ktor-utils-iosx64	1.6.6	metadata	3c88a372efbcc969e34e500fb5af3bfdbe42967d
io.ktor	ktor-utils-iosx64	1.6.7		90fb9fbb1f43b4cba6c1647617a1405e9de759c8
io.ktor	ktor-utils-iosx64	1.6.7	metadata	32eb662aae0939319765f36aa63b02153745b8aa
io.ktor	ktor-utils-iosx64	1.6.8		c334053ed923b52102c4a22eb7a17e603ec8d0b4
io.ktor	ktor-utils-iosx64	1.6.8	metadata	aeff11101fe4c80fc4e102052fe0b1463512cd30
io.ktor	ktor-utils-iosx64	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-utils-iosx64	2.0.0	metadata	a36de56c286635077261bdaff64465ed271c7168
io.ktor	ktor-utils-iosx64	2.0.0-beta-1		9828c8e51f98b3af135fe1d13e20c4cc93ff8464
io.ktor	ktor-utils-iosx64	2.0.0-beta-1	metadata	e4f96cf74e54a74065fc1b271c1c5c49652503e0
io.ktor	ktor-utils-iosx64	2.0.0-rc-1		dc79bdf993c4e5ee72cd0d386da055401a5191b7
io.ktor	ktor-utils-iosx64	2.0.0-rc-1	metadata	333953fab77bc5403355f29f125e2ed54423e085
io.ktor	ktor-utils-iosx64	2.0.1		b3ca58e19d1439c1fdd263b54277091d8b6e68df
io.ktor	ktor-utils-iosx64	2.0.1	metadata	40cd33e47a61c356e99d8ace8f594cd7618efe10
io.ktor	ktor-utils-iosx64	2.0.2		7d6ba66ff5dc06b2cda1ed430a93dac74641deb0
io.ktor	ktor-utils-iosx64	2.0.2	metadata	4ebeccbf4b2166bad1c421f4dd8abe2ac9f46a05
io.ktor	ktor-utils-iosx64	2.0.3		4206da8bca4c75e95afa5c8cc43d861052923d4f
io.ktor	ktor-utils-iosx64	2.0.3	metadata	88a720c336a684acab8ea5f0b7b4a7dddf38f597
io.ktor	ktor-utils-iosx64	2.1.0		6dff47da05235f11dfec8f301b7b936b5685d66d
io.ktor	ktor-utils-iosx64	2.1.0	metadata	26247d14b50cf1dab5a9805dfc3837934eef4ccc
io.ktor	ktor-utils-iosx64	2.1.1		93d873c9204d0c85a7b6c99448cbbc068f512581
io.ktor	ktor-utils-iosx64	2.1.1	metadata	26e33e390e098b3a1e09721c40b86c0f7a0ef05a
io.ktor	ktor-utils-iosx64	2.1.2		980257df4cd95bded6cf6db6303558f2aa8e4d2a
io.ktor	ktor-utils-iosx64	2.1.2	metadata	666b7401055173c61b633fe73781f68074a16758
io.ktor	ktor-utils-iosx64	2.1.3		2aad61a38cda6e602a89436e537be861230eaaef
io.ktor	ktor-utils-iosx64	2.1.3	metadata	244e6a9f9770891ad0e75795fd71319b797d1534
io.ktor	ktor-utils-iosx64	2.2.0		b565dafb393586d8c6454611586f7a988ade568e
io.ktor	ktor-utils-iosx64	2.2.0	metadata	2a77f7264fc7f5ef29fd78e9aebf6aa59cf41eba
io.ktor	ktor-utils-iosx64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-utils-iosx64	2.2.1	metadata	12a88dfc81a6bba0af1e4eb13992d7de85c8c5b0
io.ktor	ktor-utils-iosx64	2.2.2		5ae6c72a8edf5aa2f4c7c0b5dc1d973bd9cd4cb7
io.ktor	ktor-utils-iosx64	2.2.2	metadata	829e28512258ec91dae7247d6d0933acdea11562
io.ktor	ktor-utils-iosx64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-utils-iosx64	2.2.3	metadata	38762c0596e7071694fd1218f9c7ae13d71d2653
io.ktor	ktor-utils-iosx64	2.2.4		37e94ed991c061d6dc2d1ddc3d8e620e29e906af
io.ktor	ktor-utils-iosx64	2.2.4	metadata	8a878943c493d4f5bf626b809d6b1150b5c76140
io.ktor	ktor-utils-iosx64	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-utils-iosx64	2.3.0	metadata	f640bc3e34db116136693233acfd47dc4d748b44
io.ktor	ktor-utils-iosx64	2.3.1		15efc70f2c6da24075097f9b8f3af18191b1f21a
io.ktor	ktor-utils-iosx64	2.3.1	metadata	be37f681e7c4a4de09350e9c265e01965d36ae95
io.ktor	ktor-utils-iosx64	2.3.10		11ccf6306f5b27cbee658d25083443b9c01b60c4
io.ktor	ktor-utils-iosx64	2.3.10	metadata	cee4f1d1a61ebeefebcac8e97bfac7d04bae47fe
io.ktor	ktor-utils-iosx64	2.3.11		bcf870b6d57c9a7d3fce1dbe42eceff15f5dbb46
io.ktor	ktor-utils-iosx64	2.3.11	metadata	948a27ef599eec6e6b48b0ad382216edd023c64b
io.ktor	ktor-utils-iosx64	2.3.12		00f57f70306318ae1c1be9cfc8c3404f9e1672ff
io.ktor	ktor-utils-iosx64	2.3.12	metadata	db104320594749e7a3abb0480a1895c554acc647
io.ktor	ktor-utils-iosx64	2.3.13		8efd7ac11eb3608829f9059ef55f4a85d46eb1e0
io.ktor	ktor-utils-iosx64	2.3.13	metadata	677584455a6f1da61b18b4e97bbc091f25015f9c
io.ktor	ktor-utils-iosx64	2.3.2		a22a83824f703146da64331d1f45eaf35507c8cc
io.ktor	ktor-utils-iosx64	2.3.2	metadata	b2754f3d79751954d30802f2c612851ac1eb5034
io.ktor	ktor-utils-iosx64	2.3.3		addac3b5f50942cf4a2d24b8c7e1b2ba0d63125f
io.ktor	ktor-utils-iosx64	2.3.3	metadata	4e3efbabcd848ce7b24c86993092b1a7b34caf60
io.ktor	ktor-utils-iosx64	2.3.4		d730af52ef74c69a4b475bec3b4c42692fa4f92d
io.ktor	ktor-utils-iosx64	2.3.4	metadata	aaf82d68b2828b539a51920951d1687687354cfe
io.ktor	ktor-utils-iosx64	2.3.5		b4f96f9a5d6bbbfc376e4b7061e5aaadb7355849
io.ktor	ktor-utils-iosx64	2.3.5	metadata	91e3f9fdcb209f8654e8f3d995c919a0adf95b44
io.ktor	ktor-utils-iosx64	2.3.6		22290964bde34aa9b2275dd3070b73acadf3bed5
io.ktor	ktor-utils-iosx64	2.3.6	metadata	7fbc79f2c0250054230b874b1f9458cbc34641eb
io.ktor	ktor-utils-iosx64	2.3.7		470f7210680417026101726bbbd6b7517021b151
io.ktor	ktor-utils-iosx64	2.3.7	metadata	4e15d765ae625e5ac9a8df43b65708e1d571d151
io.ktor	ktor-utils-iosx64	2.3.8		6d2beff81644de942159d28b7ceb0e0a732b5a7d
io.ktor	ktor-utils-iosx64	2.3.8	metadata	57b1b198856e8abf7d587e083ee910b3eb59e6e8
io.ktor	ktor-utils-iosx64	2.3.9		4740987f7da09082b2b11fc0df583636bc3c2aee
io.ktor	ktor-utils-iosx64	2.3.9	metadata	469a66302de3734fde61cc3971eb99b1f10ce88d
io.ktor	ktor-utils-iosx64	3.0.0		c12f23c2801a2131cccb410ad1933e504a3628e9
io.ktor	ktor-utils-iosx64	3.0.0	metadata	65e00221ef5b5f89e13881f392a09a4919ea27a4
io.ktor	ktor-utils-iosx64	3.0.0-beta-1		ab12ac6d1dacffa1aff6b4f4e3296bda892def77
io.ktor	ktor-utils-iosx64	3.0.0-beta-1	metadata	f8d3bbd2a4c9e6d5281647e12bfb0c2d6db70be6
io.ktor	ktor-utils-iosx64	3.0.0-beta-2		dfcc300e416e785151cc45136213ce107a6d5a31
io.ktor	ktor-utils-iosx64	3.0.0-beta-2	metadata	814b70cb0e5685e18ef65a714f544e050d44ba1d
io.ktor	ktor-utils-iosx64	3.0.0-rc-1		78e1dd38488236cfa16f0c4acd6f9337a37fc131
io.ktor	ktor-utils-iosx64	3.0.0-rc-1	metadata	621c2b3ce1320637d653badb1f3057710f535287
io.ktor	ktor-utils-iosx64	3.0.0-rc-2		3fa3a235500bef32094d8cdef5c5bc2ba136a42c
io.ktor	ktor-utils-iosx64	3.0.0-rc-2	metadata	4e7d855b2724e27a4b7c77f848e3065e1b28acc4
io.ktor	ktor-utils-iosx64	3.0.1		0c5ffc50680bb53b9769952313d47ee81e7ddc3f
io.ktor	ktor-utils-iosx64	3.0.1	metadata	64aa3f4c0bee381c381d0fc165f153e6a82e8951
io.ktor	ktor-utils-iosx64	3.0.2		ed5e4a6b5361ba3d0d4c5bd16e9154434ab6a4e7
io.ktor	ktor-utils-iosx64	3.0.2	metadata	f23b096a3213e470855638efa38d05e990dac78f
io.ktor	ktor-utils-iosx64	3.0.3		e5ec0d61a6b58cea72560bff911a7c42db391877
io.ktor	ktor-utils-iosx64	3.0.3	metadata	6164b528fab47a4e64e9fec62d6dcf4ea5f1b15e
io.ktor	ktor-utils-iosx64	3.1.0		421d322710a3878d0535184421f24f15d41ae082
io.ktor	ktor-utils-iosx64	3.1.0	metadata	45b4f45ec80e345766afc50c8429afb76b572aa5
io.ktor	ktor-utils-iosx64	3.1.1		7a4bb3f276354ff28556cc73587ded81d39bf701
io.ktor	ktor-utils-iosx64	3.1.1	metadata	5f02fad6ee0402fabff4e259951d1ccac4cd9a6d
io.ktor	ktor-utils-iosx64	3.1.2		125732ca49a1bf64f5e0ee27fe296d2a07583acc
io.ktor	ktor-utils-iosx64	3.1.2	metadata	059c80002120c711c735169a2228871aee34d6be
io.othree	dna_2.12	1.0		fc239fef15745efe04e2d7de30b6566dbd381f9f
io.othree	dna_2.12	1.0.1		eeeb5df38187bccc0e0d02c792d4573a9a082b4c
io.othree	dna_2.12	1.0.2		d9f68616698a2f30600db0e41d700d5ff8f21137
io.ultreia.java4all	validation-maven-plugin	2.0.0-RC-1		27a6561908812984f05ea9b8880d1ef89f1e7fb1
live.100ms.groupie	groupie-viewbinding	2.10.1		N/A
me.hsgamer	uni-hologram-spigot	1.0.0		N/A
me.hsgamer	uni-hologram-spigot	1.1.0		N/A
me.hsgamer	uni-hologram-spigot	1.2.0		N/A
me.hsgamer	uni-hologram-spigot	1.3.0		N/A
me.hsgamer	uni-hologram-spigot	1.4.0		N/A
me.hsgamer	uni-hologram-spigot	1.5.0		N/A
me.hsgamer	uni-hologram-spigot	1.5.1		N/A
me.hsgamer	uni-hologram-spigot	1.5.2		N/A
me.hsgamer	uni-hologram-spigot	1.5.3		N/A
me.hsgamer	uni-hologram-spigot	1.5.4		N/A
me.hsgamer	uni-hologram-spigot	1.5.5		N/A
me.hsgamer	uni-hologram-spigot	1.6.0		N/A
me.hsgamer	uni-hologram-spigot	2.0.0		N/A
me.hsgamer	uni-hologram-spigot	2.1.0		N/A
me.hsgamer	uni-hologram-spigot	2.1.1		N/A
me.hsgamer	uni-hologram-spigot	2.2.0		N/A
me.hsgamer	uni-hologram-spigot	2.3.0		N/A
me.hsgamer	uni-hologram-spigot	2.4.0		N/A
me.hsgamer	uni-hologram-spigot	2.4.1		N/A
me.hsgamer	uni-hologram-spigot	2.5.0		N/A
me.wuwenbin	template-utils-json	1.0.0		49fa75c6fcd0ca4e3c1a8d5f7e118057b1f92562
me.wuwenbin	template-utils-json	1.2.0.RELEASE		88fc0c9cb788da98b6a1128316fe2b6ffa1faa63
me.wuwenbin	template-utils-json	1.2.1.RELEASE		55c73a42c028ea18346af2c7de20c06bbaed0786
me.wuwenbin	template-utils-json	1.3.0.RELEASE		3e8e4b78252640fd724de5d10019cc2b02278bb4
mobi.openddr.client	openddr-classifier-console	1.3.2		e5cb1f93ebb15997b251693cedb98a0e7e33fcee
mobi.openddr.client	openddr-classifier-console	1.4.0		8cb85a3c5fc7a04dfa67db74108f84294f76625e
mobi.openddr.client	openddr-classifier-console	1.4.1		3c5ad36225b0b72c8d1d0c2679689536c44bba2f
net.csdn	serviceframework-web_2.11	2.0.0		99fcda6c868809a0598dfa79162e9072d082452a
net.csdn	serviceframework-web_2.11	2.0.1		6335478b9d0321ac2c691288bc84ef17b8d628ce
net.csdn	serviceframework-web_2.11	2.0.2		57ff290050a6380454fab5d56bcf407de0c2fb01
net.csdn	serviceframework-web_2.11	2.0.3		2de427e405f77f6fa64f5dc8315f943bc05fbbcb
net.csdn	serviceframework-web_2.11	2.0.4		cc578732c7cc8b2147c62d9cbdbaaa770855452f
net.csdn	serviceframework-web_2.11	2.0.5		fdc518dd3cf6aee9f41a56b4f18bd59f6fecada2
net.csdn	serviceframework-web_2.11	2.0.6		d7e7194d58c1cfde977fde188b23be913ba3de81
net.csdn	serviceframework-web_2.11	2.0.7		ad9975f607970747e836f11375771c3daea946ef
net.csdn	serviceframework-web_2.11	2.0.8		fc15dbdb2121513dfb3c582748036bfce4d19845
net.kemitix.tiles	maven-plugins-tile	0.1.1		N/A
net.kemitix.tiles	maven-plugins-tile	0.2.0		N/A
net.kemitix.tiles	maven-plugins-tile	0.2.1		N/A
net.kemitix.tiles	maven-plugins-tile	0.3.0		N/A
net.liftmodules	fobo-twbs-bootstrap4-res_3.3_2.11	2.0		005634de7a0f65d329011cfde13fcbfe348d2597
net.liftmodules	fobo-twbs-bootstrap4-res_3.3_2.11	2.1.0		70a2d1668e75ad6e8d5a81c93374f5a5038e261e
net.liftmodules	fobo-twbs-bootstrap4-res_3.3_2.11	2.1.1		db903c347a04aadfe05d30a8311e8548e8f3e487
net.northfuse	resources-ext	1.0.0		9a39d5e984cd2f23fe5b23a761bd9f02ff2997d1
net.northfuse	resources-ext	1.0.1		93dd7f56ace64298c1dc506bdb6560431f629d57
net.northfuse	resources-ext	1.0.2		b61860305d07ecf8cb2bad6693f5b3e85a96b984
net.northfuse	resources-ext	1.0.3		b128e8fd02cfcb44fe2f88bfca5fc28c86991ea4
net.northfuse	resources-ext	1.0.M1		5fe5cd786f09bb12da3b2049023711b198341fc4
net.northfuse	resources-ext	v1.0.0		9c21a95b27397b9539d578a1d83e129e1e6c50e7
net.ontopia	ontopia-rdf	5.4.0		a17bb97f9a65ca6735722596d7871ad424edb4d7
net.ontopia	ontopia-rdf	5.5.0		4a4fa24f158a9bf6035e735dec0f1fd3eb9f402f
net.sf.tweety.arg	dung	1.10		f9e3c3a1adfd7a3f0ef1f662731126b8ba492b14
net.sf.tweety.arg	dung	1.11		3d9a4a18c205697fdbe06b20232c96f74e98a797
net.sf.tweety.arg	dung	1.12		448b15b4b096295d7abb2136b0bd2c52e66180da
net.sf.tweety.arg	dung	1.14		fb14948cd72b2c41ce1536c9342fae2db22b16bd
net.sf.tweety.arg	dung	1.15		98e863a9fc9a274327e298d4d07a11b8efcdfbb0
net.sf.tweety.arg	dung	1.16		217217770b154f0dc2deea65d1631f060a4fd5c6
net.sf.tweety.arg	dung	1.17		53a4cef4794268e91a4f1f3031be92a5adb44f5d
net.sf.tweety.arg	dung	1.2		04b2835921f5b67df09f75f83f65232a9499356d
net.sf.tweety.arg	dung	1.3		8841f3eb5f9b79c9b9121c4a86d2de490fe45bb0
net.sf.tweety.arg	dung	1.4		2adcc24f3e295cce7928c830b1afdbd5941ec6d4
net.sf.tweety.arg	dung	1.5		c10e5837afac3a9caf7a4e38744aff4d8541d531
net.sf.tweety.arg	dung	1.6		a98003ca4db609c42c739232a456605866086596
net.sf.tweety.arg	dung	1.7		491e479b820b926689a4bc235a10204060cf2cfc
net.sf.tweety.arg	dung	1.8		07757b2025e5ce0fba951b1286896f4e38a91fab
net.sf.tweety.arg	dung	1.9		93409e96a70e2853bdfeeba58f18bce0e69b9a7b
net.simonvt	android-calendarview	1.0.0		N/A
nl.cloudfarming.client	farm-productionunit	12.10-beta		3178ec1e28ac6390a00fbeb22f7f37944ce035dc
nl.cloudfarming.client	farm-productionunit	12.10.1-beta		e1c43ec1efaf1139cbf5266e82d1b59dc842ba02
nl.cloudfarming.client	farm-productionunit	12.11-beta		8d90c51eeb126295277a7b5bbf617bd7cefd2a99
nl.cloudfarming.client	farm-productionunit	12.12-beta		ea9d7067f38beba4dd11ad414c4184cacb9a0bdc
nl.cloudfarming.client	farm-productionunit	13.01-beta		e14ffcb61a75356946f9e0cf75dba7c79da151ad
nl.cloudfarming.client	farm-productionunit	13.02-beta		ca9ec8aaf482d5c43ba6f51c48be7d6d440c6e90
nl.cloudfarming.client	farm-productionunit	13.03-beta		ec5db1ab34701d5e22edacc2fb45f232e7de29ee
nl.vpro.shared	vpro-shared-configuration	2.0.0		54971c361774ffa31d50288e579e0115bb9cb56b
nl.vpro.shared	vpro-shared-configuration	2.1		c952832619def8d70ae06972f6c67ab8177c79ce
nl.vpro.shared	vpro-shared-configuration	2.10.0		d8ed1fd7bc477edb4f6d190fb2688c7f11bae747
nl.vpro.shared	vpro-shared-configuration	2.11.0		70a1abdf1de5594e897044bf2d965fcd058b0ccc
nl.vpro.shared	vpro-shared-configuration	2.11.1		4de50eade1cd4bcda522fbb9fa6dbca2d90af208
nl.vpro.shared	vpro-shared-configuration	2.11.2		bbc5caa6104e30de20bd89ef14cf9715c11fe61f
nl.vpro.shared	vpro-shared-configuration	2.11.3		ac16429cd5da26806dbad0fffcbb055b0c6bf2fc
nl.vpro.shared	vpro-shared-configuration	2.12.0		60be96824dbdc599b5ff5d4e334751225f158054
nl.vpro.shared	vpro-shared-configuration	2.12.1		633ea0af3c7522fb144212d62b4578a94eeac374
nl.vpro.shared	vpro-shared-configuration	2.12.2		2822068b7cf4842c7586a3db9a5e851f291c8e68
nl.vpro.shared	vpro-shared-configuration	2.13.0		1c14ebee2ed3db36500ac38cfb695b25a03c1f4a
nl.vpro.shared	vpro-shared-configuration	2.13.1		97bd0330ac48ea5d06cfd388bd2795213a7e68d2
nl.vpro.shared	vpro-shared-configuration	2.14.0		216f11249ef431c885342ef0243a898eb81fb4a9
nl.vpro.shared	vpro-shared-configuration	2.15.0		20dcb95b868860561520b348af824ef86ddc9308
nl.vpro.shared	vpro-shared-configuration	2.16.0		06476f89b44c5e45a8573c6bd90c41836f2bea9a
nl.vpro.shared	vpro-shared-configuration	2.16.1		875cd8093c0d7840b71845467166dc3d20fe85ee
nl.vpro.shared	vpro-shared-configuration	2.17.0		85c9caf45d7a8336f399cea8ea1a580813b0b132
nl.vpro.shared	vpro-shared-configuration	2.17.1		ee281741841774cf9d79e389a47fb54a0a91b9b1
nl.vpro.shared	vpro-shared-configuration	2.18.0		0d07e8fd211a1e31de00e2fd54170b33d879c656
nl.vpro.shared	vpro-shared-configuration	2.18.1		42bf869eb257971343494092e58dad90282d9c85
