at.released.cassettes	cassettes-base-androidnativex64	0.1-alpha01		N/A
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.1	resources	0199332455ca4c59af61c56d6fa6b252db520fe2
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.10		3981029b3d92c7508cc4f326c7aaf636d38eacfd
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.10	resources	ee5dfc727c6e4d8947fba77530ac691d6b5cb22d
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.2		e332ccc16c830a35353837d6129c0e154b15b438
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.2	resources	e1e89d7da851f85739185dd8c0946b4075df96eb
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.3		013be208bb5f592178085ae5063e5aab19be1946
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.3	resources	8675d33094b036f8930c652d1c46a44410510b19
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.3.1		84c12525a87e1c047beda591b2e6ea94316fa8bf
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.3.1	resources	ac83aedd44b15eaeebaa6de9be955c8b5274c38f
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.4		dc2ec49c9924f86451f9a1103f99dbe52bac2939
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.4	resources	d8de1a95b350bd5b9090a064dae9935f56f12572
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.5		5de07da5d973a2ecedda32b78f19bab4e6e78e09
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.5	resources	b52e84b9eb8369909cbf00a669320cf51ac869aa
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.6		092ada30df6d34d41706d9cf4236f76bfc787d07
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.6	resources	3dad55e7c6b3ddafe079dd651221d96e2b4053c6
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.7		7f319ef8e59a53afc70b4cc841879565e80a0765
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.7	resources	c98a1dcbeae253c079cffc2e12a4a5c3bd5c65ea
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.8		de68bbcfa4061d5830acdcfd7b2b338711c6ab97
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.8	resources	f652f6db0c667c6309acc98678431c92712475c8
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.9		c799e38b4a321540f826e5d0e5918dd5b3f51058
org.apereo.cas	cas-server-support-wsfederation-webflow	5.0.9	resources	98fe18374458472c6a3f45aa3ae91cbf643fbe35
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0		ff3f7d046b5e08078a0a93849c9c47fe62cb5b98
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0	resources	79d4ead062085c66a7a272d4a84dce49a569f4cd
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC1		cb313fedf1a8515a3f14307aaf67d2952f5edb3f
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC1	resources	23cc049ceccc11b47c338d5045980be81f4846be
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC2		a7e8b8b7f9a18943acc5b80d2131d4f0f557f4bc
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC2	resources	c6b8bee66e1070b000ea3a5571e761277e6dd2e3
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC3		ccbe51c95a11573a3ee3671484614cda29ee0b25
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC3	resources	c5ecc65715d09a7be8091f852ab4e56aa9600628
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC4		77b31d444b1ca67cc043a053d88ace3499508e18
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.0-RC4	resources	10f4285a3a3bb713b3a969f99e75ac1b14ab31d8
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.1		ba8337a7911b200a677ff7b942e544dfead34a45
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.1	resources	bd437e5a362830071eed79c07ca1483694984cbb
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.2		eda98278d8fc7842c5ab1e736e371a8f95474219
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.2	resources	dfe8b3fb483b264e03afd3a04cd1b28e736ce3d2
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.3		30f816082e92d28aa8e62d3e677e0bdf9e5183ee
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.3	resources	d25139f63bc9908e6c40ac1e4f7e4ccf93aeb3d2
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.4		ce0c118c710938d78a55ea2fdfda1ed21ad6162b
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.4	resources	c15affc55ae846ea7a1803a40b35850ea5630b34
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.5		fc0183ad08b4277873fecab0b1bdea1fcb914439
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.5	resources	2d7403b43d1f0cdd51ba2fe2bd21e964e3097892
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.6		e5572bb0d5b59752168d5e9d81859b35582f13ca
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.6	resources	65ca4a7306c475e3347728665534d9091c53ed63
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.7		34eb76c6b3d924fc5ad0949194d08f9be6d4a7db
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.7	resources	c251e8bcee3c77f400fd08ff5b1064daa0d42f79
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.8		88a3b2f874e8992a223295135ccd9b24008c2fe5
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.8	resources	3e1e03a700f419184f161985a0d92eade080d829
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.9		d24c7e4d26cd566af21b7bf45a0cdd8313372c9e
org.apereo.cas	cas-server-support-wsfederation-webflow	5.1.9	resources	4f99c14de27c9b1483b52da3a354381a70679177
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0		23b3c8be9b857a6725bfb68f280fc6d47f9457d0
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0	resources	0ecf9f6632dd490d435fce610f95a04352060850
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC1		9ea89d23e3ac30e20dd78399698d2bed74b17343
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC1	resources	05789f0a5d16fbe4ebfcdd0fb9dc96b04a485b99
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC2		63802718282ec95a9aea39d327538fc99d880de7
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC2	resources	11f5eb027052d5734d6bcadb0df39f13f9c979d0
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC3		e8473c39adeb33fcc883e351dc50c1bc7496abf9
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC3	resources	3c4cb74bb09436f8b3f166e417a97816799c9e67
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC4		1ca7a1e07239e257d4a19b3108c54e6dcb47ae34
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.0-RC4	resources	18a95a480c3f28e296f0a36932c9a17edb8e31cb
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.1		323fb2b35a33523bb844b0f5c683887856b6f6e0
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.1	resources	aa645561f29a69ab7e0c721bb7f9555df1f04515
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.2		8fb1ed6ac270872093ae77b82ce7a2908d1325a9
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.2	resources	49fefdb57ca11c47fbc911666418a5463d285cc3
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.3		b1bba7396fb29c4ea763709d1c36a32860441cc3
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.3	resources	4b5317ef3d423c45ab5e225c9852153ee621a035
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.4		8401d84acb4911344740172e0342d575f71ec107
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.4	resources	a197ee87afc0502490ac9c0ef9b317834e288485
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.5		036b8f0494b9d6af5336fff8a1ccfa3a5a8a9cd0
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.5	resources	67f86933c12a9412a97acd7ccf37ff90e579dcf0
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.6		a77f0cc543dd217bcbc07001b30ead0e64e8e31f
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.6	resources	0ddd6557ab7542b3be7e39fb29780e18359a0573
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.7		9e7f964984176e8c76292f569966763dfd477381
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.7	resources	0c33b54a1b74191b7fa1e247dd7767cdb9705098
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.8		a501ab6f02ad0ea98cc7acba67039afc12972315
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.8	resources	5a1e0aca85941710e202f8ca997d826698fa0b07
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.9		69b69831ab11af4f108681a2194bb0ece41ea58d
org.apereo.cas	cas-server-support-wsfederation-webflow	5.2.9	resources	2fd677b8f6da0798c63af1b84408a491d47680e7
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0		15d8c775067495c1adfc1c452683689c181de41b
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0	resources	c3cee130c6f2202597f4f2ae94c6d9e23de63dac
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC1		b3f022f7f98bba706ffb81b1e7a5b6ec78701a8a
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC1	resources	ae5fc6bd13d1adf601bcfefc2b865c3461ededb3
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC2		12e30a09ab79f9236bcb46419a565c7dde47d05c
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC2	resources	95f2c597ce09a71b77150d322a02d4905f87062c
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC3		63289d4aa7729b53677ae8b87f55a3996541e291
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC3	resources	f43cc4299745a755b50c8a73bb4d2f67f862f625
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC4		e361a3480e2442c78596b8c135fd1b7464d3d53d
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.0-RC4	resources	93fe01d13e387ba628f03dd92e5b55ed17f74185
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.1		602eef1a630dc139f0dafd119e3ca1e69d53ea69
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.1	resources	31e9a34caf1862646731afebc148d3b6252ecef2
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.10		8490304446317034a1a0c09512bc31d26b84d84f
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.10	resources	08e65a8fbe283f7e625258cab7a1ff71eee72931
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.11		213d689c33074f8b823a63f21257475f47c62665
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.11	resources	c74261556c0a628a09cfc02b43dc4440976feaac
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.12		47b51c106f4302f1adbb17afbda5738164774b6c
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.12	resources	2ab1a40862abd440076556d8987e2085a84c04ae
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.12.1		59c1f87cb302ec9a1808797d01780545bb877474
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.12.1	resources	68da211bb88d6fa2935c7ca4d94054ccc8b2e2ac
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.13		0e5f2e6686929ec4e319e4969f001b3b899e5513
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.13	resources	7cc4e1f973a0ed11733fd412021a19ad3470a12e
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.14		d2b277eb6c87a2a693bdaa7cf8abef9ce379538c
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.14	resources	8813357e161dab959fd6de9fc48eb6c1de4dd3b9
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.15		b6837c77a68b5d25ffb983fb4d9b14d8953d12bd
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.15	resources	f1b65b9ca691f24039537ecb51121930546f1199
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.15.1		a18bbb23c9935b943693a2617d7998a0453da696
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.15.1	resources	93ffae8fb616260503ba8cd0520a0ef598b65d07
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.16		3724e276c18e51bf2019e5d990fb48a66c77de14
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.16	resources	b6a0538271c9f5ce330c8596c07a32d3ac8401c2
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.2		7919125cf91feb5fd653ab31df93422c7436d39c
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.2	resources	36c90b7e23ece48bea6a4ec2d052faa87aa12088
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.3		2fbef1f99125a7a6067ad02fd6d7963928f58641
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.3	resources	057afbbcc319a42d45f31dc8c7706ba48c319612
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.4		af45b28932c3d7dabf90180f0c7548a06c148317
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.4	resources	d2081db52b1285252ee8699ce4207bf1dcbdae30
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.5		f1955746ab6b9aae60bb92a65ea117fdc9d4d3fa
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.5	resources	103f1ec362aa639a249fa4aefa1de42f8f28d257
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.6		e677cfb04c70125d8193fd28e1c63d26a6403a23
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.6	resources	06e204fb2fb535c1ed5409eabd833345221cd246
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.7		3d11c1a6115605bc81be35352a146286abb6c806
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.7	resources	50460268d62b66f55a07d58fa689a5ebc218407d
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.8		952737dee4f68f6b2e085986dd1b2fb65bd5f2a6
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.8	resources	3ee26b285ca1a0c068ae7c43300b2b41e40a2f9f
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.9		57250c4935728ea66f47da6879ace34fef725e30
org.apereo.cas	cas-server-support-wsfederation-webflow	5.3.9	resources	7195477e90db82f6068445eb3fcdc8b140d92fce
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0		7fdbf922efb03c31e0347be0d02c430dc1870ca6
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0	resources	7909a1f17062abd70f38fbe93d86018acad19536
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC1		8d6020ca169ae50c4664b15f39a595b5ab5bb9a4
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC1	resources	0702c63f8e7510a076f9d82aea8b903b0fead1f4
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC2		7af0bc35b6fa9eddb08a78500034fc2499927a90
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC2	resources	a579a13f769f5bbe2ec827b38a8ad7e0203b1d66
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC3		92b99f022d55e18562be155c8ed1f8a1378731d4
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC3	resources	e7a30fd40f0bf65a97fc25ebc46a84c7dc15e9c6
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC4		b36d81b4ee44fd2c35c9a70f0cbce856478ceac9
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.0-RC4	resources	2c7e8b1dfdb78b1f6de9088e94227749769b5f95
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.1		0c9175d2d143d71186f8a42bf9865c949ea0044c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.1	resources	04810062c77e68271ac74411187d7fba712da193
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.2		0e288bf1a7c6b789cc7f9701b968514dee297ba1
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.2	resources	f1df7edd9a4909b5387694e4f362aa0babddb8ff
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.3		e5d0b7f5a25902d3a8e2107d159c4970f993c794
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.3	resources	8129a676f849027073ad6adc4a451707b0c8afd4
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.4		172f8d36d7deee7c95cd20535b27b37ff45100d3
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.4	resources	457211e8063e2627d6ffef364ed2db3845cb2df5
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.5		d3ee0011f008fa073664effdd5c565c5a72ce185
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.5	resources	5e3dbbf1a5fc90fdb4b576ab72d25e175a107da1
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.5.1		503a23391261f9e7b25d9f2cbb0783490f260086
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.5.1	resources	75308e79c64852686340da6ead7c434d13130189
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.6		e3247e1db9f5f14e72fa264f87fa3391b34c7351
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.6	resources	915ea22a1403d78b2f1e172dafc26d508694ec0f
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.7		ef4dfbd8b872c44bc6ca9421c873880148b0ef44
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.7	resources	a4d4c5c29ce3bc55fc38704803b8d093964cd907
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.8		e5eeba6a3f94e6149ea6e6066c9de43d77d0d508
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.8	resources	d613cb36710a1eda534cf2f875f6f9a6c5dedd3d
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.8.1		c7de0aa06901ba36b783492c83ecbf98697b9766
org.apereo.cas	cas-server-support-wsfederation-webflow	6.0.8.1	resources	e62ba84e37983d5edb6410e5459ced4c81ae3854
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0		63b99cbdcf613f85f8866472ab3ab169ab661402
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0	resources	8ac0cccc7c1043f8a423710d90899a9b54fee80c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC1		2043357947e1488866681b0b16fb2ecb42c6ca62
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC1	resources	22c8b0c51aab58aa647e4388b47f5f86fd84d175
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC2		50f1a702eb6ab85c3c617f2ea91dfd03f80ce625
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC2	resources	7ab27ce51febc35fffe2140319a4fbcf11fec575
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC3		78a17411e4a73f005d57d2e610f54a5c93294f21
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC3	resources	06a55e1332c9d746ca6f88b9ca826c74969c1174
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC4		498f64605b1f8a969183e65facc2fe48d2e81c2a
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC4	resources	c6ee7a0db43e3078a880d27bb66325120c9df3c4
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC5		3e281ea9ef9815354d5b6c574c725843f919fbf5
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC5	resources	4af8f731f8073edb96ad3717b698ea674aae5713
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC6		ba61b456ea4c2db8444dfd10ea70e404373981ee
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.0-RC6	resources	760529b376872ddaaf5467c92b0c6b26c833f334
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.1		7620cc26a4e757c37e7e2e6385a8779c7a3c8aa3
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.1	resources	24cbf171da9502bce93ab8c379abf7f993b37dd9
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.2		370084b65b6470ab7cd4d845c913b35ec5c2f532
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.2	resources	c13e869e9bf167d55b95dbd93635d0480c0c0b08
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.3		86a9cfcff5858265906f1388816272a801091479
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.3	resources	7c8c0057b2c4d1ad03b9dd4061f75ccfe7e3c18c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.4		8a5f42f1ec22bebe81f9381d6ba40a0a2243d3f8
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.4	resources	e324e8edb28837a8e459a16bc3020578f10555c3
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.5		0f5c2d21a14846c45b8bf3809a605d941af8eaeb
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.5	resources	6b283ecc0f7614dfe6c6e2f6ee86f8a9b5a3ec83
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.6		52aa44e49e05b7ca6c8cf700704cf79a0dafb489
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.6	resources	433f27501d0b971b34da4ddd401de26463635c46
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7		9758aeb1281f5f0454b08168da3fe7e821b957a1
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7	resources	2c5694b3c1b0e5fd0b90e1f3e0cf998902dd16c7
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7.1		948cd6b441cfa00db630cfc07147f9aee0b70501
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7.1	resources	b2bb41d7b2c76bf986ddb2bce11d030f9a6bda12
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7.2		11f3d10da29c08584579806c9ffae62dfbe0df52
org.apereo.cas	cas-server-support-wsfederation-webflow	6.1.7.2	resources	d4a6f026d4410e0597ed2c2e22071fc55639814c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0		3ee4eeb4cb4de36fc549f55df6c0609b1222a62c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0	resources	653c769f7178585edec4f3ec6d61cb4545a94019
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC1		daa4c710c8af07b3386352846bf2f16d5e5d187e
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC1	resources	2a365581d727fab71a946624b9521a4fb6780308
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC2		8478cdcc9c377be736db1577bc1cf2b8d76fdacd
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC2	resources	429e7d4f2644c52ccb1a8de0555572464ff0ce57
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC3		f54d5b42c0771609a458de95dbf8fd89736e7585
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC3	resources	345f91b6a8a9a29c85e9421415b0620207febd2e
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC4		864402154142eae0d63d88ac36d8dd56ae44fb96
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC4	resources	ac5d33c432f33ca57ac472a08124afad3940bb3c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC5		be91c8f78fd70bff62ab1db461e51e16058f1c81
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.0-RC5	resources	494641e69df29830c174dfe0174c93d27b3901be
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.1		26d88648fb7d4c538a84b817445081ae08dd1ef5
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.1	resources	6f653f662a1af29c2915ab9d41c45d2a6f47bcb7
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.2		964ad015fe3a126a3ef491efa727870def46e6e3
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.2	resources	677660aaa4f741a2928a7a2a3d8d81cda73a4f65
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.3		bf758ac653fe3c551517db0fcfe3564215604473
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.3	resources	a0ca4ab52ab7ca59045cc336517f7c1d7d9b3748
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.4		d3ac6288387f543de533dc3b8502a023e4358f6a
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.4	resources	636ba60e179ea0e4389fb0628cea75bcd77ed665
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.5		9f56f970d7bcd4f891d8af3ec6b95bfc288fc0b6
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.5	resources	0d2bc60a3b3f643b8be76ca371edb19f74eeb96b
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.6		e3eb570445277b687eea15f1c491721eb5068b59
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.6	resources	cf2407d3b7235b00357887dd5282147e51154705
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.7		04f841d239a817a9fb6401d0e9b8c0ed808c9cd8
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.7	resources	e61d26f08a956260c92e098d527701f98cd8f1dc
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.8		f22c23ca9db59f6bd1afb7603e0147c8e0d2592c
org.apereo.cas	cas-server-support-wsfederation-webflow	6.2.8	resources	f55f6375fe00057923ba390b74fb0494b9febec0
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0		a09098dbb0dd4e56cdbffbddb9bf031135b621ba
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0	resources	f399abafc0aceeb75c10e7496c1d34ce12f0db0d
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC1		d335cdfa243f8a6139239b85c8d5c03f87fa9905
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC1	resources	0facde7eebcc1f3df8b79d2b113cc617c8c590f8
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC2		b38c65fe4805d4dca201271ea3e7eee69b179436
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC2	resources	75d233578d6b3487f9a48c4c8b665638cca604c8
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC3		3348737c86842df437cefeec91e7f362655d371a
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC3	resources	1e6097d9d79aa462b4e9b62be399f9b66a435613
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC4		c481f348e306346f04134c492e293bc5f1f801ae
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC4	resources	6099998c98da4ab0354578e4adbe4e4384983fc5
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC5		7d4e16e083f6de57ab73d0c81bd1784c0decdf6f
org.apereo.cas	cas-server-support-wsfederation-webflow	6.3.0-RC5	resources	d508c87b388500e169567a02e806f35a056c20af
