by.exonit	swagger-play2-play26_2.12	1.0.0		a66c4bafb96bc11a61ed78a85e885a63966b3844
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.0-RC5		b0171d2cf5c9e1a73fd6cbf8b3d8978a91fc65a1
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.0-RC5	resources	9debcb8fa5f3d8f646a6abea08f79b2a137b26fd
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.1		88b763cd1ff318fb2de499eb5c3455a6954522d1
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.1	resources	a45e2bdf094b93573b193ae0cab6ab86967b994b
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.10		f96c938557b94da5aa9818b659145c25c32bb788
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.10	resources	e6103647aa45a4bfe68ce28791bbb4d27e4c5306
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.11		5a5ff7690b535a5c3751c9c2f92a35ee9d45c992
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.11	resources	7077bc71593f1facd55fe6ad2da52f533efc434f
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.12		1480b1b4ec1e1fe4310c41df6959028c0f5ce8e8
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.12	resources	105506a273414d4346132070ba3695990a837092
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.13		17f6105815ac73d7d0ab7efa8d6de21b7c042fcb
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.13	resources	62ded235fe220c0d9a46e12cd8db3fba7deeb087
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.14		e56bdff04a237c799f4d7a2d89650aa05e11f564
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.14	resources	44db76838c0f9ddff2fa0acd332b4c46e3ad6e7c
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15		4d51a10e11003824e0ef134de2552a26504b071f
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15	resources	908fe25ad50d1ff3b002c7befd5b5c4ba654e9a0
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15.1		75d4950c5c857e4b001d314481f3b499a2f36351
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15.1	resources	45f98418a91a6bfe9416ad3aec14195bdecfba6b
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15.2		fcec71ea37628c464e5f64b5f974c7eef0370306
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.15.2	resources	14e46a345e19d9185af2a29560719295bc8117f0
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.2		22669fbd92476696f4b989dc7320c561d196e4ea
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.2	resources	9f264174afb162348df36f495e6c057f3988b8e9
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.3		46157458d9a07a4218a6f56a14068eda784de13a
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.3	resources	93a8c43d21a29522fd30c3a1bb87c2a7a2372e89
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.4		d361dd43a22185a906382fd7f86ec82e0cfbef43
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.4	resources	702ce0870c450e53ee4dcee775e492ad5cdbc5a2
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.5		8759c5c92e102577dde400d75ffb3ab1f4ec4dbd
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.5	resources	16832315a634ca9bdd7f3092fc37dd318e320b9f
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.6		708c9343bb39d420510772335fe51e26e010aeb1
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.6	resources	8125606975d4ea608e3105c6f79a8e88a8b1e128
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.7		1f8b0e41ba308870df8866459663123405c6358c
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.7	resources	f657e7f1fcff3cda7ac377d8f9851cee3b1c032d
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.8		817596111b82d9ccb03667e9d2301606b8a1e8bc
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.8	resources	4a3ac70c8d4d7b1099ad56314ab07e6e0f36bd3c
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.9		1c461073e09ce83cc6453903d8454ac1420a1cfe
org.apereo.cas	cas-server-support-inwebo-mfa	6.6.9	resources	9026c725e2d2053999715176c3e59c1f9f6b4622
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0		8d0a86e5cab615de19408b907532d23b041ae237
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0	resources	c384b03f791da5bf54940cce44407ac41d03246e
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC1		446d4e6e8e639f2727aa785318869d122ddd415e
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC1	resources	66e7dbac558ecb8914e6d3a4535d0f2ab83a309f
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC2		f19ea5c7ded3f92c15b3fe7872e6e0a88bde949b
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC2	resources	82a5ca4dffa00ca682c56b275624c8480096d894
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC3		a988238f4ee38341626aa5f8b3ea65de7f36c455
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC3	resources	c15f0e703c9802e571af95edeed16c38c1ce5352
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC4		0cdb7792915e3eacb5c3010b49de6cfed5590001
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC4	resources	c8dd8bd370239f5377725de5adf810590211622c
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC5		170155d5a6c8acc0c271a6c921b3baf9003630db
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC5	resources	4ff905260d5b956d882162882768e09d3353e1ae
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC6		704b50776303ff6b085b3b5430d592aa3e9d7616
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC6	resources	e8b605d999d018fe3049345c0678ae7d61c0fcce
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC7		09c8467d77fa8895bbc2d88fdcbbb70e72fe8981
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC7	resources	e4f695ccbe3cb0a834644d00e635ec220dee7c68
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC8		049c73d4fc5d619015c07977b6412eaab24eae6b
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC8	resources	52b7dc121d2e2541dfe0ce1c23ab8698fb96fc25
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC9		37b81988126866c4451cdbebf41e841431a5ea99
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.0-RC9	resources	8abc35828ed01ad303ad51ef8a7f1acc8f898fe5
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.1		4700d6df0eb09056804ee27ea4772b81b87ef06f
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.1	resources	555c7543a3fc4e36c13f5d66c0fb29c2a86c61bf
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.10		ce1f19cb624ec6e96bfe340300f34b20dbee98b1
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.10	resources	f12cc229862d81558d4f95e25cfdcafc162be429
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.10.1		3155f1672c4b958c394a3b0cd7df8e8c3471ee8c
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.10.1	resources	dc2190dd5d9aa683b5fb5293e40a1a47e9993133
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.2		16a6fa01dc93ab404ba667bb6f8a25268a1475f8
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.2	resources	b041ee6ef43d8928aecc8f6cac55a7e7ba6e6e05
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.3		06a66e96ca7803c842f40921ee4d0f86f801498a
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.3	resources	e03d6174bd37d3aef4dcdafc1ee795b6578c477c
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.4		b4297812ca943abfafcf0d4ae8a431db0e5ab2bf
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.4	resources	7cd666af948cbbc187a284cf45f00375f7b9c0db
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.4.1		5c2ec943231b12de679f7e0519af6fa94312f798
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.4.1	resources	c3e61b52b1b9e3a98b2e019442315ba4b7441166
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.5		a443e273013bc1feaed7d4e3d02ab6011da6a1d1
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.5	resources	9589553b913b24d4d76228be363b850bbf9c8d7f
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.5.1		4a480c63be057bc741e3468ff8fa4a638582ccea
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.5.1	resources	c46f032ab0a3490a1a3f724331e0305927c46b9d
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.6		6062b5ad5aa1adaf5e8130595c90e13a2bbe3fb2
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.6	resources	c9ebaaaeb9941c08d8fc85cd6426b93e50c269c0
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.7		6f8b8034e449f05e343bcd4aa580bae73270f0d8
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.7	resources	ddaa628ae2486c611cd7f8f43202ed3e008d9d18
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.8		b844a8ce7c98ed0ba90365dad2ffcc64f24b9958
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.8	resources	636df23723b21bb4d9ddb61e86533d7b38fe6063
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.9		12177597ce389db9cc8e497df62d536f92e9575a
org.apereo.cas	cas-server-support-inwebo-mfa	7.0.9	resources	22dcaf43fe9315d7b06126d0fa4113e1e426c5c9
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0		0d47cb341a503da75d53c70bb0cc91ff118ce567
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0	resources	a4533f52a2871ad54c6bec235a2cedbb1ab4f7fb
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC1		b3da9fcd7de4291d960d30e5298bf73e0bc30f4e
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC1	resources	4fc9dd852cd93b84b81c1005e610cad8311219bf
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC2		322adb9ae0eae3febbc833ca8fb0394eb39b4e8e
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC2	resources	9802f24211e660d3c21a9505fc1ba15ec2c6f746
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC3		b2aa102363fa354206bdc5c9454c61d12bb4cd4a
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC3	resources	499f23b1e4d1f5cace1beed9d6ea515e1dccda66
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC4		08fc922d7b3ec29140da755eb03db282770d144b
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC4	resources	546c33ba2a1bcc358791c89784874d8859ecac80
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC5		b1ecc6c44040d45581275ea546723de521449380
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC5	resources	38b0429bbf78bbc52f3160771658d8fd24ee384b
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC6		4a5bc73c54673f2fa0accac127c438eeeed7b19b
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.0-RC6	resources	8d094e20c39321526fbf8d48f2ece05c4896fbb5
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.1		6e349d85ede24ed2cb26218905f0fcf77930645e
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.1	resources	ef50453c337acdba99ccfcfe043d539e9088e7ee
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.2		0a3cd79ffff638441d330e32aa2309800051073b
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.2	resources	fd52a3b888840f7263a2114f85378a4e1d840243
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.3		e584617b55cac1a488cc59f72d56f51996dc7fdc
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.3	resources	dba606392b35db0024882cb9fb5a18c80ff686c9
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.4		749d647905ec9da56bde83741459c380c082db45
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.4	resources	e623401c3da7753830c69eda56049b69e2fa0057
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.5		79fc9f9209494925269ae589c1a7a164cf4a47c0
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.5	resources	7bc49c6076d212e47b29f5b043d9c7710c6af478
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.6		eaf3aa401f1744e1b868720755d89d3d5b8dd178
org.apereo.cas	cas-server-support-inwebo-mfa	7.1.6	resources	625466474f827d86594fae45a66df1bcf3ff3b4a
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0		3d2e0ef4ce88cc7a392138b2bab5131e506e1bb4
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0	resources	6a32c307771f64f2f961b1d57d0095eee73c4124
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC1		a5ed6adb706b8ca0bc12a13c9ddb6bb3abc78426
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC1	resources	288c601e1982cbd2706b036f26c707b3c834b1e0
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC2		f19ac7a619c8cbe44f8728f5ee6836f51b4991b9
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC2	resources	7d27f9440a3787b2b2e17278c52a7c0386318c5c
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC3		a50820be0cbf7b16aafdf07caa75190ef7ab18b2
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC3	resources	85fe14dab1b2dfe273e64f9628a31abae11b62fd
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC4		50ae87db2ae94f1c69d9ddc13a469cbfa1537335
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC4	resources	25ca6ff1e0a6942eee6bf8f9fd2d1a5edaafb479
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC5		4b69f102743d1aeb3acb79128aedbf5694793f11
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC5	resources	fac96a8ade495843d0e7f83fd8ab6bd571d057f0
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC6		215be15d962555f7dc885aff3de06c062c65ee98
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.0-RC6	resources	ac36e6580839b6aa680cff80c4d0c43a0ed6e4a2
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.1		8df3f06a8cd072c194b24f6abc2cf88fc2762542
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.1	resources	e63e7b536a9529f9390a98518fab7a78b44a767f
org.apereo.cas	cas-server-support-inwebo-mfa	7.2.2		78d66d9d2f580533823db6e061e25448f98cf723
org.apereo.cas	cas-server-support-inwebo-mfa	7.3.0-RC1		97e43fa63426846cbab015bec7f2ddd1b9f4d619
org.apereo.cas	cas-server-support-inwebo-mfa	7.3.0-RC1	resources	43351e1852e03e5faa858bae2ed36253fe0fd70a
org.apereo.cas	cas-server-support-inwebo-mfa	v6.4.0-RC5		417253410c5f238c1ed44e464d611cce720759d7
org.apereo.cas	cas-server-support-inwebo-mfa	v6.4.0-RC5	resources	0bebf7ea715cc48341bacef4d2ec99f213ede4a4
org.apereo.cas	cas-server-support-inwebo-mfa	v6.4.0-RC6		58f9c530d83026186c93b4155e86f47a17168a3c
org.apereo.cas	cas-server-support-inwebo-mfa	v6.4.0-RC6	resources	a01e026494227a53ecf7d2bb1d13c0ce1990abb7
org.atmosphere.jboss.as	jboss-as-websockets	0.2		ed8b3de0600334115854985d2008e9d340808fb2
org.atmosphere.jboss.as	jboss-as-websockets	0.3		081a36e6daf709d5d3ebc33c69e47b4ab550daa5
org.atmosphere.jboss.as	jboss-as-websockets	0.4		1160b74cc60fc1f6a998ff0cead4122727eb6a07
org.atmosphere.jboss.as	jboss-as-websockets	0.5		e57b633d80ae179164e3a1fea33a45862ca00b19
org.cert.netsa	netsa-util_2.11	1.5.0		10b0c05a6bd17579e0e77f73ce6de8b807833dc5
org.cert.netsa	netsa-util_2.11	1.5.1		9436b41db0a30795b9a79702765ae28a6b7026fe
org.cert.netsa	netsa-util_2.11	1.5.2		567a97dda5c14dbe2a12ba035db05123a8ecc55b
org.cert.netsa	netsa-util_2.11	1.5.3		84c3b737cfddd46b111c8c120480d8a112975309
org.cert.netsa	netsa-util_2.11	1.6.0		ece7d152f0d98da78e0c1a3898b79be16125bf7f
org.eclipse.vorto	mapping-target-ditto	0.12.0		29df63720b3ddf522ad4c3adbe8423aaddf2b6c6
org.eclipse.vorto	mapping-target-ditto	0.12.1		4075c3621563bb97427d6894a98762b4b6d37056
org.eclipse.vorto	mapping-target-ditto	0.12.2		968eda0218f4a3813bb8aa50ba2ed0c6b3537585
org.eclipse.vorto	mapping-target-ditto	0.12.3		c4df7fa26d7b3de9d176129f9bbe80af0b1a6302
org.eclipse.vorto	mapping-target-ditto	0.12.4		caa61c972f29b0238d3458f1a692edbc9fd97113
org.eclipse.vorto	mapping-target-ditto	0.12.5		2f5e82aba508351b66fd86e970043ef39bca98d9
org.eclipse.vorto	mapping-target-ditto	0.12.6		33712ebe8cad822238d24177f306d2a50f60a193
org.eclipse.vorto	mapping-target-ditto	1.0.0		bef8add9570ffb863baba98460136ed8d69686a4
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	10.0.0		c9bea1fb18e822cbf70c3fa1254ea60736898c10
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.0		a0291b9c63bc3644700a7fe01141d9b1c1f4766c
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.0.1		23032e78288ba309d611cda660f4eb9f5ccd86b6
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.1		9f0cd386f7d526c5de5c9ae1a11af18d8966ef5d
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.2		91c445c13b038edc9742d15f72fae25e03b8e831
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.2.1		383368d8f2df4c17650919fc4e5caec8ba5c1305
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	3.2.1.1		b3895afe5903dafb203d93cb47806854f480988e
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.0		51e3d46054529fcefbaa6bf1ef4cc7913d0ee741
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.0.1		d167c324919305a6e59662777f561f2ee0537b5e
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.1.0		6dc6b8812625865151f67cafbc66a33bbf4cbb64
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.2.0		6c8c41afaaff251ecfc8ad24a84b346a9e58dc44
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.2.0.1		e77d0666b3f01576a71f1950891a0fcc7692f286
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	4.2.0.2		2c71bf31e84a0fe17990c6b072bebfb70d38a2b0
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	5.0.0		f3fd6eb579cda7436f7bede3824e2ba19b5dd7bf
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	5.1.0		26b5c1ad3008700003a5ed590dd5199a1fccfe54
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	5.2.0		a10005dbde998de4d7b5f924241349db66ec3cd1
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	5.2.1		6b4920913ad1ab255129b7547aa506726eec4e07
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	5.2.4		dcea4e3971f035262c57cc08a99f2d58b1f73cbb
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	6.0.0		1e22238f2896c8914b7b0384d2f79891c6e856d6
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	6.1.0		cde0d44ae7c9ecc82983a819a2d113df0ef18dd0
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	6.3.3		af13aef128053fcd84fc0cb1af18c3a03c1ef656
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	6.4.0		1b6f8f0dfa27295f449ec19cbc7f2d1c8af44d74
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	7.0.0		d408c8c2dca1019920587e66bf242fb8cf19bee2
org.flywaydb.flyway-test-extensions	flyway-dbunit-test	9.5.0		d92e71ab85755e48e6b81276a4961a5cd52ec897
org.hudsonci.plugins	maven-agent	3.0.0		2c784e72ca0b56892fc73632707011043a397fa9
org.hudsonci.plugins	maven-agent	3.0.1		86878baa2f9b64814940f38b8f8d74950af8f4f0
org.hudsonci.plugins	maven-agent	3.0.2		ece6b22e5c9e3b12f78fb9688c41a09accaf475f
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.10		f07a921f65079138452f7aafc5168933d4b618ec
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.11		53e6cbd249005d2c7e22661d3d14f95285565d16
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.12		ff3450dec3cf85f0cb75f4537624b97c2c831dbc
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.13		b84e3a8b5b765561f356d96d56480306796a3cf3
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.14		d4bd4f5fd521bf7eec210c9ff1f8044b7538e36a
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.15		8a7c6f04e81a7c849a1fc840062ee60c7951d060
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.16		433bc13f1d327ffcd09b6c338e3fe388822cdaa4
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.2		f05d4fd1d28941f505af36e486eb8db475f1fb1e
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.3		a3a30c8d855542b7f5dbf20e74079ac625379882
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.4		91eee366170364e0787cce63d727b7e97c24b4fa
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.5		a00ad8f00dde806fdb33b493e4485cd58411c8be
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.6		d41c99670602cb308214a3359c6ffb31057b5af9
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.7		e34618d7feceb2d7565228b8b51d31f7dbbc3f6c
org.jetbrains.kotlinx	kotlinx-coroutines-io-iosarm32	0.1.8		22c62f3cde3e82c641e8abcb85d05ebab5958c4a
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0	metadata	264a3f8e072745ad1a785e7809f94bb346525884
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0-RC	metadata	101fee572518a6fcad2a328ec55b69b977887005
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0-RC2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.0-RC2	metadata	cfab3a359987d28720f98ef3022012e8fca8c830
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.0.1	metadata	778672d9af278aad365393e14124e0b4bb5db631
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.1.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.1.0	metadata	33b1269584497f055dfad4ac16441001a64cb762
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.1.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.1.0-RC	metadata	da7676906a714f632c04994ff5381c4e96cf20aa
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.0	metadata	ba4a37c63b970b9c70aded60ac72d0f617b5f9a8
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.1	metadata	b69b23263d922f77e92206a72c4f1e8ed544c566
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.2.2	metadata	66fd4ac83b1faabfb1a98eaf6247d7ed92a87296
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.0	metadata	ad9120b61b59e11e794f6a6b4c1a9c4692421a81
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.0-RC	metadata	8b2858e48c44f32d26c5bce0b3c59f00aec04484
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.1	metadata	fb03fe1b8fb8fb473c16e7a8fea374bead31b55f
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.2	metadata	d1985090882b469c20c0453e79edd4dadfa7f42f
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.3.3	metadata	f0e38df809ee1ad1051b10ca8fe9e8deb1826079
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.0	metadata	5fb7133b5ac53cb82b7e533b342f7a6ec8b84136
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.0-RC	metadata	7d55980ffefac2bff86475a1154c162a58626e56
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.4.1	metadata	67800a6b36c041fe4f1c695dee16195347dfa70b
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.5.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.5.0	metadata	8ff3cc1841b6a7b4435b35b2baf715fc9d66475f
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.5.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-core-tvosarm64	1.5.0-RC	metadata	4e4c8cab7b06c7bf74a29767086fdb02a8dea478
