at.bestsolution	at.bestsolution.dart.server.api	1.0.0		82cd091624a0948847b1c8f00f1ae2d6cedb534f
me.proton.core	test-rule	28.1.0		N/A
me.proton.core	test-rule	29.0.0		N/A
me.proton.core	test-rule	29.1.0		N/A
me.proton.core	test-rule	29.1.1		N/A
me.proton.core	test-rule	29.1.2		N/A
me.proton.core	test-rule	29.1.3		N/A
me.proton.core	test-rule	29.1.4		N/A
me.proton.core	test-rule	29.2.0		N/A
me.proton.core	test-rule	29.3.0		N/A
me.proton.core	test-rule	29.3.1		N/A
me.proton.core	test-rule	29.3.2		N/A
me.proton.core	test-rule	30.0.0		N/A
me.proton.core	test-rule	30.1.0		N/A
me.proton.core	test-rule	30.2.0		N/A
me.proton.core	test-rule	30.3.0		N/A
me.proton.core	test-rule	30.3.1		N/A
me.proton.core	test-rule	30.3.2		N/A
me.proton.core	test-rule	30.3.3		N/A
me.proton.core	test-rule	30.4.0		N/A
me.proton.core	test-rule	30.4.1		N/A
me.proton.core	test-rule	30.4.2		N/A
me.proton.core	test-rule	30.4.3		N/A
me.proton.core	test-rule	30.4.4		N/A
me.proton.core	test-rule	31.0.0		N/A
me.proton.core	test-rule	32.0.0		N/A
me.proton.core	test-rule	32.0.1		N/A
me.tatarka.inject	kotlin-inject-runtime-kmp-jvm	0.7.0		e7804c9ec5c73194accdac87e8fc593897f146de
me.tatarka.inject	kotlin-inject-runtime-kmp-jvm	0.7.1		e7804c9ec5c73194accdac87e8fc593897f146de
me.tatarka.inject	kotlin-inject-runtime-kmp-jvm	0.7.2		4098f1e72c75232e9ad76071ef5f204f75abd186
me.tatarka.inject	kotlin-inject-runtime-kmp-jvm	0.8.0		f4e63ead211c3e82f615731d78aa99411f8804aa
net.andimiller	cats-parse-interpolator_sjs1_2.13	0.1.0		593f13af3e634f7472051cadd57626de86a42b24
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.126		e836cda121af361edcf37f198841c6af65cf2342
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.140		c36e9a10ab2619436a37d2b48362953e86cd8008
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.154		88c05eb4e7ec40c43554fc329ae92f611f69e73c
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.180		e6ca3ae8be25055c4795eee58c785799d3179d47
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.185		775535b5f22242f3bc3a0718f63c4091afe869b2
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.48		5c4bba269ce7d7bca30fb3f6c8797961b70e417b
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.52		e6bd1f72109aab7b037d9a8677886c41973849f1
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.58		923304d13550e811f5d213b0168c911cf3977e63
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.64		7a9fada330a3e56c0f3a87937f58d3304251485c
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.68		2b25b2b16af96aadb2907c1beff4b99182b03610
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.0.76		6d0ea1add072fa81bde1aefa59f5841430bcc201
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.1.121		750c84f6e1f1b0f91cc9a8c70a096bc92fbdd35a
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.1.158		0df73aa2f0afe8d654d8a440da1a850220fe763b
net.anwiba.spatial	anwiba-spatial-data-geo-json	1.2.50		e03b649eb5a1a03b40c31231bdda1cb3ed440409
net.dragonshard	dragonshard-data-redis-starter	1.0.1		edbdefdab80decd21ac3693d38080feda885bd34
net.dragonshard	dragonshard-data-redis-starter	1.1		b48a754f2c734d45cea6acedb862ec15eda58a6c
net.dragonshard	dragonshard-data-redis-starter	1.1.1		9a770dcb04e36aafcf3b97fb3e19bc25c3ee3768
net.dragonshard	dragonshard-data-redis-starter	1.1.2		235b4ba22b18370e1dc7fbebdd2372afb9c74d03
net.dragonshard	dragonshard-data-redis-starter	1.2.0		2a18c8f0e5fc0520e7a3f6ae3387faae5c1504fa
net.dragonshard	dragonshard-data-redis-starter	1.2.1		92b497d3ec0b34b4c485475ba5d3e1445e88c5ef
net.freeutils.jtnef	tnef	1.5.0		23231518411e56d6f79ef70a18e8f65f69935e40
net.liftweb	lift-machine_2.8.0	2.1		60f1ed9c9b8d8ba870c2cf172533a564ec7a432e
net.liftweb	lift-machine_2.8.0	2.1-M1		7bb35cc3949db61ee6517e007d1b4beff3183859
net.liftweb	lift-machine_2.8.0	2.1-RC1		7c4eb67b65d975e4701509d2c67c12e6f21e594e
net.liftweb	lift-machine_2.8.0	2.1-RC2		eb5d1cdfaaf6fae2245963a2a6fb513d696842ee
net.liftweb	lift-machine_2.8.0	2.1-RC3		8ce234ec561aa121aa7ceb41910a5715fbc29e10
net.liftweb	lift-machine_2.8.0	2.2		d4f577c2d3e2adeae9280c04fc2cde707f0a6aee
net.liftweb	lift-machine_2.8.0	2.2-M1		ca7b9d6e9e4754609d880fe60abbef78d3d1a47c
net.liftweb	lift-machine_2.8.0	2.2-RC1		ba73eeefb3c9430b881ff0b2cc4ad95a627bdd19
net.liftweb	lift-machine_2.8.0	2.2-RC2		063654fd3233c184d49aa288c2455132e118bbea
net.liftweb	lift-machine_2.8.0	2.2-RC3		6d28996326f5c4b7323e8c02d420ca4a72a303ff
net.liftweb	lift-machine_2.8.0	2.2-RC4		1b9931917c67c7471e15234cbabd3e486fa35b68
net.liftweb	lift-machine_2.8.0	2.2-RC5		b06f4b1574946009e3f1c2febf5cb56b4f260976
net.liftweb	lift-machine_2.8.0	2.2-RC6		42027236809cd022b3d5eb99b9cc9c119937939b
net.liftweb	lift-machine_2.8.0	2.3		66198d147ac5620d555d9d88dde75ed1be1787e2
net.liftweb	lift-machine_2.8.0	2.3-RC1		4e570d60c68d3517f94889a45f40f2787ec4e990
net.liftweb	lift-machine_2.8.0	2.3-RC2		5da69fcbf12a65d0633946559ad9a566d8a201e3
net.liftweb	lift-machine_2.8.0	2.3-RC3		8282167aabae7eaef41e7c175a8a48b0313e6f0a
net.liftweb	lift-machine_2.8.0	2.3-RC4		5044bd0039f809640ad06d4a110ab8dfc78f778e
net.liftweb	lift-machine_2.8.0	2.3-RC5		b67a60bb962b919e8af098d29ff5fad457c8100e
net.liftweb	lift-machine_2.8.0	2.4		79c955361c4f539be2e8e99d4375566eb4352f89
net.liftweb	lift-machine_2.8.0	2.4-M1		db4c3158fc7f0c8ff7ba681d6669be38e387fb75
net.liftweb	lift-machine_2.8.0	2.4-M2		96dbd9ab1d4403cfe5643c5c13e628cb5a406ef9
net.liftweb	lift-machine_2.8.0	2.4-M3		a005cf2cbd194d4ddc76d3296561eec96f37b9cb
net.liftweb	lift-machine_2.8.0	2.4-M4		f06d0529bfe35ffc6c8b7964a5d4b3686582c17c
net.liftweb	lift-machine_2.8.0	2.4-M5		1ab80c54743a25a5d3a7a266cce7f2b0a1501e44
net.liftweb	lift-machine_2.8.0	2.4-RC1		660c9a405abe6c66f39bba79f4585d71ac0390f3
net.thisptr	scriptable-jmx-exporter	0.0.7		039a6de6f9e88a680d937a2e28f7b591e6d0c3e7
net.thisptr	scriptable-jmx-exporter	1.0.0-alpha1		562e32737d7cff1b003329e28aa9f4a303ae0491
net.thisptr	scriptable-jmx-exporter	1.0.0-alpha2		9e731ded881614ad86352f515c8f024dbfc5a2de
net.thisptr	scriptable-jmx-exporter	1.0.0-alpha3		7c232ba9d25f22a2a1a2d38ab5d7b009228c16ac
net.thisptr	scriptable-jmx-exporter	1.0.0-alpha4		c52a710db488db6843bd83765e74b35302e59898
net.thisptr	scriptable-jmx-exporter	1.0.0-alpha5		3589e58b0fa9f5be067df9500469657ffce8ed16
org.apache.manifoldcf	mcf-regexpmapper-connector	2.26		96a2351c3dff492039919e829744d99a5af8ca35
org.apache.manifoldcf	mcf-regexpmapper-connector	2.27		b2319f9d4f339597302d97c7e2f2682798c30352
org.apache.manifoldcf	mcf-regexpmapper-connector	2.28		339f22dd6b936aca61918bb889f17b3891a81316
org.apache.qpid	qpid-client-examples	0.30		75bd6fa3babcb620b88b0133cee9128608d5131d
org.apache.qpid	qpid-client-examples	0.32		a5012aba6d3d73d2f919a712f1b8125c645b09f4
org.apache.qpid	qpid-client-examples	6.0.0		2012c6663a05e5aede7984248fc8350476866748
org.apache.qpid	qpid-client-examples	6.0.1		54aaf9c8638ff269992e3167dd22d804691194bb
org.apache.qpid	qpid-client-examples	6.0.2		bd095e6fe921e7bf4aa52646b889711181a13146
org.apache.qpid	qpid-client-examples	6.0.3		9c792bbd418e75d167342e190294c50e1562ffa3
org.apache.qpid	qpid-client-examples	6.0.4		2e4dc7679d2a58225f8cfb9abfd4a31545a1151a
org.apache.qpid	qpid-client-examples	6.0.5		612b39132c47791351d9ac461179470cae02edba
org.apache.qpid	qpid-client-examples	6.0.6		585439adeae6ee6303c94ac43f4ac8f92d6b04aa
org.apache.qpid	qpid-client-examples	6.0.7		a57287443ec664e67bf3d15ca8f2a1e19bb3af4b
org.apache.qpid	qpid-client-examples	6.0.8		ffec9d068e5e048a0cf03379ad87452a3c0702c9
org.apache.qpid	qpid-client-examples	6.1.0		0d5f65d976561da48b81e1c519eaa39c37cf4d24
org.apache.qpid	qpid-client-examples	6.1.1		45025b0004a40997cc35379983d26fef9125c22b
org.apache.qpid	qpid-client-examples	6.1.2		4cf7a1e3ebf9d017a32542bf9113794729b29dd7
org.apache.qpid	qpid-client-examples	6.1.3		11049b151c72638a4794180b648ca5c1f971ed85
org.apache.qpid	qpid-client-examples	6.1.4		eb887e5aabc881b901c14225443adc65c2c58456
org.apache.qpid	qpid-client-examples	6.1.5		eaa814273e7ca68fb5e1dcd103e2ecce72fadc0c
org.apache.qpid	qpid-client-examples	6.1.6		91f5bf7b8b454e3f922948e072147edb978fc45e
org.apache.qpid	qpid-client-examples	6.1.7		3fd5ab792582e2457fadd2c85839d2e93f02db5e
org.apache.qpid	qpid-client-examples	6.3.0		79597dc4fdc9372d2d5d9fbd0d4be46f8974f54c
org.apache.qpid	qpid-client-examples	6.3.1		f0ea78244380a6f23a06531a440b4d02263ffa72
org.apache.qpid	qpid-client-examples	6.3.2		3fafcfcf5b4f988db1dec5b5ea5f9fd3acfe7598
org.apache.qpid	qpid-client-examples	6.3.3		ad18b9e2dbe4506e9cf4cdcdb172d7ebdbf78b3b
org.apache.qpid	qpid-client-examples	6.3.4		105b40c19e64943d5c1374c05f5dd360d0b0d4a7
org.apache.qpid	qpid-client-examples	6.4.0		4dd0c708d76f610ca1bbcd5f02ea98bc832355dd
org.apache.servicemix.examples	cxf-wsn-client	5.0.0		9eb7e3300f3ebeb19333328ddf61f949a36bb1bb
org.apache.servicemix.examples	cxf-wsn-client	5.0.1		55087b9a2d05c91a984bf1459544a16ea6fd0598
org.apache.servicemix.examples	cxf-wsn-client	5.0.2		5752a67abe97ce30b256715e658e1971dd5291cc
org.apache.servicemix.examples	cxf-wsn-client	5.0.3		036b3ef9d43f1a34e734922dfb4f66dc75d30ddf
org.apache.servicemix.examples	cxf-wsn-client	5.0.4		00cfdb55b4bc00a85100010ced73d72c4c82cc0b
org.apache.servicemix.examples	cxf-wsn-client	5.0.5		6bebd2f2eb2b9b96fad052e7b38847b1327b6f95
org.apache.servicemix.examples	cxf-wsn-client	5.0.6		71a4fbb819ebc62dd783b3ea1ec539616907aa9d
org.apache.servicemix.examples	cxf-wsn-client	5.1.0		54fdf48606a8eb44fa19902e9edb7706be981ad3
org.apache.servicemix.examples	cxf-wsn-client	5.1.1		db58a2102883ca392843316c8a637011df5c8196
org.apache.servicemix.examples	cxf-wsn-client	5.1.2		23f22acfeafe482bb58e2f241af253ff72239228
org.apache.servicemix.examples	cxf-wsn-client	5.1.3		8fe51c33257bad701accec1b0d6efcf9e9d796b0
org.apache.servicemix.examples	cxf-wsn-client	5.1.4		e4b8f9ed75e25b5941b7864fe564342819c82154
org.apache.servicemix.examples	cxf-wsn-client	5.1.5		b6aab924374c307610ecbe26e5637b2442ce2032
org.apache.servicemix.examples	cxf-wsn-client	5.1.6		a30a6b66c440b12e5d833a5b556d35c63feb664e
org.apache.servicemix.examples	cxf-wsn-client	5.2.0		fc3f394147e67767688804701baff176ca299be0
org.apache.servicemix.examples	cxf-wsn-client	5.2.1		09792c215d6a8712e23a717b05c5f4f2c6a49c1a
org.apache.servicemix.examples	cxf-wsn-client	5.2.2		8d0249a7dd498ad6a2b995668f7fe28a083207c2
org.apache.servicemix.examples	cxf-wsn-client	5.3.0		1dd4dd21570b998b304a681204a703934bf3112d
org.apache.servicemix.examples	cxf-wsn-client	5.3.1		bb9bfbd536e70e884c14041431bd72ddebe023d0
org.apache.servicemix.examples	cxf-wsn-client	5.3.2		c26297a1deaa1a92d87590b168d0e311fb22fd48
org.apache.servicemix.examples	cxf-wsn-client	5.4.0		08269f5481704b967829f40f29f138bf3aeb8ce0
org.apache.servicemix.examples	cxf-wsn-client	5.4.1		aa2aefcc43eac7ce75d88b8d3f5c60c1270cf5c6
org.apache.servicemix.examples	cxf-wsn-client	5.4.2		82ceb263b973bf74c6cb7dc97ebe2c6f66d0100f
org.apache.servicemix.examples	cxf-wsn-client	5.4.3		3f9a5a72fef8a0e0c4d64f8f8f01ab0c5b4c6117
org.apache.servicemix.examples	cxf-wsn-client	5.5.0		3dcf8671838056890f21db202133c1f4d433e55c
org.apache.servicemix.examples	cxf-wsn-client	5.5.1		98d24557ddadd8b8a714290bfa76e9ce36c36f29
org.apache.servicemix.examples	cxf-wsn-client	5.5.2		a2bd540d463c516e456ab791258edbe47caded82
org.apache.servicemix.examples	cxf-wsn-client	5.5.3		6cb601abd69d4f62ac22251337f27b2ab7553af6
org.apache.servicemix.examples	cxf-wsn-client	5.5.4		162f94ccf64bb1dbd92db0aa08689e1728a9f1d7
org.apache.servicemix.examples	cxf-wsn-client	5.6.0		6f266de29202a2941c9e2cc8f3b4a86f4e3a47c4
org.apache.servicemix.examples	cxf-wsn-client	5.6.1		ea88c133ab59f6aa3e92455a56016ff692c68979
org.apache.servicemix.examples	cxf-wsn-client	5.6.2		9e44e19edb82b38c4b154b3629927d9319a0851e
org.apache.servicemix.examples	cxf-wsn-client	5.6.3		4b60a82cc93a874db0daacd09218d2b3db9f9765
org.apache.servicemix.examples	cxf-wsn-client	6.0.0		f4990e67f886824e6f6632840b88f86e026b78aa
org.apache.servicemix.examples	cxf-wsn-client	6.0.0.M1		06634658aa2bf9a269b5630900c12c78160153a9
org.apache.servicemix.examples	cxf-wsn-client	6.0.0.M2		a7fe72b67ecc53aec1498917d3e2dca757b5a1a9
org.apache.servicemix.examples	cxf-wsn-client	6.0.1		7b7c705921ecfb286e890c1268e3dec95377a988
org.apache.servicemix.examples	cxf-wsn-client	6.0.2		154a91f6c8e0cf5b387a2c61fde696363c2b3f17
org.apache.servicemix.examples	cxf-wsn-client	6.0.3		3a64ff5309ea782d1f6f3c71e38f07314de13693
org.apache.servicemix.examples	cxf-wsn-client	6.0.4		b0cbb788a7fbef785cd2db927e2298fb2c4e6625
org.apache.servicemix.examples	cxf-wsn-client	6.0.5		36f443454d59c36a9adf957866dc02fbf7efb23b
org.apache.servicemix.examples	cxf-wsn-client	6.1.0		7c5a041ff6c461e98e8accd7728efc903c459d8a
org.apache.servicemix.examples	cxf-wsn-client	6.1.1		efb39896003c72250d16e31ba63086a6909c7e5a
org.apache.servicemix.examples	cxf-wsn-client	6.1.2		55f1b9a7ff465e645319202c6adbc84b525503e3
org.apache.servicemix.examples	cxf-wsn-client	6.1.3		1f936e08dab980e53c878edd2ce853d442d4d73e
org.apache.servicemix.examples	cxf-wsn-client	6.1.4		f79cd753b604139f5ba7c2b0a576a2c34ea3c263
org.apache.servicemix.examples	cxf-wsn-client	7.0.0		bb8bdc39d54ad00b65fb31434e8b2a412a801187
org.apache.servicemix.examples	cxf-wsn-client	7.0.0.M1		d03187dafa2e95ca9a25702b2f6544679488da77
org.apache.servicemix.examples	cxf-wsn-client	7.0.0.M2		c4adebbc274af5449c8238a441551b3f58a8b35e
org.apache.servicemix.examples	cxf-wsn-client	7.0.0.M3		059374c2f4ab368e41a274d867d7fdb79f0f8408
org.apache.servicemix.examples	cxf-wsn-client	7.0.1		bca21dddc587c94c56b691c0624191cd06ae6cef
org.apache.uima	uimaj-io-json	0.4.0		02654ad523ebacb1dc3842642dd1274ec4a5e924
org.apache.uima	uimaj-io-json	0.5.0		a0966f9b632d3b7c5fc5d96d11b1a88e190aceea
org.bedework.bwwebcl	bw-calendar-highlevel-client	4.1.2		N/A
org.bedework.bwwebcl	bw-calendar-highlevel-client	4.1.3		N/A
org.bitlap	scala-macro-tools_2.13	0.3.4		7d8e38e8216194c3d025c15a259b6066f3b6c971
org.codelogger	parent-pom	1.0.0		N/A
org.eclipse.birt.runtime.3_7_1	org.eclipse.emf.ecore.xmi	2.7.0		a4fb6e7f4a834d801dda3448e6c5c807908c5e87
org.eclipse.collections	junit-trait-runner	7.0.1		c6c17753bae777d67a1dfb379bfdaf46ddbc990b
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.14.0		4de0024a1188babfbc3b5d78921f3e4847300723
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.0		4548e11c3e45f374a9e22e29226df0b331a0efd0
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.100		754108098faa3d8de8ec98675bd7e51fbeca65ba
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.200		4b778eceb1fd877d00ea971c591193373b02a7b4
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.300		6b23fde3351aa2e1db0614b57a84bd65d13f954c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.400		e08873b99d183e969fdea7ef6c26c6588eaefefc
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.15.500		f1e481d582e83e5c0a5c0eaf71a2f3fb39a4666c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.16.0		e5cf8bef1a67b02dd3ea8de3a92588cd9bc329b9
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.0		91b3bcf6e110a45d019ff1fc9bbcf603725143e8
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.100		6ee920bf0c7133e8f7450169f3da2ee8bb292de9
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.17.200		e87fe5583cfef88fda773d48092d1b5e0812ed1c
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.0		6e0f5e29d6e2936441e28fa40417a4723cdc2cf6
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.100		f203f3ecbdb8ad9f8d67aa368a39f9d0bf544ffc
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.200		b91c2ee3c1bd5d771165824c978914b2a7599ec1
org.eclipse.platform	org.eclipse.e4.core.di.extensions	0.18.300		d85e6402b0b8aea1bb22dce2f63d555e8fb2bf13
org.finos.springbot	chat-workflow-testing	10.0.0		dec4fd01a6858bef812567dff5c6879a2ff72b45
org.finos.springbot	chat-workflow-testing	10.0.1		2853f12a79a65602fd5efdb181561f6541e26035
org.finos.springbot	chat-workflow-testing	10.0.2		bdf3e62f183ef7f6eac691febbfc2826c302c345
org.finos.springbot	chat-workflow-testing	9.0.0		5c17fb96ed385daa3d2b80643a53203c2d02ba8f
org.finos.springbot	chat-workflow-testing	9.0.0.BETA		90b6e4151480fb5189b03ce841da99117812d787
org.finos.springbot	chat-workflow-testing	9.0.0.BETA2		94421194ddbfa23560bf754928e6a6afda7e93df
org.finos.springbot	chat-workflow-testing	9.0.1		b2a9514e012f714f0c6b72358cef03674b415019
org.finos.springbot	chat-workflow-testing	9.0.2		389d2b46159caae08ab9fab5cb8652a3fc8fe37c
org.finos.springbot	chat-workflow-testing	9.0.3		044cbbf4f49d4b58cf79d596f04825f2ae38ee4a
org.finos.springbot	chat-workflow-testing	9.0.4		02b80995dd46ecbb1421bb339802833ed996fc1d
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.0		e23866cb12ff274513c44878b232048d39618cd2
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.1		07d5e95762c19b3063235cd4526edb3e6ce3ab53
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.2		c82febf0965ceaa71d8182c44ee0e5e1ff3ba7d8
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.3		849f50309c5e1c01f40e2c6681d0f05f466d9368
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.4		f5930a07db9234214fb91ee5f070e6a5833fb89a
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.5		e5328e841d2f10465d749af4e01c9312e2979400
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.6		772542e4d160331aa62d18f901fcda406145849f
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.7		752dc7a3b83eaca6cf549a5849c9c680aedd1aac
org.gerweck.scala	gerweck-utils-java8_2.11	1.5.8		652c21176adcfd717e867a68bdac5218046446e3
org.gerweck.scala	gerweck-utils-java8_2.11	1.6.0		8f1546f52e0ea3575d88bcf87a213a21b173d96e
org.gerweck.scala	gerweck-utils-java8_2.11	1.7.0		fecc7a938dfe2b0a993ee753cdf72a2262bd617c
org.gerweck.scala	gerweck-utils-java8_2.11	1.7.1		659e83a8d85dccf8ceac4ef9ca778a03d44395dd
org.jpmml	example	1.0.0		aa93940dffb547b9b91add5c55587beb9c679e34
org.jsonschema2pojo	jsonschema2pojo-jdk-annotation	0.0.1		80189e1c723e34275bb163524df5daae0a232a0d
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.0		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.1		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.10		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.11		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.12		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.13		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.15		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.16		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.17		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.18		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.19		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.2		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.20		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.21		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.22		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.3		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.4		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.5		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.6		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.7		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.8		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	1.1.9		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	2.0.0		N/A
org.kualigan.maven.plugins	kualigan-maven-plugins	2.0.3		N/A
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.7.1.FINAL		5a93f6889b46ea44011cbd5ed1ba474526ec6b35
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.10		d2e2da6256633b6469c46114ad3f58b0420c1ceb
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.11		bdaa330688521ecb5a7d99cfb3079e7d7e1eb82e
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.12		a25fe8152c2505f5303e9ad329794b83e763366b
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.13		a287130a671bd9cf9ddc2c7880513af18ffa4dd9
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.14		59e324cf5a7281debea148ae544b9b2b752b7a79
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.15		565158648f8edb18abecab505b7554b7ee601fe3
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.17		2c71c106f46ed56654375cb8df1e2afee1339e93
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.18		e08a13ed43c503432f459064ff0789374e7dcb68
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.19		7181b46bb8aea7413b108b1fc6ddff3225c9592a
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.20		59ec949bf173c9e514f866fb118a9054d7beb4e4
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.21		4333c872d551c7a1149f822a10502719a86591bd
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.22		db8ed569ed4ab65d07dea04dfdbcf105bcfd3c73
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.23		5706666a1d2a1393be0d8ca71bf37371d5fc6fe8
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.24		09183d3801c5bc1442e80b59966786ecf743858f
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.25		e9ec8edef8a6ece05be2552134f2948d44407bf0
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.26		34bc0077d92a4a4bc32c3a931a7412729f0308ed
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.27		72f8b097972371608d68c8b134adfa14d9fe8e16
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.28		aed2083207335788ab7d34733bb5b1d0c8b91420
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.29		5a4e34f6eac2f08c33a4815114418d91c035a69f
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.30		80f0f3a6a04eec6ca227f9bbeb216e9073e06663
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.31		d4e024a35e8c597990f7591182818f566f0148a3
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.32		1b5456633d59f04a177821172690b0dd7a499c31
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.35		2201c2ecaa08e34f02288073667a02c58c823e71
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.36		63711605dd5c006bab7cec5cbee609a76b38e8ff
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.37		52425214ec1a770dc39c1c215b8357e824860fc6
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.38		17982cea0cd0d59ff0387e1c540d54f8747a6543
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.39		6abd304cf024d3b2b3ba4ba4ed5f0bc41762d5fc
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.40		c2bb22326e482de7597dc86cbc9baacb0901b3d6
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.48		c7e3aeaef8263e7e7ea530d8d560c1b35cbd7e8a
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.49		fa035482710c37594f5454d4556fa0aaadcd185b
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.50		05a001c1634271bd809b0849a1f2d29449196817
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.51		5123ddc338936f49a518b614e05cd60ba41a62a5
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.54		eec51c804b21a3da995b87cf8a6730608b5bda5e
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.55		2451b1f08360eab9329f5cc558ef3704f23c0673
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.56		8b32eddda8d71bd5a8cc647d6e380ede98cbdf25
