ai.grakn.kgms	core	1.4.3		e0d49af654fb61f5f6ccf08e53e868ed2be0232c
io.vertx	vertx-micrometer-metrics	3.9.1		6ca72aa642c981a8c149b24038f12e24ff10561d
io.vertx	vertx-micrometer-metrics	3.9.10		7dcd75c3d678d6053592f70528662e22cf9d336e
io.vertx	vertx-micrometer-metrics	3.9.11		31f6d0e8ce2e5bc92e7360c9e9d5197ea6b485d0
io.vertx	vertx-micrometer-metrics	3.9.12		68649eb89a7af75c884e0a535cea0f4b263f0c9b
io.vertx	vertx-micrometer-metrics	3.9.13		71ea4b2d2efb8decaa0e3c9af016c9dd0f30c0d7
io.vertx	vertx-micrometer-metrics	3.9.14		9d3dc2fa4d34eb2fb708c5b3ce9b68ba35fa57a4
io.vertx	vertx-micrometer-metrics	3.9.15		21dac32eccde43e0d3aaf6e6a0c3d593ca7bcfc5
io.vertx	vertx-micrometer-metrics	3.9.16		f2ebd04307f5fdd38516127c237e22f8b4360352
io.vertx	vertx-micrometer-metrics	3.9.2		18c02b4a2e4802ea475820798779a910b227852f
io.vertx	vertx-micrometer-metrics	3.9.3		e93020d1314bc5db6302bc6d8e4612f0439503ed
io.vertx	vertx-micrometer-metrics	3.9.4		ce89e7141ab0e4b20bb095e4fdbd7ddcc326d219
io.vertx	vertx-micrometer-metrics	3.9.5		8f3f28918cbd64d08bd68215a51c30a9a88c53c4
io.vertx	vertx-micrometer-metrics	3.9.6		a501e41abf6c9bda59aeecd8453626f281f6b79a
io.vertx	vertx-micrometer-metrics	3.9.7		667adf1cb5ba3948eab1481d3654ede9efba00d5
io.vertx	vertx-micrometer-metrics	3.9.8		c3b183c4b4a35c345416736df3df8077c4ad2666
io.vertx	vertx-micrometer-metrics	3.9.9		6384857138cb5fa2593a05f2ae8b892127cc9f4c
io.vertx	vertx-micrometer-metrics	4.0.0		5f0925f0692e64e37fe7fedd261407aedce22318
io.vertx	vertx-micrometer-metrics	4.0.0-milestone1		c05eca8908ee1f849ce694bf019788a3b1ec2028
io.vertx	vertx-micrometer-metrics	4.0.0-milestone2		56e8a658f4d1ee773156100dad05d0d322b18aea
io.vertx	vertx-micrometer-metrics	4.0.0-milestone3		ec881a7da1c3659ddca987afba874b18b18926cf
io.vertx	vertx-micrometer-metrics	4.0.0-milestone4		84788ebe3d8e1f0f3bea23400d10a10ff3e3dc8a
io.vertx	vertx-micrometer-metrics	4.0.0-milestone5		2b56bd8e987a5f214c9748016ca15f530849ecb4
io.vertx	vertx-micrometer-metrics	4.0.0.Beta1		1729b356b4d0b080399fbbda8344fc33f7320091
io.vertx	vertx-micrometer-metrics	4.0.0.Beta2		36e37133a2190389014d85f3bf2a1fa04b7b641f
io.vertx	vertx-micrometer-metrics	4.0.0.Beta3		e9128e2cbcb6c1b218e74036029ade5a3b233e0f
io.vertx	vertx-micrometer-metrics	4.0.0.CR1		d280735b52326cea89ae95ed394efae483b221bf
io.vertx	vertx-micrometer-metrics	4.0.0.CR2		8d6ba26be778fea9ea1e9b4cbc5ec4804274446b
io.vertx	vertx-micrometer-metrics	4.0.1		b4c3cb046cbf34b1573e6f7d78b1f76f34c9a1c5
io.vertx	vertx-micrometer-metrics	4.0.2		fae7d7740ec4c610671732f0ccaa47deb4f8da52
io.vertx	vertx-micrometer-metrics	4.0.3		5395857be5c155185ec7e3de975695753179ed75
io.vertx	vertx-micrometer-metrics	4.1.0		aa8aaf99e8e531035b4d06072b5127c567a2e851
io.vertx	vertx-micrometer-metrics	4.1.0.Beta1		a07981dfec46eef424c639e239bc4464eef598b8
io.vertx	vertx-micrometer-metrics	4.1.0.CR1		f5924cf2eab70619609eba06a4ec985f71008457
io.vertx	vertx-micrometer-metrics	4.1.0.CR2		5d23e89f3516f2b94b47b7f4d4cb262fd1eebe6d
io.vertx	vertx-micrometer-metrics	4.1.1		480941fdb312a21215838b2f5d5b25a7fc4d8cd5
io.vertx	vertx-micrometer-metrics	4.1.2		5a3e88c836b68db631dc60587475b332b56d00f3
io.vertx	vertx-micrometer-metrics	4.1.3		1d91cf1220e0492e713d26fbc17d3635f75af1a5
io.vertx	vertx-micrometer-metrics	4.1.4		80531e8eb80f62dd2ad8df35eea89464997ce5ec
io.vertx	vertx-micrometer-metrics	4.1.5		e5a7220133303be8e3f2d5b72d64c24592856497
io.vertx	vertx-micrometer-metrics	4.1.6		a4c262c30e8892082b091222b00fa8ea5b720c81
io.vertx	vertx-micrometer-metrics	4.1.7		63198edb80181cd7edde20203c1e67ff5cf1a618
io.vertx	vertx-micrometer-metrics	4.1.8		bcb9c90891fbbf816bc526c30a94a32a55f8039d
io.vertx	vertx-micrometer-metrics	4.2.0		769f6c0c4a0823278852324e1ae0003488663eb8
io.vertx	vertx-micrometer-metrics	4.2.0.Beta1		37705edd40c4cde69cd80e78f0a3a3e84319be63
io.vertx	vertx-micrometer-metrics	4.2.0.CR1		5804136facae44ef600c00c23bc810e7b698c76e
io.vertx	vertx-micrometer-metrics	4.2.1		6ada926ac3ddc3dead2298fb3ef9d133425e44ab
io.vertx	vertx-micrometer-metrics	4.2.2		fa072bc0e356b31929892ef76ef319a5050bac72
io.vertx	vertx-micrometer-metrics	4.2.3		e559f7ecd49e9d33494cb8b40a08dd10fb7113b0
io.vertx	vertx-micrometer-metrics	4.2.4		746521d8726e2f8afe5b496d0697afd75d645a92
io.vertx	vertx-micrometer-metrics	4.2.5		54730be2b0e12803045a532c85d241e8934fc6fe
io.vertx	vertx-micrometer-metrics	4.2.6		43984223b0c2aed868c79260156c6ab438511b99
io.vertx	vertx-micrometer-metrics	4.2.7		661109f4d9ae6f1da9c8c7312dad2945044099cb
io.vertx	vertx-micrometer-metrics	4.3.0		5d1e4b5a6b6bb678f54a1729e315059ccba43b52
io.vertx	vertx-micrometer-metrics	4.3.1		a49ecf8bd28bf645c8f4030a35cb21c3522b0520
io.vertx	vertx-micrometer-metrics	4.3.2		70f2a0a34d022ed7e431eaceb9b18d766bc77741
io.vertx	vertx-micrometer-metrics	4.3.3		146a62b41ed412ab042cd20d4dfda496b1a39798
io.vertx	vertx-micrometer-metrics	4.3.4		9c45bd6fb7ecb983bf45e57448931d1ed178a8ac
io.vertx	vertx-micrometer-metrics	4.3.5		f8882ebee548430935439b2f39c81af01163c90a
io.vertx	vertx-micrometer-metrics	4.3.6		4bc92373ade1b871fe969778d4c6cb754a01d27f
io.vertx	vertx-micrometer-metrics	4.3.7		8a587fde0583a957917cf9777047c48637ae0254
io.vertx	vertx-micrometer-metrics	4.3.8		76aa29186d534ff2f7846953c3548e02b785279d
io.vertx	vertx-micrometer-metrics	4.4.0		d059a7666914d450668d65858c9b3ab8794d9c40
io.vertx	vertx-micrometer-metrics	4.4.1		9d474233ab0961bbeea66773c86f3e123d504094
io.vertx	vertx-micrometer-metrics	4.4.2		8731f61a5e19618348a372a0da3c916bf44e8e4e
io.vertx	vertx-micrometer-metrics	4.4.3		7358fd78594159a420088151c6d5d52d002bf802
io.vertx	vertx-micrometer-metrics	4.4.4		40579296d8d89a93d8a9419f56e2fce18410b93e
io.vertx	vertx-micrometer-metrics	4.4.5		b5b7705c675b01b56cd8190762ed786fd8cde016
io.vertx	vertx-micrometer-metrics	4.4.6		96c2c3b65a103bc12ff43336744a8c839bc322d3
io.vertx	vertx-micrometer-metrics	4.4.7		07c57c3733d97efbc55063a2171cddec081f35f6
io.vertx	vertx-micrometer-metrics	4.4.8		560ae06cbf0558cd24007babde8837286641bb6c
io.vertx	vertx-micrometer-metrics	4.4.9		b25655ac3c9dfbf016f531375c090696d4c21e22
io.vertx	vertx-micrometer-metrics	4.5.0		54e71119206180bf0eb1db204341d250a4ea9b38
io.vertx	vertx-micrometer-metrics	4.5.1		6b926877dd3c7584f8f9346b56960e2af2e5a565
io.vertx	vertx-micrometer-metrics	4.5.10		229298231f80b33648cd6fe25041d50ccb37fb13
io.vertx	vertx-micrometer-metrics	4.5.11		fccfaceeff1c31ed427190398cb55c9cc1297ede
io.vertx	vertx-micrometer-metrics	4.5.12		310322e0c10c4a17f845f3576740b2ef2c9dcad5
io.vertx	vertx-micrometer-metrics	4.5.13		5850402dcc7ee316882fc2ffdef0240f58457914
io.vertx	vertx-micrometer-metrics	4.5.14		ff9e38ef289ac993fd5a8b88d3bb2d357f968524
io.vertx	vertx-micrometer-metrics	4.5.2		8d9bbd76a7ecb2a9db621df9543a1c5121322485
io.vertx	vertx-micrometer-metrics	4.5.3		d86e069d65bdf70e1d6949e81428cc1e54384012
io.vertx	vertx-micrometer-metrics	4.5.4		f2c3c48b1a8451cbb2e1c05a6eb0b1e99dfcda7a
io.vertx	vertx-micrometer-metrics	4.5.5		2f4f06e443c69588d708b9425ff91b7a64cae2a0
io.vertx	vertx-micrometer-metrics	4.5.6		4a89081b0a4ee8b66e9d99ed913faf01df8da3d0
io.vertx	vertx-micrometer-metrics	4.5.7		c1a40f89a1b21f7bfd7851654045c3a9a90187a4
io.vertx	vertx-micrometer-metrics	4.5.8		c39a96637f479d24afa2cfb26105a93a2ad55282
io.vertx	vertx-micrometer-metrics	4.5.9		d811b11a41457143d51a4eeb0c6634a7aabaf525
io.vertx	vertx-micrometer-metrics	5.0.0.CR1		8e32fc8856202ce837fdc5b63adf2afbcc1f3775
io.vertx	vertx-micrometer-metrics	5.0.0.CR2		dc6462e35681184a48e6539f9948cff95e105d41
io.vertx	vertx-micrometer-metrics	5.0.0.CR3		3f18d5a6c246cecf6424699a26e787f612a81701
io.vertx	vertx-micrometer-metrics	5.0.0.CR4		81dabd2726de118899620cdd4e2997aa55072f07
io.vertx	vertx-micrometer-metrics	5.0.0.CR5		b8f3d120abbbf86478964458c82f6cb206974d22
io.vertx	vertx-micrometer-metrics	5.0.0.CR6		bb94f08abcc0db80da41d79fb06c6656dd2665e1
io.vertx	vertx-micrometer-metrics	5.0.0.CR7		c90928058f7be0397fe5ecad23e13af89a90f9e4
ml.comet	comet-java-client	1.0.11		406f551ee5c5a06f6a75d9f40885cd4cf90a4865
ml.comet	comet-java-client	1.0.11	jar-with-dependencies	114ac720f35dae71cf533c69c70bad34af9c1f7c
ml.comet	comet-java-client	1.0.7		f447c0de137c9d012ff5889a8b5c392b0c1e6df9
ml.comet	comet-java-client	1.0.7	jar-with-dependencies	f5b4f7652dc9ede922e30c6febfec154031c2382
ml.comet	comet-java-client	1.1.0		2c554d63fbc76faf7ff43d43987aa0795ef3454e
ml.comet	comet-java-client	1.1.0	jar-with-dependencies	8669cf9d2eea3306542a483fa95cb86ec17a3c28
ml.comet	comet-java-client	1.1.1		f383aad8108d262e285bb441b3d8148e3ce94915
ml.comet	comet-java-client	1.1.1	jar-with-dependencies	2b4577e9d3112ba7cd8d29df4837cad722cffd8f
ml.comet	comet-java-client	1.1.10		95d98b2dd319053b9d504e48a0fd23b84f38b834
ml.comet	comet-java-client	1.1.10	jar-with-dependencies	82c082cc102cc7f1d5d81b36d67fb8720cc8248e
ml.comet	comet-java-client	1.1.11		03ade6535cc4edb875837296fa6dc06a380a7a99
ml.comet	comet-java-client	1.1.11	jar-with-dependencies	59d770d4d34f9620518d1046553c391f3b589f1d
ml.comet	comet-java-client	1.1.12		e36ceef4d27cf96ecbb8e20194cc4e61b6c1b589
ml.comet	comet-java-client	1.1.12	jar-with-dependencies	712892b8f58e765041a152c046750066bcb50f61
ml.comet	comet-java-client	1.1.13		1735acd64a4d77d2470d1fe492a7b4938eee018d
ml.comet	comet-java-client	1.1.13	jar-with-dependencies	b8d05400ec2522afc28cf91631d844009f08eed9
ml.comet	comet-java-client	1.1.14		a52c000ace2d7aba8c39e0a38107b5d189b284fb
ml.comet	comet-java-client	1.1.14	jar-with-dependencies	2ed64489a70a0ff5c06603b608cf202b31377609
ml.comet	comet-java-client	1.1.2		116dacbe58c8bf825e3013a29b51426fa171f3d5
ml.comet	comet-java-client	1.1.2	jar-with-dependencies	d3f513edefa4985c10ab2a8ef54a4e400d85d4f1
ml.comet	comet-java-client	1.1.3		62647754d0300fadb253fdd06c9d2f4f325c5164
ml.comet	comet-java-client	1.1.3	jar-with-dependencies	6127b5c43794b64816051fdaccb600a10914f4d8
ml.comet	comet-java-client	1.1.4		4db08427adb2b966e83f07a3c0b46ccd596186cd
ml.comet	comet-java-client	1.1.4	jar-with-dependencies	e2cace0487b88c93b4c3e504655b9cbe0e327ee1
ml.comet	comet-java-client	1.1.5		21692cf09bc3230b36dceb2ec71dbd5a3ebb4703
ml.comet	comet-java-client	1.1.5	jar-with-dependencies	495965455573f5bb17901d7fdbfdca0d7978e298
ml.comet	comet-java-client	1.1.6		c2bb2e86d23cb8ff4dab955bf64067127a68d235
ml.comet	comet-java-client	1.1.6	jar-with-dependencies	5bb47e26b8b4a410bdf41ee8a39b9a82da1f76f2
ml.comet	comet-java-client	1.1.7		fa6b01919a66b861e12eaa47c8237e43ff3096d4
ml.comet	comet-java-client	1.1.7	jar-with-dependencies	f82210d9302206bdf14680ed68cc2088f62f6db3
ml.comet	comet-java-client	1.1.8		50289f6882bea01b590455da3e302d0948a84bc6
ml.comet	comet-java-client	1.1.8	jar-with-dependencies	47b9f597c5ab32fb5826b116fb148aae1f165d5d
ml.comet	comet-java-client	1.1.9		0a07859dd39ef61883f65609ca50b8e331ec5da5
ml.comet	comet-java-client	1.1.9	jar-with-dependencies	4b944f7645897cd79de3925a9bc0c5c7c45a1bbe
net.dankito.web	ktor-web-client-macosX64	1.0.0		N/A
net.dankito.web	ktor-web-client-macosX64	1.0.0	metadata	add416fafce2118cb1a783879076caaf5343db11
net.dankito.web	ktor-web-client-macosX64	1.1.0		N/A
net.dankito.web	ktor-web-client-macosX64	1.1.0	metadata	306e8584a6c33b589df87ff7adfe7597d4da734e
net.databinder	unfiltered-uploads_2.8.1.RC1	0.2.0		169d262f4a9be114a959ab8dbf912205e2a1b09e
net.databinder	unfiltered-uploads_2.8.1.RC1	0.2.1		93685a67217d6239911b7fcd88941450f46c86e9
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.24.0-v2-473-0		7fefdea762cdcefe947af4514dca81ea27f24d5f
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.24.1-v2-473-0		f648075ff59bb25fc12b626d2592bb7542824d07
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.24.2-v2-437-0		a45119b63f81e5cd15d0aa07fa3d949d04434ace
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.25.0-v2-518-0		a7cd5669557ec036f6d4e829fb75e6226e7eb93d
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.26.0-v2.524.0		53e9aa5ffe713be9b99ebebcf681ac75c7bb4b31
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.26.1-v2-524.0		026319294ddd84141487771225c54bf8501c0f5e
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.26.1-v2.524.0		5feb65373e246a9af61c88f9553bfdd57d8fef2c
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.27.0-v2.571.0		d9bb7c645d8521d8d128025ae6c3b7509894ad34
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.28.0-v2.596.0		d573b011f3b62f24f4f45e0b07dc5b3547fde69a
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.29.0-v2.624.0		c16ac3bfdc3679c29a1651b729e5984f94b7d26e
net.exoego	aws-sdk-scalajs-facade-mq_sjs0.6_2.13	0.30.0-v2.715.0		9087ffd316b9f62e5afaa3b53a0150c255afd48b
net.hydromatic	quidem	0.10		16c345b01fc5a96251c1a356aab65c2437305484
net.hydromatic	quidem	0.11		fd526fbcfa7e6a1de03f8bf72d557ae497d570ba
net.hydromatic	quidem	0.12		60ec2be6fcd37e6e4983213821f2ecf16b50e57f
net.hydromatic	quidem	0.3		dd95a14ec251ab0a1177d5883ed6c1d134d6397a
net.hydromatic	quidem	0.4		9e0b14aeb920518efcad900ee726905184aa4420
net.hydromatic	quidem	0.5		3e7cd73649f2c98bca041ee8ad35b745869750b2
net.hydromatic	quidem	0.6		41daaf09fe3a65fd19f1710cbd619eaef8eb5fbf
net.hydromatic	quidem	0.7		135599238bac52c146f91ae1963e7a1827269808
net.hydromatic	quidem	0.8		bdfb29619b29578ba37ba93225a47739cc36d6ed
net.hydromatic	quidem	0.9		207853540d6a2a8ede539fa570da6ab6ba427dc5
net.mbonnin.cast	cast-macosarm64	0.0.1		N/A
net.mbonnin.cast	cast-macosarm64	0.0.1	metadata	acb7475c7979bf7e10fa4ecbee7ac8b3e6f695ea
net.sf.squirrel-sql.plugins	mssql	3.2.0		512739b9828bb644130146099691d4f8648bfef4
net.sf.squirrel-sql.plugins	mssql	3.2.0-RC1		6055e02237a84ea0fbc8db41b5fa6119b57cae46
net.sf.squirrel-sql.plugins	mssql	3.2.1		18164a6ca96ebdc14aa029b6c60403fe7d47efc3
net.sf.squirrel-sql.plugins	mssql	3.2.2		849626fc43504e08a9a087a8029ba79d37425052
net.sf.squirrel-sql.plugins	mssql	3.3.0		5769b9d1c9eeae3f1af0cf8d7df79e0f6f15aad8
net.sf.squirrel-sql.plugins	mssql	3.3.0-rc1		dcf978660d03d7b775b598c575d698b92265f5c4
net.sf.squirrel-sql.plugins	mssql	3.4.0		4a4aedd321c6a05338578f2770abbd89b65984f8
net.sf.squirrel-sql.plugins	mssql	3.5.0		8f4c796884a246efc893384868d6b2aa2e1ba9ae
net.tirasa.hct	hct-editor-repository	0.5		96ee94f1113e300a1ac0e50f19228b44c3f7d59a
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191023094651_25ccdd8		ad3ad67f9d4f68058feed4bf5c6f88bf04b94b08
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191028151819_526d71b		710eb8699f16cd1ba14a2ae326e28d5c378cd671
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191029092159_6180082		e1364e56a109fa1c5b270800a710cbf5434ea869
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191029203232_6ca6574		1b290089c49dd391b259970353a3652ead1184da
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191030092624_c624f16		72709e04de3d27d8542b42e6759c483cd0ba56c1
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191030165004_73018e2		350118c5caff44309e2388eb22e335da14bad970
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191031073150_c3b9f11		d3c76ee6496e3bc5ff9c33321fc7b3e0f62ffea0
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191105114143_1a46a74		a463df67c00157513b822e9653804e255f0c3004
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118070655_3e2163d		74ec60791afcfb2624d2b9ace28c0939ef375121
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118070820_65073ea		7c907f217498adf2a8319ae0c988f5a1a0460b44
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071037_d143144		36fd6aaaf26118db84b34a56346b6ea1eeaa06f3
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071108_db0856c		a53e8a81eee21e1678289502af28e4666e94cd9b
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071143_b7af7d1		3c689d424e2efe488f3d7aa86dd88741db1da5c4
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071243_15306e4		80e727c792f8c475d00a4f55e415317cb6d00f18
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071313_83a0c50		c12d3690970e43dd64911ee7c430b5dd9d296ee8
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071337_a032239		b3607e09a5b8fa3f7e6ee6fd78c63182c3457bd8
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191118071403_3337e08		0cb09dc39408d59f1b8d87c9c0724f998f1ea854
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191120094228_9f26b05		cf7470f10c9f4e5816510821221c3bb042d000de
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191120094303_718c52a		71b97807b01df1c3f1e33db56469bc93d459d110
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191120094331_2b23521		752ceef22b0a664e864a86bdd05cb798511f6f4c
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191210070112_fc021a4		21de09c8a78f1735cab73b67444d6f2809f18bee
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.0_20191210082234_0bd32f2		1fac475507c73eac9ec0eecff04adb92aa208332
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20191210141010_6a7f399		ce2d3a48d3bea1f609cbbec1c0806584c33504fd
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20191223122121_321af1f		426375e3421878a9ecf1f8d16da6dceec6d8af06
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200110143825_1289aec		2e180271619c835fd1db2416d310fd99ad9fba48
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200110145005_4852947		2cd1109f555c501df9efa679e9bb5f3c0b50b0c0
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200114065852_f62b5b4		3fff2fc3f2f02bb995dd19def0dc083c96faf7af
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200114070156_cf9befd		4c6ee18c51f396d889f26e147555ca571cdd159d
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200114070256_f09deef		64754e94f908afcf17ed44d02429aeb8b7738b18
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200114104934_66a9974		cd66a738a0be3df09889e9fea8df584ff30da07c
no.nav.foreldrepenger.kontrakter.topics	hendelser-inntektsmelding	5.1_20200117132228_47cdf2f		4edceba34bb4a34e44089f3cf30d291f3c2cd18e
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.0.9		N/A
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.1.0		N/A
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.2.1		N/A
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.3.0		N/A
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.4.1		N/A
org.apache.camel.k	camel-k-quarkus-loader-groovy-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	1.8.0		21d8bbe6dd34fd6186a3c5974d323c6a46fc8a8b
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	1.8.1		a2959dba4e7baf286c5692600c5eef36bf3d221d
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.0.0		dc3b97c0e20538d38c708e2ac2904da58fbe04f0
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.0.0-M1		a0188ca17a3d818f286f4a22d8d86b6f2c3de76f
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.0.0-M2		54604e96ace4652b902dc1ce29ffcf10d3b8aaa7
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.1.0		5375a7adc85aa73e91009146d1d5163e9a01b156
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.10.0		ab963fd802929c8e2217e95385fb1f99dd6bfb68
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.11.0		4001607e9a6227646448f7f15ad9b1c66455ac61
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.12.0		3c8eaaf7f8da09ebf5c8ef6e811e7f6a003bf76e
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.13.0		9f89b0148366c4d983d4c102dad5ba7ecc2dcd95
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.13.1		fb27edd63bf7c2051080f9efc5badff58d85dc07
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.13.2		7ca9061b6282e6cd34432001e7cc07b56157bc83
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.13.3		d3b18a8a67372f1e6102ba8f61c7b40fb61704f3
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.14.0		854399efc749a67eeff92d9e1da4fb5d1e39188a
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.15.0		cc5b17d2af988e7359e63388b58c00ec9bd06434
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.16.0		ea19d3c96844a4556f2736ac9c2534781427b373
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.2.0		afa3913172f94c436f3351132aa0a0fa1ef84aa4
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.2.1		b96cbaafdc585c9e71f1f91628ad14a74fdc9576
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.3.0		04beb4fda848848e153f7476ccc4d50fdbf94cc4
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.4.0		ddb72dbf4bf3fc6ba50582534fa35a421c232a85
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.5.0		6d737d0bf037faffdc8e01a84802a4bce47e0c83
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.6.0		aa5e633d645550fb614f09f4ad295df9a74be7bb
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.7.0		e7ef5dec6056f108c657a1d415642f508f12245b
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.7.1		d6748674fca99bdb7ec50929f6ee8e66e671b604
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.7.2		bd7ae375edc0556a6a1758a94697ea47bb452df8
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.8.0		1c8011ea5920fdd8e79701dbecb283df9fc305fa
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.8.0-M1		66f9ee20f3f36a27fdc5dd4416d65f004deabd9b
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	2.9.0		dafda8fef6a4aa727b889f6922a9230ee0ae9508
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.0.0-M1		a4bc6aff636e8db9da9a9aee4c363899ceb1340f
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.0.0-M2		3c1ed8c47507e1d88069d12b86cf0249c11d07e3
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.0.0-RC1		e8fbaf85282aab334bf9b80d6afb291f18f12bcf
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.0.0-RC2		669d49de12318986d8eb1ac93aefccf79d50e0bf
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.10.0		dd6e70cd0976f176962a8ac1f36212ed3bbed273
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.11.0		cea77abe45663746bfa340ebd6b87b5889fbf6b5
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.12.0		241e45284a690664409fb8153d5353dfdd71b6f8
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.13.0		79351bcdd664b257ad75b10b4f552c783c574a78
org.apache.camel.quarkus	camel-quarkus-groovy-dsl-deployment	3.14.0		37608993bbe285f254bf5d02e3b98ee2926c5499
