city.smartb.fixers.gradle.d2	city.smartb.fixers.gradle.d2	0.2.0		N/A
org.lockss.laaws	laaws-repository-service	2.0.10.1		6f67bc3b151830f0f0882baf503796bc65a42ccb
org.lockss.laaws	laaws-repository-service	2.0.10.1	docker-info	dea325f90e867ad0704e2ecdde49a64e6bd3f26a
org.lockss.laaws	laaws-repository-service	2.0.10.1	with-deps	6eea2200ef2d9b2711a5664157bf8996ae160009
org.lockss.laaws	laaws-repository-service	2.0.8.0		5e200158aa649271888ec57dbcc9b1461a5d32cc
org.lockss.laaws	laaws-repository-service	2.0.8.0	docker-info	88dc8e5f8d321d005e8f087fb8e9992c37531def
org.lockss.laaws	laaws-repository-service	2.0.8.0	with-deps	f1a8f8b276584da45a60802d6c29320d895a019e
org.lockss.laaws	laaws-repository-service	2.0.9.0		43549d8c529c7c32872802757457396ba99fa827
org.lockss.laaws	laaws-repository-service	2.0.9.0	docker-info	a360974412aca330cb25e91190558c244398314d
org.lockss.laaws	laaws-repository-service	2.0.9.0	with-deps	2bee49936f423dbfa5be6460d65599c90544ce48
org.lockss.laaws	laaws-repository-service	2.11.0		7858f89a78547b5b86a66dc73fb68c71e7a32f91
org.lockss.laaws	laaws-repository-service	2.11.0	docker-info	aa33dcff51059548712cd2cb645d78d57ae74a99
org.lockss.laaws	laaws-repository-service	2.11.0	with-deps	f4d6f5a1abd4dd16673deac74506fdefd7bc7891
org.lockss.laaws	laaws-repository-service	2.12.0		f2944b0de61a26ab7c53a6f2c100e960b828f478
org.lockss.laaws	laaws-repository-service	2.12.0	docker-info	6510bb4dc2c5815814eaaaf5888195a8fe70c24d
org.lockss.laaws	laaws-repository-service	2.12.0	with-deps	ea04f7589b2e16fd9ac2b7b82de38926885f4ec2
org.lockss.laaws	laaws-repository-service	2.12.1		a3403030ae1f08f8e5d760238f55ab27dd95ce58
org.lockss.laaws	laaws-repository-service	2.12.1	docker-info	91eef29a42804b89bd158845f132c1233e1ba3a3
org.lockss.laaws	laaws-repository-service	2.12.1	with-deps	71be93cb6b4740304d3f5c35722ab3ac3ece1cca
org.lockss.laaws	laaws-repository-service	2.12.2		c3a53a06a481714b32a17edee2e0191b38f95abb
org.lockss.laaws	laaws-repository-service	2.12.2	docker-info	7182b2e7132a726cf28c414959210c42767a987a
org.lockss.laaws	laaws-repository-service	2.12.2	with-deps	042e6c65bce80aa2777cb72f85518aeb04eb5f84
org.lockss.laaws	laaws-repository-service	2.12.3		f5eee671263162aa5650ec77c5c6f04026ef32f7
org.lockss.laaws	laaws-repository-service	2.12.3	docker-info	13ae7e02cf333ffac1f7882f42609e8783ef4b0d
org.lockss.laaws	laaws-repository-service	2.12.3	with-deps	69ade4814c32160ff9307012c98bf2e0529d2c11
org.lockss.laaws	laaws-repository-service	2.13.0		3dc76d918758f8be1bf61f1774ffb7990e6b256a
org.lockss.laaws	laaws-repository-service	2.13.0	docker-info	560c13cb21f8855e18cfe5858282770a7894ffee
org.lockss.laaws	laaws-repository-service	2.13.0	with-deps	e19b21ec4d11ba0cfa851917201ad743c5f213dc
org.lockss.laaws	laaws-repository-service	2.14.0		ae99c1796511a16f7c0e0db88c3dccd612faa7a0
org.lockss.laaws	laaws-repository-service	2.14.0	docker-info	31ee4362dba618c4837740734b1051dc461d2520
org.lockss.laaws	laaws-repository-service	2.14.0	with-deps	29963ab76438e7c22319311ad792884bd602e2bd
org.lockss.laaws	laaws-repository-service	2.14.1		b7d7be6587124eff1e28051f0c9937efe354cfa3
org.lockss.laaws	laaws-repository-service	2.14.1	docker-info	8d00d0f0c9ff2cd739cdc5e13f48d2fbbd467d67
org.lockss.laaws	laaws-repository-service	2.14.1	with-deps	1d354d995b59d6870e89c9c8f8e272d1d82a7bc0
org.lockss.laaws	laaws-repository-service	2.15.0		1f87c341695baed3b2ca127921570e842934b68b
org.lockss.laaws	laaws-repository-service	2.15.0	docker-info	c72201f8e64e786a67394ca00781e8f0300055f6
org.lockss.laaws	laaws-repository-service	2.15.0	with-deps	9c39483f1473f133a43d842cad0f1b872309aac3
org.lockss.laaws	laaws-repository-service	2.15.1		f07b13dfb4c712828e09c843744be756f12e9401
org.lockss.laaws	laaws-repository-service	2.15.1	docker-info	1315d5d2a1b4f19acb3cba96ee9efae58d0acd11
org.lockss.laaws	laaws-repository-service	2.15.1	with-deps	c194463f356b24abf81fd8c5f4199fc1293c7fd8
org.lockss.laaws	laaws-repository-service	2.15.2		0712c4ec303898fb27c07b73d645c3b4ebf1d096
org.lockss.laaws	laaws-repository-service	2.15.2	docker-info	c233023a4df56531dfad04f8452967c3c2f367f9
org.lockss.laaws	laaws-repository-service	2.15.2	with-deps	56ac731e57a784e7fe0cc2281e0bda2655d912ff
org.mvnpm	fastest-levenshtein	1.0.16		2383a6d7386671f5bc9590a7ccc7c0a76971bce5
org.pageseeder.docx	pso-docx-ant	0.7.0		b9fe3a762c8c8b8dc3f4340267c1f0abda054caa
org.pageseeder.docx	pso-docx-ant	0.7.1		8a098509aea1a00cdacd1385447f2c67e936b54a
org.pageseeder.docx	pso-docx-ant	0.7.2		7e8b7997d383e9c65dff6d4bafc9a71d8e0542c9
org.pageseeder.docx	pso-docx-ant	0.7.3		80196d2a102f0eed2f3a6c9752c8363cc11b430d
org.pageseeder.docx	pso-docx-ant	0.7.4		2b53a90b19d320c34dba5abcff07bcef68fb3785
org.pageseeder.docx	pso-docx-ant	0.7.5		97841233393661d10442286e9d99a16545f9af27
org.pageseeder.docx	pso-docx-ant	0.7.6		ba84b23663c23168d41d84ff9e5f58aa22ace122
org.pageseeder.docx	pso-docx-ant	0.7.7		b1bdb8bde7f8905d3fc374bc8cb08cd93221da22
org.pageseeder.docx	pso-docx-ant	0.7.8		e02f515a7e86293e0f8f96a3b70ab4c4589584c0
org.pageseeder.docx	pso-docx-ant	0.7.9		07867fdf4160b0896192916c7fa4eb10ed62ec50
org.pageseeder.docx	pso-docx-ant	0.8.0		d839e6bfb65cb02a52e936ae9f60db30d56bc4eb
org.pageseeder.docx	pso-docx-ant	0.8.17		0bf6444c3e673ddd4e18a2c597d53c70d24c1e20
org.pageseeder.docx	pso-docx-ant	0.8.18		6b9e3d64cc1e1dfd7c3047246bcb64204c01d4d1
org.pageseeder.docx	pso-docx-ant	0.8.19		3b9083012768640f8554d0267d612b1e9a11f701
org.pageseeder.docx	pso-docx-ant	0.8.20		159b65b0e1fe15e293b4b73e4ce8da8fb4a2009a
org.pageseeder.docx	pso-docx-ant	0.8.21		fd86905a94922419023c31c28baa2aa48db58c83
org.pageseeder.docx	pso-docx-ant	0.8.22		cdbee034df72da3e6e69e532167056aa24432c5b
org.pageseeder.docx	pso-docx-ant	0.8.23		9a5ec85415350facd73512f7c556f175a2a3934d
org.pageseeder.docx	pso-docx-ant	0.8.24		2f11ee1530361e433ef9920ec04ff1c14d166b5f
org.pageseeder.docx	pso-docx-ant	0.8.25		52e1a38789c9151975e0845273e0691864210723
org.pageseeder.docx	pso-docx-ant	0.8.26		0df4943204e6f9d65bdb85cc9bf5fc751cc266e6
org.pageseeder.docx	pso-docx-ant	0.8.27		f194fc18532e02f97122e2f4dfb44ec218a8a4cb
org.pageseeder.docx	pso-docx-ant	0.8.28		8b7e31b80f7df56815b40fa191475dc10dfb3474
org.pageseeder.docx	pso-docx-ant	0.8.29		2b44d8e901d7f7816973a668ce8d00e434a52a47
org.pageseeder.docx	pso-docx-ant	0.8.30		f867ed46c3cb5d9483addaa301b4cc5dfd307d85
org.pageseeder.docx	pso-docx-ant	1.0.0		8c6e4cb505d79fbbc4b363f37681c52cbf59b671
org.pageseeder.docx	pso-docx-ant	1.0.1		690fbbaa7711d786110ebd1ad427a257d89e30de
org.pageseeder.docx	pso-docx-ant	1.1.0		f06e8cc5d9eaa2725b42354da330a5ec948e67dd
org.pageseeder.docx	pso-docx-ant	1.1.1		1801f61b589fbfc0554356a6c9aa5258ec8aedf8
org.pageseeder.docx	pso-docx-ant	1.2.0		c99f8b6aa5af4892c294f94ad552587c55c05689
org.pageseeder.docx	pso-docx-ant	1.2.1		7bf13dcdf0e911fd56484d840c39e522ec563c94
org.pageseeder.docx	pso-docx-ant	1.2.2		30c1bd1e3d632ae9732a95e60459fd5218eb2caf
org.pageseeder.docx	pso-docx-ant	1.2.3		3dd386fdec66e6b19fa7c014d935a4ead2c6752b
org.pageseeder.docx	pso-docx-ant	1.2.4		607d8239bb51dc3162c0529c2e5be5d9ba564de9
org.pageseeder.docx	pso-docx-ant	1.2.5		c024161afd7d6f5b4bf3a1b9c0c1cee5b6d2c4fb
org.pageseeder.docx	pso-docx-ant	1.2.6		cecf82f830df224b24009c6905e8ac76f02a8725
org.pageseeder.docx	pso-docx-ant	1.3.0		aa9b123758f6b2e70d44a9663797c014e33ec050
org.pageseeder.docx	pso-docx-ant	1.3.1		41da4a64fd6d813ebe1100050eb06cd1dd060d15
org.pageseeder.docx	pso-docx-ant	1.3.2		824c996bf2b447589c955f207c85d30de5b37a7a
org.picketlink	seam-sp	1.0.0		N/A
org.picketlink	seam-sp	1.0.0.CR1		N/A
org.picketlink	seam-sp	1.0.0.GA		N/A
org.picketlink	seam-sp	1.0.1		N/A
org.picketlink	seam-sp	1.0.2		N/A
org.picketlink	seam-sp	1.0.3.CR1		N/A
org.picketlink	seam-sp	1.0.3.CR2		N/A
org.picketlink	seam-sp	1.0.3.CR3		N/A
org.picketlink	seam-sp	1.0.3.CR4		N/A
org.picketlink	seam-sp	1.0.3.SP1		N/A
org.picketlink	seam-sp	1.0.3.final		N/A
org.picketlink	seam-sp	1.0.4.final		N/A
org.quickgeo	quickgeo-dk	0.1.0		66a9bf1a3e182f9efaab471106a67e6de59fe6aa
org.scalatestplus	mockito-3-12_2.12	3.2.10.0		990bf394c7dd6305b26a124a6f73f9bbd62d6c47
org.scalaz	testz-tests_2.12	0.0.3		296b70173d7a0e928f84a5ce939b0b08e896c206
org.scalaz	testz-tests_2.12	0.0.4		997c0ee0eadefd61e902dc64b9d0e4e73e8e4082
org.scalaz	testz-tests_2.12	0.0.5		a48eb4b068eaf8b12263172e30aaa4c597bc655a
org.scalaz	testz-tests_2.12	0.0.6		2567607bb205cb6e1057bf29f778eba3effa8773
org.skinny-framework.com.fasterxml.jackson.module	jackson-module-scala_2.13.0-RC1	2.9.8-fork-20190413		eb08f871306012e9f92f3b112414d7f83fd3524d
org.teavm.flavour	teavm-flavour-routing	0.1.0		e5a4a3ef23df35e4aa6d3c862ebc00421fc72df9
org.teavm.flavour	teavm-flavour-routing	0.2.0		7aabde669fb88792b23521dc87e5fb4723ce6ad7
org.teavm.flavour	teavm-flavour-routing	0.2.1		2298c8da51aa7aaa52752a2f8b8d34827a8ab153
org.webjars.npm	babel__plugin-proposal-function-bind	7.2.0		5ff7cecee0576aaefe6b33208379ad9e12f3b088
org.webjars.npm	babel__plugin-proposal-function-bind	7.8.3		364bccbf5b1fa5889feb62d2bfa0b50e9ae64999
org.webjars.npm	format-number	2.0.0		451ae89587be1165b46b9a815850c11a57e25903
org.webjars.npm	format-number	2.0.1		943ee4107f7d7f48cd93395163c2fc607be00f58
org.webjars.npm	happy-dom	6.0.4		fbe312be4c58cf72a620762c4c40ecb20833f750
pro.respawn.kmmutils	inputforms-macosx64	1.1.0-alpha01		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.1.0-alpha01	metadata	b18a1ef2ef46c623525096f0b472059840cd55b2
pro.respawn.kmmutils	inputforms-macosx64	1.1.0-alpha02		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.1.0-alpha02	metadata	0177573c76f58be5e7e0c0111f133503e347e27a
pro.respawn.kmmutils	inputforms-macosx64	1.1.2		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.1.2	metadata	ab0f89cf1dee78f948ac16fcf25420a5e5d03327
pro.respawn.kmmutils	inputforms-macosx64	1.2.0		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.2.0	metadata	5410da3499db0eb6b01c2ce7c8219baaf08830c1
pro.respawn.kmmutils	inputforms-macosx64	1.3.0		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.3.0	metadata	6d3f66a20550e0aecf374b0c70da08767b8edd92
pro.respawn.kmmutils	inputforms-macosx64	1.3.1		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.3.1	metadata	f2d19ea3f13fe569760080970380facf15bba4f9
pro.respawn.kmmutils	inputforms-macosx64	1.3.2		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.3.2	metadata	2b48c0843a4d06fc4907922dfdbed6671348dce3
pro.respawn.kmmutils	inputforms-macosx64	1.4.0		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.4.0	metadata	4842f8e4e39f898127d66d8495c4ebd5432f1480
pro.respawn.kmmutils	inputforms-macosx64	1.4.1		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.4.1	metadata	4e97577ec0d423f52e72d74c9c8a7809e90cf2b8
pro.respawn.kmmutils	inputforms-macosx64	1.4.2		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.4.2	metadata	3086139915217b7e5bef890626e00da434fc7ab2
pro.respawn.kmmutils	inputforms-macosx64	1.4.3		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.4.3	metadata	b4123c63b2b8a2b88deae07deb525745a95fa7b4
pro.respawn.kmmutils	inputforms-macosx64	1.4.4		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.4.4	metadata	03c0f6ef1940e78b888d632b0b1b65a29c461749
pro.respawn.kmmutils	inputforms-macosx64	1.5.0		N/A
pro.respawn.kmmutils	inputforms-macosx64	1.5.0	metadata	5d253e6c522b47dbe0ef8e1537ef0a81f647b642
software.amazon.awscdk	amplify	0.35.0		b0039f8d92c6d893ab18e075511d5a62524b1bb1
software.amazon.awscdk	amplify	0.36.0		f408304414dbd03877a2480ab396cc9ce3edd4f6
software.amazon.awscdk	amplify	0.36.1		0f5caab8ff3b4d69c42486ba978d38954bca088c
software.amazon.awscdk	amplify	0.36.2.DEVPREVIEW		038a80d07ac81a0b788d920458e74e1d76ce88a4
software.amazon.awscdk	amplify	0.37.0.DEVPREVIEW		f12c99a153c9fc3f523ed265b53fedcafa5fc60a
software.amazon.awscdk	amplify	0.38.0.DEVPREVIEW		f4c62dc46651f993391f5d253570a703713fc6f8
software.amazon.awscdk	amplify	0.39.0.DEVPREVIEW		bbc2aff4d92e73d2697b94f353e3d76c83bf690d
software.amazon.awscdk	amplify	1.0.0.DEVPREVIEW		3cb9f26615f3bcb991a0d6da1531e161590fe318
software.amazon.awscdk	amplify	1.1.0.DEVPREVIEW		0d1a5e0de2c95feffc4b16d734a77ff7273e470e
software.amazon.awscdk	amplify	1.10.0.DEVPREVIEW		847f98cc08e2112d780a60179bc263bee320a04d
software.amazon.awscdk	amplify	1.10.1.DEVPREVIEW		1c17b9c6421ae2385582c0bc8c9f7600796cfcac
software.amazon.awscdk	amplify	1.100.0		2b162168133f142eca5914d94612717f256cf862
software.amazon.awscdk	amplify	1.101.0		db9bf23b06e657d6d1a06f10893297797bd8e0a5
software.amazon.awscdk	amplify	1.102.0		33b313e7c612accb9ec97bc8c88fcb624b6f6131
software.amazon.awscdk	amplify	1.103.0		316151d782e7537571d5ad0074026467a707b12d
software.amazon.awscdk	amplify	1.104.0		d115fed958d9659df079e89707e0e08537ce85dc
software.amazon.awscdk	amplify	1.105.0		7dc517f912d52e6a3010bb503f86f9365568b904
software.amazon.awscdk	amplify	1.106.0		0b096ad76831a17076d8791b6ca109a3e04d4693
software.amazon.awscdk	amplify	1.106.1		17385add171e7923a28b21a80ffa20bd5006ee1b
software.amazon.awscdk	amplify	1.107.0		ade9707ca294733dde040b5654919be6db0bd29e
software.amazon.awscdk	amplify	1.108.0		040d1e19d3f2dbf6115770478a081d709313581f
software.amazon.awscdk	amplify	1.108.1		b99a760e61a30dc6058bc54b196cd7fa2c2396ca
software.amazon.awscdk	amplify	1.109.0		d2a3f58207f002f7de1494a69e46b25667a73431
software.amazon.awscdk	amplify	1.11.0.DEVPREVIEW		65d37d6387b6c6a4ad24018f0829ff829b3134a0
software.amazon.awscdk	amplify	1.110.0		295a315b3ab4f6a90f42c61c7418901db312654d
software.amazon.awscdk	amplify	1.110.1		dc54293293705a58e7b5e164e96bcc2151b83fe1
software.amazon.awscdk	amplify	1.111.0		a797709a71a0bff4c253a6283b21fe7888181820
software.amazon.awscdk	amplify	1.112.0		cd50716767793b583605751a8c282dbacf2d916e
software.amazon.awscdk	amplify	1.113.0		73f6338b9fe42b150de2509dac3c2b7926dbb126
software.amazon.awscdk	amplify	1.114.0		49e6a4d01da3018a0947cb2866a9b1db0f026167
software.amazon.awscdk	amplify	1.115.0		b2b5f4ae3682f4cdea7ec48688bd06cec1bf32aa
software.amazon.awscdk	amplify	1.116.0		a428fc62e6633927ff99029dfd06b10652ca9e3d
software.amazon.awscdk	amplify	1.117.0		218ee2c053fd9684cb05966b4080e7f4838bcfef
software.amazon.awscdk	amplify	1.118.0		d235c74268ba0d8208e36814ec83b7a8299b5ae2
software.amazon.awscdk	amplify	1.119.0		e0cc5ae371dc31a6ab53d2f90b6b202c9a104594
software.amazon.awscdk	amplify	1.12.0.DEVPREVIEW		5117cdef70cae5aaf3e27a444fc3df68ad7ebd96
software.amazon.awscdk	amplify	1.120.0		19a0c8c2df289c6e227575834757a8982c969663
software.amazon.awscdk	amplify	1.121.0		4afdb169871335271af0d6e504e90a368ac42f15
software.amazon.awscdk	amplify	1.122.0		d186a91d969086900b8c7e60945c67b197bfd078
software.amazon.awscdk	amplify	1.123.0		1a592dc579760eacb6a86371ec6d0e42fc84a95c
software.amazon.awscdk	amplify	1.124.0		c9ab3a320dc83348c41a512d2c3a8dfa87737708
software.amazon.awscdk	amplify	1.125.0		b33b9315b6cc37637eea16897c2271714645a4a1
software.amazon.awscdk	amplify	1.126.0		87826df56a881f7ddcf72fb8fbe7b51a2dbf145b
software.amazon.awscdk	amplify	1.127.0		162937ddc52196443b3b3fefbdc5bb7561323456
software.amazon.awscdk	amplify	1.128.0		0a9a56e862a79888bbe8e762255fe86813317a71
software.amazon.awscdk	amplify	1.129.0		43590276171e8077277130ed9db6afc5a0b6b6b2
software.amazon.awscdk	amplify	1.13.0.DEVPREVIEW		f7629993c26b8ee1098f8f5d668d46c77fd74b8b
software.amazon.awscdk	amplify	1.13.1.DEVPREVIEW		2fc00a981de623ad751d8476ceba4910072358d3
software.amazon.awscdk	amplify	1.130.0		60d259d488e323fd837c3c77198b51f1760d3e72
software.amazon.awscdk	amplify	1.131.0		d00ed0f28fbc90d7c3b445e6e77909d79e7004ab
software.amazon.awscdk	amplify	1.132.0		505572f02fde88b5c90929e9af5775e7ad02fd4e
software.amazon.awscdk	amplify	1.133.0		89e8aef213207d27b328efd5390b4a7213c8011c
software.amazon.awscdk	amplify	1.134.0		510558c80acda4208af2a97785541a9c68f53385
software.amazon.awscdk	amplify	1.135.0		87dc273b4d1a90c0ec04a771d71629431b99c41c
software.amazon.awscdk	amplify	1.136.0		db3e87c2e8b3f477ca5aa72acabd173a1c19c23c
software.amazon.awscdk	amplify	1.137.0		57f31568c0b4760591cc4530daae7f024935d442
software.amazon.awscdk	amplify	1.138.0		141ec4c00f071e80d18bf31907f7a710a09b4ca3
software.amazon.awscdk	amplify	1.138.1		61b33342537405be9c1be1cd6381370540afe4a5
software.amazon.awscdk	amplify	1.138.2		64fd062fca3054fa8d0140d970d6171cc45befe0
software.amazon.awscdk	amplify	1.139.0		704c18da72590b615cab0d9892cc25b73faa3047
software.amazon.awscdk	amplify	1.14.0.DEVPREVIEW		8b67e73f6d99283917b9a14225d38411810136b9
software.amazon.awscdk	amplify	1.140.0		90a82c72851ead7d6728b5f825b0bbcaafd25720
software.amazon.awscdk	amplify	1.141.0		039329eb4729dce75f01fe6bbc3a48260a4c7b01
software.amazon.awscdk	amplify	1.142.0		0eeac244134397bebbcbf6d695f049fa46cfae0b
software.amazon.awscdk	amplify	1.143.0		020f5df465dda1e71c0f6f03db6017882b60d2dc
software.amazon.awscdk	amplify	1.144.0		91df350bd84f2069adb025470a850b01f93ed129
software.amazon.awscdk	amplify	1.145.0		8ba363a2b465cf66c3a4cfe1a14b84eec8dd2cf9
software.amazon.awscdk	amplify	1.146.0		a9fb29ee556c7ef308a5ec259ca76390aeb2118e
software.amazon.awscdk	amplify	1.147.0		58e76c129a8ef285c60699f6de298b63bb1038ea
software.amazon.awscdk	amplify	1.148.0		462297fe3837fbd2dcb1cd45ecd5b7718d4953f8
software.amazon.awscdk	amplify	1.149.0		ae6a04beb2c017d0a20e09049122d7ccd2e5cc9a
software.amazon.awscdk	amplify	1.15.0.DEVPREVIEW		62d0396069a0e5a75e0ed98947869f5896d4f1c3
software.amazon.awscdk	amplify	1.150.0		15ebd70483f8ef614baa252991c7088c69d42780
software.amazon.awscdk	amplify	1.151.0		0ef262b92c6721032886aa35bdd7e975dc810cc0
software.amazon.awscdk	amplify	1.152.0		762c672d1ab10b43df2bd6117f93afcd3c6818a3
software.amazon.awscdk	amplify	1.153.0		b5c36b4ef5e7e88d09f75485b6563c3eefa568a6
software.amazon.awscdk	amplify	1.153.1		b54e48174647c01d52baa065fa36344f55099998
software.amazon.awscdk	amplify	1.154.0		e391cbacee6294bd4127ac75e55efae86d0072fd
software.amazon.awscdk	amplify	1.155.0		ae051e8bc4004e5e347eabffb98452484135a7f3
software.amazon.awscdk	amplify	1.156.0		461dee991ae583a9ef3a94d2a89f71203bd6ba4b
software.amazon.awscdk	amplify	1.156.1		2f957afc5d467725225ec837aac925d660878152
software.amazon.awscdk	amplify	1.157.0		56b58efac91042ce3fe88bb4a6feced535f64b58
software.amazon.awscdk	amplify	1.158.0		b4bcdcb20274c8a5a2da66e9d5e9b86766bea9c7
software.amazon.awscdk	amplify	1.159.0		f9e9a1359e3e9d2695d3ebd310fbb2ad936004f4
software.amazon.awscdk	amplify	1.16.0.DEVPREVIEW		70ffb5f048d6d381050003ed7524e9d30d575996
software.amazon.awscdk	amplify	1.16.1.DEVPREVIEW		81d8a4f04dcf6cbf228b1f28d7a1d33c8665c71b
software.amazon.awscdk	amplify	1.16.2.DEVPREVIEW		0bb0252cae49d13de33fde34fdfd105880526731
software.amazon.awscdk	amplify	1.16.3.DEVPREVIEW		4564e221b4716e514fc9cb64a71c2981b7fe2d4c
software.amazon.awscdk	amplify	1.160.0		7ee02040ffb9723dadad3e40306ce080f5be81a3
software.amazon.awscdk	amplify	1.161.0		b66cef028056942c4d663ecad6522459650ffe6d
software.amazon.awscdk	amplify	1.162.0		71e2c6d21fbd25fddfd050a6f4fdf799abd1fc2f
software.amazon.awscdk	amplify	1.163.0		91c36f9d3d52d57bd0921b5bff2bcdb7aabe2733
software.amazon.awscdk	amplify	1.163.1		48d77fa9966e913ec9546a092bbbccb801ec2648
software.amazon.awscdk	amplify	1.163.2		6814221b496b86ef74b406ffa1188172f72d02af
software.amazon.awscdk	amplify	1.164.0		eb9c06cd70c3ec7af97981e4906432c1127b6c0b
software.amazon.awscdk	amplify	1.165.0		4f4e8f37e8a13abad8df9f6508ee004f0d0f01ca
software.amazon.awscdk	amplify	1.166.1		2c2f5ca03926f3bde4cad4ee026d27434d57ac2d
software.amazon.awscdk	amplify	1.167.0		27b4e5bf25b91798a11d066267c16281b03ab992
software.amazon.awscdk	amplify	1.168.0		33d3f324c6ab7aa51ebd154846058f6ace08c1d3
software.amazon.awscdk	amplify	1.169.0		b8e9fc650aa3a90822cf4f98a2e06d7147be04ef
software.amazon.awscdk	amplify	1.17.0.DEVPREVIEW		7ccefc464ef54240a5b9bcdfd3fb7499e406d8b1
software.amazon.awscdk	amplify	1.17.1.DEVPREVIEW		4cd836d0eda3e2dd423f012d5ea73d000aa6208f
software.amazon.awscdk	amplify	1.170.0		d3c08abcd681370f745af09ff85410503d59b798
software.amazon.awscdk	amplify	1.170.1		2b4e1028f8106e2d0deba6510bcdc1a939e063f1
software.amazon.awscdk	amplify	1.171.0		b2af1983a731210b32964b007927a54f446f13ac
software.amazon.awscdk	amplify	1.172.0		8a637f2560b701b72f7d6d367c16dfaf9d14eabe
software.amazon.awscdk	amplify	1.173.0		75320a285e462eed51ab4126747250013a787450
software.amazon.awscdk	amplify	1.174.0		9f9093517c2b78d2f0b93336e293917ed10194c1
software.amazon.awscdk	amplify	1.175.0		045f3b1d8a9443700ea6ab8b0c3c44a8ac1e3687
software.amazon.awscdk	amplify	1.176.0		4d4b8f4db829305729d5237029590b4d26411edd
software.amazon.awscdk	amplify	1.177.0		4eff77af23f5cd23c2d5bcff2b5721a60c6eb15c
software.amazon.awscdk	amplify	1.178.0		ce77b080014bbf55b572e594009b2e63b5de758e
software.amazon.awscdk	amplify	1.179.0		e592de4ce5f63d142716ecd12201afe83a418b83
software.amazon.awscdk	amplify	1.18.0		08deff006619e06211e47bd82a927169a80bb488
software.amazon.awscdk	amplify	1.180.0		ad84ec463e24dec2268787772333cb55fbb18f81
software.amazon.awscdk	amplify	1.181.0		de5e533a7be23540d578ffb54e840d9fd65449c3
software.amazon.awscdk	amplify	1.181.1		76b34c7467f1d42c5b724c01127bd8fe5293478a
software.amazon.awscdk	amplify	1.182.0		a13890af37f37b46572fc7b59a6e245cfec78273
software.amazon.awscdk	amplify	1.183.0		033d7df10a1ab19a79d5bb9ff1eb95b375687f0a
software.amazon.awscdk	amplify	1.184.0		aa2f519dfbe926416e3ddad006eb0c5322c5e327
software.amazon.awscdk	amplify	1.184.1		ad722bb68fd0bc1edda6871e1bf04763fc9df580
software.amazon.awscdk	amplify	1.185.0		098fc1dd2e66bf427bda0c3da3121c2d4452dc4e
software.amazon.awscdk	amplify	1.186.0		88cf34709ecb852e1dc1a1e6bcf65d1290c4f82a
software.amazon.awscdk	amplify	1.186.1		5311b356fbfa103c620c20e7ed0f228e3d18ef80
software.amazon.awscdk	amplify	1.187.0		b26cae02db70c07472fa397588303fa5196b8e66
software.amazon.awscdk	amplify	1.188.0		4b4bd9e45dc03411d9e70b5db6853f049407f2e1
software.amazon.awscdk	amplify	1.189.0		fd10e575ba534add99d95358d1fe593d4d266097
software.amazon.awscdk	amplify	1.19.0		940ce92165cef2fee3a146f8b443fd0a4a9e8dc9
software.amazon.awscdk	amplify	1.190.0		7edfb69a4fe63c433171d5d0fc19bae3ccc25789
software.amazon.awscdk	amplify	1.191.0		846abec4e644137cd5e9b337cafdddd3294c352b
software.amazon.awscdk	amplify	1.192.0		ebdb42a0f2c403df5a0eb92a12347b64896a607f
software.amazon.awscdk	amplify	1.193.0		27e0e51236bfef30248e823c51b449ae0e84fd64
software.amazon.awscdk	amplify	1.194.0		c27bc0d6ad0588c373eb15b6de45c6e63ef8decc
software.amazon.awscdk	amplify	1.195.0		92ba3aa26f1224a7f42bebbce78790c6e8e06e27
software.amazon.awscdk	amplify	1.196.0		a26f37400c60de516a23f01a59e58e948c2703d3
software.amazon.awscdk	amplify	1.197.0		f96e377bd36ef672cd1864ba58e9d731c6689135
software.amazon.awscdk	amplify	1.198.0		ace9e3427aef0a581e3e82a1cd565ff1b9c239bd
software.amazon.awscdk	amplify	1.198.1		2a80c0c39327d9a2636f35b55f8d163401030098
software.amazon.awscdk	amplify	1.199.0		81d7340c062ed38057792d4e2a2d172d6e791497
software.amazon.awscdk	amplify	1.2.0.DEVPREVIEW		98919443eeb8ed92dfe70d046f81d38e84e62685
software.amazon.awscdk	amplify	1.20.0		9d381e77c52a8f74a876af25886c7e0c72713b00
software.amazon.awscdk	amplify	1.200.0		313f5bfbcdfcdf954f0c19b1e7c1a58ddc0585e4
software.amazon.awscdk	amplify	1.201.0		2bb16a52b7b1b1e08090019ff21f9dc3d9c172d2
software.amazon.awscdk	amplify	1.202.0		e2755277c6fe6f316f3849fd659819b7b12d1ddd
