cc.wecando	SuperDecoration	1.0.4		N/A
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.4.0		09641cb7296b9f5faabc288f3aa2962848aa2204
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.4.1		a3aad82b6c4b052f185f5207a37c775be28e08df
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.4.2		125fc099720dd07acb3c06a864c1e7c1c311646c
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.4.3		8da85102e9105d8f5bb819ec4f3840a8bd64d759
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5-20180302		48cb6f32c93a1fd2632a424d23ba4efa146827eb
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5.0		bcd14b63a86e83ec9da743a9ec067b479f1dbfb5
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5.1		7219f6c1081fa8ac44209c2cbe9d7d5bfd4472f3
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5.2		b92db7b55e0f11f7c5a83df1c81337ac01a0ca7b
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5.3		1478f802272fcc1481bc36996d4652f93773af0a
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.5.4		cad4078063d9f3f586d6e27bf29ea8671a05d58d
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6-20181019		84be8256ce48e3b74fed0aa532bbc64f224cf31c
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6-20181130		e24cd78cbe0c98d7032198fe0eef69f9da8bf431
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6-20190124		a145bc8e2d7a6bb105c84651209ce15fd2204778
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.0		a7dd66459235226987d6c0d819d2f6d9a7518941
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.1		560d4a288faf507267e77e4fc7069f7caa84f448
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.2		32e05397ea79f93a644849afaaf7f76e9b635df1
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.3		a4e54d1d09db2daaefb98b103ed69171e6a197d3
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.4		cc31fb8ffb15b3ceff67e6ba2cd8e1de2649eea5
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.6.5		2f1ceb1ff2d272faea7e3e70e527d4563fd3d710
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7-20200306		3756781a0b144a1ea1a38710f85f672f27b4609a
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7.0		61f852719619672b88255aad0e5e8ac1e9720f9a
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7.1		d9b0c86f854d61abb0a854fd635c2be4904d5a44
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7.2		6025a6779e49c6d12d03225b3683394b7729a222
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7.3		bbccf7e78f47c9af1b1285fbdf916bb64c9c30d1
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	3.7.4		04ae87e09895843175e53af9afdfe9fcb46f05b5
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.0-20200713		b49599cd2a48fd73316540462eab2064afab9c90
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.0.0		386a0356f510993f0231064b122d3bb28a23fa73
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.0.1		2794aae119594d4e292d00a40f975c325f7a2bc0
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.1.0		78c298b18a9ca88f9e0b3ae3d26564ec888264a2
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.2.0		1d38582a9a7e49d614dc95ec42199b15dae4bca4
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.3.0		dfccf25e41be3d270e8f6b1c991ca427b1aa3e24
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.3.1		d3975a0a291bf307fce0c6ca167e2052b738711e
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.3.2		936f08a2f3b6d86a171a7789c7be660a03989c89
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.4-rc1		57c8a8ad1917bc453ad0662b7cff46a8b82e7b26
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.4.0		ba2bb4f02282c9bc7fe980c3cefdaccedc595e95
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.5-rc1		c2b023c767add9f4b5b57ec8fcd98079311c6135
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.5.0		46c693ed675d291c24c1ec89663b66e6ab1bd6bd
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.6.0		8dd6ccb68becb8bd86e655cb0dd9ae93b19d569b
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.6.1		313a2fffb5c974a5b5eb544b980f9247acd51916
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.7.0		b193afdab962d1b19143c9634f8f450b33835ed2
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m1		b16ff9a86d75b1e03dfe0af6c8b54c80422bac6b
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m2		d63f827d003e7754cffd5e6dff770856dd2dfa97
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m3		1ed8258ff653ea6b3536bba15a7603c6b024b6e0
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m4		65b99aa3e24c85e2f1004fa65765dd90f952c24c
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m5		97205b203e8b24f5a1d16b6aaeb62c15edd329d6
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m6		ccfe38aee3a241f339d63b9e056ea05d02362a2a
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m7		f3014110e667611d48f5d6313b7c40534ab8f27d
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8-m8		84d8ec70d8f3bbfd59a67e27e1459f99bb0021a7
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	4.8.0		004e6102aa0f30cb7f59c7b8d2a8f036a5c6709a
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0-m1		a09e23c27822b51016f0cb57f3d143fff54cd9c1
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0-m2		4c68cac4bf15f0185a26c0ed1829b7651c22a9a5
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0-m3		68e3c782f5bdd8a975354c95ab024be991526575
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0-rc1		47d6a10a1d3954f548e2ad5306e4fb321fb769da
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0-rc2		a659c796939bba20ada8de2752a8aceaa9449ae8
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.0.0		8fe7b9dd471c3c1fdb5da5ca65d94fdc81db5560
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.1-20250314		1036f352744431a82fef9bfde80cb84032a7344d
org.openehealth.ipf.platform-camel	ipf-platform-camel-ihe-fhir-stu3-pixpdq	5.1-20250424		ff542a198c5790febd6bfa68c6ab3164b60b3281
org.ow2.jasmine.monitoring	alarm-jmx	1.1.1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.1.2		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.1.3		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M10		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M2		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M3		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M4		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M5		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M6		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M7		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M8		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.1-M9		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.2		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.2-M1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.3		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.4		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.5		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.6		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.2.7		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.3.1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.3.1-M1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.3.2		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.3.3		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.3.4		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.4.1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.4.1-M1		N/A
org.ow2.jasmine.monitoring	alarm-jmx	1.4.2		N/A
org.scala-js	scalajs-junit-test-runtime_2.12.0-RC2	0.6.13		60215403aae9864047ca599969d60d10a39fb2a2
org.scalatest	scalatest-featurespec_2.12	3.1.0-M1		7e12b31e7c86a8ee2e3f1821a74cd4f7c3822638
org.scalatest	scalatest-featurespec_2.12	3.1.0-M2		df8e87e18b2fa3e4e956e9b30729b27b84f55fca
org.scalatest	scalatest-featurespec_2.12	3.2.0		359a7f9240847372e9015d574edecbcaf8f47e35
org.scalatest	scalatest-featurespec_2.12	3.2.0-M1		45393c1a5d48768b4588fa39499a26a1234a43fa
org.scalatest	scalatest-featurespec_2.12	3.2.0-M2		e6e160afb90914b19d1f537f6b7f75ff2d697af4
org.scalatest	scalatest-featurespec_2.12	3.2.0-M3		505f7cf901ca512e9619d857a394a218667872ff
org.scalatest	scalatest-featurespec_2.12	3.2.0-M4		12a2b999665acfb345a3f792cf015fe46f67eb7f
org.scalatest	scalatest-featurespec_2.12	3.2.1		a398db2b09b53e8f1954601556197e4bf6954a86
org.scalatest	scalatest-featurespec_2.12	3.2.10		6887a62d3a7e79b317ea4fb9a3b2b4c6d7c17382
org.scalatest	scalatest-featurespec_2.12	3.2.11		01211c98dd3ace376a69ee2e999597c148f62eae
org.scalatest	scalatest-featurespec_2.12	3.2.12		059d31435fabae4e37aab2301d6889445d640651
org.scalatest	scalatest-featurespec_2.12	3.2.12-RC1		5fce188cfeccdec9873ba22dc19a0a84aa156781
org.scalatest	scalatest-featurespec_2.12	3.2.12-RC2		98d24d53b17de7732d846b72e2981346609c6be5
org.scalatest	scalatest-featurespec_2.12	3.2.13		776ff19eb029e778e553ef7efff417eae8a053f8
org.scalatest	scalatest-featurespec_2.12	3.2.14		c9ac420533b91d7ba24db31875ff91993fd69411
org.scalatest	scalatest-featurespec_2.12	3.2.15		4558dc9124ebac4796e978cb70193a82113b1a2c
org.scalatest	scalatest-featurespec_2.12	3.2.16		1fb07246bea2e36645f0657ec82be68e82830d04
org.scalatest	scalatest-featurespec_2.12	3.2.17		8663bc7a6dba4c19d152f9a78cf12ce752620154
org.scalatest	scalatest-featurespec_2.12	3.2.18		bc15938bc078ef4130451b5bd3627e50b8927655
org.scalatest	scalatest-featurespec_2.12	3.2.19		e266f8e4c3f90170ed1c8c4bf03747674d65a62c
org.scalatest	scalatest-featurespec_2.12	3.2.2		7c22f5f2ee3afc4571d6c7da013505eabcdebb01
org.scalatest	scalatest-featurespec_2.12	3.2.2-M1		fb685b95fd58114222d2804f53da28149c7a9230
org.scalatest	scalatest-featurespec_2.12	3.2.2-M2		627c9f0e97cb53412cd616e2461d2ea7dd4ab218
org.scalatest	scalatest-featurespec_2.12	3.2.3		77b58ec18552d81523ba207b2c4dba39218769c2
org.scalatest	scalatest-featurespec_2.12	3.2.4		fc6f9581ddb8ba648792717c1715db5185218640
org.scalatest	scalatest-featurespec_2.12	3.2.4-M1		cf7026f5a37a2ba33686d0498da91c473ac0a49d
org.scalatest	scalatest-featurespec_2.12	3.2.5		57777bc62dd1126747e926fceead5a2e94e8af62
org.scalatest	scalatest-featurespec_2.12	3.2.6		e7e284b4bbea0aa100f6d7d3db0d3046483ee02e
org.scalatest	scalatest-featurespec_2.12	3.2.7		32a8dcb9c401a736c90b3721f13d357821d89688
org.scalatest	scalatest-featurespec_2.12	3.2.8		a16875ee75b32d631abecec553023efb1eb31302
org.scalatest	scalatest-featurespec_2.12	3.2.9		79e713a2f4b6f4b98ff08f40ceaeab538659210e
org.scalatest	scalatest-featurespec_2.12	3.3.0-SNAP2		44df8bbae180270a922c9ce66b54e6b914629068
org.scalatest	scalatest-featurespec_2.12	3.3.0-SNAP3		ef3d93ca59598c80a4ca2d1601f9a27cfd437e2d
org.scalatest	scalatest-featurespec_2.12	3.3.0-SNAP4		24461411d63441bc01511c05043f61518d5a0aa7
org.scalatest	scalatest-featurespec_2.12	3.3.0-alpha.1		aa92cd81194634a79c413a96329a26e4288b06c7
org.scommons.shogowada	scalajs-reactjs-redux_sjs0.6_2.12	0.15.0		28d4a7c94385a84ebd7a357af3eab831959b7cba
org.scommons.shogowada	scalajs-reactjs-redux_sjs0.6_2.12	0.16.0		75c23162bdd2dddd225cc54d9265363753aaa537
org.scommons.shogowada	scalajs-reactjs-redux_sjs0.6_2.12	0.17.0		27a6bf4a134779c749b867bbfa3847cbd7127300
org.smartdeveloperhub.harvesters.scm	scm-harvester-container	0.3.0		N/A
org.spark-project.akka	akka-actor_2.11	2.3.4-spark		42f5a26a29e911e9120e017abaeb5ecee5f4c660
org.specs2	specs2-core_2.12.0-M4	3.7.3		9f1f8da00413d16f322466c2fd577f39f2c25f98
org.specs2	specs2-core_2.12.0-M4	3.7.3.1		6509bc90e4a52ca35c845ec09acc598d717ea9e0
org.specs2	specs2-core_2.12.0-M4	3.8.1		b21860c53c8f86518e3f0e9f552f146b028bb194
org.specs2	specs2-core_2.12.0-M4	3.8.1-scalaz-7.1		0dd941581919c92524af6a663aad2f31b95713a6
org.specs2	specs2-core_2.12.0-M4	3.8.2		1c0da275674ec065dee8d196a7c2c329edcd301a
org.specs2	specs2-core_2.12.0-M4	3.8.2-scalaz-7.1		97204a5dcc64c59b89fcf35958bb83f6cacd49fb
org.specs2	specs2-core_2.12.0-M4	3.8.3		8cfa85407963f6256e6878ea10380dcd6b6838fc
org.specs2	specs2-core_2.12.0-M4	3.8.3-20160524134053-8145e17		f4b8e0fa11b54b9d454ec86789abee7d6dc8edb4
org.specs2	specs2-core_2.12.0-M4	3.8.3-scalaz-7.1		b28a57f25d9940088a54ca428d256a39bf2e88f9
org.specs2	specs2-core_2.12.0-M4	3.8.4		484ac047312e288fb22a9e1180bdb7b8813e565e
org.specs2	specs2-core_2.12.0-M4	3.8.4-scalacheck-1.12.5		8731d03319dd6e42f9439872ecee27bdd0415668
org.specs2	specs2-core_2.12.0-M4	3.8.4-scalacheck-2.12.5		391ad706f9ef33368e84c109781a7675eb8a45ac
org.specs2	specs2-core_2.12.0-M4	3.8.4.1-scalaz-7.1		e9b88da2c1d6a306c20df5f03aace82f83c76759
org.tahomarobotics	bear-scope	2018.1.0		870b1f32f10ba3afa1e1bc25058f6ce1628e2080
org.toxos.process-assertions	integration	0.7.0		N/A
org.toxos.process-assertions	integration	0.7.1		N/A
org.typelevel	cats-effect-cps_3	0.2.0		c7d4d5a2b11d6b4df94713874db92c194d74467a
org.typelevel	cats-effect-cps_3	0.3.0		dd6d3cc964fe67c18dc9efd471c340a87b61a9bb
org.typelevel	cats-effect-cps_3	0.4.0		772f66094b686ebbe6e27bc1e5cbb26c083f641c
org.webjars.bower	ammap3	3.20.19		9116dada8cad71a7debce7e6c3472b15955c22c3
org.webjars.bower	ammap3	3.20.9		1add5c19d1d427ab4bf3dc8ddfe0140ac1399b2e
org.webjars.bowergithub.rndme	download	1.4.8		94ba11819ee13cf72f365027faf629e1eaac5b61
org.webjars.npm	rd3	0.7.1		8155ac1654681b34cef0ca588cb6889281963653
org.wvlet.airframe	airframe-log_2.13.0-RC2	19.5.1		3fe525d2df023113b360ea64d0a52fb630f013b4
ru.prof-itgroup	appodeal_helper	0.0.2		N/A
software.amazon.awssdk	elasticache	2.0.0-preview-1		2133b863d14f67aed8e68ec2e3d57111307bba6e
software.amazon.awssdk	elasticache	2.0.0-preview-10		7f416db73e275a10223d4929053195f549e41dd8
software.amazon.awssdk	elasticache	2.0.0-preview-11		04133a57877d25240eb63772272b06d0c176a8fd
software.amazon.awssdk	elasticache	2.0.0-preview-12		c6a391a886ba95b1395b318b5288733c8073c12d
software.amazon.awssdk	elasticache	2.0.0-preview-13		4ed26d00710655e2b9e57eec1b24c3aeaf7e48ad
software.amazon.awssdk	elasticache	2.0.0-preview-2		7ef54fe64fdaa64d718934389dd5134fec02d4f8
software.amazon.awssdk	elasticache	2.0.0-preview-3		e53cb4b10705618e4e882a12a4b03038c2dd533b
software.amazon.awssdk	elasticache	2.0.0-preview-4		38e1e51241def891c7a7f06ce98f0097ad434739
software.amazon.awssdk	elasticache	2.0.0-preview-5		5206e65475f4f528feb70ef464ed0e72e9518120
software.amazon.awssdk	elasticache	2.0.0-preview-6		87db63d70d0da9d4f4f17f5794db9064cc6067b7
software.amazon.awssdk	elasticache	2.0.0-preview-7		dc20ff9e46cea4303a422ac13d9c49db316c6748
software.amazon.awssdk	elasticache	2.0.0-preview-8		b1e4fcaf0cc81c88e0f3cb8e505493223d050ebc
software.amazon.awssdk	elasticache	2.0.0-preview-9		52ea383143234e973a3ba3fc7c5f0ab54fd05c24
software.amazon.awssdk	elasticache	2.1.0		03b9477a0caf7f3bf02e5d614117512d8909e8f3
software.amazon.awssdk	elasticache	2.1.1		5f97932bae50ea257cd6ba63c98d9d0f46d24eec
software.amazon.awssdk	elasticache	2.1.2		4a966900f17feb626123020113a2399e29791611
software.amazon.awssdk	elasticache	2.1.3		38cdb89247cf1b235f4a09e64ea3989db64a01fe
software.amazon.awssdk	elasticache	2.1.4		206e50835da81fa89f269927bbb68a1db959822a
software.amazon.awssdk	elasticache	2.10.0		69f762458444b66c322f14d35f28edbd3f1f6ecf
software.amazon.awssdk	elasticache	2.10.1		75672180d1de131c2dfaa05ba718e19745c97f9a
software.amazon.awssdk	elasticache	2.10.10		1dab2753a08e3785379265cd3da6285ed1035661
software.amazon.awssdk	elasticache	2.10.11		eb1b7af60ac11c6750815127d605f55b8b1a178f
software.amazon.awssdk	elasticache	2.10.12		58c31f4bc71c4b12a42d34c31a15e57850d9aa18
software.amazon.awssdk	elasticache	2.10.13		bdd61da69360880b51aa3abdd7700a35db6b2407
software.amazon.awssdk	elasticache	2.10.14		ac830a9f778c24d14edb6532d3547af4228ae1e7
software.amazon.awssdk	elasticache	2.10.15		ef28b0f4759ddaf2594f12e2ec44b985d724b7cf
software.amazon.awssdk	elasticache	2.10.16		643bd5fb0182b969dfbd90329e0af12bcb089d70
software.amazon.awssdk	elasticache	2.10.17		a3b0aaec36f14647c6aedf60e9fa85969b24b392
software.amazon.awssdk	elasticache	2.10.18		4b524eec40e73c1df37abc493044392769d76143
software.amazon.awssdk	elasticache	2.10.19		7d9ec2b1252d2cf64dd0a76c7dd6be3ed5a904c7
software.amazon.awssdk	elasticache	2.10.2		df38f795ba52406b6a7bea5ee63869de5d6ea0b2
software.amazon.awssdk	elasticache	2.10.20		b57e91ab950e2b2ad7710029b28e161ebfcc9ed4
software.amazon.awssdk	elasticache	2.10.21		b99573ed69d36f00f79492bfeab18a5d0b9fce98
software.amazon.awssdk	elasticache	2.10.22		3c896c96c075587b392ef4daed641612a610daf2
software.amazon.awssdk	elasticache	2.10.23		9783b9f65f72d1f2e01a0abd373eaeaf0c189677
software.amazon.awssdk	elasticache	2.10.24		14da31cbc14afa6b107ec0a9df5bd1cdf45cfee0
software.amazon.awssdk	elasticache	2.10.25		a3d8410816e0159b6fe42cb3dc14e917bfb36fbb
software.amazon.awssdk	elasticache	2.10.26		bbdf1dd0986faf39e62c4a68956db82a835e4022
software.amazon.awssdk	elasticache	2.10.27		66fe45ea88834dcb350608433a82ab97bb149cd0
software.amazon.awssdk	elasticache	2.10.28		86d6bf6e79c80de7ca814f2e44ba12863fb88023
software.amazon.awssdk	elasticache	2.10.29		3f7d8fae1709b403bdce652e6d3f4fd4a63c09c0
software.amazon.awssdk	elasticache	2.10.3		eaf640e951e2366c71247347e4e0eb5230985cb1
software.amazon.awssdk	elasticache	2.10.30		173187c50dc7d3723f02712b196eca108f38ae7c
software.amazon.awssdk	elasticache	2.10.31		207fb19464b8f831ebd3fba4e2d16862138e2ed9
software.amazon.awssdk	elasticache	2.10.32		325768566aa5c27ef253844947f3711957add9ab
software.amazon.awssdk	elasticache	2.10.33		fc725b170b9ef984b9251366da07adbffddf2d41
software.amazon.awssdk	elasticache	2.10.34		5fa0ef8365b88863f74bc1e4fab96c70cb4f5a48
software.amazon.awssdk	elasticache	2.10.35		4de88d81d0f87d50e03008180c1dfdc7ce5a1b26
software.amazon.awssdk	elasticache	2.10.36		aba52e9dae1c6271f2d8d1fd2842d117cd2d0ad5
software.amazon.awssdk	elasticache	2.10.37		6ca9b8e6b39774385d9e9ac0ce35561cdff79ab8
software.amazon.awssdk	elasticache	2.10.38		758084e32005c5b86b0285150a3ef0cd4a7fd2fe
software.amazon.awssdk	elasticache	2.10.39		72ad8569f211d0b5cf8225a5d01a8bb3c12bea93
software.amazon.awssdk	elasticache	2.10.4		cf5481d019f65d86e4a40c547febcbbcf75a18e2
software.amazon.awssdk	elasticache	2.10.40		6088ea59d22abc496751b3ae276ce9b75684cd3e
software.amazon.awssdk	elasticache	2.10.41		8a54b122fa8671b89ecfae070938e071b5234dad
software.amazon.awssdk	elasticache	2.10.42		2529233aff6ea01d542154f9d35dfe21ae067df5
software.amazon.awssdk	elasticache	2.10.43		4af9801fc5f3ca84df500a519fb78ae1b3992d71
software.amazon.awssdk	elasticache	2.10.44		aefbf30d1d4452b10b659191d81c21ce6f39f211
software.amazon.awssdk	elasticache	2.10.45		117dc54b27fb58e9d56d8b48a9f4b2a78e3f478f
software.amazon.awssdk	elasticache	2.10.46		d9aa11d5626e5d28e1524ef1e466b0141183dc24
software.amazon.awssdk	elasticache	2.10.47		842b7625872c3b47f63c2dae11a3786db4d9bb5c
software.amazon.awssdk	elasticache	2.10.48		e11905a4814e6111a2b0c56183e6388f74617eb0
software.amazon.awssdk	elasticache	2.10.49		7047d5703f0415a4dc24472ab74ceb4297e350b6
software.amazon.awssdk	elasticache	2.10.5		88def62780b36b9df9eff218b0c117ac8a514c56
software.amazon.awssdk	elasticache	2.10.50		7605677d76866914a27399db96f4aaa1e7aa42e9
software.amazon.awssdk	elasticache	2.10.51		429b623a43753ff81208345449fa8a99d8e084cd
software.amazon.awssdk	elasticache	2.10.52		1302d590ac30895c1daa989a7b79d40322d06de0
software.amazon.awssdk	elasticache	2.10.53		c50ddc3c857d604c833df3e5bc0cce1eb3130f1f
software.amazon.awssdk	elasticache	2.10.54		5a7cf416bedacc8a783933fc5c47dfe81a0fa943
software.amazon.awssdk	elasticache	2.10.55		b0a12d16199a1a9416bcb20988d5436de4fee7c3
software.amazon.awssdk	elasticache	2.10.56		1fc53eddcca6b38704862a131cac521fa579de22
software.amazon.awssdk	elasticache	2.10.57		2405ecd3cc31f99ad2e3c396503e4a66e6cd69bc
software.amazon.awssdk	elasticache	2.10.58		a27c0165cab7fc92ec221e1e00f42999b63c2b7b
software.amazon.awssdk	elasticache	2.10.59		b1d1682d7579ea9bf7b1ec92fba46714bd8bd456
software.amazon.awssdk	elasticache	2.10.6		2028fc180ecbd0cbae6587acb7b36a4efa63edb7
software.amazon.awssdk	elasticache	2.10.60		99b15a8b451f27f37ab8a1eb0ec5e870e34297dc
software.amazon.awssdk	elasticache	2.10.61		a6fddd3fac625c7eadf1a44e51fcfc432ea58989
software.amazon.awssdk	elasticache	2.10.62		3dcbaca207fb69fe9f80258ecfa2bf49b34a5b0e
software.amazon.awssdk	elasticache	2.10.63		3edc90c10eebf88770c1162db31eaf6ce5dd6d8d
software.amazon.awssdk	elasticache	2.10.64		576207e8cb2070f53eb031a8d0765f1648e0d186
software.amazon.awssdk	elasticache	2.10.65		1f3791f1e57289e1e751d3b97f2f9a8b2ad8e04b
software.amazon.awssdk	elasticache	2.10.66		64a1dc44582eebb8de6dcd5e1e2f1ad770c2ef39
software.amazon.awssdk	elasticache	2.10.67		11ffa5d7446b57fac3664610e824090622aa597f
software.amazon.awssdk	elasticache	2.10.68		347c2a6e172802bc444a77090a216161e4c7a024
software.amazon.awssdk	elasticache	2.10.69		9a0e5849d12bb048ad26b830ebf3f96dd0650ff8
software.amazon.awssdk	elasticache	2.10.7		cce18dc486c609cefee83c324b46ce4bb02c58fe
software.amazon.awssdk	elasticache	2.10.70		67d0dabcc5bd27c529f6a6e3045678f491aeaa46
