acegisecurity	acegi-security-resin-lib	0.6.1	-	22dce0c8b8c89169364e78b3ffb74e03e661185c
com.heroku	webapp-runner-redis	8.5.68.1	-	64dfbb05be1df6d6a87ac38416bc5c7e8fafe69d
com.heroku	webapp-runner-redis	9.0.100.0	-	bcf012dd536381b991e4959f324401099198e9c3
com.heroku	webapp-runner-redis	9.0.30.0	-	e6c7503c5bb7c17fab421a1cd6032406583ae726
com.heroku	webapp-runner-redis	9.0.31.0	-	fd84cce723f3a8f5c701e69b19d1d140321c74af
com.heroku	webapp-runner-redis	9.0.36.1	-	fc01b524071f7b3eff1e9c2450b74a8e638c7226
com.heroku	webapp-runner-redis	9.0.38.0	-	9002211334502b9473b60fe74566b7cc1acd491a
com.heroku	webapp-runner-redis	9.0.41.0	-	834610ce98b1a2e4db3e5f73f0cec450a0c684ac
com.heroku	webapp-runner-redis	9.0.52.0	-	4e9814d2462c07c6fc85a75d930d36fd54c89028
com.heroku	webapp-runner-redis	9.0.52.1	-	6cb2e80d1dcaa83d4455f4d5c7add10ed8042521
com.heroku	webapp-runner-redis	9.0.68.0	-	0fedbde116045b40dcca45333197106aa5c8db4f
com.heroku	webapp-runner-redis	9.0.68.1	-	66f1a17f3992854bb98a5e92465ae1669699dc47
com.heroku	webapp-runner-redis	9.0.69.0	-	112695daeb2ab3829aaeff4fc1275daea0410758
com.heroku	webapp-runner-redis	9.0.69.1	-	f2b8e8e2838a23039c8bb0b4605946f58eeeae71
com.heroku	webapp-runner-redis	9.0.70.0	-	47839d4e4a9aeeea8ed4b204ce07bf3592d83d8c
com.heroku	webapp-runner-redis	9.0.71.0	-	7a023f915f281942b0904269fb641e30cc6c2a8f
com.heroku	webapp-runner-redis	9.0.72.0	-	31c2f19f209c0738cae227a5f1c29106ced41bb0
com.heroku	webapp-runner-redis	9.0.72.1	-	da7b49b02a0745df63f2362aa1b9f81f13a30cb8
com.heroku	webapp-runner-redis	9.0.72.2	-	7303b181d6b9757382d5d9d78cc6a5972192ff68
com.heroku	webapp-runner-redis	9.0.73.0	-	9ecf1e2228ad96813fa86de8240ef82d6bc16de2
com.heroku	webapp-runner-redis	9.0.75.0	-	41f2ad1500b6f3077b4e9db590768dce4a866257
com.heroku	webapp-runner-redis	9.0.78.0	-	330b57f79d809b460b5a2572592fda3a1304cc8d
com.heroku	webapp-runner-redis	9.0.80.0	-	49ce56a29d8778ed66b7440ef27637e3e849af51
com.heroku	webapp-runner-redis	9.0.83.0	-	23e82193b5ab8d684fb59a14fcbb5ecbc3df2c63
com.heroku	webapp-runner-redis	9.0.83.1	-	ec005aa8362cedc2cc79417ff3d3da35af7542d2
com.heroku	webapp-runner-redis	9.0.84.0	-	68993a46fc3203a2a550709d0a576a017ff0218f
com.heroku	webapp-runner-redis	9.0.85.0	-	ff5145479f77bafafea8820666f4a87151f95abb
com.heroku	webapp-runner-redis	9.0.86.0	-	d59c73c620235b1f8f9cadd845ff76fe7c7a4b76
com.heroku	webapp-runner-redis	9.0.87.0	-	edddf1d360b3a82e045315cba0d0180d699fdf45
com.heroku	webapp-runner-redis	9.0.88.0	-	11ebbf7dfe2c7469f04d5a8893cb1ffa675e8d0b
com.heroku	webapp-runner-redis	9.0.89.0	-	600043e28d84c5039906e8fe7c3bda58ca5b8e8a
com.heroku	webapp-runner-redis	9.0.91.0	-	893ce09e0a0d533a76f792489968dfa635b34a14
com.heroku	webapp-runner-redis	9.0.93.0	-	dd7e33ca069b31f94e8057301571e90fbc0c6430
com.heroku	webapp-runner-redis	9.0.96.0	-	407ebfd456ce00a00a508762d722bc35fb0db23b
com.heroku	webapp-runner-redis	9.0.97.0	-	3fd92a4168aa154bbd8a2d3970b1a8de26be7506
com.heroku	webapp-runner-redis	9.0.98.0	-	f0c63737479873f7772f7751c476ef535ce0d73c
com.hexagonkt.extra	rest_test	2.3.1	-	3d6b54bb3a1e54f8047053fc95ac05699cb50511
com.hexagonkt.extra	rest_test	2.4.0	-	aa7752d1917aba18912a0415d54e1cc33c2e516c
com.hexagonkt.extra	rest_test	2.6.1	-	2894a324eef6f6ebf9bd7b4e4d84e6f00afa5768
com.hexagonkt.extra	rest_test	2.8.0	-	a3c763d2898bfd5219e3b3f65c5a8d3d40160d04
com.hexagonkt.extra	rest_test	2.8.3	-	819d062f4b0008f18f47cf14d97016b40a0f2594
com.hexagonkt.extra	rest_test	2.8.4	-	0d5e351832c4e5e1eff20f47e1a2ebfc2301e91b
com.hotels	circus-train-vacuum-tool	10.0.0	-	1c5c841feb89f161eb3ca358ce168b646fb9f798
com.hotels	circus-train-vacuum-tool	10.0.0	10.0.0-all	2e601a9732972fccf8b9dded4f7649a13b3a8ef2
com.hotels	circus-train-vacuum-tool	11.0.0	-	12fa6d7f2e7cb9e2c1a1df98454da012b3b4795b
com.hotels	circus-train-vacuum-tool	11.0.0	11.0.0-all	8004736fbb0ab052562cad6906b8b052ffafff70
com.hotels	circus-train-vacuum-tool	11.1.0	-	6f32091f8a5f8f088704b38769a2b02eb15956dd
com.hotels	circus-train-vacuum-tool	11.1.0	11.1.0-all	8a16e142d8990000f463c39fe09e2ea70a0ff6b4
com.hotels	circus-train-vacuum-tool	11.1.1	-	126ae17a2b91d8349f66821901f38753495c1e4f
com.hotels	circus-train-vacuum-tool	11.1.1	11.1.1-all	2b6d77085972521bb1fd21e88852314dbc026917
com.hotels	circus-train-vacuum-tool	11.2.0	-	cac9a5af200b5c71d28cf8af62b14c39d464429e
com.hotels	circus-train-vacuum-tool	11.2.0	11.2.0-all	d191bb0f90ac5f054052baf3a7105b288afbbce2
com.hotels	circus-train-vacuum-tool	11.3.0	-	b65901af9d9fce3baa86ad697d24bf766c1ea70b
com.hotels	circus-train-vacuum-tool	11.3.0	11.3.0-all	fc730f03f34edc41e252b79c86a02e56c5a703e0
com.hotels	circus-train-vacuum-tool	11.3.1	-	de30f065d053799f19474fa5f8f7fa78d485cb1d
com.hotels	circus-train-vacuum-tool	11.3.1	11.3.1-all	f9db858323bec82cb9c53f74ebbe212215c3d22d
com.hotels	circus-train-vacuum-tool	11.4.0	-	f26f9aeb31167ec06d16ab6bedff4a62a64ac54e
com.hotels	circus-train-vacuum-tool	11.4.0	11.4.0-all	22d61eb97a772eb5973614b78aa747643b033669
com.hotels	circus-train-vacuum-tool	11.5.0	-	0744936b95e64f068f00c9effa3b2b0efc23f5cb
com.hotels	circus-train-vacuum-tool	11.5.0	11.5.0-all	253a439046dbe9dc832600d430d13ecae7e6dbdd
com.hotels	circus-train-vacuum-tool	11.5.1	-	b37505a75161ea4366bc7f9d2d42207417f709f9
com.hotels	circus-train-vacuum-tool	11.5.1	11.5.1-all	23fe6ae858378bfc4cc05bf411e414d2103aee06
com.hotels	circus-train-vacuum-tool	11.5.2	-	33b7712dbe928e6b10d6c48d22d0a10ecc82d720
com.hotels	circus-train-vacuum-tool	11.5.2	11.5.2-all	a3afe6415e8dc8d64478d27c43513133cd827727
com.huibozhixin	diboot-core	2.1.2-hbzx	-	51b77048aa4437c19b0d75d782688362556eb9ab
com.huibozhixin	diboot-core	2.1.2-hbzx1	-	1bc53f1da130ef0be99e92a90313f95c38ef6e26
com.huibozhixin	diboot-core	2.1.2-hbzx2	-	d542de3dfbcf0e645db05510de396dbd03df2f72
com.huibozhixin	diboot-core	2.1.2-hbzx3	-	a471507a619ec28a33c3f2214cda391ab1c3931b
com.huibozhixin	diboot-core	2.1.2-hbzx4	-	c325799bf39c5224de407f7bee18de66d7ae4edb
com.huibozhixin	diboot-core	2.3.0-hbzx4	-	5ed8dc2ba1bc7c31cf0ed68cf39a6d5f5b509285
com.ibm.fhir	fhir-persistence	4.10.0	-	b32c9b58d244c269fe1c27c602b3342b6f2a7c0c
com.ibm.fhir	fhir-persistence	4.10.1	-	a9473b0407143775b45fc822f723bcb535c62421
com.ibm.fhir	fhir-persistence	4.10.2	-	d92c928659f581b387ca7295321676092f6521a3
com.ibm.fhir	fhir-persistence	4.11.0	-	c81b91ee9199596fdfdc734faa19bd0f70d59049
com.ibm.fhir	fhir-persistence	4.11.1	-	635d4fc278c2d3ab1b9f2b6d1c40dad62b8a391c
com.ibm.fhir	fhir-persistence	4.7.0	-	93c2a921eb44a979fd871087ceadf6e77c737f24
com.ibm.fhir	fhir-persistence	4.7.1	-	6f87443f43e638a27fcfe42db3bdd97addf98811
com.ibm.fhir	fhir-persistence	4.8.0	-	40ef16a207f3b07b4f28eee2452219ee51c9722a
com.ibm.fhir	fhir-persistence	4.8.1	-	7641a05f0274c6273f91c62b5a5f647e78f6832a
com.ibm.fhir	fhir-persistence	4.8.2	-	2d7d3bb17030e72891c029e17d3338309413e5c1
com.ibm.fhir	fhir-persistence	4.8.3	-	b6c1ec3c25a22ded98f09a20dafc21fa03874216
com.ibm.fhir	fhir-persistence	4.9.0	-	0f3b70e328f3009399e9d5d543f0daaec9d1fa80
com.ibm.fhir	fhir-persistence	4.9.1	-	be949e5d3ae7f394a8bf5d120070a8351f06832e
com.ibm.fhir	fhir-persistence	4.9.2	-	1ef8a8c9b217580dc957dc725962394e2ef4bc07
com.intel.analytics.bigdl	dist-spark-3.0.0-scala-2.12.10-all	0.12.1	-	033196d1704f06a5ee5f15aa03bc23d2c5cf847e
com.intel.analytics.bigdl	dist-spark-3.0.0-scala-2.12.10-all	0.12.2	-	928f73517fb586c2e746b052a274dbe262c1386f
com.intel.analytics.bigdl	dist-spark-3.0.0-scala-2.12.10-all	0.13.0	-	6dbc4e2f626d4ac2096c0900579d07f2d08736de
com.io7m.idstore	com.io7m.idstore.server.api	0.0.1	-	d4e0d0528d886e7eeb3de99bb4a4e69b7c8059db
com.io7m.idstore	com.io7m.idstore.server.api	0.0.10	-	3e04af4eb5b681bc84e9b0e0fa084418eca01565
com.io7m.idstore	com.io7m.idstore.server.api	0.0.11	-	9a3be6775c6039275fa08263842b4e059f3a7f37
com.io7m.idstore	com.io7m.idstore.server.api	0.0.12	-	ca2f88f649b2b609010637aa375e33a9c64af7b7
com.io7m.idstore	com.io7m.idstore.server.api	0.0.13	-	26cb09c303717af80963dbf47db8847164a6765d
com.io7m.idstore	com.io7m.idstore.server.api	0.0.14	-	9b5469fea387997c88575654bf402e7199682e84
com.io7m.idstore	com.io7m.idstore.server.api	0.0.2	-	ac74579415a009b0c8f2cb687c27f5f2a567a95a
com.io7m.idstore	com.io7m.idstore.server.api	0.0.3	-	4bb97606cb98878ac2f1056729fd497cf9f57ea5
com.io7m.idstore	com.io7m.idstore.server.api	0.0.4	-	1272584dd5246b4087f3f7d7ba86701548c4de5c
com.io7m.idstore	com.io7m.idstore.server.api	0.0.6	-	26e80f0dc8d07fa531344028bcd36c7469d9b661
com.io7m.idstore	com.io7m.idstore.server.api	0.0.7	-	b58412c00c083ee837bf1334e39c39db786ad8da
com.io7m.idstore	com.io7m.idstore.server.api	0.0.8	-	773fc71ba4901f0ff836d0210374eed26b8873b7
com.io7m.idstore	com.io7m.idstore.server.api	0.0.9	-	3bfbba17c4d8ddb02dcb72ea117d15d2ce82bd28
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0	-	85e391f2075f7685688fcc8d3ff5a02e91614265
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0001	-	f8f068879e6877af4c4ec494a971ed91fb481f3d
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0002	-	061b9652b29f6baf475e5d9d9e8dd8e014d87338
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0003	-	67c42b51fa8ae31481b5026cff5cb66131b274f5
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0004	-	c8e0b7dcbc15b4b869f44b60a437da7007a61206
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0005	-	f8146c791eb6001c655b45cbaf0ba95c135fe94f
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0006	-	f438cb2ec8a8987519a2c4ea3d5c9721a70dabd8
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0007	-	0513b51be530045be3ac9d4b9bb023ea169029c6
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0008	-	bcffa311f2dbbcde1fb4d8e28855e2d4a0dad1fb
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0009	-	5868fb9a38dd87d4a3c75d3725434d227abd5505
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0010	-	c1934670fb660ca2c6f27d8b46a618f951b3a82d
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0011	-	0e0e07826d510f11285d475cc89503e13dc9abb6
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0013	-	12664e4590cf6e95bba63a0aeb645503c232d493
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0014	-	1ca178919beac5f6fa86e3c38c671c99a5710abf
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0015	-	cf4a8d762cd73bb858cea48044e93b48da4ef2bb
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0016	-	d810097e5e4a2d5dc5f84639fa23dc654dd13ac5
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0017	-	b670896f2f775c1bf5bf07297e76c00a0021b3a7
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-beta0018	-	a05c78797a65d17e6312380accfd4cda992855f8
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0001	-	15b333e2aed5b71dedbf9c287bb8451befb45b80
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0002	-	88e00b9309d4c1557a1c49d828ff4af7766e2295
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0003	-	0ffce5b77b4df0321fe62b68ce778d39633d68db
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0004	-	b812a6c6372553a7b7e4c4a63684329c70a6f60e
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0005	-	b2fe46d5a3b830c874dbd41124ee8915e967a1b8
com.io7m.idstore	com.io7m.idstore.server.api	1.0.0-rc0006	-	a5f8beb3c57618921bcc4f5a9a2406133339f010
com.io7m.idstore	com.io7m.idstore.server.api	1.1.0	-	2e32003492461f943b550259231925dff4cd2479
com.io7m.idstore	com.io7m.idstore.server.api	1.2.0	-	58a3437eaf044b326b101324068a688c3120253a
com.io7m.idstore	com.io7m.idstore.server.api	1.2.1	-	6b1085b0673d022ed8f4fd26952aae547a2ba7df
com.io7m.idstore	com.io7m.idstore.server.api	2.0.0	-	5fd81b9ecaa83eec0114840bd547fd7adbbce110
com.io7m.idstore	com.io7m.idstore.server.api	2.0.0-beta0001	-	9e5a31a3bac103d7aac193f73a567196fbe59786
com.io7m.idstore	com.io7m.idstore.server.api	2.0.1	-	33439c3e6a42138885f79327afc613943db92088
com.io7m.jvindicator	com.io7m.jvindicator.core	0.0.1	-	5f4d29cf9a0be4f4c4e8ce7487ca19fdb08bf1bc
com.io7m.jvindicator	com.io7m.jvindicator.core	0.0.2	-	f7732313567e1dc8f9330cf738329099ac9e491b
com.io7m.jvindicator	com.io7m.jvindicator.core	1.0.0	-	4e95114e678ba2044bdf461948e4ee35d8f3e606
com.io7m.r2	io7m-r2-tests-jogl	0.2.0	-	66e78852660d8dcaf68bcbcd6b737246882a5424
com.io7m.r2	io7m-r2-tests-jogl	0.2.1	-	6da5f70a311768be8bd0c66d09982abb02440cb0
com.j2mvc	j2mvc-authorization	1.10.1	-	b23188d083662e39f407625c89b3a9ea0d319476
com.j2mvc	j2mvc-authorization	1.2.1	-	29b1c5233e2b7e49691abb411c204b2bf297a800
com.j2mvc	j2mvc-authorization	2.0.1	-	c60e2f97df7ff311f5d85cab12261168ecc91790
com.j2mvc	j2mvc-authorization	2.0.2	-	462127313ef1d024742bf3055482dee61dcae2c8
com.j2mvc	j2mvc-authorization	2.0.3	-	0b09c7abf8f5d86c152f0f1713c9c24111875947
com.j2mvc	j2mvc-authorization	2.1.01	-	45ed4cade2c3dae34d9f345996ea3777f9145dfa
com.j2mvc	j2mvc-authorization	2.1.02	-	ccbfd99cb637f87e36dc333ddee9f5a20fed6e93
com.j2mvc	j2mvc-authorization	2.1.03	-	c62eb77f33c213769a7cb83c84c876eb284f1697
com.jdcloud.jmsf	meshware-api	1.3.9	-	4baee6630a4377be00904d71288a2c7e9a9149d0
com.jdcloud.jmsf	meshware-api	1.4.0	-	c510d3bcbf04e376462bb4d191cf8f2d50de734d
com.jeesuite	jeesuite-confcenter-client	1.1.0	-	72f1c45c0151a0b552615c3baa0edee7ab73c4a2
com.jeesuite	jeesuite-confcenter-client	1.1.3	-	b044b0433ceb4a6bdc093c8144e2636d0f9ad562
com.jeesuite	jeesuite-confcenter-client	1.1.4	-	d6e1fa00ac44dd4ad5d4cf647c0e910832432388
com.jeesuite	jeesuite-mybatis	1.0.0	-	e50e2f15c0167da1771701752c1b86aaea26b746
com.jeesuite	jeesuite-mybatis	1.0.1	-	44bd9b4195dbdeaa4a4d21e8ec492407990395e4
com.jeesuite	jeesuite-mybatis	1.0.2	-	e9cade5109bc951a204acd73b7e5d9eb7117419c
com.jeesuite	jeesuite-mybatis	1.0.3	-	2847bceeaacfd26aa105560eb523073867cd2671
com.jeesuite	jeesuite-mybatis	1.0.4	-	552f99c7b2a56ad6ea126abcab62e22553e2cb89
com.jeesuite	jeesuite-mybatis	1.0.5	-	b39020098c62be9b3518d46f29ad8726ad1722c5
com.jeesuite	jeesuite-mybatis	1.1.0	-	7c6877f6c865d2f5bbb8d01b8f9608f379d7f282
com.jeesuite	jeesuite-mybatis	1.1.3	-	9108543554d6e8d0efe6c6a6c8b5eb97499fd62c
com.jeesuite	jeesuite-mybatis	1.1.4	-	555dff2aeaf7f60003bc78f72e5d912b09fdec1f
com.jeesuite	jeesuite-mybatis	1.1.5	-	2f4fa56cc8aad414f370531a7130a071689e325d
com.jeesuite	jeesuite-mybatis	1.1.7	-	591623c0cf22d18a06afd1b476cbf5c098190970
com.jeesuite	jeesuite-mybatis	1.1.8	-	e94489515d7b0f08630f6f0330790243800868d3
com.jeesuite	jeesuite-mybatis	1.2.0	-	06f1b1a96e6d94c798beaca06d9820267a3267d3
com.jeesuite	jeesuite-mybatis	1.3.0	-	873567af0b12024bd5a995b57c65ecfd3c8292ef
com.jeesuite	jeesuite-mybatis	1.3.1	-	c9a2953b20264372927e6c00d8765f3a02baab61
com.jeesuite	jeesuite-mybatis	1.3.2	-	bb014035f53b3e44127da538e86e63a410ae867d
com.jeesuite	jeesuite-mybatis	1.3.3	-	bb2a8b7eef38ba2d070fd748588bfcda8a899400
com.jeesuite	jeesuite-mybatis	1.3.6	-	5397b5456e363631eaf72efd7e30cf61262684a8
com.jeesuite	jeesuite-mybatis	1.3.7	-	180a77a58713a57e49b2ee390bbc708cc03516b1
com.jeesuite	jeesuite-mybatis	1.3.8	-	c0a876eb092c05f4e2bf23840c71ccf2ac1c85c5
com.jeesuite	jeesuite-mybatis	1.4.0	-	ce0df12dc772bb9f8ede8017bd7a39df1c08a984
com.jeffrodriguez	xmlwrapper	1.0	-	2fcebb0765c0d427e798db94c27d420f07023223
com.jeffrodriguez	xmlwrapper	1.3.0	-	8b1bc84534929ad0c54801ca9b37f017203edecd
com.jeffrodriguez	xmlwrapper	2.0.0	-	49b71a540314d4d071aec7c78ef00da953c503ff
com.jeffrodriguez	xmlwrapper	2.1.0	-	586bec90e4108c16569259c686dbf2235cd014b7
com.jeffrodriguez	xmlwrapper	2.1.1	-	ff8bde598f74f8e5a0fd80e70b146619a8a43821
com.jpmorgan.quorum	tessera-core	0.10	-	80e1d62a3bf4d6f33a73522eb0fca30d1698182b
com.jpmorgan.quorum	tessera-core	0.10.0	-	71ed932328ac836934daeb5afefb5537ba0fafcc
com.jpmorgan.quorum	tessera-core	0.10.1	-	05a60905ddbe282a71cf2506e0c74f24d3e631fa
com.jpmorgan.quorum	tessera-core	0.10.2	-	ae2720a94c3b762897efeffbcb3bc25f22bdf4b5
com.jpmorgan.quorum	tessera-core	0.10.3	-	2778c6a0c6e504dc607f4e0082ca999d64dbf071
com.jpmorgan.quorum	tessera-core	0.10.4	-	1430b622874288e69508b4f62e0ee3f2236171a1
com.jpmorgan.quorum	tessera-core	0.10.5	-	c5f008cfee254daa63be57e80048bc54014edef8
com.jpmorgan.quorum	tessera-core	0.10.6	-	64b02d3b0cc8dca243b02d1af9fed8e326072ddb
com.jpmorgan.quorum	tessera-core	0.11	-	a0cef9b7afc2c78243df2115190eeb89ec363787
com.jpmorgan.quorum	tessera-core	0.11.0	-	78c31f4e1df6605d2097a0a87341c83e87080262
com.jpmorgan.quorum	tessera-core	0.11.0.01102019090814	-	d79fcaa6cfc94c8154160c2b3bca2edd9c8319b1
com.jpmorgan.quorum	tessera-core	0.11.0.01102019093502	-	d883bbb77064ae6d4997d88afc4485197791c63c
com.jpmorgan.quorum	tessera-core	0.11.0.01102019110105	-	2bf0286d40d350b2ec86d8bc38a6d74215d39fc6
com.jpmorgan.quorum	tessera-core	0.11.0.01102019114519	-	6fba03c1a93c5f50da4b34c74d95c7a315812653
com.jpmorgan.quorum	tessera-core	0.11.0.05102019083459	-	bb14c4973e8b6bea9348a1ee1db395717147b174
com.jpmorgan.quorum	tessera-core	0.11.0.07102019092224	-	cc81c0adc1b58cb06b26d8eec377b7f387298fe1
com.jpmorgan.quorum	tessera-core	0.11.0.07102019101257	-	5478db16a361e34914257af24c9a9d3fe0c850ef
com.jpmorgan.quorum	tessera-core	0.11.0.11102019204238	-	a7828e9dbd8160236f714d58831254009e443cfc
com.jpmorgan.quorum	tessera-core	0.11.0.15102019124301	-	523ea57a2d0ceaf1a9db8c13f3cc8ae16abad23b
com.jpmorgan.quorum	tessera-core	0.11.0.20191016130153	-	835caeb03dd2b0eca51439d83242efe8a0001651
com.jpmorgan.quorum	tessera-core	0.11.0.30092019115716	-	987fd147194946dba0ec1e003db615bfd5174c06
com.jpmorgan.quorum	tessera-core	0.11.0.30092019145247	-	40718dab033662b6b29734cca7ad342bdf08e415
com.jpmorgan.quorum	tessera-core	0.11.0.30092019161842	-	3c4d47bc72910d8c6a4c83dc9e2050084cc0109c
com.jpmorgan.quorum	tessera-core	0.8	-	e15b4a8952fb59d3219757bf40806347df4d50da
com.jpmorgan.quorum	tessera-core	0.9	-	c23f0e5c31a34409d4bfb82d0db0a66efe658608
com.jpmorgan.quorum	tessera-core	0.9.1	-	2fe14500279e8a897612cf9adcece1292a63571f
com.jpmorgan.quorum	tessera-core	0.9.2	-	9cc2ceefa478831e5525f9b7cfa510cd05ab3d97
com.jpmorgan.quorum	tessera-core	0.9.3	-	6bb2d94f25704677d3c2613c20b51a1c38c95796
com.jpmorgan.quorum	tessera-core	0.9.4	-	d44f1cc43e8848e87663f1f2f2c0fbd61e905506
com.juul.tuulbox	logging	3.1.1	-	d3aaf64486ab45137cd30d338e2700f58951520d
com.juul.tuulbox	logging	3.2.0	-	798c4292fc47077f382649b6b36b740bef68e0b4
com.juul.tuulbox	logging	4.0.0	-	02cfa2f614c4c3d3686dbab72d105028af39c4bc
com.juul.tuulbox	logging	4.0.1	-	2a65b3adce9997610e4e898c7b65ce80fe7e62d4
com.juul.tuulbox	logging	4.1.0	-	0915c65cdb60326cb590472eeaaf91bff80e2425
com.juul.tuulbox	logging	4.2.0	-	1048b179fd0b5010755b65857ae6ddaf0a3c6249
com.juul.tuulbox	logging	4.2.0	4.2.0-all	3ac4bd3ad3042029497f7076c934dc6c8b400692
com.juul.tuulbox	logging	4.3.0	-	faeaec88849502f9ccc65d8d23fa27b55ffd995a
com.juul.tuulbox	logging	4.3.0	4.3.0-all	4569ee27444f92f79060846d935e6f4e564500ef
com.juul.tuulbox	logging	4.4.0	-	613fb0bf449dc8341bcdc7e6d3f45bb9098ab598
com.juul.tuulbox	logging	4.4.0	4.4.0-all	22839325aa2c812817495fd6c908d2ad117ac897
com.juul.tuulbox	logging	4.5.0	-	9885378ec664882469d6732aef444bfbe452f30b
com.juul.tuulbox	logging	4.5.0	4.5.0-all	b2759348f2506e65e32b08d86859f91a4957746a
com.juul.tuulbox	logging	4.5.2	-	0b22166dd29200b4872358e8f47d7aaca6e20b34
com.juul.tuulbox	logging	4.5.2	4.5.2-all	5d3ac0b9a1fc51ef6769f5b87a3c4bc6a50f0112
com.juul.tuulbox	logging	4.6.0	-	a71c4b9fe0efccf34e4f23180ecc55602b568a94
com.juul.tuulbox	logging	4.6.0	4.6.0-all	d93d7ffc65c7a908d865ee6f09ea8825080de5a1
com.juul.tuulbox	logging	4.7.0	-	f97aa66caf9b5e7950f0217bb0698f93b6adf30e
com.juul.tuulbox	logging	4.7.0	4.7.0-all	c045e17ca155ea0fff89fa3c7e6b4be4893cb0b4
com.juul.tuulbox	logging	4.8.0	-	8114a5e0372163f1268b954af9637e1a43fa9f29
com.juul.tuulbox	logging	4.8.0	4.8.0-all	83166e5c7c1e502c98fd7c3515b6c3c542221756
com.juul.tuulbox	logging	5.0.0	-	fa3e06c553f3f1c130ed9131fa00796ad9055819
com.juul.tuulbox	logging	5.0.0	5.0.0-all	eb840157e5c76023661d1adb64ebc1919a22d9e9
com.juul.tuulbox	logging	5.1.0	-	a2ec3d9afe17c441f5dfbdd93a65c5548cba26fb
com.juul.tuulbox	logging	5.1.0	5.1.0-all	bd81afbfb0e1cbe9576ef4f6d02160f29023c403
com.juul.tuulbox	logging	6.0.0	-	c4ed8b6c59ae5ab9e1fe288842e821f5a33fc452
com.juul.tuulbox	logging	6.0.0	6.0.0-all	6799e0a735e0eb92953186dbc6cc43a06cb02713
com.juul.tuulbox	logging	6.0.1	-	62f55677a86a7123667bc6d043ebbff0f5ffae4e
com.juul.tuulbox	logging	6.0.1	6.0.1-all	bc14217b6f68e68aa66a335397aeb8acaa94340d
com.juul.tuulbox	logging	6.1.0	-	a314ca04e6e1258051ba67866c3ebbab99302f14
com.juul.tuulbox	logging	6.1.0	6.1.0-all	fcf89e5c648cdd8fb11c01f3325ddd3a2f70a525
com.juul.tuulbox	logging	6.2.0	-	a9328edd9991f77af406ab099dd156ccc43693bd
com.juul.tuulbox	logging	6.2.0	6.2.0-all	a7a11e7efaef0ca6f19c4fb6023471fb49e0ea14
com.juul.tuulbox	logging	6.2.1	-	10429352afd529fb0674de267a9dd30358d92f2e
com.juul.tuulbox	logging	6.2.1	6.2.1-all	10f347243601460d399b29affd978698a526da1b
com.juul.tuulbox	logging	6.3.0	-	6a4b772361e8b958ca3ca4394804b117bcbbf3d4
com.juul.tuulbox	logging	6.3.0	6.3.0-all	eaadf70f3906003d3bc54d88234ff8d7720d8d30
com.juul.tuulbox	logging	6.4.0	-	00232691a757c41ce121970544cd687bce41edae
com.juul.tuulbox	logging	6.4.0	6.4.0-all	af97612558da443215ffe3feec303e94595b331e
com.juul.tuulbox	logging	6.4.1	-	4fbf21d370bc653daabed8197e159fe85ab733ec
com.juul.tuulbox	logging	6.5.0	-	6d5bc461fce9d67759f93e3252e448e600352e18
com.juul.tuulbox	logging	7.0.0	-	ea01a0a9c0f95580ff8faf52692e844ce20f157f
com.juul.tuulbox	logging	7.0.1	-	638b1f4382445bf7175d87144f1a1cc1f74d3474
com.juul.tuulbox	logging	7.1.0	-	638b1f4382445bf7175d87144f1a1cc1f74d3474
com.juul.tuulbox	logging	7.2.0	-	638b1f4382445bf7175d87144f1a1cc1f74d3474
com.juul.tuulbox	logging	7.3.0	-	7e9777c8312af4660e6ac5c34f47fe8edb26d3d0
com.kamingpan.infrastructure	infrastructure-management	1.0.0	-	ef746364b7e0202039c8c4227e174b2e1cf10605
com.kibocommerce	event	2.0.0	-	086fb79f29c7745aa8e557586f59a9ceb6637e66
