by.shostko	composed-list-adapter	0.2.3		N/A
io.quarkus	quarkus-platform-bom-generator	0.0.67		ec7fe95c867679577519125831e1f1232e4a8b2c
io.quarkus	quarkus-platform-bom-generator	0.0.68		a9e2ea472319efc5ce7d5034c15e3297ab1058a4
io.quarkus	quarkus-platform-bom-generator	0.0.69		10b8413bf64d397892f0d1678c0e70683d4dbd4f
io.quarkus	quarkus-platform-bom-generator	0.0.7		79ee040a395e78f67be9431dc71302ff700447ab
io.quarkus	quarkus-platform-bom-generator	0.0.70		2bc0a2ea1e4b21635f1c9664aabf7c3e4127b7b7
io.quarkus	quarkus-platform-bom-generator	0.0.71		14c68be7662dd23f4144b29ab823b297d30d782d
io.quarkus	quarkus-platform-bom-generator	0.0.72		860db5d8600b634108847e63bf4e0b55845c708b
io.quarkus	quarkus-platform-bom-generator	0.0.73		4407460d1c362bbfeb852c0952b474515cc8d79e
io.quarkus	quarkus-platform-bom-generator	0.0.74		de9d375d7cd3bc2a11b6c3d74f0f580d5788ad96
io.quarkus	quarkus-platform-bom-generator	0.0.75		5ddc86dbe1def70b12b39f5af2085bb8b046bae6
io.quarkus	quarkus-platform-bom-generator	0.0.76		4a7e9748af2b5232829153144a6693af627846e3
io.quarkus	quarkus-platform-bom-generator	0.0.77		a7639480599d87609e2fa59403b6821b9a24605e
io.quarkus	quarkus-platform-bom-generator	0.0.78		e0371db290bc712ce941b0b48b233958862bbe63
io.quarkus	quarkus-platform-bom-generator	0.0.79		445c9470da19d1146ebfc870dd36a27ae934a9a3
io.quarkus	quarkus-platform-bom-generator	0.0.8		5ceb6d012d4a07079903e0b28bb2fd502c41a76c
io.quarkus	quarkus-platform-bom-generator	0.0.80		7080ff50f36e555c2975ecd7b9ea4e727e50d4ec
io.quarkus	quarkus-platform-bom-generator	0.0.81		bd1866ffc442d075cc09dc3607c98a940192efaf
io.quarkus	quarkus-platform-bom-generator	0.0.82		d6fc76ac4f2400033b0f7f712f18ff9cbb575230
io.quarkus	quarkus-platform-bom-generator	0.0.83		f4e20eb0a63fbeec25d216ecfde232f15599428e
io.quarkus	quarkus-platform-bom-generator	0.0.84		63fe1c0cf4b9c425c919161206cf78bd59bf6226
io.quarkus	quarkus-platform-bom-generator	0.0.85		2b1e8e88afff6fdefa89519c6029b2940d389522
io.quarkus	quarkus-platform-bom-generator	0.0.86		7f9c9e89250bc2f1e17561e061936d745b516886
io.quarkus	quarkus-platform-bom-generator	0.0.87		2a27b469ba9fe1f356fb89d21aa07d71b001a22f
io.quarkus	quarkus-platform-bom-generator	0.0.88		2f126a6691f6c86ebb8d6525aeb8cb5cf2fb4fd4
io.quarkus	quarkus-platform-bom-generator	0.0.89		a63e38b8879a6df1ca0815d03313e667d7b55dee
io.quarkus	quarkus-platform-bom-generator	0.0.9		f656311f8ce79eb1fc39838073044fe7cfb02562
io.quarkus	quarkus-platform-bom-generator	0.0.90		f3f49d9a2ef9b6e512c63dce0d6fc45d0b580be4
io.quarkus	quarkus-platform-bom-generator	0.0.91		603ec9e3353b2f6eee2529fb9a00eca8ba67e6c9
io.quarkus	quarkus-platform-bom-generator	0.0.92		d973696989f161d56051151fad59364b35db4b36
io.quarkus	quarkus-platform-bom-generator	0.0.93		ffa678df7dde92ad81c4cf835a064db0493a5a43
io.quarkus	quarkus-platform-bom-generator	0.0.94		4b5d5da2bb29875ec9287b2a04abcacee7d22c27
io.quarkus	quarkus-platform-bom-generator	0.0.95		30e17944aa39e250f686cf6f7f8c55a2a1bc6796
io.quarkus	quarkus-platform-bom-generator	0.0.96		bd4a8317065785fdf4a4f19ab062287cf9b2e166
io.quarkus	quarkus-platform-bom-generator	0.0.97		0290653e03a0913e984cbffd31600bd5dc58cc9e
io.quarkus	quarkus-platform-bom-generator	0.0.98		954d042d3322a56dbec1021523cf6f40934c6aa5
io.quarkus	quarkus-platform-bom-generator	0.0.99		bc30431930206ec8dcea586cf7fb79444b6cfc95
io.shiftleft	semanticcpg	0.10.1		6dae54e0b31d3f8712e80dc0c538eab8ca99edcc
io.shiftleft	semanticcpg	0.10.11		7db4c5a2a8490b1f3d03a5cd84afcf099d1994f5
io.shiftleft	semanticcpg	0.10.12		7b49d899de7e4445fc44a42b6fff5807ef50647a
io.shiftleft	semanticcpg	0.10.13		34a80139a72ee8a14ab7db65b98636c8926984c8
io.shiftleft	semanticcpg	0.10.14		15ce20f343e2f3b462d86f47166fe69514ac485d
io.shiftleft	semanticcpg	0.10.15		7a78d920c612e99accc19598f69a68b1830eb321
io.shiftleft	semanticcpg	0.10.16		c96e251d24f68713640b7e6196c5554d915c5b83
io.shiftleft	semanticcpg	0.10.17		569e7316d56ccea8e36d3e020d9fb2c9ec837826
io.shiftleft	semanticcpg	0.10.18		ce59c94f036389be0a00f42f7ce35f59a8372b3b
io.shiftleft	semanticcpg	0.10.19		de3ab1f40828429ba3b57a5e9989a56b06421152
io.shiftleft	semanticcpg	0.10.2		9c51d5a72afeec45530d20abef2a3141d4793c4b
io.shiftleft	semanticcpg	0.10.20		26dfce7c2a9bcc44df6fcc8b27753a708dcc2790
io.shiftleft	semanticcpg	0.10.21		cb7f83b954dbba16c71d5ab34724a16ec0586e7f
io.shiftleft	semanticcpg	0.10.22		46aaf354819b9eb9b748052a13ebd73ba9233f0b
io.shiftleft	semanticcpg	0.10.23		41094a0211c599ce0cbde43b32821d0fbbe48ce2
io.shiftleft	semanticcpg	0.10.24		e3b22efc89863f63faf59759d805f99079d0310d
io.shiftleft	semanticcpg	0.10.25		88c6037326a0cf013b39fa187e05564c7eda02c2
io.shiftleft	semanticcpg	0.10.3		59a73ab889b3da6daa56a575d9c944f67aee968c
io.shiftleft	semanticcpg	0.10.4		83ea4f07e3ef6029776d4caaf6ec95fb0caaf2dd
io.shiftleft	semanticcpg	0.10.5		1d4be03234d209f5cfb235e55806f634504368cc
io.shiftleft	semanticcpg	0.10.6		8fc03ef2d42b60b1bd261e5ae506095ee219ce0f
io.shiftleft	semanticcpg	0.10.7		efe8e387e133fc0ad2a5cadb7f4b86f31bf26398
io.shiftleft	semanticcpg	0.10.8		35a00d143841e658a9145b5a10bda8a350126187
io.shiftleft	semanticcpg	0.10.9		a106e4499c9ddb4af9f0a7e36d84272d19c2a343
io.shiftleft	semanticcpg	0.9.106		d61605686ff36af7cea38d437c154528edd6d588
io.shiftleft	semanticcpg	0.9.107		26343f18f0add014821559dfc981f4fbddc92f23
io.shiftleft	semanticcpg	0.9.108		492d406452d82668dd01024310a25ceebc668ad7
io.shiftleft	semanticcpg	0.9.109		8fb84cdcf15d3cca8f52b8b6ddd8a9a68d8bd174
io.shiftleft	semanticcpg	0.9.110		2c87dace7771bbc203e542450d03ff33461195eb
io.shiftleft	semanticcpg	0.9.111		3ac3a814502a063f4f3c3471ca3873e79d614ce2
io.shiftleft	semanticcpg	0.9.114		d2690c19eaa8a4d740ec28d6758fd4a44c24c965
io.shiftleft	semanticcpg	0.9.115		a8f82e2c218bc5b91c9ef26d3332e4db6ec61a0c
io.shiftleft	semanticcpg	0.9.116		83fe43da8895bd80dc95f6848881e1cfa5ed2fb9
io.shiftleft	semanticcpg	0.9.117		9ab8f7fa5e40a59d296457eba6045304586c72ca
io.shiftleft	semanticcpg	0.9.118		34778cda32a47c5bb061fe98bd8f1946dc6762db
io.shiftleft	semanticcpg	0.9.119		f13112b53e9eaada48915f878bf4020e23103456
io.shiftleft	semanticcpg	0.9.120		9bb15d7df88c5607aabf1fa1c0675a5d3a739b9d
io.shiftleft	semanticcpg	0.9.121		99ed4b9640e00300b011f0565fe14e353784e0a6
io.shiftleft	semanticcpg	0.9.122		baffb68bd17d4c8e453c5bf1342b10698c8337a5
io.shiftleft	semanticcpg	0.9.123		f4e13d6837895ee28de775361b5926f0e6371681
io.shiftleft	semanticcpg	0.9.126		f5bb66a17e53759c0bd529b639c778176dcf4449
io.shiftleft	semanticcpg	0.9.127		69685187f13b6de9a0bcfc537b560cefaa079cc4
io.shiftleft	semanticcpg	0.9.128		ec91a09a2245e734b21612ab8f11d997f9d676b8
io.shiftleft	semanticcpg	0.9.129		de67841b06772e52e96c74bf0d2e7a95f9b7dced
io.shiftleft	semanticcpg	0.9.130		d8dc7d32756d9550cd13e0dc22dfda0a91747f41
io.shiftleft	semanticcpg	0.9.131		37231f6a35fb9612e6e56b4d405416faa0e37bc6
io.shiftleft	semanticcpg	0.9.132		bee33e5019da5e18ed2314e62026598ce8157188
io.shiftleft	semanticcpg	0.9.133		60a1be3380017e739aafe189d2d47975da59b36b
io.shiftleft	semanticcpg	0.9.135		8b2cc4ce38f606cb123486126b00d60c1d10d64c
io.shiftleft	semanticcpg	0.9.136		d9f8fedccdde780cb485fb0d7c86cb4e41003fe7
io.shiftleft	semanticcpg	0.9.137		c9425e1ec227a3c505e9dc022cc0a1ca900539aa
io.shiftleft	semanticcpg	0.9.138		992b47eb5d29cea0a749b1151f6351dde2f3b7e7
io.shiftleft	semanticcpg	0.9.141		a52d467cdc49a1d634a2ac7cb3603f0d6cb0e40b
io.shiftleft	semanticcpg	0.9.142		0361895942a97155faa98d3caab90e0c8342d9ff
io.shiftleft	semanticcpg	0.9.147		db4f68920fca51486ae5cf6001f848358aa6f0d5
io.shiftleft	semanticcpg	0.9.148		eed3d746cb895e95b802109d0a64bc315cc624b2
io.shiftleft	semanticcpg	0.9.149		71601d05b4ad5da10afb8178e0f76aa85c667b9b
io.shiftleft	semanticcpg	0.9.150		e2c30dae7dfabd9e9fe224f8187ba18244d5d097
io.shiftleft	semanticcpg	0.9.151		d028777145da176820bcda488e876ce4764aa64a
io.shiftleft	semanticcpg	0.9.152		717d623332f726c0b2c0b159fadbacc132770c7c
io.shiftleft	semanticcpg	0.9.153		18debf492b61bb4b1ebcad0fabefcf663580e426
io.shiftleft	semanticcpg	0.9.154		8ea45a22e8bad213df2a3ccdcb998bb049e89181
io.shiftleft	semanticcpg	0.9.155		704dd2ccff831d82aead134162f489ec74a36a84
io.shiftleft	semanticcpg	0.9.156		9b47cac0006ce28061f4440a56668fc892b13c94
io.shiftleft	semanticcpg	0.9.157		9229f9a32b055fb706f239972367f3c162fd364f
io.shiftleft	semanticcpg	0.9.164		8a2d86fc4adb9de8cde3f3e46f2b01bff464c827
io.shiftleft	semanticcpg	0.9.165		e5397bd61bf8801b1327defaa04ac35498785505
io.shiftleft	semanticcpg	0.9.166		fb4c1fe8574b15b2823bbebacde9a55f2a6bb2c6
io.shiftleft	semanticcpg	0.9.167		4132b412c7776dbab57e808cce3598a5c2530cf5
io.shiftleft	semanticcpg	0.9.168		da4f1934fd3945ef8add817859db8c47b3bca1ae
io.shiftleft	semanticcpg	0.9.169		51e400fd3c75e8c198f21b6743661f0dc3c8e9da
io.shiftleft	semanticcpg	0.9.170		24ac017ce84633b224f51249cf5998a3541115b9
io.shiftleft	semanticcpg	0.9.171		7709f23d15cedb3ba86e1bfbf280adb14dd006cb
io.shiftleft	semanticcpg	0.9.172		24bc89755591a889e17852bce7a4dc6c1071341e
io.shiftleft	semanticcpg	0.9.173		c12da4a10572b65e5032e3a354a5f4b2ed1e1e17
io.shiftleft	semanticcpg	0.9.174		4edb53bb3e578d70a96d002277b818289d7c830c
io.shiftleft	semanticcpg	0.9.175		156e46f4a59bb246a5bb861a48df72a642779f20
io.shiftleft	semanticcpg	0.9.176		574fbb92915a3711e12030e8c150a860292c7b67
io.shiftleft	semanticcpg	0.9.177		8db463561096eeba80c9f7eee976fffaef14daee
io.shiftleft	semanticcpg	0.9.178		4396bf021630e5c26831376c4f676de79ec71fda
io.shiftleft	semanticcpg	0.9.179		e1ff267893c72a1f84cd12b6c2ce75a474d913a9
io.shiftleft	semanticcpg	0.9.180		592f158368676830ce174330a10427c0f84841a0
io.shiftleft	semanticcpg	0.9.184		e0641ca7cb37cf6d885b0cd78b21ebea8c48f701
io.shiftleft	semanticcpg	0.9.186		bc34ab3cf6a2354d6a8102fb915e9584e03870b5
io.shiftleft	semanticcpg	0.9.190		fbe4de29ccdd75944b4c8a1232b851b3db0479a9
io.shiftleft	semanticcpg	0.9.191		cfcc5487f917f94fc6a8cb12d8a1e30817daeac8
io.shiftleft	semanticcpg	0.9.192		78c00dfd224ef8879c9a7f06fb577e745583be72
io.shiftleft	semanticcpg	0.9.193		5f0335b5cf566c388ee831d6dc85f4a988f6c8c2
io.shiftleft	semanticcpg	0.9.194		b64a1b791dcd4416514b4b02b44eba143ba2e460
io.shiftleft	semanticcpg	0.9.195		90c803f495ed11fa87167fc9256e7227b589c789
io.shiftleft	semanticcpg	0.9.196		486f4184198f5220d62974eee1c68793e238143f
io.shiftleft	semanticcpg	0.9.197		00414e07d2bbb16d42b7abbbd19c86aea9ac6d5d
io.shiftleft	semanticcpg	0.9.198		fdd76fc22cd98b2eb0ef9150e3c8888bf44de20b
io.shiftleft	semanticcpg	0.9.199		f2f2e65a6eb1b18297d914ffc3f8ea3da4d171f2
io.shiftleft	semanticcpg	0.9.200		d0bcfdbef7a19d58447fa1daa8298d444efbd5f2
io.shiftleft	semanticcpg	0.9.201		a5927ae08d2521bfbaaaa68eaa3d95e28a18e3ac
io.shiftleft	semanticcpg	0.9.202		ccb4c827f8d4ccde6dd0e0dcaf7abbdc22cdd199
io.shiftleft	semanticcpg	0.9.203		29411887a11b0d0c0a6eeecfaff8c6817f433f25
io.shiftleft	semanticcpg	0.9.204		79157a765d8ac8667f4daf9add3299d15a413673
io.shiftleft	semanticcpg	0.9.205		a5185e502786224f50b8e234ac3cc7c21bff6660
io.shiftleft	semanticcpg	0.9.206		9a08972fd6786a7b721ff41db8b3dc07c3e0a4ed
io.shiftleft	semanticcpg	0.9.207		6d6a039241cfeefd7ef9bc45805e1f6ec4acc0f9
io.shiftleft	semanticcpg	0.9.208		f5f498136fd54854c49d26f08c64c8d8a57a7776
io.shiftleft	semanticcpg	0.9.209		e324364d404e3105009c933cdb31c72cd0a49b5f
io.shiftleft	semanticcpg	0.9.210		6ea47aa245e253c84bfa66f18ba84b292e01fc89
io.shiftleft	semanticcpg	0.9.219		90e596bb26c81fa8ba283cdfb11b9ce7c3321cc8
io.shiftleft	semanticcpg	0.9.220		6f03412f023f384fe66a20f4a99a519440485242
io.shiftleft	semanticcpg	0.9.221		044ca9fbaa4fe4328b061e1d5d318909bfd7e7eb
io.shiftleft	semanticcpg	0.9.222		97c1f1510ce7a047b5d0de3947106e35ebfdebd1
io.shiftleft	semanticcpg	0.9.223		afbe4cd2ab0adc24f1dc8d4ecd459d76a8d70ea4
io.shiftleft	semanticcpg	0.9.224		4fc215dd20a3e576c8322badb7e239f560a38b74
io.shiftleft	semanticcpg	0.9.225		0a2edb0df399903100ac22c53af96969fde6a898
io.shiftleft	semanticcpg	0.9.226		9683deae8b878daa51fdf5f574c9f11e85fe4fba
io.shiftleft	semanticcpg	0.9.227		8bb2885a0c55610e10327f44e4399c773941847b
io.shiftleft	semanticcpg	0.9.228		a25a54880be59ed096e9ee2f0ff068a85e018c6a
io.shiftleft	semanticcpg	0.9.229		0f776738c853ae4a572088529a34b7f949b1372b
io.shiftleft	semanticcpg	0.9.230		3df7dfa4d24f3ced70ab85d7ae1170448f69d6e3
io.shiftleft	semanticcpg	0.9.231		ad55e4d761730e81b31c538c6204a6bf405d8139
io.shiftleft	semanticcpg	0.9.232		e34c62dc575b9bad7707ad999f0ca67ba98101f2
io.shiftleft	semanticcpg	0.9.233		c99dd84194b8bb3e22998766125b94b9b7d176de
io.shiftleft	semanticcpg	0.9.234		9556f5cb60182faf2069eb1e694dbe8d81fa7c02
io.shiftleft	semanticcpg	0.9.235		1de8426af002932e7ab298b5b46d2518cc0b4c24
io.shiftleft	semanticcpg	0.9.236		9d203631db9dc062dd369940464af319c49a3753
io.shiftleft	semanticcpg	0.9.237		2d2d9bef9af21e2c87e4ed7424ced0c50168d925
io.shiftleft	semanticcpg	0.9.238		c81ab47b65a2858fce1509d5157f0b3e55ba005d
io.shiftleft	semanticcpg	0.9.239		eb79810013ec9f0eccd6ed801b49810bae6c2d2e
io.shiftleft	semanticcpg	0.9.240		f3886e57291b151524186c13c313401d2b12d034
io.shiftleft	semanticcpg	0.9.241		63d720c9cc3d1705202270fff358c581b8b1262d
io.shiftleft	semanticcpg	0.9.242		b7917e8c81e7d1d30c81b0f44c33cefe2f1c8972
io.shiftleft	semanticcpg	0.9.243		1498caf9f59a64e124ad532c0d6acb1c169c4165
io.shiftleft	semanticcpg	0.9.244		973137aa7d0721357c255641f88a683f23aa38b1
io.shiftleft	semanticcpg	0.9.245		99950e999ffe7f612e600c873d29b28c965ff91f
io.shiftleft	semanticcpg	0.9.246		7a490151a80d0097eee09d2c19ad21afc1a49df2
io.shiftleft	semanticcpg	0.9.247		213a6e73403e0ae4b81c1905249263de125e23fc
io.shiftleft	semanticcpg	0.9.248		e09b59eda60b3aa9e7f21b2488527e60c182cda3
io.shiftleft	semanticcpg	0.9.249		f9fb3277db9b19641a773265da7f02ab42df002b
io.shiftleft	semanticcpg	0.9.250		3f292acceaee6fa9ce098f7fbf53bd59991b35b2
io.shiftleft	semanticcpg	0.9.251		575d6beb36c11bbf488458b00b666241ce5267e1
io.shiftleft	semanticcpg	0.9.252		b54aed8756070cffd719511e68d33473a2e74baa
io.shiftleft	semanticcpg	0.9.253		7efdf6997f1a1cb7cf056a82ff8fb772a03f3fb6
io.shiftleft	semanticcpg	0.9.254		89bc5673e72d26722aa633fa6afb639de8a18251
io.shiftleft	semanticcpg	0.9.255		ca0996c4d32055be9f9ebb1af9ac9676f783e7a2
io.shiftleft	semanticcpg	0.9.256		87ab3e82faefc872e63ba35644488d90958df86c
io.shiftleft	semanticcpg	0.9.257		8c5bae7383cdb4a0e8ec48eb0b6912f46df72d19
io.shiftleft	semanticcpg	0.9.258		65321198c61e1b4633339a6addcc8bb4d4686d58
io.shiftleft	semanticcpg	0.9.259		0b7a5e29db8946b83269fde9ddd5b3028d2a815a
io.shiftleft	semanticcpg	0.9.260		1608b379969b9ac5987a242bf1ad3c43346660b2
io.shiftleft	semanticcpg	0.9.261		991d405447c85f67486c791732e37acec03c8242
io.shiftleft	semanticcpg	0.9.262		17200612ee3133e67e9f25160ae48333d605c9d6
io.shiftleft	semanticcpg	0.9.263		0ee1cc8af56c69e57a14b3971b532ac3b1dc7566
io.shiftleft	semanticcpg	0.9.264		58b15cc6db2bdd4b7a088ccd7b5c16fdf78d60f7
io.shiftleft	semanticcpg	0.9.265		2d4adf26e71e680d67caec2cbd0cd672660b8609
io.shiftleft	semanticcpg	0.9.266		12c77374aba62c68a8e458cbd989edf193d23322
io.shiftleft	semanticcpg	0.9.267		8c137f6b488b89167dfae1764a1970f73870cbf7
io.shiftleft	semanticcpg	0.9.268		96a6e222b3150e0678058ebc4d02c571e8c0f297
io.shiftleft	semanticcpg	0.9.269		4f69ec7be0d693faad42b043bee14e567bffea03
io.shiftleft	semanticcpg	0.9.270		b9c55ec2668a63c5e1c9d9672800af370e47003f
io.shiftleft	semanticcpg	0.9.271		36b0ddc26befc3ff576fdd667c4dd024d2bc2916
io.shiftleft	semanticcpg	0.9.272		771e101305c62add9f9b8acbd00b5a2e37225e02
io.shiftleft	semanticcpg	0.9.273		a06cdfba393fbfe6fadfaf684f7b96da9620e53c
io.shiftleft	semanticcpg	0.9.274		ccbcd1be2d05e1af39b8de7101a7bdcc4b1eceaf
io.shiftleft	semanticcpg	0.9.275		44f879819d347e8651c72f5d9ecf91fa1d933f0e
io.shiftleft	semanticcpg	0.9.276		0cdd23b9422d0edf539295ceee99482100edfa1c
io.shiftleft	semanticcpg	0.9.277		9aed189a0817dd7c20330f84dd21f95a1fedf0e4
io.shiftleft	semanticcpg	0.9.278		b62b238d7e1d1f9e4df7a938e183618b2435d372
io.shiftleft	semanticcpg	0.9.279		8e8c9a70774301b511f94919746b56e5daeaf606
io.shiftleft	semanticcpg	0.9.280		094cd4d9059d8c79016a7bcd61f62ebee62ee3f6
io.shiftleft	semanticcpg	0.9.281		627362a3946670c5a90fab50c4cb9ddd56249edb
io.shiftleft	semanticcpg	0.9.282		51ef212decd1efe5235f6bc5de997291b652bde9
io.shiftleft	semanticcpg	0.9.283		a96bd1093e75513e2d1b63357f3f1da9e9ecd453
io.shiftleft	semanticcpg	0.9.284		f597364fbe61d78b9e592e8266760f3a0a36cdab
io.shiftleft	semanticcpg	0.9.285		e1528b8a55d62aa254bd381daf6eb6b8e0d31299
io.shiftleft	semanticcpg	0.9.286		441e46c52c61c237ff45caeaadc48e5635062483
io.shiftleft	semanticcpg	0.9.287		572047a50ba0e7da1d50f766e3cecd2943edcfda
io.shiftleft	semanticcpg	0.9.288		a38a8a2bc68af199016b8334f93e91440090a426
io.shiftleft	semanticcpg	0.9.289		66d474684e007b6c62ec8e3f0a6339368749439a
io.shiftleft	semanticcpg	0.9.290		3b69894426c8e6e7589aeefb59bcd90c43e10578
io.shiftleft	semanticcpg	0.9.291		b7ea890522624fa2cd604868d900d4507ad3e46f
io.shiftleft	semanticcpg	0.9.292		594fc19099a6faca01c8cca4ef126bf5a66e2a5d
io.shiftleft	semanticcpg	0.9.293		7b25050223ba1a36064d4c205682b29d96677a01
io.shiftleft	semanticcpg	0.9.294		faf678b300386d2849fa21a3e01c42ccd474890a
io.shiftleft	semanticcpg	0.9.295		24d84d611e4b90945a99aa87364fe51644756f79
io.shiftleft	semanticcpg	0.9.296		4033bc5adcf98f741fca1808573c0c06c52e53a2
io.shiftleft	semanticcpg	0.9.297		6cb4f54ab36b7952f11e124c4a95cdf25f936168
io.shiftleft	semanticcpg	0.9.298		17342d9b1d1394d9e272651dd96997f0de32e38e
io.shiftleft	semanticcpg	0.9.299		2573933ce4807ddf3812c0242675e01a8132913e
io.shiftleft	semanticcpg	0.9.300		1bd2fb0dc18fe53592d1ce8f543c05eeb14367cf
io.shiftleft	semanticcpg	0.9.301		8e3859d9479f7dbdd9ca041ea00bb82ec3de2469
io.shiftleft	semanticcpg	0.9.302		a166759c6e2de239b12fb79497c62b4526130664
io.shiftleft	semanticcpg	0.9.303		af9b136ad6f5c4c9e1523e1b80856e8dadf01df3
io.shiftleft	semanticcpg	0.9.305		b9879e4dfdfcb27a74d6edc11e8ee68f8f8a9b5a
io.shiftleft	semanticcpg	0.9.306		54ac9d186e06bbb0c7b8d07773d524232a3443f2
io.shiftleft	semanticcpg	0.9.307		263f4eba69e44c421b828856b7cacbf019e55a5f
io.shiftleft	semanticcpg	0.9.308		dedf92f53b7304096e45ccb50cbe90e743f4f9b7
io.shiftleft	semanticcpg	0.9.309		1eef431fbc4650386c9abadf0b83bd4e1b14ab97
io.shiftleft	semanticcpg	0.9.310		28370dda9dc35aa2dfb827f5d3d8042c063a00d5
io.shiftleft	semanticcpg	0.9.311		9b9139e9726be76147cb5e998034d060d59f7a6b
io.shiftleft	semanticcpg	0.9.312		33aff15745b14cfddf9f0b55506180757903d367
io.shiftleft	semanticcpg	0.9.313		e99e3f2697842a0e0d641020ff13f9adf12ec566
io.shiftleft	semanticcpg	0.9.314		f880b6e04542417119f5c808f15bf8574e83b191
io.shiftleft	semanticcpg	0.9.315		bbd7dee3dfa57586b4e4a66152c28eedabd0f68d
io.shiftleft	semanticcpg	0.9.316		fbf04ff76c412920e548bd914029fec4071fc09d
io.shiftleft	semanticcpg	0.9.317		aafaff50762aa59c97a2b6a8bb183fbd3dee5efe
io.shiftleft	semanticcpg	0.9.318		99e0664f88631dd12039bdd7bae27ebc9e750268
io.shiftleft	semanticcpg	0.9.319		b49f958c1558f603378cbc56e0ef0a440efd34cc
io.shiftleft	semanticcpg	0.9.320		fb0a1fac6ccc9e3269af93b65bd721dc8a43ffb1
io.shiftleft	semanticcpg	0.9.321		70b6ee109fd9a738d01370ba9c511a952c81417f
io.shiftleft	semanticcpg	0.9.322		2db63a5612750e13e56d0d9febb4517265494cfa
io.shiftleft	semanticcpg	0.9.323		b8df9fabf57a48ff8766a76093ada516a81088ad
io.shiftleft	semanticcpg	0.9.324		4fdaa001b6183e3833d3f4fe79d171eaa8073122
io.shiftleft	semanticcpg	0.9.325		4731b30f8e35f4d1a7252229c6f9d75bd58ca8aa
io.shiftleft	semanticcpg	0.9.326		412ac8ab11c2e89c121d7f9e7a868a264bc50bb2
io.shiftleft	semanticcpg	0.9.327		b7d982888bc9228d316e2a94979c358cac56df6a
io.shiftleft	semanticcpg	0.9.328		4f2346efb765593d7fb4772237f9f4c2a49598bd
io.shiftleft	semanticcpg	0.9.329		7ed8f2060b9dd539609f7c98309d5a53de7b1f44
io.shiftleft	semanticcpg	0.9.330		bc319106c8a8494d2b6f0daafc1d59229536fa43
io.shiftleft	semanticcpg	0.9.331		446105951d38fb4d15566258841e33f600032f89
io.shiftleft	semanticcpg	0.9.332		7b90756928ffd9efce3775e3178eeef2572ff9db
io.shiftleft	semanticcpg	0.9.333		b724d395888b0a26f387846288b232bb710a731b
jakarta.transaction	jakarta.transaction-api	1.3.1		b293f31864ccef65cdd24043f3b69dc1ea1a7d98
jakarta.transaction	jakarta.transaction-api	1.3.2		76be6fa74d94c97841d7804b9870f85a20a3da32
jakarta.transaction	jakarta.transaction-api	1.3.3		c4179d48720a1e87202115fbed6089bdc4195405
jakarta.transaction	jakarta.transaction-api	2.0.0		24a0525b4acfbca4086d2f1278be3a084fe1c67d
jakarta.transaction	jakarta.transaction-api	2.0.0-RC1		3fee18d554f697a4a4c688a9cf46293997531083
jakarta.transaction	jakarta.transaction-api	2.0.0-RC2		10af642dcd090e6c7971b7ba1ad9e43c70833095
jakarta.transaction	jakarta.transaction-api	2.0.0-RC3		05f37e3f207c36ebb03e0497d57867a1767d71ee
jakarta.transaction	jakarta.transaction-api	2.0.1		51a520e3fae406abb84e2e1148e6746ce3f80a1a
jakarta.transaction	jakarta.transaction-api	2.0.1-RC1		ee7fcd599eaf93209564fc148f5112cf0c13abd1
net.exogeni.orca.core	handlers	5.4.5		N/A
net.sf.okapi.lib	okapi-lib-gtt	0.35		029289625ef180ccf4c74a24ce49c600c9af5df3
net.sf.okapi.lib	okapi-lib-gtt	0.36		799ab573ae3851cca6c59785d4f2eaa4cee5cc4b
net.sf.okapi.lib	okapi-lib-gtt	0.37		3b2812544ce2d452755930ac92b706eae0423c97
net.sf.okapi.lib	okapi-lib-gtt	0.38		857627a2ff30f9bca8c0bd97e91929a1c96c8b16
net.sf.okapi.lib	okapi-lib-gtt	1.39.0		b7bf63cf50baf64d8b9c86d0a20711cf9794d4ef
nz.net.ultraq.jaxb	jaxb-utilities	1.2.1		d395f61d802adfbe71cfd40b95b99ed6582252bd
nz.net.ultraq.jaxb	jaxb-utilities	1.2.3		b65fd5985e81bbb0fa73f3a291a98f0fe5c585ac
nz.net.ultraq.jaxb	jaxb-utilities	1.2.4		ce8bb1f344bfe3b636d3720f0602a3c2e286f8ff
nz.net.ultraq.jaxb	jaxb-utilities	1.2.5		b6eb9cbb6d2b7c53d86627185f9533ef057a5c4e
nz.net.ultraq.jaxb	jaxb-utilities	1.2.6		fadeb47a995f2a4004e81cc5006725215101847f
nz.net.ultraq.jaxb	jaxb-utilities	1.3.0		39da723ecbc0c355ad6bc5dd42ba3eb2daf7e572
nz.net.ultraq.jaxb	jaxb-utilities	2.0.0		15d3e9a551adf32d2c28ccc61df3307e48946089
nz.net.ultraq.jaxb	jaxb-utilities	2.1.0		50d272f87a09ff4cdf4a27d07ce53a88afe06d2b
nz.net.ultraq.jaxb	jaxb-utilities	3.0.0		99d95aafbfd5e787b1996c51b0287ca7dfad20a7
org.apache.camel.quarkus	camel-quarkus-splunk-deployment	1.1.0		eadfc01e82c2cda5f1be0b119feabfb8496bc70a
org.apache.camel.quarkus	camel-quarkus-splunk-deployment	1.2.0		7848a17b09d876a2e9e376abb4336713a5ed3a8a
