ant	optional	1.5.4		2675db04b6c07b93e4b7f620131acef398015cf2
org.apache.oltu.oauth2	org.apache.oltu.oauth2.jwt	1.0.1		813d897e9015a22765aeb8f5698cc1c1aa904a76
org.apache.oltu.oauth2	org.apache.oltu.oauth2.jwt	1.0.2		3e4110e91e2befca33e99e6c5d0d5d9b41b0c15d
org.apache.oltu.oauth2	org.apache.oltu.oauth2.jwt	1.0.3		de9ae9847729cb0a280ae8fdccbb2fba2e1a7b4a
org.apache.sling	org.apache.sling.launchpad.test-fragment	12		0a18ffe8cd23a341dd6c34b894b530006f975813
org.apache.sling	org.apache.sling.launchpad.test-fragment	2.0.10		b5bcfbcc2fce9913679f8b32b2e00fe218b5b6af
org.apache.sling	org.apache.sling.launchpad.test-fragment	2.0.12		ccdabe5d52f88d5326804b5fffef7e47fd66d196
org.apache.sling	org.apache.sling.launchpad.test-fragment	2.0.14		d2aefc19e0cb9a1bdefedc16a7141600636d9e5e
org.apache.sling	org.apache.sling.launchpad.test-fragment	2.0.16		373746ac8bb70aac9946c2053551345247d7af71
org.apache.spark	spark-avro_2.12	2.4.0		6caa78d4256823f401bbf49ab420fb1802f93e5d
org.apache.spark	spark-avro_2.12	2.4.1		dbbf4c3d2e9aac01509f6a355cbc640922f345a3
org.apache.spark	spark-avro_2.12	2.4.2		681f7fb4af665c2113546c29f5e105665235a7cf
org.apache.spark	spark-avro_2.12	2.4.3		e08f6e9253976668bdf83e2738537f4b28b52d01
org.apache.spark	spark-avro_2.12	2.4.4		2a6ce764b42b91d229bc5e10eeab765cea76b591
org.apache.spark	spark-avro_2.12	2.4.5		59e9414c9d87e4acad2380ce41352eb5e8763cb7
org.apache.spark	spark-avro_2.12	2.4.6		4cabf01f2eae5f3e70fbe706dec00f658830e7a2
org.apache.spark	spark-avro_2.12	2.4.7		6fb365cd59851afa2ba8176b59b1a18cd29a5fc0
org.apache.spark	spark-avro_2.12	2.4.8		766f0fb5aaecc62d6b4b08c394d646ffb3fd70eb
org.apache.spark	spark-avro_2.12	3.0.0		9eee2765297dbc03a32be5328efeaf763459103c
org.apache.spark	spark-avro_2.12	3.0.0-preview		0f1ede9371f4482046a1e0b48d2c92f386ca835a
org.apache.spark	spark-avro_2.12	3.0.0-preview2		ef876c8c590b452893ad0352b8c01c2a547886e1
org.apache.spark	spark-avro_2.12	3.0.1		855a6004c6f2c5426414f4f1896ae048f813e2f7
org.apache.spark	spark-avro_2.12	3.0.2		ea411e4d5c025fc0d9b0581bfd86c2dbb61e3a97
org.apache.spark	spark-avro_2.12	3.0.3		10410a0ea8e4d09d35c9bd5265458372000ddff4
org.apache.spark	spark-avro_2.12	3.1.0		4307de8f5156f2ddc4d6940e171f96923e228afe
org.apache.spark	spark-avro_2.12	3.1.1		5c9ca8a64eb565744182829b4269ce3f4d255f63
org.apache.spark	spark-avro_2.12	3.1.2		1160ae134351328a0ed6a062183faf9a0d5b46ea
org.apache.spark	spark-avro_2.12	3.1.3		4b468e9100998b2015e48d160885b517a3a79627
org.apache.spark	spark-avro_2.12	3.2.0		fc51d1f4f03c790cb85f132031efdb4264757342
org.apache.spark	spark-avro_2.12	3.2.1		61ecc903800b56a3801cd96b8bb5656beeeb7ae0
org.apache.spark	spark-avro_2.12	3.2.2		331412c40c889337a327e899d1ceaa17f34bff0b
org.apache.spark	spark-avro_2.12	3.2.3		aadeedcd4aa04c7dcc40f29f114dc45862e2ab4b
org.apache.spark	spark-avro_2.12	3.2.4		44b0c07be740633df89c145145dbd995c18b8bb8
org.apache.spark	spark-avro_2.12	3.3.0		7c62b16359169b39b2db666c03f1013bd947a5af
org.apache.spark	spark-avro_2.12	3.3.1		1bb64f1b7884b46febc21d4a4d2a0f0391154644
org.apache.spark	spark-avro_2.12	3.3.2		9f3a20c524bff5deba4f4e834fccf7ab5778ef5a
org.apache.spark	spark-avro_2.12	3.3.3		715eae6c922288f82f3d5375d83df1df79a46985
org.apache.spark	spark-avro_2.12	3.3.4		d6bd45e5da9eab527782e6496daae85e555be939
org.apache.spark	spark-avro_2.12	3.4.0		80fead7bd13259a78f0551b88a5693fa46ad72ca
org.apache.spark	spark-avro_2.12	3.4.1		1c1ae1b26e1bbc3c2d92be05e22f2a0b775621bf
org.apache.spark	spark-avro_2.12	3.4.2		e48d56f7a8733d2120f066fc9547a010c5f53af3
org.apache.spark	spark-avro_2.12	3.4.3		6e87b7c77f23bb3cc532abd471167be40aa21d82
org.apache.spark	spark-avro_2.12	3.4.4		aaf1eb5121e334cf7875be9f91243f877352696a
org.apache.spark	spark-avro_2.12	3.5.0		4270966f5b4603017d00a7ab36f78a14b95b4410
org.apache.spark	spark-avro_2.12	3.5.1		c242c4d53bacde8fffc5c20c151725186cb5260b
org.apache.spark	spark-avro_2.12	3.5.2		58e1cf79cf1415c8771d560d4c1102c3ffba483c
org.apache.spark	spark-avro_2.12	3.5.3		4b16d8d52af641c93b849c55bcf131b1c3b1fcdf
org.apache.spark	spark-avro_2.12	3.5.4		f690417c30558400d9742bb0138ec3fbad7d26bf
org.apache.spark	spark-avro_2.12	3.5.5		1570652cdbbf2c44e2bac6a53e90d770e61e86d8
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0		debfa3365164613734eb00901be35ff53eae70f2
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0	resources	01de13f3141f6b3dfcd77091faa8c8ea6d36c40c
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0-RC3		b92435e88dfece8c89f8cae7d88d3a6af0a81a8f
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0-RC3	resources	ab5bafb71980c1750c334e64ec4748f14c8dd9ae
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0-RC4		0b09c8452d63abee9d072b5a9528aa4a33a7d511
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.0-RC4	resources	f526b74bf0e39cbe538de208c25b9a1a3a39616f
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.1		7a3e51c1e45f94f8eb8e7c64c1cea159eb44444c
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.1	resources	b36290cf61379fbcde19f93a51a8e28bd25bc372
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.2		c1b68fa2345a9e64924611947fb9fd2f0fca4071
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.2	resources	1a12681c784cfbbe968bcf49dc3a7c30c69c4223
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.3		c7028a86192707dc936e04967c7c624ba4e6bb81
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.3	resources	67d3c0715ce1fb098021a919266e105ecca2ae4a
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.4		cd2e7d439fa4db3fee0575dbd2a013bfa80d9ac9
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.4	resources	154378e6b433eb59c1a8ff214c792d2ed21903ee
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.5		725c9313c2ff4c5776e368cef73021ef7392781c
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.5	resources	4200de5e16a12789923f743dde8155757bca03b2
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.5.1		23abecb1e94edb352f4f63ec00e1ed4614603db9
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.5.1	resources	699bdd64cc9e963df1d087b637b24b2feae71449
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.6		9691153fa12498d4d4478d969eb0e41cb25ab448
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.6	resources	ef7f82fbcb0075eb282d364b0c7dee9f41f0b3c0
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.7		4404e9ecbf28ae3e93b2c767062d4d1be64c1e3b
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.7	resources	075f8401901ca4dfe081bb7a0008976b0610aa5d
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.8		36a592036fdaa3d849961778b392d860c6ad4e9f
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.8	resources	889e0ba2be541e826126d583a27bc742c5379ec4
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.8.1		ef2a3d99d99114c0c66527a60a4a1feb244f4324
org.apereo.cas	cas-server-support-u2f-couchdb	6.0.8.1	resources	8b219030bb1c809cc1e718d886af4624aacd89bf
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0		d89b00751f16aeca22928142e286e7bb4d705035
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0	resources	4a2223fa90a559376b2750cd8671a9bd8deb4c3f
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC1		27f6421afedb6698ee8e43f71938ecedd367d841
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC1	resources	28036d04f2415ef4fac18be09a652909b639a723
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC2		102fab0ebb61b40f68abe938e450126947625ead
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC2	resources	72699925a4297bb1bbb14efc1afd2b3b8ed85a32
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC3		1cb7db12e4ccf233b97f0ae27b65376634a760a9
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC3	resources	60514f1668c4639f3456f05576dbc04c875790da
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC4		b75943d2070aa7a599072c3c60e7f95090c86e4b
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC4	resources	3187736f760cba779c2f321ae4afb3b77c4db5de
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC5		ad58ef25ff7321cd816da638a50360dbfdd37e28
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC5	resources	62cdc7d076d89a2eb6e4f83511de2e43583ca342
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC6		d59bb75a444128b4e414a10c379aea164fe4de36
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.0-RC6	resources	e911773502befb1570eb7e3c8a938227b30add3f
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.1		a80666328c057c482f681b14767fb56ac3db9bdc
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.1	resources	bfb44fc9376924f79755262b9e8a1bbce51f7c90
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.2		e1e72c124e90a0c20645300451f10d5cf96b958d
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.2	resources	1dd54ad26ac691564962d1bd941c05d12e4b6dae
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.3		fc5cbcc2e364abfe8c3f6836ccf5ba2d3a203eca
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.3	resources	cadf7a32b7c572f910c73d9c3e7eae7bc58b031a
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.4		72918a6ed53f860368361076ee3fd75a1b7892cd
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.4	resources	1619002abf643eff0b88fbb1cd02c04c860eaae0
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.5		a8e09dd15f37c23d32043073a797d3b89c554470
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.5	resources	f55c930291b2799eba3b6bf21d7a432f782ef4ab
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.6		826406160de45c864b5164ae399065f8d337955e
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.6	resources	7e9e65bb8ba9db241aace9015b1b73a42a30b494
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7		88794b4cc54ceed006259b96e202ec4f305d486b
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7	resources	27a4e2937d6068689202bc68a389431e72691faf
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7.1		9d2b003d6ed6d2910517be325711c889d1e72644
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7.1	resources	a1c3dd91af6432a88be3f231aebae48b60e408cb
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7.2		8ddd5428e351366dc5f9bd758de6a4f6295b7076
org.apereo.cas	cas-server-support-u2f-couchdb	6.1.7.2	resources	a9419f96c2367283eb394a1476a59a53e78f1b85
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0		52d9b2b2cb8920d114a2be01dacad1b484b51309
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0	resources	09e9c47ac97e6a73c3e15b5d8ffe34f7a43b982b
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC1		5df88b8633b39b733f7bb37e8043fafc509e8259
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC1	resources	0548fe738424eb909dece35fb7690c86628649b2
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC2		22346ffde5812f794e479a0ff28636693f537e4b
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC2	resources	e52e6777a348e7590b3b89fa0c73b60aba14a06e
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC3		8e14b158d73a5e4eed92acaa764826293b67c0ab
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC3	resources	83e329ad6fe62e136646608ef7890028c64da286
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC4		14573617c9d9d6f839a8d8cb82283fe204cf6948
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC4	resources	78162beb1bc6b81a8b7e45f131bafa9b85fdef89
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC5		e62727cec01707f4cdd808084915c55f26cf5010
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.0-RC5	resources	3bc42034327f98bd5059993652a1d33cdba3863f
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.1		1a1ed19747e73b60153def6a5c4293470175f4e3
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.1	resources	cb4e9f7ed21078067b08ad7c29182a93eeee3d04
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.2		be49b3376c6a2e1e9a551ed44d0a91d1bbed44c6
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.2	resources	baeb4bdce4a5bebf0e1ff8fd5d4a49bc0fddf0ec
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.3		8fbd8a78b5e9d6de59b04303b85cfe4e705c47b0
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.3	resources	8c2a6322670d0e16e634dab4536ab9978a72fc83
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.4		5f35ef63e0659350d49d10a56d972317d93fe6b3
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.4	resources	850520d3072c30b9aacd5d2917ebb557efa274b5
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.5		fca2dd6c8dbb7e418137d3a0873428b25eaf2bd6
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.5	resources	cd637bd6e4696e928fad81351d6fd5a6a0c8420e
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.6		834456907f3c2bf12603eacbc11e6c780c50caf5
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.6	resources	e594c469c0fa6208a19f410f953370970f1e6b30
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.7		6580cbea6ce9c5ab18d9c7b7ee96295a45d6dfd2
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.7	resources	9dea1579f615ab3368a26454bcd712ab28d6c650
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.8		e48e6f2ca1c725b8171fe27660258f23a2dd1c2d
org.apereo.cas	cas-server-support-u2f-couchdb	6.2.8	resources	94742b0085e404feadd9e6699570b51d2e805c00
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0		75e7c0da5d5b6dd7a5dbe5745e0cf3373956f5b9
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0	resources	5f9471fc7ac510feb3dd28cb3fbc0238ea38955c
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC1		23e676b668da354cb0e3356c28deb5bad00c3d38
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC1	resources	f96e3e6a79b20c432dc41bb4bed33587b6d15e4b
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC2		01de6d95cd0ab1b94efaa4ca56a7f15d782d3ea1
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC2	resources	d95d6734338052f76dea7d3caa1803c5b5c57ca8
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC3		9e31b1ac496cb43dd5beca095659babbd884e6d7
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC3	resources	145dd8ea763e22f8e8c5725177fd4526d07012bf
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC4		f3ab9697788ae6f9467280fe448bab008fb29059
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC4	resources	35e04fdbe4e8179b7c4ba7919b1b2faa7f2c32d3
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC5		3d961a7bdd06ba57a07504778115f2f0569deea8
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.0-RC5	resources	b9020c3693dd1eb754ec49b8ac79c798f6a539e9
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.1		df8d8b01836bcaa96468928433e7ca6e35ce2539
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.1	resources	08e190dfea73586fae2f6a965b95c143f8bfa55d
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.2		7fb48fe946a3a0d8c076cff6ce3ea667a62b35fe
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.2	resources	2a35e28c2cf45829cceb4d1d752c78860b908317
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.3		a2b0bcd6a228895352ff360dfe5fb0a77f32c477
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.3	resources	ff010558f1bc64c78c8ab3d67231d2e914e966e6
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.4		d1266870372d1588d520a82287bc838e211df786
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.4	resources	e2eb3e2e78f2a3b55b01511447bd96007b5d23d0
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.5		21fcb38d5596f4597612edcb1b15148c5afc48ec
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.5	resources	daf8990eecb52dccdc26ec6705fdc37cee206603
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.6		2de6909916231bd6e1180a2eb70ac4b6cbb1024f
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.6	resources	fcede80523d230abb9355dad3269d35f70f6327d
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7		8bdebdfd093bf214abb4cd4f5a3bf0e77a4e5d18
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7	resources	09898f926034eba0d70f0baa841cefe1ce3f145f
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.1		08bf4f32b52fafffb4ce42245997106f22640222
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.1	resources	4c25358a300df2c3215fda2f6bde99e21063cdcb
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.2		943f2a02197f7127fbbfa707b3d9d10f77e71405
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.2	resources	691f6a83243ae9304191fb79838217020e4f3f5b
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.3		9598b6e1611fc3db64130e2e36369ea7f406a72d
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.3	resources	ac429727b6304c4b57ec68a0ffa630d42b096829
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.4		4882218d9c0d5495c457e968930eeb0bd4080219
org.apereo.cas	cas-server-support-u2f-couchdb	6.3.7.4	resources	b3ff08981eb823e1d2dae3074041b198f0c7cea2
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0		80f87a26b122cd77eb8fdcea4dbc0d18f02465a2
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0	resources	4a0b617cdcdd1a2c9592960eb9db01c51c9888e5
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC1		1fd666071c5827a2fc0845691edb3778104c36ee
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC1	resources	439dccfc20b071699ec057e44842a4bf1827aa92
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC2		4fd5d1ad5f844901432af3473d07e67d429e5ec1
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC2	resources	b418738630b94c5b38a9d70495c1064af5af3fd1
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC3		e147d4c551975b5be7866d066c4223deccb9a09a
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC3	resources	cf3e07b133cc4f345805acc3432f1e6798aa6b84
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC4		7fca982bb120efe589d898c9f1e348fcbdac010c
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC4	resources	32d5246170e0ae8fc9e748d38489cf068250e099
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC5		53d6c3cfff8f6e3938d1b0c80e19753fea24e1cf
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC5	resources	fc3aba5619a89901bd7787732f2d8c400d9dc42a
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC6		5e025ff910328b91264de5e7edae62428c23c75c
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.0-RC6	resources	7e51b46eed5d064b06c44afe23398280c4169651
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.1		72dfcaf6da3a7df0fdd0fcf87643e0f33cf15f57
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.1	resources	d5da67c790925ae32990fa35b41bf576849f8360
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.2		f5223a920c740a75e3a42e67498d375b9324b1e3
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.2	resources	9a1cfa67c0d8235b1dc871ecf6787e6cbc144e4e
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.3		0d7ccf93cb4af593ba0b81a7d70fd0eaf3171baf
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.3	resources	df2ffe4ca955fc1e379336be3cfab26e96355a03
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4		8a60073d29ef52986061693288a7019e1d903316
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4	resources	856a0aedf35993c925648022556f06dc1b721b25
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4.1		a57fdd9d7ddcf5a49c821353a06c4172e0ed801f
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4.1	resources	23632d1ce147ee0b86632695fb768a27ffab6363
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4.2		a95f9826fb3c83153b8b568b49cdac71935313c7
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.4.2	resources	ae2347f19da15e0afc7f68ae8d98c40f57a8250d
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.5		327d4556b4ed7cf0859bd3b4e1e7620ebd3f873f
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.5	resources	1fcc076f971ba33d17f7015c7a977210f07f30f8
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6		dcd64bddc2112f1f18d97d84d539969952532bdb
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6	resources	3f08017873a226b89667f464f932da57cb931929
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.1		24eb8ad00f15282d86d7de8fdda4e0a53c390ed1
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.1	resources	aa4824da6a9e8e7f61a8babc8451f9dcb86be9b6
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.2		ada80d569ae5ede1bdd6d15abe44daaaaa50b5f0
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.2	resources	51d9b5d79753b343e676d9388069f4e9647c9111
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.3		4e4db0a37fc2d8d65c72ed06bd6ba85ff9cdf44b
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.3	resources	bbdd997d2e1d3ee5124f38bffd91509d4e6d5181
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.4		febb4b3be295197349fa0e54b29a90c98f1240d1
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.4	resources	1a9d0173f320b27ddf20e5e4c7509959c51b9965
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.5		91550540ca539fa9e4712cc8df5955a834cc0cea
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.5	resources	02526d80e222fbee9013316fc883dc22111df972
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.6		8da4e5785bee11a7a832440bc60daad80b99e102
org.apereo.cas	cas-server-support-u2f-couchdb	6.4.6.6	resources	1261b665f9facf93779c4ba0e34a820bfd59ba9c
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0		644274257028fd010d2848637ddf310fce129c20
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0	resources	a9d001491aea8649848d96b41d6505f34b9efd9d
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC1		b03c410db83794b1ec261a8f6d62f6059343bdf2
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC1	resources	4a87975729413414924a7d65c58917dcfa01d1c5
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC2		dfff90430deae3beefc9340dc678d71c9748da2b
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC2	resources	95116955ebb061d65b03b685b8d0af0e74b2f059
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC3		d0ef1a22c5541c3273ec8c901b01ce55304208a3
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC3	resources	f2e2f0dc23c5f8539a882f98f0c310be733f6718
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC4		a8fb44c13b6bc65b8b41058263bfda0dafa17a67
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC4	resources	f9716577197b5e67f7699bba50cac6e3efaac50c
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC5		2d2068393c1156561174b45deb4df683a06d4861
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.0-RC5	resources	0833d75274deb7923011a22c0eae9db3e3b31e74
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.1		c6ea14f89fbb410ace4cb285aadcf65353d3e59d
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.1	resources	b92c6c438c82ba78ce4dbece73256c423e49f03e
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.2		7f53dd94b07a3de7a30a84275f3a7001f2381384
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.2	resources	06b94fd901de191a444fef91ebe5f8e1fd898a4f
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.3		d2b6a17bf724afa5fa04bc420d89587f4d6abd4e
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.3	resources	b4c1cec009875bc925635734fc4535a756a257f5
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.4		5911bb557a7be8654ae5f903c73299ad1f780098
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.4	resources	dcbfa556d9682586c5d319f174c734d595ec143d
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.5		f0564d1ae272404d48884236811adfebfc3d3ea7
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.5	resources	e3e553c77db7e861b0070393a01fa98a65c3f1f3
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.6		8f59cc990987819cfc83d5d8d88ff7eacc2962fc
org.apereo.cas	cas-server-support-u2f-couchdb	6.5.6	resources	1b8f3e62fe11969e8de44b909c8487c8c6c3db76
