br.com.thiagomoreira.liferay.plugins.share-button-app	share-button-portlet	1.0.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.11.4-kotlin-1.6.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.11.4-kotlin-1.6.0	metadata	94a0d7115eff2329c945d15042ed5b403bda50fb
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.11.4-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.11.4-new-mm	metadata	dec2103b3e503eac8d59c56e832527d5b9ee0be3
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.0	metadata	9e7cbc05e985a4038ecef2e88db5aa292d6bd538
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.0-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.0-new-mm	metadata	870933c6f8a7397d7f04448403096ffda81aeba4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.1	metadata	fd0ec5998f4c867347b535946845a79982c6d8d2
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.1-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.1-new-mm	metadata	706574e2fad54f02d495f62c0be92bac3dfc98d3
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2	metadata	ca43806961e2b44040f1b91b358bc8dfa4a18969
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-Beta	metadata	30fda973093821fee0ad7f25d5e5e176046dfc89
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-RC	metadata	49528bc19b2d44f3bc0865e834b4d7b1b8d6b756
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-kotlin-1.7.0-RC2	metadata	e2c8e83de2b23599082620468482b413e3ad7f16
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm	metadata	2ad3ec6f95bc496e7dcdf0603bed8251286fee7a
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-Beta	metadata	899c0b818b1f708f677b443438c84de49e18f82c
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-RC	metadata	505fccb12957bc37f3e6b2cd42f51d7504184006
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.2-new-mm-kotlin-1.7.0-RC2	metadata	78934779939763118c270fd32a78332ccee13ac4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.3	metadata	fc3412d0561d853a99b71be2e44c478de8c3d250
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.3-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.3-new-mm	metadata	5378ce4a2d98a63805154099b526349dfccd0a23
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.4		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.4	metadata	2012144f47df38d563a71072de5ca286bdc41436
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.4-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.4-new-mm	metadata	51e98c62608af99a83aeb6861c1557e4eceda2c2
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.5		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.5	metadata	249527bdb53839d4fbb27f2780f763798b05b4d6
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.5-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.5-new-mm	metadata	9998ccf8942ca5600362e9acb1fb4c3a112d2282
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6	metadata	ce9ef307a4f9ec0c3561774993cd091c927d4f6c
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-kotlin-1.7.20-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-kotlin-1.7.20-Beta	metadata	4d3da35cf89f93363c7dca8764c9d41b4477f9fb
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-kotlin-1.7.20-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-kotlin-1.7.20-RC	metadata	cf5acbe7f8cc009d1d61a92d16f76d85a5549ec5
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.12.6-new-mm	metadata	27e7760d33f877a045425753fb5397247067edb3
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.0	metadata	b42578fc7f2f24213fe491c160c0fe4d71e96fd4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.0-kotlin-1.7.20-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.0-kotlin-1.7.20-RC	metadata	0b5229b5be8307dba2ac82375d0aecabb68865ad
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.1	metadata	8696aa9d7a65745aca1f837f6dbb7c1b45668048
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2	metadata	fe3db828c7115d5ca5515f9ad5253fa4cf9ecb92
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-Beta	metadata	f80758a4187a1673d811f947b579292e38b82e88
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-RC	metadata	149fd19d5ff9599e7d18c51d5b0f1548cfe833d1
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.2-kotlin-1.8.0-RC2	metadata	cbe8a95ae1553994d074a204b5cf8fd94f2e38b6
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.13.3	metadata	5610d08d57816766ea40c90253ec03f94346dcff
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.6.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.6.0	metadata	ae9ae42fb2721de9340f9085c50b603563f5fdcd
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.7.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.7.0	metadata	989d73342e8166c22e5573360d8e2b2bdf0e78c4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0	metadata	158141eae5f232a6f74acd87a31d65e5f90c175b
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0-kotlin-1.6.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0-kotlin-1.6.0	metadata	b65fa76a40dd745987d575c8cdb6598aa17e1239
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0-kotlin-1.6.0-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.8.0-kotlin-1.6.0-new-mm	metadata	b4067bc4dbf0278c68b1d6c8f63d730c02103fe6
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0	metadata	b949591ad01ebe9a71da4038c79b39c0b74b2162
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-kotlin-1.6.10		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-kotlin-1.6.10	metadata	b9f44fafe22953a2481a8860e44bd1981b9080b5
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm	metadata	5a305b16f7b760657269669030ed21d915145085
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm-2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm-2	metadata	bf05ebc15ee765332b1738e19eca386f779c3f0e
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm-3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	0.9.0-new-mm-3	metadata	75fcb95ef671ddfba0be27b7b6f4c46cc3db14ef
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-1	metadata	ba2a575b9dd340d17ef95fffb2b73df2aa09fe86
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-10		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-10	metadata	014f4dd45d3d9f9d2671afdc959239e9967fc536
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-10-kotlin-1.9.0-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-10-kotlin-1.9.0-Beta	metadata	e492281f976fc093e765c7ba9663f10676a1ca67
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-11		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-11	metadata	cfd7ed065cb484458d491731012aa25bde76af26
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-11-kotlin-1.9.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-11-kotlin-1.9.0-RC	metadata	88cef468f4d732c31b8447bb36f3af07fb82286a
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-12		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-12	metadata	7ff2ab0f77f51534215ac5ddee7c9e5088949797
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-12-kotlin-1.9.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-12-kotlin-1.9.0-RC	metadata	79adbd25edfcd9ebea3a0f3ec3e79e78f93eec82
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-13		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-13	metadata	ae0d04c8c68980c22aafc5dfd0d2a0f86af4c3aa
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-14		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-14	metadata	0273727dcde3c597391eb4d1a9ea3f7a7aa3d87c
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-15		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-15	metadata	1f9c0d8bfa4973e9f90f2840bd07ac1a2a9e041e
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-16		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-16	metadata	5656cb8bd439ea70908b5fe739f65a4e75b6a7b6
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-17		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-17	metadata	e71b6e41262941a8bff862ffdcaad08e37017f15
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18	metadata	666e62616e83c9d04ee25f82ae9beb4473438a7b
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-Beta		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-Beta	metadata	74c3f8265d7efd85b23b203f356f28f66fa891e0
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-Beta2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-Beta2	metadata	066f4114c141933a43f95e5b2adffbde1d660732
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-RC	metadata	0c2269c8c9daf576a7a916c3031de45c5529e4ea
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-18-kotlin-1.9.20-RC2	metadata	2119b9d7784a3f1bc26080ff7392ea40e3f9852e
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-19		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-19	metadata	c6306e1cbb9ae874a364f6d6cc481d5b17ce4337
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-2	metadata	8d3845d752bacb11f10321188640b1e18a2702ff
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-20		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-20	metadata	ef35d88a9994f86a52f980a5276d97d19c4fd45f
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-21		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-21	metadata	e0928ef263355f36edcbcdd11368f7d2bf02a2d6
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-21-kotlin-2.0.0-Beta1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-21-kotlin-2.0.0-Beta1	metadata	28b3bd1de637ead28cd51309aac7099fc7addf41
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-22		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-22	metadata	2da73473b90a6fa440056af23aea5af864132061
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-22-kotlin-2.0.0-Beta1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-22-kotlin-2.0.0-Beta1	metadata	6f6f0af1f70a27af8596018947649ea0a2ac60c4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-23		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-23	metadata	8adab610f2944944ba347000ec05ec559ebc0df4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-23-kotlin-2.0.0-Beta2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-23-kotlin-2.0.0-Beta2	metadata	0bee214e6337b090d18b89682d9d013b27861599
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24	metadata	0538421b78a0c1030923a323c4077425552b1095
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24-kotlin-2.0.0-Beta2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24-kotlin-2.0.0-Beta2	metadata	39687fb02c5f10907758b836fe791ff8dfa0442e
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24-kotlin-2.0.0-Beta3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-24-kotlin-2.0.0-Beta3	metadata	1827c063bf3def1a2ad8d9e80832fa41aaba0f6f
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-25		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-25	metadata	2024ea9d452d1da3cc7dc3fab398cb3ad9c718be
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-25-kotlin-2.0.0-Beta4		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-25-kotlin-2.0.0-Beta4	metadata	08e548fde9e9641985b4306d3ca64672f975e632
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-26		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-26	metadata	c431d710a3fe03e7605b075924753ee6bfa54e13
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-27		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-27	metadata	538a80c1d72e0e3e245ea544ad4cafb28be46e13
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-27-kotlin-2.0.0-Beta5		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-27-kotlin-2.0.0-Beta5	metadata	0db2ee1574ac1b297efbd7bc1d75a17729705f98
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28	metadata	a7e2809e44c2bf2e882cdb8154f7ca89bb620904
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28-kotlin-2.0.0-RC1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28-kotlin-2.0.0-RC1	metadata	30924e02bb178584ceef780949da437e446b1bea
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28-kotlin-2.0.0-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-28-kotlin-2.0.0-RC2	metadata	0524dd8391ee8421fb4d983686f16829d7ddbccb
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-29		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-29	metadata	42cb6c4c6a5cecf73c1e2166eada47081eea04d7
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-29-kotlin-2.0.0-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-29-kotlin-2.0.0-RC2	metadata	410df9abfc14b29c26019ff4e2dd764c5d8009b8
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-3	metadata	06c54ce52464e5843ede09d537234757bd6d016d
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-30		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-30	metadata	b42f8a259174c69bf0c1170793485228e1d8c7ce
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-30-kotlin-2.0.0-RC3		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-30-kotlin-2.0.0-RC3	metadata	dfe54e3b236a24672246e9dce24846986d298d32
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31	metadata	394c50707d5446eee44df3778c05425837d99111
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31-kotlin-2.0.20-Beta1		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31-kotlin-2.0.20-Beta1	metadata	b581d8a4a39fdca1476710dc749d936271512f7a
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31-kotlinx-1.9.0-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-31-kotlinx-1.9.0-RC	metadata	7953bae22be4cfb9edc11a300e017701d7777c61
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32	metadata	7238940fd08084e8b7ffaffa43688e95db0403f5
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32-kotlin-2.0.10-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32-kotlin-2.0.10-RC	metadata	8a0da03a2f09230bd04741344368f6fdcc75656b
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32-kotlin-2.0.20-Beta2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-32-kotlin-2.0.20-Beta2	metadata	2e4be0c28a6085418a89702a83a840078818c105
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33	metadata	a9935aebfd5f97ed892c9de07f6282d341f39f52
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33-kotlin-2.0.10-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33-kotlin-2.0.10-RC2	metadata	ef4fb0e6350c50e933fdefc68c6512996b1221d7
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33-kotlin-2.0.20-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-33-kotlin-2.0.20-RC	metadata	409e89370e8c3b054bc2bb10cc2f5d4dcebf3cf4
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-34		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-34	metadata	48193bb9dd3e0ef3ad4e2530b39b53e5620f4239
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-34-kotlin-2.0.20-RC2		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-34-kotlin-2.0.20-RC2	metadata	d4e2fa412799594e112239d0b6661426decddb7e
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-35		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-35	metadata	11102168433b4c6c1d154f02290713511272b94c
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-36		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-36	metadata	d64bbe39d211214c59dbe058a73ff42bc4f86121
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-36-kotlin-2.0.21-RC		N/A
com.rickclephas.kmp	kmp-nativecoroutines-core-iossimulatorarm64	1.0.0-ALPHA-36-kotlin-2.0.21-RC	metadata	db5c1434c44ab042ab558ffed996669b5ee9f757
