ai.kognition.pilecv4j	opencv-install-jar	0.16-opencv4.5.2		N/A
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.11		68c61345a29556933d1db6c67f1e9bfb9857a0c3
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.12		b045a34bf100e06cdcbb44c8b3e70abb2d48642b
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.13		09522bedcc78dc8a0c2e4dacade8d2680275eaf7
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.14		430324657c3185e5bd75e3eb0ebcae689ed8fa4b
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.15		81b68ec0d64532ec045291166649c04c05c4eddd
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.16		e7cc848dd47f5a221a08aeab178470c7328b39bd
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.17		56df9249684ab22805e0b39e136a139b31511bfa
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.18		66cf973d96bbbbc30e9d71873a775c83d40c2887
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.19		7fbe12f286dc7511fed16ae3876a6a1f42600a07
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.2		64928e325c60bf41eaf19af97302308745ad3945
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.20		8a9a081adade7b70153253e9cc713d60746fba9e
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.21		d875a40121b3d56915a304777b4ea59846704e85
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.22		168aa85bce1bc70f026f6f90a87ede05158a0891
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.23		ad457e633e1e488db8b3da98579ae1bd12554a57
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.24		df87f464e40c2668fecb72820bfdc188c66f7856
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.25		46da463629082f9953f7cbe09c45801bb96e1aeb
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.26		142df98f748f4fbed4efc0ac8c9a16e7eb4f4ee2
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.27		9403be451be994783a66f2559096bcd0251c9826
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.28		413ace0506d9cecba99e7ac38bf97f6b3c10d1a7
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.29		7c3869b57087f78620a00de5784b0e16a33ee3ca
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.3		835d9896be86632c50b39a6055ae10ab444d0620
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.30		1bf0bb3f2395252ca0d7807356bd669d02c37d26
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.31		47e7d11c6369aa40811523a150ddf5a86ab8f250
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.4		080e03efbf8693040c459de9a600da650b7ad38b
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.5		fe89f216c02a5fa7bcf430485fcdb3c66398642d
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.6		318cd06113024cb8a990ab7572475c20d7b86c26
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.7		9123af7d61ae9fafc56375d2b8f830ba7af680d4
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.8		ebb917bb1f33f052bb7fb68347e32e5b8ee192a8
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	8.0.9		51d76be1577a0f3c6633210f3028a012901df0bc
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.0		5dc2f07825563d669f23cacd0c64f57a9e420759
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.1		b678ff1ec8e9926272d1618a03be32e29e32edde
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.10		bfad9f26997a52a85aa43017fb5dadb66477449c
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.11		6436e2ab46e199c426607b4f290f4738503ff7db
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.12		aa9e6636dceb45437300b1ed400b13a23ea50a17
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.13		0bb755eda51a914f51ee04498f337b498f303800
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.14		f552d846c33d44abd38937d8c2490de1aac285fb
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.15		8033772c8de842a717ac126fb5e64bbc2f63870c
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.16		d91122be3567b98041d0ff89e60a6b5fd9d33799
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.17		236c962e64442f7ade86a68b90e3cc319a715546
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.18		17bdc7ca9ccde681d4b5dbfbefeee64435295987
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.19		8d1556b7278976ca76920d881b3a7806a1619ac6
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.2		df26ada994219e8aa0431e7e3b370d8b7c889a75
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.20		7573f866c4e73e7b8be1f48c7ded5acc4a7a5f17
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.3		2cdfa39899fddb777072e7105ef118dde358d5f7
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.4		4c2f0954ef9bd88a5e8b8a1e6af611a83b256a87
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.5		8f8f4595690968d48b4d8eb0fc08448ad4c99003
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.6		f990f446400832da17e492ac788dfef276b3c088
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.7		1146ee0f3132f1d9a0017ee2c29d8b9b446673dc
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.8		58e2fadca1cfda2990ac72681cc772b00023fab1
org.ops4j.pax.web.samples	helloworld-jsp-noclasses	9.0.9		b0734e20b3ff89ad66a75424623225b97b19d9fc
org.powermock	powermock-junit4-rule-xstream-test	1.4.10		ace570e46fc5abb7e6f7af820835bfb7b76ae17f
org.powermock	powermock-junit4-rule-xstream-test	1.4.11		6cfdbe3afe6712e7d0b58ebcac2d8b36ccec7cd4
org.powermock	powermock-junit4-rule-xstream-test	1.4.12		b23aa4e976eac221444b1dfdeceb3894ccea69f4
org.powermock	powermock-junit4-rule-xstream-test	1.4.7		82c7ad306f413002664aafc4e7ea9f89af754be0
org.powermock	powermock-junit4-rule-xstream-test	1.4.8		7cb8ebf3e145650344011bc4616bbaa9f1b28069
org.powermock	powermock-junit4-rule-xstream-test	1.4.9		34f7e142df89e364162b8f5aa021357c46b32d4c
org.powermock	powermock-junit4-rule-xstream-test	1.5		db8c720bcd9f4f80284a5808487bd93a1ac77d62
org.powermock	powermock-junit4-rule-xstream-test	1.5.1		ba6d68441ce3114f5fa66da9c51efd18dba891e6
org.powermock	powermock-junit4-rule-xstream-test	1.5.2		035232c49b001351e794bd6a71b40062cff1e999
org.powermock	powermock-junit4-rule-xstream-test	1.5.3		1870ee6f834b3a138409506de125abf53f12b10d
org.powermock	powermock-junit4-rule-xstream-test	1.5.4		de674d457198bf89ba215629009e67228621a254
org.powermock	powermock-junit4-rule-xstream-test	1.5.5		f3b5d9799e7ca0e522c14e8681a430f2d5ea67f5
org.powermock	powermock-junit4-rule-xstream-test	1.5.6		aa2361a9e4bb81a022308a780fb4685b2c9006f1
org.powermock	powermock-junit4-rule-xstream-test	1.6.0		2a4381b32abe23c13deac03ca461ca0f5e8c5051
org.powermock	powermock-junit4-rule-xstream-test	1.6.1		c3f2831b3a597363c0609b5d025676fad12d803a
org.powermock	powermock-junit4-rule-xstream-test	1.6.2		4c17497276ea43f19a73eee64751bd52dec9051a
org.powermock	powermock-junit4-rule-xstream-test	1.6.3		f0d0f8df93981ad141b389c4f80a3c25e60fd4bc
org.powermock	powermock-junit4-rule-xstream-test	1.6.4		01cf1cd73a6db74838cc75f57a7744760a8d4cc1
org.powermock	powermock-junit4-rule-xstream-test	1.6.5		bdc4a86e7efcb8939f9a2cdecccfe32fe2ce5e24
org.powermock	powermock-junit4-rule-xstream-test	1.6.6		bf643ab1ae63af197b362402b754d23a92983c92
org.rogach	scallop_2.11.0-RC3	0.9.5		7e6b16a3bf35ed605a3ae70b817e16927a5fa691
org.scalatra	scalatra-specs2_2.8.2	2.0.3		6214a635ba0d5f94a75041ca80bf008c0c33ba61
org.scalatra	scalatra-specs2_2.8.2	2.0.4		998783127d9ded5c46237d9aac80f496d29721aa
org.scalatra	scalatra-specs2_2.8.2	2.1.0.M1		98c48033369491504278f4699d24cc78346c33c6
org.tros	antlr4-runtime-android	4.5		f680b88f5fbb373c652f0ad97650e8766d654392
org.tros	antlr4-runtime-android	4.5.1		0b8ae16a8d6a92e674993775f052de6832d68f4d
org.webjars	gantt	3.3.0		daf15bfb527ec2f0c226f28f2007764d7ec289d0
org.webjars	susy	2.1.1		195028c793e51c059a30107c9601c3519dd4bbfe
org.webjars.npm	carbon__motion	11.16.1		68b699a567760df4af56eb97c31719779d5fc9eb
org.webjars.npm	carbon__motion	11.24.0		7fd64a4ddac4a1f0c3fb3508c2b34d9f0046e47f
org.webjars.npm	get-css-data	2.0.2		422bde3f43e992450f57d1318859e2061bbf8181
org.webjars.npm	get-css-data	2.1.1		d43decca1a768da573ba16bd225de49f925dbb1d
org.webjars.npm	pure-render-decorator	1.1.1		205f4dbe5b4d86e64c86e2020548f0bd00b0ef82
org.webjars.npm	pure-render-decorator	1.2.0		543c526289e9a8b475e5d3f990f32b31ac2f4068
org.webjars.npm	pure-render-decorator	1.2.1		d9c561cb24718f14a11f251b097e18f25086c9b3
org.wvlet.airframe	airframe-di-macros_3	2025.1.0		ef71ea36b6d580f771a54500ca75d4520a34e860
org.wvlet.airframe	airframe-di-macros_3	2025.1.1		d2b2c02f167bce10234d0fc7a6bbb4c5d19d474f
org.wvlet.airframe	airframe-di-macros_3	2025.1.10		88d9f5c9b947f67554f3fbf5931fd7a181bab6b4
org.wvlet.airframe	airframe-di-macros_3	2025.1.2		0f98b54faa4745def1f5bd27aba190ef222048ca
org.wvlet.airframe	airframe-di-macros_3	2025.1.3		d3948543372c89da13adc95e27026b76e3b5183b
org.wvlet.airframe	airframe-di-macros_3	2025.1.4		026f9b9dd6469b3095ca79e64cb6c955cf553322
org.wvlet.airframe	airframe-di-macros_3	2025.1.5		4b8868caa466a0f95abf3b688a3a81ac2c3064a2
org.wvlet.airframe	airframe-di-macros_3	2025.1.6		fa6c2debf834f1405e24624551b4d43dba9aa636
org.wvlet.airframe	airframe-di-macros_3	2025.1.7		0dbe4554b4aca0c4e85e4d5e8ded115959663ffb
org.wvlet.airframe	airframe-di-macros_3	2025.1.8		68f483bb2509bfd1de5d5501a0878ddd5ae5d3e9
org.wvlet.airframe	airframe-di-macros_3	2025.1.9		455d2e5b6949593eed9e9f6112e5f7edf41ac712
org.wvlet.airframe	airframe-di-macros_3	21.10.0		4e820ddd9b12502b8d62ced3173d5de90fadc438
org.wvlet.airframe	airframe-di-macros_3	21.11.0		ef651c1a6128fd551956c888a863300799a67f28
org.wvlet.airframe	airframe-di-macros_3	21.12.0		ba027e55535b4d0d6a963f127b5f8ab1a8fd75ff
org.wvlet.airframe	airframe-di-macros_3	21.12.1		1f4471e76eef5e64bc1cd7707584b1eca6c54f51
org.wvlet.airframe	airframe-di-macros_3	21.5.1		418619b3e2b41fc5113876098c3fd98bb382b987
org.wvlet.airframe	airframe-di-macros_3	21.5.2		3fa02693860f1d4ea59d5f18636c9b2ade4905b8
org.wvlet.airframe	airframe-di-macros_3	21.5.3		fd1e4dce4e9b53a26f4a6371cf9626d95fb1a60f
org.wvlet.airframe	airframe-di-macros_3	21.5.4		e41035027ed4a62a67182d8a07d71e22724b08bc
org.wvlet.airframe	airframe-di-macros_3	21.6.0		68eedd98d66e92535c5686840ac9abaeef502bae
org.wvlet.airframe	airframe-di-macros_3	21.7.0		fe2f80dbb98d6def770dd0edaae98d243cb28c39
org.wvlet.airframe	airframe-di-macros_3	21.8.0		d57fd87c3faf9419ef595ed5e6f13516bd5788b4
org.wvlet.airframe	airframe-di-macros_3	21.8.1		f23dff46d15a93eb662afd900d69494755f87c90
org.wvlet.airframe	airframe-di-macros_3	21.9.0		02ad9a96bebc1afe321e29f6cc71834a638af8ee
org.wvlet.airframe	airframe-di-macros_3	22.1.0		d3743723c794423c041d827a334cf6f3e6cf0dfb
org.wvlet.airframe	airframe-di-macros_3	22.10.0		fb0a2fb5df33cb2db6f9f09eaf6a4522a4132a8d
org.wvlet.airframe	airframe-di-macros_3	22.10.1		a4caf74a828a0559df54c6bb45d6f54b3134bb5f
org.wvlet.airframe	airframe-di-macros_3	22.10.2		943e56b9cc362744352da33d100da729ac3d70f6
org.wvlet.airframe	airframe-di-macros_3	22.10.3		c2163381c85f6744eb3578f558d55d1f66f0b3db
org.wvlet.airframe	airframe-di-macros_3	22.10.4		8d3b3f757b2b4ad1bbf7c98998c1c4136b8e1175
org.wvlet.airframe	airframe-di-macros_3	22.11.0		103e3f6efb334f3722b5aff96b80db0f8c4b708e
org.wvlet.airframe	airframe-di-macros_3	22.11.1		63615d40b799cb29ecb87aca32dec0a6c3844b01
org.wvlet.airframe	airframe-di-macros_3	22.11.2		ea805f485cbc722ff93df96ee7f0310ad24e4b51
org.wvlet.airframe	airframe-di-macros_3	22.11.3		05c8e1e8611a8a65d2b474049c5ca2d253dffe93
org.wvlet.airframe	airframe-di-macros_3	22.11.4		9bae50e4cf9252f58279311ffe092b466299d532
org.wvlet.airframe	airframe-di-macros_3	22.12.0		9d8afdd5d223ade48ceee542841ba49d43694d97
org.wvlet.airframe	airframe-di-macros_3	22.12.1		146a470e456088f11db8756a3a8906a365b59f58
org.wvlet.airframe	airframe-di-macros_3	22.12.2		9969602085c14cc8619b7003564d0ff4516f95c9
org.wvlet.airframe	airframe-di-macros_3	22.12.3		352e8b1a983bbdf12fa4b7f033b223debf38aabb
org.wvlet.airframe	airframe-di-macros_3	22.12.4		b5b3dbfe03950e0d90dcc825bb1eced424eda736
org.wvlet.airframe	airframe-di-macros_3	22.12.5		a82ac57113e9b0bf86192dd9a2b44bbcc0847d22
org.wvlet.airframe	airframe-di-macros_3	22.12.6		b8c50d7d18c777d5ff699f631f5dd3ac7e19b27b
org.wvlet.airframe	airframe-di-macros_3	22.2.0		8294625bcdea20060b3b38d501cea7485464476b
org.wvlet.airframe	airframe-di-macros_3	22.3.0		2e3e7600b92f8479b78f378d4f48552b6d6f7efd
org.wvlet.airframe	airframe-di-macros_3	22.4.0		a4da08efe78eb7d207ed194bc09d743ab834991d
org.wvlet.airframe	airframe-di-macros_3	22.4.1		c417545f0e866d4724567a8bbd3e8911448a049c
org.wvlet.airframe	airframe-di-macros_3	22.4.2		8b15bdd3c3e1059afe5d3552f280219504f266b8
org.wvlet.airframe	airframe-di-macros_3	22.5.0		6f4d447ad28a4bc762fff53f5abb2f14f9904304
org.wvlet.airframe	airframe-di-macros_3	22.6.0		6037c94ceefc458e35a431aeb2494a0f55f82e2a
org.wvlet.airframe	airframe-di-macros_3	22.6.1		50c6667a92dfed4ea5824fa4cadbffa3965bae6b
org.wvlet.airframe	airframe-di-macros_3	22.6.2		5fe5e64024810e1af96208ff4fd528c2871bde7e
org.wvlet.airframe	airframe-di-macros_3	22.6.3		f9b6a2e896373dbe29529407d9a3d21ad38b39e8
org.wvlet.airframe	airframe-di-macros_3	22.6.4		eb6e6e7673860ba426ec52575dd94df47805d426
org.wvlet.airframe	airframe-di-macros_3	22.7.0		aa643566e704d5081a07168e2704e50510257d6e
org.wvlet.airframe	airframe-di-macros_3	22.7.1		4d843e95a963d9d686a754d608eae3ef19847ca0
org.wvlet.airframe	airframe-di-macros_3	22.7.2		7d797c7a718493c6e05f4b2bbb426a4717f3b687
org.wvlet.airframe	airframe-di-macros_3	22.7.3		9fc39eef94b85927abd59b07e57f3f0a2cf4e8d8
org.wvlet.airframe	airframe-di-macros_3	22.8.0		9d53ddc8aec7cbb1ea0f0f9625c0fa8fdc3b931b
org.wvlet.airframe	airframe-di-macros_3	22.9.0		8c20fe0484d202c1274194e7b1027a5ef93ee9b4
org.wvlet.airframe	airframe-di-macros_3	22.9.1		aa08bada36ea1187601edfefaa6594552e3617d9
org.wvlet.airframe	airframe-di-macros_3	22.9.2		54d43c348e3c31d8121c58cc15af0e0c8e4a6522
org.wvlet.airframe	airframe-di-macros_3	22.9.3		5c127585795f06261c806e4a07c63ad0d434fe58
org.wvlet.airframe	airframe-di-macros_3	23.1.0		2e9ef6b6a2718ba9e03d8642519094f0682ea766
org.wvlet.airframe	airframe-di-macros_3	23.1.1		ad27e1cc2df506ce4fc3b21b87438874d43818b1
org.wvlet.airframe	airframe-di-macros_3	23.1.2		7183b6d947b8531559152055a80d06043db648dc
org.wvlet.airframe	airframe-di-macros_3	23.1.3		b46cddf5dfdfb1de57f0ea216fd3b3b1e5255998
org.wvlet.airframe	airframe-di-macros_3	23.1.4		9a0652da4a01c3d2ef3c4b3f918707187306c81e
org.wvlet.airframe	airframe-di-macros_3	23.10.0		f5de3e6629547e012acd31a362f8c0570dbf5732
org.wvlet.airframe	airframe-di-macros_3	23.11.0		839f021d5802dad7517987b9e356d1ea00446462
org.wvlet.airframe	airframe-di-macros_3	23.11.1		35e004d18cf888a2ac6d26efeaa1412f29e195d0
org.wvlet.airframe	airframe-di-macros_3	23.11.2		ae7b7ac239816f0992c120704e4a5e51df6b99b6
org.wvlet.airframe	airframe-di-macros_3	23.11.3		f9636922cb576cf63f12b00802fd968ad3173c76
org.wvlet.airframe	airframe-di-macros_3	23.12.0		91b147f0cc5a435f659b72a5fce93da3a77c522d
org.wvlet.airframe	airframe-di-macros_3	23.12.1		21028efaba1174213e587d97db7581acb5941bdf
org.wvlet.airframe	airframe-di-macros_3	23.2.0		a75a5e9563ad8636e4d088871b92b06e29f40dff
org.wvlet.airframe	airframe-di-macros_3	23.2.1		9512d0f96539b77bdeb8ee65c0593e2a85a0bb93
org.wvlet.airframe	airframe-di-macros_3	23.2.2		03abc30b0b204b26b774c8ec612e10ab51424891
org.wvlet.airframe	airframe-di-macros_3	23.2.3		e57a426c14061aed246e0327728ba1a50ccc4c62
org.wvlet.airframe	airframe-di-macros_3	23.2.4		f3733c6444d0e5a4d976c7767f8ac9023e9a2b51
org.wvlet.airframe	airframe-di-macros_3	23.2.5		649460890af053dc9551c5f399d02b153ca6c1c1
org.wvlet.airframe	airframe-di-macros_3	23.3.0		a62d223ba083758dbb3fcb9abfb246deafbd3822
org.wvlet.airframe	airframe-di-macros_3	23.3.1		78455a369f5327b53cd982bcdd0043e83733792f
org.wvlet.airframe	airframe-di-macros_3	23.3.2		8a90bb9d9cb2d38477fa7e9885f5ceb3de246ae5
org.wvlet.airframe	airframe-di-macros_3	23.3.3		c51c57b19098c9c1b27f94b65683b9b517dc011b
org.wvlet.airframe	airframe-di-macros_3	23.3.4		fbd7c17ee879a1650624121964c102db12473a43
org.wvlet.airframe	airframe-di-macros_3	23.4.0		ddffb15e895b4353f60e1e493a45f3676d2a68a1
org.wvlet.airframe	airframe-di-macros_3	23.4.1		3faf52e61a867a92e3d062ad9ef25651d84dc049
org.wvlet.airframe	airframe-di-macros_3	23.4.2		28ce09321537169699b1b3033a8e4b054c156d02
org.wvlet.airframe	airframe-di-macros_3	23.4.3		6007c55a410b2596ea39ef4fa8b9e53c22a1fd4c
org.wvlet.airframe	airframe-di-macros_3	23.4.4		571289e06cf3f3f7ebb6f98943f1967a204e3882
org.wvlet.airframe	airframe-di-macros_3	23.4.5		506ca6acc47fb3d55731ee315099c36b9ea089eb
org.wvlet.airframe	airframe-di-macros_3	23.4.6		0997390dce924388e57c94a203978f5948934cd3
org.wvlet.airframe	airframe-di-macros_3	23.4.7		b26368d5090182cdb1896a8560d0bf68c8b3a479
org.wvlet.airframe	airframe-di-macros_3	23.4.8		53c63483fef237e83e55e7b9e15d937587653446
org.wvlet.airframe	airframe-di-macros_3	23.5.0		9c63866982281832ccb97dab17e7762efebb25cc
org.wvlet.airframe	airframe-di-macros_3	23.5.2		83e4da263580f4ac01775bb0dac667dddafdd42c
org.wvlet.airframe	airframe-di-macros_3	23.5.3		34634a73bdc00d9af8437c3292ba007600a85f8a
org.wvlet.airframe	airframe-di-macros_3	23.5.4		9dc256fe4c81b62471284b990967668b135a12dc
org.wvlet.airframe	airframe-di-macros_3	23.5.5		7de289e2c2b72776c68fd7bc72e5000ea002395a
org.wvlet.airframe	airframe-di-macros_3	23.5.6		d1436a11e4a51aa9557ee143bba2c843698773bc
org.wvlet.airframe	airframe-di-macros_3	23.5.7		395972925b9f490587702672510a1d2c4c98beb9
org.wvlet.airframe	airframe-di-macros_3	23.6.0		697ef1b4b16640e0bea3751d36dddf5a56bb33b6
org.wvlet.airframe	airframe-di-macros_3	23.6.1		394c390c7f8419c0ed71ab86d466dd02efb35fc4
org.wvlet.airframe	airframe-di-macros_3	23.6.2		9229224ef52c98c42072c6576394ec2b9a710ec5
org.wvlet.airframe	airframe-di-macros_3	23.7.0		42668663c54a1dd8789c3447a16ddc35b23b9185
org.wvlet.airframe	airframe-di-macros_3	23.7.1		a5d3f75a37c8f387ff5e6882639ef8b819bfc077
org.wvlet.airframe	airframe-di-macros_3	23.7.2		8b11f76de6ca1b49cf475b6780edc6f2a4c7f493
org.wvlet.airframe	airframe-di-macros_3	23.7.3		329e173ab70f889f42e8d46ab165de58475cdd8a
org.wvlet.airframe	airframe-di-macros_3	23.7.4		0d5429a52a89471ed3723fcc9756a0524c9a9176
org.wvlet.airframe	airframe-di-macros_3	23.8.0		16462b35272f64672658b7cb9a20a95a89a8559e
org.wvlet.airframe	airframe-di-macros_3	23.8.1		2c8616b102288729866e1fadce428b5986a54742
org.wvlet.airframe	airframe-di-macros_3	23.8.2		c4c8f54d129fdb7502fa2e016befd70380ab8bcf
org.wvlet.airframe	airframe-di-macros_3	23.8.3		d0f210019cc634aadae5dbf62b9b6342cc35258b
org.wvlet.airframe	airframe-di-macros_3	23.8.4		842b8c5f5d31b944539553cfffe43c8db88ea8ab
org.wvlet.airframe	airframe-di-macros_3	23.8.5		062059b361cf1ce83e5e49b583eab29bae43fa3a
org.wvlet.airframe	airframe-di-macros_3	23.8.6		0fe5e2a120a140d2b6d1db64217a969b653431ac
org.wvlet.airframe	airframe-di-macros_3	23.9.0		7cddaa0e703571f8652ec6a9e04095b7c42a61f5
org.wvlet.airframe	airframe-di-macros_3	23.9.1		dc649272b793cbb289547a5abf66543291cb749f
org.wvlet.airframe	airframe-di-macros_3	23.9.2		44ba1cd2dfbce8b7c8971e84b6bc53b3850a5951
org.wvlet.airframe	airframe-di-macros_3	23.9.3		10a901429cdde68044004dc92e246b8dbfd12bb4
org.wvlet.airframe	airframe-di-macros_3	24.1.0		110421f93d500affaa268102979c9d4594536fe0
org.wvlet.airframe	airframe-di-macros_3	24.1.1		802a32366b6fea360a1f4ed6178ffe210046e263
org.wvlet.airframe	airframe-di-macros_3	24.1.2		c3a6df47d37527abbef88731d96df52c7cb4c491
org.wvlet.airframe	airframe-di-macros_3	24.10.0		dc25e556be7cded5dff4cb032eeec2ec596b440c
org.wvlet.airframe	airframe-di-macros_3	24.11.0		5d232791415aeb1e92451680d36837a223f905c0
org.wvlet.airframe	airframe-di-macros_3	24.12.0		df6fee911d2585f9fe12e6b8974e9110ae2cc420
org.wvlet.airframe	airframe-di-macros_3	24.12.1		2cda9923d0d0ec5d2828c2bb4199979a574f50cf
org.wvlet.airframe	airframe-di-macros_3	24.12.2		aacf227b0765aa399e12d7d0ddcff3ff62de786f
org.wvlet.airframe	airframe-di-macros_3	24.2.0		089b16598f899c2dd88ddcbbbce7cb4797ba2c88
org.wvlet.airframe	airframe-di-macros_3	24.2.1		6d7c06980f4c881197f244da6dae306258c02360
org.wvlet.airframe	airframe-di-macros_3	24.2.2		4cfed4ab278792199186f1ef240cae74166eac24
org.wvlet.airframe	airframe-di-macros_3	24.2.3		7e140d6c1107f4e9f3d528edcda2cd4cf167aafc
org.wvlet.airframe	airframe-di-macros_3	24.3.0		37209cc5601215abf6a223746ce15937386f17eb
org.wvlet.airframe	airframe-di-macros_3	24.4.0		845cccda97f230d7aa45c4bfa6c72a649f0e5532
org.wvlet.airframe	airframe-di-macros_3	24.4.1		37b2cd9157f63cc3bdc52f0b014c321405abf23b
org.wvlet.airframe	airframe-di-macros_3	24.4.2		40312a7eaf61263eb3e5515256d0ead033918245
org.wvlet.airframe	airframe-di-macros_3	24.4.3		5262733d5457eb6598773ed9880d185cb7e4366d
org.wvlet.airframe	airframe-di-macros_3	24.5.0		76d45a08fcfe7a220c0310e16c6a024e55ccfd5f
org.wvlet.airframe	airframe-di-macros_3	24.5.1		631d7246502dec82f86110cfac4d7949f955e926
org.wvlet.airframe	airframe-di-macros_3	24.5.2		9e7c64b86e5889cca4a5e7cda83e643777aff611
org.wvlet.airframe	airframe-di-macros_3	24.6.0		249abae3322803d37ef805eba987ec69948ed6dd
org.wvlet.airframe	airframe-di-macros_3	24.6.1		17bfa6d3ac26d1bc33e5a6f30afdd902325b4bae
org.wvlet.airframe	airframe-di-macros_3	24.7.0		5cf2016fd2e14bd758354352e52db081ecc90cea
org.wvlet.airframe	airframe-di-macros_3	24.7.1		de23725ab2ef1d4ba42fc81c71f181a35d9ba6df
org.wvlet.airframe	airframe-di-macros_3	24.8.0		c59f0e19506b9d7cd9dea8778d8b8cca73a48f0f
org.wvlet.airframe	airframe-di-macros_3	24.9.0		81e4ec99ac5fddf4952390688e80d75243ae99c3
org.wvlet.airframe	airframe-di-macros_3	24.9.1		035e0c30dc6b8031374bebdf8ed9fd7c1c714900
org.wvlet.airframe	airframe-di-macros_3	24.9.2		3aaf0ec17523dc39bcbe517cff7264cc1b658a6e
org.wvlet.airframe	airframe-di-macros_3	24.9.3		6aaf2a76d9ef4ea5af307bd46be8750197674702
se.litsec.sweid.idp	shibboleth-base-bom	1.1.3		77467be7c3159933e3c9b9e18a9941c7da86135d
se.litsec.sweid.idp	shibboleth-base-bom	1.2		6129d88e9c5cd6c95824eb75b8e2fbd08c5c68b5
se.litsec.sweid.idp	shibboleth-base-bom	1.2.1		47bcd34441bc739fdf8d0fb3174b12938c9855a1
se.litsec.sweid.idp	shibboleth-base-bom	1.3		327ae01652c2d029870ba12391218a7172d6eaf7
se.litsec.sweid.idp	shibboleth-base-bom	1.3.1		639ccffb12a74ca8049632d92cca83a44bb7c900
se.litsec.sweid.idp	shibboleth-base-bom	1.3.2		859d06afd9d5827d77dbb48ae311cda3a1c6ed63
se.litsec.sweid.idp	shibboleth-base-bom	1.4		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.4.1		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.4.2		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.4.3		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.4.4		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.4.5		N/A
se.litsec.sweid.idp	shibboleth-base-bom	1.5.0		N/A
store.taotao.core	taotao-manager	1.0.0-RELEASE		11ac425c140f4d27673d37c4a57de11778c12f31
top.guokaicn	gk-tools	1.0.10		N/A
top.guokaicn	gk-tools	1.0.11		335b4b1a5338f7fe44c68c7e28277b66479562b9
top.guokaicn	gk-tools	1.0.12		64d31e60cde9429a3dee0e20a9c3eae7e4ffdb56
top.guokaicn	gk-tools	1.0.13		04b2811f9afafcf20044220273546b8593543230
