ai.themsp	pubmatic-adapter	0.1.0		N/A
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220228.9413.0.ef8a0e66		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220301.9419.0.091a5ac7		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220302.9431.0.96029b7c		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220303.9441.0.e6db3271		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220304.9449.0.1f1e5051		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220307.9459.0.878754e9		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220308.9472.0.1f24348e		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220309.9493.0.9a27edd6		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220310.9512.0.e1030365		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220311.9514.0.ab6e085f		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220314.9530.0.2056f0a5		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220315.9543.0.0b5ad7a7		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220316.9555.0.f1949b44		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220317.9559.0.1118a7fb		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220318.9568.0.d37a63f5		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220321.9580.0.49e950dc		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220322.9591.0.d10f6785		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220323.9607.0.a88079e4		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220324.9615.0.467b8fbb		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220325.9626.0.4a483381		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220328.9630.0.66c37bad		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220329.9638.0.f24a39d2		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220330.9647.0.7000875e		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220331.9659.0.4bf0de89		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220404.9660.0.4b71431b		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220405.9667.0.17bca6b1		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220406.9678.0.ef3c5d4e		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220407.9685.0.7ed507cf		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220409.9691.0.7eccdfab		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.0-snapshot.20220411.9707.0.f6fed6ea		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.1		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.2-snapshot.20230421.9663.0.66e7657c		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.1.2-snapshot.20230505.9664.0.f49b4f17		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.10.0		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20240830.12942.0.v3e4e9451		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20240926.12977.0.vf09a26b8		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20240930.12985.0.v0bdf66d5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241003.12993.0.va759f925		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241008.12997.0.v9ba70c83		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241009.13006.0.v20f6fb6c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241029.13035.0.v7977e389		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241031.13042.0.v386ef7fb		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-adhoc.20241212.13143.0.vdbbc65bd		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240620.12856.0.v6dca8f13		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240621.12858.0.v69032bec		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240624.12860.0.v89a57673		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240625.12862.0.v525059bd		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240626.12863.0.v0dd3ff7a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240627.12866.0.v1b779380		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240628.12867.0.v53e86a7d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240701.12869.0.v4fda922b		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240702.12870.0.vad7e96c5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240703.12873.0.vf7419f57		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240705.12877.0.v924a1f35		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240705.12878.0.vdad6987d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240708.12879.0.vf67d8519		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240708.12883.0.v00a0c804		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240709.12884.0.v2a1c56cf		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240710.12887.0.v4fa4f3b7		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240711.12891.0.v2c3ad8f7		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240715.12892.0.v4ae1ae43		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240716.12893.0.v672e6a67		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240717.12894.0.v12701aca		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240718.12895.0.v0f0dbf7c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240719.12899.0.veadcd58c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240722.12903.0.vb94f2695		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240723.12906.0.vdd916f3d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240724.12908.0.v0f1b48fb		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240725.12909.0.v3500e776		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240729.12910.0.ve49511fd		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240730.12912.0.vc8920051		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240804.12913.0.v8280eebb		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240805.12914.0.vca1ccc34		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240806.12915.0.vc8c74759		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240807.12918.0.v6ae6f17d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240812.12920.0.vadb77426		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240813.12924.0.vf97df98d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240814.12927.0.v50a79e10		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240815.12928.0.v88a1befd		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240816.12929.0.va7ea9d59		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240819.12930.0.v0e2bbe10		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240820.12932.0.v80ffa617		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240821.12933.0.v8ba622fb		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240823.12936.0.vecb8acc3		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240826.12938.0.vc5a21340		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240828.12940.0.v307e0c85		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240830.12942.0.v3e4e9451		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240902.12945.0.v29d5ab85		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240903.12947.0.v43734b6b		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240904.12948.0.va6f6d25a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240905.12949.0.vd31d5f11		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240906.12950.0.v863effdb		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240909.12951.0.v4020b9c1		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240910.12953.0.v7e224718		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240911.12955.0.vee1ef999		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240913.12956.0.vc59d689e		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240916.12957.0.v05bb1e84		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240917.12960.0.v1bd2be60		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240918.12961.0.v064e26d0		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240919.12963.0.v8b00825e		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240920.12964.0.v8b5bf925		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240923.12967.0.v5850adf6		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240924.12969.0.v7c80e3c5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240925.12975.0.v810514d5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240926.12977.0.vc73c8398		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240927.12982.0.v46f26aaa		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20240930.12984.0.v34e731c5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241001.12986.0.v9b136762		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241002.12989.0.v50ef79d3		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241003.12991.0.v4922d403		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241004.12994.0.v3991c94d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241007.12995.0.vb72fe917		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241008.12998.0.v085a1a73		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241009.13001.0.v44d905ca		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241010.13003.0.vb79a1d35		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241011.13004.0.vfda42856		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241014.13007.0.vb5371e6c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241015.13009.0.v19d1b665		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241017.13013.0.vfdb00602		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241018.13016.0.v3621b0df		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241021.13017.0.vfac10709		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241022.13020.0.v61dad494		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241023.13024.0.v2bb40b56		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241024.13026.0.ve6249793		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241025.13028.0.v6753501f		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241029.13034.0.v5423d1c9		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241030.13038.0.v4735759a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241031.13043.0.va2307b9c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241101.13047.0.v1e6d5c93		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241105.13052.0.v9f987229		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241106.13056.0.v910c3af2		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241107.13062.0.vc42923a7		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241108.13063.0.v98eb7dfe		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241111.13067.0.va06af61f		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241112.13070.0.vc4a4a381		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241113.13071.0.vf716891b		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241114.13074.0.v600d63b3		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241115.13075.0.v95837925		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241118.13077.0.v8fa24b57		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241119.13083.0.vc52c98f7		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241120.13086.0.v82db983e		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241121.13088.0.v89147e31		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241122.13091.0.v2515f003		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241125.13093.0.vcfe66a3a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241126.13098.0.vb4a785d0		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241127.13100.0.v25efcc94		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241129.13105.0.va6618160		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241129.13110.0.v8614d753		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241202.13113.0.vc1ba0f69		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241203.13118.0.v810def9b		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241204.13121.0.v0d9ba7c6		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241204.13121.1.v0d9ba7c6		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241205.13123.0.ve4181d88		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241206.13125.0.vd0fb6537		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241206.13126.0.vf0f16532		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241209.13131.0.vee30f1db		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241210.13134.0.vad20cd7e		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241211.13138.0.v2bd7e97d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241212.13139.0.vc8e37fa5		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241212.13141.0.vb66372c0		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241213.13146.0.v244db838		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241214.13147.0.v24ce113a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241216.13150.0.vc832cb4a		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241216.13152.0.vb86968d8		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241217.13154.0.v22e0cede		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20241217.13156.0.v1da3a35b		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20250108.13162.0.v1ce7df14		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20250114.13163.0.ve965e38d		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20250120.13164.0.vd2e3ddc6		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.0-snapshot.20250211.13169.0.vd812609c		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.10.1-snapshot.20250513.13174.0.vfd3eadaf		e867e40d7caf9a09f3a5b2f580e9b03098447eeb
com.daml	resources-grpc_2.13	2.2.0		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220412.9721.0.b7c4bdab		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220413.9724.0.2dc1085b		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220414.9733.0.957db9b0		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220415.9735.0.6b3e7969		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220418.9736.0.988b6090		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220420.9744.0.e193f421		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220420.9758.0.611cce8c		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220421.9765.0.fc8ec7f2		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220422.9774.0.b2d9f74b		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220425.9780.0.f4d60375		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220426.9797.0.00c944ae		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220427.9808.0.f0303b69		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220428.9820.0.615d2e62		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220429.9826.0.2e6dbefa		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220501.9828.0.7297fe9d		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220502.9831.0.58c615a2		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220503.9846.0.1b9e9905		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20220504.9851.0.4c8e027d		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.0-snapshot.20230503.9857.0.66ba85bb		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.1		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.2.1-snapshot.20220705.9854.0.2cf0eb0a		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.3.0		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
com.daml	resources-grpc_2.13	2.3.0-adhoc.20240328.10145.0.v5b609b38		9bee91b7fd7ad8dda450d0c7345cc556ca062dae
