cn.rtast.rob	ronebot-uuid-mingwx64	2.9.2		N/A
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240823		e65728752d5932206946039aea7dbd49c85b143e
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240825		d70f824c7c2a7a65f9f88b5c86b06bd5d7cc5fac
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240830		6a848263423fd644e02ff0f7743bfe16f086d2b6
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240831		ba79a31fa355bfda8f93d9865cddc61d8a391f82
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240901		8af301e975b7e9478d8ea7b3451eeb53fa7e15dd
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240905		ecfc147687cac83c84e8f2475b70e4ae9943f2f3
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240909		6cf1700f4dac62e5a5d5c0151a98e6fb86c221a8
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240911		d44e11c5f8f0794c1c429c3021f7c66088ec0e48
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240912		45dc9974609c02d78c7e31638f61c6e5c9f61c2e
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240916		b98d138c3f570b3ed44022abefebb7e56fe6de80
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240922		c5f5cdcbb0f81cdf86f13a98199649ab0382c5a3
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240923		0b7cfe5ff7165a5a9a536665c2e5b52b5a1e505d
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240925		3e8a06a57807ff5be5d3a8b3b2010623abdd6517
org.anyline	anyline-data-jdbc-highgo	8.7.2-20240930		7815a912149a84140d7f7a2efa58a941e21880c4
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241011		bfe45122756f78a9fa4de1d5017be6188e2f3f0c
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241012		ff1483fc97fe2d81ba7c52a782dc08fbf4c26431
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241016		82e280bd48a17a3075a0546289dd2ce38113e828
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241018		0961fcedfe68b5715c3ad5ad9dee745d99047c27
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241022		a45885171056efb95b2c8c8f7146f14bda1adeb5
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241025		5b048a6389bc9adfca190ce528d074debdca15ef
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241107		c14c742271dcc20247b6ee959384b5ba5ed13dc5
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241120		e6124b7821c6a023e1d7f775b36464e212821e5d
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241125		bcf8db5836faee206d960fcf76a6ef6bec4d1b1f
org.anyline	anyline-data-jdbc-highgo	8.7.2-20241231		c67affe615845cb57ef7b8b0c3ecd131887796c4
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250101		4d42e6559d918afa7c7d3b626c1d562c14b581e0
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250102		3f7579f06da745d27cb8a77937166a2c59b7ce6d
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250107		5d981a4d83b5e33561d07bb15e29bdb23c92882e
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250108		9290dbbf318e38543211b7755f5ab8908eee4c82
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250109		1d4de8ee459688c616781679207492319682bf4b
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250110		2c1d468f421cdbec5b9ec919df1317a7e1638c8e
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250125		e9af1a24f5318a27b2baf4d8f6d178680b096160
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250212		dd7f27ddc4c18df45f4420a2b8b550496122abff
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250225		b246d0c689ff1572e0bf98e29913c71b2f22d31a
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250312		7bc3604206b3d05fce842bd959eea7a108096e25
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250401		95dab61b0db88e1ca409e7efcbe572b40865eda2
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250404		c5ae2d8845a238e514a67373bab87023328cefb4
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250502		b983360ba12afc443cae92a8900dead7920c19ec
org.anyline	anyline-data-jdbc-highgo	8.7.2-20250509		f103a4c51688c5445d1634bba45527a9a9991f4e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240816		d1951ecf5566af0126e6b0e141d056d1e5eee063
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240819		52201dfad000dc09abb2c9b3858385454461d03a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240826		c72563d5829ea77be9653602bcd85983f8b42f5c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240827		adfcf21c371798579e48ea034d473e40f00a7d1f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240830		1d8bf86bdf40debea9709af9b0aa670fff94cc61
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240911		30f5c454c0f50714f63579fecfe48bf06a5b2aa1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240912		eb68b6652ae21808b8491805412e771f5a9ceea3
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20240919		1bb46bfc758d5fa97b8736369e5feb0177254ad0
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20241015		55e5b3705adc451d224b6ffe0d8598c028184f05
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20241022		fb56efd684ba492e316f6fd3c7514e08d66a8df9
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20241231		4980e90a847b938e3af382fe8edd6aa024d18d23
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250101		8a5d45355eb19641cb41b014e98c73e96f04d1d2
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250102		27125c330e4ae6e844366e223b3f116e5d43f232
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250108		542d66eadc0cc98f8ac50701a8126bf65f6549b2
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250212		7ca0ae53e2c77ddef4447fc545fc85e7067f18cb
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250312		bae0aeedfd0e88a9ba8ca8d41c2b6ba1d7a8c495
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250404		565fde01ffdfe58f1782efd4e79b9f296a2769c3
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250502		5acd93de99d7a9bb01607455bfcff01e879e81fc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250509		7906d360950d4987864fe23de7080d4a6a34f95e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk11-20250515		57bb21a8d6c7593cdc3ab3e12bf87403f15acc96
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240501		31ebcba61013e15a1cfeb837bd5c4d6581788a44
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240505		9fbed378dfceb6bc9b8b4168639dfd9bc59c0cc4
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240506		1b734364c98ee54d4a1bd1b250f654a4169e7c66
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240507		02e31ae50d8aa966ad9a0b7e16d20f000d64da1b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240508		b00a52529bbad254927a0fdc4f03234fcb887f7c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240509		4cc2327287e474eec1ad1307b40539f022bfc6c2
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240511		e1a1a8c7435c5c4d79aa1b2a79528bc9d23c03b1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240515		f501d0109f2405966671f55b10eeb256b7757962
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240516		3d5a1ad92afe59a268422e3c1b141a99275c9ef1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240517		882ce57ccc5c577c8cdeecdba995588df3579e92
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240518		3954dae97741f21fa9711936557a956059294523
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240521		8132d313a72dbb2db1dc336cbc4c7fa1777f548b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240522		68d5c5199941a70baeea560f1460f5ce3e7cde21
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240528		521ee6d08e107d4964d488597f9b7fd80526c65a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240530		5ec0b2752ab1535ab0f66b8c354e4ef607c89ec6
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240606		44f117e73672e64d4a98bf48ee8b24293b9f6776
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240607		c838d4711e67933cd4f8a3930192141f171d24d0
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240611		4791b51156e065e705d46f63a3f110ce66521db3
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240612		1fc81fc787b0206da1e71913a96181b79b729411
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240613		e0e75c61ee60a94fd2191803dcb76206a52c7fff
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240616		6d60ca94cacb78013e4eeb3c68bfa93711212ead
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240617		189bf83ec07740f11836ebd478e78256ac3c5387
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240618		9c46dffe6e9b910baf6bdecbd1899cf17ef874e9
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240620		393d2b4efe2b17c8d3effe6c24aad534707f15df
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240621		6d626dddaa0a95fc5d0bb50a29c304e2b7e21f8a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240623		2a86f3fe0a4f5a2ae7a9aa47e9ceaa6f31627049
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240626		3c0f1d85822203c4c4bc38e55a0a44716be03d80
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240627		0aa62999182c568dfdb77243630aa11d3777fce8
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240701		fc3731730374fbeb802e448879afd3b39f795cf8
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240702		90e439482484e30350034925ea35df95c427921e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240705		5cb7df4775d4bb74f05f3e0f6887f4b0846c7f94
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240706		a0500327b64860bfd5f3bdd3af0afeb10912f7f2
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240707		784d5ac5aefe0f2bb415f253f331ff7cef196f38
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240708		982c6c1377201ff118ed7814ce3e911a96c5ae76
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240709		a0e0db90baaa54497ba08e16e870c915331d57f9
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240712		e4732e3ef73916de2ce812290f7e6c1cd7471177
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240715		040895f7e36f1c1c43674442a40b10d9b1a991db
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240716		0e483d7212ad8f6781d24d73fa60b17ccd9d4251
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240717		0dc6bba7551abb7dfa7a09549ed73e8228da994c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240718		8a0b4463977343acc9fe003f738a73499c4859cf
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240719		7672591b1e4b4529d10c5ee94e5398e8fa0cd823
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240720		2657c8d672c5931bd4a7c6ad42a79c5fbc2f95c7
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240722		fd8a47305590ae85136d7aff40cdc01d87990be8
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240726		f18704cc0fc36579b88203c9294a2b89fb43734a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240727		a0c1e6f0af5e8aeed92e3defad595de7cc4949fd
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240728		de995549ceec45bc3b0a427f5c620e9d77c157ad
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240730		007477f85431037d562c4b3b035077848d1915bc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240801		0d811921403fe8c72b401d7db487ba14ff198062
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240805		dbbac2e1f2d300969fcfd69e8bdaddae5a9c965a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240807		151aadb768bcbdb1829c15da303f2d3acfd69dde
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240808		246fd6dbb4ca518c51542178d46a24d23cea3426
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240809		2fd2a5e06019666fde0574faa51fd7580e8371ba
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240815		af8a54e0acd22faaf67e8b648af353a2d7f906ad
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240819		a2f6d327eb558cd97d9d43ea2332b795a662a95b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240827		44771318768d49bd9cb21c27b182560fce1d4a18
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240902		0e16f9a12e6077ddd5ec89fc7eab07ca55337a63
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240911		c33ac2099d7e533ae29aaf5d21819784330f8a8f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240912		754e68497048ac2ec3a13a38defd12add82ffc20
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240919		7c2d72958284503a8a7b662de1239d1a6f11e92f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240920		e2e14f5d5eeedbdf346aa6e5441b0f1d2a2a8345
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240925		da167b5207560bdade3a0e86156105ee682b8560
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20240930		703779f6d2c5034b9f50eec69879b5cd54b16ff7
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20241015		01781d00c4827fe2995f6216d430b2025f12d02d
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20241022		61ccfcfab7aae3f3be8edafc1ff94775523ac3a9
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20241125		5f2038770adc29dc4cdbc480df5daef37c7f1e42
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20241231		232cd6e74742ee7fc41bdb2858c182272b959800
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250101		5b24972b42c1e7475d6c84da9952fa5efc3d14fd
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250102		ff8ce516461467acd5398be44d079c6a2b1f4fbc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250108		21e50bee4738867d723a82fde3414dacba131890
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250109		8835e983edfec8e1287ce6e48d05e043668021c6
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250212		9d2af3f4c6cb5340e8f669f1f0bfef1c9fcdd3fe
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250312		f159acdaba9570693b414ecfa2a1824dedcce751
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250404		83a3326f5fb33df179c2638856eb64523ddcb528
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250502		4575f61795fa17a27c408e6464254899e2ac65b7
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250509		a89eee08ed0bb125bd7fd725c9009fe61af47a16
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk17-20250515		cb7dc8e88bb13c35b5cdb72962b0c033fba29f63
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240501		5efd7de6a54359b71d78b18f4fa2262eaa204ac3
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240505		fcf85856965b97853c3cdd4e3215958efe5bb779
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240506		ded7bbfb0176b2aee0e67e04c831d8baafb0f038
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240507		c327d71cbf6c13f0bcdcaf8ca34709f49b281041
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240508		3a10c10fe49785b13ceef231acda5b8d7c3a8c4f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240509		022bbd75d4d965caae44d9f7137d6a8b54d03546
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240511		0e1331053f2d0ad5ad99bf52f68cf565f4851b5b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240515		f274830ce6cd2bc4000b0cc0d5f85446fc935362
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240516		2d297746411e5d262ca8088283e34f8f5ecf6c5b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240517		1fc97f3b18edb69ead9e069e3af8f693ffd7a6fc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240518		1fabb2b60be4b7b7cccfa15a508967c0d58cf93c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240520		67c946552888007ad136e353e1d078634814313e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240521		c4c49d580bb6dc426781b68681f1c0ead0aee9d5
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240522		9cd986fe8045401429ea4d6217b7c2be202eb892
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240525		c0d70d679b5d44628fa185fda8ca0d1a2a9b9a0a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240528		eecc9fd408f7bbdb1db006721bc68ce3a168c6fa
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240530		bf15360c2a540cf44ca857517d05c10f4c710bde
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240606		7190cfa0b07b3b81fe58be313b660ec949784e00
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240607		687315fd8f4486a32c486be9c30da96cc7bcc05a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240611		e1c72a6151c2388b4b4cbc88c467e5b8aeef6662
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240612		d7474aa48025d67e293a0cd2cb1f87be3762b0ea
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240613		15c17756db40b5b1f388dc00545e144c047b16b5
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240616		b8ceeffba872fd614ba40a881258112c81a1287e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240617		99bcfa0be33814f87e171d9203a4335db16a2bb7
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240618		605b9e1a79c7a9f4f314e54a288e005320ebf71b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240619		a5de5eb803bb1449d317d46b6a8254744c3c6688
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240621		148a0db391a27f76ad153a0de6af5bf2d18fe099
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240623		b826f7e8052691f3a053f79bfbbe0f720ee4cbfc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240626		fd529261018f4853e21524a6e66e09d39425d0e0
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240627		9c6c65a419823a23ffba51701963d3486ffeb7b4
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240701		33cdf54f84880ba0c28904fa945a7de1b27e0674
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240702		35dae500d7b8588b1dc3ae3b3ad36fc739c07928
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240705		e688f40365d60804151f1741b7c46fcf2b8b7b14
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240706		6857919be7c9ba4cdbbaaeae5de68cd7578a143c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240707		d29976a9349f38bd66b14353bf989b329f75a12c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240708		f7d8505239900ee1721a26c7f9605c97b97500d1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240709		132d7a11a65aff8500205876b3710bfc830aeef4
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240712		c95c7a07e6b66e05eb6e84de2653082394def61e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240715		5903822f739c69925995ddfa343696ec55461a1a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240716		1dad2a2715c3744006599ef22f5837c19d2b1b38
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240717		57b38741b4e0fcfffc5271a17e113b4a06a1225e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240718		3fcd8c068f56391376c7aef784fb4bcf1efed76b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240719		15b9dffb6b2c8e2ffa903f2f0ff5631914c5e71f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240720		93dbfc2f54dc32982e53d0ea302112b62309aa4c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240722		d596cdd63b6e062f98b697123be0abe3790e385a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240725		7b78c96d0b76f591fd7b53a11828b2b29f9660d1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240726		ef4670b5573b0f0eb544423d55bc3f0cdf9bde31
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240727		16d5e1a3284799c91f4e914ebf8e423ad6df0047
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240728		7c87331bd8b956c26c55dd5fdaff680df2e5c333
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240730		af88e61c215b8195aa7bc47aac79ab40ec5535ef
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240801		b9d2be4089eda912c11203db30ffc881e5d4789e
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240805		61adf20724737f4b7c2637d90dd52683e6d86e46
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240807		7765448c6badb464bdc83b0e55eaff4e37508f90
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240808		688eaa0d65a1a315d9f72c5992698cb3813bfddc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240809		5131c23983cf9bf3f99a091725322c1cce7c6e68
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240815		8917f7c0fff00d23bf62ca7af9ca226e27e3955a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240819		02557f518f062e947421c0e58b7769ebfd960ee9
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240827		16a2df4332701c799f3900fa32097242d4e4fdfc
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240902		58261c201b1dc9d80932ccf6bb489939a658f298
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240911		e0687b19007a4bb640db324b918bd088e9769377
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240912		4d335a2c134cbec3da51092028b88700bef1f6fe
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240916		c868132adf5704f615f3fc60be232a73744ab07c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240925		17e485e0357883bedceba16ec0b69e29840a2712
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20240930		fa01d12012210dc4a83d967d8514ba00eb4a82bd
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241009		2e198c32d4379b61c28f271e89939adda05e9504
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241010		d4121178432ca25429cc60bbba55e3d18e50dc3d
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241015		d1c46cafa0f12ebe3789ee1eed41631783f3e3e1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241016		278f57878203dfcb8fb58fb926ccc493b2e201e8
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241018		cbd5c12a5a19b7ecad21da32cfc01cb839be3aab
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241022		0525c51dd116f8172ba27b0e9831ac5427fff62b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241025		99dde17338c11a1d14b396308191abb973b724c1
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241125		9e68f8b9a5aa13a6e7687afda99dd5b51c3827d2
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241203		20db4599a5765db05b73c60e3c38be5f17c28991
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20241231		90c0551a3eaf368ac1729a5060da6b17918a21b0
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250101		e4ab6c6238b0d652113ec2085d38af10b470c0fb
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250102		258090606ea13a71931209426815d0417181bd8f
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250108		4602b1d76925b3f93f8f37f6c30e01e97408263a
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250109		0b464edc0456cc788e817b9af397306e629e207b
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250212		68897390f0ef82baaf16ffc712f4f247475d7fef
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250312		1ac91fa600ff96a4e210b46938ba364ff1abaf15
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250404		948d745017902421cc81521154793a8d1655a56c
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250502		c4a78cc05508e53d3bb60eea7da0acfeb23a24df
org.anyline	anyline-data-jdbc-highgo	8.7.2-jdk21-20250509		2d96f2a4adddcfad21ec64bf5d02cf7bb61c391a
org.apache.directory.mina	mina-integration-spring	0.9.1		541a82f620616cf16901b0b3671c329fe68d9c6f
org.apache.directory.mina	mina-integration-spring	0.9.2		3b353a88d5c01083e8a561b9f44c3e500a33e6f7
org.apache.directory.mina	mina-integration-spring	0.9.3		af53efdc21966cb4142b6ee739b16dc87f6c1098
org.apache.directory.mina	mina-integration-spring	0.9.4		be0bda656140397b37e9c2b36948a85f0c47ae20
org.apache.directory.mina	mina-integration-spring	0.9.5		95d46a7c56b12fc8e779e54ba4950f02140c9772
org.bahmni.module	fhir-cdss-int	1.0.0		N/A
org.graphfoundation.ongdb	ongdb-command-line	1.0.0		3d707f7db9a2eef87557ecdec9b98f251c8d5c0e
org.graphfoundation.ongdb	ongdb-command-line	1.0.0-beta01		ddfec15ed4a10d7d1dfb524fb9b886d9cc2a37c1
