axis2	axis2-jibx	1.0		d9606be24c8500f9a33e39cfe45b4015d2a1b121
dev.soffa.foundation	foundation-starter	0.16.36		a53861f87b12d350fae18757f9e0d75ca4f8d050
dev.soffa.foundation	foundation-starter	0.16.37		87c46769222011f1537e8e4994e53f71c4dbcf40
dev.soffa.foundation	foundation-starter	0.16.38		22b93e6f3a4367b9daec35d5a4af1046f3eb14fb
dev.soffa.foundation	foundation-starter	0.16.39		d7e8ad87c6b060c97a2baf2df2f6897a6134594d
dev.soffa.foundation	foundation-starter	0.16.4		2c6ef5dec41192833cfcdd6796319c039d0194ed
dev.soffa.foundation	foundation-starter	0.16.5		52aca1d1a574ebf87d3bd83fa262a569c698ccbf
dev.soffa.foundation	foundation-starter	0.16.6		6488a2d784463f7c4c056774c147302914a8348b
dev.soffa.foundation	foundation-starter	0.16.7		549f439657450e37667d55f4e2487fe61db3d1c4
dev.soffa.foundation	foundation-starter	0.16.8		f72446f3acefc6934090f9bef2ffe525e0a6f860
dev.soffa.foundation	foundation-starter	0.16.9		c65fab5cf981a6fa5213551ad9cfa029799c5dce
dev.soffa.foundation	foundation-starter	0.17.0		b21206a5cce3ca7ad60e34cfaff5d1092b5d0e0a
dev.soffa.foundation	foundation-starter	0.17.1		f2c1e90217e54231becd036a9fbf90d8958eb108
dev.soffa.foundation	foundation-starter	0.17.10		a7bf982014422f3d95bd73b339c7f96d8f1c87c0
dev.soffa.foundation	foundation-starter	0.17.11		7669671aee09473a63d9394192ee8010223d379b
dev.soffa.foundation	foundation-starter	0.17.12		f0972c68ae3413ae0f79bd71ae37469e5ee6457c
dev.soffa.foundation	foundation-starter	0.17.13		6dea8c3ecf9dcc250ce867ac3889535dffa0fb74
dev.soffa.foundation	foundation-starter	0.17.14		7377023dba156b376506ccebceb4ee5e90ff90bd
dev.soffa.foundation	foundation-starter	0.17.15		e58d4dd87b18a508d43b3c3704632f36f9ed20e7
dev.soffa.foundation	foundation-starter	0.17.16		790746eb02de455a09ba232c21d48fd076bf14cc
dev.soffa.foundation	foundation-starter	0.17.17		3fe997e7458a61e992a4bd0f50c0037375ed4f93
dev.soffa.foundation	foundation-starter	0.17.18		af8e09055edfc326e074584fa07a4ca9f5c88f87
dev.soffa.foundation	foundation-starter	0.17.19		072e1e87633e865bb15b3bcd394ffc775e468b37
dev.soffa.foundation	foundation-starter	0.17.2		081a973afd0eb71c11a9bc3f70b4a1adec335e9e
dev.soffa.foundation	foundation-starter	0.17.20		f050398c83f8475f0c4e846e8e38ad7e26e5c64e
dev.soffa.foundation	foundation-starter	0.17.21		df1e2227004d232e61928f5a78348db9ff6adec8
dev.soffa.foundation	foundation-starter	0.17.22		cc44f2a871d7d84b566f97197f54cf56cd6a98c7
dev.soffa.foundation	foundation-starter	0.17.23		788cba6070434f108c87c59ea88d6d602c4dadc6
dev.soffa.foundation	foundation-starter	0.17.24		a4c47bdf0b44fd75c975f20551a021a4343adbc6
dev.soffa.foundation	foundation-starter	0.17.25		f112a12af536e1a64865bfbfb553c9bd9feb1185
dev.soffa.foundation	foundation-starter	0.17.26		143bc816e99cd1892a898cba295134ff5ab94e8e
dev.soffa.foundation	foundation-starter	0.17.27		4cb67ea453b508098a84103a53e0235e2656ff6e
dev.soffa.foundation	foundation-starter	0.17.28		17b98302a58a39c22ea8d18d7be5e511674b0a27
dev.soffa.foundation	foundation-starter	0.17.29		262221b3fe6804863f43c2b724c116b7be8002c5
dev.soffa.foundation	foundation-starter	0.17.3		b24b0b8c080ab457247ec423960f0ee418bea290
dev.soffa.foundation	foundation-starter	0.17.30		b28176bfb85599602d74724ec0b9b4cca276e229
dev.soffa.foundation	foundation-starter	0.17.31		0aba921db26f679751877a6d279e350b56aac915
dev.soffa.foundation	foundation-starter	0.17.4		8c7bda8f233058114b9f6b32b42a115abed0b8bb
dev.soffa.foundation	foundation-starter	0.17.5		7ea6586e0e8c7783b8f5c5bed57b91637493641f
dev.soffa.foundation	foundation-starter	0.17.6		15c4bd9fc93194d11a535ef23461839fa7e3ca85
dev.soffa.foundation	foundation-starter	0.17.7		2814876a18ad667e1d0256579473c3fb5d9d88a2
dev.soffa.foundation	foundation-starter	0.17.8		170df7ae976f041a301a3511bf2726ec7cb2d61d
dev.soffa.foundation	foundation-starter	0.17.9		4aa116a6ec1b34dcbe2c446cc95daea9d93cba35
dev.soffa.foundation	foundation-starter	0.9.0		N/A
dev.soffa.foundation	foundation-starter	0.9.1		6b11067674f138d6f3def60656a179330ff3cb7c
dev.soffa.foundation	foundation-starter	0.9.10		52c71808d590056134ca96d4b57fc0b18d804684
dev.soffa.foundation	foundation-starter	0.9.11		85b375055ac61ba18055379be2dca666c7c1a3b1
dev.soffa.foundation	foundation-starter	0.9.12		36790c501f65ed97f273f351acb7b17d09162064
dev.soffa.foundation	foundation-starter	0.9.13		6596fd1b22fb4d04e560c1260b8f7ffbf64e857a
dev.soffa.foundation	foundation-starter	0.9.14		d2c15cc2b334a0a9b0aa52ad4519706b3ca9f06f
dev.soffa.foundation	foundation-starter	0.9.15		c6935279431908b6ac6010153ed2dd73e2acea81
dev.soffa.foundation	foundation-starter	0.9.2		125624201fd98b860554d435d27e0f812ca98365
dev.soffa.foundation	foundation-starter	0.9.3		f542ac501f1f21fb40a90a62e6cb5403edeb742c
dev.soffa.foundation	foundation-starter	0.9.4		602e7f07ac4550b3f964ff860cac5552dd6e65e0
dev.soffa.foundation	foundation-starter	0.9.5		933a54ece62dac3aee637640dd5d3ad0c71a5bc1
dev.soffa.foundation	foundation-starter	0.9.6		0a9693098df0dbfccd6b9a069d7d485b7d53b207
dev.soffa.foundation	foundation-starter	0.9.7		eadc6a3b7e5d83c7d650219daf41758fc2e129eb
dev.soffa.foundation	foundation-starter	0.9.8		992f7c2facc0443aba18e8743a58de4046b26499
dev.soffa.foundation	foundation-starter	0.9.9		615fa8ce679919b4b8b9c2777c356c52521a40be
fr.minuskube	netherboard-bukkit	1.0.2		b705cfdc898cb6a3899c8490cc880231c048a797
fr.minuskube	netherboard-bukkit	1.0.3		b425b689d0a581b6df33b332df3201816bef470a
fr.minuskube	netherboard-bukkit	1.0.4		681f29cc9f30d27e32fcd3431e5ee82c22a6cb47
fr.minuskube	netherboard-bukkit	1.0.5		209230ef373b80b64ec7f141eaa6f159365eca12
fr.minuskube	netherboard-bukkit	1.0.6		9b2129782bc9917f22b7169c64e96b9fd6da7942
fr.minuskube	netherboard-bukkit	1.1.0		6873b8f1a8613a607bd335c05b64f9db9f0b3b43
fr.minuskube	netherboard-bukkit	1.1.1		8f0682f796af6bb450dc000ea6fdffd495c10299
fr.minuskube	netherboard-bukkit	1.1.2		1edcac7b8557b06ef2ef19aae34bd8c6dc093ef9
fr.minuskube	netherboard-bukkit	1.1.3		64aa171486f9ea502eda87628e4018b4338f8202
fr.minuskube	netherboard-bukkit	1.2.0		77aecc9dfbc271057306d66a3517ee687c81e246
fr.minuskube	netherboard-bukkit	1.2.1		d140394c14af2a885fb9d8e685ab642b611ed004
fr.minuskube	netherboard-bukkit	1.2.2		773a19bb374cd6519d5d7c4042543cb489b2b662
fr.minuskube	netherboard-bukkit	1.2.3		40699c660b86b2cb878971324153fddc25b912c8
ie.corballis	json-fixtures-lib	1.0.2		7d579bf54faae23400eb3d782ed0c40778a4b434
ie.corballis	json-fixtures-lib	1.0.3		b046a1c4ada445949070ef252373be0a42e3f91d
ie.corballis	json-fixtures-lib	1.0.4		1abbfca46a7fa24439bc27c6fd4ef2fdaf3204e8
ie.corballis	json-fixtures-lib	2.0.0		80ab12841394460db086f99ebbb91e48d42906e6
ie.corballis	json-fixtures-lib	2.1.0		230ece09f38f72352902f53d0faeac68d14dc722
ie.corballis	json-fixtures-lib	2.1.1		70901b9cd8701c58ca88c9762d0d2908e6f37927
ie.corballis	json-fixtures-lib	2.1.2		6b12053ef731317da565e57d7c6df190dc8f6554
ie.corballis	json-fixtures-lib	2.1.3		88e53f41531c9d39c4b378d00494a4d4384aa8df
ie.corballis	json-fixtures-lib	2.1.4		7ba196b11e6c74022157303a328356ecce14e37c
ie.corballis	json-fixtures-lib	2.2.0		005e3291182dea43912852d86b11a956be0b5aa0
ie.corballis	json-fixtures-lib	3.0.0		894b396f6f4d9a7d2668e12a406f2381db5b183a
ie.corballis	json-fixtures-lib	3.1.0		d358d160baa59d853f6d83bb741e196d486a650c
ie.corballis	json-fixtures-lib	3.2.0		167807210d5735453beacef48ac52bc7f27ed659
ie.corballis	json-fixtures-lib	4.0.0		9028e8ad38f59c5ce44ef03440a91385aa401383
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.23.0		7065823a60df63e47a250fbfe2b7d3383e327a16
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.30.0		d258127f255f138233e5602d60caeef01a28f736
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.30.1		ab8d032fd0bebacb66b74b2c7dfe09b30f7db342
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.31.0		ed65b048437f39f79316719d0729232441cff8a1
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.32.0		cbe4bec2dc3b3496d88803413c2ba04aae670ad1
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.33.0		14446c9b967059800112a98dd7b8dc43628a7a22
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.34.0		0a3bb8f16a815d0d2137207efa02a848a711c8b3
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.35.0		0d2484feff8e2a695da9e5fc363fff3a6ff6b2ab
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.36.0		c58c819d180453890b0e712c2532cf8a3fbcd6e8
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.37.0		ba5ddb5fac672b5f9f3a6fea6fb4235dcdd20e6a
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.38.0		460dc2436bb3d10574cedb21133e3ab13593a0db
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.39.0		e429c5a9cf489a03faf675c0c8b9fff083345b08
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.39.1		9b8d591f51c2ba75b832cfb6152ce07cb10f1c63
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.39.2		772688ae867eb1af493f1059e33294029c203a16
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.40.0		5a6ba24102de5af52793654c366914342b4c49f9
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.41.0		d84ffebd0bb1c86dc2cca393952106dc86d07c7e
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.42.0		ac4e7954514b75795fc61d28a8111618b251b097
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.42.1		5e036d55db8e08f69cb79ce958bff904e6fcab28
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.42.2		af928eb72e66ec5c7af86a878c5ae9a039fec104
io.automatiko.addons	automatiko-user-tasks-teams-addon	0.43.0		4a823ee4aaa42305351a63161512e58795a6f78d
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.4.0		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.5.0		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.5.0-M1		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.5.0-M2		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.5.0-rc.1		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.5.0-rc.2		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-M1		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-M2		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-rc.1		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-rc.2		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-rc.3		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.6.0-rc.4		N/A
io.brooklyn.example	brooklyn-example-hello-world-sql-webapp	0.7.0-M1		N/A
io.github.cloudstars	lowcode-object-repository-mysql	0.1.2-RELEASE		dbe3062ab3de1aa6fcdf2263051c74594f6c0ef7
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.1.1		163f5fe6c68fb4c966dc96925911ff1beecc8d6f
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.1.2		0a5d9ae227f9ca2c065d6872bc285633b915807f
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.1.3		784c13a76b137d2ca800004ed2e93aae444d0bd5
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.2.1		e77896ce5cc3d42ff3076d081c0f98cfff355163
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.2.2		f3aa92201d0e822bdc0b144ce0d047551c195575
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.2.3		f3c6e991f1934b39903c72be662757d8cf19c4f8
io.github.greycode	shardingsphere-parser-distsql-handler	5.3.2.4		731ffc0943c19f99b40a115677b27087c9e8bc5e
io.github.linus87	ebaysdk	1065		N/A
io.github.linus87	ebaysdk	1131		N/A
io.github.linus87	ebaysdk	1131.1		N/A
io.github.lmos-ai.arc	arc-agents	0.23.0		ca5424c987fa6a9c5b2a573e90a834c6470001e1
io.github.lmos-ai.arc	arc-agents	0.25.0		7f2af02dd1b23c8e1ba17553f39bd2a196471349
io.github.lmos-ai.arc	arc-agents	0.26.0		86f7b6a29f34116816da7d0389280e024fc6cfcf
io.github.lmos-ai.arc	arc-agents	0.26.1		1fb665b4244be549aaf1ebd16d007b49613be649
io.github.lmos-ai.arc	arc-agents	0.27.0		85d2fddf2f9ea36349c887ebe85a273b65e3506e
io.github.lmos-ai.arc	arc-agents	0.30.0		55533ea190e6aef1cfaa50095bfb9a17240f0838
io.github.lmos-ai.arc	arc-agents	0.70.0		e29604b3f5cace3c98da2c9a1f2bf7b4e321aec7
io.github.silks-x	springboot-silks-sms-plugin	5.0.1		5efe07334355b6ad31f89bb70ecf4ab4ded3bd07
io.github.silks-x	springboot-silks-sms-plugin	5.0.2		9db3548438ffe80ae4202ab2b44de91d2b7599e8
io.github.tmgg	tmgg-commons-jackson	0.1.100		413c40d2f35d616f9776dbe5702c54715c84de57
io.github.tmgg	tmgg-commons-jackson	0.1.47		6f4472aa3155fbe32b9348d5d66302eb27977f15
io.github.tmgg	tmgg-commons-jackson	0.1.48		285dbd5e87f06524bbeeab7104783878c138f9b5
io.github.tmgg	tmgg-commons-jackson	0.1.49		369b0cbe802ad1066846ea3621d04a35be608574
io.github.tmgg	tmgg-commons-jackson	0.1.50		2c2a128870f77a16f27d4267e0efc53f56830a7e
io.github.tmgg	tmgg-commons-jackson	0.1.51		e6e70d03d04c100b691fd002a96bbd1575c84b8d
io.github.tmgg	tmgg-commons-jackson	0.1.52		de6b0addc96fececa702844ff08b1e2988ae3f07
io.github.tmgg	tmgg-commons-jackson	0.1.53		b4f331c5f4a65c319614f6e6945a9f6fbf9f9afa
io.github.tmgg	tmgg-commons-jackson	0.1.54		ae7cf0f04f8836f0de2d470babcd4797f9b24f11
io.github.tmgg	tmgg-commons-jackson	0.1.55		72263c503ab1b9a73b4dd6f4a6cb2e57c559c535
io.github.tmgg	tmgg-commons-jackson	0.1.56		3d8380a5bb8e2ba9bef05ace79e9c43dc43a0e1c
io.github.tmgg	tmgg-commons-jackson	0.1.58		a54092344b1a61a5474c8b1d8f2f0f42bf9f0563
io.github.tmgg	tmgg-commons-jackson	0.1.59		e5beaf262be810bdd3c2c63878a2512463d21140
io.github.tmgg	tmgg-commons-jackson	0.1.60		cad92c977c8a02698cc67541cc2c101728092d37
io.github.tmgg	tmgg-commons-jackson	0.1.61		001a88e369f6aa1943518d56b5f5a72536f6f327
io.github.tmgg	tmgg-commons-jackson	0.1.62		1ef7786e756e2f58acb04ea65d5b27f5a6d5bb93
io.github.tmgg	tmgg-commons-jackson	0.1.63		4ec94ad361b75f8e63a1e2832ebc6715d6478bf1
io.github.tmgg	tmgg-commons-jackson	0.1.64		25001aa900b161821be5eb51a394aad073c0e5ee
io.github.tmgg	tmgg-commons-jackson	0.1.65		5d642925065307df6eeee61ad881983e045e13a8
io.github.tmgg	tmgg-commons-jackson	0.1.66		94bea7fc6bbfdadf161817cdc5d2bdaaa910c1f0
io.github.tmgg	tmgg-commons-jackson	0.1.67		9bc4c2ac7975c504044a9ffbd5c8a3bbd6247acc
io.github.tmgg	tmgg-commons-jackson	0.1.68		ffb3a0dc3f6082329f5eb04659043b83fa5c7486
io.github.tmgg	tmgg-commons-jackson	0.1.69		6c059d5c1c316075b15ad78109eab5063d38d8d4
io.github.tmgg	tmgg-commons-jackson	0.1.70		4094df4400458efbdfb97013767bc511bb640711
io.github.tmgg	tmgg-commons-jackson	0.1.71		4cab2016dce8045873b9c1d5cc06e3baa81141d9
io.github.tmgg	tmgg-commons-jackson	0.1.72		f74fca0d445b33ef78259ae19db1b08e84928af2
io.github.tmgg	tmgg-commons-jackson	0.1.73		bab4fe226d7640da59ff69d5c3cf20259ce1013e
io.github.tmgg	tmgg-commons-jackson	0.1.74		1ffb6b0a8322e103237bb8a21b8cd5339192ef1f
io.github.tmgg	tmgg-commons-jackson	0.1.75		ed3bd0762bb3c33e3ba808418d09a3c777e749cb
io.github.tmgg	tmgg-commons-jackson	0.1.76		c33e61ac276a27b2d30273cce37d95d989d8de00
io.github.tmgg	tmgg-commons-jackson	0.1.77		223338630f995db028e01dc5c803ab1d771b1c54
io.github.tmgg	tmgg-commons-jackson	0.1.78		265b2d115197acc9b1375f12e29697cee1615c80
io.github.tmgg	tmgg-commons-jackson	0.1.79		4d6790d0992ea8e3cedd9d7b41915a45c3ca61cd
io.github.tmgg	tmgg-commons-jackson	0.1.80		282e8a675786932feae38e4e3f16127148b35996
io.github.tmgg	tmgg-commons-jackson	0.1.81		39fa1b931385dd8bd35bfff790c09b011121a60c
io.github.tmgg	tmgg-commons-jackson	0.1.82		47a5b812057f25ce5638272970960ff7f856144e
io.github.tmgg	tmgg-commons-jackson	0.1.83		9089bc92e7ed00eaa8df98d023beda48d94f9f6b
io.github.tmgg	tmgg-commons-jackson	0.1.84		b6d0fe307980f74f7c2086ab426f33385ec66696
io.github.tmgg	tmgg-commons-jackson	0.1.85		31d4a07340a3e3542bdab8ad931398b5a368a4fb
io.github.tmgg	tmgg-commons-jackson	0.1.86		03637b0c0cbcf33796d8caa1ac17e464ba040af6
io.github.tmgg	tmgg-commons-jackson	0.1.87		0d6a2693d614f1602092c56d719708cd95849f32
io.github.tmgg	tmgg-commons-jackson	0.1.88		7bc74599794f191fb5785ce8e063c6917b901b6e
io.github.tmgg	tmgg-commons-jackson	0.1.89		91c8bc5ee8cc907a1d12fb1d5e9fd9a19e7f4997
io.github.tmgg	tmgg-commons-jackson	0.1.90		b4fc1ad8b574be99f97a71e34882ffba4c1f338c
io.github.tmgg	tmgg-commons-jackson	0.1.91		3fc2df04c2507549a229dd054a1e960e2b31bd1c
io.github.tmgg	tmgg-commons-jackson	0.1.92		fade324a35468a4f92699d76d64fd071d572cdc7
io.github.tmgg	tmgg-commons-jackson	0.1.93		2860edb07c7c4c567774af2f639caeba79129b7e
io.github.tmgg	tmgg-commons-jackson	0.1.94		f1480e8977847ef8923867d8e02f99e5184938f4
io.github.tmgg	tmgg-commons-jackson	0.1.95		8ccc5527776db04d39fc56b467bb67e8d7599aa0
io.github.tmgg	tmgg-commons-jackson	0.1.96		6f19bf958eb5c0c6f874855f64828abd91cc217d
io.github.tmgg	tmgg-commons-jackson	0.1.97		558b85627639448e1575d95be3bc9628a304c67e
io.github.tmgg	tmgg-commons-jackson	0.1.98		b5c19cfdc6d6540e109f9ab4fc21a3acccd1deee
io.github.tmgg	tmgg-commons-jackson	0.1.99		a71b4788aa9f0e09775e2790b33c3e2289b8ee42
io.github.tmgg	tmgg-commons-jackson	0.2.1		4859f4e009867d69846bc94c1559d9c1ae3f828d
io.github.tmgg	tmgg-commons-jackson	0.2.10		c09e46cec71011cad2b831ce1cd766b525bba568
io.github.tmgg	tmgg-commons-jackson	0.2.11		38a46772dd95ce57fbe5c231c42ab4c44996e524
io.github.tmgg	tmgg-commons-jackson	0.2.12		3947d12f3bbbb241712ed7722be143a8582a8dab
io.github.tmgg	tmgg-commons-jackson	0.2.13		d3ae5d68afe1355170eaaed688c5dce220d8eef0
io.github.tmgg	tmgg-commons-jackson	0.2.14		a4096d5799299ae752555a3dcd67c66fdc8e7097
io.github.tmgg	tmgg-commons-jackson	0.2.15		e44f01c8443732c7c26d815773e8fce33f6f6357
io.github.tmgg	tmgg-commons-jackson	0.2.16		2a2dc2b45ffed8abb6cc577073071d2f9b3d5684
io.github.tmgg	tmgg-commons-jackson	0.2.2		56ccc074cb424583a89003b4e245c2acbe831f4d
io.github.tmgg	tmgg-commons-jackson	0.2.3		348f1b58bf1f2a92e38aa71d5320eb405c5af143
io.github.tmgg	tmgg-commons-jackson	0.2.4		62df46e5dcb2e8d6cb767be191f3b30c369818a7
io.github.tmgg	tmgg-commons-jackson	0.2.5		65db3c50eb08f54a35d94fcfd507dc61227b5b7b
io.github.tmgg	tmgg-commons-jackson	0.2.6		4515f256a40a144edd381cfb63b120bfc630e31b
io.github.tmgg	tmgg-commons-jackson	0.2.7		717fc73c5ed9c40745fcdc5fc61b49dc84820cf7
io.github.tmgg	tmgg-commons-jackson	0.2.8		593bc62cc98e6c653773fdb966728f9501bc2f13
io.github.tmgg	tmgg-commons-jackson	0.2.9		2219b2fd30f0033681d767059a7bfc23baaffe8a
io.github.tmgg	tmgg-commons-jackson	0.3.1		6cd49740dffb17a43c348ebe5e846a451ad0f5e2
io.github.tmgg	tmgg-commons-jackson	0.3.10		e9a8a997455f6015915d32b41d40adcb83277f4d
io.github.tmgg	tmgg-commons-jackson	0.3.11		4eeae89e960f7b98f68520afbd6358380f1b6107
io.github.tmgg	tmgg-commons-jackson	0.3.12		0d00833f2d89cf21e0493b95492e06a9d27df89b
io.github.tmgg	tmgg-commons-jackson	0.3.13		e02ef96920fdba8951b5c139abc538b2c92680d1
io.github.tmgg	tmgg-commons-jackson	0.3.14		3561bbefe180dd24f135e41c26d79829a1215f83
io.github.tmgg	tmgg-commons-jackson	0.3.15		e22691c44fa909001211b3740358c1738a4a95b9
io.github.tmgg	tmgg-commons-jackson	0.3.16		4c7df7702aef869dc273f9f1d15df862aed6a062
io.github.tmgg	tmgg-commons-jackson	0.3.17		dda5e3a5641941b2bd76e18a2a1b596834089395
io.github.tmgg	tmgg-commons-jackson	0.3.18		a2f3cc7471725b7aedcc97598dcec1120e3f0370
io.github.tmgg	tmgg-commons-jackson	0.3.19		011cbf155f99e23a24335b498ccd28f649a00a1f
io.github.tmgg	tmgg-commons-jackson	0.3.2		dbb6a8aa0f993772b8de30555581063659ad5008
io.github.tmgg	tmgg-commons-jackson	0.3.20		c10cecd81e2bd5166b0ae45862dab1092cb3a0a2
io.github.tmgg	tmgg-commons-jackson	0.3.21		db022a5b0e9825c334741f14dae2052955aeb466
io.github.tmgg	tmgg-commons-jackson	0.3.22		01538ee1dcacc8f2d152a0ac67bf2126c2e6260e
io.github.tmgg	tmgg-commons-jackson	0.3.23		05ebce68e26d2766596f99c48c1a729efeecc721
io.github.tmgg	tmgg-commons-jackson	0.3.24		75a54dc6d2b3ef8ccca947b3ecd4a6011984caea
io.github.tmgg	tmgg-commons-jackson	0.3.25		ff23670e91b437a60c5d5e7f9ecfed0ef4e5d68a
io.github.tmgg	tmgg-commons-jackson	0.3.26		dc8e3997c97850a356bb64c3dd49e5ca53945c35
io.github.tmgg	tmgg-commons-jackson	0.3.27		447ce9e51a7eaefdecbf57541ee0e967f2002d6a
io.github.tmgg	tmgg-commons-jackson	0.3.28		fd5d9cf31282b41d0debff7e9142b37734c0ea62
io.github.tmgg	tmgg-commons-jackson	0.3.29		60a3743e677f4840c1a050250ddcff016917c432
io.github.tmgg	tmgg-commons-jackson	0.3.3		c4a30bdb6acabba0aa87aab638c4fbf657a7be79
io.github.tmgg	tmgg-commons-jackson	0.3.30		f06c6bf50bdedacb13e3d4a2c8a50e271211811c
io.github.tmgg	tmgg-commons-jackson	0.3.31		d2b9337f5187152c9e0cf4db025242deb1a12159
io.github.tmgg	tmgg-commons-jackson	0.3.32		6667a351657fe1ef2f4cbcf1dbe9bb2182741d6b
io.github.tmgg	tmgg-commons-jackson	0.3.33		5c4d929661daf63fddbe0dc0ac566d3b3e5ccc68
io.github.tmgg	tmgg-commons-jackson	0.3.34		baa1b71c7a22b0880911b7d40b4e2144b373a0de
io.github.tmgg	tmgg-commons-jackson	0.3.35		2e17462677a9ad6bfb2dd22189f32aacc77f56d8
io.github.tmgg	tmgg-commons-jackson	0.3.36		6c64c42747e2eadf7c32250f64bb3f3b94620cc3
io.github.tmgg	tmgg-commons-jackson	0.3.37		452cc8c73fe96a68404b852255d1808aae770673
io.github.tmgg	tmgg-commons-jackson	0.3.38		7c4a11fc2cad8a8e28bc886ebe1b9df0e11906c3
io.github.tmgg	tmgg-commons-jackson	0.3.39		932f01b3f1c7c0bd18659feb852949634e38d833
io.github.tmgg	tmgg-commons-jackson	0.3.4		229ab2a8c9d833ca20667ae1af8c0a62f8621a24
io.github.tmgg	tmgg-commons-jackson	0.3.40		3b3dc088b2bb601db60f1b69f3ddd2a0359eb9de
io.github.tmgg	tmgg-commons-jackson	0.3.41		581dca47cc43902de9b5737cfb570b2b2dcf395a
io.github.tmgg	tmgg-commons-jackson	0.3.42		c7e34fbe493a2259f29e3dc3e725b8343101633a
io.github.tmgg	tmgg-commons-jackson	0.3.43		a1df6b45440426f7d23444618aa51c4a8f5f73ac
io.github.tmgg	tmgg-commons-jackson	0.3.44		12cefc78d7ebf17ce43833434e8c668f20dc5843
io.github.tmgg	tmgg-commons-jackson	0.3.45		857405e4474850fa2e83ca331ea2dfe55895535a
io.github.tmgg	tmgg-commons-jackson	0.3.46		34e07e2cda758cec5a426ea4446d15369abd84e2
io.github.tmgg	tmgg-commons-jackson	0.3.47		228f470e0000008534a611c1558591145a0be5c2
io.github.tmgg	tmgg-commons-jackson	0.3.48		2c9343ec4dd9e336fc39ff7cc6a70be577b01a9a
io.github.tmgg	tmgg-commons-jackson	0.3.49		a195909f8c78d3e591e5533b02b64f2fb033c019
io.github.tmgg	tmgg-commons-jackson	0.3.5		a18eaf798fafcc75581a05383dcce9a35867aac3
io.github.tmgg	tmgg-commons-jackson	0.3.50		2f5d27ded1ee4777f334ea3ce7c391e7f68412b2
io.github.tmgg	tmgg-commons-jackson	0.3.51		c4f47eb43aaf7576eedae3783e2fb9f3534a6435
io.github.tmgg	tmgg-commons-jackson	0.3.52		36e03eb6e118d21ef4159968860d34ffacf5fedd
io.github.tmgg	tmgg-commons-jackson	0.3.53		63061cf59682f71fcaa688af6e62654cb959fe25
io.github.tmgg	tmgg-commons-jackson	0.3.54		6f34229902dff869310c00dd421da71fdc459303
io.github.tmgg	tmgg-commons-jackson	0.3.55		a553ca3eee473f1d86e22ed44f69e7c0d0480d23
io.github.tmgg	tmgg-commons-jackson	0.3.56		aa7fb161aecb37a52fcba923656008ccdea9a02c
io.github.tmgg	tmgg-commons-jackson	0.3.57		7a1c85c71349b2c7d8736cf57172146ebf8ef130
io.github.tmgg	tmgg-commons-jackson	0.3.58		48cdb840cc02fdf90b15aa9610e9e03c37b6452a
io.github.tmgg	tmgg-commons-jackson	0.3.59		c6c779c1a4bae0d484e3dd62c31c39830c2b44ae
io.github.tmgg	tmgg-commons-jackson	0.3.6		2f34f1365d132fa7571d0edd31098c6b2ad0572a
