bsh	bsh-bsf	1.2b7		1cd58c655a015f0c65d93275e2bd988dfa3ddfb9
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.8.1		2d5d2baf5002756e6623b74b6b0fff5e8bfdc200
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.9		e81bfd787921ba35237d4160e75879b9e3206c4c
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.9.5		e4ca63d602cc9f393f63895c516bf51bd9650711
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	1.9.6		52a01c21c22d09a087d9e9e619a1ba35ad6fff54
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	2.0.0		c9a6d7df235376abc4b17f839cd5c57573d58997
org.codehaus.fabric3.weblogic	fabric3-weblogic-api	2.0.1		d458d281ac6765e7a2b3e77e062e06eb89b89853
org.corpus-tools	pepperModules-ANNISModules	2.0.10		1c62fa3abf6e15884593a7cdc68f8762874df253
org.corpus-tools	pepperModules-ANNISModules	2.0.7		b0beb699146d66e68831ddfe52031f605bd77919
org.corpus-tools	pepperModules-ANNISModules	2.0.8		986c76588a4d0f135918dc11d1027853999cfa5a
org.corpus-tools	pepperModules-ANNISModules	2.0.9		f739c5d3d803809ee95c692f8c5253728692d4d0
org.finos.tracdap.plugins	gcp-storage	0.6.0		980d9e1b91c3480a90baf192ab42b42cd42f4b33
org.finos.tracdap.plugins	gcp-storage	0.6.0-rc2		d4ed1b1e30d25671f5239b98e477c1391feb4cc7
org.finos.tracdap.plugins	gcp-storage	0.6.0-rc3		d6c0766d649cbfdebf08fd4af18f8dd23e4325d3
org.finos.tracdap.plugins	gcp-storage	0.6.1		adfa99c1bc371f5e4c3c7d49f174e798ab97f89c
org.finos.tracdap.plugins	gcp-storage	0.6.1-dev2		faa79ae1e18cc6ddb4c578dab2ad76f30e0c4033
org.finos.tracdap.plugins	gcp-storage	0.6.1-dev3		7ef5009564ba4e90f5597d25e3cd70c05a164551
org.finos.tracdap.plugins	gcp-storage	0.6.2		c1911af33025942b07364f312f58913f44a2ff7c
org.finos.tracdap.plugins	gcp-storage	0.6.3		8bbf1a348173fd352096294c841dc61528f36d66
org.finos.tracdap.plugins	gcp-storage	0.6.4		6014b7a1da6660b1fffd7a718fd368014ddd6cfa
org.finos.tracdap.plugins	gcp-storage	0.6.5		e6b935051bb92c7969ae135e2f57daa03d951b4c
org.finos.tracdap.plugins	gcp-storage	0.6.6		c12fc466f1efad49428c5cdaecc1c220f07af862
org.finos.tracdap.plugins	gcp-storage	0.7.0		c283994484edf6ac89bd8716aa3ddca7d857920b
org.finos.tracdap.plugins	gcp-storage	0.7.0-rc1		22bdc487c1fbdb288b446f4f1636acd17a5b44ef
org.finos.tracdap.plugins	gcp-storage	0.7.1		3647a5e273ad39791646cbfa130000f2fc8ba8ec
org.jboss.pnc.bacon	common	2.0.0		fee9b9726e94296ed105d5b8735a15a49bdcee1f
org.jboss.pnc.bacon	common	2.0.1		9a9db1ffe6e2cd5a2e54193be3b73213e4f6610f
org.jboss.pnc.bacon	common	2.0.2		3bfb91146cebd15aa99083bad618ed0c41232c22
org.jboss.pnc.bacon	common	2.1.1		057ba5942f283a93746a4aae29d8de2426d89c10
org.jboss.pnc.bacon	common	2.1.10		5bde624ad55afb116c2f1b813a023bb6676a8a0b
org.jboss.pnc.bacon	common	2.1.11		b2723cc11f5e660df7fefe90b7653f754242d5bc
org.jboss.pnc.bacon	common	2.1.2		222b33a3bf146b6bd431ff753fbb5e3ef02156c8
org.jboss.pnc.bacon	common	2.1.3		ce95a1fdd12597f661ae43382ed0a25e393d09be
org.jboss.pnc.bacon	common	2.1.4		1469409ac560e689eb3b0e8f44600460361076fb
org.jboss.pnc.bacon	common	2.1.5		81c3ff6e9f9db798b0510ae5f22fb8dcd801bc4b
org.jboss.pnc.bacon	common	2.1.6		1acdc558d69fbf65ced8203daa500e94bb51365e
org.jboss.pnc.bacon	common	2.1.7		20e6c15bc6322456fc2376e2855d482f5469ecac
org.jboss.pnc.bacon	common	2.1.8		bae0c7ec86ee236ac9caa9a17fb9e03c4c26ed38
org.jboss.pnc.bacon	common	2.1.9		dcbe999a885fc37216990ba1494a1b483a0797fd
org.jboss.pnc.bacon	common	2.2.0		4d57165b2e14249bf33074c7ece47f799c0279bb
org.jboss.pnc.bacon	common	2.2.1		395abbfff3736fdb8c8f21e43f8a1f250e31ea78
org.jboss.pnc.bacon	common	2.2.2		d9c09f8d7209067bec0d19caf5bc584e84e116aa
org.jboss.pnc.bacon	common	2.2.3		b16670d37fb632edea45d51c69082acd0f9ecf88
org.jboss.pnc.bacon	common	2.3.0		bb16f194113830f5588f3fb6dd23df128e0760bb
org.jboss.pnc.bacon	common	2.4.0		b8054c3f99062bb6ec79b6fa348c7bc3b49f6083
org.jboss.pnc.bacon	common	2.4.1		3fd8a87e64e2ea38c5e51fc84bf62feff87db1bf
org.jboss.pnc.bacon	common	2.4.2		294b3bca012120f741c764f4311712efffc8d255
org.jboss.pnc.bacon	common	2.4.3		425a92a45b535cf0c2e24e06a2248d9917b4361d
org.jboss.pnc.bacon	common	2.4.4		15c529da40e5298c0488a7fb10ee51859bc4c205
org.jboss.pnc.bacon	common	2.5.0		ad3efadc6c347cc8831620a9557cf1851312e1e7
org.jboss.pnc.bacon	common	2.5.1		331d5e4a2d42a2168d7d399635593904e98105e1
org.jboss.pnc.bacon	common	2.5.2		c3664b92a871fe6c3e186398bd6cfa27517443aa
org.jboss.pnc.bacon	common	2.5.3		761880845d51d0eafaefe33056ff2c57152ad3b1
org.jboss.pnc.bacon	common	2.5.4		053f12b6f5d8a2b775b02cd16574567a71ade7ab
org.jboss.pnc.bacon	common	2.5.5		ee354dfdc3450d2809e23ddffeba278edfb2f372
org.jboss.pnc.bacon	common	2.5.6		5d677b52a8eae4fbe79bee4bd9ab23971bb958ed
org.jboss.pnc.bacon	common	2.5.7		5134084aa7fe33d6b34901259791bc7f95765d50
org.jboss.pnc.bacon	common	2.7.0		45df35c9f8a28ba3fb2da1e84939accbbca74583
org.jboss.pnc.bacon	common	2.7.1		2755ba03d45dfd96b8599a893e767de3e2b70417
org.jboss.pnc.bacon	common	2.7.2		cf6a591421afbc9c4a4ff4d0b4942561ad29a290
org.jboss.pnc.bacon	common	2.7.3		5dab4bf4045bafebc55990027ec10f3d4db58cd0
org.jboss.pnc.bacon	common	3.0.0		7ddf8f89d7512a157c21995dcec2d420b427bef4
org.jboss.pnc.bacon	common	3.0.1		23121da195f49c17f496b388ec31b0b10c506e2d
org.jboss.pnc.bacon	common	3.0.2		933b4c31906d471548f8371549b03e764972a0c8
org.jfrog.buildinfo	build-info-api	2.1.1		ba5a62a849a3d4dc3b187dab8fb04ceca3ef31e3
org.jfrog.buildinfo	build-info-api	2.1.2		6d57479ccc140515702bbb72862a4b36eb54b3eb
org.jfrog.buildinfo	build-info-api	2.2.1		ccb28e37889e1e12db2b2ed21896d71fa439fcd8
org.jfrog.buildinfo	build-info-api	2.25.4		72ba840b095372f6c03d1b84d8e20e40fa58e6e1
org.jfrog.buildinfo	build-info-api	2.26.0		0021db35942668dfca6e4ba8d4e14d2e51b6562e
org.jfrog.buildinfo	build-info-api	2.26.1		22a46f7ca995bac29e8aa3baa9f46dcd117ca065
org.jfrog.buildinfo	build-info-api	2.26.2		b68e004b73807b12b41ad8d8c13be9810621bfbf
org.jfrog.buildinfo	build-info-api	2.26.3		694cc834b681dcafb17cfe84c299055aa87c72d9
org.jfrog.buildinfo	build-info-api	2.26.4		55603a21707974eab6baed7b0976d4ed37d2dea8
org.jfrog.buildinfo	build-info-api	2.27.0		305d61a80338bac8c80872e306cd90d23026813d
org.jfrog.buildinfo	build-info-api	2.28.2		b2214e7c99be9bbe4be1dcda193decd8a5c111b9
org.jfrog.buildinfo	build-info-api	2.28.3		a1157b9a7ca737ae786610f3cbf87772d0734065
org.jfrog.buildinfo	build-info-api	2.28.4		0c4c911c59ca4557c668b03d19e6ce8dde9c3243
org.jfrog.buildinfo	build-info-api	2.28.5		e216367dea3a8cd98efee2bbd0542980b6a69962
org.jfrog.buildinfo	build-info-api	2.28.6		303604577aeaf6d4b3095b0aa2d9b5f4c1589a73
org.jfrog.buildinfo	build-info-api	2.28.8		016eb4fa68431d8a6d2d66f02f6bcbaa12a071f1
org.jfrog.buildinfo	build-info-api	2.29.0		080c077e82ab548083d0734d09a5692d746bfab5
org.jfrog.buildinfo	build-info-api	2.30.0		df2a2ffcb182b0d8aac7d0d3cb85468a226d65e9
org.jfrog.buildinfo	build-info-api	2.30.2		6ce4b7162d613d0045818dc49ee812cb8ea0fee8
org.jfrog.buildinfo	build-info-api	2.31.0		f7eaea17b0a054aa36558ada0df5f77b5463ddbe
org.jfrog.buildinfo	build-info-api	2.31.1		b6c97b9055c3eec207bd721e693628bf89cc3e4f
org.jfrog.buildinfo	build-info-api	2.31.2		78456bc6612b01c8053083dbe36d169ab5b24d58
org.jfrog.buildinfo	build-info-api	2.31.3		679c22349a53925c0f9b13b97693065225212b34
org.jfrog.buildinfo	build-info-api	2.31.4		235cc87649dd6805e8dec7d326b1ca88356c520d
org.jfrog.buildinfo	build-info-api	2.32.0		4ae76e3415768ab511169775ad73f50fc16465ae
org.jfrog.buildinfo	build-info-api	2.32.1		c3a4a0b2797df210be11285e39451aa3c9f4fd70
org.jfrog.buildinfo	build-info-api	2.32.2		4befa32e81ae798f99acdd4fa6c1e119fdc296f2
org.jfrog.buildinfo	build-info-api	2.32.3		fbc6a191bd6b211bb6a5ac4e5ab2a35d0dd1c4ad
org.jfrog.buildinfo	build-info-api	2.32.4		155b2b7ac245d8456a98c4762d03d48e326e0100
org.jfrog.buildinfo	build-info-api	2.32.5		9ab330f8d59e0c8c0cb99be1f16cf7fe41619431
org.jfrog.buildinfo	build-info-api	2.32.6		4604cf1d1fd64608444caa380f329ea3eee56c71
org.jfrog.buildinfo	build-info-api	2.33.0		8f0642944d94437ed9e6b66644bb8ffa64bd0fe5
org.jfrog.buildinfo	build-info-api	2.33.1		e33660dbb35d5e31e35d57190f6c14cb3dcddaca
org.jfrog.buildinfo	build-info-api	2.33.2		15335dd9bbd3202ffe90391ddc6938f5b8d7cb2b
org.jfrog.buildinfo	build-info-api	2.33.3		28171b86e7fb6ef3a5eda1669b0f871621a0fb31
org.jfrog.buildinfo	build-info-api	2.34.0		e4adeff9c3ba75c325c5e8642be157dd5761750b
org.jfrog.buildinfo	build-info-api	2.35.0		d667ec294fa12d6f33ec6250e0ff8698b5fc5d25
org.jfrog.buildinfo	build-info-api	2.36.0		d7d306fe28d88642b64d65552d0bdb2937f9a4b8
org.jfrog.buildinfo	build-info-api	2.36.1		74016d196453a04a3006f5a6a41e749cf96704dd
org.jfrog.buildinfo	build-info-api	2.36.2		ca6f365b50f3c0b083bb7c71f3f4ccd9891ce112
org.jfrog.buildinfo	build-info-api	2.36.3		cab18ce630e5ce22a0ef00e1d47cca6a17e076ad
org.jfrog.buildinfo	build-info-api	2.36.4		75ec051296aa95691172be07a1cca83794e4abee
org.jfrog.buildinfo	build-info-api	2.37.0		d73edd6acc33e54776624480eca4ddcbf0a54b1c
org.jfrog.buildinfo	build-info-api	2.37.1		81294052a9368ffdae5d29918debf8b62dffe6bc
org.jfrog.buildinfo	build-info-api	2.37.2		3f2e05dbaf02d4441389f9c1efef1c2d7b4d537e
org.jfrog.buildinfo	build-info-api	2.37.3		69e4790620f52c5bdbd3bee7f496d0f107a4f540
org.jfrog.buildinfo	build-info-api	2.37.4		36e2ee695a9ce72d51867b880d975a0323f6f3fa
org.jfrog.buildinfo	build-info-api	2.38.0		e50c4dce4ddf975b4e67460b44a80d74d9335eab
org.jfrog.buildinfo	build-info-api	2.38.1		f8c419395d84858c14cc318f6c7ee421cb45b4fd
org.jfrog.buildinfo	build-info-api	2.39.0		cd93ec0e2ef80424400a07da7025e9cd60952cb7
org.jfrog.buildinfo	build-info-api	2.39.1		9ba8b600ab91218f848f08e7607c7e2cf2b8df87
org.jfrog.buildinfo	build-info-api	2.39.2		47cbfc8ddb04882eb57aedcf426a97a98e37ba57
org.jfrog.buildinfo	build-info-api	2.39.3		aaa160510ecfd39e8404023f4872bf20e47f8041
org.jfrog.buildinfo	build-info-api	2.39.4		8e73951305818b681fa5fa2b3fd3ba0942d288f6
org.jfrog.buildinfo	build-info-api	2.39.5		077cc907df459a4e6c5e87eb6d60a87bf378d8ae
org.jfrog.buildinfo	build-info-api	2.39.6		5ccd80919f6bc73a0767d6c75a82b437b98d334e
org.jfrog.buildinfo	build-info-api	2.39.7		1872528ccf3f1e50d35e2d611bd1bb1fc65fb700
org.jfrog.buildinfo	build-info-api	2.39.8		04a12854afdcc1410271a37283037aea3a5fe6a6
org.jfrog.buildinfo	build-info-api	2.39.9		147f96759c34f88b166d48be305104d84703e4f4
org.jfrog.buildinfo	build-info-api	2.40.0		d30d6dc373709dee95983077ebd2f9a65f26d84b
org.jfrog.buildinfo	build-info-api	2.41.1		519ba717e732b7b996d895b4a3eae1d4abe9e9d3
org.jfrog.buildinfo	build-info-api	2.41.11		005283c18025a009ee64bf7cc640465050ca69c5
org.jfrog.buildinfo	build-info-api	2.41.12		430dd18f7d9f1e0d33e2ebe975f8342b752a896f
org.jfrog.buildinfo	build-info-api	2.41.13		1562e027e2fa0fd244c0226f279d14b8ff35d625
org.jfrog.buildinfo	build-info-api	2.41.14		c1b91a686643418a8784684d503336654c073301
org.jfrog.buildinfo	build-info-api	2.41.16		fae457cf8ee18fcbbd5ffec0f54d681ab834c010
org.jfrog.buildinfo	build-info-api	2.41.17		1ed9b0fa8948057797ef4019d70e20ecf3c9fa78
org.jfrog.buildinfo	build-info-api	2.41.18		db0d7e8d99edbd097487de4f78e5113e0ff0f11d
org.jfrog.buildinfo	build-info-api	2.41.2		d3ebb888a6659893277f9d42fd076087761e004d
org.jfrog.buildinfo	build-info-api	2.41.20		d57a64bb247a44cf1c4dc47dd1ded3c9b09e84d1
org.jfrog.buildinfo	build-info-api	2.41.21		7884f5e02e46a7a013ad7582b84a4fcc2aebf53a
org.jfrog.buildinfo	build-info-api	2.41.22		c7b244158675a7ce5cf2ac02333d1731ad83a726
org.jfrog.buildinfo	build-info-api	2.41.23		8bf26644422381e6428b0f907d6c902eb680e1cb
org.jfrog.buildinfo	build-info-api	2.41.24		dbad35b9183e2e24dab8113758fe34f10d5ab450
org.jfrog.buildinfo	build-info-api	2.41.3		0308009d90ae03ab7ef241498de465bf3c2a79a2
org.jfrog.buildinfo	build-info-api	2.41.4		6ead02768d7c35541999740d553f7fda532043a0
org.jfrog.buildinfo	build-info-api	2.41.5		002ae0e6b4d88919a3430ce61ca00241349bd829
org.jfrog.buildinfo	build-info-api	2.41.6		22a783a93fc09ac012325a6f5ce25e3055e61063
org.jfrog.buildinfo	build-info-api	2.41.7		a1a37cddf340373a6340647b0737cc30da92156e
org.jfrog.buildinfo	build-info-api	2.41.8		c0d9e04e93d435f94795a2a25447cb0bbfd1f85a
org.jfrog.buildinfo	build-info-api	2.41.9		949c1ec948b6f0b1f166a093ca9391e3e1b4fd66
org.jfrog.buildinfo	build-info-api	2.42.0		bd23058c0443e4b9aae5b1f28297b2b551c90ffa
org.jfrog.buildinfo	build-info-api	2.42.1		b0f5225f55d71f6db8030252ae9e2851e94dd0e8
org.jooq	jooq-meta-kotlin	3.19.0		272f56ccda6202c35ca2b4a60e332f1a0f5a0650
org.jooq	jooq-meta-kotlin	3.19.1		2576d20feaa8664342d628668a00bd8a872ad4f2
org.jooq	jooq-meta-kotlin	3.19.10		9487378c207a4183132d89123ac7f4ece98eb0a2
org.jooq	jooq-meta-kotlin	3.19.11		4fd7705740d8a019f395738e0b045ca8b5e0a2b6
org.jooq	jooq-meta-kotlin	3.19.12		067c8259d3f5eba4d2c6c200aa3c292b74f4b543
org.jooq	jooq-meta-kotlin	3.19.13		40fbef5ac744f2d964e6501d0962688279fd7758
org.jooq	jooq-meta-kotlin	3.19.14		cdf1985c4d4c1dcc79b0d14537917171fec162ff
org.jooq	jooq-meta-kotlin	3.19.15		592244f23340726c807da9e2478b5c599ec3930e
org.jooq	jooq-meta-kotlin	3.19.16		0eb69b3dc1f23bd67d87e4ae47019e7dbd11caff
org.jooq	jooq-meta-kotlin	3.19.17		4d0794c46ddb78a2e7b41d3e277f8e2a82f29539
org.jooq	jooq-meta-kotlin	3.19.18		bce2bc906a9d6b47886743159c2d43d68e9fd211
org.jooq	jooq-meta-kotlin	3.19.19		ec72bd7956e7627d7264f79e691e8d4b79e7a0bd
org.jooq	jooq-meta-kotlin	3.19.2		48a8c97f4dfb61910d5452b00becc36084d472a3
org.jooq	jooq-meta-kotlin	3.19.20		f6e4dfa3b6424edad55f3d8648e2b35b3edf7be0
org.jooq	jooq-meta-kotlin	3.19.21		342544eea6e38ea7dca4f0a50bee90fde0661223
org.jooq	jooq-meta-kotlin	3.19.22		15ddd6193923d23332d5244f0502fe0961b47899
org.jooq	jooq-meta-kotlin	3.19.3		c19bf59ee3d82a2d1aed2443bcdc773a7d93f13e
org.jooq	jooq-meta-kotlin	3.19.4		3feb3d4a5b35e637cfbd8d0c3b4ae20aa0e1493a
org.jooq	jooq-meta-kotlin	3.19.5		1c092a046402d3a4f58462efb95faaee6608d6a6
org.jooq	jooq-meta-kotlin	3.19.6		c89dcf92544abf20791844ef75338c69d650432f
org.jooq	jooq-meta-kotlin	3.19.7		62b1906ae81c6e2d67abd2fb75f2e8c81c479c6c
org.jooq	jooq-meta-kotlin	3.19.8		acc99422f9b746422d29005325c16a9d46ecdb44
org.jooq	jooq-meta-kotlin	3.19.9		9eab524f63a4cd99cfbd11d6ab88aeab711c87c3
org.jooq	jooq-meta-kotlin	3.20.0		7ce2e37d568d9f80e546bd6a5575accaeb09c30b
org.jooq	jooq-meta-kotlin	3.20.1		c58878468e71f4fb96ed24e66cef41b193612d4e
org.jooq	jooq-meta-kotlin	3.20.2		3b5550cb71cf0ea476f4b4c917cbe8149bf6a175
org.jooq	jooq-meta-kotlin	3.20.3		0751110cc6e7f870da1346cfa69ae7067a60b00e
org.mvnpm	css-color-keywords	1.0.0		2b2ea434a449b34717211142a68ee6d1e48e2c21
org.mvnpm	is-npm	1.0.0		576a6d1c057efa4b431d4f0799feefcd6a5d44c4
org.mvnpm	is-npm	6.0.0		0becc50395f85fb3124f93a99cac8b9555127a96
org.nervousync	cache-redisson-jdk11	1.1.0		e197dfecfa43167190bf136acf4180f6bc08fb30
org.nervousync	cache-redisson-jdk11	1.1.1		6c34abb6ed89739660f979221232464658bb0ea5
org.nervousync	cache-redisson-jdk11	1.1.2		4c59d4134811eb7ca6a9bc5e3bb8aee5bf8a71db
org.nervousync	cache-redisson-jdk11	1.1.3		866efa0fa45e5a59f41df517cbd7aab5c80f5aaf
org.nervousync	cache-redisson-jdk11	1.1.4		b9814274533172aa820341fd9fcb3a40fc651779
org.nervousync	cache-redisson-jdk11	1.1.5		0590ea4e689ea21f9fe7478870e9db808aaaac56
org.nervousync	cache-redisson-jdk11	1.1.6		b79c975f25146b0cc6bfc35680a65fd92f7cfa84
org.ow2.authzforce	authzforce-ce-xmlns-model	3.3.3		dcbf53cb2ccda7279c4a4961c138faed9262a25f
org.ow2.authzforce	authzforce-ce-xmlns-model	3.3.4		ace409dcc2ba36d30b02215b954350997104d56c
org.ow2.authzforce	authzforce-ce-xmlns-model	3.3.5		815eb9d943fe088ef175e671a09e56407b63c453
org.ow2.authzforce	authzforce-ce-xmlns-model	3.3.6		522172ed7f536b78cb9afbc0a2abb90f3652ed41
org.ow2.authzforce	authzforce-ce-xmlns-model	3.3.7		58811a2a78db5247caf53ef758aee9b42f029734
org.ow2.authzforce	authzforce-ce-xmlns-model	3.4.0		9b21a5f13e529546f22e3f36dc925874352c107d
org.ow2.authzforce	authzforce-ce-xmlns-model	4.0.0		ee91f75dd46e9241ec9ce7cd421e208ecaec42f6
org.ow2.authzforce	authzforce-ce-xmlns-model	4.1.0		122bed7e86f16beea49efdc202e4f7d21dba89dd
org.ow2.authzforce	authzforce-ce-xmlns-model	4.1.1		5939b67c4b3750307bcc0ab9f9b3e24626bb6bef
org.ow2.authzforce	authzforce-ce-xmlns-model	5.0.0		eeadddedc0288b61ae06674ff46046192256df13
org.ow2.authzforce	authzforce-ce-xmlns-model	5.1.0		5667ab5f78a1caafed6e89e09e501097205cd721
org.ow2.authzforce	authzforce-ce-xmlns-model	6.0.0		222b623025c9adfd117deea52998c9a5e568f133
org.ow2.authzforce	authzforce-ce-xmlns-model	6.0.1		dfecf25d9015044af42675cb9a8efca89ec3d8e3
org.ow2.authzforce	authzforce-ce-xmlns-model	7.0.0		1e7ccfdc82c28a25d4b51160567c282f008488e6
org.ow2.authzforce	authzforce-ce-xmlns-model	7.1.0		cb1ecbfef63387e4dfe558ee057231580fc4d37b
org.ow2.authzforce	authzforce-ce-xmlns-model	7.2.0		44204686482d4347e73bc1e7fc92d9138fd4dc98
org.ow2.authzforce	authzforce-ce-xmlns-model	7.3.0		b540c051180d73d12513837af192e08d318f194a
org.ow2.authzforce	authzforce-ce-xmlns-model	7.4.0		8c5cecd36abd5dea9f396319dce82e52b043e2d0
org.ow2.authzforce	authzforce-ce-xmlns-model	7.5.0		2de45bb0679d75b0d6b95e952268fba2fbe07dee
org.ow2.authzforce	authzforce-ce-xmlns-model	7.5.1		64a521d2897cbd0112693499ec89e51a2119bce0
org.ow2.authzforce	authzforce-ce-xmlns-model	7.6.0		ce510f0d8f5a740588f383a67b2b0c0fdc404f6a
org.ow2.authzforce	authzforce-ce-xmlns-model	7.6.1		d2cbf78c305d7724b1c3fc147ece3e5c9938d9a1
org.ow2.authzforce	authzforce-ce-xmlns-model	8.0.0		d94d9aa3ab77de883c9d158dd431446169a96ce0
org.ow2.authzforce	authzforce-ce-xmlns-model	8.0.1		49960927e2097259f8382f14ded63e9f8e2b6a92
org.ow2.authzforce	authzforce-ce-xmlns-model	8.0.2		02af203d8caaa5f10603453f170dbad48f4f266f
org.ow2.authzforce	authzforce-ce-xmlns-model	8.0.3		df8ece2ee34d9092c495d3a290aae606417b2b5d
org.ow2.authzforce	authzforce-ce-xmlns-model	8.0.4		cf72c8b0423816aad9ec0d2ad8f8eb4674ca7e78
org.ow2.authzforce	authzforce-ce-xmlns-model	8.1.0		b35dbac82bba53d095aca09d3f64b0b56d2c727c
org.ow2.authzforce	authzforce-ce-xmlns-model	8.2.0		33f47f6a69c6e8430e9ee8d2bdeee0a2c5cfb26c
org.ow2.authzforce	authzforce-ce-xmlns-model	8.2.1		19aef265162a8f7761378dadb36ca5cde81d7863
org.ow2.authzforce	authzforce-ce-xmlns-model	8.3.0		a009337caf4d473a2ba3701fd45134b8db24e794
org.ow2.authzforce	authzforce-ce-xmlns-model	8.4.0		fb02823dbce08febd7a4d62cb8ae4c7938f82b65
org.ow2.authzforce	authzforce-ce-xmlns-model	8.4.1		a66fa351e44dd8ec56df432fba8c5fa2d82973b1
org.ow2.authzforce	authzforce-ce-xmlns-model	8.5.0		458db38f6cd4269dabdb7146bcd379415abddc48
org.ow2.authzforce	authzforce-ce-xmlns-model	9.0.0		52a55dbcfc7466e1d6a40e8ca7c03fa8e0e1121c
org.ow2.authzforce	authzforce-ce-xmlns-model	9.1.0		66406f848db65df4fabd93bfc0f1efb66df8fdbf
org.reduxkotlin	redux-kotlin-thunk-wasm32	0.5.5		N/A
org.siqisource.agave	service	0.9.0		d4f3d2c8a5c4d56b54e87f31d674aac4c555f1f8
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.0.0.RELEASE		3ac12d353054d8a91b40e0c29b05a9da66c5f369
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.0.1.RELEASE		12b081681e2cfcd88585a401bd629d32ca236480
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.0.2.RELEASE		d79f797fb98de438d355cfa68863411606f205e5
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.1.0.RELEASE		811fd6afdabd1e51c2269438dea8f1513856cda2
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.0.RELEASE		920e26db96180b0431bd7dc3e7540bee682afb99
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.1.RELEASE		c437358689495ca0f1a198d52f333e7f955abace
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.10.RELEASE		d04cad3a3a0a74252471c8ac61fb127e4b221ed9
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.11.RELEASE		590edc5dfd307e72d161fcf377925588c0036e57
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.12.RELEASE		3d9c8fcd981bad9a419c4e252af42415cb5a5362
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.13.RELEASE		782397e75a7342d6daaf0ae2dcf07020bef7a705
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.14.RELEASE		3f52e014ddf51857a5cf361eca1efd79a5f2596d
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.2.RELEASE		7011b89048a2a38125745feff3240181c43b9f8a
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.3.RELEASE		253faea6c7f8a1826990e0565a1dd42f7d2d7cf6
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.4.RELEASE		fc471ddd9e26565f8d11605afacb4ce2482f99fa
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.5.RELEASE		b02a8629c76b070bb8af1435a68158b71f4cd7d8
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.6.RELEASE		785ad11d46ba2974159b2b20b68c66b04b52276e
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.7.RELEASE		c6e5b0c185766e38f45fa8ac49b61263ebde360d
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.8.RELEASE		6730a57a3967a22cad7c36267fef58506d551abf
org.springframework.cloud.stream.app.plugin	spring-cloud-stream-app-maven-plugin	1.2.9.RELEASE		e325a6362bc4a9b61b2e70f0df4a01ed61128479
org.usergrid	usergrid	0.0.12		N/A
org.usergrid	usergrid	0.0.13		N/A
org.usergrid	usergrid	0.0.14		N/A
org.usergrid	usergrid	0.0.15		N/A
org.usergrid	usergrid	0.0.26		N/A
org.usergrid	usergrid	0.0.26.1		N/A
org.usergrid	usergrid	0.0.27		N/A
org.usergrid	usergrid	0.0.27.1		N/A
org.webjars.bower	backbone-super	1.0.4		55fb76f9b29dd7455f0a7b6334b67c581d40a834
org.webjars.bower	iron-flex-layout	1.3.2		b9d13770361418d6c4d82cd10471cabfe5281881
org.webjars.bower	iron-flex-layout	2.0.0		b2831c4268743976f4667d9e6b76e49356ae273f
org.webjars.bower	iron-flex-layout	2.0.1		3a59d2a0e07a3225369a7a7fbd6ab3e5b484d8ac
org.webjars.bower	iron-flex-layout	2.0.3		40974cdebe8fc18db035e5e928c57497ea804de2
org.webjars.bower	transitionize	0.0.3		78bbc8d15de3b7c9de8f1c2b2d0fe0e8f76a775d
org.webjars.npm	vue-mugen-scroll	0.2.2		7851d65481269787b0e74524bec4d339f7fba89f
org.wicketstuff	phonebook	1.4.10		N/A
org.wicketstuff	phonebook	1.4.10.1		N/A
org.wicketstuff	phonebook	1.4.10.2		N/A
org.wicketstuff	phonebook	1.4.11		N/A
org.wicketstuff	phonebook	1.4.12		N/A
org.wicketstuff	phonebook	1.4.12.1		N/A
org.wicketstuff	phonebook	1.4.13		N/A
