at.noahb	smartInvs	1.4.0		dbcb07059a13fc0240d2c166b1e2e29b2507f8c2
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.0.Final		05e050e88a58968fde44aa00f6b9ae9d1326350b
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.0.Final	forge-addon	aab818ac534d7f450ffdb5a4ef4b12ace4e05b72
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.1.Alpha1		636e7867e0c4cc55a2782ad4ec863692af257460
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.1.Alpha1	forge-addon	880bd4ce6b85d046dc3becbad24bf7964ef6e97d
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.1.Final		4445637e624dd4860bfe2e78acbb97dee5fa9f96
org.jboss.windup.web.addons	windup-web-messaging-executor	5.0.1.Final	forge-addon	3e7f221baaab9a3ea676b0148af8731fd934a969
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Alpha1		2071ffdd819fb372005ed4ac3e611083e302a456
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Alpha1	forge-addon	866f59886407817a1c88b4455d0ff0341aaf3a41
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Alpha2		0c242d64755b09f242fa60b06fe240efb3f66001
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Alpha2	forge-addon	0a218cef55de1d00feebfc1aca1f8f90d0573145
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Beta1		cfac199b88f9979b9bb26eeb9306a72e0758490e
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Beta1	forge-addon	ccd082a5c457d15f6aae8afe63fd425470482657
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Final		77ab38d0ceccd96d3f51b2cf60fd15ac9ffb0462
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.0.Final	forge-addon	ed6c328d885e6d80308334f8db7d79385002b16f
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.1.Alpha1		eacd900398ac088f195afd72ecba06b850461d17
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.1.Alpha1	forge-addon	1dadbed369a6f3597e5cf47797861549a89a4106
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.1.Final		1def623193bad1668fc06f728ace7167494e1f0b
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.1.Final	forge-addon	17bc5a971a871786e3b2dd84235a9cb34cbdedf8
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.2.Alpha1		87f238d67b0f3e00ff9ba142710c9e614e3b16b2
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.2.Alpha1	forge-addon	7c63c5e3bbe4ea52ff064f2d8e842388ac2e1170
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.2.Final		d1feff35dc6d3f57cb41b23603d0dc3cb72f8ed9
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.2.Final	forge-addon	6c1918ea4796ba81190ef3dd90a7cdf5290a6edd
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.3.Alpha1		db9d77850ade201257b64cfb260a1cb9f551e696
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.3.Alpha1	forge-addon	ce6ad8d1595fdcab6a7e8b8d836630a8a01d42e7
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.3.Final		89f69bf82574dafd9538f5ba940e860bf4dfa6eb
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.3.Final	forge-addon	23f55aa315e215cb4f93c907470309641bb09bbd
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.4.Alpha1		ba09e27a397832dca58bd43d1226908993f8419b
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.4.Alpha1	forge-addon	f3293d04480978e4727204a43eac538666500b85
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.4.Final		11596713a16ef33973a91b68c252ca4772e3bf7e
org.jboss.windup.web.addons	windup-web-messaging-executor	5.1.4.Final	forge-addon	a5298ecfdfa7b511c1a35df2e961c1cf3c6d0e8b
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.0.Alpha1		f5e21adf5c8376b87a7572f832723ab00675d975
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.0.Alpha1	forge-addon	3869bf2cf54f0d1dff6f6ad094b7af861045f5dd
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.0.Final		d965fe46c06a0c8221d5bfd68804497ffe4f614f
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.0.Final	forge-addon	039119b4c761019eff49986b42034b24d9936a45
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.1.Alpha1		a253024d24c482e35113b0331dcdae489d5ee632
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.1.Alpha1	forge-addon	591347c75796009ce1b05bc4a0108be37ff3abc1
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.1.Final		25e95e8df189ce955c6ecc6705979fb166764dc4
org.jboss.windup.web.addons	windup-web-messaging-executor	5.2.1.Final	forge-addon	69977034c4329c323764d615bd660505822f32de
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha1		7d9cf8bfff5ae3173cf0061461a6b9acbdda6d66
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha1	forge-addon	1c19f9754b177b0fee85294eec6a21db9609d211
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha2		31428dd670e99cf44963b5d8784ac2f36893380b
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha2	forge-addon	c02d6775335965a2cb7577a01e183bc132b56144
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha3		a97ee4906f0376d5e2642ac4c15b8a49ae91289d
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Alpha3	forge-addon	bd7a22d9dea28b7e5eca253e2fb82163994c4b58
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Final		4f72ae32f6829123798dcc1261d2b2305975e706
org.jboss.windup.web.addons	windup-web-messaging-executor	5.3.0.Final	forge-addon	b721371e33cf99336e37f89b51e7a6ccc51c904b
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Alpha1		1dc58bd7eb1bb26eaccf2c470a55b5b2633705f1
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Alpha1	forge-addon	7c970196ddff39fd4af2ec2d4828659105c2172b
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Alpha2		fa80d47a227bfb9c650c2c7a063fed4623437591
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Alpha2	forge-addon	b8d2bd5fca282bcc8b11beabe5a083b6cd8a30c4
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Final		9d6cc03b2d703dddeac6506014c33b5ac3e2e54a
org.jboss.windup.web.addons	windup-web-messaging-executor	6.0.0.Final	forge-addon	e52d34fa098ca01bd87afde907fb88122b0bf138
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.0.Alpha1		8e051cb94ef1551cf96177f97003693fa7c80fbd
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.0.Alpha1	forge-addon	b7f647df852fb1ffb40391ecffda788f8bdbcfa9
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.0.Final		1ff38d821b5d07513e4ba92aea59395083fcf604
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.0.Final	forge-addon	08509c9860b206c7d54c0e8800ec6c661ebb6347
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.1.Final		cda355cd7a3f01f4e806a99f4ba8eacb70003f61
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.1.Final	forge-addon	48a05d74cba130a136b8ce992ba519a3267a1ea3
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.10.Final		0cc9f9cd44e9171611410f5a4181b7842af48a9f
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.10.Final	forge-addon	6650a3ebef4714aa7cb6bdee9e2c5ad30aeff90c
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.11.Final		69af117bff20d7e5b6e794f4972a64640e5bdb21
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.11.Final	forge-addon	db5d8bdca49bda88204c3336dd2844942ea38222
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.2.Final		2c247754b5d37e4ff6d5e3cb5713ce317ce3a957
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.2.Final	forge-addon	64cf0f1901e5efeaedf7dcbfd3e087951b76b330
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.3.Final		3d2facbf2f752aea9445b5697f8806b277d53dc7
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.3.Final	forge-addon	0a4c0aac3d4e0515551435a748f60b08153f3f25
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.4.Final		9f18c07101307c866ef9c4a9ee2ae16b4e6b7eaf
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.4.Final	forge-addon	0c348eb3459b15f9c4ce8d92aa5c3c8d973d17f4
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.5.Final		5e46cf76b7652c5ed6d4e91e2715c2dca8be5ac6
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.5.Final	forge-addon	5a858e55a30d83786217f897039b59bfb406f7ba
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.6.Final		318af8a6c13c4352db2f26354d5cb171dd28886d
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.6.Final	forge-addon	f8d1315378abdef0ae12b4f0084c86a2ab554fbf
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.7.Final		cab53f3358b9b6ad26145932afc6b81544bbd86b
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.7.Final	forge-addon	c86bd359cfbedffadfed9143cd72b99e332e9028
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.8.Final		59af69afaa4720382be06ab6d964d017f3b53522
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.8.Final	forge-addon	58d62feb43ab0250cc275dcd2452d63eee365ae9
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.9.Final		483560ac0f3341142b3daf6f99a75ce5bd9352a2
org.jboss.windup.web.addons	windup-web-messaging-executor	6.1.9.Final	forge-addon	562e12fb515d864e5ed642f0b79c683b8e7feca6
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Alpha1		2d544edb346455cacaa1ab058edbfdd268483575
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Alpha1	forge-addon	e4cc618843515b839e1ced19060809f6790429ff
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Alpha2		c8f1eb3db6c4aa7afefc73d67d70fd9687e8b2b6
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Alpha2	forge-addon	d4b57fa222cead5ec92a0adb2fa855f8d196dfc1
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Final		3075d6509997d72432abac3a46993882e9e94772
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.0.Final	forge-addon	9cd3d894966993bd4c34974678da84df9e3b6fea
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.1.Final		95f9b1e6347fe466ba2bdbf35e4d944d1f7082d7
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.1.Final	forge-addon	11086fc8d1647440fc0462ee473a2101117647e0
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.2.Final		0affcb73d5e1ba529bf244e1e3ae59296b06c9a9
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.2.Final	forge-addon	f86694068aef4f61c43409a8abb6d312d4fbdbdd
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.3.Final		dcf94c27b3728627d5ed98fda0f7d90cdf646217
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.3.Final	forge-addon	50f9b0ca180025b2004dc41a66bcb7ccea316bb6
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.4.Final		23cfe2264775e239588ddd83a65d527fffc93e77
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.4.Final	forge-addon	615461f392c83a56dd905647768ed2fccbea9a4d
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.5.Final		7412452292003ef23dccab1aed16699f4c698d79
org.jboss.windup.web.addons	windup-web-messaging-executor	6.2.5.Final	forge-addon	ee61f0640f6b587f7421941dc1901c9c30801895
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.0.Final		a7bef79617bdf5ee7c29eeb79b1afe858a34b0f4
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.0.Final	forge-addon	53bccb38c4267302f3d9e9d3b82f3b06bebdbea0
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.1.Final		73c31a1c823bb34a8ada7a6607d94455b1f4a051
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.1.Final	forge-addon	39731f19cf0337ad123bea2ebe89bda9bca20275
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.2.Final		4d31975655be0bdbdaaf7b8185c13d9309dbff11
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.2.Final	forge-addon	1cd0a9ba41d69f894f8f54641b053c28240e7090
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.3.Final		ca8cbea6ce86df210e29e7a9d53fa0168e27c13f
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.3.Final	forge-addon	55022c9c6f25f9a3f3d9cb73ab347a30c76626d5
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.4.Final		a6a079bf08743014875c1a1e1b3fa9d80d54bfc3
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.4.Final	forge-addon	8bd1e0e5d3813c96bfbbb31285a7242d736003e9
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.5.Final		026f319fe0a9b07376ccc3f5f664750ea713a92a
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.5.Final	forge-addon	19c022061f79266622abf50980e89e6778ca06b1
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.6.Final		4bbe6fbdb676db287d7422a112cb5f30d01c6ae8
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.6.Final	forge-addon	66f8e6b13266b4392132a605585fd7f68296010d
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.7.Final		b984d7411ad2e4445c7323fa1f1207c27e2d2ee2
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.7.Final	forge-addon	ff777e495b099048d8d515cdaea540cfa22a3f4a
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.8.Final		cf33b100660c2a026795a2d5a0eea783e76b6bb1
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.8.Final	forge-addon	3b86182f7e7603bd00f2ce41ea6b215823b5fb7b
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.9.Final		331cd45d0d7d7892979e527441d06492c507915c
org.jboss.windup.web.addons	windup-web-messaging-executor	6.3.9.Final	forge-addon	885ec165f016de0aabda10effb3c5d34c9b9c29c
org.jlibrary	jlibrary-server	1.2		18434d855fd3d6ac3ac66d58566eac518293d068
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.19		f6a993d53cc5d42923792f6bf3bb035ad77b786c
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.20		b5c64564d9b92eb46753f7572d873535af3f9ca2
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.21		12090c9cbeaa2948d1f1269148fa4af619ad08bc
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.22		a9f4343061cd18f6ffe701c039fbf27458b1bc12
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.23		f61c3fbe63856e54f904cac9ad0c75216e662e65
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.24		b6510f28f73571898f4484383be1f0683ead5e54
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.25		48562d8fb541d4fe8d87b53c88bf68b37221f5cf
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.26		71c87cbbd3abcf4d4b4fdf442635e34d917e2089
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.27		a950aaf4a38c69c645b0d0c8ae196f87d16a21e7
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.28		73591c05feff5a1da539174d800c65d90a6a4943
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.29		6ff0439b7a9239a7d2f4a9a8d9852cc051ddc5b2
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.30		9aab4d2e155972c832bf3628f4ae31f2f3980cb3
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.31		cf99955017d051fba72b420789d3ba754da4424b
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.32		2a4ec92bf073d04e2dfdb3003c713d99322f17a4
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.35		375350df8949276110808539bc682b5f3898c65c
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.36		b1601992ac468edf5afbcbe28965501a1cbb6e1d
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.37		7bc00027a27c021eda5aa841836a414c847687f5
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.38		a04707502b550c389ed2ea42390b75aadfadbefd
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.39		815eac905f027202a5648f0aacd7c0456f82d11d
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.40		cb88f3e8be715314a650f2d9f2517106aed88575
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.48		db224b1b93387bda03e6094606016147d72f8523
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.49		9a66527aa9209be27b98fcc76f12d3dea696975e
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.50		4ac35bd0eca3d297c54b6097370d0543199a5cfd
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.51		d72e1b5420aeaa070f8767c4fbf0acd14173065e
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.54		bc49a885ca6499479a5501c136c3fc110810fa98
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.55		3c29ade0187d505b4098582b1082f778407b098a
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.56		1b8b6a593f0419a9f2e90f683238f1f30fcd3b8d
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.59		39ca178d620fbc28c09886c4cb03f94cb2af85dd
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.60		405147e2fdf039a800ae84d5aaa6f8f9c76872da
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.61		8bdd8da42cfe47e2f739166a5224021e59e16fe0
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.62		b3f9fcdcedfec979edd1768f20a31778bf0941aa
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.8.63		8a687cc81fd2ca003e6eaf6c2fe93b26373d0719
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	2.9.64		a36a51568e34de1a0d8d7c2e978a892cd0840ba3
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.10		476cf4a56ca9db32b69ce7f563f84576aeb920fa
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.2		a42b6769240303600a657d2c59cf0b6f21e78950
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.6		73c4a222ccd47b22520ee78ef66aaea47855c702
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.7		2195a8c64f02008ca33e2de9a131adea1ab8c822
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.8		7495b3309ef1dd0ce4e977a3edd3305cdbf06815
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	3.0.9		dd59e97bc15e197b7901df122354fbc1ca648268
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.0.11		89c27715c36ce4cd1dc00220a54338f8b9aa1907
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.0.13		1770d51b42aa32d89b10def4daabbe50b4485745
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.14		2108adb6b721a4583c1609cf33b99672a3617d27
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.15		2accedf9dd0d2be4efc89607ce982f5fa65eb27e
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.16		51b688fb547834bc7c88bc999ba8573ee3617d4d
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.18		f3339ec0db7955067f65f876cbb22f4da6a927d2
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.21		8f39a93deecd73cc6e3d7a0d3c9c01610766c7c5
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.22		658a85fde89ac692bf49cbe943738c0d952a4438
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.23		8c3370593e524ca8d80baec297c1353ee395c949
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.24		b8e5a7193d4bcff08cd663847c67e9d8a0d99fdc
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.25		65fb3e96e83ca5cbcee3c6bf0ca9515f398b901e
org.mobicents.resources	restcomm-slee-ra-diameter-s6a-events	7.1.26		9bae0b9c65444863da7c8560ca6e12c0426a76e9
org.osgl	osgl-excel-java7	1.10.0		3bc7d3e6d1f613cc47f3ea930a5006dc8e9125f3
org.osgl	osgl-excel-java7	1.10.1		853d75a8c8e88a60bbf3e708233968aff18c29fa
org.osgl	osgl-excel-java7	1.10.2		ac91d42e36ee7e0ee7f61fdeff9eef8ddd4c85e6
org.ow2.sirocco.cimi	sirocco-cimi-api-server-webapp	0.6.0		N/A
org.ow2.sirocco.cimi	sirocco-cimi-api-server-webapp	0.6.1		N/A
org.ow2.sirocco.cimi	sirocco-cimi-api-server-webapp	0.6.2		N/A
org.ow2.sirocco.cimi	sirocco-cimi-api-server-webapp	0.6.3		N/A
org.ow2.sirocco.cimi	sirocco-cimi-api-server-webapp	0.6.4		N/A
org.parallelj	parallelj	0.2.0		N/A
org.parallelj	parallelj	0.3.0		N/A
org.parallelj	parallelj	0.4.0		N/A
org.parallelj	parallelj	0.7.0		N/A
org.parallelj	parallelj	1.0.0		N/A
org.parallelj	parallelj	1.1.0		N/A
org.parallelj	parallelj	1.2.0		N/A
org.parallelj	parallelj	1.2.1		N/A
org.parallelj	parallelj	1.2.2		N/A
org.parallelj	parallelj	1.2.3		N/A
org.parallelj	parallelj	1.2.4		N/A
org.parallelj	parallelj	1.3.0		N/A
org.parallelj	parallelj	1.3.1		N/A
org.parallelj	parallelj	1.3.2		N/A
org.parallelj	parallelj	1.3.3		N/A
org.parallelj	parallelj	1.4.0		N/A
org.parallelj	parallelj	1.4.1		N/A
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	0.1		fc9f2d39914d7e5dae7329e13c9b2bbbb8ecc381
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	0.2		144d6e59c2ed549bd53a32abd8a6c405b0f83a48
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	1.00		81daaaf32a66f668a0168b6bef9aab49364176ff
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	1.01		b0293f17ab5cbccf92da23b7b35992bcf28383bc
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	1.02		b79518c00bb0312465e610a268380028596257e7
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	1.03		b35af4b6ad1ab94d5a259bfab731b4a4f4171fdb
org.realityforge.keycloak.client.authfilter	keycloak-jaxrs-client-authfilter	1.04		5939cd6cd50aba9ed64772e0f400a2425f9ff6e3
org.scala-sbt	scripted-plugin_3	2.0.0-alpha10		2453883d67603d70a56fb5594fa3338b92f1764f
org.scala-sbt	scripted-plugin_3	2.0.0-alpha6		e34d2fb7da079c912643b24f681834578e7ce371
org.scala-sbt	scripted-plugin_3	2.0.0-alpha7		a1f8c0982804469b92aee1e8e1ab13f1ab38e2cb
org.scala-sbt	scripted-plugin_3	2.0.0-alpha8		836849ce21b829df7fc6b65923bbff51304c437f
org.scala-sbt	scripted-plugin_3	2.0.0-alpha9		80d39a3d52879d8c34ba7b9f258d808b22e39a5d
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.1		70fa6c8574e21a90f9b55d1ae878593336d67295
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.2		82f83e01169e51453dae5dbb0b4b35a00f8f0c8b
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.3		94f0c1b9676b2b1e76d191177018b646b034b982
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.4		037495ecea1912c07d42a9c688e32090a18ee320
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.5		c5292088df30deafcbec02c2f69c7f8493b68c75
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.6		827575d300bc4630226887c7597bea55dccff7b6
org.tpolecat	natchez-testkit_sjs1_2.12	0.3.7		1fd2e1863520360f7e316eee3a99f4250930debc
org.typelevel	catalysts-checklite_2.12.0-RC1	0.0.3		bb71e655053cd84f3a34b484963ef7c0c06f73ad
org.webjars	bootstrap-filestyle	1.1.2		93a88cd5f4d7237a35fc31bcf4eca652f2d342c1
org.webjars.bower	videogular-ima-ads	1.3.2		3c0d0ae0f8e2af3022ad3a1dc6e85028d034549f
org.webjars.npm	polymer__app-storage	3.0.3		9e8ff0ec141730ffcf021fbd873e45147bb6a998
org.webjars.npm	radix-ui__react-use-layout-effect	1.0.1		ea7ca0888189f14d4dd57afce46e0fd39901437e
org.webjars.npm	radix-ui__react-use-layout-effect	1.1.0		d8b81f5bc60d79ad4d0669d18700ccec6e34557a
org.wildfly	wildfly-security-integration	21.0.0.Beta1		b400840344a403cc2a76e0801ceb8dbe822084a3
org.wildfly	wildfly-security-integration	21.0.0.Final		8723b0c4a2a8410117bb19455503d6dd247cd5ca
org.wildfly	wildfly-security-integration	21.0.1.Final		ea7192cf179c9c0e00eb727102a58f0c02d80925
org.wildfly	wildfly-security-integration	21.0.2.Final		cd049ed5dbdcff81ee15a8de6fcd7f5be45163d5
org.wildfly	wildfly-security-integration	22.0.0.Alpha1		59fdfc6d52e1cdfcb70477c3060cdad8500a8015
org.wildfly	wildfly-security-integration	22.0.0.Beta1		396754e9814411cde7ac677b0384ca2a8ce3a34b
org.wildfly	wildfly-security-integration	22.0.0.Final		dd29dfe5036558cdfa399a0f19fa6a0a6de3a6cb
org.wildfly	wildfly-security-integration	22.0.1.Final		d0171feb0dd49f5aa9d957e0577011e9950b969f
org.wildfly	wildfly-security-integration	23.0.0.Beta1		2cb4c3105046447ce230daaac0aa96fee464e230
org.wildfly	wildfly-security-integration	23.0.0.Final		be836ebca6f1e512cce7690e7f449b26299a03a6
org.wildfly	wildfly-security-integration	23.0.1.Final		e2d82c4d0a93966e29aaa7be6209e0e8f77bc039
org.wildfly	wildfly-security-integration	23.0.2.Final		5620bf55d41b0e1ceb7323c32eedc1fcc0753c98
org.wildfly	wildfly-security-integration	24.0.0.Beta1		0a9ccb5ad841d12ff8987d1b061dad5dfd335eda
org.wildfly	wildfly-security-integration	24.0.0.Final		9ec2134e6970f822f5d2d05bc179ba603e0c91ad
org.wildfly	wildfly-security-integration	24.0.1.Final		34202b3b10cbb092707b0f3bdfa0bed58bce2c9b
