co.adcel.android	toolkit	1.0.0		N/A
com.daml	executors_2.13	3.3.0-snapshot.20241220.13496.0.v964b91f8		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250106.13498.0.v4c96c1de		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250107.13499.0.va4b46430		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250108.13501.0.v245910f3		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250114.13517.0.vd68c3a6d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250115.13519.0.vbe41e0ad		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250116.13522.0.v577ae96d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250117.13525.0.v9e9dcacc		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250120.13527.0.v2040bc28		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250121.13534.0.v390a77a1		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250122.13536.0.vb8824671		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250122.13543.0.v2d9d24e7		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250123.13549.0.vf8fb0961		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250124.13555.0.v9e07c6a4		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250127.13563.0.v3820f584		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250128.13565.0.v0e46e9d7		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250129.13568.0.vb8b75be1		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250130.13571.0.v7142e2e1		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250131.13576.0.v120de20a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250204.13578.0.vffb6e0c5		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250205.13582.0.vd52a2470		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250206.13585.0.vb9047f3d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250207.13591.0.v943894f7		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250210.13596.0.v9b6d5061		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250211.13600.0.vce3140e2		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250212.13604.0.v257137ad		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250213.13610.0.vc419d427		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250214.13611.0.v8a5fd608		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250217.13619.0.vcfb7fe36		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250218.13621.0.vd1c09c20		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250219.13625.0.vbd7e542a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250221.13626.0.v450e992e		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250224.13628.0.vb89d2086		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250225.13633.0.vc397a212		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250226.13635.0.vcf9c485c		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250227.13636.0.vdeaa9235		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250228.13638.0.v9c77ba46		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250303.13639.0.v5635b3c3		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250305.13642.0.v5518c9e8		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250306.13643.0.v7aa8cb70		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250307.13644.0.v931032be		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250310.13645.0.v9fed1085		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250310.13649.0.va93ff55f		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250311.13652.0.vfbb85b04		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250312.13655.0.vcb3db312		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250313.13657.0.v7b206338		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250314.13661.0.v3525acf7		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250315.13662.0.veab85ae6		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250317.13663.0.vf985f5f6		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250318.13666.0.v38d45c57		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250319.13669.0.v5aecc9e6		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250320.13670.0.vf4457f09		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250320.13673.0.vf3b741c2		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250321.13675.0.v3994e988		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250324.13676.0.vb9b0abbb		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250325.13681.0.v47563d61		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250326.13682.0.vbaddab67		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250326.13686.0.v34371a42		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250327.13689.0.v46dbd521		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250328.13693.0.v07bb96f1		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250329.13694.0.vd9ba2a15		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250331.13697.0.vef800592		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250401.13704.0.v4decfc03		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250402.13706.0.v4bc8905c		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250403.13709.0.v7688098c		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250404.13714.0.v1095c9b0		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250408.13716.0.v9419d70f		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250408.13724.0.v26c31e8d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250409.13725.0.vf1a3bb22		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250409.13730.0.v6972616a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250409.13732.0.v6b38b804		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250411.13739.0.v9266ad3c		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250411.13746.0.v590c3204		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250414.13748.0.va2312729		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250414.13752.0.v0c202990		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250414.13754.0.v6f99815d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250415.13756.0.vafc5c867		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250424.13760.0.v90d51dbb		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.3.0-snapshot.20250502.13767.0.v2fc6c7e2		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250415.13757.0.v8ac8af98		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250415.13760.0.vea143716		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250416.13764.0.vee0fc5b1		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250417.13766.1.vef057e66		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250417.13774.0.ve1001b97		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250418.13775.0.v79817894		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250422.13778.0.v2de0966d		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250423.13779.0.v4c39132a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250424.13786.0.vb68dfcad		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250425.13791.0.v1d751043		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250428.13794.0.vb7f162ae		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250429.13798.0.v0a9ac077		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250430.13801.0.v62e9a71a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250430.13804.0.vecb995a9		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250501.13805.0.v6dcc9347		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.daml	executors_2.13	3.4.0-snapshot.20250502.13811.0.vc9342f2a		26350e4b4a87f40e0187714ccc3867c16e6a98a3
com.gitee.zodiacstack	zodiac-locks	1.2.10		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.11		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.2		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.3		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.4		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.5		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.6		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.7		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.8		N/A
com.gitee.zodiacstack	zodiac-locks	1.2.9		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.0		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.1		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.10		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.11		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.12		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.2		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.3		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.4		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.5		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.7		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.8		N/A
com.gitee.zodiacstack	zodiac-locks	1.3.9		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.0		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.1		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.10		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.11		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.12		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.2		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.3		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.4		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.5		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.6		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.7		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.8		N/A
com.gitee.zodiacstack	zodiac-locks	1.4.9		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.0		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.1		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.10		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.11		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.12		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.13		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.14		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.15		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.16		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.17		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.18		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.2		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.3		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.4		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.5		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.6		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.7		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.8		N/A
com.gitee.zodiacstack	zodiac-locks	1.5.9		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.0		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.1		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.2		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.3		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.4		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.5		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.6		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.7		N/A
com.gitee.zodiacstack	zodiac-locks	1.6.8		N/A
com.gitee.zodiacstack	zodiac-locks	1.7.0		N/A
com.github.agliznetsov.swagger-tools	demo-jersey	0.5.4		bb19c2957c8a46685702f40e6c8fb93d796cbef8
com.github.agliznetsov.swagger-tools	demo-jersey	0.5.5		2b7431eb4641cad028483b194975b23894457a54
com.github.agliznetsov.swagger-tools	demo-jersey	0.5.6		4af9ed4de8fe8f10ee408f20ada6fd5cd2d15c39
com.github.dcshock	forklift	0.1		14a0fe8f6d6f03f72ae11dd6bd4ebe5ea7d67fc2
com.github.dcshock	forklift	0.10		bd8995d6790b0b5944c981185a2dba99d3843df6
com.github.dcshock	forklift	0.11		a2bfef9131f479089930858674fe6ebbb397b03e
com.github.dcshock	forklift	0.13		749979053e926f69942eee2c3130f9897e6ea8f3
com.github.dcshock	forklift	0.14		2167d9ccc2e4990ad89c9d292ed7b3049b7b4d44
com.github.dcshock	forklift	0.15		8574d82fd7b4ead675f33b55eb38ee0b00622ee9
com.github.dcshock	forklift	0.16		1bb14117b45ac81132ea6dce06ac112e32a74452
com.github.dcshock	forklift	0.17		aa9af4a5bbfc267749e6707261242f148761e4ee
com.github.dcshock	forklift	0.18		8b389c3ba78acd5fedd698727b2dcb7277bad1fe
com.github.dcshock	forklift	0.19		9c816206cd4a51aed6e9cda727568f45807448e7
com.github.dcshock	forklift	0.2		c0735271b7138b1cc6cb92584a5a2161269c41fe
com.github.dcshock	forklift	0.20		23f91f6d02b1bd6c7f1486b1abcee9575610b8cf
com.github.dcshock	forklift	0.21		ba318c912a239eb29755e9ce694cc10553d86050
com.github.dcshock	forklift	0.22		5a4b685eea8cb2db4f95b7b9c3a2128ef1239985
com.github.dcshock	forklift	0.23		67678132dbcbe0926aad649280ab57f1dbdad15e
com.github.dcshock	forklift	0.3		c50692d180739348f4121dc9269d9fbb39c16e56
com.github.dcshock	forklift	0.5		e1f13812ea5713ac0c6e71e564ca36335431b2dd
com.github.dcshock	forklift	0.6		169bc0bdf0f3698412c996ab3a069cbd32fcd256
com.github.dcshock	forklift	0.7		b2683c16edb092d95d15d2ffb161f13708886a01
com.github.dcshock	forklift	0.8		3995c1be7794c6a5ed3569bfc1556a7111e37c27
com.github.dcshock	forklift	0.9		f100497e2e534174dfa1f80d22849ed7115b6c70
com.github.dcshock	forklift	1.0		c509ce2d5ee45379758f438c88499e56fcd6f18c
com.github.dcshock	forklift	2.0		9ddaff13a749a728aa0ef04cc73ff1c8ae791bce
com.github.dcshock	forklift	2.1		6825ad74d71b355a03f5417ffd3d33394e38b0b9
com.github.dcshock	forklift	2.3		1106a720279f9a715daf898cd5503ff33133bd55
com.github.dcshock	forklift	3.0		fcca0c93c4e8f3a754ea396bb8b67ce205c5ddfe
com.github.dcshock	forklift	3.1		55595f3a510909a8470f73021de7b69b2f234fcf
com.github.dcshock	forklift	3.2		eea16fa0b9d9a20901c80016778b48df66608b02
com.github.dcshock	forklift	3.3		2b438911245bc665c06847aa74bbb6d2ea24fbfc
com.github.dcshock	forklift	3.5		c3a220c46368374fe829608678b91199ef01fc44
com.github.dcshock	forklift	3.6		34ed6cd0bb7c79de84aff9b6f90c3965a6e27424
com.github.dcshock	forklift	3.7		aed0c5f329183766da310ebaf3133bb76a6c4da5
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha1		N/A
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha2		N/A
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha3		N/A
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha4		N/A
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha5		N/A
com.github.epabst.scala-android-crud	scala-android-crud-parent	0.3-alpha6		N/A
com.github.liuyehcf	common-tools	1.0.0		c26c08c7cc99f7d09b8c8282ebcb63b6f276a83f
com.github.liuyehcf	common-tools	1.0.1		345edc5274de49deb49d1e624974d4dbde881e6e
com.github.liuyehcf	common-tools	1.0.10		8d4968d8717f842a25f2aac565ab39adad4bd5ce
com.github.liuyehcf	common-tools	1.0.11		f0e0384c2bf65f9b79cca8edcb50aa98f02ee8c8
com.github.liuyehcf	common-tools	1.0.2		5b22cf04c30165a6d0cb85fd54fd6a657e327b67
com.github.liuyehcf	common-tools	1.0.3		d2472017be6ff4eebb81a7cae7a0b97352bf7a03
com.github.liuyehcf	common-tools	1.0.4		5d17ffe3768bbc8ac177bd62eabf84294eba27a5
com.github.liuyehcf	common-tools	1.0.5		796922357a71a79b4c1174f248eebd08bdb540a1
com.github.liuyehcf	common-tools	1.0.6		8aeed9e0a487fc29dc52d1167b23162853631b52
com.github.liuyehcf	common-tools	1.0.7		5eca4825b9a13525d5cf9d414d36616328bfbaee
com.github.liuyehcf	common-tools	1.0.8		99f52ee2ce574dd81cbfa4ddaeca57dcf48bbb44
com.github.liuyehcf	common-tools	1.0.9		5c06b99ce9ebb11d42d976c0fcd3dc7410d95089
com.github.pureconfig	pureconfig-http4s_2.12	0.10.0		8a4197108032824a123315fdc0fb4f073f7a9861
com.github.pureconfig	pureconfig-http4s_2.12	0.10.1		6c24ca47ea756b9a0ccda3022e881ecf1adea7e8
com.github.pureconfig	pureconfig-http4s_2.12	0.10.2		6395cc5ba5d9a40858c0374d57532eeff90460a9
com.github.pureconfig	pureconfig-http4s_2.12	0.11.0		9b329ee7d9a1682afbb07e05738f5c58c8943f6d
com.github.pureconfig	pureconfig-http4s_2.12	0.11.1		155f7c26a0be6166e45eebff51c91970547aa66d
com.github.pureconfig	pureconfig-http4s_2.12	0.12.0		a3efa43588e04e474701d379a1d323daab98413f
com.github.pureconfig	pureconfig-http4s_2.12	0.12.1		700fd88addde0667ec058d7af20d98a6d7ff9640
com.github.pureconfig	pureconfig-http4s_2.12	0.12.2		f9d932481e92e9e1c8d365a5b815dc9bc3d4d19e
com.github.pureconfig	pureconfig-http4s_2.12	0.12.3		d194b57652077596b5414c08cf54e27b82cb60bb
com.github.pureconfig	pureconfig-http4s_2.12	0.13.0		7c921bd5179730c3d31be821266fdfe3756b4365
com.github.pureconfig	pureconfig-http4s_2.12	0.14.0		a77748e8c72c2bfb9483704b788432ca6ea7f42b
com.github.pureconfig	pureconfig-http4s_2.12	0.14.1		ed948e7789fff192ff4d1bdcac33230893a2d5d2
com.github.pureconfig	pureconfig-http4s_2.12	0.15.0		fc027117a489c52ae577756830b2ef2f0e692e38
com.github.pureconfig	pureconfig-http4s_2.12	0.16.0		0de807f4c34c6ddff8aafcc3970383a37e7454df
com.github.pureconfig	pureconfig-http4s_2.12	0.17.0		38acd77fa20cfdda5a07f57e8afed367958dfdf9
com.github.pureconfig	pureconfig-http4s_2.12	0.17.1		6b282b3b25008c65b29d3d87972f24f542d2b452
com.github.pureconfig	pureconfig-http4s_2.12	0.17.2		69834d2b2784cd017643d4eb9499e9b201aa2762
com.github.pureconfig	pureconfig-http4s_2.12	0.17.3		4ae00531f158251e73d17a2520bf34c94b448a03
com.github.pureconfig	pureconfig-http4s_2.12	0.17.4		ce96524bcb743924a8ae06e6aa3105e015ea4a17
com.github.pureconfig	pureconfig-http4s_2.12	0.17.5		abd68775e5100879baaf586844c55bf62885fbc3
com.github.pureconfig	pureconfig-http4s_2.12	0.17.6		67fedd8e6f5f9a36e3374fb1cc0450e8d7582fbb
com.github.pureconfig	pureconfig-http4s_2.12	0.17.7		e4442c094f256d448ec35336cc416eb7bd3c283b
com.github.pureconfig	pureconfig-http4s_2.12	0.17.8		fe96363c6c97cd5bbce18c489fddb4548de42ac9
com.github.pureconfig	pureconfig-http4s_2.12	0.9.1		2cdb78eba9d2a17d362e8c3a80fdc923416e2185
com.github.pureconfig	pureconfig-http4s_2.12	0.9.2		14f751cd7cbdf3f3a134c265ebb562b558299d0e
com.github.zhaodong1106	spring-websocket-module	1.0.0		a03f31875c8b6d007417c94a169bc8d784bc8b02
com.github.zhaodong1106	spring-websocket-module	1.0.1		cbc293a00857c5b489ec28397f322ba3b94f7679
com.github.zhaodong1106	spring-websocket-module	1.0.2		113e74fe99328c52cb99ae14295cb581cb4764c4
com.github.zhaodong1106	spring-websocket-module	1.0.3		00d59f4d79ce59f36aaeca58f8d4f04f45c6ffd4
com.google.cloud	google-cloud-connectgateway-parent	0.1.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.10.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.11.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.12.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.13.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.3.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.4.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.5.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.6.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.7.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.8.0		N/A
com.google.cloud	google-cloud-connectgateway-parent	0.9.0		N/A
com.juul.krayon	box	0.10.0		073525f3ada3be8c87bc9cd514b9f61c2a4a0916
com.juul.krayon	box	0.11.0		e14374b928d052b4398092f800ffc28bda226eec
com.juul.krayon	box	0.11.1		3424f7af4c7553367ccdedf66d486e2c9831cd51
com.juul.krayon	box	0.11.2		8ebfb31ec50a4a2ead370f10b5f56cd7c04db165
com.juul.krayon	box	0.11.3		4635d1fbfc70d502ed33387e38271c0f7e719c6a
com.juul.krayon	box	0.11.4		6d2ac6388887a1b6a3eee8bb16e2d855552be3a7
com.juul.krayon	box	0.12.0		4716a11553c4edbdd232ee7f8af050990b1f82b9
com.juul.krayon	box	0.12.1		3c1bbdbdf67ded985264adac60b74e08f32cba3f
com.juul.krayon	box	0.13.0		8aadd89dc7337cd77b70ecbf81ce895c4d310a09
com.juul.krayon	box	0.13.0-alpha1		3d27a5915aeb91713530726ab3ef6de658e0ea5d
com.juul.krayon	box	0.13.0-alpha2		c469ed99841cc55dd36b8d0c8d21ed2de7d38a00
com.juul.krayon	box	0.13.0-alpha3		35d96d418ac2c813f9f4bfc057aaf404497d4e88
com.juul.krayon	box	0.13.0-alpha4		ec2710adbc44e4b29cbb18495115426611f97efa
com.juul.krayon	box	0.13.1		befdf843eca2de7511ee6abf6a2978d519f66eb1
com.juul.krayon	box	0.14.0		2f91446f5680e2a97c69d553fe745110c81df430
com.juul.krayon	box	0.15.0		1009e25a000c9a5fbc8fa87415009950940dee3c
com.juul.krayon	box	0.16.0		fe9a218c4dcab8d3401e7b0e9222fdd9a20e1b2b
com.juul.krayon	box	0.17.0		1783c2671ec8aa669ded88f4e8e63cccdcf9fb4e
com.juul.krayon	box	0.17.1		1783c2671ec8aa669ded88f4e8e63cccdcf9fb4e
com.juul.krayon	box	0.18.0		2705a8e18bafd89cb2c9dacff0d6c2291d63f044
com.juul.krayon	box	0.19.0		4058a8ed31286863106699ce3e304f1e12be6539
com.juul.krayon	box	0.19.1		46710c2f5218b1d3ec14efe27eef98a7cb8e706d
com.juul.krayon	box	0.20.0		a404112d7c6234f164bf6686e3ee3c6eff13b620
com.juul.krayon	box	0.20.1		a404112d7c6234f164bf6686e3ee3c6eff13b620
