be.vlaanderen.informatievlaanderen.ldes.ldi	ldio-common	2.12.0		4ecc43c97be46ebf5ff08705d105e0299abd672f
com.microsoft.azure.features.v2015_12_01	azure-mgmt-features	1.0.0-beta		203d4746fd7b77f6ee3c21cae9ad2c7f50d0624e
com.microsoft.azure.features.v2015_12_01	azure-mgmt-features	1.0.0-beta-1		cf0d60744c6a6ad7db5ef8caab065d2d74437f1f
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.10.1.3		a9e47b4b422922ae9e3410e382b9191239a9348a
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.11.0.156		e0bbb5c487a68c0ed0f1c7dd80bb1962093fc083
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.11.1.7		6334908e5f967f014ab2a694ca41f860905956b1
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.12.0.252		b94e3002015173210d003e6038f13114bc6981cc
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.12.1.3		fc0b9f5cc705b4fd621982fcb07aeb8e111ece5c
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.13.0.387		1ccd2f1f136040e7f2a46e819fbc7463aaf1ab2b
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.14.0.455		5fdf91156709d8163f53fa155528a01bf819b6a4
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.15.0.516		fd278e010bb27f68345397d5537b32f4f9d5647d
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.16.0.585		fde1e52501c4eeeed0b051479c3f3c3cda449847
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.5.2118		e7266c56b5d7e341b555b2f47a61045dc3c7bd82
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.6.2363		d32ed0450a5629333cb4a8a16e7a6e9212e14fda
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.7.2733		fd91bff35e89098e9be30dfd538fcee09a014588
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.7.2976		3de9c6f3f83e48dc817bcae54b9d5a805bb3a634
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.8.3326		0d660758108f9b19649cd7557ca9679346e4c0a1
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.9.20.29		ae78d0dce47a66edf64c09c4b453cf431c6225a3
com.oracle.apm.agent.java	apm-java-agent-jfr11	1.9.21.4		d336b62f3aa829bb12a1380595dd5b16d1287142
com.permutive.android	common	1.0.0		N/A
com.permutive.android	common	1.4.0		N/A
com.permutive.android	common	1.5.12		N/A
com.permutive.android	common	1.5.13		N/A
com.permutive.android	common	1.5.8		N/A
com.permutive.android	common	1.6.0		N/A
com.permutive.android	common	1.7.0		N/A
com.permutive.android	common	1.8.0		N/A
com.permutive.android	common	1.8.1		N/A
com.raxdenstudios	commons-pagination-rx	4.10.0		N/A
com.raxdenstudios	commons-pagination-rx	4.10.1		N/A
com.raxdenstudios	commons-pagination-rx	4.13.0		N/A
com.raxdenstudios	commons-pagination-rx	4.16.18		N/A
com.raxdenstudios	commons-pagination-rx	4.16.19		N/A
com.raxdenstudios	commons-pagination-rx	4.16.4		N/A
com.raxdenstudios	commons-pagination-rx	4.17.2		N/A
com.raxdenstudios	commons-pagination-rx	4.18.0		N/A
com.raxdenstudios	commons-pagination-rx	4.29.0		N/A
com.raxdenstudios	commons-pagination-rx	4.30.0		N/A
com.raxdenstudios	commons-pagination-rx	4.32.0		N/A
com.raxdenstudios	commons-pagination-rx	4.33.0		N/A
com.raxdenstudios	commons-pagination-rx	4.34.0		N/A
com.raxdenstudios	commons-pagination-rx	4.37.0		N/A
com.raxdenstudios	commons-pagination-rx	4.41.0		N/A
com.raxdenstudios	commons-pagination-rx	4.6.0		N/A
com.raxdenstudios	commons-pagination-rx	4.9.1		N/A
com.raxdenstudios	commons-pagination-rx	4.9.2		N/A
com.raxdenstudios	commons-pagination-rx	4.9.3		N/A
com.raxdenstudios	commons-pagination-rx	4.9.4		N/A
com.raxdenstudios	commons-pagination-rx	5.0.0		N/A
com.raxdenstudios	commons-pagination-rx	5.0.3		N/A
com.raxdenstudios	commons-pagination-rx	5.0.4		N/A
com.raxdenstudios	commons-pagination-rx	5.0.5		N/A
com.slack.circuit	circuit-retained-jvm	0.1.0		915b08f08318b3db5d89ca7a48e4cf7918562222
com.slack.circuit	circuit-retained-jvm	0.1.1		915b08f08318b3db5d89ca7a48e4cf7918562222
com.slack.circuit	circuit-retained-jvm	0.1.2		915b08f08318b3db5d89ca7a48e4cf7918562222
com.slack.circuit	circuit-retained-jvm	0.10.0		2f49a2e55a9529415fe67301838bfcc8ec69865f
com.slack.circuit	circuit-retained-jvm	0.10.1		2f49a2e55a9529415fe67301838bfcc8ec69865f
com.slack.circuit	circuit-retained-jvm	0.11.0		2f49a2e55a9529415fe67301838bfcc8ec69865f
com.slack.circuit	circuit-retained-jvm	0.12.0		4a19b4f60aec780fc736b0b9f4c1685a5c09828f
com.slack.circuit	circuit-retained-jvm	0.12.1		4a19b4f60aec780fc736b0b9f4c1685a5c09828f
com.slack.circuit	circuit-retained-jvm	0.13.0-beta01		aa4b85394540dc74afd4bd9b3b5ba3233c142447
com.slack.circuit	circuit-retained-jvm	0.14.0		30ec2e80d600780f08c8fd34412daf4f9e9a8da5
com.slack.circuit	circuit-retained-jvm	0.14.1		30ec2e80d600780f08c8fd34412daf4f9e9a8da5
com.slack.circuit	circuit-retained-jvm	0.15.0		3f099ad577ea2f7fb53ecc3cec47606579b0e661
com.slack.circuit	circuit-retained-jvm	0.16.0		8693b697311eebb55c2de34cfa2ac9ffb35d3dd5
com.slack.circuit	circuit-retained-jvm	0.16.1		f20942f047df6a42b67e3c8f78e55bdae27e04c9
com.slack.circuit	circuit-retained-jvm	0.17.0		610cb12875d1c69681d452abe8440c365db7a34f
com.slack.circuit	circuit-retained-jvm	0.17.1		610cb12875d1c69681d452abe8440c365db7a34f
com.slack.circuit	circuit-retained-jvm	0.18.0		610cb12875d1c69681d452abe8440c365db7a34f
com.slack.circuit	circuit-retained-jvm	0.18.1		610cb12875d1c69681d452abe8440c365db7a34f
com.slack.circuit	circuit-retained-jvm	0.18.2		951c4e08e0bbb7e30fe417724906de8e0e8abab9
com.slack.circuit	circuit-retained-jvm	0.19.0		951c4e08e0bbb7e30fe417724906de8e0e8abab9
com.slack.circuit	circuit-retained-jvm	0.19.1		951c4e08e0bbb7e30fe417724906de8e0e8abab9
com.slack.circuit	circuit-retained-jvm	0.2.0		2e5836a251390fcc7034a06481a829e2d6db377a
com.slack.circuit	circuit-retained-jvm	0.2.1		2e5836a251390fcc7034a06481a829e2d6db377a
com.slack.circuit	circuit-retained-jvm	0.2.2		2e5836a251390fcc7034a06481a829e2d6db377a
com.slack.circuit	circuit-retained-jvm	0.20.0		e032ff33d8305f184506aac2e6538d8e3aae4042
com.slack.circuit	circuit-retained-jvm	0.21.0		d1e339924e7d8b5c364426510eb4750ed447e917
com.slack.circuit	circuit-retained-jvm	0.21.1		defc38646b778b0ba073d302569b075005f922ba
com.slack.circuit	circuit-retained-jvm	0.21.2		defc38646b778b0ba073d302569b075005f922ba
com.slack.circuit	circuit-retained-jvm	0.22.0		60bb26622e4dc178f258893ecbcc3401d1494aa5
com.slack.circuit	circuit-retained-jvm	0.22.1		c71fbf05ba686988efe152a14045843459bdaa80
com.slack.circuit	circuit-retained-jvm	0.22.2		c71fbf05ba686988efe152a14045843459bdaa80
com.slack.circuit	circuit-retained-jvm	0.23.0		6269215dfc866c6b952e7bb37699afd14ec9f2e9
com.slack.circuit	circuit-retained-jvm	0.23.1		9629b3d067579ba7b5a8804e3be5f2351ac85d1e
com.slack.circuit	circuit-retained-jvm	0.24.0		428f7b861902d0a4a3e1b651e0facb0563bf1cf2
com.slack.circuit	circuit-retained-jvm	0.24.0-alpha01-compose17		8bfe651dec0948504b8a417be48510239529b2aa
com.slack.circuit	circuit-retained-jvm	0.25.0		db61e60a37af3a82c377a0dd7d4bd735b76df4f3
com.slack.circuit	circuit-retained-jvm	0.26.0		d5fa1ec1bfcf4fb8ec04ee861f9d97344ceeda27
com.slack.circuit	circuit-retained-jvm	0.26.1		d54e1eb84331d8c98e3b7892f9516ef372946523
com.slack.circuit	circuit-retained-jvm	0.27.0		130b04327667c0174e2b6b3e1d0891d39a90c430
com.slack.circuit	circuit-retained-jvm	0.27.1		130b04327667c0174e2b6b3e1d0891d39a90c430
com.slack.circuit	circuit-retained-jvm	0.28.0		a0b92f69e613ea64aeecf1bc374bb53d019f281e
com.slack.circuit	circuit-retained-jvm	0.3.0		2e5836a251390fcc7034a06481a829e2d6db377a
com.slack.circuit	circuit-retained-jvm	0.3.1		2e5836a251390fcc7034a06481a829e2d6db377a
com.slack.circuit	circuit-retained-jvm	0.4.0		4fae492fd42014ef418b3606c63e993def57c7a9
com.slack.circuit	circuit-retained-jvm	0.5.0		fbc2a03b581dfb959000637af918412cc28ebd9d
com.slack.circuit	circuit-retained-jvm	0.6.0		c5cba7022a403fff6e5da8e4b9d99b48ab343fa6
com.slack.circuit	circuit-retained-jvm	0.7.0		03c834c27b8f3892751e4c549ff2e9391a418bf1
com.slack.circuit	circuit-retained-jvm	0.8.0		d51ff1749573e5b0d88d7633d8920abffb8146bb
com.slack.circuit	circuit-retained-jvm	0.9.0		341007b1f6313c6e5f5c4f75934816f7d57d7b74
com.slack.circuit	circuit-retained-jvm	0.9.1		341007b1f6313c6e5f5c4f75934816f7d57d7b74
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1		267592c58ef93c19d6e2370465396eb3eb591ae3
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC2		5c13f9744bb8e1605866ec00713ed5d53b9afc37
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC3		c80057f32e2d8020227d20b42f4eb6c2cf29e1b6
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC4		fc64c565402155fa8e7f51e860629d5ee06a2026
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC5		3bdf17e6e21f5758280d46a04fcb296cfd081d4d
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC6		7a2b12b2bbbcf40a26f30233564576fd079100c1
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC7		35d2cabd31be2debe536106c6da8b13614d18769
com.sparkutils	testless_sparkutils_0.17.0-3.5_3.4.1.oss_3.4_2.13	0.0.1-RC8		9b739d50b1605a90eccd90f2ca792102c4ee3555
com.uspeedo	uspeedo-sdk-java-asms	1.1.0-release		032c1b085e3e00fea6b09373df95657a40e164e6
com.uspeedo	uspeedo-sdk-java-asms	1.1.1-release		9182a6561853867f239563c0281f18146f8314eb
com.uspeedo	uspeedo-sdk-java-asms	1.1.2-release		674396416fe09c2140b18d06d7679cbc06df01ac
com.uspeedo	uspeedo-sdk-java-asms	1.2.1-release		efe342476eff7a1e731014fd9abe19e1983ca1e7
com.uspeedo	uspeedo-sdk-java-asms	1.2.2-release		83b1295e55fb156dae8b5442c443499e39dcf3e5
com.uspeedo	uspeedo-sdk-java-asms	1.2.3-release		cc75355a4acb785b025e4ef2bd57724460a491e8
com.uspeedo	uspeedo-sdk-java-asms	1.3.1-release		634a84ac13a3bea1ce6411342ded3cb0276d052b
com.uspeedo	uspeedo-sdk-java-asms	1.4.1-release		d71bf32c06825e0a247d7ed4d1b69f514bce1769
com.uspeedo	uspeedo-sdk-java-asms	1.5.0-release		80f1faa7a0b07506e4a1c5b8e49fde17ed78f192
com.viliussutkus89.ndk.thirdparty	pcre2-ndk26-static	10.42-beta-1		N/A
com.viliussutkus89.ndk.thirdparty	pcre2-ndk26-static	10.42-beta-2		N/A
com.viliussutkus89.ndk.thirdparty	pcre2-ndk26-static	10.42-beta-3		N/A
com.viliussutkus89.ndk.thirdparty	pcre2-ndk26-static	10.42-beta-4		N/A
com.volcengine	volcengine-java-sdk-bmq20240901	0.2.8		c0e2b085956f886b2b809fc92125826a2146c7d4
com.volcengine	volcengine-java-sdk-bmq20240901	0.2.9		663aa8f606c12032b4a44558043b10ce43d9862d
com.yofish.platform	sword-handler	1.0.0.RELEASE		189a11d6921d098d00e0f57f926ec6fde59f8532
com.yofish.platform	sword-handler	1.1.0.RELEASE		ca00657b5e1034b1f8aa9c278985e3ada9d4e1bb
com.yofish.platform	sword-handler	1.2.0.RELEASE		d64cc5ce70f4fb19a350f047152cde3e93f288a6
com.yofish.platform	sword-handler	1.3.0.RELEASE		5084e8eb3bcbd7334c4a149fa4daf21fca502850
com.yofish.platform	sword-handler	1.4.0.RELEASE		d7b98bd1e175e77ab151ac4bbdc6f7cfd5ac62e7
com.yofish.platform	sword-handler	1.4.1.RELEASE		88dcb38e215c2fdf31da093867651e8377ad0bbf
de.jensklingenberg.ktorfit	ktorfit-lib-ktor-3.0.0-iosx64	2.1.0		N/A
de.jensklingenberg.ktorfit	ktorfit-lib-ktor-3.0.0-iosx64	2.1.0	metadata	f8ecf25d1e0e414676de54ed4526ef4da9a3efc2
de.sciss	lucre-data_2.13.0-RC1	3.12.0		cced32b02efa770f436051b8a47e251db18aed15
dev.vinyard.blueprinter.autoconfigure	blueprinter-spring-boot-autoconfigure	2.0.0		bf03f05ada9ed47fca5ae8098b31e54519fb54f2
dev.vinyard.blueprinter.autoconfigure	blueprinter-spring-boot-autoconfigure	2.0.1		85659a3550858e9b5538cc3afd010fe19eb7c6e5
directory-naming	naming-core	0.8		87a1cc6629789ff00bd5eea7da71efa5425c1da6
es.nimbox	nimrodlf	0.1.12		8f327ad95dd395704479c27e387aa4f41f3b2647
es.nimbox	nimrodlf	1.2.4		5f279151a6f25d2b2f223627669bbfb09149504e
io.bullet	borer-compat-circe_3	1.10.0		88653345ebcd79f82a0e439f8246c24160a9859e
io.bullet	borer-compat-circe_3	1.10.1		cd5d55b11216e92b9f150610769c135d7f076c2b
io.bullet	borer-compat-circe_3	1.10.2		ce2fc398db72d60212e69a3a91938f3da3f60db1
io.bullet	borer-compat-circe_3	1.10.3		61b9d2bc2bf23e39bfe7e2fa2fa5044a7218b03c
io.bullet	borer-compat-circe_3	1.11.0		33212633fce50daa81839ccf3312d547c9909a54
io.bullet	borer-compat-circe_3	1.12.0		842cfc6819515c503a0bf0abd573df971ef26217
io.bullet	borer-compat-circe_3	1.13.0		a0fa711e17bf81ab77df1c9acfb5b33a7408a225
io.bullet	borer-compat-circe_3	1.14.0		66431b7e1204cea1b675ad54ae198daba158d12c
io.bullet	borer-compat-circe_3	1.14.1		20053756cfa72c103dfaf0063a74e9a30d4de116
io.bullet	borer-compat-circe_3	1.15.0		4687f18dbe555ca5985700d40aee7a898d779718
io.bullet	borer-compat-circe_3	1.16.0		708cb9226a2d00fb4a6e3251e17a74ef66266ef2
io.bullet	borer-compat-circe_3	1.16.1		645f1e431e19a8ef4474d4ae786e0c839b72c885
io.exoquery	exoquery-runner-core-tvosx64	1.1.0.PL-1.1.0		N/A
io.exoquery	exoquery-runner-core-tvosx64	1.1.0.PL-1.1.0	metadata	e5b14613cb92b321a9b51c5e92a4305f4b058158
io.exoquery	exoquery-runner-core-tvosx64	1.1.1.PL-1.1.1		N/A
io.exoquery	exoquery-runner-core-tvosx64	1.1.1.PL-1.1.1	metadata	beeb7879814ff1d064e6c12d310ac168c79f746a
io.exoquery	exoquery-runner-core-tvosx64	1.1.2.PL-1.1.2		N/A
io.exoquery	exoquery-runner-core-tvosx64	1.1.2.PL-1.1.2	metadata	3cd59d5d932c6fb9472322736a895cfb60567b8e
io.exoquery	exoquery-runner-core-tvosx64	1.2.0.PL-1.2.0	metadata	331e317b08d91836a76a29a204f034612b5e6708
io.exoquery	exoquery-runner-core-tvosx64	1.2.1.PL-1.2.1	metadata	e8ceb82c929b13afe45bc156abbd601634f00f1f
io.exoquery	exoquery-runner-core-tvosx64	1.2.2.PL-1.2.2	metadata	40249557372073a5b44627dbc359bf6da19fc821
io.exoquery	exoquery-runner-core-tvosx64	1.2.3.PL-1.2.3	metadata	e2a67fe1a1cef7b04227bc3e97b258b2cd5e20ce
io.github.didi	drouter-plugin	0.0.1		756f3768ad0f0a9bebb7ddd80c54d9fe33627115
io.github.didi	drouter-plugin	0.0.2		7e14d148317df06b2f954652593f45e3e0864d35
io.github.didi	drouter-plugin	1.0.4		838fbbc3efd4a021f60a113df3b4fb217ecff3b1
io.github.didi	drouter-plugin	1.0.5		62282d5a9df9232e4d8e305f421328ce09229ea4
io.github.didi	drouter-plugin	1.0.6		b246dd2286d85c3aa9add981ed57d362588c144f
io.github.didi	drouter-plugin	1.0.6.0.0.1		e29b43a639b20ba03361490a92de21907aa182dd
io.github.didi	drouter-plugin	1.0.6.0.0.2		8001947d44996092b4fea50b02ffff2c6c04bf45
io.github.didi	drouter-plugin	1.0.7		dc72edde4119d4de872f02c5915ea85d92ae623c
io.github.didi	drouter-plugin	1.0.7.0.0.1		a82c21fa8ac7406ce5e57990da1850e07ab9f377
io.github.didi	drouter-plugin	1.0.7.0.0.2		40fca4f8709a4639bea1bc85cfc84fde3ef94b95
io.github.didi	drouter-plugin	1.0.7.0.0.3		6673f11a2f06b26367da533b50b134343b6f3b89
io.github.didi	drouter-plugin	1.0.7.0.0.4		0597d6f8b0e9b8d4afd74668c0ea6bfc050c42f2
io.github.didi	drouter-plugin	1.0.7.0.0.5		06c96fea370b36bebedc79dfca5c85cace9d44d0
io.github.didi	drouter-plugin	1.0.7.0.0.7		930a7cf6057fa1313a7dff582c5051e6a390fb6d
io.github.didi	drouter-plugin	1.0.7.0.0.8		e8501559d5e3d799c34e15172aacddda46177607
io.github.didi	drouter-plugin	1.0.8		a7b87184c0e18942ed50868ccabcae5bb955d5ef
io.github.didi	drouter-plugin	1.1.0		7a601a8f853881f8bcf7f98a41dad9e37568e88b
io.github.didi	drouter-plugin	1.1.1		81367268b1afffa7b411f6ed830411be1cfa0d05
io.github.didi	drouter-plugin	1.2.0		2e502cb1e9952e303a68283c996c703ecdd4ff4f
io.github.didi	drouter-plugin	1.2.1		1f9e318ba7431b13fae9eabb89459b191c319992
io.github.didi	drouter-plugin	1.2.2		e2079c39eee63924cac2e05187ba65c63d4c5e14
io.github.didi	drouter-plugin	1.3.0		7962141e6f27d0e41f3c9dcba920e841ab1260da
io.github.didi	drouter-plugin	1.3.0.0.0-snapshot		d2ed6820dc72a6df1c71187ca8b3e7359aa4de48
io.github.didi	drouter-plugin	1.3.1		fa8032867a52c5b94530fb0e0ff674baddc5f3a3
io.github.didi	drouter-plugin	1.3.2		af6801df43e147d57dbdefeea4afd3e317ff7f98
io.github.didi	drouter-plugin	1.3.3		ee79d742e8821ced6c0e9e5b65821dfd7ff88278
io.github.didi	drouter-plugin	1.3.4		53d8efa33e2d9b2c2f3ebdf06cfba549416e62c2
io.github.didi	drouter-plugin	1.3.4-test1		d022d63def1f395f77cd8d2295ce60b8acee2471
io.github.didi	drouter-plugin	1.3.4-test2		7324b6e857ccdd296f60a428b131cf0a4300c733
io.github.didi	drouter-plugin	1.3.5		c04604d0d09d3b3fec4a5c475633a08aa48e6a5d
io.github.didi	drouter-plugin	1.4.0		64f359ed34908fb8d2de8c5a187efd8182228d00
io.github.didi	drouter-plugin	1.4.1-alpha1		ea4806df014fa83473b594c683df4588055f6863
io.github.xuse	querydsl-sql-extension-spring	5.0.0-r120		21b73dd0325944ed9ed82e43ce1dd0b5963cce3d
io.github.xuse	querydsl-sql-extension-spring	5.0.0-r130		404f165209f92a2d7f9eb5255077342c6fb3d32d
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.1		b7e4992dc2fce11751844baca1e35f4a552f2a0c
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.10		6a190288295d6ac148e7d17e5bcf414bd6336591
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.2		92d1c7ceffa71f2b5a88d5d6284179267e5db93f
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.3		3a4b9dd5c4ccf47bb82cefd15c2cf8e291db943a
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.4		5b3c0de4414f1486c5fd8ccbc8936c4db4c20f65
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.6		c846d64dbc484085e81d586bfc7a4f2412b938d0
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.7		1b866d8ed7733e5a115f58521092c51a45f36ca3
io.github.ye17186	myhelper-web-spring-boot-starter	0.0.9		7ba4cb764794421abf8ced478bfe1a33e7700139
io.github.ye17186	myhelper-web-spring-boot-starter	0.1.0		a054196dc2f440b4946c1566fcc5fd775d899b99
io.github.ye17186	myhelper-web-spring-boot-starter	0.1.1		0b7156a057fe28cc88cc1cbdd28f3c2022f10f2f
io.github.zj565061763.kmp	compose-tab-container-iossimulatorarm64	1.0.0		N/A
io.github.zj565061763.kmp	compose-tab-container-iossimulatorarm64	1.0.0	metadata	04e405a92edd89c2b5235ca021e8ac9cd2f9a66d
io.maryk	maryk-core-iosarm64	0.2		N/A
io.maryk	maryk-core-iosarm64	0.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.3		N/A
io.maryk	maryk-core-iosarm64	0.3	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.4		N/A
io.maryk	maryk-core-iosarm64	0.4	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.4.1		N/A
io.maryk	maryk-core-iosarm64	0.4.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.4.2		N/A
io.maryk	maryk-core-iosarm64	0.4.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.5.0		N/A
io.maryk	maryk-core-iosarm64	0.5.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.maryk	maryk-core-iosarm64	0.6.0		N/A
io.maryk	maryk-core-iosarm64	0.6.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.111.Final		N/A
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.112.Final		N/A
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.113.Final		N/A
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.115.Final		N/A
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.117.Final		b94bb8937f778a7cbf4f66ef4771b0797d0591eb
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.121.Final		0e435c53a493532b16c65c47701fae1dcbc8fde2
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.124.Final		062a6aa66dce3e0cafcd030b653dbdc4c03839a5
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.126.Final		040b5b3b3e83560f320913a8b04b5b0734e27ccf
io.sunshower.zephyr.semver	test-plugin-2-0	2.0.128.Final		aee346e33ffcdfe60ae59189720e62dce79099c7
it.fabioformosa.quartz-manager	quartz-manager-security	3.0.0		604f3b33b53d1580daf0bcd4bdd75a6dc65d2c67
love.forte.simbot.component	simbot-component-onebot11-message-tvossimulatorarm64	0.0.1		N/A
love.forte.simbot.component	simbot-component-onebot11-message-tvossimulatorarm64	0.0.1	metadata	afeaac45f7f12b64d17adef8c559463bed47703e
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.24.0-v2-473-0		882fffc5901b954543752e73c965afc330860cfe
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.24.1-v2-473-0		5a4085d6fb5739222dd3acac50af212d354b5e14
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.24.2-v2-437-0		c19061a6d5169e2b9da9520e054f0f83d989a24c
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.25.0-v2-518-0		1f28e63d0e35326abffcb560b83adb0ae5ee1f09
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.26.0-v2.524.0		760dab8570596069dda2aa16174cbcf0e7a5a8b1
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.26.1-v2-524.0		d65eba3e6c95c560d69da3efe561b320be60c738
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.26.1-v2.524.0		68836bf586781939984d3d1d8e09a46e2e84fa0c
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.27.0-v2.571.0		8256c82828fa29077193d513b2e39c30bc1acc28
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.28.0-v2.596.0		d6117a76c84258c84e3abc0de90e76341a7d9396
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.29.0-v2.624.0		34bd3c8a63dc168935c3a3ae5fbc13bf49612d33
net.exoego	aws-sdk-scalajs-facade-appsync_sjs0.6_2.13	0.30.0-v2.715.0		6bbaa1a784bab5980e62f5bedda70c7429a9792a
org.apache.eventmesh	eventmesh-examples	1.10.0-release		ccbc2ef674f46534732bd1d2c964d54e12f0213d
org.apache.eventmesh	eventmesh-examples	1.11.0-release		0266c5f755e7febd1b7690da290b1e18ec1ddfb2
org.apache.eventmesh	eventmesh-examples	1.3.0-release		f04547af1f76d3f09d757d76a1174db273a3b3e5
org.apache.eventmesh	eventmesh-examples	1.4.0		5860aad35aff6ac99a2dcdb37732157207ab271e
org.apache.eventmesh	eventmesh-examples	1.5.0-release		54f34ba29f0515852176b9212e1bb3e6d48f77cc
org.apache.eventmesh	eventmesh-examples	1.6.0-release		972fe2511583e7c8794aa6fa61145936272759f2
org.apache.eventmesh	eventmesh-examples	1.7.0-release		5730f14c06bef3acce51b965e7a3140eb2456121
org.apache.eventmesh	eventmesh-examples	1.8.0-release		64888c1e53e8182a2919c2d57f62286ed3f16a2b
org.apache.eventmesh	eventmesh-examples	1.9.0-release		0a81a33e918934e6595ee46da75870f94cc36a79
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.0		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.1		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.2		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.3		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.4		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.5		N/A
org.apache.stratos	org.apache.stratos.metadata.service.feature	4.1.6		N/A
org.avaje.tile	kotlin	1.1		N/A
org.chtijbug.drools	guvnor-webapp-core	5.6.2.chtijbug		f71bdd5e22c2884c714b8c04ab6031e86190f0ac
org.commandmosaic	commandmosaic-servlet	1.0.0		09aef9384ea3b81640e12dd58c34e1ac32e2ad33
org.commandmosaic	commandmosaic-servlet	2.0.0		2c729790094578faee8ec2fed86e2dfa29e11d40
org.commonjava.indy	indy-pkg-maven-common	1.1.0		09dce945cdb38de10052d84dea1b7d536b331021
org.commonjava.indy	indy-pkg-maven-common	1.1.1		d784b10b96727e14eb43bae508094889c4f0a639
org.commonjava.indy	indy-pkg-maven-common	1.1.10		991f6daa123fd8fdbc901be28ab81f76ffe24482
org.commonjava.indy	indy-pkg-maven-common	1.1.11		a45d916edd73348572211155f7a179ef969748d3
org.commonjava.indy	indy-pkg-maven-common	1.1.12		fd4d3a6141e65a5f14e61d81c1e020d71cef4b79
org.commonjava.indy	indy-pkg-maven-common	1.1.13		1bfb6b6340abfec50e600d3fcf67f273428eacba
org.commonjava.indy	indy-pkg-maven-common	1.1.14		1c02c07465673d83fb75e8e40d31b7fa57d1c6a2
