ba.sake	sbt-build-extract-core_2.13	0.0.1		dc786ca8a51fd3aab071c7feb22643b08b19660e
org.mobicents.tools	maven-du-plugin	3.0.3		eda9f2cc6f1bde7db3b7e67ea2982b9163eb2ea5
org.mobicents.tools	maven-du-plugin	3.0.4		235a48a47803bf7d2e04c2f596b6b5706783509b
org.mobicents.tools	maven-du-plugin	3.0.5		2c6ecfd2aafabbfc1f8ed6b95f3cbd6d19d8d203
org.mobicents.tools	maven-du-plugin	3.0.6		3e5b295f3adfaf8530420746be40b409893a00b9
org.mobicents.tools	maven-du-plugin	3.0.7		58397840646d41888c29d4f5977e76f8ec8182c2
org.mobicents.tools	maven-du-plugin	3.0.8		30773129ad153dc83390c860e64b5140e8f83805
org.mobicents.tools	maven-du-plugin	3.0.9		69dbf731096cfbc4bbe71b7545c7954924288bcb
org.mobicents.tools	maven-du-plugin	3.1.0.115		719d31681ba43d0ef7f80e838a6cb2a85c468793
org.mobicents.tools	maven-du-plugin	4.0.1		2e92a41795e87794c2b39eca795c491fbafad397
org.mobicents.tools	maven-du-plugin	4.0.2		ef1555f7702b2761a6451df3f78a0ce80ac25f18
org.ogc-schemas	wcs-interpolation	3.0.0		N/A
org.ogc-schemas	wcs-interpolation	4.0.0		N/A
org.ogc-schemas	wcs-interpolation	5.0.0		N/A
org.ogc-schemas	wcs-interpolation	5.0.1		N/A
org.onosproject	onos-app-pce	1.6.0		601f42ac4e551f55bc222f4de40b91e51f92086c
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.0		e5727f4e6d38bbbbae6df5800735072ebf126138
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.1		69d711831e13a1ebc6422d395be1170a35e148e5
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.10		60bc71e744b62e63acba662856bc349f9a4d7baa
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.11		cea75598d3dee2dc3c11760921c1960c47be45f2
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.12		a84f7dede4228c362c157e45ab1cf123d0aaf38c
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.13		0b4a5d55c1ed13b08872c938ba2b690f1c4fe169
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.14		75ca781cd337afacabbf613c3d9c2787bf3594e2
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.15		09b7c1353ff4761e72bc4ddd9fa4c3dd7b865434
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.16		46715886237755f2abf8e831a0e760cb6e992441
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.17		7fa1b65d9307cd8417cfeaf07b5d4d1fcb285a80
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.2		d3085e3054e0c77bb48ef5cb04aecb20fec0df99
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.3		3b3a8d248b22afbde4e75a18a7949ac23e57882f
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.4		b876b3686b3138f28bcb59bd571905092d0db3b3
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.5		0b5c53fcf7ab0ef01d0131af9063a0ce4d1040da
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.6		cbb9ce352403991c7fe7090e682ee2b63827a137
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.7		774c173fc37dac9a81a4c22bf3f3570019fd78ec
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.8		b2a759830663f5b2b89df91401d6bd795c6d348a
org.opendaylight.mdsal	mdsal-yanglib-api	0.10.9		e0e83fdfa7e07acb94ba81a70ae1f814caac79dd
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.0		eebb474e8ca680173d341b22e111619cf75337e5
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.1		2df8153f50bd416433efab803831ae7361a7f512
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.10		fc9922d00ac2a0e74340cd1f55f2f3095d84f210
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.11		df8acc2812b8918a858fbb419fdb49324180e8e4
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.12		af7f83c1003f37f5cff65897ae30ab5118cbdb06
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.2		cfe5f8d38d0da03aad906a3546de0c2d64ec5365
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.3		0d9eb0c5ec2f575e950edd3ba08a152b614db1e9
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.4		69de6a391532863ffe0d74d33c93908408854cea
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.5		dac1148a6963ca51c84dd381a6b6a904c97e770e
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.6		a24b8da613fb87ebf2c07e00d7ade513a7a8cd02
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.7		d83e07268945bf40e485695e8d204eefa618beb7
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.8		174b432e98d8317934afe6d161bff34f252e027f
org.opendaylight.mdsal	mdsal-yanglib-api	0.11.9		0c2241478a56a0a2a6a654723ea57be7c6d6260a
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.0		4d066a882e3ce2479c364a605643e1abdc4aa131
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.1		6d115f572ae29682fc36f0c839315b16c91519c6
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.10		f52f206e692c5e676e5cc4ce735713daaa209617
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.11		2b332b5aeb01f96b81cde91645c1063c362f4b6b
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.12		13df0ab6837ffa4d52e0749d7f82944874337ca8
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.13		37ff57494467644efbb37b5792acddea28bcf1a5
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.14		0a03f174a4c3778ce3185770d49c6019d76c9b56
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.2		7060c442265aac0a7c621d4e6f3ada8048514e42
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.3		d1880e5c614cdfe7cc36e4b3202e093215d209bf
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.4		36b12b7fde1fcee8ff63862d6174ea0919f8a3ad
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.5		abfef7c061cfcc7706b8061559ccb887faaeafcf
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.6		ac3a52080e1bf7f262181038a5d4e995389f4736
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.7		79dbb99ea930fb97a66f8df251a9d086ed1e8afc
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.8		87762475918c11bb1eeb5df7f14f9d7189af725c
org.opendaylight.mdsal	mdsal-yanglib-api	0.12.9		2a7ac8dfdbdd5350538c413c242c125be9c6ab8c
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.0		0cff98b2f880c2e79917dd9ff52abac9851e2be1
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.1		e9fa79f27ff6d4ca4eaa4c80576f2c5035072fa1
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.10		b798ba4bdd3c7eccec001f9e5bdd7990f6914c55
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.11		27089b36250bb345841da6ffa42716358b8d5f6f
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.12		75d8a30ed0634a04286d9edb18f09f3563fe0c9d
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.13		ec8e42feef666e2088c61db937e6cce19fb67c39
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.14		0268d5f79b2896daddbffe989ec4e146612e6ff4
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.15		6a6c6271e0703c386a957ab515c5edcb00600809
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.16		9659714d090d80af4b5e181465e3430f4737b9eb
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.2		4bb398bc08cfa196dc46184098fcf3b708dbc079
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.3		6302f5de7eedff0236d214c2258bfafc1b7bde63
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.4		c93451b26ac6a0508b3a4775c110b0f1fe62231e
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.5		8df60b52890245d8141932672755452adae50595
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.6		ed5f54a54a1fcd3443212b958edd5984c39e8796
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.7		4e46827351d5ff81bc37b9cc26b5d380a1bd6e6b
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.8		64002797a4465c2f6e023fb662d36a8965cd8b32
org.opendaylight.mdsal	mdsal-yanglib-api	0.13.9		7661bc24cd47acbee4d78072bc255dd330460c52
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.0		8290a89f281bc75e7fa68128a147b9fda3f8c62f
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.1		ef9247c0b9cee74a91b5602e5fa0b85b627feb98
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.2		40226a60d77efd0fc4afa85cd985e6dc8f8634b0
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.3		781be8483021709e3635ecd8234f5883fa7491e9
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.4		827d2e8d7e4a0ed6549e80d7ab1b01681416920d
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.5		2f0c2b86dca530680f793a240ea847732550f886
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.6		355f8c334314f4981ace5891a3e53b596ef6e5a8
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.7		825d2bbcbc46f6004abc05b65cb727967a4d62e9
org.opendaylight.mdsal	mdsal-yanglib-api	0.14.8		741baf05ce98527bf7390fe74d75b9cc8de41612
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.0		cd903e0ccfff4367b44619b99f243c109449b9e8
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.1		587b4be9c23a7ece38cc699bb560bf8266b70e61
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.2		3cfb7844e21578f9e2f8d58aef45bbf09d1cb76a
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.3		f75169663f25e1ab1e250c226a9f5e43c436d408
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.4		1340632bde93a4e24951ae31e7b535c7f91bc4ee
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.5		337f422a0204603eabef60524cef0069268c4e2e
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.6		0a93f2c2f8238100a5bacab3a2aa4d7269ee3acc
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.7		429dfaae7f11b82f3229ddc99007131bba072f61
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.8		e50a9a614e41213def53035f33145444c5017b23
org.opendaylight.mdsal	mdsal-yanglib-api	0.15.9		b7692d26d3545bf55286705e89a84e0fb2e50121
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.0		3d4f2589001d494f0baa399dbaacd90fa114ff93
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.1		ecdcde9373ef9eb039d14ee78a427f4ff0acbf42
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.10		5f1ffcb0c7eb6da2db95253be706d88b30c4b764
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.11		ed2a2a210d9b202a8a99d7fab5346c5faed60f59
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.12		d8ae23b5fc6b495169f9d91f4d53ac23983fca76
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.13		90bff0a4c5d23bf4bdac6aca22b5e07c91ad7977
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.14		ee35a9f6337679a69ade8967304fa89e0318e231
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.15		499b71b6b938069249007616355c0d1660fd917e
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.16		34937b8d017c2a6efd47efbef694dfe25f674737
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.2		f2d58f4fd3b091fe235332e949d3239747fcec77
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.3		8bb39b5053eb69528a3a9571e7ba2fcb359fdce7
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.4		a257371c1769fc64948bb0a260ad86d7daeb6ccc
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.5		8164df082198c5d69ca4b9d0f7bbe5d21ebeb77d
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.6		e8b70750af81be0fa26b3409190962578dfc77dd
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.7		5cd6734b739737014172b182cd78729cf5f2effc
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.8		258c2ed1333614273d79fafdb2b6ebc6ec47c421
org.opendaylight.mdsal	mdsal-yanglib-api	0.16.9		4f9785e3d996b934427088fc647b1077e95cfa68
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.0		610430d45815c5b269f91fb44dcff0becac187c7
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.1		1265cdd550911b14d2ffa54accacf5f1ffe6e703
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.2		c0025d467d80ef61cf4585d978e19e82d5ffc112
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.3		3487d1a3abd7abf0d8a97bdeb73dfa37fd0d0aff
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.4		e52a6c7e42adf502d19543a9746797fec67368d2
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.5		9ffa8140ce8a4b01d8e4b65cab6f10bcbc71661e
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.6		7886414da3aab453f8ef6461c606c5b6580edeb8
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.7		6e1483eabb7890f5a6caa21a3866bc6c6624022a
org.opendaylight.mdsal	mdsal-yanglib-api	0.17.8		971a748de5167a5017dd4c87ba6fd212dd619a35
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.0		1e224d6d6cf85516946a4d5a5b6fdebf49383b8f
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.1		d0194748e377f1f06ebfd7ed2290c80cac861b95
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.2		ff1106f11bab7fdcd1dbe6466ac0acae1e32b0eb
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.3		1d742b919f41e183d9f6a68e7827be737d3cf408
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.4		607dc587293f850d79ff957f6745edd09dd0825b
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.5		bbd03d62bcc21a08e6d6a6c9a0d5f52592ea87b4
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.6		3d8ee5e3248e79de98736f8069ef38b4f9d130b6
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.7		57bd2fbc6ba976dcad4046bea55dbb5db1b70f2c
org.opendaylight.mdsal	mdsal-yanglib-api	0.18.8		485093a273816a0b2d5ddc817bcc709756cd8353
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.0		d4418f9de3634f5f383b7768ff73573060ac0fab
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.1		e04749f9a637470b171ff49c1aa4d36a39f7c76d
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.10		e81f88f3879c1ce8eba8446c51a7737a8c74964a
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.11		49b148f2c3d78cc541d0344b6e9616f23045b247
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.12		b97e45f1e39cbfef0d6efd35b7fb42127619dd5a
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.2		84dc8d34992b954ca91fb9a626a34a79be6445b6
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.3		e1f0a4a4f5c09df3b0c3017501e5aa9e35db8027
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.4		a3d589d77438d17260c065cacaa3a52eb9a97913
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.5		ef5ef1082bca5bd8d66fe3b684e22b75007173cc
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.8		b0d861317fb75dae516c1608b48298748dfd85da
org.opendaylight.mdsal	mdsal-yanglib-api	0.19.9		f92457ff3350364552cc9ad0d9e68e0b6a1b17fb
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.10		b5298a85bedc6e97877cdb1e6879d26ad013449f
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.11		20345dfb091fa6c13c205d77e170399229a839b4
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.12		1da4e6eb7126a10e0b831254a9f402f993c88f47
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.13		0350dd94fa4519019e7accc7b411e07c7307555f
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.14		0dd57b97fdb4a82e89015049cdbab99e12bfb3ce
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.15		6225a9baae94b46051abe3ae1c1d860ff5887bc9
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.16		a0c75b7a65d747e15620fd26ddfcf38509aed8d1
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.17		95580a98a2a1972a1283967f0d902a458169d1d2
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.3		8573ed9a41ad2b0ad8bea013187f08148358894f
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.4		3ffb9b53ffce23be1df83cbe30e94e3258ba9b13
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.5		d3fb37acec8095f1f70afc288e1c906e0f5d9a15
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.6		c04e1fe68008f444cc90b1af52a89555ba01262c
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.7		4e7ce187fdd1090373556e95145fbce0f868aa66
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.8		7a4cf085cd9fa543713ee207d432d4ebc78a0270
org.opendaylight.mdsal	mdsal-yanglib-api	0.9.9		2a8842123df59ff72c751ca8d5ca3836fa62d6b8
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.0		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.1		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.10		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.11		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.12		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.2		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.3		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.4		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.6		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.8		N/A
org.opendaylight.mdsal.model	odl-mdsal-model-rfc8526	14.0.9		N/A
org.rhq	embeddedagent	4.10.0		d3b55a3eb91ab607e5dcdd957a58804b323d27b6
org.rhq	embeddedagent	4.11.0		c94eff198a6c8a52064438a0628994bcd50e44f3
org.rhq	embeddedagent	4.12.0		d4d765d9b2f083250fdd48621aeb858708cf2304
org.rhq	embeddedagent	4.13.0		72b1644b3d5bf2030a0ec4b320823f95a92cc3e9
org.scala-js	scalajs-dom_sjs1.0.0-M2_2.10	0.9.4		9dab609508cfbf0fd44cbe825cd925d3e5c27776
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.0.0		2141b7f26563b40ae5d9c47e382c5a89a561a004
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.0		7ee51b448bb8163eb06e67c6fa130c5818c64ff4
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.1		8e63578498980a09c68e599b24816292dbe7ef9b
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.2		376989b68c5e211718a3db6532bf8f32c151a968
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.3		f92463f187ef0b1014d64628d2ab3513fcfae0fc
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.3-RC2		04f7d32f4753d69552fd0e0fdc6dcc5d1f98e999
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.3-RC3		4d6807f6af9bfff67543f0b6908a3360c2762964
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.4		3d8052be6c15ba23d8e04241686aa36fb3fb3e10
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.5		a88edb6e4681658f9df99938bad19949f2cb35bc
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.1.6		8de27e512429a3151b68ed916e5a0524febdbc8b
org.scala-lang.modules	scala-collection-compat_sjs0.6_2.13	2.2.0		ea35212fc77fd7e2d039cf6550f4764a30fce67a
org.scalameta	munit_2.12	0.2.0		fe42b7b2913f54470ca02ecb32ed1d43cb3a9c09
org.scalameta	munit_2.12	0.2.1		f07bb53e7a4773fbc72adbf498c56ff080a7d592
org.scalameta	munit_2.12	0.2.2		85cdad67ebd4b298aac83e34832198b823365e6d
org.scalameta	munit_2.12	0.2.3		40648cae58b8d21bd8c9425f8818630bbe10a3eb
org.scalameta	munit_2.12	0.2.4		ef201233bba99fa564dfc4bd6a3389e6b8a36a2a
org.scalameta	munit_2.12	0.3.0		b29b90128fd1a11b7ff67eda7714bb9f6963c3a0
org.scalameta	munit_2.12	0.3.1		f915ebfd0496d743ac6c505373d284a9fa40d5f7
org.scalameta	munit_2.12	0.3.2		665ce8bf8e48ee1cb7b243628aae2b9ca149f93a
org.scalameta	munit_2.12	0.3.3		f56ad0b5e35b519738803dbeaa349a601ec99c56
org.scalameta	munit_2.12	0.3.4		7fde4d99960e7504bb33db1497712c3237be6aad
org.scalameta	munit_2.12	0.3.5		b45358b7cd3d9e9fada79b9fac125bac7d84913b
org.scalameta	munit_2.12	0.3.6		2a3e35e78f0ba54c88b0069126aba9519b99bcc0
org.scalameta	munit_2.12	0.4.0		224c4039102727caede1ca3908b55311ccf1b342
org.scalameta	munit_2.12	0.4.1		bfd648d9798b8969baed5bf083a1ba85f38e633d
org.scalameta	munit_2.12	0.4.2		7a8cda4a6ba76fabcf65656a68b8302dff271bb7
org.scalameta	munit_2.12	0.4.3		806bb732dcb62ed54b21e0c8ced649030625e0a7
org.scalameta	munit_2.12	0.4.4		e087635de3e3751eef20ba83254d93d8d23393c2
org.scalameta	munit_2.12	0.4.5		d257f128717277650aeba9b3d2ab650b0b97d65e
org.scalameta	munit_2.12	0.5.0		37dfa55a9811cb0c789d426cce612df44091e5a2
org.scalameta	munit_2.12	0.5.1		d68494f31bf35de14c4ed8ca02cc8dbc4722d679
org.scalameta	munit_2.12	0.5.2		321e8fdf418f3a5892fae0b7fdfcf0d290e1c583
org.scalameta	munit_2.12	0.6.0		b312f2fda689d35b35f74cbb480e4a84de150e56
org.scalameta	munit_2.12	0.6.0-M1		7228af9bc7b34d9b6551c394d9114d40f86c8c38
org.scalameta	munit_2.12	0.7.0		3112d7b3d2e9942abe7683efbe43688b154d1b73
org.scalameta	munit_2.12	0.7.1		6f4803859690c5eaccf03a5792c5174851d90bde
org.scalameta	munit_2.12	0.7.10		339eef963d34ec94e21950869f050557cd1a72e6
org.scalameta	munit_2.12	0.7.11		f5b25994cb15c45b68b5e52e09c7bf618a538ff2
org.scalameta	munit_2.12	0.7.12		e348fd6c1a9facea96bfaba2c86832baf902020f
org.scalameta	munit_2.12	0.7.13		3c48b7dea3ab728268445ef109100f64fbb7b766
org.scalameta	munit_2.12	0.7.14		0bfa30bcc49d5b14af08e779b12635107fc90743
org.scalameta	munit_2.12	0.7.15		bd285d411fbfafb0347dcf3dd1434eb75c5eb0a1
org.scalameta	munit_2.12	0.7.16		d0d9f8fe4ef1f2941acf88a3b83dc451c024bb66
org.scalameta	munit_2.12	0.7.17		ee54a8d1870e6bf186e323c3155e09bad46ab5c4
org.scalameta	munit_2.12	0.7.18		5a0f23fd5807cdd320558b3ba99a50f64c2eab54
org.scalameta	munit_2.12	0.7.19		e10495b69d5318ea689ae0294403682c13ef4a51
org.scalameta	munit_2.12	0.7.2		7b62890cd6abbe7a30bc0375070048a1ee11a71b
org.scalameta	munit_2.12	0.7.20		bc281f5226b0f1b0a714772f037e1fb3984593c9
org.scalameta	munit_2.12	0.7.21		87a7c4144be3660ba8061a8cb2e0aea8b3a3c022
org.scalameta	munit_2.12	0.7.22		6fe45661a8a2aa02f574fd422bfb358cc6413a6b
org.scalameta	munit_2.12	0.7.23		bd4b06a2aec3ab5c421ec0310ea3753589550979
org.scalameta	munit_2.12	0.7.25		59844ec62f196102b88d9ba199d54bc41b10b3ee
org.scalameta	munit_2.12	0.7.26		67554485256dc7f876c169b3b7f5bdcaceb0a1ee
org.scalameta	munit_2.12	0.7.27		225274d3a8e24d27b6d1caf62ed611a8e550d9cd
org.scalameta	munit_2.12	0.7.28		beaea660b336fe52823fd79bdb19ca84b2ef28d3
org.scalameta	munit_2.12	0.7.29		634c076f953919ea083f9d1dbabc196aad9c5a6d
org.scalameta	munit_2.12	0.7.3		39b548ae9841be028495efabbb61752343893e67
org.scalameta	munit_2.12	0.7.4		0627574680c9e8234001ba727e183f65863dab0d
org.scalameta	munit_2.12	0.7.5		b4f693cc5071203855298288d881995850120c2b
org.scalameta	munit_2.12	0.7.6		6d51a608693197d88fe4ea46bf316d2c671afbd0
org.scalameta	munit_2.12	0.7.7		41f43c01cd839a5934e74b77241734aa10b57889
org.scalameta	munit_2.12	0.7.8		b3b07caa42cdaefd1ad655fc6c02c3bb60f08b93
org.scalameta	munit_2.12	0.7.9		ac85f50bf7116ed463d40c4f5138aefb13bfa225
org.scalameta	munit_2.12	1.0.0		6cc2e96d32eb28a68ea1085685992ecf49b7a98d
org.scalameta	munit_2.12	1.0.0-M1		1595ae3b6b8dc3bac77f23368bc340923ce7a254
org.scalameta	munit_2.12	1.0.0-M10		6bd105df828fc960a3905fd237043374b4343e9e
org.scalameta	munit_2.12	1.0.0-M11		260bfccf3a8f3e60f726a8bbb78d34680757cfa0
org.scalameta	munit_2.12	1.0.0-M12		5de06f818e25fdb205876d17bf83299c10e3b949
org.scalameta	munit_2.12	1.0.0-M2		04d7d02b2902d18c7c8bdb385934e02fd61c9544
org.scalameta	munit_2.12	1.0.0-M3		e4affbfeb709f69aef771de25304bbd352d9dda9
org.scalameta	munit_2.12	1.0.0-M4		70bbb059e2ce8cdc120b19ed645665b0330adc65
org.scalameta	munit_2.12	1.0.0-M5		ddec1cacb7e48635eece4f5284d7a5485147c989
org.scalameta	munit_2.12	1.0.0-M6		3cbf3283a26d03ab159736bda43e55a63a8060c7
org.scalameta	munit_2.12	1.0.0-M7		e1ebf51d83c9a419952ab90066a3daaa6964082f
org.scalameta	munit_2.12	1.0.0-M8		0eff23e61576476aad2fb591cb42c48962d2a4fe
org.scalameta	munit_2.12	1.0.0-M9		a096a82e2e724d9ef79044e6c08fd3050a2d672d
org.scalameta	munit_2.12	1.0.0-RC1		2cdfcce280586aa99f45ccade0543ff79f7ec010
org.scalameta	munit_2.12	1.0.1		18e416f8d75a6fc83e0911848f92934a91123b95
org.scalameta	munit_2.12	1.0.2		072e3fa181a9d33bcf1fc023a3c6fe86245ae08e
org.scalameta	munit_2.12	1.0.3		497183d37f67dfbffe66d09786496ce69cd7857b
org.scalameta	munit_2.12	1.0.4		99b67ab15b6b3e0554cb0e7dc3c6d2ba9c743b29
org.scalameta	munit_2.12	1.1.0		09b7d9bc278a9f148a13baedc71feb438b283550
org.scalameta	munit_2.12	1.1.1		ecd3e22d22c71ffe254f82ec4105b7aacfc5f10a
org.scalameta	semanticdb-metap_2.12.18	4.10.0		c4ba9b30fa049781f971104aecf0517ea1187784
