apache-jaxme	jaxmejs-incubation	0.2		00fd84aaebdf32545d6b00e369c120be1d698d61
org.hawkular.accounts	hawkular-accounts-common	2.0.25.Final		ce92a4d615d1dde7043897ccbc76f82c8f6bd14e
org.hawkular.accounts	hawkular-accounts-common	2.0.26.Final		3ab5ee741bc25b193b0cb7a4ebdbef9213a7fec2
org.hawkular.accounts	hawkular-accounts-common	2.0.3.Final		6dec7fe8b645d88a424ddda16234abc040e939ed
org.hawkular.accounts	hawkular-accounts-common	2.0.32.Final		5666988a5a1a4689a1d2e7044febf2b65e6e6c2b
org.hawkular.accounts	hawkular-accounts-common	2.0.33.Final		0d20855bca6d1ce6c559a5eb240afbdfcf970e37
org.hawkular.accounts	hawkular-accounts-common	2.0.34.Final		f0ee900ce64f04da57a6404d706f648cd1d4bf7a
org.hawkular.accounts	hawkular-accounts-common	2.0.35.Final		893769caf3b2935961f2288cc302ba42cca399b0
org.hawkular.accounts	hawkular-accounts-common	2.0.36.Final		57ba965e89cd0c4d2b120647f84a4db562aafae2
org.hawkular.accounts	hawkular-accounts-common	2.0.37.Final		fd87902b4e1e1a22ae32865f7c11f2e5c681858f
org.hawkular.accounts	hawkular-accounts-common	2.0.38.Final		831ea994758c396442639598b35064abc0313c7a
org.hawkular.accounts	hawkular-accounts-common	2.0.39.Final		a256dc63a291db99938b0add5f03f4590caaadf3
org.hawkular.accounts	hawkular-accounts-common	2.0.4.Final		10a208997d747ae37c34bf7b30a45dbdf9b8f34c
org.hawkular.accounts	hawkular-accounts-common	2.0.6.Final		7600f24568628e0bc3dd648b010b6eac3e01caeb
org.hawkular.accounts	hawkular-accounts-common	2.0.7.Final		f6abf8402d6c238e26c59079c495a12e74613526
org.hawkular.accounts	hawkular-accounts-common	2.0.8.Final		6bf66a1cbe5ff2d8e514a963ba9faab91c3f2959
org.hawkular.accounts	hawkular-accounts-common	2.0.9.Final		7fa7fecef1f2802636730e8dab97e099b78a01a8
org.hiforce.lattice	lattice-maven-build-model	1.0.10		3dccff4f9417be97f3bcbc12e9b5ced907ce0889
org.hiforce.lattice	lattice-maven-build-model	1.0.10.1		098b120568ced11ba5bd3b009ddcfc1e3b34faf8
org.hiforce.lattice	lattice-maven-build-model	1.0.10.2		d27f321a3d7119ca8582ae2e81a177bc93670674
org.hiforce.lattice	lattice-maven-build-model	1.0.11		54ea03ff7e00719f3411f5b006917e483f2c622f
org.hiforce.lattice	lattice-maven-build-model	1.0.11.1		822171679c773eded1ea21402f7a99840b00e7fe
org.hiforce.lattice	lattice-maven-build-model	1.0.11.2		63e890c2654ebbd8c49c29773fb770e8acbebdf7
org.hiforce.lattice	lattice-maven-build-model	1.0.12		32011f2ffb178236118e45bfe75d3e63560d25af
org.hiforce.lattice	lattice-maven-build-model	1.0.12.1		1a6d4731dd714f8dadd8cdece15c124a6a8866fb
org.hiforce.lattice	lattice-maven-build-model	1.0.12.3		293ce30db8138bc7d79bef5a7935a34279c704b9
org.hiforce.lattice	lattice-maven-build-model	1.0.13		d3039a432f73d52debc19cfe6fbce8b56a092b5c
org.hiforce.lattice	lattice-maven-build-model	1.0.13.2		0f562713336b2923adf81697ee1dcefbbfdb2d36
org.hiforce.lattice	lattice-maven-build-model	1.0.14		d77d2888f7e063489ebec775bf7740f80f460db1
org.hiforce.lattice	lattice-maven-build-model	1.0.14.1		cdacaffc6f6bd7162c17358882f80b7df3d59a87
org.hiforce.lattice	lattice-maven-build-model	1.0.15		5e4adf00375958c810ca75b44b1d0efee48eb7e5
org.hiforce.lattice	lattice-maven-build-model	1.0.15.1		c5c09f3c8dcc27ac74fbbcd7d74473071f29c108
org.hiforce.lattice	lattice-maven-build-model	1.0.16		d26ee65f906cab7171ddafee0234df11a268b530
org.hiforce.lattice	lattice-maven-build-model	1.0.17		b6fcc574192f71683edbab73fd1cee8fb8508ef9
org.hiforce.lattice	lattice-maven-build-model	1.0.18		18f726443e9c2f2abba14d86a58ee4f98c8cdae5
org.hiforce.lattice	lattice-maven-build-model	1.0.18.1		4904238aa57c736772f726b453777425d8fde959
org.hiforce.lattice	lattice-maven-build-model	1.0.18.3		6b28eb99df5b82abd9ee97f74af510cc15e35659
org.hiforce.lattice	lattice-maven-build-model	1.0.18.5		6945d74500d801ee2350915fb7b70cf8864ff745
org.hiforce.lattice	lattice-maven-build-model	1.0.18.7		56e3dca37aa76bd59a00f4e75ce3f3499cb4f267
org.hiforce.lattice	lattice-maven-build-model	1.0.19		55f22f375c7643931f74c3a83f28d7e327e72fff
org.hiforce.lattice	lattice-maven-build-model	1.0.9		16e7552158f6c80cca66ae84aeab92edfec1af83
org.hiforce.lattice	lattice-maven-build-model	1.0.9.1		bfb64eec0d82d424e665e0e44e1da6d628040d43
org.jibx.schema.org.opentravel._2013B	org.jibx.schema.org.opentravel._2013B.base.rail	1.1.2		b5f597ba32c5a6aab5f9f58d9ea359aab12d9b4d
org.jibx.schema.org.opentravel._2013B	org.jibx.schema.org.opentravel._2013B.base.rail	1.1.4		bff120c2875b13c06415a5ea01c50ea1e6cb99a5
org.jibx.schema.org.opentravel._2013B	org.jibx.schema.org.opentravel._2013B.base.rail	1.2.0		2c201db92a926d03d1d9d8c88410f11b47722aa9
org.jibx.schema.org.opentravel._2013B	org.jibx.schema.org.opentravel._2013B.base.rail	1.2.1		8bec30fa36cff24a9786e4a114305a1540e04646
org.linuxforhealth.fhir	fhir-cql-rest	5.0.0		209ae1b15639f1563f904b78c558c4d9697d3212
org.linuxforhealth.fhir	fhir-cql-rest	5.0.0-RC1		ecafebcd8ebde9ec920c5e9fd26e2eee187dbfe0
org.linuxforhealth.fhir	fhir-cql-rest	5.0.0-RC2		d543dfda46e14fb2c4488889bf09a4dfd9aa5c16
org.linuxforhealth.fhir	fhir-cql-rest	5.1.0		034804acc399c9237b7c0f589701afff73f31178
org.linuxforhealth.fhir	fhir-cql-rest	5.1.1		308b53183c470fc5f9d255d5165bd707f5accc20
org.mortbay.jetty	test-fragment	8.0.0.M0		655f56d7a044be971e20cbab9df1c45f71ff4964
org.mortbay.jetty	test-fragment	8.0.0.M1		5f15b5e28c9c45534572edb1b4121521b535f74c
org.mortbay.jetty	test-fragment	8.0.0.M2		c4c50163e38d9f55d6631e4fe0ce4db06d9ff3e8
org.mortbay.jetty	test-fragment	8.0.0.RC0		da2ccfe34e7d4d76e7cb5b7d7601b6134ef8a801
org.mortbay.jetty	test-fragment	8.0.0.v20110901		690817ad1a66a90d34870e06e7b58ff106749f47
org.mortbay.jetty	test-fragment	8.0.1.v20110908		908b35a787894eef6c17bbb849969835d066b852
org.mortbay.jetty	test-fragment	8.0.2.v20111006		50f03744a3a6eb883e71138949db83be57a19a92
org.mortbay.jetty	test-fragment	8.0.3.v20111011		a814783df535f0168bdefc131777a5fbe28c0db6
org.mortbay.jetty	test-fragment	8.0.4.v20111024		28dd26cb43bad3490bd9fcd876aba2b36e6f720f
org.mortbay.jetty	test-fragment	8.1.0.RC0		91ae7c330fee3773340de669afb9ded64d3be586
org.mortbay.jetty	test-fragment	8.1.0.RC1		142e4a3500942186b8b5ce9bd8d59c61276d7848
org.mortbay.jetty	test-fragment	8.1.0.RC2		ff9a264190d8c3f3c8086e4f02d850d36fc957e7
org.mortbay.jetty	test-fragment	8.1.0.RC4		76afe96619df3d6c53c75573c08281cab356b478
org.mortbay.jetty	test-fragment	8.1.0.RC5		d14350a61753600843d0eefa41d09fb6cdee267c
org.mortbay.jetty	test-fragment	8.1.0.v20120127		87aa250640b4daf5859965eb2d8e0c1b4ba08588
org.mortbay.jetty	test-fragment	8.1.1.v20120215		5c4e82fc07d4317dbf0520f6323d591f7c43ad7a
org.mortbay.jetty	test-fragment	8.1.10.v20130312		9735c17727137c2dafe64fa7a195dbf2e942ace6
org.mortbay.jetty	test-fragment	8.1.11.v20130520		19f165a27affc3c91894e31cfb96dee23768f17f
org.mortbay.jetty	test-fragment	8.1.12.v20130726		d64cce9a00b3395eeac484132abdaf0720d7cd3e
org.mortbay.jetty	test-fragment	8.1.13.v20130916		b8d1bd113001635bdfce835f5866fbe8a53b6264
org.mortbay.jetty	test-fragment	8.1.14.v20131031		bb3c2efe8c367e671c0c299002d8e277bc05ab83
org.mortbay.jetty	test-fragment	8.1.15.v20140411		8fc34e82130935fe6dd0f99569068eaf6d76a1a5
org.mortbay.jetty	test-fragment	8.1.16.v20140903		cf5895e254ea8b6b6abee4e8b6d04eb7b5bf97d0
org.mortbay.jetty	test-fragment	8.1.2.v20120308		1f2c2ff4d95471cca9418ee8be39e4b62081c4b4
org.mortbay.jetty	test-fragment	8.1.3.v20120416		1943af329af99dfe6d8a8af3ec17714e85c758ab
org.mortbay.jetty	test-fragment	8.1.4.v20120524		e763de99c1c2f1fa0b6b5c071cf935e0390dbaa5
org.mortbay.jetty	test-fragment	8.1.5.v20120716		379f39da29b839c43582ea2917abf4e760ae1dde
org.mortbay.jetty	test-fragment	8.1.6.v20120903		38bed23535269f9c16f3e8a258f13b3dcd6317c3
org.mortbay.jetty	test-fragment	8.1.7.v20120910		3f5b486554d7169bced5ecde4d938940e96daa9d
org.mortbay.jetty	test-fragment	8.1.8.v20121106		e2cbe5dbaddce81cf073c4bce94ba3160f3bf552
org.mortbay.jetty	test-fragment	8.1.9.v20130131		9a48aa6a94370e19243a8398bad35c56576a7c7c
org.mvnpm	cookies	0.9.1		43909dc657f4886f9bff6894127877a1ce1451a6
org.mvnpm.at.ui5	webcomponents-icons-business-suite	1.24.0		4d1b737e84aa6c8f9861ebfd3661f929e8204c00
org.mvnpm.at.ui5	webcomponents-icons-business-suite	2.1.2		00bcce2536a783ffbcc3d6ed8dd934416945e8a6
org.mvnpm.at.ui5	webcomponents-icons-business-suite	2.4.0		648effb7490cc3d9f44fa882f447098abedb265d
org.mvnpm.at.ui5	webcomponents-icons-business-suite	2.9.0		6de8c18f432027aa36f5019116f399fb070f4f2d
org.onosproject	onos-apps-vtn	1.10.0		N/A
org.onosproject	onos-apps-vtn	1.10.0-rc1		N/A
org.onosproject	onos-apps-vtn	1.10.0-rc2		N/A
org.onosproject	onos-apps-vtn	1.10.0-rc3		N/A
org.onosproject	onos-apps-vtn	1.10.0-rc4		N/A
org.onosproject	onos-apps-vtn	1.10.0-rc5		N/A
org.onosproject	onos-apps-vtn	1.10.1		N/A
org.onosproject	onos-apps-vtn	1.10.10		N/A
org.onosproject	onos-apps-vtn	1.10.11		N/A
org.onosproject	onos-apps-vtn	1.10.12		N/A
org.onosproject	onos-apps-vtn	1.10.2		N/A
org.onosproject	onos-apps-vtn	1.10.3		N/A
org.onosproject	onos-apps-vtn	1.10.4		N/A
org.onosproject	onos-apps-vtn	1.10.5		N/A
org.onosproject	onos-apps-vtn	1.10.6		N/A
org.onosproject	onos-apps-vtn	1.10.7		N/A
org.onosproject	onos-apps-vtn	1.10.8		N/A
org.onosproject	onos-apps-vtn	1.10.9		N/A
org.onosproject	onos-apps-vtn	1.11.0		N/A
org.onosproject	onos-apps-vtn	1.11.0-b1		N/A
org.onosproject	onos-apps-vtn	1.11.0-b2		N/A
org.onosproject	onos-apps-vtn	1.11.0-b3		N/A
org.onosproject	onos-apps-vtn	1.11.0-b4		N/A
org.onosproject	onos-apps-vtn	1.11.0-rc1		N/A
org.onosproject	onos-apps-vtn	1.11.0-rc3		N/A
org.onosproject	onos-apps-vtn	1.11.0-rc4		N/A
org.onosproject	onos-apps-vtn	1.11.0-rc5		N/A
org.onosproject	onos-apps-vtn	1.11.0-rc6		N/A
org.onosproject	onos-apps-vtn	1.11.1		N/A
org.onosproject	onos-apps-vtn	1.11.1-rc1		N/A
org.onosproject	onos-apps-vtn	1.11.2		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc1		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc2		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc3		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc4		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc5		N/A
org.onosproject	onos-apps-vtn	1.11.2-rc6		N/A
org.onosproject	onos-apps-vtn	1.12.0		N/A
org.onosproject	onos-apps-vtn	1.12.0-b1		N/A
org.onosproject	onos-apps-vtn	1.12.0-b2		N/A
org.onosproject	onos-apps-vtn	1.12.0-rc1		N/A
org.onosproject	onos-apps-vtn	1.12.0-rc2		N/A
org.onosproject	onos-apps-vtn	1.12.0-rc3		N/A
org.onosproject	onos-apps-vtn	1.12.1		N/A
org.onosproject	onos-apps-vtn	1.12.1-rc1		N/A
org.onosproject	onos-apps-vtn	1.12.1-rc2		N/A
org.onosproject	onos-apps-vtn	1.12.1-rc6		N/A
org.onosproject	onos-apps-vtn	1.12.1-rc7		N/A
org.onosproject	onos-apps-vtn	1.12.2-rc2		N/A
org.onosproject	onos-apps-vtn	1.13.0		N/A
org.onosproject	onos-apps-vtn	1.13.0-b5		N/A
org.onosproject	onos-apps-vtn	1.13.0-b6		N/A
org.onosproject	onos-apps-vtn	1.13.0-b8		N/A
org.onosproject	onos-apps-vtn	1.13.1		N/A
org.onosproject	onos-apps-vtn	1.13.10		N/A
org.onosproject	onos-apps-vtn	1.13.10-rc1		N/A
org.onosproject	onos-apps-vtn	1.13.10-rc2		N/A
org.onosproject	onos-apps-vtn	1.13.2		N/A
org.onosproject	onos-apps-vtn	1.13.2-rc1		N/A
org.onosproject	onos-apps-vtn	1.13.2-rc2		N/A
org.onosproject	onos-apps-vtn	1.13.2-rc3		N/A
org.onosproject	onos-apps-vtn	1.13.3		N/A
org.onosproject	onos-apps-vtn	1.13.4		N/A
org.onosproject	onos-apps-vtn	1.13.5		N/A
org.onosproject	onos-apps-vtn	1.13.6		N/A
org.onosproject	onos-apps-vtn	1.13.7		N/A
org.onosproject	onos-apps-vtn	1.13.8		N/A
org.onosproject	onos-apps-vtn	1.13.9		N/A
org.onosproject	onos-apps-vtn	1.13.9-rc1		N/A
org.onosproject	onos-apps-vtn	1.13.9-rc2		N/A
org.onosproject	onos-apps-vtn	1.13.9-rc3		N/A
org.onosproject	onos-apps-vtn	1.13.9-rc4		N/A
org.onosproject	onos-apps-vtn	1.7.0		N/A
org.onosproject	onos-apps-vtn	1.7.1		N/A
org.onosproject	onos-apps-vtn	1.8.0		N/A
org.onosproject	onos-apps-vtn	1.9.0		N/A
org.onosproject	onos-apps-vtn	1.9.0-b1		N/A
org.onosproject	onos-apps-vtn	1.9.0-b1b		N/A
org.onosproject	onos-apps-vtn	1.9.0-b3		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc1		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc2		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc3		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc4		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc5		N/A
org.onosproject	onos-apps-vtn	1.9.0-rc6		N/A
org.onosproject	onos-apps-vtn	1.9.0-test1		N/A
org.onosproject	onos-apps-vtn	1.9.1		N/A
org.onosproject	onos-apps-vtn	1.9.2		N/A
org.openrdf.sesame	sesame-http-client	2.6.10		0a223981435cf7f3f47f41764214797d271620f3
org.openrdf.sesame	sesame-http-client	2.7.0		e0be89e8b207c229a4381d33f4058dcfefdd2711
org.openrdf.sesame	sesame-http-client	2.7.0-beta1		57c60c6b70dd24aa7e1357d44515c706cbabac45
org.openrdf.sesame	sesame-http-client	2.7.0-beta2		b749951f5a45b71e700c443c35bd0ea85ac64765
org.openrdf.sesame	sesame-http-client	2.7.1		f6eb52cdfaaa6885b51e5f7abd2f8e15485696fe
org.openrdf.sesame	sesame-http-client	2.7.10		208faacfbc2061778bf3c3beccedca277e69f9e2
org.openrdf.sesame	sesame-http-client	2.7.11		9409920e787f0a02848a8ebf3403f13758417f51
org.openrdf.sesame	sesame-http-client	2.7.12		2f157875534af312b76fde77a417f6a96334dcbc
org.openrdf.sesame	sesame-http-client	2.7.13		c625f1f2a38808820b271d07304952d8da7c6fe2
org.openrdf.sesame	sesame-http-client	2.7.14		9c172d2a4282db3474089a7f37d34ee8de04a52a
org.openrdf.sesame	sesame-http-client	2.7.15		9d7fb21a4bfe43d9e11366ece0cddd89a7f36f5b
org.openrdf.sesame	sesame-http-client	2.7.16		52f40ecb57a869188395f27c4bba097b0328ce0c
org.openrdf.sesame	sesame-http-client	2.7.2		51dddc869615bb762091a6a323dc755549d2f6d9
org.openrdf.sesame	sesame-http-client	2.7.3		35dcfe80a800549ea83852128b9f5abe925996bb
org.openrdf.sesame	sesame-http-client	2.7.4		231a466d718cb07146d120d9e4e9ad463964e688
org.openrdf.sesame	sesame-http-client	2.7.5		75f91e3e05cba7aa87c272769d1f248d2766482b
org.openrdf.sesame	sesame-http-client	2.7.6		25776a3439ac7654930cbcff8aa34d790cb5c803
org.openrdf.sesame	sesame-http-client	2.7.7		2b689acc905ead9568b145c5fdb5db1d0102df80
org.openrdf.sesame	sesame-http-client	2.7.8		fbc4d437e4f6041de8c832035ca3842381b75aac
org.openrdf.sesame	sesame-http-client	2.7.9		f5da0d66b964a9e3139b7f2e7bf1ca4d108ff738
org.openrdf.sesame	sesame-http-client	2.8.0		80699abd89e47ee079cb7be8d7089603f8b43001
org.openrdf.sesame	sesame-http-client	2.8.0-beta1		c77e22b01a42e0c14bfdd9b3c78b96967fd3be7e
org.openrdf.sesame	sesame-http-client	2.8.0-beta2		7d1f135431ab86076215ab49d59132ea7911e908
org.openrdf.sesame	sesame-http-client	2.8.1		02632469359f9d5ea71ae75c0b25761fa2d5cdd2
org.openrdf.sesame	sesame-http-client	2.8.10		c496488b8deb9d08599c7962f6db8ecfe8c20b7d
org.openrdf.sesame	sesame-http-client	2.8.11		8428bfebe41766b14fd036e2eac601aae106cfa2
org.openrdf.sesame	sesame-http-client	2.8.2		24e67e2c5a7f90cea0efb072374ecb4beb8685f9
org.openrdf.sesame	sesame-http-client	2.8.3		f469b0284dd92bcfca7e9fb485bce948d3507520
org.openrdf.sesame	sesame-http-client	2.8.4		c16d715d3a8c73ec8abc0dbe8f04dfd9c6ee1810
org.openrdf.sesame	sesame-http-client	2.8.5		591e54a275afc53f14e479fee50a117a057bd847
org.openrdf.sesame	sesame-http-client	2.8.6		c3129cecc0ac1ff7794b44ae31d047ba3712bca8
org.openrdf.sesame	sesame-http-client	2.8.7		2ef9634f6ac72c0ad565351cefc57ef2f5491487
org.openrdf.sesame	sesame-http-client	2.8.8		47cc70a9f9e0caf921e0cfb2aea9c97ce3d6ef14
org.openrdf.sesame	sesame-http-client	2.8.9		340db0b0cf391b578b601f8ec6acd6aeb91a67af
org.openrdf.sesame	sesame-http-client	2.9.0		59cde818f9d9eee31cf12bff0edfae45076e8255
org.openrdf.sesame	sesame-http-client	4.0.0		104c3a53e9635f89c4e9946c325c94733ce92699
org.openrdf.sesame	sesame-http-client	4.0.0-M1		760d5d9ccb0f365673eee7187f775c709c7b772e
org.openrdf.sesame	sesame-http-client	4.0.0-RC1		aeb7afbfaf1983e62dcf80773962bd4f37d176cc
org.openrdf.sesame	sesame-http-client	4.0.1		d1f5ebce1f08ec70654de9f00658bfd75f3ff31c
org.openrdf.sesame	sesame-http-client	4.0.2		3c2d9a4ba4834b9a2238af815d20bc1f528c8e2c
org.openrdf.sesame	sesame-http-client	4.1.0		f7572e38ff33eea45f0326df8951a6319c1f3120
org.openrdf.sesame	sesame-http-client	4.1.1		80a65c87e31f7d8277feefaad34d9a5bed521764
org.openrdf.sesame	sesame-http-client	4.1.2		d582838ccf99aa201a10746fa1630888e9e88ebf
org.pac4j	lagom-pac4j_2.12	1.0.0		2ad4f5e1c80b4fd515655944e5bb47bd080b9dfd
org.pac4j	lagom-pac4j_2.12	1.1.0		97fd89992d02b6e3510f73d07cbe0b2633c5fbd5
org.pac4j	lagom-pac4j_2.12	2.0.0		0ca897aae39735ffcc006c34cf56f778a498d5f4
org.pac4j	lagom-pac4j_2.12	2.1.0		53e2ce0b58e01019c4947c86b43ab309d9b4f518
org.pac4j	lagom-pac4j_2.12	2.2.0		0a45b324fe21c1e894e8bca55cc490cfcdb4bb09
org.pac4j	lagom-pac4j_2.12	2.2.1		826431b421f9acdae0b343ecdec2a78036ec83b2
org.rhq	rhq-server-itests	4.3.0		1b7a506800210d07a624e82b310d24269887d8ed
org.rhq	rhq-server-itests	4.4.0		51291b45b9c04ad946326b01717e1b0dec8a9411
org.rhq	rhq-server-itests	4.5.1		8cd1fb2b025da3401e2d7aaddf3d30c0990a20c6
org.scala-lang	toolkit_native0.4_2.12	0.1.6		a47244f8e9dff88e68140d689480e665293b394b
org.scala-lang	toolkit_native0.4_2.12	0.1.7		a06270ec71f1cdfa156eb60c1c90ad9d63b462fb
org.scalameta	mtags_3.3.0-RC1-bin-20230105-b65b0f2-NIGHTLY	0.11.10		ef982332d20d773ea586746d3d415bf5e358bb92
org.tpolecat	doobie-contrib-scalatest-cats_2.12	0.3.1-M2		1e99582dffb3080ce63d361cbf4c5c5b93071844
org.webjars.bowergithub.mhart	aws4	1.8.0		830bb77133377dc62e433917dbb48f32ee420550
org.webjars.npm	kie-tools-core__patternfly-base	0.32.0		5e2f6545fe080bbc248a425ec7a85a959ba36609
org.wixtoolset.sdk.nar	wcautil-vc10	3.10.2		N/A
org.wixtoolset.sdk.nar	wcautil-vc10	3.10.3		N/A
org.wixtoolset.sdk.nar	wcautil-vc10	3.11.0		N/A
org.wixtoolset.sdk.nar	wcautil-vc10	3.11.1		N/A
org.wixtoolset.sdk.nar	wcautil-vc10	3.9.2		N/A
space.kscience	plotly-kt-server	0.5.0		82577add86becbdf99adf8f8f5c73d20bde6e209
xfire	xfire-jms	1.0-20050917.230841		N/A
xfire	xfire-jms	1.0-20050917.230855		fc626ee92c0a652526e34162974cb3c76be40e0c
xyz.morphia.morphia	parent	1.4.0		N/A
