br.com.objectos	preconditions	0.2.0		041446723d949a35fdf7fe2b09be05b382094d74
dev.inmo	micro_utils.pagination.ktor.server	0.9.22		a8b46c3a2ab8f1f2b2b75bf17bbe36804f350f26
dev.inmo	micro_utils.pagination.ktor.server	0.9.23		cddcf31797040554fe781bc6b4180e89cc28c693
dev.inmo	micro_utils.pagination.ktor.server	0.9.24		0d1c52d6a9d75f29709abde113983a52a8b6e6a4
dev.inmo	micro_utils.pagination.ktor.server	0.9.3		63e93abb043d932d948e0a15e6e1746411b12dc7
dev.inmo	micro_utils.pagination.ktor.server	0.9.4		69d705c34fb54d6fdb07083dc473a654c74d49e9
dev.inmo	micro_utils.pagination.ktor.server	0.9.5		2029955af66f4a3436c7ce75446db70ede7ee7b7
dev.inmo	micro_utils.pagination.ktor.server	0.9.6		219e3cfc920bb2a6b4cfb5a70293f8ed5a485b6c
dev.inmo	micro_utils.pagination.ktor.server	0.9.7		38dc31a9b19cf9edf8e44ae705aa8a97a6ad6591
dev.inmo	micro_utils.pagination.ktor.server	0.9.8		b59769ad04e359e11e4302b559a93f397c6c491a
dev.inmo	micro_utils.pagination.ktor.server	0.9.9		25263bddb179049725463e535287346e0e114cbc
dev.inmo	tgbotapi.libraries.cache.media-js	0.0.13		N/A
dev.inmo	tgbotapi.libraries.cache.media-js	0.0.14		N/A
dev.inmo	tgbotapi.libraries.cache.media-js	0.0.15		N/A
dev.inmo	tgbotapi.libraries.cache.media-js	0.0.16		N/A
dev.opensavvy.pedestal	enumset-watchosx64	3.0.0-alpha.2		N/A
dev.opensavvy.pedestal	enumset-watchosx64	3.0.0-alpha.2	metadata	976ac297ec373067a7cba9f72f5aa6a57d741753
dev.scalafreaks	odin-slf4j_3	0.14.0		88f78cf4292d4657d5d27cdbc74fa0dbad3ac147
dev.scalafreaks	odin-slf4j_3	0.14.0-RC2		63c3ec713abccdd3fbaec8016b208d81347a7bc3
dev.scalafreaks	odin-slf4j_3	0.15.0		1aa5f15432efe052a0883b7b4b499bc113bc133f
dev.scalafreaks	odin-slf4j_3	0.15.0-RC1		50218d118d564b2b41a165e46850f025a0bd41e0
dev.scalafreaks	odin-slf4j_3	0.15.0-RC2		473090593e329bf9a2fe00100f5a0f8f05f9ff94
dev.scalafreaks	odin-slf4j_3	0.15.0-RC3		69dcd1b1dc5b26f344bfb61c7738cebaf8682196
dev.scalafreaks	odin-slf4j_3	0.16.0		6e9011605a0fc109fdcab3d0f2d6fc456bcc70e4
dev.scalafreaks	odin-slf4j_3	0.17.0		571a977319cf36ac26e601c57a49e810080e5e0e
dev.scalafreaks	odin-slf4j_3	0.17.0-RC1		51366ddaab89c3a93f6ddb766d14fb50caeba85d
dev.scalafreaks	odin-slf4j_3	0.17.0-RC2		152854bf4fa0e35a2f92faddfc9f31f954acfbb6
fm.feed.android	player-sdk-exo2161	6.10.0		N/A
fm.feed.android	player-sdk-exo2161	6.13.0		N/A
fm.feed.android	player-sdk-exo2161	6.4.0		N/A
fm.feed.android	player-sdk-exo2161	6.4.1		N/A
fm.feed.android	player-sdk-exo2161	6.4.2		N/A
fm.feed.android	player-sdk-exo2161	6.4.3		N/A
fm.feed.android	player-sdk-exo2161	6.4.4		N/A
fm.feed.android	player-sdk-exo2161	6.5.0		N/A
fm.feed.android	player-sdk-exo2161	6.5.1		N/A
fm.feed.android	player-sdk-exo2161	6.6.0		N/A
fm.feed.android	player-sdk-exo2161	6.7.0		N/A
fm.feed.android	player-sdk-exo2161	6.7.1		N/A
fm.feed.android	player-sdk-exo2161	6.7.2		N/A
fm.feed.android	player-sdk-exo2161	6.7.3		N/A
fm.feed.android	player-sdk-exo2161	6.7.4		N/A
fm.feed.android	player-sdk-exo2161	6.7.5		N/A
fm.feed.android	player-sdk-exo2161	6.7.6		N/A
fm.feed.android	player-sdk-exo2161	6.7.8		N/A
fm.feed.android	player-sdk-exo2161	6.7.9		N/A
fm.feed.android	player-sdk-exo2161	6.8.0		N/A
fm.feed.android	player-sdk-exo2161	6.9.0		N/A
fm.feed.android	player-sdk-exo2161	6.9.1		N/A
fm.feed.android	player-sdk-exo2161	6.9.2		N/A
info.freelibrary	vertx-super-s3	1.0.0		3a598ae5886082ec8883b314bd9ae0c40df1ba71
info.freelibrary	vertx-super-s3	1.1.0		774c8f5a3107820745c4db36e37d129affa23895
info.freelibrary	vertx-super-s3	1.1.3		0fd569ca818b651500ca1c2a2b34e97184943ef4
info.freelibrary	vertx-super-s3	1.2.0		f396590463876d1afd50f0df8a29002020ec640a
info.freelibrary	vertx-super-s3	1.2.1		40db61c87bf1dffd58e252d782008b3e91af754e
info.freelibrary	vertx-super-s3	1.3.1		2e9dc877890871ae14054cc83d0a6f3a357b009b
info.freelibrary	vertx-super-s3	1.3.3		59f550398d4a2480ef55a69a53bfcca1a58d4a78
info.kwarc.sally4	sally4-module-archetype	0.0.7		3fe1d87b21a2cf5706a1c1e7c9ed8822692150ac
info.kwarc.sally4	sally4-module-archetype	0.0.8		cd9e526d84dc493354a38fa4fdcf6394d70c0251
info.kwarc.sally4	sally4-module-archetype	1.0.0		9400f84c39056cb9704a3861c472c42ad65349c8
io.cdap.cdap	cdap-etl-api	6.0.0		8afa94a3340bdfb7b3ddb65829a9dc63280be504
io.cdap.cdap	cdap-etl-api	6.1.1		5309a2e4b78172e67fe8b8a225b9c6bb0cc51609
io.cdap.cdap	cdap-etl-api	6.1.2		35ce736b5eab47053d186c5b90dbdca11aaec8bd
io.cdap.cdap	cdap-etl-api	6.1.3		447c30d25fe68b4aadc57fd969cf12b3f4e2e6d4
io.cdap.cdap	cdap-etl-api	6.1.4		773dd68734e5b4f1d228212033e84f31deba5593
io.cdap.cdap	cdap-etl-api	6.10.0		c0a9fe7561983b12684dbc1b4bc31258edd87026
io.cdap.cdap	cdap-etl-api	6.10.1		cd3e9a25bceb81fead1442ac0d7a3fd1e502833b
io.cdap.cdap	cdap-etl-api	6.11.0		94f349622ed0cf23c05a23df126fa3c080e09cf6
io.cdap.cdap	cdap-etl-api	6.2.0		f6832095c9b0a51ba7de6b67bfcbd6c1b8791eef
io.cdap.cdap	cdap-etl-api	6.2.1		ca78dcad77eaa188af427dbae201cc43fa7ca136
io.cdap.cdap	cdap-etl-api	6.2.2		7a4257a2841ba02a3cd34756ddfc73de2f83b13e
io.cdap.cdap	cdap-etl-api	6.2.3		db7a25d7188603869bb0f009c417d6baf205b80d
io.cdap.cdap	cdap-etl-api	6.3.0		c3cf53f580a9dc68229f53d13050ccc48c75edc1
io.cdap.cdap	cdap-etl-api	6.4.0		51e03c09471ec8bc17ac0060f20eadafb5142ea4
io.cdap.cdap	cdap-etl-api	6.4.1		b1902b1e05d027f0a18d7243552ad98c0f73eb69
io.cdap.cdap	cdap-etl-api	6.5.0		a7329e7796bc9bed1e668d0b14b38b08badf1d10
io.cdap.cdap	cdap-etl-api	6.5.1		93eb5284d83de81f51cc0bd0c0f8de637c45227f
io.cdap.cdap	cdap-etl-api	6.6.0		dbf54986fd7de3610a850b75b2130d78067d7679
io.cdap.cdap	cdap-etl-api	6.7.0		21a77e4f9581ca1e79f33fc115dba071b391ee15
io.cdap.cdap	cdap-etl-api	6.7.1		be996792e9ad43d394495f0ea7c3994ab76af00f
io.cdap.cdap	cdap-etl-api	6.7.2		1b1f67c5c86c245f1670f664cc5c0281c39cc84f
io.cdap.cdap	cdap-etl-api	6.7.3		33148dbe9c353934607a8500f61241cec5700bf0
io.cdap.cdap	cdap-etl-api	6.8.0		a08a4b3cb86e9213cd8da49b747d04355e32e4db
io.cdap.cdap	cdap-etl-api	6.8.1		6381f8b513cd2934b11dd3ba61e4de612fae2f07
io.cdap.cdap	cdap-etl-api	6.8.3		4688efd996647ddc98d08dd440110c8149998979
io.cdap.cdap	cdap-etl-api	6.9.0		7429265829faa3cde1de57d9497805ab525d18e2
io.cdap.cdap	cdap-etl-api	6.9.1		b3740c80c1e75d62e987a554e2470417db28b3eb
io.cdap.cdap	cdap-etl-api	6.9.2		9afc38046c05dcfda4b6aaa40550c7b58978e37c
io.chrisdavenport	mules-http4s-scodec_2.13	0.2.0		b00946286eae34c19c7eaaf057fb38c52702633b
io.chrisdavenport	mules-http4s-scodec_2.13	0.2.0-M1		c0631415f33d6004fd37ffcbde7c8df9fcb4df8a
io.chrisdavenport	mules-http4s-scodec_2.13	0.2.0-M2		9257ac1f72b802457c9a0a26a67616e0137ea31c
io.chrisdavenport	mules-http4s-scodec_2.13	0.2.0-M3		b545cd2f6afc84201adaef5c5254571cdebd8f00
io.chrisdavenport	mules-http4s-scodec_2.13	0.3.0		59ee294f812e61306d150042f044caa8ffbc72f8
io.chrisdavenport	mules-http4s-scodec_2.13	0.3.0-M1		27b2980749fbd78ded2180a2a2f02429347a1afa
io.chrisdavenport	mules-http4s-scodec_2.13	0.4.0		02bcf8a38d5675aaedcd9017a23f2992bb0bd1bc
io.fabric8.kubeflix	kubeflix-project	1.0.0		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.1		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.10		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.11		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.12		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.13		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.14		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.15		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.16		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.17		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.18		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.2		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.20		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.22		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.23		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.26		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.27		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.28		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.3		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.4		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.5		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.6		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.7		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.8		N/A
io.fabric8.kubeflix	kubeflix-project	1.0.9		N/A
io.github.bcckzteam	appmetrica-iosarm64	0.0.1		N/A
io.github.bcckzteam	appmetrica-iosarm64	0.0.1	metadata	f0aebc5492f2bf3b366b5cb91523992832bba77b
io.github.bcckzteam	appmetrica-iosarm64	0.0.2		N/A
io.github.bcckzteam	appmetrica-iosarm64	0.0.2	metadata	864c60d2592843a59128a19d8e0e6278945a31a5
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.0		a1651457c1865683016c9d52ccf497b516873aab
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.1		0f3a13d825e634920e4c44565c3b62e1886daaf4
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.2		5315480b49747995e26d59fe79f1e27d5e58647a
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.3		5a51d0a4d9eca9a2de3bfaa2d32c290f7f72c7c9
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.4		22830f3b8fdfbc5ce248f1f21a443fb8e766e332
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.5		ef759226a1acb9698e3c5d9f0e50a5d5d791ed1e
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.6		2ee76b1c375c79e5340ad25daa791560167cb85e
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.7		7febc1e580ddf0698c354eba568c1afb48d3b227
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.0.8		0bd24ca7b17c43c0c5ea45886de0a43a83ab2e3e
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.1.0		7614dccd5566dfc558a697eae1b9515a986c02e0
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.1.1		5fa564e78a0e952378cfd91e8c1f800857f60cfd
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	4.1.2		3b35a65aedce4299b08c35df3948918a184c29ca
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.0		16a9f281a2a529a7b3f564cec0562a38dcfd0cd6
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.1		26259deed3d6c6e53009c7bd2dea387b1254107a
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.2		a7b730b9647cd9892fbbaf72bc3d67e1abcb36ed
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.3		fd400b0e35271092ba8a4c7b326ba8e6a8b9a1e1
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.4		8e220d01e5940e36125a0f9870ace3795a80449e
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.5		ca8b330fa95dc0c68d9a0988739ab84364a91621
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.6		0ffcb5f44ed93df67154f3a309418c1cc60ffda1
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.7		da14826b985155b7d26cf8eeaf6ebcb25ce2e0ac
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.8		263a23d26386471fdb0946754635450b87a937b9
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.0.9		3e23696a57970109dc63b667ebdf82768467ade7
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.1.0		1c8db51270932813ab50190c71fd68503c3ffc9f
io.github.bes2008.solution.sqlhelper	sqlhelper-datasource-flyway	5.1.1		71f8695f0257f0075d2cc429390e2d6983bd4090
io.github.cao2068959	sun-tools-javac	8.0.0		f4cd0275f6d3f87459a4463dc7cdddf8b40f9cba
io.github.libktx	ktx-ai	1.11.0-rc6		2c3f68cb36131c8dd4fe2681ada72885dcb79bf6
io.github.libktx	ktx-ai	1.12.0-rc1		7a6e415250947e156bb2273beae86f29bb246cd3
io.github.libktx	ktx-ai	1.12.1-rc1		020951da4d4009a14d84d57324bf5b71db850889
io.github.libktx	ktx-ai	1.12.1-rc2		175d07d0b2493bc04a6685ed9b052433d7c7e0cf
io.github.libktx	ktx-ai	1.13.1-rc1		58622ca2803445b12969cf22099d88118263ce70
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0	metadata	c0a1b85ef9fc89bfcc0d359017c80c5ada59d31b
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test08		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test08	metadata	13326f76d297536241947744225bfea8c12b838e
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test10		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test10	metadata	583ec7f3ce8ed95e0276ee56bfcf98921af7bf36
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test11		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test11	metadata	503d52bb2a39104bbb95403a3ac88bd36169c88e
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test13		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test13	metadata	5e13010a4e58cfb34d5881a5b5348da1d5aa782b
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test14		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test14	metadata	2996aa56e35ef6efc6eaf358ed344a1522d914da
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test16		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test16	metadata	7344c9fc91289e8ba9f73083fde4be700df4823b
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test17		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test17	metadata	7d278c1016e07ee383351e679910e8d471b53295
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test18		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test18	metadata	a4e30c1db28a57fae8f4d9504efc482e88beb084
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test19		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test19	metadata	3382394753f3aad1a679c98c04ba2db391213540
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test20		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.0-test20	metadata	c2d66099cd1a5f1acd909ec6ecd2922c3eae8081
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.1		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.1	metadata	353ad4d75250114a73ef399d7c6e0de8828863c7
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.2		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.2	metadata	dc94cf3235af076797cc68ab7f49bfb59caffcd9
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.3		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.3	metadata	807208475275b76af62597a45573977c7a59c377
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.4		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.0.4	metadata	a3d88299431e752d6e1ba93107d9397450c7812e
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.0		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.0	metadata	e72a1d83721aaf4e6deceae6f6e1af5c51af8400
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.1		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.1	metadata	2c26696bc3e0042af885723afc0ceb203810fdc4
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.2		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.2	metadata	5694b5d2c73bd96d5a69611aeab88943d5f8c44f
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.3		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.3	metadata	69ef54b10b364945e9ff3f94b764fef8eb1b668e
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.3-test		N/A
io.github.mflisar.composedialogs	dialog-info-iosarm64	2.1.3-test	metadata	e38fb43a8e04971ddf4f62352cc783b274ffb3f1
io.github.nistix	kotlinx-serialization-csv-android	0.0.1		N/A
io.github.rhdunn	xqt-platform-xslt-linuxarm32hfp	0.2.0		N/A
io.github.rxcats	poi-kotlin-module	0.0.1		N/A
io.github.rxcats	poi-kotlin-module	0.0.1	plain	86bd51be85fbd7fa87f8df84722f4d6e6198b3f4
io.github.zzechao	canvasAnimation	1.0.0		N/A
io.ifar.skid-road	skid-road-parent	3		N/A
io.ifar.skid-road	skid-road-parent	4		N/A
io.ifar.skid-road	skid-road-parent	4.1		N/A
io.ifar.skid-road	skid-road-parent	6		N/A
io.ifar.skid-road	skid-road-parent	7		N/A
io.ifar.skid-road	skid-road-parent	8		N/A
io.ifar.skid-road	skid-road-parent	9		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0	metadata	0ce041d163773108b8f3f87ca79b4c0584ffce69
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M1	metadata	992363cd4ce86afcc31517de0a4151851fb9a034
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M2	metadata	5a7ce744fdef3e8f4e0406a61174cd9ebe62bccc
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M3		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M3	metadata	c3e8a63f6a438ecca646e9919f94688d1fe1f298
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M4		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.M4	metadata	db7a5a80c7f1ceb1a9e73341d9dcc87a84fa5feb
io.kotest	kotest-framework-api-watchosarm32	5.0.0.RC		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.RC	metadata	ed069d4bc446d9ea51a3cf13790216b5535b3061
io.kotest	kotest-framework-api-watchosarm32	5.0.0.RC2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.0.RC2	metadata	76cb89e370894024c8137232579b19d93c83af72
io.kotest	kotest-framework-api-watchosarm32	5.0.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.1	metadata	d48094bac4a1e2ccd9a3206ee244cef49c9a0d60
io.kotest	kotest-framework-api-watchosarm32	5.0.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.2	metadata	244ec4a85a758e8a8918ad7d63630997d9f96be9
io.kotest	kotest-framework-api-watchosarm32	5.0.3		N/A
io.kotest	kotest-framework-api-watchosarm32	5.0.3	metadata	10e3c8384c3d49195a0d88d45485257d66236049
io.kotest	kotest-framework-api-watchosarm32	5.1.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.1.0	metadata	6cd63eab6bc1f00a97dcdfe24a3943f2dbc6f927
io.kotest	kotest-framework-api-watchosarm32	5.2.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.2.0	metadata	8c3bc93e89d2a24b0078a2b343f9ff23fa6c362e
io.kotest	kotest-framework-api-watchosarm32	5.2.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.2.1	metadata	7023dfeb5bdce7ea39d364999442c8f8a6a5c62d
io.kotest	kotest-framework-api-watchosarm32	5.2.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.2.2	metadata	910e445d4305dd4a38a66e0dd1af95183296c4e5
io.kotest	kotest-framework-api-watchosarm32	5.2.3		N/A
io.kotest	kotest-framework-api-watchosarm32	5.2.3	metadata	9654dacd9358497d92cd840cd62102c2b20f77bf
io.kotest	kotest-framework-api-watchosarm32	5.3.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.3.0	metadata	c63dc91ba0e7829ff489d5b8988024bc79ec0cd1
io.kotest	kotest-framework-api-watchosarm32	5.3.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.3.1	metadata	c220bb7dc93bd9fd020921476d722a7cae6618be
io.kotest	kotest-framework-api-watchosarm32	5.3.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.3.2	metadata	4d8c58a03581b875b7dafe30489ea0ebc5d98e19
io.kotest	kotest-framework-api-watchosarm32	5.4.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.4.0	metadata	6bac42ce77c9bd75a93e62951dbf830a54fbb671
io.kotest	kotest-framework-api-watchosarm32	5.4.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.4.1	metadata	f938d8295e5bcbf834383d6876a766898b6be464
io.kotest	kotest-framework-api-watchosarm32	5.4.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.4.2	metadata	98f6d927cfc7958e9f7f51628fec97a09dad9ac6
io.kotest	kotest-framework-api-watchosarm32	5.5.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.0	metadata	84f81ab6fecbbcf2fe2fb43171b1e3b73390e433
io.kotest	kotest-framework-api-watchosarm32	5.5.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.1	metadata	b7473f0220ae0d107770568dc0cd7c1f0b4f3c9c
io.kotest	kotest-framework-api-watchosarm32	5.5.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.2	metadata	503c63d748763f3c4554bf17818b1c23c0cddd08
io.kotest	kotest-framework-api-watchosarm32	5.5.3		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.3	metadata	4527e3ff7c62b588b1b48f9908faa88b978fb953
io.kotest	kotest-framework-api-watchosarm32	5.5.4		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.4	metadata	5df0e1a3e8e649f8882bf70db688a23d0339f8c0
io.kotest	kotest-framework-api-watchosarm32	5.5.5		N/A
io.kotest	kotest-framework-api-watchosarm32	5.5.5	metadata	924ee76ff11026cad4a5b84a458cce9cd178d4c2
io.kotest	kotest-framework-api-watchosarm32	5.6.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.6.0	metadata	9a8ce81d80bf4a9432875b07bfed9b97055bc78d
io.kotest	kotest-framework-api-watchosarm32	5.6.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.6.1	metadata	4487549f1951deb558874784b5780a1c400fc813
io.kotest	kotest-framework-api-watchosarm32	5.6.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.6.2	metadata	19b2564bf85ebf5fc6f0dab895c8c8f086a27176
io.kotest	kotest-framework-api-watchosarm32	5.7.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.7.0	metadata	f653aa06bdcbe5f54b8016c1cd30871d9b2e813a
io.kotest	kotest-framework-api-watchosarm32	5.7.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.7.1	metadata	2f453c7b0f3363352098b32aa7206b48783d90f0
io.kotest	kotest-framework-api-watchosarm32	5.7.2		N/A
io.kotest	kotest-framework-api-watchosarm32	5.7.2	metadata	31236d131987de9b45e0f9690acc6d89cfa53f1e
io.kotest	kotest-framework-api-watchosarm32	5.8.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.8.0	metadata	59f9ea09b45ad95de844c55bffcd1222656e2451
io.kotest	kotest-framework-api-watchosarm32	5.8.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.8.1	metadata	9dfd638111ec03a8fdd1cf4f730e3f82a3247721
io.kotest	kotest-framework-api-watchosarm32	5.9.0		N/A
io.kotest	kotest-framework-api-watchosarm32	5.9.0	metadata	9a2c4ac04e219dca2ada983a930e211548717219
io.kotest	kotest-framework-api-watchosarm32	5.9.1		N/A
io.kotest	kotest-framework-api-watchosarm32	5.9.1	metadata	e086a79f6aea827abccb2fe6ffd37ceaf04e5ee4
io.kotest	kotest-framework-api-watchosarm32	6.0.0.M1		N/A
io.kotest	kotest-framework-api-watchosarm32	6.0.0.M1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.sarl.maven	io.sarl.maven.docs.testing	0.10.0		22cadeb484c8af73fc5a2e4152e0e97d05d557a1
io.sarl.maven	io.sarl.maven.docs.testing	0.10.1		d5bad9ed849cea869a9c9d589b4d284ee6a6d9e3
io.sarl.maven	io.sarl.maven.docs.testing	0.11.0		b0446bca137bd070ea3f273768ae1323ca50bcbf
io.sarl.maven	io.sarl.maven.docs.testing	0.12.0		957cacedceb70f1d2be60818f6fda372cb2c2f8c
io.sarl.maven	io.sarl.maven.docs.testing	0.5.6		db16675b37306ebb67a3379939518e1c7215f0b2
io.sarl.maven	io.sarl.maven.docs.testing	0.5.7		cf3ed85876f03339207acb260b8276c5ffe2807f
io.sarl.maven	io.sarl.maven.docs.testing	0.5.8		d1241ebce28946359d315a9d7d40b5e96502d808
io.sarl.maven	io.sarl.maven.docs.testing	0.6.0		c0bc3eb71d459dfdc9184f6b679141ae47e3dbc0
io.sarl.maven	io.sarl.maven.docs.testing	0.6.1		47f65f0e8509413f9027aec8bad6b3b652eced40
io.sarl.maven	io.sarl.maven.docs.testing	0.7.0		fe7e3905530f3d5c1621e197334117b68c52f478
io.sarl.maven	io.sarl.maven.docs.testing	0.7.1		e34c7bd97740f47e4e0f993ef94475cab593562a
