br.com.ingenieux.launchify	launchify-spi	0.0.1		3956858609dcf808070a68ffd540d0cc2a551469
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.10		aaa23cb40830e94aa7a928606efdeda538606319
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.11		efd2700ebf761e64974391d5e928009a115ae407
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.2		ba847cf1e6cab499e013230587ac74dc1b61eba1
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.3		0ee6ed4febb6055b312dc1fd6ecc327890b33d5a
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.4		47dc2aee3814e9dd39e608cf132a0238efa35513
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.5		f9e949fc2e696a695b5bc415487bb619d8864db2
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.6		9ccf11b366cc517445b4ec26890da415c735b0bb
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.7		d2e53443e980ee2d7589c7b89ba3a2da5260a0c5
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.8		a4abc9804fa80ccc77fd7197cb98b0db1fba56ef
com.softwaremill.sttp.tapir	tapir-json-zio_2.13	1.9.9		d0376c1c544b57f8ef556bbea6ea37c10967f435
com.softwaremill.tapir	tapir-tests_2.12	0.11.10		500f4cc415ce024ba3c3bb43c8be1ff106a8ec0a
com.softwaremill.tapir	tapir-tests_2.12	0.11.11		721d8bac54224c8f5b5a43c0192483d3f64df6bd
com.softwaremill.tapir	tapir-tests_2.12	0.11.7		1a6899758d8078b580ac7ac1587e7302d0ba0f49
com.softwaremill.tapir	tapir-tests_2.12	0.11.8		cf7ebc5576396e92c9e16cdee6f1f20f43283292
com.softwaremill.tapir	tapir-tests_2.12	0.11.9		4d1a36f2b8333c7370e5e9a375688124f680b77b
com.solutionappliance	sacore	2.10.0		1fe06e23113345b598901c2f216c722fa618878a
com.solutionappliance	sacore	2.10.1		d4bbf860f8c4949ec3356e911f030f89840ffd4f
com.solutionappliance	sacore	2.10.10		c61367977eedae381809bb537e03bab5f3b9dc29
com.solutionappliance	sacore	2.10.11		bb6b2125a6bbaef3eea3bac79b023c473fd30e9f
com.solutionappliance	sacore	2.10.2		e9b87002c2878b591d44757b03ded4b1108a27ca
com.solutionappliance	sacore	2.10.3		6ed78977a57e1c12875e20f95141a2b9f9c5206e
com.solutionappliance	sacore	2.10.4		b4221711dc51b6fa415f2bda476602442a242aea
com.solutionappliance	sacore	2.10.5		ffad207c48f63d84532a749dbff0fdf11ac348f7
com.solutionappliance	sacore	2.10.6		13fe9c9704ada2e557382a1ade33b180a74c0787
com.solutionappliance	sacore	2.10.7		2fa6f7f36f160b055bcd61edc62b38ba9bc12eca
com.solutionappliance	sacore	2.10.8		98b0ac8c261f2562479817bd3a9dcec26a35b7c6
com.solutionappliance	sacore	2.10.9		63e8049c768dc068eeee46309ff9067c33c69007
com.solutionappliance	sacore	2.11.0		73bacd4d7e467398afee9dae6c42ac3536e6474d
com.solutionappliance	sacore	2.11.1		1df876d3319b37e8006da51b074de445f252794f
com.solutionappliance	sacore	2.11.10		bf4ecb98a2806934f8a74e4e1c99f2c69105b379
com.solutionappliance	sacore	2.11.11		dac30f03a2654ff2e2a767af6050f313ac7af5ca
com.solutionappliance	sacore	2.11.12		8e5fd53ed854051f0e4d4bd5bbd532dda4ce5203
com.solutionappliance	sacore	2.11.13		c557d84654ff035e090010be815a40128804f696
com.solutionappliance	sacore	2.11.14		5b9940b919eda85b64c8009a81e8d578e9a036c3
com.solutionappliance	sacore	2.11.15		f4b7cf1de2b0448ece9282fe4f729624046f4b4d
com.solutionappliance	sacore	2.11.16		52b707004c657b23e4b812ceec8a3a158e5088f0
com.solutionappliance	sacore	2.11.17		f38f2ad809ff60dc320f48d481f703b8bf7ce3e3
com.solutionappliance	sacore	2.11.18		b1801bd7522e5f3131fb09afe4ee9a514256a033
com.solutionappliance	sacore	2.11.19		0a525b90b40047e43989eddbb23907ee1de4cfea
com.solutionappliance	sacore	2.11.2		5306f7f13c31aceba85cf749ce635204a8393cfb
com.solutionappliance	sacore	2.11.20		a39dc5401a7bf2214752300c15a79b4e71431a3f
com.solutionappliance	sacore	2.11.21		6236f63f43524a15f7544703f7e990587e122061
com.solutionappliance	sacore	2.11.22		d88bbd26328012d72a276fbb7774722915e07d8c
com.solutionappliance	sacore	2.11.23		c437604e227379b00f9e4e0b53b5fb59117b26d7
com.solutionappliance	sacore	2.11.24		47d93f20df8b759435595eac5a72dcd323bd66f2
com.solutionappliance	sacore	2.11.25		c534a5c5f77921e261acf1dfd19aa13473b4f502
com.solutionappliance	sacore	2.11.26		f58a6ad3f70b2c2e1aac17d5564824d3628ebfbe
com.solutionappliance	sacore	2.11.27		94d7c99d4bb24ca458bc747c7240b54651e8db16
com.solutionappliance	sacore	2.11.28		a9e6e65d5302418429abed4a059e016c74fbbac7
com.solutionappliance	sacore	2.11.29		9ca436cb0472f29b98878663112d9f2979b52989
com.solutionappliance	sacore	2.11.3		b4299033aa22290250353db5ccb3d718e17edc45
com.solutionappliance	sacore	2.11.30		51d56dedae4a3ad70e63ac5050a19152d61bd3a6
com.solutionappliance	sacore	2.11.31		ad97c58bd9e486808d86d469bf601355e3360ec9
com.solutionappliance	sacore	2.11.32		1e8c3a19c870e70915f19d784c8416b44c629c1e
com.solutionappliance	sacore	2.11.33		03cb6bfaa51d0192a46672e49536065c93cdb45a
com.solutionappliance	sacore	2.11.34		f07961e5cb7c952106e951e1a0297b00ba1ec818
com.solutionappliance	sacore	2.11.4		0777ae4728580bba9a63cb61448b4a9c000578e7
com.solutionappliance	sacore	2.11.5		740f71003291f1e5be3cca7a313236dbf290c989
com.solutionappliance	sacore	2.11.6		0aeb38f8a22fd43cc342324885669de52d945cc3
com.solutionappliance	sacore	2.11.7		4bdfbf952211dafc01c313afe2f1a7721a377b71
com.solutionappliance	sacore	2.11.8		b047b52f9a56a16463a3ccba2fbf5dfe7e2417c1
com.solutionappliance	sacore	2.11.9		86a525263fc7d9a391cc15a563b9a76b2a6c9489
com.solutionappliance	sacore	2.12.0		a8bd9cb978c79979c21a30a717775924ba163690
com.solutionappliance	sacore	2.4.0		9784cd060679f22a622871b61d08c0eb6c63013e
com.solutionappliance	sacore	2.4.1		832727a3e31d919354f83a6284843228f652e94f
com.solutionappliance	sacore	2.5.1		6baeef25487cab6ca538311c62dab757b869f0c0
com.solutionappliance	sacore	2.5.2		3899bed7f0799d588437bbcbdd38e215049ecd2a
com.solutionappliance	sacore	2.5.3		4867bff66b5921fd94b1d91e179d81677f89363f
com.solutionappliance	sacore	2.5.3.1		5311e0b02743399d80891885f09841a0398e02e3
com.solutionappliance	sacore	2.5.3.2		bcdfc65db2bb20f74d903bf0a61cbfe95bb99165
com.solutionappliance	sacore	2.5.3.3		cc30f6719d2c4a41900e24e607508b6933e89898
com.solutionappliance	sacore	2.5.3.4		91592bdd0c34b2691a29e43b1c90d89cf4c33df1
com.solutionappliance	sacore	2.5.3.5		0a3feb46ce3886a9bc43a84872b8518ab487f8b0
com.solutionappliance	sacore	2.5.4.0		cf45b508d7f1577821fee67efa79cb173ee4ad87
com.solutionappliance	sacore	2.5.4.1		89210dd1dedceca0124753be332d44b6e0a7098b
com.solutionappliance	sacore	2.5.4.2		bcc99c4491e211658bc16aa449558b80e20c7680
com.solutionappliance	sacore	2.5.4.3		9416f90896f44deda2dfb7d385f36ffe3c7b8d38
com.solutionappliance	sacore	2.5.4.4		f78eca0d5e510021eebd12140c194f16f1eb885e
com.solutionappliance	sacore	2.5.5.0		fefe4c2e0e4a43a8b46bb1724b469f75f1c45096
com.solutionappliance	sacore	2.5.5.1		e95af584f41470bf39aacacc782eaf9b10f3ccbb
com.solutionappliance	sacore	2.5.5.10		220f8ae22b004214d5a0cd73891abbc96f0bd4dd
com.solutionappliance	sacore	2.5.5.12		a17b0b49c98cef645f5cfb3820eaab171c4e1d81
com.solutionappliance	sacore	2.5.5.2		aaf24ff7f5efadcda552d8bdb5eafff6c5cf5004
com.solutionappliance	sacore	2.5.5.3		a657a411c825104a7b8713833576d261832a45d9
com.solutionappliance	sacore	2.5.5.4		fdec6de33bd8b785e6ccbdb95a763c3d0abe374f
com.solutionappliance	sacore	2.5.5.5		969f0114a85783ea159965f4f262a0459144a65d
com.solutionappliance	sacore	2.5.5.6		489ee4ad9fef00dcd234f4f4a37ce823d9c681f8
com.solutionappliance	sacore	2.5.5.7		86a7c14074cb9c2294ec4b0f9286d4e00768aeca
com.solutionappliance	sacore	2.5.5.8		c2ba5681716500d95322c1d0f55f1f7a12d4cdb6
com.solutionappliance	sacore	2.5.5.9		a997352b4ff71e23eb5db570ccfa2ed93c02edbe
com.solutionappliance	sacore	2.6.0		252b0f5b6e5e11e0a7dbb96382b1b26a010a7832
com.solutionappliance	sacore	2.6.1		69415cc40e0ec2236aec7b567c5376e399f0d025
com.solutionappliance	sacore	2.6.2		1bbce6c4cf0d35ff34008c9e782b4d1dfc6cdc18
com.solutionappliance	sacore	2.6.3		ea8ef1c9f3de0a02383607bc8369e4c6e2d0bf6d
com.solutionappliance	sacore	2.6.4		82bb8340e803327e811e83ef256ba14de982fc72
com.solutionappliance	sacore	2.6.5		dae4e271ecf6774ba9cd20ef4a1da33f14d56064
com.solutionappliance	sacore	2.6.6		973e1d3c9ec7d8feefb464466263f20c75f1b601
com.solutionappliance	sacore	2.7.0		a085356ccbcd2bfa4e43c0ee17251a13185a4357
com.solutionappliance	sacore	2.7.1		b368f8f6a626e1a89d4fa9abc48b2756adb0c499
com.solutionappliance	sacore	2.7.10		82ed4f2637b5a86ebaeee37d3a2e7571319f075d
com.solutionappliance	sacore	2.7.11		52bb0e6845945e4e3ad40a4e75af56446d96f56d
com.solutionappliance	sacore	2.7.12		79d503cd4874ce548aa3e5382ddb296a65af31f2
com.solutionappliance	sacore	2.7.2		20221f46c4cdf8c778d65225358bc17f5f6092b4
com.solutionappliance	sacore	2.7.3		82ba456d9cc2ea186d50322b116c0fa3f5dc63d2
com.solutionappliance	sacore	2.7.4		3e1fc56078cf82594e04bf8e05954ecef3cc42eb
com.solutionappliance	sacore	2.7.5		04b43093382ee737457e5472baa17bf4c6bacade
com.solutionappliance	sacore	2.7.6		e7566d02ebcc46157a3ee01fcda628513aa1e1e7
com.solutionappliance	sacore	2.7.7		30e772d3e31bf26b00bd8c1727541f05defc9797
com.solutionappliance	sacore	2.7.8		48e49a724530e83b1e2fccd924cf952585ca320d
com.solutionappliance	sacore	2.7.9		a49bfbec8f9e0993410ba524b710263dc2cd0e69
com.solutionappliance	sacore	2.8.0		5e54b529c4c045dd35a982e58f4673fb099a2243
com.solutionappliance	sacore	2.8.1		a8ea74cea7e3ea70b8e1a7ed64f14788d2993e84
com.solutionappliance	sacore	2.8.2		d0aa78b7c7a46131224226c8948c59063971dbe6
com.solutionappliance	sacore	2.8.3		2e6457447257da47771b5699bfa8f030dad8e32b
com.solutionappliance	sacore	2.8.4		5cf32edb6beddc9422852ee35b5e32c53df2a422
com.solutionappliance	sacore	2.8.5		8956c318eaaff66aa26b242feb65727f614fee57
com.solutionappliance	sacore	2.8.6		73934f8438abf41cc4908a021083c0cf39fb8168
com.solutionappliance	sacore	2.8.7		937ddda1a8073818b822440c66209e3d445eb869
com.solutionappliance	sacore	2.9.0		8c42d63652cde3d5f7c3264ef39b4b108db277b3
com.solutionappliance	sacore	2.9.1		fd194eb4edbe73ca639795c0d859bca148e075ab
com.solutionappliance	sacore	2.9.10		77273170bce3859f58e094d9f90b7195c9eb2441
com.solutionappliance	sacore	2.9.11		d9330dc1732bcebd26c47807a6544c553495ecb3
com.solutionappliance	sacore	2.9.12		3f2734fb543bb72b37ea355b6dc1a413ff630171
com.solutionappliance	sacore	2.9.13		9c5911a1606d6456705be9f183456bb14456e559
com.solutionappliance	sacore	2.9.14		ed2bfa672cdb320ba8780ca635f28ff960b7e002
com.solutionappliance	sacore	2.9.15		e86970cd1392de5e5dfc639c9bcdb2bab6a1f045
com.solutionappliance	sacore	2.9.16		e1087c1ff4c0ed444dbeeb125959595bd1f3b882
com.solutionappliance	sacore	2.9.17		2319b1d1116330934ff73aa61a3c5b5745f12f67
com.solutionappliance	sacore	2.9.18		ddb166b84e50f5766bf67329d4958d4069ec91b6
com.solutionappliance	sacore	2.9.19		fb88c2df6c52ec90c11046993054f839b8f7f12d
com.solutionappliance	sacore	2.9.2		472ef9ef7ed126ab27ab37e8204bb11af97ab6ad
com.solutionappliance	sacore	2.9.20		2eec5bb1b03f18528f56b770540930240e342ed5
com.solutionappliance	sacore	2.9.21		66c6eee2451c3c8dcc6db81f78eb02ebace182ac
com.solutionappliance	sacore	2.9.22		4a9e6135fc3c815d737387471a15eb66713315f6
com.solutionappliance	sacore	2.9.3		d360e0342fb92522adcc49b783d25598822a7507
com.solutionappliance	sacore	2.9.4		f6c6b4ce5170fbb95eaf33be7b92a79e4fa383af
com.solutionappliance	sacore	2.9.5		108224dbe5a5a30a6c73550c80692b0f6fa61ad5
com.solutionappliance	sacore	2.9.6		74573191df04e5e15682063778bf288b3902efb5
com.solutionappliance	sacore	2.9.7		ceb20e903a035a1413dd92dfefa821fa08269b47
com.solutionappliance	sacore	2.9.8		0ecefae244b33d5222866537321cc2b905cc0728
com.solutionappliance	sacore	2.9.9		f00c0c555249bea5154ead70b0fc86039ecdd112
com.solutionappliance	sacore	3.0.0		daffd93dbd1ec19ce25f675368d2967060b488b9
com.solutionappliance	sacore	3.0.1		16583f970b1549a9679b984d43032bbe8136591e
com.solutionappliance	sacore	3.1.0		e4e9220e497e30a8fa7c3fbcf46229cf46215a0e
com.solutionappliance	sacore	3.1.1		3cafb9d73d5dfca330038ab0340f7aea5c053530
com.solutionappliance	sacore	3.1.2		988fcbebcef371778ae3ec8846de94059052e96e
com.solutionappliance	sacore	3.1.3		56dc21f849a999e14e840844c6e418220b2a0b98
com.solutionappliance	sacore	3.1.4		7e3357b905a0560c61de2ac3fc7efe224972fa0b
com.solutionappliance	sacore	3.1.5		6995a640dec3ef6c54198d6b644f1724509e5db5
com.solutionappliance	sacore	3.1.6		224a7b38323c49a2124cecaf8b226a33d76b40f5
com.solutionappliance	sacore	3.1.7		5969cf76669c063244e49bed5d020214366e92a7
com.solutionappliance	sacore	3.1.8		7b9abd6a8890c73f43f9202397f9afac91989c9e
com.solutionappliance	sacore	3.1.9		681070848aaba3654c861cd46ec7d3689c8c1a00
com.solutionappliance	sacore	3.1.9.1		48488f3afc2d551c536e58974c59ba8cb8b88680
com.solutionappliance	sacore	3.2.0		4782c33544b728d828a025dc191615332a1304d0
com.solutionappliance	sacore	3.2.1		c370e9b0c392f61fc845f34ef1dc6d14e9939894
com.solutionappliance	sacore	3.2.2		353d5b2837e0dc53c402e64674f0b7bb5e7ff57c
com.solutionappliance	sacore	3.2.3		fbd91216a0d90c61dcb0e3353898043cd3f0944a
com.vwkit	matrix-module-oplog-starter	1.0.1		808bd6baf17b993dfb2d4eb17be39684f3057a6f
com.vwkit	matrix-module-oplog-starter	1.0.10		046bfefd8aa177d73be38ef1fc404142fefd206d
com.vwkit	matrix-module-oplog-starter	1.0.11		a9fd8eff40845f9e38ec0e2e4b8388c349123380
com.vwkit	matrix-module-oplog-starter	1.0.12		f6f2db3163a1d4cb24202d4d8d0c4003847c7c75
com.vwkit	matrix-module-oplog-starter	1.0.13		f666a3ccf875ecf9f61106be843da1eca5744b45
com.vwkit	matrix-module-oplog-starter	1.0.14		76b21c755f723a21ac4eca64d2d1172bd2e2a971
com.vwkit	matrix-module-oplog-starter	1.0.15		7bd61677c6f0acb951f8d34a1fb7e072f1690c73
com.vwkit	matrix-module-oplog-starter	1.0.2		8b5a110407a95f780fd538d6d3f5e47e809b4eb7
com.vwkit	matrix-module-oplog-starter	1.0.3		496110142d8e184898891a0ace07d1f20734a61b
com.vwkit	matrix-module-oplog-starter	1.0.4		435a51760a5ebbe0472634754605f72101112d4b
com.vwkit	matrix-module-oplog-starter	1.0.5		c39b7706757c2b6e5f419fcc5350982a0467a20d
com.vwkit	matrix-module-oplog-starter	1.0.6		7719608620c846712f07ce110a0c311275206a9c
com.vwkit	matrix-module-oplog-starter	1.0.7		f870dd0496039a3f76d2eb11a446db95661c2363
com.vwkit	matrix-module-oplog-starter	1.0.8		c9e93b65c6dd932a2e101857633ecce104a39802
com.vwkit	matrix-module-oplog-starter	1.0.9		99458fd8c542577f30b315c9564c1ef2ee8448e8
com.vwkit	matrix-module-oplog-starter	1.1.0		806bec0418b4281b05ae495ff04ba28c12883fef
com.vwkit	matrix-module-oplog-starter	1.1.1		4513b7a3b7a87e1fa8c2dc59e10dfbced2bd9c5b
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.6.1-28-f3e445		d758a6bc5271f91c2109926dec4ab34b4ae27654
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.7.0		070a90191085ca6d5305b656b7118fc465bd3bf4
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.7.0-1-6e289e		6373968bd913c1e783a76d169996aeb52e5644cf
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.7.0-2-a8c9cc		eeaf99ae1de6acc65da02b765fb3c48f88e56131
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.7.0-3-cf91ae		17d4d56cd5f02d1a2fd1b95552fba868216eb250
de.tototec	de.tobiasroeser.mill.integrationtest_mill0.11.0-M8_2.13	0.7.0-4-b02e83		86e7c4ccddb225d576a188682fafd5d5e0f5fdfc
de.wayofquality.blended.samples	blended-samples-camel	1.1.2		74b1d03a7d4245e5903a0e390c5ad0b35820fd5a
de.wayofquality.blended.samples	blended-samples-camel	1.1.3		cc850b53ccacfb99329228ac8d0d733ba77cbdc2
de.wayofquality.blended.samples	blended-samples-camel	1.1.4		1bfd4b5a9b7a897c0288cb4fe0a878ab117f78e8
dev.icerock.moko	mvvm-test-macosx64	0.12.0		N/A
dev.icerock.moko	mvvm-test-macosx64	0.12.0	metadata	41f033e7df28269d9cd9c64f8f32f0d4ab701b73
dev.icerock.moko	mvvm-test-macosx64	0.13.0		N/A
dev.icerock.moko	mvvm-test-macosx64	0.13.0	metadata	5bce96a5aaa71cad1f127a0ca8806663a053fc03
dev.icerock.moko	mvvm-test-macosx64	0.13.1		N/A
dev.icerock.moko	mvvm-test-macosx64	0.13.1	metadata	4f10820466cfb71e9a5c112222bf005557716fd8
dev.icerock.moko	mvvm-test-macosx64	0.14.0		N/A
dev.icerock.moko	mvvm-test-macosx64	0.14.0	metadata	03eed504ee0579bc5e25a70e582100f1879d2e94
dev.icerock.moko	mvvm-test-macosx64	0.15.0		N/A
dev.icerock.moko	mvvm-test-macosx64	0.15.0	metadata	110f6acb2178c35f55a5f5f0fc4dbff8e11b2da0
dev.icerock.moko	mvvm-test-macosx64	0.16.0		N/A
dev.icerock.moko	mvvm-test-macosx64	0.16.0	metadata	2b39000764059915048ff291c392dbedc1fcb928
dev.icerock.moko	mvvm-test-macosx64	0.16.1		N/A
dev.icerock.moko	mvvm-test-macosx64	0.16.1	metadata	cb41f7e8ab6ac35f0ca687a672ab8efe1255d9b6
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC10		6a005e43076bf47d64f5b1c6451d30608fac38c2
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC11-2		ef816316f52c683d8fb1a9fe0ae5e1206e9ce308
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC12		9bf543b815052602f9030dd25c1a520effc4f445
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC13		3e1451ac464da8ffe1b3173beb1807d020a9c884
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC14		dbe10d47bf932737b07392c006dd8be7f08ddb9b
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC15		94237e355ece14eaaadd01f96b5fca6f92586e61
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC16		bbb146af10bef39ddd692dfebd65780a82008c51
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC17		b766b217f7589ad21794f1f494b4ca411ee29540
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC18		eedd46ad009728a37d1685d4d1d8151692990642
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC19		45632839eedf64f2eed47d0a392097b7b65f6862
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC7		624273fd28e5cba23f7e9a45e66e6a40a5da3b48
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC8		7fc0943934cf0632c36d08c1d4ffc507cb3ef61b
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC8-1		4f5e2b00b314001b8ccf8285ea725657ad642d9f
dev.zio	zio-laws-laws_native0.4_2.11	1.0.0-RC9		99ac5577a96a0241e71dad1951e35bae5ea6609c
fr.jetoile.hadoop	hadoop-unit-yarn	2.10		48618755128a42f6b27aac2e2eb8008eebac7322
fr.jetoile.hadoop	hadoop-unit-yarn	2.10.1		637ab5997d669a61ec43a385bc13c95cd39f0ca6
fr.jetoile.hadoop	hadoop-unit-yarn	2.3		d4dea7c5e3672311aba66939baa4dbd36528aabb
fr.jetoile.hadoop	hadoop-unit-yarn	2.4		18a2e777b6e84837b1f5f5a107c45a05b5cbbc4a
fr.jetoile.hadoop	hadoop-unit-yarn	2.5		0722917ef3160b22bd5459644486275807d6c5f7
fr.jetoile.hadoop	hadoop-unit-yarn	2.6		3ef9d2b20349bfc63d2042efe7f9ac8abcfa979a
fr.jetoile.hadoop	hadoop-unit-yarn	2.7		9d0224d5b054eec14247c4e8217e35114a1e645c
fr.jetoile.hadoop	hadoop-unit-yarn	2.8		5475bb386a3282af2cc524dbe336650eb704c20a
fr.jetoile.hadoop	hadoop-unit-yarn	2.9		06530a3d67868a93ac428375ab064dc47b15cf36
fr.jetoile.hadoop	hadoop-unit-yarn	3.0		118736ac28dd74e76ae248866175237352a6cccd
fr.jetoile.hadoop	hadoop-unit-yarn	3.1		80d398e2bd1802c81a201085535e27929fe8e1b4
fr.jetoile.hadoop	hadoop-unit-yarn	3.2		b39e22e657668379cf1cb98613a82ab53f30fbd1
fr.jetoile.hadoop	hadoop-unit-yarn	3.3		4f84f5c066db318fa546062569b04f6128696267
fr.jetoile.hadoop	hadoop-unit-yarn	3.4		6c2b5b8195907a62f086cc463209909c6d23d0b5
fr.jetoile.hadoop	hadoop-unit-yarn	3.5		a22ea79925ee8b673cba7407a8fd4ae09711983e
fr.jetoile.hadoop	hadoop-unit-yarn	3.6		336c0318376adcb5c4187d22c82e5556548d7fb9
fr.jetoile.hadoop	hadoop-unit-yarn	3.7		a39a410695a117d96433d5ed0277e7bd7179d32b
fr.jetoile.hadoop	hadoop-unit-yarn	3.8		38e1017bc628b3f8b3a5cbb1a8847bc50f591f8f
io.elsci.life-sciences-apis	api-sdks-common	20231018.1005-31		4f260d89a01b60e9157456610e8839c0c5aa2893
io.elsci.life-sciences-apis	api-sdks-common	20231018.1036-31		d44c18ccd22e2330078fcd8bc059f4e86962eda1
io.elsci.life-sciences-apis	api-sdks-common	20231018.1046-32		6dc6393f38abf4131312b7878a078dd1f4e5178a
io.elsci.life-sciences-apis	api-sdks-common	20231018.1052-33		fa893a00ce1d40882cd3b14d947e631a3e86c080
io.elsci.life-sciences-apis	api-sdks-common	20231025.1102-34		e9210c5a51b544d7203852f35864d0c155488230
io.elsci.life-sciences-apis	api-sdks-common	20231025.1145-36		717f5fe7ce2deb170d1baaabe6fd3780000ea08e
io.flamingock	flamingock-springboot-v2-runner	0.0.10-beta		17fdb5edc28db61e980552a2803c3551d579081a
io.flamingock	flamingock-springboot-v2-runner	0.0.11-beta		fe43edaaac5a11e3439744ac9bc3a4bcb6e04dea
io.flamingock	flamingock-springboot-v2-runner	0.0.12-beta		b4cfec26b634210682b98ff64326035f937bc656
io.flamingock	flamingock-springboot-v2-runner	0.0.13-beta		7ab903cbe5566e9a4dacda0c3a06ae17e699ff19
io.flamingock	flamingock-springboot-v2-runner	0.0.14-beta		9543fce59b57359915c6f479d2ffcff544dd5178
io.flamingock	flamingock-springboot-v2-runner	0.0.15-beta		fce97e4cb334fe91396a0288cede9a30a343984c
io.flamingock	flamingock-springboot-v2-runner	0.0.16-beta		3f064b5168a6d58e07781ae4fc3219dc38dfaed5
io.flamingock	flamingock-springboot-v2-runner	0.0.17-beta		06857e7b35f8b2ace6711c458d507614169d4b69
io.flamingock	flamingock-springboot-v2-runner	0.0.18-beta		60e1be01cad2a047403229f8adefd9413229e550
io.flamingock	flamingock-springboot-v2-runner	0.0.19-beta		2bb115cd12ccf33433c1d17ac35181d0ab70f016
io.flamingock	flamingock-springboot-v2-runner	0.0.20-beta		9858045f8170e885b963f7a94a10b385894e8ff5
io.flamingock	flamingock-springboot-v2-runner	0.0.21-beta		ed717364d3cb58c127ef0492c431e7d19d9be9c9
io.flamingock	flamingock-springboot-v2-runner	0.0.22-beta		b77d65297555b60e00aba3dfea10d12e0fe4a7e9
io.flamingock	flamingock-springboot-v2-runner	0.0.23-beta		c8040a238d1c21b94cacacdfead88805b7e1b11d
io.flamingock	flamingock-springboot-v2-runner	0.0.24-beta		a5df68c0e975066a429f25f5445a5d0732e19832
io.flamingock	flamingock-springboot-v2-runner	0.0.25-beta		d0d68e27acd69e75c1fc7bf5f8b6a76cc6677fd7
io.flamingock	flamingock-springboot-v2-runner	0.0.26-beta		2209f4c68d77041695af155e032cfea3c5e8cf13
io.flamingock	flamingock-springboot-v2-runner	0.0.27-beta		8f55cf82c0c67e98abfd17b57855e177842d98d8
io.flamingock	flamingock-springboot-v2-runner	0.0.28-beta		c68302b5a2916f6edeb475da486b25fb9b79dbec
io.flamingock	flamingock-springboot-v2-runner	0.0.29-beta		4b3eaa241fdd8d226208ce5e691482cf8c83eaa9
io.flamingock	flamingock-springboot-v2-runner	0.0.30-beta		a6e272049e7797dec2f784b6e0c19c9966ec168a
io.flamingock	flamingock-springboot-v2-runner	0.0.31-beta		fa8a10fbd0aad9749050b94afe5d7c723ea9d042
io.flamingock	flamingock-springboot-v2-runner	0.0.32-beta		ebd527dc14decada30b3372028adbe0537ceb843
io.flamingock	flamingock-springboot-v2-runner	0.0.9-beta		6d3e85eb83980cbcf71a1dafee338705332ec1db
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M10		N/A
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M11		N/A
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M11-1		b8ae9f0a1f41297638a4d799fed8142d9fae32fb
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M11-2		d49538c8238f70663552cf20eb8eb6ebc81f39db
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M12		8f952bbcaf030c24f7ab8dbe3327e8205b6edebd
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M13		679c0b5fa57af670e935b777772aee133ea2ee0b
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M13-1		ea0076531bf922b8506277128a0c7dbc53e75aad
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M13-2		14639af68d2a574706ca07fd0a742b1693a29c66
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M14		f29cb9bc27c6e1438470ee83ff43a19d0bad821b
io.get-coursier	coursier_sjs0.6_2.13.0-M5	1.1.0-M14-1		a1dd91d19da2c64787d9811d6cfe99782d612016
