co.amity.android	amity-api	5.35.0		N/A
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.31.1		4553a723f7a4b5c9a7d6b2de72fe5819c270cc4a
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.31.2		8db313330c0b3c0783af0a0bcb1ddf19607283a3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.31.3		fcf610fd45484b1e5b689621a9497c84bcdc4356
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.32.0		df96c34cd4dbd6c63a56a8ed3befd0e5ea2a6f7d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.32.1		b149e6120ca52229d707a78fdba090aaa2feaabf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.32.2		74ea7a38b184ab56241533b0a9890ac4bfced8b5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.33.0		24bf881fbf98ad6db8cb7359478386384a5db95f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.33.3		e0502c09fad028ad412868f4962ba34c353cc2f3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.33.5		2f07e4ce28de6c5ab1b8ee6d8030f1478e93fa25
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.33.6		2091804f8f7e63d3c174fbfac09324eb6f00d9de
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.34.0		f96bd5f5cb7ea079382f997b0a5ccc58060dbba1
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.0		3b34963f90c0c0fdd9f55d8c7ed6249836671dc3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.1		8a6c723a0196d189332508ee141b097fe3fe649d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.2		63f4dcb1db250e36e805d0708722d26854eea03c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.3		72cf67de2187613dbb0dee383a7d4c3a6be5ca95
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.4		f6acc000cbc72850fc5df25aa8d61bfaaeeac68c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.35.5		98a03e253309b823b277d041e5dad278b6f6beab
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.36.0		8b7dc0547260f70ab1a3f64bc1fa602546eb03fe
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.37.0		b66c720ecdfd1a9c49da254059b1bc001e2e7fc6
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.37.1		93a2a08e1b80b2148418029605bfc3f7b03771b7
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.37.2		289a31b8aa608668bf0b337db2b8bc8076b974dc
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.37.7		24ac6bbb2bdcfad711a54b766c14e77af8b09e34
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.37.8		e5d872a51fef2a240e9f359db9cc97558de0063d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.38.0		0e0ae43f3a290421e6f110a7e736b3b782eb8fc6
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.38.1		d6ec82e6199fe90985e9e0c4b314107f7483569f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.38.2		a040b67527c561c8af5b419eef4c5983d6dc389b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.38.3		136c4f56d67f51503e05ed5025aef7137429ea10
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.38.4		ebb5b0e36053159a92ef431b229c94b96cc02b15
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.39.0		7f71b1ba9dd0becb6b7e6a1b1a5ed45708e8f972
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.39.1		9c2e3332eab369216e78c9459519601adfee462c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.0		916a792480664b3b06858ae986848e99aa1aa640
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.1		b664314d3d5a290937a70328c7279984ecbbb301
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.2		518998019435e22379ba0fdaf59f2d13d3f17651
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.4		3dc47a00a58e112e44eb8f60ef7212aac2f4911b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.5		053fda899b29ef02cac4ab0a95ec8ceefde1dd06
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.6		08ef8cafcb89180e5b332da3d3c9eb5451c47fd5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.7		53ca7e574b66651db4b1090648d62fc331c3c825
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.4.8		58a370c0a129640bedbdd5a05df9ac24484d2feb
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.40.0		99a96b31acf2857b9a139bbf91fe3a32493a75e1
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.40.3		3c5dd047b2d38d2dede80f4db3aa34f837608574
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.41.0		0acb5dfd91cdb43f8988fb9c4aa56da726193207
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.0		c6c61139e8c18052241111fc15fe4058a0cbdb21
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.1		48c353c5dd22ec9519195f9fef077015bba0bbec
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.2		64ea9c3abdee6f32da0f6a123c50682a68e70739
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.3		5d63f97c4e4be148f6fb606f4fe44f8ca7e4579a
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.4		d2ffa94cc6afb9b7218c1bf0e7a419d6dcbd2e45
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.5		131c98ee1eee998632e29a609aa29d1b4d574db6
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.42.6		a733c51262e2af43b98585096672c3e5a414fa1d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.43.0		72bb665a18956c83d1cf040feedb178c17f88ea1
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.43.1		4346806f8d2e19bdec4348ca62dfbb4f53ecb166
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.43.2		dee70d100d8a82fd73aab74554af94a2f9eae45c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.43.3		8e363836ced93a08df2cc86a4161b8dff1f773e6
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.43.4		330a992d9a199ef6fb06006f06acf3bb60ef2799
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.44.0		a4eee120aec8074305745d8ab9e29f0073d64faa
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.44.1		ba690f0a214cb735924e4a27e82311e1b53f839d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.44.2		d85c2a2da1b7780b4c0f947b54fff2fbb765421f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.44.3		bccb2ffa12808959e0f330595d1cbb61b2e9e4bf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.45.0		b0c24141ec4c34bd7da54aef8df8a00d6b5b8bfb
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.45.1		b177f4312d2be7844e1a54beacbf6c4b7574df17
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.45.2		0649c4d6f839a6c17f537277fb38db889d2e8e6e
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.46.0		fc729735e6ef5bb390132391d98b7a3d20b6daba
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.46.1		db22dbea4afea6924a25bcc685dddb90abf8891b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.46.2		5156b13b9c999249b432c47b17d822047442da5a
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.47.0		404418fb0268bdb30f7259da9125d04d47be6471
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.47.1		7006ddcae457a7bdf91eb9ac05502a7c2b2a5d19
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.47.2		1f4f10d4a28b8eed87894a5d331389b4907fc893
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.47.3		5802acccbd99561d39c279598bc8fe5e2b7235ce
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.48.0		5661b8ac7f07ab0954bfe15f8e8cc8bfa9cf2557
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.48.1		3b5919ec1574b952c06ce643dca15df2c00577b5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.48.2		9cfc3bac00e2e35c13024774248267b7b6adf940
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.49.0		e1ac8ab37586c2b69f3a267c6dbad017506b2fe3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.49.1		c328d14418d765d5ec21b75deae1fc7976369cec
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.5.0		696b55f14dafa27b5f24631c52d8dd88faea45ba
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.50.0		fe4d8b3a213945d35124be7953116581f24da258
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.50.1		3b286d6a917aa5ab34c2b55dd1997519f7e507d3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.51.1		26b54ba1dd8c353f0a0e80b4d8c7a7778b44564e
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.52.0		fbf96df9ee9db603a793c235a9108940081afabd
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.52.1		14f37456ea72e46d994d21217660dd083991f5fa
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.53.0		69ba8d1e1a5cf2d33e9aac42c4493f28ad70160f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.53.3		7e4353d9210e23b4c7e4b4d204720d8152e843b9
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.53.5		c54fb68024db662335ead06941af10a6cc9c83f8
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.53.8		7b7d55ea18d5621a7ecca4ac28190a1fd4f76fe5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.54.0		9a3f9c741d8b42a007ed14dbeede0c843ca95369
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.54.1		12337b51a627482c1da78fde3c9c7d8765b4382a
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.55.0		a321208711156d40b85eafd785d365c1a7d2de17
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.55.1		c098eb3e69b8b935f6748b0b8fbb2f33230a22b0
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.55.2		6e769fcf2a985454050a79ddf45d3ea58d0ae103
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.55.3		1c03a7c6c884ecdd66eea232775d7f6493debdb8
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.55.4		38992cddc7ae168652fc573fbbe0ddb34618925b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.56.0		a145b9c2b47f096b20b1d72872f29c35730f208a
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.57.0		b64f43a0d6056af00e7a85dfddc7131be3dd463b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.57.1		c87bcba969df0e88670d88c9620762423351e268
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.58.0		f58d3e6b24ca9b1827d96dd0ae4714fbefbc31cf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.58.1		548e5e9e982fd8df7e8b474e12895ca544156263
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.59.0		aa3a6c1b81a4b53a1a4a0981d194d7b046192814
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.6.0		d28b9a5e23b9afd46d458758a5050c9da7f53cf3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.6.1		f7f88730a8d3a4a13a0693abff2581713ad39b3f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.6.2		42d87a8b3ff201876b5374a5adbcf2ef09d184c8
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.60.0		42522ffe6a6a85feccc690cb0d9a6575bb169c23
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.61.0		b6177c23546d32cc556c63b6492ead3b1cba7ce4
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.62.0		45e436bf9aede3a502871ce0c7eb11969ba67eab
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.62.1		e0ad39048736de8a91fbce4b6d4e9948015a87d9
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.63.0		c5fa0da53fa016f2b3e671e547d60b3c81a75799
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.63.1		302668b4b480cd37d17de5d97f288a714bc16e83
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.63.2		c0557b9d1924f742fe0a5471d53bed976e07ffa1
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.64.0		aea44ed790393ca18816291d503596b3aeb45a05
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.64.1		1ccd03d32c4acebfbb0adb5f9b047c47f3531fff
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.65.0		63e298b04196e69ff036987b0ffd01ff9dcc149c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.65.2		2fb7e4060d9c6183fcc49a1f2bee10dcc363f385
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.65.3		28a7abd05302806ad01fa3cd1c0c0395df676a34
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.66.0		6f18e0f584f93a275c5473c620375290c9fe0b66
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.66.1		c6d8c06f561c852160fded9c38b96e9b7145efdf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.0		6926c40d47179e5cffffcbb3e9192cabcfe51eb7
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.1		20096a3667f9080e5f88f3aadfe401a92e177647
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.10		4ed5f7ce4fed690fa2be4bcf632ab5c296b24425
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.11		d3229674dce689f1d763518a6b04a583bfdde566
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.12		08cfa85b2b0eb4d78df67c69583f1760c9919d66
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.2		8e5b967e9b5a31133e46a8e87cf90c9d43959748
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.3		cbfe5fabefd7cd32c9a849ba1c22f8a2e7e1e9a2
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.4		4c6052d23ca90910c7fcc79ef05c15c5cbb918a5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.5		9691f5a1b6123e81f68cfd4f3b94e209a24e4c78
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.7		d995fe84096de793b68c90d59642ed1f9104add0
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.8		94af4ffd37badd1919db7ff918066e020ca36e8d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.67.9		ecee4043cc30e28b78d9443ab8cc2a69a99a84a0
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.68.0		101e97bf5d660e650a4ee1b486380aec5303e867
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.69.0		357aa51edad310a2453e08abdcba07c80323c58f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.69.1		0b22b3bc526f51ec9e586843bb04d3910be9dbd9
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.69.2		5cff5e07440eb0c2965cd850186a0a320724d130
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.69.3		680542cf067bbc71c7a544502f36c551770e705d
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.69.4		c2795fac1878eac9effc3600709c3fcaafdd5a36
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.7.0		355fdc9363392cc69de1dba2e9cbe715644c2bed
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.7.1		53a499c20e26a61928c87d16710ee6a5244de383
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.70.0		f7757b7033baaa57563c47a7b44d65afb44fb971
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.70.1		1a29a365d0d732d8a545d40e5eeafbd4946aa20e
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.71.1		2fd98687faf24cea8ea36e95a04bb572b69c2acb
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.72.0		51bf379d8f2b3cb0613e45eca50c78974dee921b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.73.0		0b556ab3c245217f0015a0756d575f835f8b9890
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.73.1		9dcf6a94a756243c79e0a3cad1b13fb8ca93fd86
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.74.0		b4be7d7c8dd301b2736d7370a0e8a477034dab9b
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.75.0		1739fd942230348ef95d4b38e13173a7e54ddfbf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.75.1		77275827f1102d7ce4d5965aa574954a16a94aa3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.75.3		ab0b592e2316ce0a1ad1780cc5a5d2584f1c2e72
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.76.0		08422b5416d4b668a1a81641f3ccf6940fd1f6f9
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.77.0		4e2a48a3951bda01bd5031a846a54f1908374f72
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.77.1		89da6684099eafc74cfd2c3174ac7fed404dc951
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.78.0		061d327d7ee7efa06cced58558404c5c3f33f670
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.78.1		7029601cf8cd9f2dd6fb178015b19ed6ae5abe99
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.78.2		eb427446276dafc5f472c377e670d96f85c679e6
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.78.3		57800004d173fa6ee39dc654207d4fe09739f059
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.78.6		6052c23dd367e33b29d784ff2a187ec6706c6aed
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.79.0		f2432695e93e6a7a2cd499e5a78402d33f62703c
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.8.0		a95147fb440a5c7aeab31e6c01394df4cd11d0e0
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.80.0		944442de52ccab813593924d57efd01b02b018da
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.81.0		9a382374276375d09b830e069de4cac012b4b068
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.82.0		a53a64c245eb304e08d828d32179c10ae3719170
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.82.1		a6286d67a16dd2a73252dffbab1bdcc4be4d47e5
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.83.0		ee52e5234ca1d313473088aad9d40adf705efcf8
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.83.1		4216f1ca20d21ee7e239aa0c45e539be8fe8ee22
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.83.2		b23d7d87bcda0769df6ab8ec10ad17dfce4967e3
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.83.3		a5e2a6154170f59827cd2ba97086970e1b5d8e59
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.84.0		2aa2a25c0385f22669517a8da09542a4e71d761f
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.84.1		327f6f36c8c2ad885687222c5233c39fe633cce1
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.85.0		178cef31a01b2534d50904de1831f56889428952
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.85.1		268ebcc7c2d20d09dd468777f427473edb2d1bbf
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.85.2		1b1716d5c5992acad583c53becb4426130799799
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.85.3		8bede40d953c6fd19fe82bcd35868e2e99f46ed9
org.finos.legend.engine	legend-engine-xt-serviceStore-grammar	4.9.0		dedbc6ba4749c16db93a0a06922b54342f8b2d93
org.jbatis	jbatis	1.0.1		N/A
org.jbatis	jbatis	1.0.2-RELEASE		N/A
org.jbatis	jbatis	1.0.3-RELEASE		N/A
org.jbatis	jbatis	1.0.4-RELEASE		N/A
org.jbatis	jbatis	1.0.5-RELEASE		N/A
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.1		cb35713f96eaf0b6d800a2b806bbef147c03d837
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.10		05f95478c1f94a131bf9d43569e59a9a52e09d30
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.11		481dfcb3f70830e891f91bc6b7f3f1620356a2a6
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.2		c3ddcea23dbb52d797ffb226a9cd1234be672480
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.3		777cfc3a3b2d6c52c0889f6331ee03ec4665b58f
org.jbundle.base.message	org.jbundle.base.message.remote	1.0.9		06234eaf789edf797f1ad74139c62765633a4b51
org.mortbay.jetty	jetty-deploy	7.0.0.pre4		3c4bb0a7c8f750926fcc9252782268bc1ad99a7f
org.mortbay.jetty	jetty-deploy	7.0.0.pre5		f55712a3223114b3405842733e681da263e433bc
org.opencypher	tck-inspection_2.12	1.0.0-M16		ba87fef1efd1b16c04eb2d9669dac737d8e8ec38
org.opencypher	tck-inspection_2.12	1.0.0-M17		1bc75b5614b70060ee180712424d482563f7b8ff
org.opencypher	tck-inspection_2.12	1.0.0-M18		542373884acfcb8afc23f79b33af3a64059a848b
org.opencypher	tck-inspection_2.12	1.0.0-M19		eb08ffba87301d483a1cfcc1dd8a3ba01af966a6
org.opencypher	tck-inspection_2.12	1.0.0-M20		17a24eda06c2f0bb662b8b7f920e5e1b0fb3054d
org.opencypher	tck-inspection_2.12	1.0.0-M21		dc88e5adbd9f124252615b310b431e55bf2f9764
org.opencypher	tck-inspection_2.12	1.0.0-M22		91bac89fdf6e65d1cf1ac9caf1d6a2f2db980056
org.opencypher	tck-inspection_2.12	1.0.0-M23		5d7939383559a43ce7bf5568270ef173454a796e
org.opendaylight.infrautils	feature-parent	6.0.10		N/A
org.opendaylight.infrautils	feature-parent	6.0.11		N/A
org.opendaylight.infrautils	feature-parent	6.0.8		N/A
org.opendaylight.infrautils	feature-parent	6.0.9		N/A
org.opendaylight.infrautils	feature-parent	7.0.0		N/A
org.opendaylight.infrautils	feature-parent	7.0.1		N/A
org.opendaylight.infrautils	feature-parent	7.0.2		N/A
org.opendaylight.infrautils	feature-parent	7.0.3		N/A
org.opendaylight.infrautils	feature-parent	7.0.4		N/A
org.opendaylight.infrautils	feature-parent	7.0.5		N/A
org.opendaylight.infrautils	feature-parent	7.1.0		N/A
org.opendaylight.infrautils	feature-parent	7.1.1		N/A
org.opendaylight.infrautils	feature-parent	7.1.2		N/A
org.opendaylight.infrautils	feature-parent	7.1.3		N/A
org.rhq	rhq-enterprise-server-container	3.0.0		N/A
org.rhq	rhq-enterprise-server-container	3.0.0.EmbJopr2		N/A
org.rhq	rhq-enterprise-server-container	3.0.0.EmbJopr3		N/A
org.rhq	rhq-enterprise-server-container	3.0.1.GA		N/A
org.rhq	rhq-enterprise-server-container	4.0.0.B02		N/A
org.rhq	rhq-enterprise-server-container	4.0.0.Beta1		N/A
org.rhq	rhq-enterprise-server-container	4.5.1		N/A
org.scalacheck	scalacheck_sjs0.6_2.13.0-M4	1.14.0		80e99a03a6ca5ee30baacca52228d7a2ffa0c9e0
org.scalafx	scalafx_2.12.0-M4	8.0.92-R10		70ae8f0ca4ba52f88a462773b22b1007bebf928c
org.typelevel	otel4s-semconv_2.13	0.10.0		684f1c92b2adeb95c8e05c191648ef19928b169b
org.typelevel	otel4s-semconv_2.13	0.11.0		308529f892b9f67bc5daf7380cf7eb1434d7d8aa
org.typelevel	otel4s-semconv_2.13	0.11.1		f6057eecd3b825b2bddf646a62d54ef1e32f2697
org.typelevel	otel4s-semconv_2.13	0.11.2		16dd38146ed3996f5658338842ef704f61e52365
org.typelevel	otel4s-semconv_2.13	0.12.0		77d145d023eec913f2d558046345b74dc79178a6
org.typelevel	otel4s-semconv_2.13	0.12.0-RC1		88706de152221a7d5fe9ff0708722e20847a720f
org.typelevel	otel4s-semconv_2.13	0.12.0-RC2		4cb8e61d24332aa11089b81bb5edf271252a9b65
org.typelevel	otel4s-semconv_2.13	0.12.0-RC3		1298f12d6f709eae44c09a2e4a778a8e7aa08366
org.typelevel	otel4s-semconv_2.13	0.12.0-RC4		3ee184e69681bd3d2268fe35143e6488c171d1a6
org.typelevel	otel4s-semconv_2.13	0.3.0		3eb28f393905917ec646cc58a20d9daa2bc3b6c9
org.typelevel	otel4s-semconv_2.13	0.3.0-RC1		260185ef1501450615d712bd485302b855048cb0
org.typelevel	otel4s-semconv_2.13	0.3.0-RC2		0dd1fa0c0ab184a498ade385bd79a6199ae254c0
org.typelevel	otel4s-semconv_2.13	0.4.0		c0329f5ced0580e5c22e42348fa2d6ce907d1993
org.typelevel	otel4s-semconv_2.13	0.5.0		f0e82a1c95b58df51454f16985429ab0d20064bc
org.typelevel	otel4s-semconv_2.13	0.5.0-RC1		2cdb9e53e9cc51459b975843448ec8562792fd8b
org.typelevel	otel4s-semconv_2.13	0.5.0-RC2		91816c91fd3ad7ec146453b3a568381ba8285916
org.typelevel	otel4s-semconv_2.13	0.5.0-RC3		33c710187496fa0dd03eb5c4a0aa3659c626f46b
org.typelevel	otel4s-semconv_2.13	0.6.0		e0cbb7ef9d03199f703793b7e9e2b48f0e1d923a
org.typelevel	otel4s-semconv_2.13	0.7.0		2bdbe57fad02a3671aa9781e9319a7fedc2946fe
org.typelevel	otel4s-semconv_2.13	0.8.0		202f728385db95740f1be1e66004697fc5c8d525
org.typelevel	otel4s-semconv_2.13	0.8.1		3d28ce198c4a81b312888754014149c6a1d54442
org.typelevel	otel4s-semconv_2.13	0.9.0		fd75a8c7997d0c5af69728857ca00f54430d8f9b
org.webjars.bowergithub.pfelements	pf-pageindicator	0.1.4		d1b2a9f829a3affcf79d231f71421b5d3e1c7fef
org.webjars.bowergithub.pfelements	pf-pageindicator	0.1.5		4183f3a2ad8be23ee26889686409521e84cbf186
org.webjars.npm	dom-iterator	1.0.0		051915f2040fcaa9d0c220971790c81bb835b46b
org.wso2.carbon.event-processing	org.wso2.carbon.event.flow.stub	2.0.1		864eed56a14351ebd977db0211eeba58ccedf1e6
org.wso2.carbon.event-processing	org.wso2.carbon.event.flow.stub	2.0.10		fb21696ac4b5bd62645b2420eb560dd1ef49c18e
org.wso2.carbon.event-processing	org.wso2.carbon.event.flow.stub	2.0.11		d0c9bcd99873bcda15f464cc89f55ea09d6a3e65
